_step,ep_info/total,seed,method
58999,2712.857763806236,1728042930,UDC
59999,2760.7667789459874,1728042930,UDC
60999,2708.2142073273417,1728042930,UDC
61999,2715.5911024456764,1728042930,UDC
62999,2758.7843375065995,1728042930,UDC
63999,2779.637598613009,1728042930,UDC
64999,2841.3383505096363,1728042930,UDC
65999,2794.0856892101697,1728042930,UDC
66999,2794.951509689015,1728042930,UDC
67999,2864.507819531602,1728042930,UDC
68999,2891.1536538214714,1728042930,UDC
69999,2914.192357504969,1728042930,UDC
70999,2942.2749330017496,1728042930,UDC
71999,2972.525211849772,1728042930,UDC
72999,3021.6794895950616,1728042930,UDC
73999,3027.783907934443,1728042930,UDC
74999,3046.9828894769107,1728042930,UDC
75999,3135.1376276584992,1728042930,UDC
76999,3142.557746748521,1728042930,UDC
77999,3174.0302578333603,1728042930,UDC
78999,3254.2964004580413,1728042930,UDC
79999,3329.559485910732,1728042930,UDC
80999,3402.384960544483,1728042930,UDC
81999,3391.159222479604,1728042930,UDC
82999,3516.1789475785117,1728042930,UDC
83999,3501.393133969088,1728042930,UDC
84999,3514.817805082927,1728042930,UDC
85999,3483.2355950068954,1728042930,UDC
86999,3522.3164069491827,1728042930,UDC
87999,3511.646533517227,1728042930,UDC
88999,3586.866319924592,1728042930,UDC
89999,3597.616989708146,1728042930,UDC
90999,3583.4602865072297,1728042930,UDC
91999,3587.5966978581555,1728042930,UDC
92999,3592.958708967263,1728042930,UDC
93999,3586.135446817517,1728042930,UDC
94999,3612.0061969663498,1728042930,UDC
95999,3643.4947087992873,1728042930,UDC
96999,3634.9412630851207,1728042930,UDC
97999,3680.015022470624,1728042930,UDC
98999,3704.926641336298,1728042930,UDC
99999,3673.1001724794673,1728042930,UDC
100999,3703.94220325388,1728042930,UDC
101999,3725.9842957865744,1728042930,UDC
102999,3723.578265375933,1728042930,UDC
103999,3689.336316697029,1728042930,UDC
104999,3700.875426535124,1728042930,UDC
105999,3718.34608061866,1728042930,UDC
106999,3777.049602920627,1728042930,UDC
107999,3787.100146879496,1728042930,UDC
108999,3817.345784655408,1728042930,UDC
109999,3823.553285263381,1728042930,UDC
110999,3767.301971422537,1728042930,UDC
111999,3793.7462210655326,1728042930,UDC
112999,3814.495322718004,1728042930,UDC
113999,3827.59315578631,1728042930,UDC
114999,3847.854110592167,1728042930,UDC
115999,3835.92007300509,1728042930,UDC
116999,3902.802081608023,1728042930,UDC
117999,3841.982073884069,1728042930,UDC
118999,3897.230066737004,1728042930,UDC
119999,3877.7277063475417,1728042930,UDC
120999,3924.5425486607055,1728042930,UDC
121999,3917.581220956709,1728042930,UDC
122999,3944.16482940622,1728042930,UDC
123999,3939.689278122742,1728042930,UDC
124999,3986.4181800473234,1728042930,UDC
125999,3967.2796815723295,1728042930,UDC
126999,3969.306470334511,1728042930,UDC
127999,4006.529382007494,1728042930,UDC
128999,3987.46830713968,1728042930,UDC
129999,3995.115638502273,1728042930,UDC
130999,4010.687163376773,1728042930,UDC
131999,4031.578778459005,1728042930,UDC
132999,4071.7682320807367,1728042930,UDC
133999,4092.11110839988,1728042930,UDC
134999,4070.379568824928,1728042930,UDC
135999,4136.765160222214,1728042930,UDC
136999,4093.100098730092,1728042930,UDC
137999,4134.566920320048,1728042930,UDC
138999,4130.781234774714,1728042930,UDC
139999,4172.948872739231,1728042930,UDC
140999,4204.445710702149,1728042930,UDC
141999,4233.037273276196,1728042930,UDC
142999,4243.797846654317,1728042930,UDC
143999,4334.273064231862,1728042930,UDC
144999,4318.173949283852,1728042930,UDC
145999,4371.538525191826,1728042930,UDC
146999,4397.128364899431,1728042930,UDC
147999,4353.210596644282,1728042930,UDC
148999,4365.81219453464,1728042930,UDC
149999,4368.9866545521845,1728042930,UDC
150999,4377.636642780663,1728042930,UDC
151999,4436.665355024239,1728042930,UDC
152999,4434.54195944091,1728042930,UDC
153999,4341.473862032773,1728042930,UDC
154999,4353.804345695151,1728042930,UDC
155999,4541.681687441062,1728042930,UDC
156999,4451.15113676393,1728042930,UDC
157999,4563.088335978827,1728042930,UDC
158999,4543.75236600515,1728042930,UDC
159999,4506.06694050385,1728042930,UDC
160999,4596.363314231232,1728042930,UDC
161999,4561.105085883753,1728042930,UDC
162999,4700.646163486149,1728042930,UDC
163999,4636.731207580193,1728042930,UDC
164999,4730.655036160019,1728042930,UDC
165999,4705.292828970284,1728042930,UDC
166999,4714.258290086433,1728042930,UDC
167999,4698.660511805383,1728042930,UDC
168999,4820.772129108458,1728042930,UDC
169999,4805.600909040077,1728042930,UDC
170999,4878.107834874701,1728042930,UDC
171999,4908.799075203894,1728042930,UDC
172999,4913.164662286482,1728042930,UDC
173999,5068.944187314083,1728042930,UDC
174999,5009.423938485694,1728042930,UDC
175999,5120.843497345938,1728042930,UDC
176999,5171.642539445759,1728042930,UDC
177999,5104.138335699963,1728042930,UDC
178999,5291.4561673605085,1728042930,UDC
179999,5329.426103772976,1728042930,UDC
180999,5253.534924171575,1728042930,UDC
181999,5274.003322977269,1728042930,UDC
182999,5460.487702858935,1728042930,UDC
183999,5531.496613274321,1728042930,UDC
184999,5521.789758390021,1728042930,UDC
185999,5544.877256468768,1728042930,UDC
186999,5780.374812761672,1728042930,UDC
187999,5616.1424211959065,1728042930,UDC
188999,5780.043705818976,1728042930,UDC
189999,5694.001040808144,1728042930,UDC
190999,5610.0076731217,1728042930,UDC
191999,5902.70550574604,1728042930,UDC
192999,5808.453527937847,1728042930,UDC
193999,5767.233707496152,1728042930,UDC
194999,5894.479657676378,1728042930,UDC
195999,5772.768721572098,1728042930,UDC
196999,5859.982697119943,1728042930,UDC
197999,5815.074747897404,1728042930,UDC
198999,6025.825774135733,1728042930,UDC
199999,5994.142807162959,1728042930,UDC
200999,5934.907889085724,1728042930,UDC
201999,5889.676647508973,1728042930,UDC
202999,5946.218491886507,1728042930,UDC
203999,6037.817311112247,1728042930,UDC
204999,6049.588413789982,1728042930,UDC
205999,6082.8596484397785,1728042930,UDC
206999,6221.671770981899,1728042930,UDC
207999,6139.375580130615,1728042930,UDC
208999,6101.088684841395,1728042930,UDC
209999,6048.050431238986,1728042930,UDC
210999,6059.309377277851,1728042930,UDC
211999,6121.158282321517,1728042930,UDC
212999,6215.88965750404,1728042930,UDC
213999,6342.6804323573215,1728042930,UDC
214999,6147.89800318664,1728042930,UDC
215999,6373.219677053351,1728042930,UDC
216999,6282.807567095955,1728042930,UDC
217999,6242.944450799865,1728042930,UDC
218999,6383.527718482798,1728042930,UDC
219999,6386.60308507587,1728042930,UDC
220999,6320.715833895182,1728042930,UDC
221999,6370.717155092832,1728042930,UDC
222999,6392.61456721999,1728042930,UDC
223999,6380.411834563021,1728042930,UDC
224999,6480.499529022442,1728042930,UDC
225999,6602.144524279321,1728042930,UDC
226999,6542.896270708899,1728042930,UDC
227999,6555.008862592964,1728042930,UDC
228999,6604.135039244074,1728042930,UDC
229999,6462.767233393377,1728042930,UDC
230999,6509.895313405077,1728042930,UDC
231999,6560.263923292532,1728042930,UDC
232999,6613.63097493377,1728042930,UDC
233999,6499.475224610126,1728042930,UDC
234999,6621.086788113454,1728042930,UDC
235999,6751.687731212172,1728042930,UDC
236999,6720.697458356276,1728042930,UDC
237999,6595.579655736525,1728042930,UDC
238999,6758.645411388596,1728042930,UDC
239999,6648.871849506905,1728042930,UDC
240999,6657.499997194136,1728042930,UDC
241999,6745.729467734286,1728042930,UDC
242999,6791.935705971946,1728042930,UDC
243999,6809.084792784268,1728042930,UDC
244999,6886.3236234570695,1728042930,UDC
245999,6640.085729923591,1728042930,UDC
246999,6834.507897309925,1728042930,UDC
247999,6887.810861777519,1728042930,UDC
248999,6747.847398881261,1728042930,UDC
249999,6816.730477411871,1728042930,UDC
250999,6901.969686850832,1728042930,UDC
251999,6883.636965672567,1728042930,UDC
252999,6672.403912156275,1728042930,UDC
253999,6897.831561102402,1728042930,UDC
254999,6857.188990140596,1728042930,UDC
255999,6856.101822784781,1728042930,UDC
256999,6748.673710450821,1728042930,UDC
257999,6801.8383603038,1728042930,UDC
258999,6805.379274015165,1728042930,UDC
259999,6853.704287178636,1728042930,UDC
260999,6882.265053919748,1728042930,UDC
261999,936.6083461405844,1728042930,UDC
262999,6822.456848428404,1728042930,UDC
263999,6770.506018552167,1728042930,UDC
264999,6692.678212772382,1728042930,UDC
265999,6844.533636340707,1728042930,UDC
266999,6607.0990948893705,1728042930,UDC
267999,6679.0558034051,1728042930,UDC
268999,6636.362247454773,1728042930,UDC
269999,6659.544771411888,1728042930,UDC
270999,6621.155680064082,1728042930,UDC
271999,6684.9272844179,1728042930,UDC
272999,6594.340536654758,1728042930,UDC
273999,6742.688198596451,1728042930,UDC
274999,6787.473087816744,1728042930,UDC
275999,6852.510945920773,1728042930,UDC
276999,6742.252760156288,1728042930,UDC
277999,6804.757277252446,1728042930,UDC
278999,6753.436989005504,1728042930,UDC
279999,6712.016041490655,1728042930,UDC
280999,6738.361850117733,1728042930,UDC
281999,6672.801344593747,1728042930,UDC
282999,6694.234078210668,1728042930,UDC
283999,6627.90023341204,1728042930,UDC
284999,6701.914480966544,1728042930,UDC
285999,6823.979728775483,1728042930,UDC
286999,6780.598768467182,1728042930,UDC
287999,6645.7387686151205,1728042930,UDC
288999,6724.464509048537,1728042930,UDC
289999,6694.882644129372,1728042930,UDC
290999,6747.590412649288,1728042930,UDC
291999,6815.7966645276665,1728042930,UDC
292999,6706.250190620123,1728042930,UDC
293999,6833.742856832944,1728042930,UDC
294999,6838.205873567337,1728042930,UDC
295999,6712.164646475665,1728042930,UDC
296999,6950.8718606135,1728042930,UDC
297999,6972.267090280567,1728042930,UDC
298999,6852.735665668445,1728042930,UDC
299999,6899.113745080303,1728042930,UDC
300999,6729.698185890852,1728042930,UDC
301999,6784.205798614472,1728042930,UDC
302999,6797.26195658615,1728042930,UDC
303999,6835.062550059921,1728042930,UDC
304999,6975.751736756926,1728042930,UDC
305999,6747.918938451448,1728042930,UDC
306999,6958.705759257639,1728042930,UDC
307999,6903.727481991348,1728042930,UDC
308999,6812.174418643337,1728042930,UDC
309999,6947.282051854853,1728042930,UDC
310999,6809.689939271442,1728042930,UDC
311999,6973.559902513024,1728042930,UDC
312999,6897.288142476768,1728042930,UDC
313999,6736.786412250215,1728042930,UDC
314999,6929.370531694924,1728042930,UDC
315999,6990.6956478093525,1728042930,UDC
316999,6920.491832819644,1728042930,UDC
317999,7027.199060831606,1728042930,UDC
318999,6942.354146242971,1728042930,UDC
319999,7014.598739473311,1728042930,UDC
320999,6904.145165730643,1728042930,UDC
321999,7009.012774370588,1728042930,UDC
322999,6997.663796377962,1728042930,UDC
323999,6821.889284985747,1728042930,UDC
324999,7012.261194313263,1728042930,UDC
325999,7036.944042509355,1728042930,UDC
326999,6858.355166267153,1728042930,UDC
327999,7028.320924268985,1728042930,UDC
328999,7156.859763167482,1728042930,UDC
329999,7048.8617844579485,1728042930,UDC
330999,6873.166774667705,1728042930,UDC
331999,7017.836804444293,1728042930,UDC
332999,6922.544092382183,1728042930,UDC
333999,7012.594156232916,1728042930,UDC
334999,7053.481173085699,1728042930,UDC
335999,6910.582900587305,1728042930,UDC
336999,7001.894502841496,1728042930,UDC
337999,6908.856780355046,1728042930,UDC
338999,6916.0473766053055,1728042930,UDC
339999,6922.453384163771,1728042930,UDC
340999,6968.979463837356,1728042930,UDC
341999,6991.410172180037,1728042930,UDC
342999,6994.03583558075,1728042930,UDC
343999,7007.264493424195,1728042930,UDC
344999,6886.910528878657,1728042930,UDC
345999,6980.533564237339,1728042930,UDC
346999,6961.905109350593,1728042930,UDC
347999,7006.745808743919,1728042930,UDC
348999,7143.638206154491,1728042930,UDC
349999,6954.651193195146,1728042930,UDC
350999,6919.746683737892,1728042930,UDC
351999,6958.717703129863,1728042930,UDC
352999,6935.777712593832,1728042930,UDC
353999,6694.097053294863,1728042930,UDC
354999,6889.862991018992,1728042930,UDC
355999,6968.449767385031,1728042930,UDC
356999,6924.217844529254,1728042930,UDC
357999,7046.847988394505,1728042930,UDC
358999,7063.515111505173,1728042930,UDC
359999,6945.19853602326,1728042930,UDC
360999,7032.881766527702,1728042930,UDC
361999,6945.97345866142,1728042930,UDC
362999,6948.320447931604,1728042930,UDC
363999,6910.416338383113,1728042930,UDC
364999,7013.89514033705,1728042930,UDC
365999,6888.8459054735295,1728042930,UDC
366999,6872.307720822886,1728042930,UDC
367999,6871.935577979485,1728042930,UDC
368999,6690.8925572865,1728042930,UDC
369999,6881.301410942946,1728042930,UDC
370999,6862.697735691154,1728042930,UDC
371999,7036.013821620834,1728042930,UDC
372999,6917.8385704834,1728042930,UDC
373999,6686.4276978663975,1728042930,UDC
374999,6825.951003195971,1728042930,UDC
375999,6865.934500198201,1728042930,UDC
376999,7021.924838502895,1728042930,UDC
377999,7013.89226236301,1728042930,UDC
378999,6955.725990489263,1728042930,UDC
379999,7102.829102043385,1728042930,UDC
380999,7042.785026493219,1728042930,UDC
381999,6977.873416470976,1728042930,UDC
382999,7106.087182712531,1728042930,UDC
383999,6986.105891113373,1728042930,UDC
384999,7038.529182529273,1728042930,UDC
385999,7039.627318956041,1728042930,UDC
386999,7096.49917486002,1728042930,UDC
387999,6923.040549336673,1728042930,UDC
388999,7012.451900365961,1728042930,UDC
389999,7039.164992002158,1728042930,UDC
390999,7061.220831015993,1728042930,UDC
391999,7081.792340600948,1728042930,UDC
392999,7118.712575173287,1728042930,UDC
393999,7087.341556305823,1728042930,UDC
394999,7096.027411556175,1728042930,UDC
395999,6975.829411488722,1728042930,UDC
396999,7119.42194024464,1728042930,UDC
397999,7126.674697394665,1728042930,UDC
398999,7142.39381078307,1728042930,UDC
399999,7092.344068000871,1728042930,UDC
400999,7156.156923393656,1728042930,UDC
401999,7071.388848260183,1728042930,UDC
402999,7106.638615208973,1728042930,UDC
403999,7069.652767752433,1728042930,UDC
404999,7157.550186852316,1728042930,UDC
405999,6984.619258985873,1728042930,UDC
406999,7023.150072306768,1728042930,UDC
407999,7002.733801701684,1728042930,UDC
408999,6916.347157773304,1728042930,UDC
409999,6757.881895428673,1728042930,UDC
410999,6830.8773851751575,1728042930,UDC
411999,6801.937852820166,1728042930,UDC
412999,6827.564482337752,1728042930,UDC
413999,6954.284619481546,1728042930,UDC
414999,6774.74886807673,1728042930,UDC
415999,7035.630153682544,1728042930,UDC
416999,7020.369911213411,1728042930,UDC
417999,6824.214827728609,1728042930,UDC
418999,7018.9284097412365,1728042930,UDC
419999,6963.504166996931,1728042930,UDC
420999,6869.60950791549,1728042930,UDC
421999,6977.252379579427,1728042930,UDC
422999,6967.50490166037,1728042930,UDC
423999,6917.397942322059,1728042930,UDC
424999,7053.882780069403,1728042930,UDC
425999,7034.37443004712,1728042930,UDC
426999,7032.631367602415,1728042930,UDC
427999,7187.871724875326,1728042930,UDC
428999,7120.200259016923,1728042930,UDC
429999,7020.41996265653,1728042930,UDC
430999,7082.626109214279,1728042930,UDC
431999,7060.711487629699,1728042930,UDC
432999,7161.696668934185,1728042930,UDC
433999,7091.241812747895,1728042930,UDC
434999,6973.206793470794,1728042930,UDC
435999,7094.6661111871545,1728042930,UDC
436999,7147.605273301571,1728042930,UDC
437999,7143.587769667191,1728042930,UDC
438999,7107.724670852365,1728042930,UDC
439999,7041.903771900016,1728042930,UDC
440999,7107.300118184574,1728042930,UDC
441999,7098.300154459964,1728042930,UDC
442999,6978.937864963711,1728042930,UDC
443999,7177.231147514901,1728042930,UDC
444999,7140.212067602501,1728042930,UDC
445999,7051.751553172117,1728042930,UDC
446999,7072.6119339426405,1728042930,UDC
447999,7058.791763603424,1728042930,UDC
448999,7073.790450285736,1728042930,UDC
449999,7153.483663494535,1728042930,UDC
450999,7050.513179449211,1728042930,UDC
451999,7030.326169639762,1728042930,UDC
452999,6924.708954442906,1728042930,UDC
453999,7158.429647992861,1728042930,UDC
454999,7055.429710652238,1728042930,UDC
455999,6980.187234344897,1728042930,UDC
456999,6990.036964338423,1728042930,UDC
457999,7051.337777203587,1728042930,UDC
458999,7082.374110350778,1728042930,UDC
459999,7032.350439409574,1728042930,UDC
460999,7015.780904329357,1728042930,UDC
461999,7037.474273480941,1728042930,UDC
462999,7090.699433297845,1728042930,UDC
463999,7062.420281292188,1728042930,UDC
464999,7035.617391497229,1728042930,UDC
465999,6942.024385698584,1728042930,UDC
466999,6979.265063614422,1728042930,UDC
467999,7094.061523144154,1728042930,UDC
468999,6984.901321159862,1728042930,UDC
469999,6867.684638622357,1728042930,UDC
470999,7135.398285620583,1728042930,UDC
471999,7112.695757146849,1728042930,UDC
472999,7160.512731847837,1728042930,UDC
473999,6983.819277566916,1728042930,UDC
474999,7035.396158370107,1728042930,UDC
475999,7145.045092559052,1728042930,UDC
476999,7129.550873536466,1728042930,UDC
477999,7103.537273931186,1728042930,UDC
478999,7033.234012564403,1728042930,UDC
479999,7219.847114422155,1728042930,UDC
480999,7142.238255017176,1728042930,UDC
481999,7125.154755406223,1728042930,UDC
482999,6977.167861960444,1728042930,UDC
483999,7136.057387810958,1728042930,UDC
484999,7066.5209932225935,1728042930,UDC
485999,7125.3484937148405,1728042930,UDC
486999,6833.907316155975,1728042930,UDC
487999,7175.501839370205,1728042930,UDC
488999,7116.693182678047,1728042930,UDC
489999,7057.179347319665,1728042930,UDC
490999,7110.1469628161885,1728042930,UDC
491999,7015.82193641565,1728042930,UDC
492999,7110.17511067626,1728042930,UDC
493999,7108.06026293355,1728042930,UDC
494999,7070.128058424269,1728042930,UDC
495999,7071.876322633594,1728042930,UDC
496999,7088.547114848296,1728042930,UDC
497999,7137.462722831146,1728042930,UDC
498999,7077.890423868132,1728042930,UDC
499999,7033.426674250111,1728042930,UDC
999,-234.8715279850512,1727998918,UDC
1999,-245.5804899057826,1727998918,UDC
2999,-272.45434693196484,1727998918,UDC
3999,-281.54438423006536,1727998918,UDC
4999,-267.3495127757984,1727998918,UDC
5999,-363.3470758454209,1727998918,UDC
6999,-232.17435634002396,1727998918,UDC
7999,-213.22386773412472,1727998918,UDC
8999,-399.0055088663328,1727998918,UDC
9999,-247.6942896612931,1727998918,UDC
10999,-267.6988644740057,1727998918,UDC
11999,-181.6960024898757,1727998918,UDC
12999,-168.59533261577388,1727998918,UDC
13999,-84.14297614869992,1727998918,UDC
14999,-43.517071310662274,1727998918,UDC
15999,-25.778818239335312,1727998918,UDC
16999,21.74920214596358,1727998918,UDC
17999,33.80635838139159,1727998918,UDC
18999,31.153850539087117,1727998918,UDC
19999,79.83332325729539,1727998918,UDC
20999,272.0257001571157,1727998918,UDC
21999,462.6355992652489,1727998918,UDC
22999,540.3986378167118,1727998918,UDC
23999,566.4862090089977,1727998918,UDC
24999,623.4062579477287,1727998918,UDC
25999,731.7293602173476,1727998918,UDC
26999,880.3846417167243,1727998918,UDC
27999,964.5567526559148,1727998918,UDC
28999,993.6961298073808,1727998918,UDC
29999,1092.4249353327552,1727998918,UDC
30999,1114.949512735704,1727998918,UDC
31999,1197.1627300500647,1727998918,UDC
32999,1270.119218487333,1727998918,UDC
33999,1354.1746900668124,1727998918,UDC
34999,1406.6487202516137,1727998918,UDC
35999,1536.131251603519,1727998918,UDC
36999,1646.7169461818144,1727998918,UDC
37999,1788.6160354109584,1727998918,UDC
38999,1798.3020552301396,1727998918,UDC
39999,1907.7520847726944,1727998918,UDC
40999,2029.5726506826616,1727998918,UDC
41999,2130.3413515173847,1727998918,UDC
42999,2191.922421045962,1727998918,UDC
43999,2296.1785823060363,1727998918,UDC
44999,2318.134620540236,1727998918,UDC
45999,2427.684827648713,1727998918,UDC
46999,2438.058773996103,1727998918,UDC
47999,2501.3890948909966,1727998918,UDC
48999,2560.3685995042947,1727998918,UDC
49999,2658.6063287796305,1727998918,UDC
50999,2644.843125059479,1727998918,UDC
51999,2625.532497661313,1727998918,UDC
52999,2686.062808678952,1727998918,UDC
53999,2751.105422656974,1727998918,UDC
54999,2735.845092785196,1727998918,UDC
55999,2711.942228026744,1727998918,UDC
56999,2717.9748100114725,1727998918,UDC
57999,2790.4868497829766,1727998918,UDC
58999,2823.8507245027417,1727998918,UDC
59999,2844.1520922894324,1727998918,UDC
60999,2854.361088628201,1727998918,UDC
61999,2879.9052412568267,1727998918,UDC
62999,2906.465963776828,1727998918,UDC
63999,2915.0783069562644,1727998918,UDC
64999,2987.023155196308,1727998918,UDC
65999,2943.125349838877,1727998918,UDC
66999,3016.4205225642427,1727998918,UDC
67999,2990.038124433689,1727998918,UDC
68999,3020.886534847235,1727998918,UDC
69999,3111.600274541634,1727998918,UDC
70999,3060.583990161356,1727998918,UDC
71999,3161.062703672655,1727998918,UDC
72999,3185.208195595096,1727998918,UDC
73999,3221.9768136445123,1727998918,UDC
74999,3254.587791661923,1727998918,UDC
75999,3348.3364576483564,1727998918,UDC
76999,3359.0574301944857,1727998918,UDC
77999,3360.338370810776,1727998918,UDC
78999,3505.0369436563087,1727998918,UDC
79999,3539.726452831664,1727998918,UDC
80999,3573.707238325565,1727998918,UDC
81999,3544.453887583225,1727998918,UDC
82999,3602.612489819985,1727998918,UDC
83999,3561.644752400037,1727998918,UDC
84999,3558.660068827124,1727998918,UDC
85999,3568.336912720978,1727998918,UDC
86999,3616.208444162608,1727998918,UDC
87999,3626.618464094375,1727998918,UDC
88999,3590.3729387409417,1727998918,UDC
89999,3633.033088498633,1727998918,UDC
90999,3682.963499958043,1727998918,UDC
91999,3658.271615057162,1727998918,UDC
92999,3711.456443561917,1727998918,UDC
93999,3780.475480892871,1727998918,UDC
94999,3721.0057800870295,1727998918,UDC
95999,3732.956998082781,1727998918,UDC
96999,3792.618627191107,1727998918,UDC
97999,3779.1030742680714,1727998918,UDC
98999,3836.599481192841,1727998918,UDC
99999,3910.572128640614,1727998918,UDC
100999,3913.952737051068,1727998918,UDC
101999,3955.122625815403,1727998918,UDC
102999,3901.5961549798167,1727998918,UDC
103999,3976.8190356503846,1727998918,UDC
104999,4021.546590595874,1727998918,UDC
105999,4091.4660541922926,1727998918,UDC
106999,3977.244985363469,1727998918,UDC
107999,4106.244350058698,1727998918,UDC
108999,4043.833488093,1727998918,UDC
109999,4096.073574552594,1727998918,UDC
110999,4140.404571025963,1727998918,UDC
111999,4083.157152837244,1727998918,UDC
112999,4221.788451651454,1727998918,UDC
113999,4311.195137083213,1727998918,UDC
114999,4300.462673018161,1727998918,UDC
115999,4237.193055555867,1727998918,UDC
116999,4237.571706592883,1727998918,UDC
117999,4297.021380843417,1727998918,UDC
118999,4324.6800942277405,1727998918,UDC
119999,4300.210616820081,1727998918,UDC
120999,4385.1842023544805,1727998918,UDC
121999,4366.053713122558,1727998918,UDC
122999,4461.745816512205,1727998918,UDC
123999,4388.07465233133,1727998918,UDC
124999,4455.180344056224,1727998918,UDC
125999,4450.763257121371,1727998918,UDC
126999,4438.202741517632,1727998918,UDC
127999,4477.378950125552,1727998918,UDC
128999,4468.123686082777,1727998918,UDC
129999,4540.815673948238,1727998918,UDC
130999,4512.789833034024,1727998918,UDC
131999,4622.593529578514,1727998918,UDC
132999,4622.9819528550415,1727998918,UDC
133999,4477.643583611883,1727998918,UDC
134999,4577.991875367042,1727998918,UDC
135999,4651.214306850916,1727998918,UDC
136999,4713.529054883726,1727998918,UDC
137999,4728.007952698522,1727998918,UDC
138999,4806.6814995258255,1727998918,UDC
139999,4809.510804906915,1727998918,UDC
140999,4805.62166089405,1727998918,UDC
141999,4820.904399354548,1727998918,UDC
142999,4887.622458576005,1727998918,UDC
143999,4919.539960911552,1727998918,UDC
144999,4857.833275322332,1727998918,UDC
145999,4946.645020377127,1727998918,UDC
146999,5037.574270579316,1727998918,UDC
147999,5109.953939325806,1727998918,UDC
148999,5015.191265748686,1727998918,UDC
149999,5113.241766870647,1727998918,UDC
150999,5123.59674705102,1727998918,UDC
151999,5198.129756737772,1727998918,UDC
152999,5251.432810315907,1727998918,UDC
153999,5314.218007018093,1727998918,UDC
154999,5406.266610163727,1727998918,UDC
155999,5428.7947601784535,1727998918,UDC
156999,5334.544853012339,1727998918,UDC
157999,5480.007100426709,1727998918,UDC
158999,5226.2893517542,1727998918,UDC
159999,5406.935232893299,1727998918,UDC
160999,5461.381080682751,1727998918,UDC
161999,5433.967767130339,1727998918,UDC
162999,5572.906276398363,1727998918,UDC
163999,5479.89467000804,1727998918,UDC
164999,5499.981974799779,1727998918,UDC
165999,5445.724389198819,1727998918,UDC
166999,5516.344851043036,1727998918,UDC
167999,5460.177476146791,1727998918,UDC
168999,5651.604464483078,1727998918,UDC
169999,5708.37061901205,1727998918,UDC
170999,5572.438750770495,1727998918,UDC
171999,5538.822724947535,1727998918,UDC
172999,5530.135074424625,1727998918,UDC
173999,5628.270343497529,1727998918,UDC
174999,5710.409797057823,1727998918,UDC
175999,5689.546243250718,1727998918,UDC
176999,5658.329584692615,1727998918,UDC
177999,5826.356335055737,1727998918,UDC
178999,5715.894355773755,1727998918,UDC
179999,5639.973969615222,1727998918,UDC
180999,5784.813673201584,1727998918,UDC
181999,5958.0078067722525,1727998918,UDC
182999,5884.691187114816,1727998918,UDC
183999,5942.0274767906285,1727998918,UDC
184999,5969.614930858594,1727998918,UDC
185999,6046.200476830185,1727998918,UDC
186999,6050.34258233954,1727998918,UDC
187999,5887.939140720102,1727998918,UDC
188999,6061.59637429452,1727998918,UDC
189999,6014.124063863764,1727998918,UDC
190999,6128.287859028427,1727998918,UDC
191999,6051.808437007235,1727998918,UDC
192999,5965.965746185431,1727998918,UDC
193999,6166.20666022019,1727998918,UDC
194999,6126.7092664789225,1727998918,UDC
195999,6164.029843437916,1727998918,UDC
196999,6194.298388067355,1727998918,UDC
197999,6132.824376102588,1727998918,UDC
198999,6166.916868396018,1727998918,UDC
199999,6019.690092909967,1727998918,UDC
200999,6270.182103540813,1727998918,UDC
201999,6160.351220938104,1727998918,UDC
202999,6183.435481233122,1727998918,UDC
203999,6228.997753500869,1727998918,UDC
204999,6223.817044879549,1727998918,UDC
205999,6339.955023767076,1727998918,UDC
206999,6338.640843820936,1727998918,UDC
207999,6311.101680982599,1727998918,UDC
208999,6319.188875352132,1727998918,UDC
209999,6235.196664728144,1727998918,UDC
210999,6239.049736902452,1727998918,UDC
211999,6336.63467348634,1727998918,UDC
212999,6372.352493031838,1727998918,UDC
213999,6245.623984053372,1727998918,UDC
214999,6371.894057386404,1727998918,UDC
215999,6352.472831705176,1727998918,UDC
216999,6369.024485648252,1727998918,UDC
217999,6373.123811066102,1727998918,UDC
218999,6325.383618240951,1727998918,UDC
219999,6351.669553100585,1727998918,UDC
220999,6473.602241602502,1727998918,UDC
221999,6367.025175878497,1727998918,UDC
222999,6397.503764798124,1727998918,UDC
223999,6287.651023678641,1727998918,UDC
224999,6331.412864569618,1727998918,UDC
225999,6473.394512771847,1727998918,UDC
226999,6488.720883625055,1727998918,UDC
227999,6265.995377789205,1727998918,UDC
228999,6438.805476136897,1727998918,UDC
229999,6318.741472167756,1727998918,UDC
230999,6455.804840326367,1727998918,UDC
231999,6440.371734904212,1727998918,UDC
232999,6470.962825840403,1727998918,UDC
233999,6620.583121385359,1727998918,UDC
234999,6483.066287526182,1727998918,UDC
235999,6546.827749738702,1727998918,UDC
236999,6580.976785783319,1727998918,UDC
237999,6423.708723969115,1727998918,UDC
238999,6545.722794877652,1727998918,UDC
239999,6575.623228616478,1727998918,UDC
240999,6561.851277077593,1727998918,UDC
241999,6586.498937913699,1727998918,UDC
242999,6517.716646611938,1727998918,UDC
243999,6611.431648467588,1727998918,UDC
244999,6517.47650067027,1727998918,UDC
245999,6549.145075584166,1727998918,UDC
246999,6605.787333462761,1727998918,UDC
247999,6347.230792693415,1727998918,UDC
248999,6520.680823006863,1727998918,UDC
249999,6601.609305586043,1727998918,UDC
250999,6405.070053102653,1727998918,UDC
251999,6509.510075964309,1727998918,UDC
