_step,ep_info/Goal,seed,method
305734,0,1765484139,UDC
305795,0,1765484139,UDC
305870,0,1765484139,UDC
306187,0,1765484139,UDC
306353,1,1765484139,UDC
306478,0,1765484139,UDC
306521,0,1765484139,UDC
306534,0,1765484139,UDC
306857,1,1765484139,UDC
306919,0,1765484139,UDC
306921,0,1765484139,UDC
307030,-1,1765484139,UDC
307121,0,1765484139,UDC
307257,0,1765484139,UDC
307321,0,1765484139,UDC
307398,0,1765484139,UDC
307462,1,1765484139,UDC
307521,0,1765484139,UDC
307554,0,1765484139,UDC
307673,0,1765484139,UDC
307678,0,1765484139,UDC
307734,0,1765484139,UDC
307774,0,1765484139,UDC
307830,0,1765484139,UDC
307958,0,1765484139,UDC
307976,0,1765484139,UDC
308014,0,1765484139,UDC
308078,0,1765484139,UDC
308174,0,1765484139,UDC
308358,0,1765484139,UDC
308376,0,1765484139,UDC
308414,0,1765484139,UDC
308463,0,1765484139,UDC
308620,0,1765484139,UDC
308630,0,1765484139,UDC
308652,0,1765484139,UDC
308772,0,1765484139,UDC
308975,0,1765484139,UDC
309116,0,1765484139,UDC
309121,0,1765484139,UDC
309238,-1,1765484139,UDC
309462,0,1765484139,UDC
309516,0,1765484139,UDC
309521,0,1765484139,UDC
309558,0,1765484139,UDC
309572,0,1765484139,UDC
309916,0,1765484139,UDC
310038,0,1765484139,UDC
310072,0,1765484139,UDC
310230,0,1765484139,UDC
310242,0,1765484139,UDC
310316,0,1765484139,UDC
310358,0,1765484139,UDC
310407,1,1765484139,UDC
310438,0,1765484139,UDC
310630,0,1765484139,UDC
310642,0,1765484139,UDC
310922,1,1765484139,UDC
310974,0,1765484139,UDC
310975,0,1765484139,UDC
310979,0,1765484139,UDC
311009,0,1765484139,UDC
311020,0,1765484139,UDC
311033,1,1765484139,UDC
311042,0,1765484139,UDC
311238,0,1765484139,UDC
311300,0,1765484139,UDC
311409,0,1765484139,UDC
311462,0,1765484139,UDC
311570,0,1765484139,UDC
311706,1,1765484139,UDC
311809,0,1765484139,UDC
311820,0,1765484139,UDC
311842,0,1765484139,UDC
311852,0,1765484139,UDC
312230,0,1765484139,UDC
312298,1,1765484139,UDC
312370,0,1765484139,UDC
312500,0,1765484139,UDC
312863,0,1765484139,UDC
312979,0,1765484139,UDC
313238,0,1765484139,UDC
313273,0,1765484139,UDC
313353,-1,1765484139,UDC
313462,0,1765484139,UDC
313570,1,1765484139,UDC
313663,0,1765484139,UDC
313700,0,1765484139,UDC
313706,0,1765484139,UDC
313779,0,1765484139,UDC
313842,0,1765484139,UDC
313916,0,1765484139,UDC
313925,0,1765484139,UDC
314063,0,1765484139,UDC
314073,0,1765484139,UDC
314153,0,1765484139,UDC
314262,0,1765484139,UDC
314405,1,1765484139,UDC
314579,0,1765484139,UDC
314725,0,1765484139,UDC
314900,0,1765484139,UDC
314979,0,1765484139,UDC
315030,0,1765484139,UDC
315062,0,1765484139,UDC
315125,0,1765484139,UDC
315268,1,1765484139,UDC
315306,0,1765484139,UDC
315379,0,1765484139,UDC
315526,0,1765484139,UDC
315539,0,1765484139,UDC
315601,1,1765484139,UDC
315706,0,1765484139,UDC
315753,0,1765484139,UDC
315779,0,1765484139,UDC
315862,0,1765484139,UDC
315925,0,1765484139,UDC
316153,0,1765484139,UDC
316298,0,1765484139,UDC
316446,0,1765484139,UDC
316543,1,1765484139,UDC
316575,0,1765484139,UDC
316662,0,1765484139,UDC
316906,0,1765484139,UDC
316975,0,1765484139,UDC
317034,0,1765484139,UDC
317125,0,1765484139,UDC
317188,1,1765484139,UDC
317209,0,1765484139,UDC
317343,0,1765484139,UDC
317541,0,1765484139,UDC
317570,0,1765484139,UDC
317706,0,1765484139,UDC
317782,1,1765484139,UDC
317845,0,1765484139,UDC
317925,0,1765484139,UDC
317988,0,1765484139,UDC
318009,0,1765484139,UDC
318106,0,1765484139,UDC
318209,0,1765484139,UDC
318388,0,1765484139,UDC
318409,0,1765484139,UDC
318637,0,1765484139,UDC
318720,0,1765484139,UDC
318741,0,1765484139,UDC
318877,0,1765484139,UDC
318906,0,1765484139,UDC
318982,0,1765484139,UDC
319141,0,1765484139,UDC
319177,1,1765484139,UDC
319241,1,1765484139,UDC
319268,0,1765484139,UDC
319305,0,1765484139,UDC
319382,0,1765484139,UDC
319408,1,1765484139,UDC
319437,0,1765484139,UDC
319445,0,1765484139,UDC
319668,0,1765484139,UDC
319782,0,1765484139,UDC
319845,0,1765484139,UDC
319988,0,1765484139,UDC
320009,0,1765484139,UDC
320068,0,1765484139,UDC
320320,0,1765484139,UDC
320468,0,1765484139,UDC
320542,1,1765484139,UDC
320579,0,1765484139,UDC
320809,0,1765484139,UDC
320873,1,1765484139,UDC
320979,0,1765484139,UDC
321277,0,1765484139,UDC
321362,0,1765484139,UDC
321423,0,1765484139,UDC
321442,0,1765484139,UDC
321520,0,1765484139,UDC
321673,0,1765484139,UDC
321677,0,1765484139,UDC
321782,0,1765484139,UDC
321842,0,1765484139,UDC
321845,0,1765484139,UDC
321920,0,1765484139,UDC
322073,0,1765484139,UDC
322182,0,1765484139,UDC
322242,0,1765484139,UDC
322346,0,1765484139,UDC
322380,0,1765484139,UDC
322470,0,1765484139,UDC
322473,0,1765484139,UDC
322505,0,1765484139,UDC
322716,0,1765484139,UDC
322809,0,1765484139,UDC
322870,0,1765484139,UDC
322926,-1,1765484139,UDC
323016,1,1765484139,UDC
323423,0,1765484139,UDC
323462,0,1765484139,UDC
323642,0,1765484139,UDC
323782,0,1765484139,UDC
323823,0,1765484139,UDC
323956,-1,1765484139,UDC
324042,0,1765484139,UDC
324216,0,1765484139,UDC
324263,0,1765484139,UDC
324316,0,1765484139,UDC
324425,0,1765484139,UDC
324662,0,1765484139,UDC
324667,0,1765484139,UDC
324825,0,1765484139,UDC
324842,0,1765484139,UDC
324989,0,1765484139,UDC
325358,0,1765484139,UDC
325416,0,1765484139,UDC
325437,0,1765484139,UDC
325816,0,1765484139,UDC
325823,0,1765484139,UDC
325837,0,1765484139,UDC
325932,-1,1765484139,UDC
326189,0,1765484139,UDC
326201,1,1765484139,UDC
326425,0,1765484139,UDC
326558,0,1765484139,UDC
326601,0,1765484139,UDC
326623,0,1765484139,UDC
326665,0,1765484139,UDC
326842,0,1765484139,UDC
326873,0,1765484139,UDC
326983,0,1765484139,UDC
327010,1,1765484139,UDC
327211,0,1765484139,UDC
327260,0,1765484139,UDC
327288,0,1765484139,UDC
327516,0,1765484139,UDC
327651,0,1765484139,UDC
327916,0,1765484139,UDC
328025,0,1765484139,UDC
328027,0,1765484139,UDC
328051,0,1765484139,UDC
328265,0,1765484139,UDC
328360,1,1765484139,UDC
328469,1,1765484139,UDC
328473,0,1765484139,UDC
328535,1,1765484139,UDC
328825,0,1765484139,UDC
328896,0,1765484139,UDC
328983,0,1765484139,UDC
328989,0,1765484139,UDC
329010,0,1765484139,UDC
329345,0,1765484139,UDC
329625,0,1765484139,UDC
329642,0,1765484139,UDC
329696,0,1765484139,UDC
330042,0,1765484139,UDC
330210,0,1765484139,UDC
330301,0,1765484139,UDC
330302,1,1765484139,UDC
330488,0,1765484139,UDC
330545,0,1765484139,UDC
330589,0,1765484139,UDC
330701,0,1765484139,UDC
330954,1,1765484139,UDC
331010,0,1765484139,UDC
331211,0,1765484139,UDC
331298,0,1765484139,UDC
331389,0,1765484139,UDC
331410,0,1765484139,UDC
331438,0,1765484139,UDC
331502,0,1765484139,UDC
331516,0,1765484139,UDC
331595,0,1765484139,UDC
331669,0,1765484139,UDC
331751,-1,1765484139,UDC
331758,0,1765484139,UDC
331787,1,1765484139,UDC
332042,0,1765484139,UDC
332072,0,1765484139,UDC
332135,0,1765484139,UDC
332238,0,1765484139,UDC
332261,0,1765484139,UDC
332316,0,1765484139,UDC
332583,0,1765484139,UDC
332694,0,1765484139,UDC
332935,0,1765484139,UDC
333219,1,1765484139,UDC
333343,0,1765484139,UDC
333351,0,1765484139,UDC
333372,0,1765484139,UDC
333595,0,1765484139,UDC
333619,0,1765484139,UDC
333751,0,1765484139,UDC
333903,0,1765484139,UDC
334042,0,1765484139,UDC
334094,0,1765484139,UDC
334135,0,1765484139,UDC
334295,0,1765484139,UDC
334442,0,1765484139,UDC
334499,1,1765484139,UDC
334551,0,1765484139,UDC
335058,-1,1765484139,UDC
335210,1,1765484139,UDC
335335,0,1765484139,UDC
335413,0,1765484139,UDC
335458,0,1765484139,UDC
335699,0,1765484139,UDC
335813,0,1765484139,UDC
336148,1,1765484139,UDC
336151,0,1765484139,UDC
336208,0,1765484139,UDC
336472,0,1765484139,UDC
336499,0,1765484139,UDC
336535,0,1765484139,UDC
336548,0,1765484139,UDC
336583,1,1765484139,UDC
336810,0,1765484139,UDC
336905,0,1765484139,UDC
336948,0,1765484139,UDC
337044,0,1765484139,UDC
337299,0,1765484139,UDC
337348,0,1765484139,UDC
337441,1,1765484139,UDC
337527,0,1765484139,UDC
337548,1,1765484139,UDC
337694,0,1765484139,UDC
337844,0,1765484139,UDC
337862,0,1765484139,UDC
337927,0,1765484139,UDC
337948,0,1765484139,UDC
338028,0,1765484139,UDC
338072,0,1765484139,UDC
338116,1,1765484139,UDC
338214,0,1765484139,UDC
338244,0,1765484139,UDC
338252,1,1765484139,UDC
338348,0,1765484139,UDC
338505,0,1765484139,UDC
338644,0,1765484139,UDC
338918,0,1765484139,UDC
338995,0,1765484139,UDC
339087,0,1765484139,UDC
339171,1,1765484139,UDC
339233,0,1765484139,UDC
339272,0,1765484139,UDC
339294,0,1765484139,UDC
339318,0,1765484139,UDC
339524,0,1765484139,UDC
339628,0,1765484139,UDC
339935,0,1765484139,UDC
339986,0,1765484139,UDC
340015,0,1765484139,UDC
340072,0,1765484139,UDC
340324,0,1765484139,UDC
340583,0,1765484139,UDC
340652,0,1765484139,UDC
340828,0,1765484139,UDC
340833,0,1765484139,UDC
340899,0,1765484139,UDC
340918,0,1765484139,UDC
341179,-1,1765484139,UDC
341316,0,1765484139,UDC
341487,0,1765484139,UDC
341615,0,1765484139,UDC
341633,0,1765484139,UDC
341699,0,1765484139,UDC
341718,0,1765484139,UDC
341971,0,1765484139,UDC
341986,0,1765484139,UDC
342033,0,1765484139,UDC
342099,0,1765484139,UDC
342118,0,1765484139,UDC
342250,0,1765484139,UDC
342335,0,1765484139,UDC
342371,0,1765484139,UDC
342379,0,1765484139,UDC
342415,0,1765484139,UDC
342492,1,1765484139,UDC
342583,0,1765484139,UDC
342767,0,1765484139,UDC
342771,0,1765484139,UDC
342828,0,1765484139,UDC
342892,0,1765484139,UDC
342899,0,1765484139,UDC
342916,0,1765484139,UDC
343132,1,1765484139,UDC
343186,0,1765484139,UDC
343243,-1,1765484139,UDC
343248,0,1765484139,UDC
343487,0,1765484139,UDC
343567,0,1765484139,UDC
343571,0,1765484139,UDC
343628,0,1765484139,UDC
343643,0,1765484139,UDC
343692,0,1765484139,UDC
343716,0,1765484139,UDC
343793,0,1765484139,UDC
343820,0,1765484139,UDC
344048,0,1765484139,UDC
344116,0,1765484139,UDC
344220,0,1765484139,UDC
344287,0,1765484139,UDC
344373,0,1765484139,UDC
344448,0,1765484139,UDC
344505,1,1765484139,UDC
344638,1,1765484139,UDC
344687,0,1765484139,UDC
344828,0,1765484139,UDC
344894,0,1765484139,UDC
345006,0,1765484139,UDC
345243,0,1765484139,UDC
345316,0,1765484139,UDC
345393,0,1765484139,UDC
345452,0,1765484139,UDC
345487,0,1765484139,UDC
345537,1,1765484139,UDC
345971,0,1765484139,UDC
346093,1,1765484139,UDC
346334,0,1765484139,UDC
346487,1,1765484139,UDC
346638,0,1765484139,UDC
346687,0,1765484139,UDC
346843,0,1765484139,UDC
346953,0,1765484139,UDC
346993,0,1765484139,UDC
347006,0,1765484139,UDC
347248,0,1765484139,UDC
347393,0,1765484139,UDC
347453,0,1765484139,UDC
347693,0,1765484139,UDC
347737,0,1765484139,UDC
347838,0,1765484139,UDC
347967,0,1765484139,UDC
348003,1,1765484139,UDC
348048,0,1765484139,UDC
348087,0,1765484139,UDC
348094,0,1765484139,UDC
348193,0,1765484139,UDC
348451,0,1765484139,UDC
348537,0,1765484139,UDC
348846,1,1765484139,UDC
348914,0,1765484139,UDC
349052,0,1765484139,UDC
349087,0,1765484139,UDC
349293,0,1765484139,UDC
349693,0,1765484139,UDC
350048,0,1765484139,UDC
350094,0,1765484139,UDC
350137,0,1765484139,UDC
350287,0,1765484139,UDC
350308,0,1765484139,UDC
350332,0,1765484139,UDC
350427,0,1765484139,UDC
350593,0,1765484139,UDC
350767,0,1765484139,UDC
350893,0,1765484139,UDC
350937,0,1765484139,UDC
351108,0,1765484139,UDC
351246,0,1765484139,UDC
351337,0,1765484139,UDC
351444,0,1765484139,UDC
351453,0,1765484139,UDC
351487,0,1765484139,UDC
351508,0,1765484139,UDC
351616,0,1765484139,UDC
351737,0,1765484139,UDC
351814,0,1765484139,UDC
351967,0,1765484139,UDC
352087,0,1765484139,UDC
352272,0,1765484139,UDC
352308,0,1765484139,UDC
352332,0,1765484139,UDC
352416,0,1765484139,UDC
352585,0,1765484139,UDC
352637,0,1765484139,UDC
352753,0,1765484139,UDC
352805,0,1765484139,UDC
352838,0,1765484139,UDC
352914,0,1765484139,UDC
353037,0,1765484139,UDC
353087,0,1765484139,UDC
353246,0,1765484139,UDC
353287,0,1765484139,UDC
353314,0,1765484139,UDC
353453,0,1765484139,UDC
353553,0,1765484139,UDC
353616,0,1765484139,UDC
353737,0,1765484139,UDC
353922,-1,1765484139,UDC
353932,0,1765484139,UDC
354036,1,1765484139,UDC
354637,0,1765484139,UDC
354753,0,1765484139,UDC
354937,0,1765484139,UDC
355037,0,1765484139,UDC
355122,0,1765484139,UDC
355205,0,1765484139,UDC
355414,0,1765484139,UDC
355437,0,1765484139,UDC
355462,1,1765484139,UDC
355656,0,1765484139,UDC
355714,0,1765484139,UDC
355887,0,1765484139,UDC
355925,0,1765484139,UDC
355953,0,1765484139,UDC
355958,0,1765484139,UDC
356006,0,1765484139,UDC
356011,0,1765484139,UDC
356093,0,1765484139,UDC
356287,0,1765484139,UDC
356322,0,1765484139,UDC
356436,0,1765484139,UDC
356456,0,1765484139,UDC
356725,0,1765484139,UDC
356859,-1,1765484139,UDC
356893,0,1765484139,UDC
357075,0,1765484139,UDC
357246,0,1765484139,UDC
357297,0,1765484139,UDC
357475,0,1765484139,UDC
357492,0,1765484139,UDC
357606,0,1765484139,UDC
357774,0,1765484139,UDC
358387,0,1765484139,UDC
358410,0,1765484139,UDC
358415,1,1765484139,UDC
358446,0,1765484139,UDC
358493,0,1765484139,UDC
358587,0,1765484139,UDC
358692,0,1765484139,UDC
358761,0,1765484139,UDC
358787,0,1765484139,UDC
358846,0,1765484139,UDC
358853,0,1765484139,UDC
358944,0,1765484139,UDC
359045,0,1765484139,UDC
359246,0,1765484139,UDC
359253,0,1765484139,UDC
359314,0,1765484139,UDC
359387,0,1765484139,UDC
359390,1,1765484139,UDC
359414,0,1765484139,UDC
359561,0,1765484139,UDC
359566,0,1765484139,UDC
359653,0,1765484139,UDC
359814,0,1765484139,UDC
359966,0,1765484139,UDC
359982,1,1765484139,UDC
360353,0,1765484139,UDC
360410,0,1765484139,UDC
360514,0,1765484139,UDC
360539,0,1765484139,UDC
360546,1,1765484139,UDC
360568,1,1765484139,UDC
360639,1,1765484139,UDC
360824,1,1765484139,UDC
360912,0,1765484139,UDC
361045,0,1765484139,UDC
361215,0,1765484139,UDC
361224,0,1765484139,UDC
361246,0,1765484139,UDC
361314,0,1765484139,UDC
361346,0,1765484139,UDC
361368,0,1765484139,UDC
361473,1,1765484139,UDC
361790,0,1765484139,UDC
362046,0,1765484139,UDC
362212,0,1765484139,UDC
362382,0,1765484139,UDC
362387,0,1765484139,UDC
362490,0,1765484139,UDC
362512,0,1765484139,UDC
362554,0,1765484139,UDC
362583,0,1765484139,UDC
362721,0,1765484139,UDC
362846,0,1765484139,UDC
363012,0,1765484139,UDC
363121,0,1765484139,UDC
363145,0,1765484139,UDC
363216,0,1765484139,UDC
363307,0,1765484139,UDC
363373,0,1765484139,UDC
363390,0,1765484139,UDC
363545,0,1765484139,UDC
363748,0,1765484139,UDC
363945,0,1765484139,UDC
364046,0,1765484139,UDC
364126,0,1765484139,UDC
364148,0,1765484139,UDC
364154,0,1765484139,UDC
364173,0,1765484139,UDC
364240,0,1765484139,UDC
364461,0,1765484139,UDC
364512,0,1765484139,UDC
364590,0,1765484139,UDC
364640,0,1765484139,UDC
364816,0,1765484139,UDC
364876,0,1765484139,UDC
364989,1,1765484139,UDC
365292,0,1765484139,UDC
365307,0,1765484139,UDC
365389,0,1765484139,UDC
365400,0,1765484139,UDC
365707,0,1765484139,UDC
365817,0,1765484139,UDC
365918,1,1765484139,UDC
366099,0,1765484139,UDC
366107,0,1765484139,UDC
366318,0,1765484139,UDC
366512,0,1765484139,UDC
366583,0,1765484139,UDC
366615,0,1765484139,UDC
366718,0,1765484139,UDC
366846,0,1765484139,UDC
366973,0,1765484139,UDC
367113,0,1765484139,UDC
367204,0,1765484139,UDC
367312,0,1765484139,UDC
367336,0,1765484139,UDC
367373,0,1765484139,UDC
367389,0,1765484139,UDC
367474,0,1765484139,UDC
367510,0,1765484139,UDC
367699,0,1765484139,UDC
367707,0,1765484139,UDC
367726,0,1765484139,UDC
367773,0,1765484139,UDC
367800,0,1765484139,UDC
367910,0,1765484139,UDC
368082,0,1765484139,UDC
368092,0,1765484139,UDC
368099,0,1765484139,UDC
368137,1,1765484139,UDC
368189,0,1765484139,UDC
368198,0,1765484139,UDC
368200,0,1765484139,UDC
368215,0,1765484139,UDC
368243,0,1765484139,UDC
368313,0,1765484139,UDC
368404,0,1765484139,UDC
368600,0,1765484139,UDC
368643,0,1765484139,UDC
368787,1,1765484139,UDC
369074,0,1765484139,UDC
369113,0,1765484139,UDC
369122,0,1765484139,UDC
369164,0,1765484139,UDC
369383,0,1765484139,UDC
369398,0,1765484139,UDC
369400,0,1765484139,UDC
369402,0,1765484139,UDC
369420,0,1765484139,UDC
369533,0,1765484139,UDC
369587,0,1765484139,UDC
369783,0,1765484139,UDC
370183,0,1765484139,UDC
370198,0,1765484139,UDC
370202,0,1765484139,UDC
370240,0,1765484139,UDC
370333,0,1765484139,UDC
370364,0,1765484139,UDC
370371,0,1765484139,UDC
370387,0,1765484139,UDC
370412,0,1765484139,UDC
370476,0,1765484139,UDC
370512,0,1765484139,UDC
370620,0,1765484139,UDC
370764,0,1765484139,UDC
370973,0,1765484139,UDC
370989,0,1765484139,UDC
371020,0,1765484139,UDC
371063,0,1765484139,UDC
371295,0,1765484139,UDC
371386,1,1765484139,UDC
371400,0,1765484139,UDC
371463,0,1765484139,UDC
371783,0,1765484139,UDC
371798,0,1765484139,UDC
372004,1,1765484139,UDC
372074,0,1765484139,UDC
372183,0,1765484139,UDC
372263,0,1765484139,UDC
372322,0,1765484139,UDC
372461,0,1765484139,UDC
372495,0,1765484139,UDC
372573,0,1765484139,UDC
372586,0,1765484139,UDC
372602,0,1765484139,UDC
372663,0,1765484139,UDC
372861,0,1765484139,UDC
372913,0,1765484139,UDC
372916,1,1765484139,UDC
373032,-1,1765484139,UDC
373122,0,1765484139,UDC
373184,1,1765484139,UDC
373274,0,1765484139,UDC
373295,0,1765484139,UDC
373313,0,1765484139,UDC
373432,0,1765484139,UDC
373533,0,1765484139,UDC
373576,0,1765484139,UDC
373589,0,1765484139,UDC
373676,0,1765484139,UDC
373695,0,1765484139,UDC
373798,0,1765484139,UDC
373922,0,1765484139,UDC
374198,0,1765484139,UDC
374202,0,1765484139,UDC
374220,0,1765484139,UDC
374322,0,1765484139,UDC
374405,0,1765484139,UDC
374598,0,1765484139,UDC
374686,0,1765484139,UDC
374805,0,1765484139,UDC
375020,0,1765484139,UDC
375209,1,1765484139,UDC
375369,0,1765484139,UDC
375485,0,1765484139,UDC
375589,0,1765484139,UDC
375767,0,1765484139,UDC
375832,0,1765484139,UDC
375852,0,1765484139,UDC
375889,0,1765484139,UDC
375934,0,1765484139,UDC
376005,0,1765484139,UDC
376263,0,1765484139,UDC
376333,0,1765484139,UDC
376620,0,1765484139,UDC
376652,0,1765484139,UDC
376663,0,1765484139,UDC
376733,0,1765484139,UDC
376805,0,1765484139,UDC
376986,0,1765484139,UDC
376998,0,1765484139,UDC
377063,0,1765484139,UDC
377270,0,1765484139,UDC
377313,0,1765484139,UDC
377383,0,1765484139,UDC
377533,0,1765484139,UDC
377670,0,1765484139,UDC
377713,0,1765484139,UDC
377727,0,1765484139,UDC
377769,0,1765484139,UDC
377783,0,1765484139,UDC
377820,0,1765484139,UDC
377885,0,1765484139,UDC
377893,1,1765484139,UDC
377965,0,1765484139,UDC
378127,0,1765484139,UDC
378198,0,1765484139,UDC
378232,0,1765484139,UDC
378252,0,1765484139,UDC
378734,0,1765484139,UDC
378754,1,1765484139,UDC
378815,1,1765484139,UDC
378870,0,1765484139,UDC
378994,0,1765484139,UDC
379107,0,1765484139,UDC
379144,1,1765484139,UDC
379164,1,1765484139,UDC
379184,1,1765484139,UDC
379246,0,1765484139,UDC
379256,0,1765484139,UDC
379369,0,1765484139,UDC
379591,1,1765484139,UDC
379626,1,1765484139,UDC
379670,0,1765484139,UDC
379679,1,1765484139,UDC
379798,0,1765484139,UDC
379944,0,1765484139,UDC
379954,0,1765484139,UDC
380169,0,1765484139,UDC
380344,0,1765484139,UDC
380426,0,1765484139,UDC
380456,0,1765484139,UDC
380479,0,1765484139,UDC
380572,0,1765484139,UDC
380586,0,1765484139,UDC
380598,0,1765484139,UDC
380744,0,1765484139,UDC
380754,0,1765484139,UDC
380879,0,1765484139,UDC
380913,0,1765484139,UDC
380989,0,1765484139,UDC
381164,0,1765484139,UDC
381184,0,1765484139,UDC
381191,0,1765484139,UDC
381279,0,1765484139,UDC
381367,0,1765484139,UDC
381369,0,1765484139,UDC
381422,1,1765484139,UDC
381534,0,1765484139,UDC
381564,0,1765484139,UDC
381576,0,1765484139,UDC
381584,0,1765484139,UDC
381626,0,1765484139,UDC
381656,0,1765484139,UDC
381713,0,1765484139,UDC
381769,0,1765484139,UDC
381954,0,1765484139,UDC
381964,0,1765484139,UDC
382026,0,1765484139,UDC
382059,1,1765484139,UDC
382079,0,1765484139,UDC
382169,0,1765484139,UDC
382172,0,1765484139,UDC
382456,0,1765484139,UDC
382459,0,1765484139,UDC
382567,0,1765484139,UDC
382572,0,1765484139,UDC
382905,0,1765484139,UDC
383144,0,1765484139,UDC
383192,1,1765484139,UDC
383236,0,1765484139,UDC
383283,0,1765484139,UDC
383313,0,1765484139,UDC
383372,0,1765484139,UDC
383462,1,1765484139,UDC
383485,0,1765484139,UDC
383798,0,1765484139,UDC
383825,0,1765484139,UDC
383992,0,1765484139,UDC
384079,0,1765484139,UDC
384262,0,1765484139,UDC
384285,0,1765484139,UDC
384334,0,1765484139,UDC
384436,0,1765484139,UDC
384567,0,1765484139,UDC
384572,0,1765484139,UDC
384634,0,1765484139,UDC
384662,0,1765484139,UDC
385154,0,1765484139,UDC
385226,0,1765484139,UDC
385236,0,1765484139,UDC
385279,0,1765484139,UDC
385425,0,1765484139,UDC
385434,0,1765484139,UDC
385834,0,1765484139,UDC
386079,0,1765484139,UDC
386225,0,1765484139,UDC
386237,0,1765484139,UDC
386284,1,1765484139,UDC
386334,1,1765484139,UDC
386353,0,1765484139,UDC
386459,0,1765484139,UDC
386572,0,1765484139,UDC
386637,0,1765484139,UDC
386758,1,1765484139,UDC
386793,0,1765484139,UDC
386836,0,1765484139,UDC
387153,0,1765484139,UDC
387192,0,1765484139,UDC
387226,0,1765484139,UDC
387243,0,1765484139,UDC
387259,0,1765484139,UDC
387386,1,1765484139,UDC
387434,0,1765484139,UDC
387484,0,1765484139,UDC
387505,0,1765484139,UDC
387633,0,1765484139,UDC
388026,0,1765484139,UDC
388036,0,1765484139,UDC
388372,0,1765484139,UDC
388553,0,1765484139,UDC
388634,0,1765484139,UDC
388635,0,1765484139,UDC
388754,0,1765484139,UDC
388758,0,1765484139,UDC
388833,0,1765484139,UDC
388836,0,1765484139,UDC
389062,0,1765484139,UDC
389137,0,1765484139,UDC
389294,1,1765484139,UDC
389332,-1,1765484139,UDC
389636,0,1765484139,UDC
389885,0,1765484139,UDC
390111,0,1765484139,UDC
390153,0,1765484139,UDC
390181,0,1765484139,UDC
390433,0,1765484139,UDC
390436,1,1765484139,UDC
390458,0,1765484139,UDC
390494,0,1765484139,UDC
390586,0,1765484139,UDC
390590,0,1765484139,UDC
390757,1,1765484139,UDC
390836,0,1765484139,UDC
390863,1,1765484139,UDC
390894,0,1765484139,UDC
390986,0,1765484139,UDC
391137,0,1765484139,UDC
391386,0,1765484139,UDC
391557,0,1765484139,UDC
391593,0,1765484139,UDC
391694,0,1765484139,UDC
391786,0,1765484139,UDC
392094,0,1765484139,UDC
392197,1,1765484139,UDC
392285,0,1765484139,UDC
392357,0,1765484139,UDC
392393,0,1765484139,UDC
392426,0,1765484139,UDC
392826,0,1765484139,UDC
392858,0,1765484139,UDC
393061,0,1765484139,UDC
393236,0,1765484139,UDC
393485,0,1765484139,UDC
393626,0,1765484139,UDC
393643,0,1765484139,UDC
393694,0,1765484139,UDC
393741,1,1765484139,UDC
394150,0,1765484139,UDC
394595,0,1765484139,UDC
394639,0,1765484139,UDC
394685,0,1765484139,UDC
394843,0,1765484139,UDC
394890,0,1765484139,UDC
394941,0,1765484139,UDC
394990,0,1765484139,UDC
395243,0,1765484139,UDC
395263,0,1765484139,UDC
395318,0,1765484139,UDC
395593,0,1765484139,UDC
395663,0,1765484139,UDC
395790,0,1765484139,UDC
395876,0,1765484139,UDC
395993,0,1765484139,UDC
396048,0,1765484139,UDC
396058,1,1765484139,UDC
396195,0,1765484139,UDC
396276,0,1765484139,UDC
396327,0,1765484139,UDC
396393,0,1765484139,UDC
396490,0,1765484139,UDC
396550,0,1765484139,UDC
396741,0,1765484139,UDC
396826,0,1765484139,UDC
396950,0,1765484139,UDC
397019,0,1765484139,UDC
397263,0,1765484139,UDC
397335,1,1765484139,UDC
397341,0,1765484139,UDC
397386,0,1765484139,UDC
397439,0,1765484139,UDC
397473,0,1765484139,UDC
397526,1,1765484139,UDC
397541,0,1765484139,UDC
397593,0,1765484139,UDC
397690,0,1765484139,UDC
397839,0,1765484139,UDC
397852,0,1765484139,UDC
397941,0,1765484139,UDC
398015,0,1765484139,UDC
398273,0,1765484139,UDC
398326,0,1765484139,UDC
398415,0,1765484139,UDC
398447,0,1765484139,UDC
398535,0,1765484139,UDC
398595,0,1765484139,UDC
398652,0,1765484139,UDC
398890,0,1765484139,UDC
398986,0,1765484139,UDC
399126,0,1765484139,UDC
399349,1,1765484139,UDC
399419,0,1765484139,UDC
399594,0,1765484139,UDC
399725,0,1765484139,UDC
399735,0,1765484139,UDC
399783,0,1765484139,UDC
400135,0,1765484139,UDC
400219,0,1765484139,UDC
400239,0,1765484139,UDC
400281,0,1765484139,UDC
400282,0,1765484139,UDC
400426,0,1765484139,UDC
400826,0,1765484139,UDC
400925,0,1765484139,UDC
400983,0,1765484139,UDC
401076,0,1765484139,UDC
401133,0,1765484139,UDC
401192,0,1765484139,UDC
401215,0,1765484139,UDC
401243,0,1765484139,UDC
401290,1,1765484139,UDC
401493,0,1765484139,UDC
401533,0,1765484139,UDC
401578,-1,1765484139,UDC
401611,0,1765484139,UDC
401626,0,1765484139,UDC
401690,0,1765484139,UDC
401882,0,1765484139,UDC
401925,0,1765484139,UDC
401926,0,1765484139,UDC
401978,0,1765484139,UDC
402114,0,1765484139,UDC
402293,0,1765484139,UDC
402325,0,1765484139,UDC
402394,0,1765484139,UDC
402541,-1,1765484139,UDC
402693,0,1765484139,UDC
402878,0,1765484139,UDC
402914,0,1765484139,UDC
