_step,ep_info/Goal,seed,condition
422837,1,1781044187,compound_move_p50_ball_p25
422863,1,1781044187,compound_move_p50_ball_p25
422877,0,1781044187,compound_move_p50_ball_p25
422915,1,1781044187,compound_move_p50_ball_p25
422996,1,1781044187,compound_move_p50_ball_p25
423042,0,1781044187,compound_move_p50_ball_p25
423117,1,1781044187,compound_move_p50_ball_p25
423243,1,1781044187,compound_move_p50_ball_p25
423301,1,1781044187,compound_move_p50_ball_p25
423400,0,1781044187,compound_move_p50_ball_p25
423440,0,1781044187,compound_move_p50_ball_p25
423442,0,1781044187,compound_move_p50_ball_p25
423458,0,1781044187,compound_move_p50_ball_p25
423592,1,1781044187,compound_move_p50_ball_p25
423608,0,1781044187,compound_move_p50_ball_p25
423669,1,1781044187,compound_move_p50_ball_p25
423804,0,1781044187,compound_move_p50_ball_p25
423850,1,1781044187,compound_move_p50_ball_p25
423858,1,1781044187,compound_move_p50_ball_p25
423897,1,1781044187,compound_move_p50_ball_p25
424034,0,1781044187,compound_move_p50_ball_p25
424164,1,1781044187,compound_move_p50_ball_p25
424258,0,1781044187,compound_move_p50_ball_p25
424290,1,1781044187,compound_move_p50_ball_p25
424297,0,1781044187,compound_move_p50_ball_p25
424388,0,1781044187,compound_move_p50_ball_p25
424493,1,1781044187,compound_move_p50_ball_p25
424505,1,1781044187,compound_move_p50_ball_p25
424599,1,1781044187,compound_move_p50_ball_p25
424652,1,1781044187,compound_move_p50_ball_p25
424841,1,1781044187,compound_move_p50_ball_p25
424906,1,1781044187,compound_move_p50_ball_p25
425280,1,1781044187,compound_move_p50_ball_p25
425291,1,1781044187,compound_move_p50_ball_p25
425365,1,1781044187,compound_move_p50_ball_p25
425435,0,1781044187,compound_move_p50_ball_p25
425524,1,1781044187,compound_move_p50_ball_p25
425669,1,1781044187,compound_move_p50_ball_p25
425713,0,1781044187,compound_move_p50_ball_p25
426004,0,1781044187,compound_move_p50_ball_p25
426023,1,1781044187,compound_move_p50_ball_p25
426095,1,1781044187,compound_move_p50_ball_p25
426167,1,1781044187,compound_move_p50_ball_p25
426287,1,1781044187,compound_move_p50_ball_p25
426345,1,1781044187,compound_move_p50_ball_p25
426486,0,1781044187,compound_move_p50_ball_p25
426511,1,1781044187,compound_move_p50_ball_p25
426572,0,1781044187,compound_move_p50_ball_p25
426582,0,1781044187,compound_move_p50_ball_p25
426733,1,1781044187,compound_move_p50_ball_p25
426759,1,1781044187,compound_move_p50_ball_p25
426823,1,1781044187,compound_move_p50_ball_p25
426927,1,1781044187,compound_move_p50_ball_p25
427071,0,1781044187,compound_move_p50_ball_p25
427074,0,1781044187,compound_move_p50_ball_p25
427081,1,1781044187,compound_move_p50_ball_p25
427172,1,1781044187,compound_move_p50_ball_p25
427188,1,1781044187,compound_move_p50_ball_p25
427223,0,1781044187,compound_move_p50_ball_p25
427253,1,1781044187,compound_move_p50_ball_p25
427350,1,1781044187,compound_move_p50_ball_p25
427382,-1,1781044187,compound_move_p50_ball_p25
427442,0,1781044187,compound_move_p50_ball_p25
427503,1,1781044187,compound_move_p50_ball_p25
427698,0,1781044187,compound_move_p50_ball_p25
427743,1,1781044187,compound_move_p50_ball_p25
427776,0,1781044187,compound_move_p50_ball_p25
427793,1,1781044187,compound_move_p50_ball_p25
427833,1,1781044187,compound_move_p50_ball_p25
427860,1,1781044187,compound_move_p50_ball_p25
427873,1,1781044187,compound_move_p50_ball_p25
427906,1,1781044187,compound_move_p50_ball_p25
428092,1,1781044187,compound_move_p50_ball_p25
428096,0,1781044187,compound_move_p50_ball_p25
428156,0,1781044187,compound_move_p50_ball_p25
428357,1,1781044187,compound_move_p50_ball_p25
428684,1,1781044187,compound_move_p50_ball_p25
428705,0,1781044187,compound_move_p50_ball_p25
428807,0,1781044187,compound_move_p50_ball_p25
428857,0,1781044187,compound_move_p50_ball_p25
429078,1,1781044187,compound_move_p50_ball_p25
429273,1,1781044187,compound_move_p50_ball_p25
429281,0,1781044187,compound_move_p50_ball_p25
429298,1,1781044187,compound_move_p50_ball_p25
429499,0,1781044187,compound_move_p50_ball_p25
429713,1,1781044187,compound_move_p50_ball_p25
429714,1,1781044187,compound_move_p50_ball_p25
429766,-1,1781044187,compound_move_p50_ball_p25
429899,0,1781044187,compound_move_p50_ball_p25
429904,1,1781044187,compound_move_p50_ball_p25
429953,1,1781044187,compound_move_p50_ball_p25
430221,1,1781044187,compound_move_p50_ball_p25
430340,0,1781044187,compound_move_p50_ball_p25
430343,0,1781044187,compound_move_p50_ball_p25
430381,0,1781044187,compound_move_p50_ball_p25
430454,0,1781044187,compound_move_p50_ball_p25
430861,1,1781044187,compound_move_p50_ball_p25
430862,1,1781044187,compound_move_p50_ball_p25
430971,0,1781044187,compound_move_p50_ball_p25
430981,0,1781044187,compound_move_p50_ball_p25
431287,1,1781044187,compound_move_p50_ball_p25
431308,1,1781044187,compound_move_p50_ball_p25
431332,1,1781044187,compound_move_p50_ball_p25
431349,1,1781044187,compound_move_p50_ball_p25
431388,1,1781044187,compound_move_p50_ball_p25
431543,1,1781044187,compound_move_p50_ball_p25
431837,0,1781044187,compound_move_p50_ball_p25
431991,1,1781044187,compound_move_p50_ball_p25
432081,0,1781044187,compound_move_p50_ball_p25
432118,1,1781044187,compound_move_p50_ball_p25
432169,0,1781044187,compound_move_p50_ball_p25
432245,1,1781044187,compound_move_p50_ball_p25
432354,1,1781044187,compound_move_p50_ball_p25
432379,1,1781044187,compound_move_p50_ball_p25
432456,1,1781044187,compound_move_p50_ball_p25
432587,0,1781044187,compound_move_p50_ball_p25
432707,1,1781044187,compound_move_p50_ball_p25
432745,1,1781044187,compound_move_p50_ball_p25
432788,1,1781044187,compound_move_p50_ball_p25
432794,1,1781044187,compound_move_p50_ball_p25
432810,1,1781044187,compound_move_p50_ball_p25
432908,1,1781044187,compound_move_p50_ball_p25
432987,1,1781044187,compound_move_p50_ball_p25
433044,1,1781044187,compound_move_p50_ball_p25
433167,-1,1781044187,compound_move_p50_ball_p25
433231,1,1781044187,compound_move_p50_ball_p25
433234,1,1781044187,compound_move_p50_ball_p25
433314,1,1781044187,compound_move_p50_ball_p25
433351,0,1781044187,compound_move_p50_ball_p25
433367,1,1781044187,compound_move_p50_ball_p25
433509,1,1781044187,compound_move_p50_ball_p25
433558,1,1781044187,compound_move_p50_ball_p25
433650,1,1781044187,compound_move_p50_ball_p25
433758,1,1781044187,compound_move_p50_ball_p25
433811,1,1781044187,compound_move_p50_ball_p25
433991,1,1781044187,compound_move_p50_ball_p25
434055,1,1781044187,compound_move_p50_ball_p25
434306,1,1781044187,compound_move_p50_ball_p25
434341,1,1781044187,compound_move_p50_ball_p25
434365,1,1781044187,compound_move_p50_ball_p25
434439,1,1781044187,compound_move_p50_ball_p25
434605,0,1781044187,compound_move_p50_ball_p25
434619,1,1781044187,compound_move_p50_ball_p25
434637,1,1781044187,compound_move_p50_ball_p25
434659,1,1781044187,compound_move_p50_ball_p25
434684,0,1781044187,compound_move_p50_ball_p25
434772,1,1781044187,compound_move_p50_ball_p25
434783,1,1781044187,compound_move_p50_ball_p25
434826,1,1781044187,compound_move_p50_ball_p25
434831,1,1781044187,compound_move_p50_ball_p25
434952,1,1781044187,compound_move_p50_ball_p25
435005,1,1781044187,compound_move_p50_ball_p25
435009,1,1781044187,compound_move_p50_ball_p25
435032,1,1781044187,compound_move_p50_ball_p25
435057,1,1781044187,compound_move_p50_ball_p25
435125,1,1781044187,compound_move_p50_ball_p25
435270,0,1781044187,compound_move_p50_ball_p25
435285,1,1781044187,compound_move_p50_ball_p25
435408,1,1781044187,compound_move_p50_ball_p25
435443,1,1781044187,compound_move_p50_ball_p25
435488,0,1781044187,compound_move_p50_ball_p25
435491,1,1781044187,compound_move_p50_ball_p25
435523,1,1781044187,compound_move_p50_ball_p25
435653,1,1781044187,compound_move_p50_ball_p25
435704,1,1781044187,compound_move_p50_ball_p25
435742,1,1781044187,compound_move_p50_ball_p25
435767,-1,1781044187,compound_move_p50_ball_p25
435787,1,1781044187,compound_move_p50_ball_p25
435795,1,1781044187,compound_move_p50_ball_p25
435822,1,1781044187,compound_move_p50_ball_p25
435880,1,1781044187,compound_move_p50_ball_p25
435967,1,1781044187,compound_move_p50_ball_p25
436124,1,1781044187,compound_move_p50_ball_p25
436163,1,1781044187,compound_move_p50_ball_p25
436166,1,1781044187,compound_move_p50_ball_p25
436257,1,1781044187,compound_move_p50_ball_p25
436367,1,1781044187,compound_move_p50_ball_p25
436411,1,1781044187,compound_move_p50_ball_p25
436515,1,1781044187,compound_move_p50_ball_p25
436626,0,1781044187,compound_move_p50_ball_p25
436695,1,1781044187,compound_move_p50_ball_p25
436720,1,1781044187,compound_move_p50_ball_p25
436796,1,1781044187,compound_move_p50_ball_p25
436813,1,1781044187,compound_move_p50_ball_p25
436862,1,1781044187,compound_move_p50_ball_p25
436888,1,1781044187,compound_move_p50_ball_p25
436950,1,1781044187,compound_move_p50_ball_p25
437148,1,1781044187,compound_move_p50_ball_p25
437213,0,1781044187,compound_move_p50_ball_p25
437332,-1,1781044187,compound_move_p50_ball_p25
437433,1,1781044187,compound_move_p50_ball_p25
437598,1,1781044187,compound_move_p50_ball_p25
437666,1,1781044187,compound_move_p50_ball_p25
437696,1,1781044187,compound_move_p50_ball_p25
437762,1,1781044187,compound_move_p50_ball_p25
437783,1,1781044187,compound_move_p50_ball_p25
437813,1,1781044187,compound_move_p50_ball_p25
437911,1,1781044187,compound_move_p50_ball_p25
437966,1,1781044187,compound_move_p50_ball_p25
438100,1,1781044187,compound_move_p50_ball_p25
438139,1,1781044187,compound_move_p50_ball_p25
438256,0,1781044187,compound_move_p50_ball_p25
438314,1,1781044187,compound_move_p50_ball_p25
438372,1,1781044187,compound_move_p50_ball_p25
438500,0,1781044187,compound_move_p50_ball_p25
438781,1,1781044187,compound_move_p50_ball_p25
438796,1,1781044187,compound_move_p50_ball_p25
438824,1,1781044187,compound_move_p50_ball_p25
438968,1,1781044187,compound_move_p50_ball_p25
439071,1,1781044187,compound_move_p50_ball_p25
439150,1,1781044187,compound_move_p50_ball_p25
439176,1,1781044187,compound_move_p50_ball_p25
439182,1,1781044187,compound_move_p50_ball_p25
439328,0,1781044187,compound_move_p50_ball_p25
439534,1,1781044187,compound_move_p50_ball_p25
439538,0,1781044187,compound_move_p50_ball_p25
439575,1,1781044187,compound_move_p50_ball_p25
439612,1,1781044187,compound_move_p50_ball_p25
439674,0,1781044187,compound_move_p50_ball_p25
439706,0,1781044187,compound_move_p50_ball_p25
439728,-1,1781044187,compound_move_p50_ball_p25
439739,1,1781044187,compound_move_p50_ball_p25
439875,0,1781044187,compound_move_p50_ball_p25
439994,1,1781044187,compound_move_p50_ball_p25
440054,-1,1781044187,compound_move_p50_ball_p25
440065,1,1781044187,compound_move_p50_ball_p25
440106,0,1781044187,compound_move_p50_ball_p25
440329,1,1781044187,compound_move_p50_ball_p25
440404,1,1781044187,compound_move_p50_ball_p25
440430,1,1781044187,compound_move_p50_ball_p25
440477,-1,1781044187,compound_move_p50_ball_p25
440608,0,1781044187,compound_move_p50_ball_p25
440659,1,1781044187,compound_move_p50_ball_p25
440814,1,1781044187,compound_move_p50_ball_p25
440879,1,1781044187,compound_move_p50_ball_p25
440892,1,1781044187,compound_move_p50_ball_p25
440935,1,1781044187,compound_move_p50_ball_p25
441147,0,1781044187,compound_move_p50_ball_p25
441174,1,1781044187,compound_move_p50_ball_p25
441181,1,1781044187,compound_move_p50_ball_p25
441325,1,1781044187,compound_move_p50_ball_p25
441414,1,1781044187,compound_move_p50_ball_p25
441506,1,1781044187,compound_move_p50_ball_p25
441580,0,1781044187,compound_move_p50_ball_p25
441920,1,1781044187,compound_move_p50_ball_p25
441938,1,1781044187,compound_move_p50_ball_p25
441949,1,1781044187,compound_move_p50_ball_p25
442113,1,1781044187,compound_move_p50_ball_p25
442163,1,1781044187,compound_move_p50_ball_p25
442224,0,1781044187,compound_move_p50_ball_p25
442259,1,1781044187,compound_move_p50_ball_p25
442295,1,1781044187,compound_move_p50_ball_p25
442316,1,1781044187,compound_move_p50_ball_p25
442347,1,1781044187,compound_move_p50_ball_p25
442680,1,1781044187,compound_move_p50_ball_p25
442714,1,1781044187,compound_move_p50_ball_p25
442716,0,1781044187,compound_move_p50_ball_p25
442718,1,1781044187,compound_move_p50_ball_p25
442814,0,1781044187,compound_move_p50_ball_p25
442871,0,1781044187,compound_move_p50_ball_p25
443099,1,1781044187,compound_move_p50_ball_p25
443124,1,1781044187,compound_move_p50_ball_p25
443312,1,1781044187,compound_move_p50_ball_p25
443385,1,1781044187,compound_move_p50_ball_p25
443506,0,1781044187,compound_move_p50_ball_p25
443602,1,1781044187,compound_move_p50_ball_p25
443642,1,1781044187,compound_move_p50_ball_p25
443759,1,1781044187,compound_move_p50_ball_p25
443767,1,1781044187,compound_move_p50_ball_p25
443913,0,1781044187,compound_move_p50_ball_p25
444007,1,1781044187,compound_move_p50_ball_p25
444204,1,1781044187,compound_move_p50_ball_p25
444338,1,1781044187,compound_move_p50_ball_p25
444359,0,1781044187,compound_move_p50_ball_p25
444497,0,1781044187,compound_move_p50_ball_p25
444560,1,1781044187,compound_move_p50_ball_p25
444644,1,1781044187,compound_move_p50_ball_p25
444656,1,1781044187,compound_move_p50_ball_p25
444726,0,1781044187,compound_move_p50_ball_p25
444982,1,1781044187,compound_move_p50_ball_p25
445108,1,1781044187,compound_move_p50_ball_p25
445123,1,1781044187,compound_move_p50_ball_p25
445125,0,1781044187,compound_move_p50_ball_p25
445192,1,1781044187,compound_move_p50_ball_p25
445296,1,1781044187,compound_move_p50_ball_p25
445336,1,1781044187,compound_move_p50_ball_p25
445491,1,1781044187,compound_move_p50_ball_p25
445514,1,1781044187,compound_move_p50_ball_p25
445632,0,1781044187,compound_move_p50_ball_p25
445682,1,1781044187,compound_move_p50_ball_p25
445734,0,1781044187,compound_move_p50_ball_p25
445736,0,1781044187,compound_move_p50_ball_p25
445756,1,1781044187,compound_move_p50_ball_p25
445760,1,1781044187,compound_move_p50_ball_p25
445763,0,1781044187,compound_move_p50_ball_p25
445905,0,1781044187,compound_move_p50_ball_p25
446265,0,1781044187,compound_move_p50_ball_p25
446314,1,1781044187,compound_move_p50_ball_p25
446335,1,1781044187,compound_move_p50_ball_p25
446348,1,1781044187,compound_move_p50_ball_p25
446438,1,1781044187,compound_move_p50_ball_p25
446451,1,1781044187,compound_move_p50_ball_p25
446503,1,1781044187,compound_move_p50_ball_p25
446527,1,1781044187,compound_move_p50_ball_p25
446707,1,1781044187,compound_move_p50_ball_p25
446712,1,1781044187,compound_move_p50_ball_p25
446927,1,1781044187,compound_move_p50_ball_p25
446932,1,1781044187,compound_move_p50_ball_p25
446986,0,1781044187,compound_move_p50_ball_p25
446991,1,1781044187,compound_move_p50_ball_p25
447125,0,1781044187,compound_move_p50_ball_p25
447139,1,1781044187,compound_move_p50_ball_p25
447153,1,1781044187,compound_move_p50_ball_p25
447386,0,1781044187,compound_move_p50_ball_p25
447414,1,1781044187,compound_move_p50_ball_p25
447428,1,1781044187,compound_move_p50_ball_p25
447445,1,1781044187,compound_move_p50_ball_p25
447558,-1,1781044187,compound_move_p50_ball_p25
447620,0,1781044187,compound_move_p50_ball_p25
447635,1,1781044187,compound_move_p50_ball_p25
447645,0,1781044187,compound_move_p50_ball_p25
447688,-1,1781044187,compound_move_p50_ball_p25
447753,1,1781044187,compound_move_p50_ball_p25
447759,1,1781044187,compound_move_p50_ball_p25
447762,1,1781044187,compound_move_p50_ball_p25
447771,0,1781044187,compound_move_p50_ball_p25
447854,1,1781044187,compound_move_p50_ball_p25
447915,0,1781044187,compound_move_p50_ball_p25
447952,1,1781044187,compound_move_p50_ball_p25
448023,1,1781044187,compound_move_p50_ball_p25
448162,0,1781044187,compound_move_p50_ball_p25
448213,0,1781044187,compound_move_p50_ball_p25
448254,1,1781044187,compound_move_p50_ball_p25
448488,1,1781044187,compound_move_p50_ball_p25
448495,0,1781044187,compound_move_p50_ball_p25
448498,1,1781044187,compound_move_p50_ball_p25
448703,1,1781044187,compound_move_p50_ball_p25
448759,1,1781044187,compound_move_p50_ball_p25
448816,1,1781044187,compound_move_p50_ball_p25
448883,1,1781044187,compound_move_p50_ball_p25
448989,-1,1781044187,compound_move_p50_ball_p25
449026,1,1781044187,compound_move_p50_ball_p25
449294,1,1781044187,compound_move_p50_ball_p25
449389,0,1781044187,compound_move_p50_ball_p25
449474,1,1781044187,compound_move_p50_ball_p25
449716,1,1781044187,compound_move_p50_ball_p25
449887,0,1781044187,compound_move_p50_ball_p25
449893,-1,1781044187,compound_move_p50_ball_p25
450086,1,1781044187,compound_move_p50_ball_p25
450089,1,1781044187,compound_move_p50_ball_p25
450197,1,1781044187,compound_move_p50_ball_p25
450224,1,1781044187,compound_move_p50_ball_p25
450417,0,1781044187,compound_move_p50_ball_p25
450507,1,1781044187,compound_move_p50_ball_p25
450643,1,1781044187,compound_move_p50_ball_p25
450757,0,1781044187,compound_move_p50_ball_p25
450849,1,1781044187,compound_move_p50_ball_p25
450933,0,1781044187,compound_move_p50_ball_p25
451046,0,1781044187,compound_move_p50_ball_p25
451048,1,1781044187,compound_move_p50_ball_p25
451231,1,1781044187,compound_move_p50_ball_p25
451290,0,1781044187,compound_move_p50_ball_p25
451349,0,1781044187,compound_move_p50_ball_p25
451556,1,1781044187,compound_move_p50_ball_p25
451591,1,1781044187,compound_move_p50_ball_p25
451609,0,1781044187,compound_move_p50_ball_p25
451705,1,1781044187,compound_move_p50_ball_p25
451774,1,1781044187,compound_move_p50_ball_p25
452014,1,1781044187,compound_move_p50_ball_p25
452136,1,1781044187,compound_move_p50_ball_p25
452379,1,1781044187,compound_move_p50_ball_p25
452456,1,1781044187,compound_move_p50_ball_p25
452507,1,1781044187,compound_move_p50_ball_p25
452544,1,1781044187,compound_move_p50_ball_p25
452568,1,1781044187,compound_move_p50_ball_p25
452587,1,1781044187,compound_move_p50_ball_p25
452604,0,1781044187,compound_move_p50_ball_p25
452619,-1,1781044187,compound_move_p50_ball_p25
452742,1,1781044187,compound_move_p50_ball_p25
452860,1,1781044187,compound_move_p50_ball_p25
452916,0,1781044187,compound_move_p50_ball_p25
452997,1,1781044187,compound_move_p50_ball_p25
453017,0,1781044187,compound_move_p50_ball_p25
453160,1,1781044187,compound_move_p50_ball_p25
453260,0,1781044187,compound_move_p50_ball_p25
453269,0,1781044187,compound_move_p50_ball_p25
453329,1,1781044187,compound_move_p50_ball_p25
453355,1,1781044187,compound_move_p50_ball_p25
453372,1,1781044187,compound_move_p50_ball_p25
453383,1,1781044187,compound_move_p50_ball_p25
453562,1,1781044187,compound_move_p50_ball_p25
453650,1,1781044187,compound_move_p50_ball_p25
453730,0,1781044187,compound_move_p50_ball_p25
453779,1,1781044187,compound_move_p50_ball_p25
453943,1,1781044187,compound_move_p50_ball_p25
453955,1,1781044187,compound_move_p50_ball_p25
454001,1,1781044187,compound_move_p50_ball_p25
454237,1,1781044187,compound_move_p50_ball_p25
454277,1,1781044187,compound_move_p50_ball_p25
454373,1,1781044187,compound_move_p50_ball_p25
454424,1,1781044187,compound_move_p50_ball_p25
454551,1,1781044187,compound_move_p50_ball_p25
454656,1,1781044187,compound_move_p50_ball_p25
454683,1,1781044187,compound_move_p50_ball_p25
454706,1,1781044187,compound_move_p50_ball_p25
454711,1,1781044187,compound_move_p50_ball_p25
454809,1,1781044187,compound_move_p50_ball_p25
454822,0,1781044187,compound_move_p50_ball_p25
454877,1,1781044187,compound_move_p50_ball_p25
454925,1,1781044187,compound_move_p50_ball_p25
455021,1,1781044187,compound_move_p50_ball_p25
455053,1,1781044187,compound_move_p50_ball_p25
455301,1,1781044187,compound_move_p50_ball_p25
455322,1,1781044187,compound_move_p50_ball_p25
455330,1,1781044187,compound_move_p50_ball_p25
455383,1,1781044187,compound_move_p50_ball_p25
455463,1,1781044187,compound_move_p50_ball_p25
455491,1,1781044187,compound_move_p50_ball_p25
455501,0,1781044187,compound_move_p50_ball_p25
455559,1,1781044187,compound_move_p50_ball_p25
456085,1,1781044187,compound_move_p50_ball_p25
456179,1,1781044187,compound_move_p50_ball_p25
456189,1,1781044187,compound_move_p50_ball_p25
456292,1,1781044187,compound_move_p50_ball_p25
456407,1,1781044187,compound_move_p50_ball_p25
456439,1,1781044187,compound_move_p50_ball_p25
456462,1,1781044187,compound_move_p50_ball_p25
456525,1,1781044187,compound_move_p50_ball_p25
456572,0,1781044187,compound_move_p50_ball_p25
456694,1,1781044187,compound_move_p50_ball_p25
456703,1,1781044187,compound_move_p50_ball_p25
457012,1,1781044187,compound_move_p50_ball_p25
457075,1,1781044187,compound_move_p50_ball_p25
457093,0,1781044187,compound_move_p50_ball_p25
457146,0,1781044187,compound_move_p50_ball_p25
457217,0,1781044187,compound_move_p50_ball_p25
457284,1,1781044187,compound_move_p50_ball_p25
457300,1,1781044187,compound_move_p50_ball_p25
457309,1,1781044187,compound_move_p50_ball_p25
457333,0,1781044187,compound_move_p50_ball_p25
457374,0,1781044187,compound_move_p50_ball_p25
457394,-1,1781044187,compound_move_p50_ball_p25
457409,1,1781044187,compound_move_p50_ball_p25
457470,1,1781044187,compound_move_p50_ball_p25
457569,1,1781044187,compound_move_p50_ball_p25
457579,1,1781044187,compound_move_p50_ball_p25
457601,1,1781044187,compound_move_p50_ball_p25
457602,1,1781044187,compound_move_p50_ball_p25
457785,1,1781044187,compound_move_p50_ball_p25
457858,0,1781044187,compound_move_p50_ball_p25
457881,1,1781044187,compound_move_p50_ball_p25
457902,1,1781044187,compound_move_p50_ball_p25
458059,1,1781044187,compound_move_p50_ball_p25
458115,0,1781044187,compound_move_p50_ball_p25
458168,1,1781044187,compound_move_p50_ball_p25
458366,1,1781044187,compound_move_p50_ball_p25
458368,1,1781044187,compound_move_p50_ball_p25
458464,1,1781044187,compound_move_p50_ball_p25
458471,1,1781044187,compound_move_p50_ball_p25
458560,1,1781044187,compound_move_p50_ball_p25
458592,1,1781044187,compound_move_p50_ball_p25
458726,0,1781044187,compound_move_p50_ball_p25
458855,1,1781044187,compound_move_p50_ball_p25
458893,1,1781044187,compound_move_p50_ball_p25
458906,1,1781044187,compound_move_p50_ball_p25
459127,1,1781044187,compound_move_p50_ball_p25
459168,1,1781044187,compound_move_p50_ball_p25
459249,1,1781044187,compound_move_p50_ball_p25
459303,1,1781044187,compound_move_p50_ball_p25
459326,1,1781044187,compound_move_p50_ball_p25
459540,1,1781044187,compound_move_p50_ball_p25
459725,1,1781044187,compound_move_p50_ball_p25
459755,1,1781044187,compound_move_p50_ball_p25
459948,0,1781044187,compound_move_p50_ball_p25
459980,0,1781044187,compound_move_p50_ball_p25
460013,1,1781044187,compound_move_p50_ball_p25
460054,1,1781044187,compound_move_p50_ball_p25
460109,1,1781044187,compound_move_p50_ball_p25
460169,1,1781044187,compound_move_p50_ball_p25
460239,1,1781044187,compound_move_p50_ball_p25
460315,1,1781044187,compound_move_p50_ball_p25
460478,1,1781044187,compound_move_p50_ball_p25
460600,1,1781044187,compound_move_p50_ball_p25
460641,1,1781044187,compound_move_p50_ball_p25
460725,1,1781044187,compound_move_p50_ball_p25
460741,1,1781044187,compound_move_p50_ball_p25
460745,1,1781044187,compound_move_p50_ball_p25
460755,1,1781044187,compound_move_p50_ball_p25
460917,1,1781044187,compound_move_p50_ball_p25
461067,1,1781044187,compound_move_p50_ball_p25
461131,1,1781044187,compound_move_p50_ball_p25
461301,1,1781044187,compound_move_p50_ball_p25
461307,0,1781044187,compound_move_p50_ball_p25
461434,1,1781044187,compound_move_p50_ball_p25
461509,1,1781044187,compound_move_p50_ball_p25
461677,0,1781044187,compound_move_p50_ball_p25
462086,1,1781044187,compound_move_p50_ball_p25
462252,0,1781044187,compound_move_p50_ball_p25
462302,1,1781044187,compound_move_p50_ball_p25
462324,1,1781044187,compound_move_p50_ball_p25
462385,1,1781044187,compound_move_p50_ball_p25
462405,1,1781044187,compound_move_p50_ball_p25
462472,1,1781044187,compound_move_p50_ball_p25
462489,1,1781044187,compound_move_p50_ball_p25
462509,1,1781044187,compound_move_p50_ball_p25
462526,1,1781044187,compound_move_p50_ball_p25
462602,1,1781044187,compound_move_p50_ball_p25
462702,1,1781044187,compound_move_p50_ball_p25
462801,-1,1781044187,compound_move_p50_ball_p25
462811,1,1781044187,compound_move_p50_ball_p25
462998,1,1781044187,compound_move_p50_ball_p25
463057,1,1781044187,compound_move_p50_ball_p25
463058,1,1781044187,compound_move_p50_ball_p25
463093,0,1781044187,compound_move_p50_ball_p25
463136,1,1781044187,compound_move_p50_ball_p25
463417,1,1781044187,compound_move_p50_ball_p25
463426,1,1781044187,compound_move_p50_ball_p25
463446,1,1781044187,compound_move_p50_ball_p25
463689,-1,1781044187,compound_move_p50_ball_p25
463710,1,1781044187,compound_move_p50_ball_p25
463736,1,1781044187,compound_move_p50_ball_p25
463772,1,1781044187,compound_move_p50_ball_p25
463865,1,1781044187,compound_move_p50_ball_p25
463974,1,1781044187,compound_move_p50_ball_p25
463980,1,1781044187,compound_move_p50_ball_p25
464183,1,1781044187,compound_move_p50_ball_p25
464186,1,1781044187,compound_move_p50_ball_p25
464374,0,1781044187,compound_move_p50_ball_p25
464468,0,1781044187,compound_move_p50_ball_p25
464479,1,1781044187,compound_move_p50_ball_p25
464585,1,1781044187,compound_move_p50_ball_p25
464632,1,1781044187,compound_move_p50_ball_p25
464719,1,1781044187,compound_move_p50_ball_p25
464725,1,1781044187,compound_move_p50_ball_p25
464786,1,1781044187,compound_move_p50_ball_p25
464906,1,1781044187,compound_move_p50_ball_p25
464971,1,1781044187,compound_move_p50_ball_p25
465018,1,1781044187,compound_move_p50_ball_p25
465020,1,1781044187,compound_move_p50_ball_p25
465095,1,1781044187,compound_move_p50_ball_p25
465182,1,1781044187,compound_move_p50_ball_p25
465231,1,1781044187,compound_move_p50_ball_p25
465235,0,1781044187,compound_move_p50_ball_p25
465297,1,1781044187,compound_move_p50_ball_p25
465321,1,1781044187,compound_move_p50_ball_p25
465379,1,1781044187,compound_move_p50_ball_p25
465427,1,1781044187,compound_move_p50_ball_p25
465444,1,1781044187,compound_move_p50_ball_p25
465467,0,1781044187,compound_move_p50_ball_p25
465511,1,1781044187,compound_move_p50_ball_p25
465512,1,1781044187,compound_move_p50_ball_p25
465541,1,1781044187,compound_move_p50_ball_p25
465656,1,1781044187,compound_move_p50_ball_p25
465668,1,1781044187,compound_move_p50_ball_p25
465852,1,1781044187,compound_move_p50_ball_p25
465866,1,1781044187,compound_move_p50_ball_p25
465867,0,1781044187,compound_move_p50_ball_p25
465871,1,1781044187,compound_move_p50_ball_p25
466213,1,1781044187,compound_move_p50_ball_p25
466486,1,1781044187,compound_move_p50_ball_p25
466505,1,1781044187,compound_move_p50_ball_p25
466551,1,1781044187,compound_move_p50_ball_p25
466665,1,1781044187,compound_move_p50_ball_p25
466916,1,1781044187,compound_move_p50_ball_p25
466986,1,1781044187,compound_move_p50_ball_p25
467133,1,1781044187,compound_move_p50_ball_p25
467195,1,1781044187,compound_move_p50_ball_p25
467259,1,1781044187,compound_move_p50_ball_p25
467321,0,1781044187,compound_move_p50_ball_p25
467332,-1,1781044187,compound_move_p50_ball_p25
467355,1,1781044187,compound_move_p50_ball_p25
467484,1,1781044187,compound_move_p50_ball_p25
467504,1,1781044187,compound_move_p50_ball_p25
467508,1,1781044187,compound_move_p50_ball_p25
467563,1,1781044187,compound_move_p50_ball_p25
467617,1,1781044187,compound_move_p50_ball_p25
467748,1,1781044187,compound_move_p50_ball_p25
467789,1,1781044187,compound_move_p50_ball_p25
468118,1,1781044187,compound_move_p50_ball_p25
468314,1,1781044187,compound_move_p50_ball_p25
468317,0,1781044187,compound_move_p50_ball_p25
