"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"14310","0","0","0"
"14327","0","0","0"
"14329","0","0","0"
"14367","0","0","0"
"14398","-1","-1","-1"
"14399","0","0","0"
"14432","0","0","0"
"14481","0","0","0"
"14497","0","0","0"
"14498","0","0","0"
"14530","0","0","0"
"14533","-1","-1","-1"
"14550","0","0","0"
"14553","0","0","0"
"14557","0","0","0"
"14569","0","0","0"
"14576","0","0","0"
"14582","0","0","0"
"14594","0","0","0"
"14596","0","0","0"
"14611","0","0","0"
"14618","0","0","0"
"14669","0","0","0"
"14674","0","0","0"
"14675","0","0","0"
"14679","0","0","0"
"14704","0","0","0"
"14727","0","0","0"
"14734","-1","-1","-1"
"14798","0","0","0"
"14799","0","0","0"
"14805","0","0","0"
"14861","0","0","0"
"14868","0","0","0"
"14874","0","0","0"
"14881","0","0","0"
"14902","0","0","0"
"14908","0","0","0"
"14919","0","0","0"
"14920","0","0","0"
"14943","0","0","0"
"14950","0","0","0"
"14970","0","0","0"
"14991","0","0","0"
"14993","0","0","0"
"14994","0","0","0"
"14996","0","0","0"
"15011","0","0","0"
"15019","0","0","0"
"15026","0","0","0"
"15028","0","0","0"
"15086","0","0","0"
"15129","0","0","0"
"15155","0","0","0"
"15156","0","0","0"
"15158","0","0","0"
"15181","0","0","0"
"15187","0","0","0"
"15193","0","0","0"
"15198","0","0","0"
"15199","0","0","0"
"15205","0","0","0"
"15224","0","0","0"
"15251","0","0","0"
"15268","0","0","0"
"15282","0","0","0"
"15287","0","0","0"
"15291","0","0","0"
"15297","0","0","0"
"15298","0","0","0"
"15308","0","0","0"
"15319","0","0","0"
"15320","0","0","0"
"15322","0","0","0"
"15330","0","0","0"
"15333","0","0","0"
"15338","0","0","0"
"15350","0","0","0"
"15353","0","0","0"
"15365","1","1","1"
"15375","0","0","0"
"15377","0","0","0"
"15382","0","0","0"
"15391","0","0","0"
"15400","0","0","0"
"15411","0","0","0"
"15419","0","0","0"
"15428","0","0","0"
"15438","0","0","0"
"15455","0","0","0"
"15475","0","0","0"
"15479","0","0","0"
"15486","0","0","0"
"15504","0","0","0"
"15507","0","0","0"
"15529","0","0","0"
"15543","0","0","0"
"15558","0","0","0"
"15587","0","0","0"
"15598","0","0","0"
"15599","0","0","0"
"15605","0","0","0"
"15638","0","0","0"
"15651","0","0","0"
"15667","-1","-1","-1"
"15671","0","0","0"
"15681","0","0","0"
"15691","0","0","0"
"15702","0","0","0"
"15708","0","0","0"
"15730","0","0","0"
"15733","0","0","0"
"15741","0","0","0"
"15757","0","0","0"
"15760","0","0","0"
"15770","0","0","0"
"15777","0","0","0"
"15791","0","0","0"
"15794","0","0","0"
"15800","0","0","0"
"15811","0","0","0"
"15826","0","0","0"
"15877","0","0","0"
"15886","0","0","0"
"15910","0","0","0"
"15921","0","0","0"
"15927","0","0","0"
"15955","0","0","0"
"15956","0","0","0"
"15958","0","0","0"
"15981","0","0","0"
"15987","0","0","0"
"15992","0","0","0"
"15998","0","0","0"
"15999","0","0","0"
"16044","0","0","0"
"16047","0","0","0"
"16051","0","0","0"
"16061","0","0","0"
"16068","0","0","0"
"16071","0","0","0"
"16074","0","0","0"
"16081","0","0","0"
"16087","0","0","0"
"16091","0","0","0"
"16097","0","0","0"
"16098","0","0","0"
"16108","0","0","0"
"16109","0","0","0"
"16119","0","0","0"
"16120","0","0","0"
"16130","0","0","0"
"16133","0","0","0"
"16157","0","0","0"
"16165","0","0","0"
"16175","0","0","0"
"16177","0","0","0"
"16182","0","0","0"
"16191","0","0","0"
"16193","0","0","0"
