"Step","env: VSS - ep_info/Ball","env: VSS - ep_info/Ball__MIN","env: VSS - ep_info/Ball__MAX"
"231388","41.30262377908744","41.30262377908744","41.30262377908744"
"231428","8.787765298392443","8.787765298392443","8.787765298392443"
"231439","4.317476836434015","4.317476836434015","4.317476836434015"
"231441","24.94386547650471","24.94386547650471","24.94386547650471"
"231476","30.854171010891775","30.854171010891775","30.854171010891775"
"231479","11.872021266103912","11.872021266103912","11.872021266103912"
"231488","4.477832737260126","4.477832737260126","4.477832737260126"
"231500","29.77306641715275","29.77306641715275","29.77306641715275"
"231503","29.170549917607556","26.47530927168409","31.86579056353102"
"231508","36.56088656580541","36.56088656580541","36.56088656580541"
"231523","18.787611365315833","18.787611365315833","18.787611365315833"
"231529","13.978627881225846","13.978627881225846","13.978627881225846"
"231537","38.68117170322503","38.68117170322503","38.68117170322503"
"231557","32.69385890506431","32.69385890506431","32.69385890506431"
"231573","27.81784718320809","27.81784718320809","27.81784718320809"
"231581","9.910811057021078","9.13483397692744","10.686788137114714"
"231601","-2.548332427572742","-2.548332427572742","-2.548332427572742"
"231604","25.477749731939664","25.477749731939664","25.477749731939664"
"231631","5.226493990259774","5.226493990259774","5.226493990259774"
"231641","7.437837074674693","7.437837074674693","7.437837074674693"
"231682","12.133272008015881","12.133272008015881","12.133272008015881"
"231700","-21.877253177701267","-21.877253177701267","-21.877253177701267"
"231703","45.020127355173265","45.020127355173265","45.020127355173265"
"231721","4.006980820322058","-5.214031417050895","13.227993057695011"
"231724","38.04158554812055","38.04158554812055","38.04158554812055"
"231737","23.144561075022917","23.144561075022917","23.144561075022917"
"231744","17.834981349410697","17.834981349410697","17.834981349410697"
"231748","12.346765919400633","12.346765919400633","12.346765919400633"
"231750","21.40912166205504","5.8055250103962","37.012718313713876"
"231756","3.697495963125852","3.697495963125852","3.697495963125852"
"231762","21.134235348127433","21.134235348127433","21.134235348127433"
"231770","10.00625404452957","10.00625404452957","10.00625404452957"
"231773","30.32970856382855","30.32970856382855","30.32970856382855"
"231789","18.77571099039106","18.77571099039106","18.77571099039106"
"231803","12.86036767462887","12.86036767462887","12.86036767462887"
"231809","19.934713576411948","14.903787848455062","24.965639304368832"
"231815","41.32642728408325","41.32642728408325","41.32642728408325"
"231816","20.0166850176781","20.0166850176781","20.0166850176781"
"231850","27.223747601268816","27.223747601268816","27.223747601268816"
"231855","3.2902879731433767","3.2902879731433767","3.2902879731433767"
"231877","17.88472847506975","17.88472847506975","17.88472847506975"
"231891","17.204049285802608","17.204049285802608","17.204049285802608"
"231895","11.627269149726855","11.627269149726855","11.627269149726855"
"231899","18.97326495595238","18.97326495595238","18.97326495595238"
"231902","29.89648310786883","29.89648310786883","29.89648310786883"
"231904","8.900753262133184","8.900753262133184","8.900753262133184"
"231918","5.489979942871748","5.489979942871748","5.489979942871748"
"231924","13.640921123987287","13.640921123987287","13.640921123987287"
"231952","20.63139556572421","20.63139556572421","20.63139556572421"
"231969","42.40822488168643","42.40822488168643","42.40822488168643"
"231970","18.90743349016545","18.90743349016545","18.90743349016545"
"231973","38.72004032891533","38.72004032891533","38.72004032891533"
"231981","13.104311373445826","13.104311373445826","13.104311373445826"
"231985","19.451561389532646","19.451561389532646","19.451561389532646"
"231999","11.065805179352736","11.065805179352736","11.065805179352736"
"232000","13.051442773726777","13.051442773726777","13.051442773726777"
"232027","12.643361366532133","12.643361366532133","12.643361366532133"
"232037","37.25545435330088","37.25545435330088","37.25545435330088"
"232057","25.976615651136374","25.976615651136374","25.976615651136374"
"232060","14.966384773441613","14.966384773441613","14.966384773441613"
"232085","35.36062801423954","35.36062801423954","35.36062801423954"
"232095","-2.2683628335094395","-2.2683628335094395","-2.2683628335094395"
"232113","10.179571935801835","10.179571935801835","10.179571935801835"
"232114","8.585431500818302","8.585431500818302","8.585431500818302"
"232126","14.154404994860434","14.154404994860434","14.154404994860434"
"232177","25.253291789563477","25.253291789563477","25.253291789563477"
"232187","14.756249697209057","14.756249697209057","14.756249697209057"
"232194","17.943538233116","17.943538233116","17.943538233116"
"232198","31.54634536717313","31.54634536717313","31.54634536717313"
"232200","36.580872918004644","36.580872918004644","36.580872918004644"
"232215","18.245049760472124","18.245049760472124","18.245049760472124"
"232219","28.58707117759789","28.58707117759789","28.58707117759789"
"232227","28.54046198408531","28.54046198408531","28.54046198408531"
"232238","14.151061975138457","14.151061975138457","14.151061975138457"
"232241","22.559460655809687","22.559460655809687","22.559460655809687"
"232247","11.074710068925372","11.074710068925372","11.074710068925372"
"232251","10.327048961545705","10.327048961545705","10.327048961545705"
"232254","0.4014840377651683","0.4014840377651683","0.4014840377651683"
"232259","24.799615925209856","24.799615925209856","24.799615925209856"
"232261","19.719642336340407","19.719642336340407","19.719642336340407"
"232264","9.097194591950636","9.097194591950636","9.097194591950636"
"232276","-11.403187335647393","-11.403187335647393","-11.403187335647393"
"232286","-7.280380005803352","-7.280380005803352","-7.280380005803352"
"232289","11.492824804580795","5.78426808039214","17.20138152876945"
"232290","32.84920993985274","32.84920993985274","32.84920993985274"
"232292","37.885467963088345","37.885467963088345","37.885467963088345"
"232308","28.7687925807618","28.7687925807618","28.7687925807618"
"232314","28.093189600368937","28.093189600368937","28.093189600368937"
"232327","8.868182702435353","8.868182702435353","8.868182702435353"
"232329","12.928264935783066","12.928264935783066","12.928264935783066"
"232411","39.329582300420036","39.329582300420036","39.329582300420036"
"232419","34.64670055174713","34.64670055174713","34.64670055174713"
"232433","18.786682214964287","18.786682214964287","18.786682214964287"
"232437","27.869316667591658","27.869316667591658","27.869316667591658"
"232443","34.75176098951232","34.75176098951232","34.75176098951232"
"232444","21.260730856112115","21.260730856112115","21.260730856112115"
"232446","41.30998084375979","41.30998084375979","41.30998084375979"
"232454","41.31435785047045","41.31435785047045","41.31435785047045"
"232455","41.5656065960823","41.5656065960823","41.5656065960823"
"232456","34.886481269233315","34.886481269233315","34.886481269233315"
"232471","17.814910531622438","17.814910531622438","17.814910531622438"
"232493","21.015048792785837","21.015048792785837","21.015048792785837"
"232512","29.66031338741395","25.405676334257844","33.91495044057005"
"232513","11.19636577381668","6.523496091177339","15.869235456456021"
"232515","20.97933225502364","20.97933225502364","20.97933225502364"
"232532","11.764170071489277","11.764170071489277","11.764170071489277"
"232553","9.981480732558841","9.981480732558841","9.981480732558841"
"232556","16.7304585461642","16.7304585461642","16.7304585461642"
"232577","21.102678325482167","21.102678325482167","21.102678325482167"
"232582","30.054682793650077","30.054682793650077","30.054682793650077"
"232585","20.228321594946898","20.228321594946898","20.228321594946898"
"232591","25.468914348590747","25.468914348590747","25.468914348590747"
"232600","5.268987656959954","5.268987656959954","5.268987656959954"
"232601","4.960885360286403","4.960885360286403","4.960885360286403"
"232604","32.32402373605965","32.32402373605965","32.32402373605965"
"232622","16.317061699414825","16.317061699414825","16.317061699414825"
"232623","28.574261072525772","28.574261072525772","28.574261072525772"
"232641","9.046788921145556","-17.611270461473225","35.70484830376434"
"232649","20.067108844360487","20.067108844360487","20.067108844360487"
"232661","27.18708532308292","23.766976964343637","30.607193681822203"
"232666","40.23733218456143","40.23733218456143","40.23733218456143"
"232688","43.340259040247396","43.340259040247396","43.340259040247396"
"232689","4.070842580204182","4.070842580204182","4.070842580204182"
"232691","9.740482671957766","9.740482671957766","9.740482671957766"
"232701","24.597195990433406","24.597195990433406","24.597195990433406"
"232717","10.104039731588493","10.104039731588493","10.104039731588493"
"232722","21.523315724764558","21.523315724764558","21.523315724764558"
"232731","38.24743808083298","38.24743808083298","38.24743808083298"
"232734","14.717485526461736","14.717485526461736","14.717485526461736"
"232737","-24.346667475407735","-24.346667475407735","-24.346667475407735"
"232741","25.170273400654345","25.170273400654345","25.170273400654345"
"232761","10.00940471584714","10.00940471584714","10.00940471584714"
"232762","-7.651041831704785","-7.651041831704785","-7.651041831704785"
"232773","6.9817718693975985","6.9817718693975985","6.9817718693975985"
"232777","18.04935466919986","18.04935466919986","18.04935466919986"
"232778","4.184687591076964","3.4028292495265093","4.966545932627418"
"232782","28.592424900611892","28.592424900611892","28.592424900611892"
"232787","10.846169794585544","10.846169794585544","10.846169794585544"
"232795","8.797147744150603","8.797147744150603","8.797147744150603"
"232824","28.19341054953119","28.19341054953119","28.19341054953119"
"232846","4.165903389016354","4.165903389016354","4.165903389016354"
"232849","15.860197410547785","15.860197410547785","15.860197410547785"
"232850","12.76214955027456","12.76214955027456","12.76214955027456"
"232871","19.128870023278765","19.128870023278765","19.128870023278765"
"232872","10.451209511312586","10.451209511312586","10.451209511312586"
"232874","34.58304977058398","34.58304977058398","34.58304977058398"
"232875","17.698595971193605","17.698595971193605","17.698595971193605"
"232883","14.430506515085614","14.430506515085614","14.430506515085614"
"232900","23.361802674956856","23.361802674956856","23.361802674956856"
"232916","6.131964351462493","6.131964351462493","6.131964351462493"
"232925","35.28447704831138","35.28447704831138","35.28447704831138"
"232938","18.976381742754658","18.976381742754658","18.976381742754658"
"232941","37.55417091734787","37.55417091734787","37.55417091734787"
"232958","11.099459797743206","11.099459797743206","11.099459797743206"
"232966","20.26499758901688","20.26499758901688","20.26499758901688"
"232974","23.30766665556103","23.30766665556103","23.30766665556103"
"232981","21.034040816168222","21.034040816168222","21.034040816168222"
"232983","42.34724868690309","42.34724868690309","42.34724868690309"
"233009","42.20357237094905","42.20357237094905","42.20357237094905"
"233026","20.714430618056742","20.714430618056742","20.714430618056742"
"233060","27.35849797268243","27.35849797268243","27.35849797268243"
"233068","43.963761139421145","43.963761139421145","43.963761139421145"
"233071","29.312504780125163","29.312504780125163","29.312504780125163"
"233073","28.294576453965853","28.294576453965853","28.294576453965853"
"233074","12.496425046139189","-7.839001296461023","32.8318513887394"
"233077","26.504683963984437","26.504683963984437","26.504683963984437"
"233090","3.2256504898708793","3.2256504898708793","3.2256504898708793"
"233094","11.254635004657175","11.254635004657175","11.254635004657175"
"233108","36.44248371300836","36.44248371300836","36.44248371300836"
"233116","21.62940692773491","21.62940692773491","21.62940692773491"
"233118","33.26872357977218","33.26872357977218","33.26872357977218"
"233124","9.841562421788172","9.841562421788172","9.841562421788172"
"233129","2.2260234587062833","2.2260234587062833","2.2260234587062833"
"233149","14.82318814287889","14.82318814287889","14.82318814287889"
"233163","13.372793032274174","13.372793032274174","13.372793032274174"
"233171","2.1519511927617225","2.1519511927617225","2.1519511927617225"
"233172","37.6783373733604","37.6783373733604","37.6783373733604"
"233177","27.023399708549192","27.023399708549192","27.023399708549192"
"233182","9.952086419407351","9.952086419407351","9.952086419407351"
"233187","21.29880573592101","21.29880573592101","21.29880573592101"
"233189","29.37512525783472","29.37512525783472","29.37512525783472"
"233206","19.51613155842753","19.51613155842753","19.51613155842753"
"233207","9.765462560581184","9.765462560581184","9.765462560581184"
"233246","37.477360276422324","37.477360276422324","37.477360276422324"
"233250","33.31989535868758","33.31989535868758","33.31989535868758"
"233252","10.440954686493775","10.440954686493775","10.440954686493775"
"233264","33.22707727653858","33.22707727653858","33.22707727653858"
"233271","9.0528630182133","9.0528630182133","9.0528630182133"
"233273","17.799357095713518","17.799357095713518","17.799357095713518"
"233286","34.34085557133984","34.34085557133984","34.34085557133984"
"233289","21.571366010187933","21.571366010187933","21.571366010187933"
"233290","41.28757889938036","41.28757889938036","41.28757889938036"
"233297","39.903019417492864","39.903019417492864","39.903019417492864"
"233298","39.357198438628764","39.357198438628764","39.357198438628764"
"233299","28.726975118521445","28.726975118521445","28.726975118521445"
"233304","27.527085275630586","27.527085275630586","27.527085275630586"
"233314","32.93746750918636","32.93746750918636","32.93746750918636"
"233316","28.47740246959397","28.47740246959397","28.47740246959397"
"233325","15.989574154445936","15.989574154445936","15.989574154445936"
"233328","26.73706644841506","26.73706644841506","26.73706644841506"
"233341","36.8040184629545","36.8040184629545","36.8040184629545"
"233364","34.9562126407173","34.9562126407173","34.9562126407173"
"233366","34.95189073852199","34.95189073852199","34.95189073852199"
"233367","11.133590848941774","11.133590848941774","11.133590848941774"
"233373","13.916352765817113","13.916352765817113","13.916352765817113"
"233383","22.651343211087838","22.651343211087838","22.651343211087838"
"233384","9.713861882806583","9.713861882806583","9.713861882806583"
"233386","33.76665758618999","33.76665758618999","33.76665758618999"
"233398","30.78342599234738","30.78342599234738","30.78342599234738"
"233401","5.257301388546337","5.257301388546337","5.257301388546337"
"233404","24.975516835761216","18.31875005548445","31.63228361603798"
"233409","31.012638575360263","31.012638575360263","31.012638575360263"
"233410","24.46766515929899","24.46766515929899","24.46766515929899"
"233417","8.50879371846661","8.50879371846661","8.50879371846661"
"233427","13.267622523664572","13.267622523664572","13.267622523664572"
"233434","3.4458008111357437","3.4458008111357437","3.4458008111357437"
"233439","10.187504543359822","10.187504543359822","10.187504543359822"
"233454","12.915964035380036","12.915964035380036","12.915964035380036"
"233477","31.358785595139043","31.358785595139043","31.358785595139043"
"233505","42.87412090801344","42.87412090801344","42.87412090801344"
"233509","8.50046563338071","8.50046563338071","8.50046563338071"
"233515","30.9111127886495","30.9111127886495","30.9111127886495"
"233519","16.221321669911905","16.221321669911905","16.221321669911905"
"233531","19.040926604588375","19.040926604588375","19.040926604588375"
"233543","14.094491662367101","14.094491662367101","14.094491662367101"
"233556","6.8838816542110965","6.8838816542110965","6.8838816542110965"
"233563","20.114666970532877","20.114666970532877","20.114666970532877"
"233571","27.798804642999354","27.798804642999354","27.798804642999354"
"233577","0.33267854789587703","0.33267854789587703","0.33267854789587703"
"233578","25.40475958625981","25.40475958625981","25.40475958625981"
"233600","14.800533847009886","14.800533847009886","14.800533847009886"
"233607","29.64995394632426","29.64995394632426","29.64995394632426"
"233616","11.026051344442976","11.026051344442976","11.026051344442976"
"233628","40.595708467645544","40.595708467645544","40.595708467645544"
"233634","21.434806937589723","21.434806937589723","21.434806937589723"
"233658","12.513889012926658","12.513889012926658","12.513889012926658"
"233673","22.312264287037795","22.312264287037795","22.312264287037795"
"233709","25.203751118758966","25.203751118758966","25.203751118758966"
"233715","9.367832147884426","9.367832147884426","9.367832147884426"
"233736","16.967755127990486","16.967755127990486","16.967755127990486"
"233761","32.11186049409038","32.11186049409038","32.11186049409038"
"233765","41.266510439708036","41.266510439708036","41.266510439708036"
"233766","40.009741183896004","40.009741183896004","40.009741183896004"
"233798","37.662558745192015","37.662558745192015","37.662558745192015"
"233804","29.965307639239516","29.965307639239516","29.965307639239516"
"233809","19.05149979975054","19.05149979975054","19.05149979975054"
"233821","10.475792315747745","10.475792315747745","10.475792315747745"
"233825","33.174682963981915","33.174682963981915","33.174682963981915"
"233839","24.66761173552927","24.66761173552927","24.66761173552927"
"233842","40.9950185515968","40.9950185515968","40.9950185515968"
"233858","24.233077306144096","24.233077306144096","24.233077306144096"
"233870","36.411821669661144","36.411821669661144","36.411821669661144"
"233877","10.1280389662815","10.1280389662815","10.1280389662815"
"233884","38.65406934691923","38.65406934691923","38.65406934691923"
"233886","40.73699415838709","40.73699415838709","40.73699415838709"
"233900","18.959085604996716","18.959085604996716","18.959085604996716"
"233902","31.417154604596366","31.417154604596366","31.417154604596366"
"233905","15.7213310364271","15.7213310364271","15.7213310364271"
"233906","19.392154209356566","19.392154209356566","19.392154209356566"
"233915","24.216884866847117","24.216884866847117","24.216884866847117"
"233934","32.53973083735973","32.53973083735973","32.53973083735973"
"233949","9.528948334789686","9.528948334789686","9.528948334789686"
"233953","38.555091074466","38.555091074466","38.555091074466"
"233966","28.304277124594694","28.304277124594694","28.304277124594694"
"233979","17.761106605210898","17.761106605210898","17.761106605210898"
"233988","18.092386174854585","18.092386174854585","18.092386174854585"
"233997","11.606259468488377","11.606259468488377","11.606259468488377"
"234005","13.976142241483105","13.976142241483105","13.976142241483105"
"234014","9.751356221574055","9.751356221574055","9.751356221574055"
"234032","5.999478659307214","5.999478659307214","5.999478659307214"
"234050","10.720903633447465","10.720903633447465","10.720903633447465"
"234064","37.20594871542757","37.20594871542757","37.20594871542757"
"234065","29.628229974896584","29.628229974896584","29.628229974896584"
"234086","41.094387595569046","41.094387595569046","41.094387595569046"
"234100","20.738607651316286","20.738607651316286","20.738607651316286"
"234115","35.384628372769534","35.384628372769534","35.384628372769534"
"234116","18.78487928759839","18.78487928759839","18.78487928759839"
"234118","22.661512295095747","17.29714143290713","28.025883157284362"
"234124","13.255745867921407","13.255745867921407","13.255745867921407"
"234126","29.708249099747963","29.708249099747963","29.708249099747963"
"234130","13.925149412489251","13.925149412489251","13.925149412489251"
"234146","27.468736089850243","27.468736089850243","27.468736089850243"
"234158","15.8470465696691","7.777200825895326","23.916892313442876"
"234189","32.96337325958848","32.96337325958848","32.96337325958848"
"234194","19.729938498895564","19.729938498895564","19.729938498895564"
"234220","16.195111246513378","16.195111246513378","16.195111246513378"
"234239","9.509683775971466","9.509683775971466","9.509683775971466"
"234242","37.04617454584867","37.04617454584867","37.04617454584867"
"234243","29.08814075359795","29.08814075359795","29.08814075359795"
"234244","-2.059901075131876","-2.059901075131876","-2.059901075131876"
"234260","23.76720991621307","23.76720991621307","23.76720991621307"
"234279","7.129474550949097","7.129474550949097","7.129474550949097"
"234295","20.721246523982703","20.721246523982703","20.721246523982703"
"234325","40.591404858422635","40.591404858422635","40.591404858422635"
"234333","17.279012801284676","17.279012801284676","17.279012801284676"
"234350","19.870491076501413","19.870491076501413","19.870491076501413"
"234357","31.932497809667563","31.932497809667563","31.932497809667563"
"234370","22.93557526402976","22.93557526402976","22.93557526402976"
"234376","-1.8026917932559128","-1.8026917932559128","-1.8026917932559128"
"234379","31.362886395541572","31.362886395541572","31.362886395541572"
"234389","33.933055646614534","33.933055646614534","33.933055646614534"
"234406","12.905222390861304","12.905222390861304","12.905222390861304"
"234417","17.540369564921175","17.540369564921175","17.540369564921175"
"234423","42.25167062084624","42.25167062084624","42.25167062084624"
"234430","34.00171130765618","34.00171130765618","34.00171130765618"
"234464","30.303356598141775","30.303356598141775","30.303356598141775"
"234482","25.624763139083377","25.624763139083377","25.624763139083377"
"234499","31.44206397717954","31.44206397717954","31.44206397717954"
"234502","34.36931493759427","34.36931493759427","34.36931493759427"
"234514","10.355742108272542","10.355742108272542","10.355742108272542"
"234515","35.68283798657277","35.68283798657277","35.68283798657277"
"234518","13.009878771352449","13.009878771352449","13.009878771352449"
"234531","11.82698877034492","11.82698877034492","11.82698877034492"
"234543","13.510685106345342","13.510685106345342","13.510685106345342"
"234549","19.99661100777898","7.4053953919510604","32.5878266236069"
"234553","15.017642334457639","15.017642334457639","15.017642334457639"
"234556","22.489049983812993","22.489049983812993","22.489049983812993"
"234565","3.867824414874799","3.867824414874799","3.867824414874799"
"234566","5.250583127254029","5.250583127254029","5.250583127254029"
"234585","26.6335961130953","26.6335961130953","26.6335961130953"
"234612","12.575202974722338","0.9389424673990678","24.211463482045605"
"234625","10.860547748435108","10.860547748435108","10.860547748435108"
"234636","4.5835474325505965","4.5835474325505965","4.5835474325505965"
"234638","37.796377685310155","37.796377685310155","37.796377685310155"
"234653","31.029284764531862","31.029284764531862","31.029284764531862"
"234667","24.53691439566023","24.53691439566023","24.53691439566023"
"234689","9.164132027639301","9.164132027639301","9.164132027639301"
"234704","38.7955900540731","38.7955900540731","38.7955900540731"
"234706","18.885057142957944","18.885057142957944","18.885057142957944"
"234714","25.965649407699107","25.965649407699107","25.965649407699107"
"234744","25.253763174792844","25.253763174792844","25.253763174792844"
"234746","33.61687465787089","33.61687465787089","33.61687465787089"
"234755","11.559968993698266","11.559968993698266","11.559968993698266"
"234762","12.54137426380591","12.54137426380591","12.54137426380591"
"234763","9.100507821554457","9.100507821554457","9.100507821554457"
"234764","33.54794548893347","33.54794548893347","33.54794548893347"
"234775","8.553486206164779","8.553486206164779","8.553486206164779"
"234779","21.520059307841535","21.520059307841535","21.520059307841535"
"234786","33.19680443007824","33.19680443007824","33.19680443007824"
"234787","29.445566428232084","29.445566428232084","29.445566428232084"
"234800","26.834541474703585","26.834541474703585","26.834541474703585"
"234810","-4.88653619191701","-28.435576627075875","18.662504243241855"
"234812","8.006781012734468","8.006781012734468","8.006781012734468"
"234828","-15.207371543252796","-15.207371543252796","-15.207371543252796"
"234841","23.831581657761298","23.831581657761298","23.831581657761298"
"234845","8.585649102072143","8.585649102072143","8.585649102072143"
"234858","25.68483587804347","25.68483587804347","25.68483587804347"
"234868","-36.44430125308184","-36.44430125308184","-36.44430125308184"
"234875","10.20142791685056","10.20142791685056","10.20142791685056"
"234887","5.753288629599924","5.753288629599924","5.753288629599924"
"234888","32.424736906601815","32.424736906601815","32.424736906601815"
"234903","14.794118351964263","14.794118351964263","14.794118351964263"
"234907","36.02072872940505","36.02072872940505","36.02072872940505"
"234913","32.15275381919782","32.15275381919782","32.15275381919782"
"234921","16.620364716954978","16.620364716954978","16.620364716954978"
"234924","37.42682971237615","37.42682971237615","37.42682971237615"
"234936","19.76125717216907","19.76125717216907","19.76125717216907"
"234938","22.33819864607035","22.33819864607035","22.33819864607035"
"234942","7.729359031704112","7.729359031704112","7.729359031704112"
"234944","7.145806528407208","7.145806528407208","7.145806528407208"
"234957","10.030169021628497","10.030169021628497","10.030169021628497"
"234966","22.359221184408902","22.359221184408902","22.359221184408902"
"234968","5.84714223960216","5.84714223960216","5.84714223960216"
"234987","24.63460345146557","24.63460345146557","24.63460345146557"
"234996","6.830904005318523","6.830904005318523","6.830904005318523"
"235006","22.383309636846295","22.383309636846295","22.383309636846295"
"235007","22.448391017094096","22.448391017094096","22.448391017094096"
"235013","6.865825914895307","6.865825914895307","6.865825914895307"
"235031","29.960967241992172","29.960967241992172","29.960967241992172"
"235048","28.21520493817634","28.21520493817634","28.21520493817634"
"235054","28.660560786901435","28.660560786901435","28.660560786901435"
"235056","36.865571507594076","36.865571507594076","36.865571507594076"
"235064","28.430543865214304","28.430543865214304","28.430543865214304"
"235066","27.989870459711405","27.989870459711405","27.989870459711405"
"235076","13.015042017210208","13.015042017210208","13.015042017210208"
"235081","8.707674794563744","8.707674794563744","8.707674794563744"
"235082","24.14048886340992","24.14048886340992","24.14048886340992"
"235086","7.704443057393937","7.704443057393937","7.704443057393937"
"235092","40.08726027960093","40.08726027960093","40.08726027960093"
"235098","16.023486242566502","16.023486242566502","16.023486242566502"
"235121","11.373151205276692","11.373151205276692","11.373151205276692"
"235144","10.315795234182595","10.315795234182595","10.315795234182595"
"235149","4.952369923489497","4.952369923489497","4.952369923489497"
"235156","21.42853063308211","21.42853063308211","21.42853063308211"
"235163","12.396947641589088","12.396947641589088","12.396947641589088"
"235164","16.64005068339865","16.64005068339865","16.64005068339865"
"235170","4.804912807498045","4.804912807498045","4.804912807498045"
"235181","37.41293765571109","37.41293765571109","37.41293765571109"
"235188","13.710032221253494","13.710032221253494","13.710032221253494"
"235194","5.879472142275246","5.879472142275246","5.879472142275246"
"235206","27.79244508816115","27.79244508816115","27.79244508816115"
"235222","18.051272478566567","18.051272478566567","18.051272478566567"
"235241","27.978535036519826","27.978535036519826","27.978535036519826"
"235262","16.594343774180658","9.708200971565656","23.48048657679566"
"235266","36.997008217180785","36.997008217180785","36.997008217180785"
"235271","29.974290989600366","29.974290989600366","29.974290989600366"
"235319","26.104974492501576","16.290724868686254","35.9192241163169"
"235324","28.319233465173355","28.319233465173355","28.319233465173355"
"235335","26.995187805456016","26.995187805456016","26.995187805456016"
"235340","32.36200954168566","32.36200954168566","32.36200954168566"
"235355","8.723141901232454","8.723141901232454","8.723141901232454"
"235356","39.2001849599447","39.2001849599447","39.2001849599447"
"235364","20.997503627169593","20.997503627169593","20.997503627169593"
"235375","32.09186669104047","20.13858137870046","41.67944261755764"
"235386","11.90789912128483","11.90789912128483","11.90789912128483"
"235389","24.35582259491558","24.35582259491558","24.35582259491558"
"235392","21.496129747000744","21.496129747000744","21.496129747000744"
"235398","35.13013152939527","35.13013152939527","35.13013152939527"
"235408","9.544041995918345","9.544041995918345","9.544041995918345"
"235434","5.286301407040381","5.286301407040381","5.286301407040381"
"235440","33.63943066019399","33.63943066019399","33.63943066019399"
"235466","22.10519472940812","22.10519472940812","22.10519472940812"
"235474","9.616059000829631","9.616059000829631","9.616059000829631"
"235478","32.79814572446803","32.79814572446803","32.79814572446803"
"235498","-1.8151146225022676","-1.8151146225022676","-1.8151146225022676"
"235502","6.666754707529767","6.666754707529767","6.666754707529767"
"235509","27.95823109095382","27.95823109095382","27.95823109095382"
"235511","13.933814670010909","13.660755481527616","14.206873858494202"
"235534","24.859824193061844","24.859824193061844","24.859824193061844"
"235535","10.242419906108289","9.680264603345051","10.804575208871526"
"235538","20.595177860621156","20.595177860621156","20.595177860621156"
"235540","39.24428255454552","39.24428255454552","39.24428255454552"
"235543","17.617694882069888","17.617694882069888","17.617694882069888"
"235548","28.127109279317118","28.127109279317118","28.127109279317118"
"235550","-11.5031137756719","-29.94574846234983","6.939520911006029"
"235552","17.349481592668738","17.349481592668738","17.349481592668738"
"235562","18.045941570102162","18.045941570102162","18.045941570102162"
"235569","29.174314652428425","29.174314652428425","29.174314652428425"
"235588","22.578182204412755","22.578182204412755","22.578182204412755"
"235606","29.019148065535674","29.019148065535674","29.019148065535674"
"235625","31.908541489900692","31.908541489900692","31.908541489900692"
"235626","12.783369602755327","12.783369602755327","12.783369602755327"
"235648","24.51342727589413","24.51342727589413","24.51342727589413"
"235657","18.020699111444575","18.020699111444575","18.020699111444575"
"235666","34.74355479449667","34.74355479449667","34.74355479449667"
"235678","20.14375250463198","20.14375250463198","20.14375250463198"
"235697","15.876220940921048","15.876220940921048","15.876220940921048"
"235701","38.904116560805456","38.904116560805456","38.904116560805456"
"235706","19.288330204040715","19.288330204040715","19.288330204040715"
"235730","19.25178725573581","19.25178725573581","19.25178725573581"
"235751","23.99136141663566","23.99136141663566","23.99136141663566"
"235753","23.22523524033911","23.22523524033911","23.22523524033911"
"235762","15.198627573181081","15.198627573181081","15.198627573181081"
"235784","39.44641017218127","39.44641017218127","39.44641017218127"
"235791","3.572047695257311","3.572047695257311","3.572047695257311"
"235796","14.370554077086245","14.370554077086245","14.370554077086245"
"235799","16.990258743292227","16.990258743292227","16.990258743292227"
"235800","25.273472301747088","25.273472301747088","25.273472301747088"
"235807","12.157445361947426","12.157445361947426","12.157445361947426"
"235808","1.910814238864357","1.910814238864357","1.910814238864357"
"235817","5.334881220076477","5.334881220076477","5.334881220076477"
"235828","-22.84346088142908","-22.84346088142908","-22.84346088142908"
"235864","10.20554376433092","10.20554376433092","10.20554376433092"
"235867","41.065610239272715","41.065610239272715","41.065610239272715"
"235874","25.032468416101302","25.032468416101302","25.032468416101302"
"235899","3.6282823999931186","3.6282823999931186","3.6282823999931186"
"235902","-0.7531567508768378","-0.7531567508768378","-0.7531567508768378"
"235911","10.476630031852613","10.476630031852613","10.476630031852613"
"235912","37.36910263007956","37.36910263007956","37.36910263007956"
"235915","20.519122383280386","20.519122383280386","20.519122383280386"
"235951","11.058296974310041","11.058296974310041","11.058296974310041"
"235978","19.841766666233553","19.841766666233553","19.841766666233553"
"235984","-4.487594702095552","-4.487594702095552","-4.487594702095552"
"235990","37.977654160545654","37.977654160545654","37.977654160545654"
"236012","20.31140618432061","20.31140618432061","20.31140618432061"
"236022","31.700717698091015","31.700717698091015","31.700717698091015"
"236026","34.3521855903946","34.3521855903946","34.3521855903946"
"236029","40.27328102635911","40.27328102635911","40.27328102635911"
"236045","37.42937366804774","37.42937366804774","37.42937366804774"
"236046","16.455322943852767","16.455322943852767","16.455322943852767"
"236048","41.80134995706378","41.80134995706378","41.80134995706378"
"236067","34.39586571765874","34.39586571765874","34.39586571765874"
"236080","41.28321376325321","41.28321376325321","41.28321376325321"
"236086","11.809177815353971","11.809177815353971","11.809177815353971"
"236098","18.76908503390167","18.76908503390167","18.76908503390167"
"236101","32.76135960687996","32.76135960687996","32.76135960687996"
"236112","29.903342860829376","29.899796750389513","29.906888971269243"
