"Step","env: VSS_TUNED - ep_info/Goal","env: VSS_TUNED - ep_info/Goal__MIN","env: VSS_TUNED - ep_info/Goal__MAX"
"427219","0","0","0"
"427220","1","1","1"
"427227","0","0","0"
"427232","0","0","0"
"427252","1","1","1"
"427254","1","1","1"
"427258","0","0","0"
"427263","0","0","0"
"427272","1","1","1"
"427279","0","0","0"
"427286","0","0","0"
"427290","1","1","1"
"427294","1","1","1"
"427299","0","0","0"
"427317","0","0","0"
"427319","0","0","0"
"427321","1","1","1"
"427327","0","0","0"
"427329","0","0","0"
"427331","0","0","0"
"427333","0","0","0"
"427338","0","0","0"
"427347","1","1","1"
"427349","1","1","1"
"427354","0","0","0"
"427364","0.5","0","1"
"427368","0","0","0"
"427371","0.5","0","1"
"427383","-0.5","-1","0"
"427390","1","1","1"
"427391","0","0","0"
"427395","1","1","1"
"427404","0","0","0"
"427406","0","0","0"
"427411","1","1","1"
"427418","1","1","1"
"427424","0","0","0"
"427439","0","0","0"
"427453","1","1","1"
"427455","0","0","0"
"427457","1","1","1"
"427475","0","0","0"
"427477","0","0","0"
"427488","0","0","0"
"427489","0","0","0"
"427498","1","1","1"
"427516","1","1","1"
"427524","0","0","0"
"427526","1","1","1"
"427529","1","1","1"
"427531","1","1","1"
"427535","0","0","0"
"427539","1","1","1"
"427553","1","1","1"
"427554","0","0","0"
"427564","0","0","0"
"427570","0","0","0"
"427574","0","0","0"
"427575","1","1","1"
"427576","1","1","1"
"427578","0","0","0"
"427592","1","1","1"
"427597","1","1","1"
"427600","0","0","0"
"427619","0","0","0"
"427648","1","1","1"
"427653","0","0","0"
"427657","1","1","1"
"427658","0","0","0"
"427662","0","0","0"
"427668","1","1","1"
"427672","0","0","0"
"427682","1","1","1"
"427690","0","0","0"
"427692","1","1","1"
"427696","1","1","1"
"427698","0","0","0"
"427705","1","1","1"
"427712","0","0","0"
"427719","0","0","0"
"427721","0","0","0"
"427723","1","1","1"
"427728","1","1","1"
"427731","1","1","1"
"427741","1","1","1"
"427749","1","1","1"
"427754","0","0","0"
"427762","1","1","1"
"427763","0","0","0"
"427769","0","0","0"
"427780","1","1","1"
"427783","0","0","0"
"427785","0","0","0"
"427790","0","0","0"
"427795","0","0","0"
"427819","1","1","1"
"427820","0","0","0"
"427821","1","1","1"
"427828","1","1","1"
"427843","1","1","1"
"427866","1","1","1"
"427871","1","1","1"
"427877","0","0","0"
"427888","0","0","0"
"427900","0","0","0"
"427901","1","1","1"
"427931","0","0","0"
"427933","0","0","0"
"427958","1","1","1"
"427965","1","1","1"
"427973","1","1","1"
"427978","0","0","0"
"427984","0","0","0"
"428002","1","1","1"
"428004","1","1","1"
"428018","1","1","1"
"428027","0","0","0"
"428030","1","1","1"
"428056","1","1","1"
"428062","0","0","0"
"428065","1","1","1"
"428088","1","1","1"
"428090","0","0","0"
"428093","0","0","0"
"428096","1","1","1"
"428113","0","0","0"
"428115","1","1","1"
"428127","0","0","0"
"428133","1","1","1"
"428152","0","0","0"
"428163","0.5","0","1"
"428165","1","1","1"
"428169","1","1","1"
"428185","1","1","1"
"428201","1","1","1"
"428204","0","0","0"
"428205","1","1","1"
"428211","-1","-1","-1"
"428218","0","0","0"
"428223","0","0","0"
"428225","0","0","0"
"428232","0","0","0"
"428235","0","0","0"
"428245","0","0","0"
"428247","1","1","1"
"428259","1","1","1"
"428260","-1","-1","-1"
"428266","0","0","0"
"428277","0","0","0"
"428278","1","1","1"
"428281","1","1","1"
"428286","1","1","1"
"428295","0","0","0"
"428300","0","0","0"
"428324","0","0","0"
"428342","1","1","1"
"428347","0","0","0"
"428361","1","1","1"
"428367","0","0","0"
"428370","0","0","0"
"428375","1","1","1"
"428390","1","1","1"
"428398","0","0","0"
"428406","1","1","1"
"428414","0","0","0"
"428420","1","1","1"
"428427","0","0","0"
"428430","0","0","0"
"428432","1","1","1"
"428433","0","0","0"
"428456","1","1","1"
"428459","0","0","0"
"428468","1","1","1"
"428471","1","1","1"
"428475","1","1","1"
"428477","1","1","1"
"428482","0.5","0","1"
"428483","1","1","1"
"428493","0","0","0"
"428495","1","1","1"
"428496","0","0","0"
"428504","1","1","1"
"428505","0","0","0"
"428513","0","0","0"
"428515","0","0","0"
"428521","0","0","0"
"428524","0","0","0"
"428527","0","0","0"
"428534","1","1","1"
"428569","0","0","0"
"428572","1","1","1"
"428577","0","0","0"
"428578","1","1","1"
"428583","0","0","0"
"428585","0","0","0"
"428591","0.5","0","1"
"428595","0","0","0"
"428600","1","1","1"
"428616","1","1","1"
"428622","0","0","0"
"428644","1","1","1"
"428650","1","1","1"
"428651","1","1","1"
"428655","1","1","1"
"428669","1","1","1"
"428681","1","1","1"
"428685","1","1","1"
"428688","1","1","1"
"428695","0","0","0"
"428699","1","1","1"
"428713","0.5","0","1"
"428722","0","0","0"
"428730","1","1","1"
"428733","1","1","1"
"428755","-1","-1","-1"
"428767","1","1","1"
"428770","0","0","0"
"428774","1","1","1"
"428784","0","0","0"
"428786","1","1","1"
"428791","0","0","0"
"428792","1","1","1"
"428798","1","1","1"
"428802","0","0","0"
"428803","1","1","1"
"428806","0","0","0"
"428815","1","1","1"
"428820","1","1","1"
"428832","1","1","1"
"428840","0","0","0"
"428847","1","1","1"
"428849","0","0","0"
"428861","1","1","1"
"428875","0","0","0"
"428876","1","1","1"
"428877","0","0","0"
"428878","0","0","0"
"428885","-1","-1","-1"
"428899","0","0","0"
"428901","1","1","1"
"428905","0","0","0"
"428917","0","0","0"
"428921","1","1","1"
"428925","0","0","0"
"428933","0","0","0"
"428935","0","0","0"
"428942","0","0","0"
"428945","0","0","0"
"428947","1","1","1"
"428950","1","1","1"
"428951","0","0","0"
"428954","0","0","0"
"428956","1","1","1"
"428972","0","0","0"
"428973","0","0","0"
"428979","0","0","0"
"428980","0","0","0"
"428989","1","1","1"
"428995","0","0","0"
"429000","0","0","0"
"429013","1","1","1"
"429015","1","1","1"
"429028","1","1","1"
"429031","1","1","1"
"429032","0","0","0"
"429037","1","1","1"
"429044","0","0","0"
"429051","1","1","1"
"429055","0","0","0"
"429059","-1","-1","-1"
"429060","1","1","1"
"429081","0","0","0"
"429082","0.5","0","1"
"429098","1","1","1"
"429100","1","1","1"
"429113","0","0","0"
"429120","1","1","1"
"429126","-1","-1","-1"
"429129","1","1","1"
"429136","1","1","1"
"429137","0","0","0"
"429140","1","1","1"
"429146","0","0","0"
"429150","1","1","1"
"429157","0","0","0"
"429159","0","0","0"
"429173","1","1","1"
"429180","0","0","0"
"429184","0","0","0"
"429195","-1","-1","-1"
"429197","0","0","0"
"429214","1","1","1"
"429215","0","0","0"
"429234","1","1","1"
"429249","0","0","0"
"429278","0","0","0"
"429282","0","0","0"
"429291","0","0","0"
"429294","0","0","0"
"429298","1","1","1"
"429322","1","1","1"
"429325","0","0","0"
"429342","0","0","0"
"429344","1","1","1"
"429357","1","1","1"
"429365","0","0","0"
"429377","0","0","0"
"429390","1","1","1"
"429401","1","1","1"
"429403","1","1","1"
"429405","-1","-1","-1"
"429409","1","1","1"
"429415","0","0","0"
"429428","1","1","1"
"429437","0","0","0"
"429443","1","1","1"
"429450","1","1","1"
"429451","0","0","0"
"429454","1","1","1"
"429459","0","0","0"
"429480","0","0","0"
"429492","0","0","0"
"429496","0","0","0"
"429497","0","0","0"
"429509","0","0","0"
"429529","0","0","0"
"429541","1","1","1"
"429544","1","1","1"
"429545","1","1","1"
"429550","0","0","0"
"429554","0","0","0"
"429573","0.5","0","1"
"429585","1","1","1"
"429586","0","0","0"
"429592","1","1","1"
"429597","0","0","0"
"429602","0","0","0"
"429611","1","1","1"
"429615","0","0","0"
"429620","1","1","1"
"429641","0","0","0"
"429645","1","1","1"
"429646","1","1","1"
"429649","0","0","0"
"429650","-1","-1","-1"
"429656","1","1","1"
"429657","0","0","0"
"429681","0","0","0"
"429706","1","1","1"
"429717","0","0","0"
"429720","0","0","0"
"429722","0","0","0"
"429730","1","1","1"
"429740","0","0","0"
"429744","0","0","0"
"429746","-1","-1","-1"
"429755","0","0","0"
"429777","0","0","0"
"429779","0","0","0"
"429783","1","1","1"
"429788","1","1","1"
"429790","0","0","0"
"429791","0","0","0"
"429805","0","0","0"
"429806","0","0","0"
"429809","0","0","0"
"429810","1","1","1"
"429819","0","0","0"
"429831","0","0","0"
"429848","1","1","1"
"429855","1","1","1"
"429869","1","1","1"
"429882","0","0","0"
"429891","1","1","1"
"429895","0","0","0"
"429897","0","0","0"
"429899","1","1","1"
"429909","0","0","0"
"429922","0","0","0"
"429936","0","0","0"
"429941","0","0","0"
"429942","1","1","1"
"429945","0","0","0"
"429949","-1","-1","-1"
"429979","1","1","1"
"429986","0","0","0"
"429992","0","0","0"
"429997","0","0","0"
"430001","0","0","0"
"430019","1","1","1"
"430020","0","0","0"
"430022","1","1","1"
"430034","0","0","0"
"430041","0","0","0"
"430042","-1","-1","-1"
"430045","0.5","0","1"
"430049","0","0","0"
"430052","1","1","1"
"430056","0","0","0"
"430063","0.5","0","1"
"430075","0","0","0"
"430081","0","0","0"
"430099","1","1","1"
"430104","1","1","1"
"430108","1","1","1"
"430112","1","1","1"
"430113","1","1","1"
"430120","1","1","1"
"430130","1","1","1"
"430135","1","1","1"
"430136","1","1","1"
"430137","1","1","1"
"430149","1","1","1"
"430164","1","1","1"
"430167","0","0","0"
"430179","0","0","0"
"430181","1","1","1"
"430185","0","0","0"
"430190","0","0","0"
"430241","0","0","0"
"430247","1","1","1"
"430250","0","0","0"
"430262","0","0","0"
"430269","0","0","0"
"430270","1","1","1"
"430273","0","0","0"
"430276","0","0","0"
"430294","1","1","1"
"430301","0","0","0"
"430310","1","1","1"
"430316","1","1","1"
"430319","1","1","1"
"430323","0","0","0"
"430340","1","1","1"
"430341","0","0","0"
"430342","1","1","1"
"430345","0","0","0"
"430349","0.5","0","1"
"430379","0","0","0"
"430389","-1","-1","-1"
"430394","1","1","1"
"430401","0","0","0"
"430403","0","0","0"
"430408","1","1","1"
"430419","0","0","0"
"430422","0","0","0"
"430423","1","1","1"
"430432","0","0","0"
"430434","0","0","0"
"430442","1","1","1"
"430449","1","1","1"
"430452","0","0","0"
"430462","1","1","1"
"430463","1","1","1"
"430469","1","1","1"
"430498","0","0","0"
"430504","0","0","0"
"430520","0","0","0"
"430526","1","1","1"
"430550","1","1","1"
"430564","0","0","0"
"430567","0","0","0"
"430568","1","1","1"
"430578","0","0","0"
"430579","1","1","1"
"430581","1","1","1"
"430585","0","0","0"
"430594","1","1","1"
"430598","1","1","1"
"430601","0","0","0"
"430616","0","0","0"
"430617","1","1","1"
"430622","0","0","0"
"430628","0","0","0"
"430637","1","1","1"
"430646","1","1","1"
"430647","0","0","0"
"430655","1","1","1"
"430669","0","0","0"
"430670","0.5","0","1"
"430673","1","1","1"
"430674","1","1","1"
"430685","0","0","0"
"430687","0.5","0","1"
"430697","0","0","0"
"430699","1","1","1"
"430710","0","0","0"
"430724","1","1","1"
"430725","0","0","0"
"430732","0","0","0"
"430742","0","0","0"
"430779","1","1","1"
"430787","1","1","1"
"430790","1","1","1"
"430808","0","0","0"
"430824","1","1","1"
"430827","0","0","0"
"430830","1","1","1"
"430842","0","0","0"
"430844","0","0","0"
"430847","1","1","1"
"430854","1","1","1"
"430858","1","1","1"
"430863","1","1","1"
"430869","0","0","0"
"430897","1","1","1"
"430898","1","1","1"
"430914","-1","-1","-1"
"430920","0","0","0"
"430926","0","0","0"
"430930","0","0","0"
"430938","1","1","1"
"430961","0","0","0"
"430979","0","0","0"
"430983","1","1","1"
"430989","1","1","1"
"431016","1","1","1"
"431019","0","0","0"
"431022","0","0","0"
"431025","0","0","0"
"431026","0","0","0"
"431029","1","1","1"
"431031","0","0","0"
"431035","1","1","1"
"431042","0","0","0"
"431046","-1","-1","-1"
"431049","1","1","1"
"431065","1","1","1"
"431068","1","1","1"
"431074","0","0","0"
"431085","0","0","0"
"431089","0","0","0"
"431094","0","0","0"
"431097","1","1","1"
"431099","0","0","0"
"431104","1","1","1"
"431105","0","0","0"
"431114","1","1","1"
"431118","1","1","1"
"431119","0","0","0"
"431122","1","1","1"
"431129","0","0","0"
"431136","1","1","1"
"431138","1","1","1"
"431147","1","1","1"
"431149","0","0","0"
"431156","1","1","1"
"431162","0","0","0"
"431163","0","0","0"
"431165","0","0","0"
"431179","0","0","0"
"431185","1","1","1"
"431204","1","1","1"
"431209","1","1","1"
"431215","1","1","1"
"431216","0","0","0"
"431222","1","1","1"
"431227","0","0","0"
"431234","1","1","1"
"431242","0","0","0"
"431250","0","0","0"
"431252","1","1","1"
"431256","0","0","0"
"431268","1","1","1"
"431275","1","1","1"
"431276","1","1","1"
"431278","1","1","1"
"431280","0","0","0"
"431295","0","0","0"
"431297","1","1","1"
"431298","0","0","0"
"431300","1","1","1"
"431308","1","1","1"
"431311","1","1","1"
"431314","0","0","0"
"431319","1","1","1"
"431322","1","1","1"
"431336","0","0","0"
"431349","0","0","0"
"431360","-1","-1","-1"
"431364","0","0","0"
"431368","1","1","1"
"431376","1","1","1"
"431382","1","1","1"
"431397","1","1","1"
"431417","0","0","0"
"431425","0","-1","1"
"431426","0","0","0"
"431428","0","0","0"
"431431","0","0","0"
"431434","1","1","1"
"431435","0","0","0"
"431439","1","1","1"
"431443","0","0","0"
"431446","0","0","0"
"431456","1","1","1"
"431462","0","0","0"
"431477","1","1","1"
"431484","1","1","1"
"431494","1","1","1"
"431495","0","0","0"
"431496","1","1","1"
"431497","1","1","1"
"431509","0","0","0"
"431510","1","1","1"
"431516","1","1","1"
"431518","0","0","0"
"431524","0.5","0","1"
"431540","0","0","0"
"431541","0","0","0"
"431545","0","0","0"
"431555","0","0","0"
"431558","1","1","1"
"431570","1","1","1"
"431573","1","1","1"
"431574","1","1","1"
"431584","0","0","0"
"431593","1","1","1"
"431603","0","0","0"
"431615","0","0","0"
"431628","1","1","1"
"431633","1","1","1"
"431646","0","0","0"
"431647","1","1","1"
"431649","0","0","0"
"431653","0","0","0"
"431655","0","0","0"
"431667","0","0","0"
"431668","0","0","0"
"431676","0","0","0"
"431686","0","0","0"
"431687","1","1","1"
"431698","0","0","0"
"431701","0","0","0"
"431711","0","0","0"
"431714","0","0","0"
"431719","0","0","0"
"431737","0","0","0"
"431739","0","0","0"
"431752","0.5","0","1"
"431763","0","0","0"
"431768","1","1","1"
"431769","0","0","0"
"431776","1","1","1"
"431777","1","1","1"
"431783","0","0","0"
"431806","0","0","0"
"431811","1","1","1"
"431822","0","0","0"
"431828","0","0","0"
"431843","0","0","0"
"431846","0","0","0"
"431848","1","1","1"
"431856","1","1","1"
"431859","1","1","1"
"431876","1","1","1"
"431894","0","0","0"
"431895","0","0","0"
"431899","0","0","0"
"431907","1","1","1"
"431929","1","1","1"
"431932","1","1","1"
"431933","0","0","0"
"431937","0","0","0"
"431965","1","1","1"
"431972","1","1","1"
"431973","1","1","1"
"431996","0","0","0"
"431999","1","1","1"
"432010","1","1","1"
"432014","1","1","1"
"432016","1","1","1"
"432020","1","1","1"
"432021","0","0","0"
"432038","1","1","1"
"432043","1","1","1"
"432047","0","0","0"
"432059","1","1","1"
"432065","1","1","1"
"432067","1","1","1"
"432095","1","1","1"
"432103","0","0","0"
"432135","1","1","1"
"432149","0.5","0","1"
"432155","0","0","0"
"432166","1","1","1"
"432167","-1","-1","-1"
"432168","0","0","0"
"432169","0.5","0","1"
"432185","1","1","1"
"432188","-1","-1","-1"
"432191","0","0","0"
"432197","0","0","0"
"432217","0","0","0"
"432231","0","0","0"
"432242","0.5","0","1"
"432244","0","0","0"
"432246","0","0","0"
"432259","0","0","0"
"432262","0","0","0"
"432263","1","1","1"
"432269","1","1","1"
"432271","0","0","0"
"432298","1","1","1"
"432299","1","1","1"
"432305","1","1","1"
"432314","1","1","1"
"432354","-1","-1","-1"
"432357","0","0","0"
"432370","1","1","1"
"432373","0","0","0"
"432386","0","0","0"
"432389","1","1","1"
"432406","1","1","1"
"432420","0","0","0"
"432438","0","0","0"
"432450","0","0","0"
"432460","0","0","0"
"432466","1","1","1"
"432468","0","0","0"
"432471","1","1","1"
"432472","1","1","1"
"432473","1","1","1"
"432476","0","0","0"
"432487","1","1","1"
"432495","0","0","0"
"432497","0","0","0"
"432505","0","0","0"
"432524","1","1","1"
"432526","0","0","0"
"432534","0","0","0"
"432537","0","0","0"
"432549","1","1","1"
"432556","1","1","1"
"432561","1","1","1"
"432568","1","1","1"
"432572","0","0","0"
"432585","0","0","0"
"432588","0","0","0"
"432590","0","0","0"
"432609","1","1","1"
"432611","1","1","1"
"432612","0","0","0"
"432617","0.5","0","1"
"432618","1","1","1"
"432621","1","1","1"
"432625","0","0","0"
"432634","1","1","1"
"432639","0","0","0"
"432642","0","0","0"
"432650","1","1","1"
"432654","0","0","0"
"432657","1","1","1"
"432686","-1","-1","-1"
"432689","1","1","1"
"432696","0","0","0"
"432702","1","1","1"
"432713","0","0","0"
"432721","1","1","1"
"432725","0","0","0"
"432732","0","0","0"
"432733","0","0","0"
"432746","0","0","0"
"432747","-1","-1","-1"
"432749","1","1","1"
"432750","0","0","0"
"432755","1","1","1"
"432757","1","1","1"
"432762","0","0","0"
"432776","0.5","0","1"
"432778","0","0","0"
"432790","1","1","1"
"432793","0","0","0"
"432797","1","1","1"
"432798","1","1","1"
"432806","0","0","0"
"432815","0","0","0"
"432833","-1","-1","-1"
"432842","0","0","0"
"432847","0","0","0"
"432851","1","1","1"
"432852","1","1","1"
"432872","0","0","0"
"432873","0.5","0","1"
"432874","-1","-1","-1"
"432881","0","0","0"
"432882","0","0","0"
"432895","0","0","0"
"432897","0","0","0"
"432914","1","1","1"
"432917","0","0","0"
"432923","-1","-1","-1"
"432934","0","0","0"
"432938","1","1","1"
"432942","0","0","0"
"432949","0","0","0"
"432961","0","0","0"
"432965","1","1","1"
"432968","1","1","1"
"432969","-0.5","-1","0"
"432990","0","0","0"
"432991","1","1","1"
"432998","1","1","1"
"433003","0","0","0"
"433009","0","0","0"
"433014","0","0","0"
"433016","1","1","1"
"433017","0","0","0"
"433027","1","1","1"
"433030","0","0","0"
"433032","1","1","1"
"433033","0","0","0"
"433036","1","1","1"
"433037","0","0","0"
"433042","0","0","0"
"433055","1","1","1"
"433060","0","0","0"
"433074","1","1","1"
"433077","1","1","1"
"433080","0","0","0"
"433086","0.6666666666666666","0","1"
"433090","1","1","1"
"433096","0","0","0"
"433105","1","1","1"
"433107","1","1","1"
"433117","1","1","1"
"433124","-1","-1","-1"
"433125","0","0","0"
"433137","1","1","1"
"433141","0","0","0"
"433155","1","1","1"
"433156","1","1","1"
"433167","1","1","1"
"433176","0","0","0"
"433178","0","0","0"
"433185","1","1","1"
"433193","0","0","0"
"433205","0.5","0","1"
"433210","1","1","1"
"433218","0","0","0"
"433225","1","1","1"
"433241","0","0","0"
"433246","1","1","1"
"433266","1","1","1"
"433270","0","0","0"
"433271","0","0","0"
"433279","0","0","0"
"433292","1","1","1"
"433297","0","0","0"
"433306","1","1","1"
"433307","0","0","0"
"433309","0","0","0"
"433311","0","0","0"
"433314","0.5","0","1"
"433316","0","0","0"
"433317","1","1","1"
"433319","1","1","1"
"433320","0","0","0"
"433327","1","1","1"
"433375","1","1","1"
"433378","0","0","0"
"433388","1","1","1"
"433398","1","1","1"
"433411","-1","-1","-1"
"433414","1","1","1"
"433416","1","1","1"
"433417","1","1","1"
"433431","0","0","0"
"433442","0","0","0"
"433452","1","1","1"
"433455","0","0","0"
"433460","0","0","0"
"433464","0","0","0"
"433466","0","0","0"
"433470","0","0","0"
"433488","0","0","0"
"433506","0","0","0"
"433507","0","0","0"
"433513","0","0","0"
"433519","1","1","1"
"433524","0","0","0"
"433537","1","1","1"
"433547","-1","-1","-1"
"433555","0","0","0"
"433563","1","1","1"
"433586","0","0","0"
"433590","-1","-1","-1"
"433594","1","1","1"
"433596","1","1","1"
"433601","0","0","0"
"433606","0","0","0"
"433640","0","0","0"
"433647","1","1","1"
"433659","0","0","0"
"433660","1","1","1"
"433672","1","1","1"
"433682","0","0","0"
"433706","0","0","0"
"433707","0","0","0"
"433717","0","0","0"
"433728","0","0","0"
"433733","1","1","1"
"433734","0","0","0"
"433756","0.5","0","1"
"433761","0","0","0"
"433766","0","0","0"
"433768","1","1","1"
"433771","1","1","1"
"433775","0.5","0","1"
"433776","0","0","0"
"433788","0","0","0"
"433793","1","1","1"
"433815","0","0","0"
"433838","0","0","0"
"433840","0","0","0"
"433850","1","1","1"
"433853","0","0","0"
"433855","0","0","0"
"433857","1","1","1"
"433860","0","0","0"
"433868","1","1","1"
"433870","-1","-1","-1"
"433881","1","1","1"
"433896","1","1","1"
"433900","0","0","0"
"433919","1","1","1"
"433924","1","1","1"
"433927","0","0","0"
"433931","0","0","0"
"433935","1","1","1"
"433942","1","1","1"
"433948","1","1","1"
"433955","0.5","0","1"
"433958","1","1","1"
"433959","1","1","1"
"433961","0","0","0"
"433962","0","0","0"
"433976","1","1","1"
"433991","1","1","1"
"433994","0","0","0"
"433996","0","0","0"
"433998","0","0","0"
"434006","0","0","0"
"434031","0","0","0"
"434032","1","1","1"
"434037","1","1","1"
"434038","0","0","0"
"434041","0","0","0"
"434060","1","1","1"
"434066","0","0","0"
"434070","0.5","0","1"
"434072","0","0","0"
"434074","0","0","0"
"434081","0","0","0"
"434088","0","0","0"
"434099","-1","-1","-1"
"434105","0","0","0"
"434106","0","0","0"
"434112","1","1","1"
"434116","0","0","0"
"434120","0","0","0"
"434126","1","1","1"
"434131","1","1","1"
"434136","0","0","0"
"434141","1","1","1"
"434164","1","1","1"
"434171","0","0","0"
"434175","0","0","0"
"434177","1","1","1"
"434190","1","1","1"
"434191","1","1","1"
"434199","1","1","1"
"434206","1","1","1"
"434212","0","0","0"
"434216","0","0","0"
"434219","1","1","1"
"434231","0","0","0"
"434234","0","0","0"
"434243","0","0","0"
"434245","0","0","0"
"434250","1","1","1"
"434255","0","0","0"
"434269","1","1","1"
"434276","1","1","1"
"434278","0","0","0"
"434286","1","1","1"
"434292","1","1","1"
"434293","0","0","0"
"434297","1","1","1"
"434304","0","0","0"
"434306","0","0","0"
"434324","-1","-1","-1"
"434333","1","1","1"
"434335","-1","-1","-1"
"434340","1","1","1"
"434347","0","0","0"
"434355","0","0","0"
"434361","0","0","0"
"434367","1","1","1"
"434370","0","0","0"
"434380","1","1","1"
"434385","0","0","0"
"434388","0","0","0"
"434390","0","0","0"
"434392","1","1","1"
"434394","1","1","1"
"434402","1","1","1"
"434403","0","0","0"
"434408","0","0","0"
"434409","1","1","1"
"434411","1","1","1"
"434421","1","1","1"
"434428","1","1","1"
"434434","-1","-1","-1"
"434438","1","1","1"
"434442","1","1","1"
"434446","0","0","0"
"434450","1","1","1"
"434454","0.5","0","1"
"434460","0","0","0"
"434463","0","0","0"
"434476","1","1","1"
"434477","1","1","1"
"434482","1","1","1"
"434496","1","1","1"
"434503","0","0","0"
"434516","0","0","0"
"434520","0","0","0"
"434521","0","0","0"
"434526","1","1","1"
"434536","1","1","1"
"434538","1","1","1"
"434549","1","1","1"
"434560","1","1","1"
"434562","1","1","1"
"434567","1","1","1"
"434577","0","0","0"
"434585","0","0","0"
"434592","1","1","1"
"434599","1","1","1"
"434605","-1","-1","-1"
"434607","1","1","1"
"434612","0","0","0"
"434613","1","1","1"
"434631","0","0","0"
"434634","0","0","0"
"434639","1","1","1"
"434640","1","1","1"
"434648","1","1","1"
"434650","0","0","0"
"434655","1","1","1"
"434669","1","1","1"
"434692","0","0","0"
"434719","1","1","1"
"434724","0.5","0","1"
"434728","-1","-1","-1"
"434730","0","0","0"
"434731","0","0","0"
"434740","0","0","0"
"434742","1","1","1"
"434763","1","1","1"
"434768","0","0","0"
"434774","0","0","0"
"434775","1","1","1"
"434788","0","0","0"
"434796","1","1","1"
"434801","0","0","0"
"434811","0","0","0"
"434828","1","1","1"
"434838","0","0","0"
"434849","1","1","1"
"434854","0","0","0"
"434857","1","1","1"
"434860","0","0","0"
"434879","1","1","1"
"434882","0","0","0"
"434892","1","1","1"
"434901","-1","-1","-1"
"434904","0","0","0"
"434913","1","1","1"
"434920","0","0","0"
"434924","1","1","1"
"434941","0","0","0"
"434953","1","1","1"
"434964","0.5","0","1"
"434975","0","0","0"
"434984","1","1","1"
"434998","1","1","1"
"435007","0","0","0"
"435013","0","0","0"
"435030","1","1","1"
"435035","1","1","1"
"435037","1","1","1"
"435048","0","0","0"
"435050","0","0","0"
"435063","1","1","1"
"435065","1","1","1"
"435069","1","1","1"
"435078","0","0","0"
"435080","1","1","1"
"435087","-1","-1","-1"
"435098","1","1","1"
"435099","1","1","1"
"435112","1","1","1"
"435124","0","0","0"
"435128","0.5","0","1"
"435130","0","0","0"
"435132","1","1","1"
"435133","0","0","0"
"435137","0","0","0"
"435160","0","0","0"
"435161","0","0","0"
"435168","1","1","1"
"435180","1","1","1"
"435197","1","1","1"
"435209","0","0","0"
"435219","1","1","1"
"435237","1","1","1"
"435249","0","0","0"
"435254","0","0","0"
"435264","1","1","1"
"435269","1","1","1"
"435278","1","1","1"
"435283","0","0","0"
"435295","1","1","1"
"435297","1","1","1"
"435300","1","1","1"
"435301","0","0","0"
"435303","0","0","0"
"435309","1","1","1"
"435314","1","1","1"
"435320","0","0","0"
"435321","0.5","0","1"
"435324","0","0","0"
"435335","1","1","1"
"435336","0","0","0"
"435340","0","0","0"
"435343","1","1","1"
"435346","1","1","1"
"435353","0","0","0"
"435364","0.5","0","1"
"435367","0","0","0"
"435373","1","1","1"
"435393","-1","-1","-1"
"435398","1","1","1"
"435408","0","0","0"
"435410","1","1","1"
"435425","-1","-1","-1"
"435434","0","0","0"
"435435","1","1","1"
"435448","0","0","0"
"435455","0","0","0"
"435456","-1","-1","-1"
"435462","1","1","1"
"435467","1","1","1"
"435472","1","1","1"
"435476","1","1","1"
"435485","1","1","1"
"435486","0","0","0"
"435487","0","0","0"
"435500","0","0","0"
"435502","0","0","0"
"435516","1","1","1"
"435526","0","0","0"
"435528","0.5","0","1"
"435531","1","1","1"
"435536","1","1","1"
"435553","1","1","1"
"435562","1","1","1"
"435563","1","1","1"
"435571","1","1","1"
"435581","1","1","1"
"435596","1","1","1"
"435612","1","1","1"
"435643","1","1","1"
"435654","0","0","0"
"435671","0","0","0"
"435674","1","1","1"
"435677","1","1","1"
"435681","1","1","1"
"435682","0","0","0"
"435694","1","1","1"
"435696","1","1","1"
"435702","1","1","1"
"435703","1","1","1"
"435707","1","1","1"
"435710","0.5","0","1"
"435712","0","0","0"
"435718","0","0","0"
"435733","0","0","0"
"435743","1","1","1"
"435749","1","1","1"
"435760","0","0","0"
"435767","0","0","0"
"435770","0","0","0"
"435784","0","0","0"
"435793","1","1","1"
"435795","0","0","0"
"435797","1","1","1"
"435808","0","0","0"
"435813","0","0","0"
"435815","1","1","1"
"435826","1","1","1"
"435832","1","1","1"
"435835","1","1","1"
"435849","1","1","1"
"435854","1","1","1"
"435860","-1","-1","-1"
"435876","0","0","0"
"435877","1","1","1"
"435878","0","0","0"
"435882","0","0","0"
"435884","1","1","1"
"435892","0","0","0"
"435899","0","0","0"
"435908","1","1","1"
"435916","0","0","0"
"435926","0","0","0"
"435928","0","0","0"
"435938","1","1","1"
"435954","1","1","1"
"435955","0","0","0"
"435957","1","1","1"
"435963","-1","-1","-1"
"435970","0","0","0"
"435971","0","0","0"
"435977","0","0","0"
"435978","1","1","1"
"435981","0","0","0"
"435994","0","0","0"
"436008","1","1","1"
"436014","0","0","0"
"436022","0","0","0"
"436038","0","0","0"
"436042","1","1","1"
"436056","0","0","0"
"436066","0","0","0"
"436073","1","1","1"
"436081","0","0","0"
"436082","0","0","0"
"436086","1","1","1"
"436093","0","0","0"
"436097","0","0","0"
"436100","0","0","0"
"436116","1","1","1"
"436118","-1","-1","-1"
