"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"23898","0","0","0"
"23917","-1","-1","-1"
"23943","0","0","0"
"23945","0","0","0"
"23951","1","1","1"
"23965","0","0","0"
"23981","0","0","0"
"23982","0","0","0"
"23999","0","0","0"
"24073","1","1","1"
"24097","0","0","0"
"24117","0","0","0"
"24120","0","0","0"
"24174","0","0","0"
"24186","0","0","0"
"24244","0","0","0"
"24247","0","0","0"
"24271","0","0","0"
"24273","0","0","0"
"24281","0","0","0"
"24298","0","0","0"
"24300","0","0","0"
"24327","0","0","0"
"24336","0","0","0"
"24340","0","0","0"
"24343","0","0","0"
"24377","0","0","0"
"24381","0","0","0"
"24399","0","0","0"
"24419","0","0","0"
"24457","0","0","0"
"24463","0","0","0"
"24465","0","0","0"
"24470","0","0","0"
"24478","0","0","0"
"24517","0","0","0"
"24567","0","0","0"
"24610","0","0","0"
"24650","0","0","0"
"24654","0","0","0"
"24681","0","0","0"
"24709","0","0","0"
"24727","0","0","0"
"24736","0","0","0"
"24761","0","0","0"
"24763","0","0","0"
"24782","0","0","0"
"24787","0","0","0"
"24789","0","0","0"
"24819","0","0","0"
"24844","0","0","0"
"24854","0","0","0"
"24863","0","0","0"
"24865","0","0","0"
"24869","0","0","0"
"24873","0","0","0"
"24885","0","0","0"
"24917","0","0","0"
"24921","0","0","0"
"24974","0","0","0"
"24983","0","0","0"
"24988","0","0","0"
"25006","0","0","0"
"25035","0","0","0"
"25039","0","0","0"
"25050","0","0","0"
"25074","0","0","0"
"25095","0","0","0"
"25112","0","0","0"
"25113","0","0","0"
"25119","0","0","0"
"25143","0","0","0"
"25163","1","1","1"
"25177","0","0","0"
"25181","0","0","0"
"25186","0","0","0"
"25199","0","0","0"
"25219","0","0","0"
"25244","0","0","0"
"25250","0","0","0"
"25263","0","0","0"
"25274","0","0","0"
"25277","0","0","0"
"25296","0","0","0"
"25297","0","0","0"
"25317","0","0","0"
"25333","0","0","0"
"25337","0","0","0"
"25345","0","0","0"
"25383","0","0","0"
"25386","0","0","0"
"25388","0","0","0"
"25426","0","0","0"
"25454","0","0","0"
"25471","0","0","0"
"25473","0","0","0"
"25491","0","0","0"
"25495","1","1","1"
"25500","0","0","0"
"25509","0","0","0"
"25513","0","0","0"
"25549","1","1","1"
"25567","0","0","0"
"25570","0","0","0"
"25575","1","1","1"
"25582","0","0","0"
"25599","0","0","0"
"25637","-1","-1","-1"
"25654","0","0","0"
"25657","0","0","0"
"25669","0","0","0"
"25737","0","0","0"
