"Step","env: VSS - ep_info/Energy","env: VSS - ep_info/Energy__MIN","env: VSS - ep_info/Energy__MAX"
"479910","-65.74130817418312","-65.74130817418312","-65.74130817418312"
"479918","-182.35909461980023","-182.35909461980023","-182.35909461980023"
"479980","-56.82552302545011","-56.82552302545011","-56.82552302545011"
"479992","-121.1243505170914","-121.1243505170914","-121.1243505170914"
"479996","-98.38313994398398","-98.38313994398398","-98.38313994398398"
"480004","-55.372981213798205","-55.372981213798205","-55.372981213798205"
"480005","-181.82561906736353","-181.82561906736353","-181.82561906736353"
"480007","-26.89661981478514","-26.89661981478514","-26.89661981478514"
"480021","-132.52440587169758","-132.52440587169758","-132.52440587169758"
"480049","-72.664004592428","-72.664004592428","-72.664004592428"
"480056","-79.94772576745888","-79.94772576745888","-79.94772576745888"
"480093","-107.88944488929069","-107.88944488929069","-107.88944488929069"
"480110","-71.5246362663946","-71.5246362663946","-71.5246362663946"
"480132","-273.63462767151896","-273.63462767151896","-273.63462767151896"
"480145","-97.37444674094948","-97.37444674094948","-97.37444674094948"
"480172","-110.50602828188302","-110.50602828188302","-110.50602828188302"
"480176","-87.24150001342308","-87.24150001342308","-87.24150001342308"
"480188","-41.26791373952978","-41.26791373952978","-41.26791373952978"
"480224","-65.98338916447483","-65.98338916447483","-65.98338916447483"
"480242","-46.427722448441614","-46.427722448441614","-46.427722448441614"
"480270","-107.1795132858945","-107.1795132858945","-107.1795132858945"
"480298","-45.17541487119809","-45.17541487119809","-45.17541487119809"
"480303","-105.75141262231273","-105.75141262231273","-105.75141262231273"
"480322","-102.44566608166531","-102.44566608166531","-102.44566608166531"
"480335","-123.15335793917495","-123.15335793917495","-123.15335793917495"
"480340","-91.07837440454841","-91.07837440454841","-91.07837440454841"
"480384","-60.012867482973185","-60.012867482973185","-60.012867482973185"
"480385","-139.69895503329292","-139.69895503329292","-139.69895503329292"
"480411","-113.05985498711486","-113.05985498711486","-113.05985498711486"
"480417","-207.5418827955368","-207.5418827955368","-207.5418827955368"
"480423","-151.2634779166212","-151.2634779166212","-151.2634779166212"
"480424","-50.20358175015852","-50.20358175015852","-50.20358175015852"
"480429","-34.18187855301468","-34.18187855301468","-34.18187855301468"
"480455","-33.753605790079895","-33.753605790079895","-33.753605790079895"
"480471","-63.79577923611028","-63.79577923611028","-63.79577923611028"
"480478","-49.082465394245965","-49.082465394245965","-49.082465394245965"
"480536","-137.30143799664563","-137.30143799664563","-137.30143799664563"
"480574","-81.5971667152999","-81.5971667152999","-81.5971667152999"
"480576","-285.4386335228862","-285.4386335228862","-285.4386335228862"
"480606","-23.709923847390478","-23.709923847390478","-23.709923847390478"
"480625","-159.91891999443916","-159.91891999443916","-159.91891999443916"
"480660","-69.8206675652337","-69.8206675652337","-69.8206675652337"
"480672","-133.3055955035447","-133.3055955035447","-133.3055955035447"
"480684","-126.64429135919563","-126.64429135919563","-126.64429135919563"
"480706","-203.42076495830986","-203.42076495830986","-203.42076495830986"
"480709","-104.15586557634232","-104.15586557634232","-104.15586557634232"
"480712","-51.17264835655751","-51.17264835655751","-51.17264835655751"
"480756","-64.72212648626771","-64.72212648626771","-64.72212648626771"
"480759","-52.98801735761134","-52.98801735761134","-52.98801735761134"
"480760","-82.49989374951433","-82.49989374951433","-82.49989374951433"
"480779","-54.17472757504821","-54.17472757504821","-54.17472757504821"
"480793","-88.76888839717152","-88.76888839717152","-88.76888839717152"
"480809","-114.85516621961771","-114.85516621961771","-114.85516621961771"
"480814","-41.03434478854235","-41.03434478854235","-41.03434478854235"
"480820","-34.47586204001216","-34.47586204001216","-34.47586204001216"
"480824","-53.05185408134689","-53.05185408134689","-53.05185408134689"
"480829","-49.64067341118446","-49.64067341118446","-49.64067341118446"
"480845","-25.756847667558898","-25.756847667558898","-25.756847667558898"
"480866","-116.16727075449874","-116.16727075449874","-116.16727075449874"
"480873","-140.55005537538324","-140.55005537538324","-140.55005537538324"
"480889","-230.0059651247527","-230.0059651247527","-230.0059651247527"
"480895","-162.58743936836302","-162.58743936836302","-162.58743936836302"
"480906","-54.925932786939846","-54.925932786939846","-54.925932786939846"
"480910","-34.2852605938268","-34.2852605938268","-34.2852605938268"
"480964","-257.32296942836973","-257.32296942836973","-257.32296942836973"
"480980","-238.24925969103003","-238.24925969103003","-238.24925969103003"
"481024","-32.98633052689109","-32.98633052689109","-32.98633052689109"
"481031","-80.90544546086034","-80.90544546086034","-80.90544546086034"
"481038","-51.90980215294679","-51.90980215294679","-51.90980215294679"
"481044","-105.86033808053875","-105.86033808053875","-105.86033808053875"
"481047","-105.88430146212276","-105.88430146212276","-105.88430146212276"
"481081","-53.92775003613374","-53.92775003613374","-53.92775003613374"
"481102","-124.74825286986352","-124.74825286986352","-124.74825286986352"
"481126","-129.87969623852777","-129.87969623852777","-129.87969623852777"
"481134","-292.490565462166","-292.490565462166","-292.490565462166"
"481161","-100.71481797253935","-100.71481797253935","-100.71481797253935"
"481231","-153.6969114115606","-153.6969114115606","-153.6969114115606"
"481247","-65.6113697017596","-65.6113697017596","-65.6113697017596"
"481256","-66.26156232198653","-66.26156232198653","-66.26156232198653"
"481261","-47.431834202008126","-47.431834202008126","-47.431834202008126"
"481293","-52.58497284694972","-52.58497284694972","-52.58497284694972"
"481362","-56.39891382918033","-56.39891382918033","-56.39891382918033"
"481371","-94.39381267434575","-94.39381267434575","-94.39381267434575"
"481374","-28.04001003302597","-28.04001003302597","-28.04001003302597"
"481387","-39.53083943782857","-39.53083943782857","-39.53083943782857"
"481428","-275.3334048918003","-275.3334048918003","-275.3334048918003"
"481443","-15.97043185774348","-15.97043185774348","-15.97043185774348"
"481455","-118.75032872841226","-118.75032872841226","-118.75032872841226"
"481469","-190.34137478451535","-190.34137478451535","-190.34137478451535"
"481482","-252.8796280546475","-252.8796280546475","-252.8796280546475"
"481525","-292.06060519871824","-292.06060519871824","-292.06060519871824"
"481527","-42.09455411558936","-42.09455411558936","-42.09455411558936"
"481539","-102.77975503071139","-102.77975503071139","-102.77975503071139"
"481603","-116.98412488061743","-116.98412488061743","-116.98412488061743"
"481615","-173.81493367825053","-173.81493367825053","-173.81493367825053"
"481617","-127.61914843637344","-127.61914843637344","-127.61914843637344"
"481647","-115.15789482294669","-115.15789482294669","-115.15789482294669"
"481680","-50.32346418137376","-50.32346418137376","-50.32346418137376"
"481707","-240.83363971715679","-240.83363971715679","-240.83363971715679"
"481733","-226.48102237005313","-226.48102237005313","-226.48102237005313"
"481734","-73.92609227942721","-73.92609227942721","-73.92609227942721"
"481740","-140.8668366256099","-140.8668366256099","-140.8668366256099"
"481778","-86.72939068602629","-86.72939068602629","-86.72939068602629"
"481783","-68.07568098281689","-68.07568098281689","-68.07568098281689"
"481796","-193.99907020721753","-193.99907020721753","-193.99907020721753"
"481802","-68.92962710764408","-68.92962710764408","-68.92962710764408"
"481804","-186.20272717377293","-186.20272717377293","-186.20272717377293"
"481817","-30.91448183482485","-30.91448183482485","-30.91448183482485"
"481834","-88.76092614232631","-88.76092614232631","-88.76092614232631"
"481839","-281.45338754908903","-281.45338754908903","-281.45338754908903"
"481841","-81.44183821883229","-81.44183821883229","-81.44183821883229"
"481882","-37.18354207481003","-37.18354207481003","-37.18354207481003"
"481892","-221.43710488428354","-221.43710488428354","-221.43710488428354"
"481916","-215.00740625895585","-215.00740625895585","-215.00740625895585"
"481932","-106.22084633785627","-106.22084633785627","-106.22084633785627"
"481938","-102.67625596442481","-102.67625596442481","-102.67625596442481"
"481940","-56.51223974040921","-56.51223974040921","-56.51223974040921"
"481977","-157.9642325158237","-157.9642325158237","-157.9642325158237"
"481997","-42.154478912591756","-42.154478912591756","-42.154478912591756"
"481998","-100.25975025857151","-100.25975025857151","-100.25975025857151"
"482015","-72.01337245546792","-72.01337245546792","-72.01337245546792"
"482083","-127.02677552220317","-127.02677552220317","-127.02677552220317"
"482108","-220.15959513236285","-220.15959513236285","-220.15959513236285"
"482120","-84.72960898574794","-84.72960898574794","-84.72960898574794"
"482152","-67.89317044617476","-67.89317044617476","-67.89317044617476"
"482167","-65.47063861591393","-65.47063861591393","-65.47063861591393"
"482169","-115.6689791666713","-115.6689791666713","-115.6689791666713"
"482198","-97.35446615103763","-97.35446615103763","-97.35446615103763"
"482207","-112.5922596627984","-112.5922596627984","-112.5922596627984"
"482222","-157.03249220536128","-157.03249220536128","-157.03249220536128"
"482251","-118.66349814359708","-118.66349814359708","-118.66349814359708"
"482266","-103.3354407244961","-103.3354407244961","-103.3354407244961"
"482269","-70.24723395185613","-70.24723395185613","-70.24723395185613"
"482315","-44.305115142029976","-44.305115142029976","-44.305115142029976"
"482316","-37.06714231335727","-37.06714231335727","-37.06714231335727"
"482344","-102.54653540793919","-102.54653540793919","-102.54653540793919"
"482352","-145.29906661868964","-145.29906661868964","-145.29906661868964"
"482370","-72.07037179658569","-72.07037179658569","-72.07037179658569"
"482375","-46.72236689437874","-46.72236689437874","-46.72236689437874"
"482378","-82.34290727990194","-82.34290727990194","-82.34290727990194"
"482427","-40.82979563646709","-40.82979563646709","-40.82979563646709"
"482436","-236.060567075059","-236.060567075059","-236.060567075059"
"482437","-112.85824927675998","-112.85824927675998","-112.85824927675998"
"482474","-89.89697311885658","-89.89697311885658","-89.89697311885658"
"482480","-151.94373350863515","-151.94373350863515","-151.94373350863515"
"482481","-104.65771958917293","-104.65771958917293","-104.65771958917293"
"482495","-73.29161843443859","-73.29161843443859","-73.29161843443859"
"482536","-54.217877565184374","-54.217877565184374","-54.217877565184374"
"482542","-181.5191328759222","-181.5191328759222","-181.5191328759222"
"482567","-239.06186731095855","-239.06186731095855","-239.06186731095855"
"482577","-302.1461550810231","-302.1461550810231","-302.1461550810231"
"482598","-37.23486083599323","-37.23486083599323","-37.23486083599323"
"482599","-141.7487773212638","-141.7487773212638","-141.7487773212638"
"482637","-30.69048842150345","-30.69048842150345","-30.69048842150345"
"482650","-104.69438057710525","-104.69438057710525","-104.69438057710525"
"482653","-71.55826678840155","-71.55826678840155","-71.55826678840155"
"482676","-73.8495736813524","-73.8495736813524","-73.8495736813524"
"482687","-67.77018473252002","-67.77018473252002","-67.77018473252002"
"482689","-127.79430238745677","-127.79430238745677","-127.79430238745677"
"482806","-210.3895926383705","-210.3895926383705","-210.3895926383705"
"482826","-126.02527390520785","-126.02527390520785","-126.02527390520785"
"482863","-52.216274780381404","-52.216274780381404","-52.216274780381404"
"482875","-272.2829602348622","-272.2829602348622","-272.2829602348622"
"482880","-297.45223554400565","-297.45223554400565","-297.45223554400565"
"482885","-63.675410282441426","-63.675410282441426","-63.675410282441426"
"482982","-73.14938693248862","-73.14938693248862","-73.14938693248862"
"482988","-247.87888396112368","-247.87888396112368","-247.87888396112368"
"482999","-130.457030549899","-130.457030549899","-130.457030549899"
"483004","-23.614303952209468","-23.614303952209468","-23.614303952209468"
"483022","-72.31076037197676","-72.31076037197676","-72.31076037197676"
"483031","-143.8924007110325","-143.8924007110325","-143.8924007110325"
"483042","-140.18358687704307","-140.18358687704307","-140.18358687704307"
"483052","-43.871524598095085","-43.871524598095085","-43.871524598095085"
"483056","-73.37925891733187","-73.37925891733187","-73.37925891733187"
"483078","-46.59007382418253","-46.59007382418253","-46.59007382418253"
"483097","-210.94062142800166","-210.94062142800166","-210.94062142800166"
"483101","-42.25412422624877","-42.25412422624877","-42.25412422624877"
"483148","-62.355126815635664","-62.355126815635664","-62.355126815635664"
"483161","-96.29124884222568","-96.29124884222568","-96.29124884222568"
"483168","-179.58841616726318","-179.58841616726318","-179.58841616726318"
"483218","-47.89713716812597","-47.89713716812597","-47.89713716812597"
"483220","-47.090519751308484","-47.090519751308484","-47.090519751308484"
"483221","-42.53240053551358","-42.53240053551358","-42.53240053551358"
"483229","-242.4980826057979","-242.4980826057979","-242.4980826057979"
"483235","-51.73833656316589","-51.73833656316589","-51.73833656316589"
"483243","-131.1426416651817","-131.1426416651817","-131.1426416651817"
"483247","-103.17096767874959","-103.17096767874959","-103.17096767874959"
"483252","-88.857215119925","-88.857215119925","-88.857215119925"
"483275","-205.103596615771","-205.103596615771","-205.103596615771"
"483291","-120.71847273728186","-120.71847273728186","-120.71847273728186"
"483295","-172.7593050972832","-172.7593050972832","-172.7593050972832"
"483337","-65.71822600899354","-65.71822600899354","-65.71822600899354"
"483352","-81.08858559877187","-81.08858559877187","-81.08858559877187"
"483393","-47.79919729230876","-47.79919729230876","-47.79919729230876"
"483401","-227.6244083530403","-227.6244083530403","-227.6244083530403"
"483434","-83.70858532249858","-83.70858532249858","-83.70858532249858"
"483442","-301.53893421950943","-301.53893421950943","-301.53893421950943"
"483462","-180.5635876047587","-180.5635876047587","-180.5635876047587"
"483485","-73.49050779104091","-73.49050779104091","-73.49050779104091"
"483489","-17.846120448625353","-17.846120448625353","-17.846120448625353"
"483492","-166.9666796937319","-166.9666796937319","-166.9666796937319"
"483545","-65.59631439862689","-65.59631439862689","-65.59631439862689"
"483553","-63.823107539936835","-63.823107539936835","-63.823107539936835"
"483557","-263.9535426547563","-263.9535426547563","-263.9535426547563"
"483568","-153.215002841632","-153.215002841632","-153.215002841632"
"483579","-133.36299507615118","-133.36299507615118","-133.36299507615118"
"483583","-29.972664721081536","-29.972664721081536","-29.972664721081536"
"483590","-142.45124994484274","-142.45124994484274","-142.45124994484274"
"483621","-293.55516939308836","-293.55516939308836","-293.55516939308836"
"483627","-80.66467386552986","-80.66467386552986","-80.66467386552986"
"483629","-173.29481589815785","-173.29481589815785","-173.29481589815785"
"483642","-214.20463716916507","-214.20463716916507","-214.20463716916507"
"483683","-73.92593355256119","-73.92593355256119","-73.92593355256119"
"483704","-50.153223955013175","-50.153223955013175","-50.153223955013175"
"483708","-50.12924883226063","-50.12924883226063","-50.12924883226063"
"483732","-82.38519038820542","-82.38519038820542","-82.38519038820542"
"483741","-20.298894485869706","-20.298894485869706","-20.298894485869706"
"483743","-226.94623089933887","-226.94623089933887","-226.94623089933887"
"483788","-225.18379787155982","-225.18379787155982","-225.18379787155982"
"483854","-49.83067521632341","-49.83067521632341","-49.83067521632341"
"483859","-92.73645703710523","-92.73645703710523","-92.73645703710523"
"483918","-257.9060728588697","-257.9060728588697","-257.9060728588697"
"483943","-105.40278265868785","-105.40278265868785","-105.40278265868785"
"483955","-119.5897690826895","-119.5897690826895","-119.5897690826895"
"483965","-127.2337476779308","-127.2337476779308","-127.2337476779308"
"483984","-58.345098591647115","-58.345098591647115","-58.345098591647115"
"483995","-77.39788509843952","-77.39788509843952","-77.39788509843952"
"484002","-200.5198606835035","-200.5198606835035","-200.5198606835035"
"484015","-40.193474802872636","-40.193474802872636","-40.193474802872636"
"484028","-123.87539277675269","-123.87539277675269","-123.87539277675269"
"484039","-126.00291326495366","-126.00291326495366","-126.00291326495366"
"484058","-51.1035539345883","-51.1035539345883","-51.1035539345883"
"484078","-58.759916802023184","-58.759916802023184","-58.759916802023184"
"484106","-52.7197141681354","-52.7197141681354","-52.7197141681354"
"484167","-99.21444246509044","-99.21444246509044","-99.21444246509044"
"484170","-173.84769353281663","-173.84769353281663","-173.84769353281663"
"484176","-56.63393769248083","-56.63393769248083","-56.63393769248083"
"484188","-99.29488893833447","-99.29488893833447","-99.29488893833447"
"484198","-23.549656972171796","-23.549656972171796","-23.549656972171796"
"484221","-72.49041920398942","-72.49041920398942","-72.49041920398942"
"484248","-36.769529883616485","-36.769529883616485","-36.769529883616485"
"484259","-122.61309219455053","-122.61309219455053","-122.61309219455053"
"484263","-160.20887349373726","-160.20887349373726","-160.20887349373726"
"484266","-184.64614655097938","-184.64614655097938","-184.64614655097938"
"484293","-96.49891121932536","-96.49891121932536","-96.49891121932536"
"484353","-129.49370984336275","-129.49370984336275","-129.49370984336275"
"484381","-215.86988531203087","-215.86988531203087","-215.86988531203087"
"484383","-47.47367883093582","-47.47367883093582","-47.47367883093582"
"484387","-84.5917327389927","-84.5917327389927","-84.5917327389927"
"484415","-270.9475386778384","-270.9475386778384","-270.9475386778384"
"484422","-96.97007929370875","-96.97007929370875","-96.97007929370875"
"484435","-134.34434244849803","-134.34434244849803","-134.34434244849803"
"484476","-112.09808500851351","-112.09808500851351","-112.09808500851351"
"484485","-161.4558966645274","-161.4558966645274","-161.4558966645274"
"484497","-83.42632905563671","-83.42632905563671","-83.42632905563671"
"484511","-100.97438352920935","-100.97438352920935","-100.97438352920935"
"484515","-49.4971784583816","-49.4971784583816","-49.4971784583816"
"484539","-177.75885185282672","-177.75885185282672","-177.75885185282672"
"484552","-86.10207731382008","-86.10207731382008","-86.10207731382008"
"484558","-207.59688841795898","-207.59688841795898","-207.59688841795898"
"484562","-129.76675366441592","-129.76675366441592","-129.76675366441592"
"484569","-64.25592947485434","-64.25592947485434","-64.25592947485434"
"484593","-89.67899639484199","-89.67899639484199","-89.67899639484199"
"484621","-233.30926270355945","-233.30926270355945","-233.30926270355945"
"484626","-277.97651858616723","-277.97651858616723","-277.97651858616723"
"484631","-69.27582316790152","-69.27582316790152","-69.27582316790152"
"484677","-80.99455391445504","-80.99455391445504","-80.99455391445504"
"484678","-85.14668841867675","-85.14668841867675","-85.14668841867675"
"484709","-35.173878344418334","-35.173878344418334","-35.173878344418334"
"484722","-69.70385529565343","-69.70385529565343","-69.70385529565343"
"484728","-90.81547819201118","-90.81547819201118","-90.81547819201118"
"484744","-96.54429445135266","-96.54429445135266","-96.54429445135266"
"484745","-122.83802909742397","-122.83802909742397","-122.83802909742397"
"484755","-153.42541005689876","-153.42541005689876","-153.42541005689876"
"484784","-43.77985000792532","-43.77985000792532","-43.77985000792532"
"484800","-196.76806593742796","-196.76806593742796","-196.76806593742796"
"484813","-61.25667834059055","-61.25667834059055","-61.25667834059055"
"484856","-75.68646603536362","-75.68646603536362","-75.68646603536362"
"484881","-66.30889608618035","-66.30889608618035","-66.30889608618035"
"484897","-79.02289185186291","-79.02289185186291","-79.02289185186291"
"484901","-175.6230552140349","-175.6230552140349","-175.6230552140349"
"484915","-118.91491988176861","-118.91491988176861","-118.91491988176861"
"484919","-180.84531007291247","-180.84531007291247","-180.84531007291247"
"485040","-112.17169764406587","-112.17169764406587","-112.17169764406587"
"485042","-113.5439750722687","-113.5439750722687","-113.5439750722687"
"485047","-100.85671575887505","-100.85671575887505","-100.85671575887505"
"485070","-241.94548060220546","-241.94548060220546","-241.94548060220546"
"485115","-75.86850408372807","-75.86850408372807","-75.86850408372807"
"485178","-95.30966003055755","-95.30966003055755","-95.30966003055755"
"485216","-28.47818626914567","-28.47818626914567","-28.47818626914567"
"485224","-81.97866146890175","-81.97866146890175","-81.97866146890175"
"485244","-105.60722895006708","-105.60722895006708","-105.60722895006708"
"485248","-53.251976387511355","-53.251976387511355","-53.251976387511355"
"485252","-58.305068727946804","-58.305068727946804","-58.305068727946804"
"485291","-23.867375342278063","-23.867375342278063","-23.867375342278063"
"485297","-293.3702790878322","-293.3702790878322","-293.3702790878322"
"485300","-91.8975500449503","-91.8975500449503","-91.8975500449503"
"485308","-138.7387929510904","-138.7387929510904","-138.7387929510904"
"485347","-33.94558876487598","-33.94558876487598","-33.94558876487598"
"485376","-105.51474253076749","-105.51474253076749","-105.51474253076749"
"485389","-100.45903114107017","-100.45903114107017","-100.45903114107017"
"485441","-113.27754801069133","-113.27754801069133","-113.27754801069133"
"485447","-222.78779562289344","-222.78779562289344","-222.78779562289344"
"485448","-20.77141689181741","-20.77141689181741","-20.77141689181741"
"485475","-156.7672618847243","-156.7672618847243","-156.7672618847243"
"485496","-179.03085435677448","-179.03085435677448","-179.03085435677448"
"485544","-88.82273467202681","-88.82273467202681","-88.82273467202681"
"485599","-206.9139050631278","-206.9139050631278","-206.9139050631278"
"485613","-180.5337102285121","-180.5337102285121","-180.5337102285121"
"485675","-34.38163073157635","-34.38163073157635","-34.38163073157635"
"485676","-179.99087152239667","-179.99087152239667","-179.99087152239667"
"485680","-230.7243050317199","-230.7243050317199","-230.7243050317199"
"485706","-124.69775432995648","-124.69775432995648","-124.69775432995648"
"485759","-65.61035570549262","-65.61035570549262","-65.61035570549262"
"485763","-134.621025897448","-134.621025897448","-134.621025897448"
"485780","-46.26351081487659","-46.26351081487659","-46.26351081487659"
"485783","-80.91173100482771","-80.91173100482771","-80.91173100482771"
"485805","-56.05649638031309","-56.05649638031309","-56.05649638031309"
"485821","-26.26731797223976","-26.26731797223976","-26.26731797223976"
"485834","-45.649013677172896","-45.649013677172896","-45.649013677172896"
"485849","-62.13348523504458","-62.13348523504458","-62.13348523504458"
"485850","-140.73509516271105","-140.73509516271105","-140.73509516271105"
"485883","-215.0650084147613","-215.0650084147613","-215.0650084147613"
"485902","-150.72636799024147","-150.72636799024147","-150.72636799024147"
"485908","-71.42965185892609","-71.42965185892609","-71.42965185892609"
"485931","-129.7213976107776","-129.7213976107776","-129.7213976107776"
"485949","-69.60005134706225","-69.60005134706225","-69.60005134706225"
"485972","-102.31812010040906","-102.31812010040906","-102.31812010040906"
"485979","-104.21659893554539","-104.21659893554539","-104.21659893554539"
"485982","-72.44871938156258","-72.44871938156258","-72.44871938156258"
"486029","-65.0831604225466","-65.0831604225466","-65.0831604225466"
"486034","-108.36320230085772","-108.36320230085772","-108.36320230085772"
"486057","-114.6562616254303","-114.6562616254303","-114.6562616254303"
"486088","-66.92667190180539","-66.92667190180539","-66.92667190180539"
"486107","-90.34738827586982","-90.34738827586982","-90.34738827586982"
"486108","-130.20925798853588","-130.20925798853588","-130.20925798853588"
"486123","-88.4271532738197","-88.4271532738197","-88.4271532738197"
"486128","-164.14736193108334","-164.14736193108334","-164.14736193108334"
"486144","-97.47847657036777","-97.47847657036777","-97.47847657036777"
"486152","-43.66931585849077","-43.66931585849077","-43.66931585849077"
"486187","-170.8926442951426","-170.8926442951426","-170.8926442951426"
"486197","-53.6046269466469","-53.6046269466469","-53.6046269466469"
"486198","-126.12643206086817","-126.12643206086817","-126.12643206086817"
"486208","-63.05406018683401","-63.05406018683401","-63.05406018683401"
"486213","-132.92989084943733","-132.92989084943733","-132.92989084943733"
"486246","-251.10620568124043","-251.10620568124043","-251.10620568124043"
"486249","-97.74265595287595","-97.74265595287595","-97.74265595287595"
"486262","-80.86206282655107","-80.86206282655107","-80.86206282655107"
"486300","-43.398621776795814","-43.398621776795814","-43.398621776795814"
"486369","-91.12429295960175","-91.12429295960175","-91.12429295960175"
"486392","-105.05407455369664","-105.05407455369664","-105.05407455369664"
"486403","-66.09404408207958","-66.09404408207958","-66.09404408207958"
"486411","-149.49470744155883","-149.49470744155883","-149.49470744155883"
"486412","-45.73013008175112","-45.73013008175112","-45.73013008175112"
"486414","-116.70973131774649","-116.70973131774649","-116.70973131774649"
"486478","-217.51714430746475","-217.51714430746475","-217.51714430746475"
"486521","-106.00531907010607","-106.00531907010607","-106.00531907010607"
"486543","-60.77306746168599","-60.77306746168599","-60.77306746168599"
"486574","-43.59987756935833","-43.59987756935833","-43.59987756935833"
"486581","-171.86320837162555","-171.86320837162555","-171.86320837162555"
"486588","-199.75455663805778","-199.75455663805778","-199.75455663805778"
"486620","-65.43841954729146","-65.43841954729146","-65.43841954729146"
"486628","-68.18678658740356","-68.18678658740356","-68.18678658740356"
"486633","-196.0399112811793","-229.07605096246192","-163.00377159989668"
"486634","-69.27301190341619","-69.27301190341619","-69.27301190341619"
"486655","-31.33597862259115","-31.33597862259115","-31.33597862259115"
"486662","-109.05014318136668","-109.05014318136668","-109.05014318136668"
"486668","-179.23836169186526","-179.23836169186526","-179.23836169186526"
"486683","-100.29380716242743","-100.29380716242743","-100.29380716242743"
"486692","-83.61763994415664","-83.61763994415664","-83.61763994415664"
"486696","-65.43859369085465","-65.43859369085465","-65.43859369085465"
"486700","-148.8980915381386","-187.00491343293","-110.79126964334719"
"486727","-63.143262526864355","-63.143262526864355","-63.143262526864355"
"486742","-89.8785707319228","-89.8785707319228","-89.8785707319228"
"486757","-47.754306370293484","-47.754306370293484","-47.754306370293484"
"486764","-50.438581614309136","-50.438581614309136","-50.438581614309136"
"486765","-251.5151177331063","-251.5151177331063","-251.5151177331063"
"486781","-68.03222255425551","-68.03222255425551","-68.03222255425551"
"486806","-36.703531135555814","-36.703531135555814","-36.703531135555814"
"486822","-28.547072742016717","-28.547072742016717","-28.547072742016717"
"486847","-57.46430766106527","-57.46430766106527","-57.46430766106527"
"486856","-174.74852585812258","-174.74852585812258","-174.74852585812258"
"486868","-59.793959491938665","-59.793959491938665","-59.793959491938665"
"486895","-21.13667303475044","-21.13667303475044","-21.13667303475044"
"486928","-89.989886811834","-89.989886811834","-89.989886811834"
"486935","-146.0993103385558","-146.0993103385558","-146.0993103385558"
"486960","-152.5357537138502","-152.5357537138502","-152.5357537138502"
"486971","-113.78622223377138","-113.78622223377138","-113.78622223377138"
"486974","-84.49653161712976","-84.49653161712976","-84.49653161712976"
"486983","-104.68485284370094","-104.68485284370094","-104.68485284370094"
"486991","-106.57792994652338","-106.57792994652338","-106.57792994652338"
"487025","-39.79568774976289","-43.16334554460697","-36.42802995491882"
"487033","-114.3894065718613","-114.3894065718613","-114.3894065718613"
"487040","-100.45682106993571","-100.45682106993571","-100.45682106993571"
"487100","-45.61401492002816","-45.61401492002816","-45.61401492002816"
"487116","-85.32277734216063","-85.32277734216063","-85.32277734216063"
"487117","-41.12609239299586","-41.12609239299586","-41.12609239299586"
"487143","-31.233443182902754","-31.233443182902754","-31.233443182902754"
"487149","-114.66747191324343","-114.66747191324343","-114.66747191324343"
"487172","-78.05416723941346","-78.05416723941346","-78.05416723941346"
"487181","-51.66448852212964","-51.66448852212964","-51.66448852212964"
"487183","-48.77288671186646","-48.77288671186646","-48.77288671186646"
"487195","-163.76424156204925","-163.76424156204925","-163.76424156204925"
"487206","-105.39562610584753","-105.39562610584753","-105.39562610584753"
"487230","-220.70228258394314","-220.70228258394314","-220.70228258394314"
"487265","-200.51154731865097","-200.51154731865097","-200.51154731865097"
"487270","-29.411810411191","-29.411810411191","-29.411810411191"
"487287","-75.11530414563555","-75.11530414563555","-75.11530414563555"
"487315","-69.17694118318771","-69.17694118318771","-69.17694118318771"
"487319","-131.71640403435595","-131.71640403435595","-131.71640403435595"
"487356","-78.32831614827481","-78.32831614827481","-78.32831614827481"
"487357","-183.09426032459746","-183.09426032459746","-183.09426032459746"
"487369","-81.59853928457625","-81.59853928457625","-81.59853928457625"
"487386","-188.32706024351123","-188.32706024351123","-188.32706024351123"
"487393","-94.26434386358784","-94.26434386358784","-94.26434386358784"
"487432","-85.52383736337916","-85.52383736337916","-85.52383736337916"
"487510","-209.9605974941205","-209.9605974941205","-209.9605974941205"
"487570","-14.95650626538207","-14.95650626538207","-14.95650626538207"
"487572","-75.83459334650517","-75.83459334650517","-75.83459334650517"
"487580","-65.48270294359835","-65.48270294359835","-65.48270294359835"
"487605","-157.96550995234318","-157.96550995234318","-157.96550995234318"
"487606","-145.12137856876765","-254.13932488487688","-36.10343225265841"
"487608","-18.08324198091579","-18.08324198091579","-18.08324198091579"
"487617","-34.782880061794614","-34.782880061794614","-34.782880061794614"
"487667","-61.509217127897365","-61.509217127897365","-61.509217127897365"
"487694","-89.41894293879427","-89.41894293879427","-89.41894293879427"
"487700","-96.68151926382501","-96.68151926382501","-96.68151926382501"
"487728","-194.59343596877798","-194.59343596877798","-194.59343596877798"
"487741","-54.42821525885229","-54.42821525885229","-54.42821525885229"
"487758","-74.98423561606363","-74.98423561606363","-74.98423561606363"
"487779","-63.72081911256679","-63.72081911256679","-63.72081911256679"
"487780","-79.36892168120539","-79.36892168120539","-79.36892168120539"
"487786","-99.88098318196256","-99.88098318196256","-99.88098318196256"
"487814","-87.25585163192751","-87.25585163192751","-87.25585163192751"
"487828","-31.83289296370555","-31.83289296370555","-31.83289296370555"
"487835","-115.01377224843576","-115.01377224843576","-115.01377224843576"
