"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"12030","0","0","0"
"12040","0","0","0"
"12048","0","0","0"
"12060","0","0","0"
"12064","0","0","0"
"12088","0","0","0"
"12095","0","0","0"
"12105","0","0","0"
"12113","0","0","0"
"12119","0","0","0"
"12120","0","0","0"
"12128","0","0","0"
"12133","0","0","0"
"12136","0","0","0"
"12151","0","0","0"
"12161","0","0","0"
"12164","0","0","0"
"12171","0","0","0"
"12182","0","0","0"
"12186","0","0","0"
"12187","0","0","0"
"12204","0","0","0"
"12234","0","0","0"
"12243","0","0","0"
"12248","0","0","0"
"12273","0","0","0"
"12277","0","0","0"
"12299","0","0","0"
"12306","0","0","0"
"12309","0","0","0"
"12314","0","0","0"
"12315","0","0","0"
"12333","0","0","0"
"12345","0","0","0"
"12361","0","0","0"
"12365","0","0","0"
"12366","0","0","0"
"12375","0","0","0"
"12399","0","0","0"
"12419","0","0","0"
"12427","0","0","0"
"12430","0","0","0"
"12464","0","0","0"
"12475","0","0","0"
"12488","0","0","0"
"12490","0","0","0"
"12494","0","0","0"
"12497","0","0","0"
"12513","0","0","0"
"12551","0","0","0"
"12560","0","0","0"
"12564","0","0","0"
"12571","0","0","0"
"12577","0","0","0"
"12582","0","0","0"
"12590","0","0","0"
"12604","0","0","0"
"12622","0","0","0"
"12673","0","0","0"
"12677","0","0","0"
"12699","0","0","0"
"12706","0","0","0"
"12709","0","0","0"
"12714","0","0","0"
"12733","0","0","0"
"12745","0","0","0"
"12761","0","0","0"
"12769","0","0","0"
"12799","0","0","0"
"12805","0","0","0"
"12814","1","1","1"
"12819","0","0","0"
"12821","0","0","0"
"12827","0","0","0"
"12830","0","0","0"
"12840","0","0","0"
"12864","0","0","0"
"12867","0","0","0"
"12875","0","0","0"
"12897","0","0","0"
"12905","0","0","0"
"12913","0","0","0"
"12920","0","0","0"
"12924","0","0","0"
"12928","0","0","0"
"12933","0","0","0"
"12935","1","1","1"
"12944","0","0","0"
"12949","0","0","0"
"12952","0","0","0"
"12956","-1","-1","-1"
"12961","0","0","0"
"12971","0","0","0"
"12972","0","0","0"
"12982","0","0","0"
"12986","0","0","0"
"13043","0","0","0"
"13048","0","0","0"
"13050","0","0","0"
"13077","0","0","0"
"13099","0","0","0"
"13109","0","0","0"
"13114","0","0","0"
"13115","0","0","0"
"13133","0","0","0"
"13165","0","0","0"
"13178","0","0","0"
"13199","0","0","0"
"13220","1","1","1"
"13226","1","1","1"
"13249","0","0","0"
"13260","0","0","0"
"13264","0","0","0"
"13267","0","0","0"
"13275","0","0","0"
"13319","0","0","0"
"13335","0","0","0"
"13344","0","0","0"
"13348","0","0","0"
"13352","0","0","0"
"13364","0","0","0"
"13372","0","0","0"
"13377","0","0","0"
"13387","0","0","0"
"13473","0","0","0"
"13499","0","0","0"
"13528","0","0","0"
"13534","1","1","1"
"13545","0","0","0"
"13561","0","0","0"
"13568","-1","-1","-1"
"13573","0","0","0"
"13575","0","0","0"
"13599","0","0","0"
"13619","0","0","0"
