"Step","Minecart-Baseline_1726019116 - ep_info/Fuel","Minecart-Baseline_1726019116 - ep_info/Fuel__MIN","Minecart-Baseline_1726019116 - ep_info/Fuel__MAX"
"33921","-2.759999953210354","-2.759999953210354","-2.759999953210354"
"33997","-1.0999999791383743","-1.0999999791383743","-1.0999999791383743"
"34010","-1.6999999731779099","-1.6999999731779099","-1.6999999731779099"
"34019","-2.019999973475933","-2.019999973475933","-2.019999973475933"
"34036","-1.6199999749660492","-1.6199999749660492","-1.6199999749660492"
"34061","-1.3199999742209911","-1.3199999742209911","-1.3199999742209911"
"34128","-1.4599999748170376","-1.4599999748170376","-1.4599999748170376"
"34131","-1.4199999794363976","-1.4199999794363976","-1.4199999794363976"
"34141","-2.099999960511923","-2.099999960511923","-2.099999960511923"
"34176","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"34179","-2.039999969303608","-2.039999969303608","-2.039999969303608"
"34184","-1.8599999696016312","-1.8599999696016312","-1.8599999696016312"
"34229","-2.919999945908785","-2.919999945908785","-2.919999945908785"
"34235","-1.719999972730875","-1.719999972730875","-1.719999972730875"
"34237","-1.2199999764561653","-1.2199999764561653","-1.2199999764561653"
"34256","-0.9999999813735485","-0.9999999813735485","-0.9999999813735485"
"34262","-1.4399999789893627","-1.4399999789893627","-1.4399999789893627"
"34268","-1.9999999664723873","-1.9999999664723873","-1.9999999664723873"
"34284","-2.179999962449074","-2.179999962449074","-2.179999962449074"
"34290","-2.27999996766448","-2.27999996766448","-2.27999996766448"
"34298","-1.7399999760091305","-1.7399999760091305","-1.7399999760091305"
"34300","-1.719999972730875","-1.719999972730875","-1.719999972730875"
"34317","-1.8799999691545963","-1.8799999691545963","-1.8799999691545963"
"34347","-2.0199999660253525","-2.0199999660253525","-2.0199999660253525"
"34357","-1.7599999643862247","-1.7599999643862247","-1.7599999643862247"
"34387","-2.599999960511923","-2.599999960511923","-2.599999960511923"
"34406","-1.4799999743700027","-1.4799999743700027","-1.4799999743700027"
"34467","-2.19999997317791","-2.19999997317791","-2.19999997317791"
"34489","-2.0599999614059925","-2.0599999614059925","-2.0599999614059925"
"34516","-2.7399999499320984","-2.7399999499320984","-2.7399999499320984"
"34645","-4.119999915361404","-4.119999915361404","-4.119999915361404"
"34652","-1.9599999710917473","-1.9599999710917473","-1.9599999710917473"
"34688","-2.6199999563395977","-2.6199999563395977","-2.6199999563395977"
"34696","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705"
"34710","-1.3199999742209911","-1.3199999742209911","-1.3199999742209911"
"34723","-2.019999962300062","-2.019999962300062","-2.019999962300062"
"34725","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"34733","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"34765","-1.5999999716877937","-1.5999999716877937","-1.5999999716877937"
"34771","-1.8999999687075615","-1.8999999687075615","-1.8999999687075615"
"34839","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"34851","-2.119999960064888","-2.119999960064888","-2.119999960064888"
"34856","-2.7399999499320984","-2.7399999499320984","-2.7399999499320984"
"34889","-1.9599999599158764","-1.9599999599158764","-1.9599999599158764"
"34924","-2.2999999597668648","-2.2999999597668648","-2.2999999597668648"
"34963","-1.839999970048666","-1.839999970048666","-1.839999970048666"
"34971","-2.059999957680702","-2.059999957680702","-2.059999957680702"
"34991","-1.9599999636411667","-1.9599999636411667","-1.9599999636411667"
"35016","-1.8199999704957008","-1.8199999704957008","-1.8199999704957008"
"35032","-2.879999965429306","-2.879999965429306","-2.879999965429306"
"35036","-2.0399999618530273","-2.0399999618530273","-2.0399999618530273"
"35048","-12.07999987527728","-12.07999987527728","-12.07999987527728"
"35074","-1.4999999701976776","-1.4999999701976776","-1.4999999701976776"
"35075","-2.379999954253435","-2.379999954253435","-2.379999954253435"
"35083","-2.019999958574772","-2.019999958574772","-2.019999958574772"
"35099","-1.8199999630451202","-1.8199999630451202","-1.8199999630451202"
"35105","-1.4399999715387821","-1.4399999715387821","-1.4399999715387821"
"35116","-3.699999935925007","-3.699999935925007","-3.699999935925007"
"35130","-1.8799999691545963","-1.8799999691545963","-1.8799999691545963"
"35145","-2.6999999545514584","-2.6999999545514584","-2.6999999545514584"
"35228","-3.4999999441206455","-3.4999999441206455","-3.4999999441206455"
"35362","-2.139999970793724","-2.139999970793724","-2.139999970793724"
"35380","-1.339999981224537","-1.339999981224537","-1.339999981224537"
"35421","-2.7799999564886093","-2.7799999564886093","-2.7799999564886093"
"35422","-1.6999999769032001","-1.6999999769032001","-1.6999999769032001"
"35455","-4.419999919831753","-4.419999919831753","-4.419999919831753"
"35456","-1.299999974668026","-1.299999974668026","-1.299999974668026"
"35518","-1.7599999718368053","-1.7599999718368053","-1.7599999718368053"
"35536","-2.7399999536573887","-2.7399999536573887","-2.7399999536573887"
"35570","-1.6799999698996544","-1.6799999698996544","-1.6799999698996544"
"35592","-1.1999999806284904","-1.1999999806284904","-1.1999999806284904"
"35601","-1.4599999710917473","-1.4599999710917473","-1.4599999710917473"
"35649","-2.339999958872795","-2.339999958872795","-2.339999958872795"
"35659","-1.5999999716877937","-1.5999999716877937","-1.5999999716877937"
"35660","-1.6799999698996544","-1.6799999698996544","-1.6799999698996544"
"35703","-1.7999999709427357","-1.7999999709427357","-1.7999999709427357"
"35706","-1.1599999777972698","-1.1599999777972698","-1.1599999777972698"
"35723","-1.5399999767541885","-1.5399999767541885","-1.5399999767541885"
"35727","-1.7999999672174454","-1.7999999672174454","-1.7999999672174454"
"35792","-2.339999955147505","-2.339999955147505","-2.339999955147505"
"35817","-1.0999999791383743","-1.0999999791383743","-1.0999999791383743"
"35831","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"35839","-0.9999999813735485","-0.9999999813735485","-0.9999999813735485"
"35841","-1.1799999810755253","-1.1799999810755253","-1.1799999810755253"
"35843","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"35862","-1.479999978095293","-1.479999978095293","-1.479999978095293"
"35873","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"35888","-2.499999962747097","-2.499999962747097","-2.499999962747097"
"35905","-1.1199999786913395","-1.1199999786913395","-1.1199999786913395"
"35918","-1.8599999733269215","-1.8599999733269215","-1.8599999733269215"
"35933","-1.479999978095293","-1.479999978095293","-1.479999978095293"
"35997","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"36022","-2.079999964684248","-2.079999964684248","-2.079999964684248"
"36057","-1.5399999730288982","-1.5399999730288982","-1.5399999730288982"
"36096","-1.419999971985817","-1.419999971985817","-1.419999971985817"
"36114","-2.0799999684095383","-2.0799999684095383","-2.0799999684095383"
"36146","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"36194","-5.939999930560589","-5.939999930560589","-5.939999930560589"
"36238","-1.5799999721348286","-1.5799999721348286","-1.5799999721348286"
"36270","-2.2599999643862247","-2.2599999643862247","-2.2599999643862247"
"36314","-4.439999938011169","-4.439999938011169","-4.439999938011169"
"36320","-2.1999999694526196","-2.1999999694526196","-2.1999999694526196"
"36354","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705"
"36371","-1.9599999636411667","-1.9599999636411667","-1.9599999636411667"
"36390","-1.7799999676644802","-1.7799999676644802","-1.7799999676644802"
"36399","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"36447","-2.3599999584257603","-2.3599999584257603","-2.3599999584257603"
"36504","-1.4599999710917473","-1.4599999710917473","-1.4599999710917473"
"36545","-2.079999964684248","-2.079999964684248","-2.079999964684248"
"36558","-1.4799999743700027","-1.4799999743700027","-1.4799999743700027"
"36571","-2.639999955892563","-2.639999955892563","-2.639999955892563"
"36614","-1.3799999728798866","-1.3799999728798866","-1.3799999728798866"
"36636","-0.9999999813735485","-0.9999999813735485","-0.9999999813735485"
"36641","-1.4399999752640724","-1.4399999752640724","-1.4399999752640724"
"36643","-1.5799999684095383","-1.5799999684095383","-1.5799999684095383"
"36646","-1.4599999710917473","-1.4599999710917473","-1.4599999710917473"
"36668","-1.5399999730288982","-1.5399999730288982","-1.5399999730288982"
"36679","-1.519999973475933","-1.519999973475933","-1.519999973475933"
"36680","-2.059999965131283","-2.059999965131283","-2.059999965131283"
"36696","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"36736","-2.339999958872795","-2.339999958872795","-2.339999958872795"
"36744","-1.9999999701976776","-1.9999999701976776","-1.9999999701976776"
"36773","-2.519999958574772","-2.519999958574772","-2.519999958574772"
"36840","-1.2999999783933163","-1.2999999783933163","-1.2999999783933163"
"36855","-2.1799999736249447","-2.1799999736249447","-2.1799999736249447"
"36860","-1.3799999728798866","-1.3799999728798866","-1.3799999728798866"
"36885","-1.3999999724328518","-1.3999999724328518","-1.3999999724328518"
"36896","-1.6199999749660492","-1.6199999749660492","-1.6199999749660492"
"36913","-2.379999954253435","-2.379999954253435","-2.379999954253435"
"36932","-2.6599999628961086","-2.6599999628961086","-2.6599999628961086"
"36953","-2.4599999636411667","-2.4599999636411667","-2.4599999636411667"
"36992","-1.839999970048666","-1.839999970048666","-1.839999970048666"
"37005","-1.4599999785423279","-1.4599999785423279","-1.4599999785423279"
"37036","-1.5399999730288982","-1.5399999730288982","-1.5399999730288982"
"37098","-2.359999965876341","-2.359999965876341","-2.359999965876341"
"37099","-1.2799999751150608","-1.2799999751150608","-1.2799999751150608"
"37125","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"37131","-1.3399999737739563","-1.3399999737739563","-1.3399999737739563"
"37148","-1.9999999701976776","-1.9999999701976776","-1.9999999701976776"
"37155","-4.379999939352274","-4.379999939352274","-4.379999939352274"
"37188","-1.5399999730288982","-1.5399999730288982","-1.5399999730288982"
"37201","-2.119999960064888","-2.119999960064888","-2.119999960064888"
"37230","-1.5999999716877937","-1.5999999716877937","-1.5999999716877937"
"37259","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705"
"37267","-2.379999954253435","-2.379999954253435","-2.379999954253435"
"37281","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"37291","-1.0999999791383743","-1.0999999791383743","-1.0999999791383743"
"37292","-1.5399999730288982","-1.5399999730288982","-1.5399999730288982"
"37304","-1.4599999748170376","-1.4599999748170376","-1.4599999748170376"
"37342","-1.639999970793724","-1.639999970793724","-1.639999970793724"
"37348","-2.099999964237213","-2.099999964237213","-2.099999964237213"
"37435","-1.7599999755620956","-1.7599999755620956","-1.7599999755620956"
"37460","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"37463","-1.5599999763071537","-1.5599999763071537","-1.5599999763071537"
"37494","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"37500","-0.9999999813735485","-0.9999999813735485","-0.9999999813735485"
"37505","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"37509","-1.2399999797344208","-1.2399999797344208","-1.2399999797344208"
"37554","-1.7599999718368053","-1.7599999718368053","-1.7599999718368053"
"37577","-1.2199999764561653","-1.2199999764561653","-1.2199999764561653"
"37595","-1.179999977350235","-1.179999977350235","-1.179999977350235"
"37618","-1.4199999794363976","-1.4199999794363976","-1.4199999794363976"
"37620","-1.1599999777972698","-1.1599999777972698","-1.1599999777972698"
"37661","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"37664","-1.5999999716877937","-1.5999999716877937","-1.5999999716877937"
"37706","-1.3199999742209911","-1.3199999742209911","-1.3199999742209911"
"37716","-1.2199999764561653","-1.2199999764561653","-1.2199999764561653"
"37729","-1.2399999797344208","-1.2399999797344208","-1.2399999797344208"
"37733","-1.2799999751150608","-1.2799999751150608","-1.2799999751150608"
"37761","-1.639999970793724","-1.639999970793724","-1.639999970793724"
"37792","-3.599999949336052","-3.599999949336052","-3.599999949336052"
"37796","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"37820","-1.399999976158142","-1.399999976158142","-1.399999976158142"
"37844","-2.0799999721348286","-2.0799999721348286","-2.0799999721348286"
"37900","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705"
"37946","-1.4599999710917473","-1.4599999710917473","-1.4599999710917473"
"37949","-1.6199999749660492","-1.6199999749660492","-1.6199999749660492"
"37982","-2.559999953955412","-2.559999953955412","-2.559999953955412"
"37989","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"37992","-1.0999999791383743","-1.0999999791383743","-1.0999999791383743"
"38033","-2.7799999490380287","-2.7799999490380287","-2.7799999490380287"
"38041","-1.5999999716877937","-1.5999999716877937","-1.5999999716877937"
"38074","-1.5799999758601189","-1.5799999758601189","-1.5799999758601189"
"38168","-1.8999999649822712","-1.8999999649822712","-1.8999999649822712"
"38221","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"38337","-1.3199999742209911","-1.3199999742209911","-1.3199999742209911"
"38345","-2.019999962300062","-2.019999962300062","-2.019999962300062"
"38351","-1.3399999774992466","-1.3399999774992466","-1.3399999774992466"
"38352","-1.5199999772012234","-1.5199999772012234","-1.5199999772012234"
"38354","-1.3599999770522118","-1.3599999770522118","-1.3599999770522118"
"38394","-2.0799999684095383","-2.0799999684095383","-2.0799999684095383"
"38397","-2.619999960064888","-2.619999960064888","-2.619999960064888"
"38427","-1.399999976158142","-1.399999976158142","-1.399999976158142"
"38463","-1.0999999791383743","-1.0999999791383743","-1.0999999791383743"
"38475","-1.4399999752640724","-1.4399999752640724","-1.4399999752640724"
"38493","-2.159999966621399","-2.159999966621399","-2.159999966621399"
"38518","-1.6999999731779099","-1.6999999731779099","-1.6999999731779099"
"38524","-1.179999977350235","-1.179999977350235","-1.179999977350235"
"38535","-1.4799999743700027","-1.4799999743700027","-1.4799999743700027"
"38540","-1.9399999715387821","-1.9399999715387821","-1.9399999715387821"
"38566","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"38618","-1.2399999760091305","-1.2399999760091305","-1.2399999760091305"
"38685","-2.519999958574772","-2.519999958574772","-2.519999958574772"
"38739","-1.2799999751150608","-1.2799999751150608","-1.2799999751150608"
"38747","-1.8199999704957008","-1.8199999704957008","-1.8199999704957008"
"38759","-1.4399999789893627","-1.4399999789893627","-1.4399999789893627"
"38767","-0.9999999813735485","-0.9999999813735485","-0.9999999813735485"
"38771","-1.8199999630451202","-1.8199999630451202","-1.8199999630451202"
"38838","-1.6599999777972698","-1.6599999777972698","-1.6599999777972698"
"38935","-1.7599999718368053","-1.7599999718368053","-1.7599999718368053"
"38940","-2.4199999570846558","-2.4199999570846558","-2.4199999570846558"
"38959","-1.4799999743700027","-1.4799999743700027","-1.4799999743700027"
"38977","-1.6999999731779099","-1.6999999731779099","-1.6999999731779099"
"38986","-1.5599999763071537","-1.5599999763071537","-1.5599999763071537"
"38990","-2.179999966174364","-2.179999966174364","-2.179999966174364"
"39078","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705"
"39082","-2.8999999463558197","-2.8999999463558197","-2.8999999463558197"
"39134","-1.7599999718368053","-1.7599999718368053","-1.7599999718368053"
"39146","-1.359999980777502","-1.359999980777502","-1.359999980777502"
"39197","-1.3399999774992466","-1.3399999774992466","-1.3399999774992466"
"39205","-1.6999999769032001","-1.6999999769032001","-1.6999999769032001"
"39216","-1.4999999776482582","-1.4999999776482582","-1.4999999776482582"
"39233","-1.5199999697506428","-1.5199999697506428","-1.5199999697506428"
"39253","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"39289","-1.2599999755620956","-1.2599999755620956","-1.2599999755620956"
"39347","-1.8599999733269215","-1.8599999733269215","-1.8599999733269215"
"39360","-1.3399999774992466","-1.3399999774992466","-1.3399999774992466"
"39414","-1.3399999774992466","-1.3399999774992466","-1.3399999774992466"
"39453","-1.7999999709427357","-1.7999999709427357","-1.7999999709427357"
"39477","-1.3799999803304672","-1.3799999803304672","-1.3799999803304672"
"39491","-1.3399999774992466","-1.3399999774992466","-1.3399999774992466"
"39525","-2.359999965876341","-2.359999965876341","-2.359999965876341"
"39544","-4.499999936670065","-4.499999936670065","-4.499999936670065"
"39550","-1.5399999767541885","-1.5399999767541885","-1.5399999767541885"
"39560","-2.6199999526143074","-2.6199999526143074","-2.6199999526143074"
"39573","-1.399999976158142","-1.399999976158142","-1.399999976158142"
"39575","-1.5199999772012234","-1.5199999772012234","-1.5199999772012234"
"39588","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"39589","-1.379999976605177","-1.379999976605177","-1.379999976605177"
"39607","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"39608","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"39631","-1.619999971240759","-1.619999971240759","-1.619999971240759"
"39642","-1.9799999669194221","-1.9799999669194221","-1.9799999669194221"
"39657","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"39680","-1.5399999767541885","-1.5399999767541885","-1.5399999767541885"
"39714","-2.0199999660253525","-2.0199999660253525","-2.0199999660253525"
"39739","-1.7399999722838402","-1.7399999722838402","-1.7399999722838402"
"39759","-3.239999946206808","-3.239999946206808","-3.239999946206808"
"39772","-1.9599999636411667","-1.9599999636411667","-1.9599999636411667"
"39830","-1.3999999724328518","-1.3999999724328518","-1.3999999724328518"
"39858","-1.6399999745190144","-1.6399999745190144","-1.6399999745190144"
"39859","-1.9799999631941319","-1.9799999631941319","-1.9799999631941319"
"39860","-1.3799999728798866","-1.3799999728798866","-1.3799999728798866"
"39884","-1.8399999737739563","-1.8399999737739563","-1.8399999737739563"
"39886","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"39908","-1.1999999806284904","-1.1999999806284904","-1.1999999806284904"
"39926","-1.3599999770522118","-1.3599999770522118","-1.3599999770522118"
"39945","-1.8599999733269215","-1.8599999733269215","-1.8599999733269215"
"39969","-1.0999999791383743","-1.0999999791383743","-1.0999999791383743"
"39974","-1.479999978095293","-1.479999978095293","-1.479999978095293"
"39985","-1.9199999682605267","-1.9199999682605267","-1.9199999682605267"
"39993","-2.35999995470047","-2.35999995470047","-2.35999995470047"
"39997","-2.7599999494850636","-2.7599999494850636","-2.7599999494850636"
"40004","-1.5199999772012234","-1.5199999772012234","-1.5199999772012234"
"40017","-1.5799999684095383","-1.5799999684095383","-1.5799999684095383"
"40038","-2.2999999672174454","-2.2999999672174454","-2.2999999672174454"
"40040","-1.5799999721348286","-1.5799999721348286","-1.5799999721348286"
"40071","-1.179999977350235","-1.179999977350235","-1.179999977350235"
"40081","-1.679999977350235","-1.679999977350235","-1.679999977350235"
"40118","-1.259999979287386","-1.259999979287386","-1.259999979287386"
"40127","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"40131","-1.619999971240759","-1.619999971240759","-1.619999971240759"
"40135","-1.1199999786913395","-1.1199999786913395","-1.1199999786913395"
"40158","-1.3199999742209911","-1.3199999742209911","-1.3199999742209911"
"40165","-1.3199999742209911","-1.3199999742209911","-1.3199999742209911"
"40208","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"40216","-1.2999999783933163","-1.2999999783933163","-1.2999999783933163"
"40229","-1.4199999757111073","-1.4199999757111073","-1.4199999757111073"
"40251","-1.519999973475933","-1.519999973475933","-1.519999973475933"
"40253","-2.0999999679625034","-2.0999999679625034","-2.0999999679625034"
"40266","-1.6799999698996544","-1.6799999698996544","-1.6799999698996544"
"40363","-3.4399999529123306","-3.4399999529123306","-3.4399999529123306"
"40370","-1.8999999687075615","-1.8999999687075615","-1.8999999687075615"
"40373","-2.6599999591708183","-2.6599999591708183","-2.6599999591708183"
"40385","-2.839999943971634","-2.839999943971634","-2.839999943971634"
"40397","-1.8599999696016312","-1.8599999696016312","-1.8599999696016312"
"40439","-1.419999971985817","-1.419999971985817","-1.419999971985817"
"40443","-1.9399999715387821","-1.9399999715387821","-1.9399999715387821"
"40444","-2.1399999670684338","-2.1399999670684338","-2.1399999670684338"
"40467","-1.2399999797344208","-1.2399999797344208","-1.2399999797344208"
"40471","-1.8199999742209911","-1.8199999742209911","-1.8199999742209911"
"40475","-1.4399999752640724","-1.4399999752640724","-1.4399999752640724"
"40520","-1.2399999760091305","-1.2399999760091305","-1.2399999760091305"
"40540","-1.0999999828636646","-1.0999999828636646","-1.0999999828636646"
"40573","-1.279999978840351","-1.279999978840351","-1.279999978840351"
"40598","-1.179999977350235","-1.179999977350235","-1.179999977350235"
"40604","-1.959999967366457","-1.959999967366457","-1.959999967366457"
"40607","-1.559999968856573","-1.559999968856573","-1.559999968856573"
"40651","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"40657","-1.2599999755620956","-1.2599999755620956","-1.2599999755620956"
"40689","-1.7399999685585499","-1.7399999685585499","-1.7399999685585499"
"40734","-1.4199999757111073","-1.4199999757111073","-1.4199999757111073"
"40737","-1.6799999698996544","-1.6799999698996544","-1.6799999698996544"
"40752","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"40823","-1.7999999709427357","-1.7999999709427357","-1.7999999709427357"
"40833","-1.7399999760091305","-1.7399999760091305","-1.7399999760091305"
"40840","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"40957","-1.559999980032444","-1.559999980032444","-1.559999980032444"
"40961","-1.559999968856573","-1.559999968856573","-1.559999968856573"
"40975","-1.4199999757111073","-1.4199999757111073","-1.4199999757111073"
"40999","-2.499999962747097","-2.499999962747097","-2.499999962747097"
"41014","-1.8799999691545963","-1.8799999691545963","-1.8799999691545963"
"41019","-2.139999959617853","-2.139999959617853","-2.139999959617853"
"41029","-1.619999971240759","-1.619999971240759","-1.619999971240759"
"41050","-2.2199999652802944","-2.2199999652802944","-2.2199999652802944"
"41068","-1.8399999737739563","-1.8399999737739563","-1.8399999737739563"
"41075","-2.0199999660253525","-2.0199999660253525","-2.0199999660253525"
"41084","-1.3599999770522118","-1.3599999770522118","-1.3599999770522118"
"41121","-1.2599999755620956","-1.2599999755620956","-1.2599999755620956"
"41142","-1.3199999742209911","-1.3199999742209911","-1.3199999742209911"
"41145","-1.2999999783933163","-1.2999999783933163","-1.2999999783933163"
"41165","-1.379999976605177","-1.379999976605177","-1.379999976605177"
"41186","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"41198","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"41291","-2.1999999657273293","-2.1999999657273293","-2.1999999657273293"
"41323","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"41325","-1.379999976605177","-1.379999976605177","-1.379999976605177"
"41339","-1.3599999770522118","-1.3599999770522118","-1.3599999770522118"
"41391","-1.2199999801814556","-1.2199999801814556","-1.2199999801814556"
"41393","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"41397","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705"
"41416","-1.4599999748170376","-1.4599999748170376","-1.4599999748170376"
"41419","-1.4399999715387821","-1.4399999715387821","-1.4399999715387821"
"41430","-2.099999964237213","-2.099999964237213","-2.099999964237213"
"41436","-1.479999978095293","-1.479999978095293","-1.479999978095293"
"41468","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"41475","-1.2799999751150608","-1.2799999751150608","-1.2799999751150608"
"41501","-2.0999999716877937","-2.0999999716877937","-2.0999999716877937"
"41510","-1.4999999701976776","-1.4999999701976776","-1.4999999701976776"
"41527","-1.5799999721348286","-1.5799999721348286","-1.5799999721348286"
"41539","-1.3999999724328518","-1.3999999724328518","-1.3999999724328518"
"41556","-1.8199999667704105","-1.8199999667704105","-1.8199999667704105"
"41566","-1.4599999748170376","-1.4599999748170376","-1.4599999748170376"
"41592","-2.099999964237213","-2.099999964237213","-2.099999964237213"
"41634","-2.23999996855855","-2.23999996855855","-2.23999996855855"
"41645","-4.219999920576811","-4.219999920576811","-4.219999920576811"
"41662","-1.6999999731779099","-1.6999999731779099","-1.6999999731779099"
"41751","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"41784","-1.5399999767541885","-1.5399999767541885","-1.5399999767541885"
"41785","-1.499999973922968","-1.499999973922968","-1.499999973922968"
"41791","-1.2399999760091305","-1.2399999760091305","-1.2399999760091305"
"41838","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"41841","-1.1999999806284904","-1.1999999806284904","-1.1999999806284904"
"41853","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"41855","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"41870","-1.2799999751150608","-1.2799999751150608","-1.2799999751150608"
"41900","-1.6599999777972698","-1.6599999777972698","-1.6599999777972698"
"41911","-1.279999978840351","-1.279999978840351","-1.279999978840351"
"41920","-2.2199999690055847","-2.2199999690055847","-2.2199999690055847"
"41933","-1.259999979287386","-1.259999979287386","-1.259999979287386"
"41936","-1.4399999715387821","-1.4399999715387821","-1.4399999715387821"
"42025","-2.839999958872795","-2.839999958872795","-2.839999958872795"
"42071","-2.199999962002039","-2.199999962002039","-2.199999962002039"
"42079","-1.4199999757111073","-1.4199999757111073","-1.4199999757111073"
"42092","-1.1199999824166298","-1.1199999824166298","-1.1199999824166298"
"42101","-1.139999981969595","-1.139999981969595","-1.139999981969595"
"42124","-1.6799999736249447","-1.6799999736249447","-1.6799999736249447"
"42135","-1.3599999770522118","-1.3599999770522118","-1.3599999770522118"
"42167","-0.9799999818205833","-0.9799999818205833","-0.9799999818205833"
"42168","-1.5799999758601189","-1.5799999758601189","-1.5799999758601189"
"42169","-1.379999976605177","-1.379999976605177","-1.379999976605177"
"42173","-1.7199999764561653","-1.7199999764561653","-1.7199999764561653"
"42222","-1.7599999718368053","-1.7599999718368053","-1.7599999718368053"
"42241","-1.1999999769032001","-1.1999999769032001","-1.1999999769032001"
"42249","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"42260","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"42262","-1.0799999795854092","-1.0799999795854092","-1.0799999795854092"
"42265","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"42291","-1.499999973922968","-1.499999973922968","-1.499999973922968"
"42294","-1.679999977350235","-1.679999977350235","-1.679999977350235"
"42343","-1.1799999810755253","-1.1799999810755253","-1.1799999810755253"
"42370","-1.059999980032444","-1.059999980032444","-1.059999980032444"
"42412","-1.7999999709427357","-1.7999999709427357","-1.7999999709427357"
"42455","-1.0399999804794788","-1.0399999804794788","-1.0399999804794788"
"42495","-1.479999978095293","-1.479999978095293","-1.479999978095293"
"42512","-1.2199999764561653","-1.2199999764561653","-1.2199999764561653"
"42513","-1.5799999758601189","-1.5799999758601189","-1.5799999758601189"
"42524","-1.0199999809265137","-1.0199999809265137","-1.0199999809265137"
"42538","-1.299999974668026","-1.299999974668026","-1.299999974668026"
"42546","-1.6599999703466892","-1.6599999703466892","-1.6599999703466892"
"42589","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"42627","-2.179999966174364","-2.179999966174364","-2.179999966174364"
"42643","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"42667","-1.799999974668026","-1.799999974668026","-1.799999974668026"
"42736","-2.999999951571226","-2.999999951571226","-2.999999951571226"
"42763","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"42795","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"42901","-1.4999999701976776","-1.4999999701976776","-1.4999999701976776"
"42902","-1.539999969303608","-1.539999969303608","-1.539999969303608"
"42904","-1.77999996393919","-1.77999996393919","-1.77999996393919"
"42920","-1.6199999749660492","-1.6199999749660492","-1.6199999749660492"
"42931","-1.4999999776482582","-1.4999999776482582","-1.4999999776482582"
"42934","-1.399999976158142","-1.399999976158142","-1.399999976158142"
"42937","-1.7599999718368053","-1.7599999718368053","-1.7599999718368053"
"42966","-1.7799999751150608","-1.7799999751150608","-1.7799999751150608"
"43031","-1.1399999782443047","-1.1399999782443047","-1.1399999782443047"
"43037","-1.059999980032444","-1.059999980032444","-1.059999980032444"
