"Step","env: MINECART - ep_info/Fuel","env: MINECART - ep_info/Fuel__MIN","env: MINECART - ep_info/Fuel__MAX"
"64371","-2.2599999606609344","-2.2599999606609344","-2.2599999606609344"
"64382","-3.0999999530613422","-3.0999999530613422","-3.0999999530613422"
"64387","-1.4599999785423279","-1.4599999785423279","-1.4599999785423279"
"64389","-1.7199999764561653","-1.7199999764561653","-1.7199999764561653"
"64402","-1.4599999748170376","-1.4599999748170376","-1.4599999748170376"
"64416","-6.199999932199717","-6.199999932199717","-6.199999932199717"
"64422","-2.0599999763071537","-2.0599999763071537","-2.0599999763071537"
"64429","-1.6399999745190144","-1.6399999745190144","-1.6399999745190144"
"64447","-1.7999999672174454","-1.7999999672174454","-1.7999999672174454"
"64466","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"64473","-1.719999972730875","-1.719999972730875","-1.719999972730875"
"64482","-1.9399999715387821","-1.9399999715387821","-1.9399999715387821"
"64483","-1.8599999733269215","-1.8599999733269215","-1.8599999733269215"
"64494","-1.7999999783933163","-1.7999999783933163","-1.7999999783933163"
"64507","-2.4999999590218067","-2.4999999590218067","-2.4999999590218067"
"64513","-1.779999978840351","-1.779999978840351","-1.779999978840351"
"64523","-1.339999981224537","-1.339999981224537","-1.339999981224537"
"64524","-1.5599999763071537","-1.5599999763071537","-1.5599999763071537"
"64535","-1.8599999696016312","-1.8599999696016312","-1.8599999696016312"
"64547","-2.1799999698996544","-2.1799999698996544","-2.1799999698996544"
"64559","-2.259999968111515","-2.259999968111515","-2.259999968111515"
"64565","-1.7999999709427357","-1.7999999709427357","-1.7999999709427357"
"64575","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"64590","-1.5199999772012234","-1.5199999772012234","-1.5199999772012234"
"64592","-1.339999981224537","-1.339999981224537","-1.339999981224537"
"64605","-1.639999970793724","-1.639999970793724","-1.639999970793724"
"64616","-1.8799999691545963","-1.8799999691545963","-1.8799999691545963"
"64628","-1.4199999757111073","-1.4199999757111073","-1.4199999757111073"
"64629","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705"
"64631","-1.6999999769032001","-1.6999999769032001","-1.6999999769032001"
"64634","-1.3999999798834324","-1.3999999798834324","-1.3999999798834324"
"64648","-1.839999970048666","-1.839999970048666","-1.839999970048666"
"64655","-2.039999969303608","-2.039999969303608","-2.039999969303608"
"64667","-1.3399999774992466","-1.3399999774992466","-1.3399999774992466"
"64676","-1.399999976158142","-1.399999976158142","-1.399999976158142"
"64687","-1.5799999758601189","-1.5799999758601189","-1.5799999758601189"
"64708","-1.8199999704957008","-1.8199999704957008","-1.8199999704957008"
"64716","-1.8599999658763409","-1.8599999658763409","-1.8599999658763409"
"64717","-1.959999967366457","-1.959999967366457","-1.959999967366457"
"64732","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"64734","-2.1399999670684338","-2.1399999670684338","-2.1399999670684338"
"64735","-1.5799999721348286","-1.5799999721348286","-1.5799999721348286"
"64739","-1.4599999748170376","-1.4599999748170376","-1.4599999748170376"
"64740","-1.839999970048666","-1.839999970048666","-1.839999970048666"
"64756","-1.9199999645352364","-1.9199999645352364","-1.9199999645352364"
"64760","-2.2199999652802944","-2.2199999652802944","-2.2199999652802944"
"64789","-1.7399999760091305","-1.7399999760091305","-1.7399999760091305"
"64790","-1.5399999767541885","-1.5399999767541885","-1.5399999767541885"
"64802","-1.4599999748170376","-1.4599999748170376","-1.4599999748170376"
"64811","-1.759999968111515","-1.759999968111515","-1.759999968111515"
"64825","-2.3399999737739563","-2.3399999737739563","-2.3399999737739563"
"64826","-1.6799999736249447","-1.6799999736249447","-1.6799999736249447"
"64827","-2.259999968111515","-2.259999968111515","-2.259999968111515"
"64839","-2.1599999740719795","-2.1599999740719795","-2.1599999740719795"
"64856","-1.8599999696016312","-1.8599999696016312","-1.8599999696016312"
"64877","-2.2199999764561653","-2.2199999764561653","-2.2199999764561653"
"64886","-1.6999999769032001","-1.6999999769032001","-1.6999999769032001"
"64887","-2.5799999609589577","-2.5799999609589577","-2.5799999609589577"
"64890","-1.4799999743700027","-1.4799999743700027","-1.4799999743700027"
"64891","-1.7199999690055847","-1.7199999690055847","-1.7199999690055847"
"64892","-1.359999980777502","-1.359999980777502","-1.359999980777502"
"64903","-1.3999999798834324","-1.3999999798834324","-1.3999999798834324"
"64905","-1.3999999798834324","-1.3999999798834324","-1.3999999798834324"
"64922","-1.3599999770522118","-1.3599999770522118","-1.3599999770522118"
"64924","-1.8399999774992466","-1.8399999774992466","-1.8399999774992466"
"64926","-1.4199999757111073","-1.4199999757111073","-1.4199999757111073"
"64933","-1.5599999763071537","-1.5599999763071537","-1.5599999763071537"
"64946","-1.2999999783933163","-1.2999999783933163","-1.2999999783933163"
"64947","-2.0599999725818634","-2.0599999725818634","-2.0599999725818634"
"64954","-1.7599999718368053","-1.7599999718368053","-1.7599999718368053"
"64962","-1.5199999772012234","-1.5199999772012234","-1.5199999772012234"
"64966","-1.5199999772012234","-1.5199999772012234","-1.5199999772012234"
"64968","-6.859999939799309","-6.859999939799309","-6.859999939799309"
"64974","-1.599999975413084","-1.599999975413084","-1.599999975413084"
"64979","-1.7999999709427357","-1.7999999709427357","-1.7999999709427357"
"64983","-1.279999978840351","-1.279999978840351","-1.279999978840351"
"64985","-1.8599999733269215","-1.8599999733269215","-1.8599999733269215"
"64990","-1.4199999794363976","-1.4199999794363976","-1.4199999794363976"
"64995","-1.4199999794363976","-1.4199999794363976","-1.4199999794363976"
"64998","-1.4199999794363976","-1.4199999794363976","-1.4199999794363976"
"65032","-2.419999960809946","-2.419999960809946","-2.419999960809946"
"65075","-3.3999999538064003","-3.3999999538064003","-3.3999999538064003"
"65117","-8.63999992609024","-8.63999992609024","-8.63999992609024"
"65124","-5.259999930858612","-5.259999930858612","-5.259999930858612"
"65130","-4.8599999360740185","-4.8599999360740185","-4.8599999360740185"
"65162","-3.299999952316284","-3.299999952316284","-3.299999952316284"
"65219","-23.91999965161085","-23.91999965161085","-23.91999965161085"
"65246","-1.599999975413084","-1.599999975413084","-1.599999975413084"
"65250","-4.579999942332506","-4.579999942332506","-4.579999942332506"
"65264","-3.219999961555004","-3.219999961555004","-3.219999961555004"
"65290","-1.9399999715387821","-1.9399999715387821","-1.9399999715387821"
"65306","-7.3399999141693115","-7.3399999141693115","-7.3399999141693115"
"65342","-7.199999913573265","-7.199999913573265","-7.199999913573265"
"65366","-30.45999952405691","-30.45999952405691","-30.45999952405691"
"65367","-9.239999875426292","-9.239999875426292","-9.239999875426292"
"65375","-2.459999952465296","-2.459999952465296","-2.459999952465296"
"65389","-1.8399999737739563","-1.8399999737739563","-1.8399999737739563"
"65397","-1.6399999745190144","-1.6399999745190144","-1.6399999745190144"
"65454","-1.5199999772012234","-1.5199999772012234","-1.5199999772012234"
"65457","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"65489","-2.499999962747097","-2.499999962747097","-2.499999962747097"
"65492","-15.639999765902758","-15.639999765902758","-15.639999765902758"
"65496","-21.939999751746655","-21.939999751746655","-21.939999751746655"
"65503","-1.6399999745190144","-1.6399999745190144","-1.6399999745190144"
"65519","-1.7399999685585499","-1.7399999685585499","-1.7399999685585499"
"65522","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705"
"65535","-1.5799999721348286","-1.5799999721348286","-1.5799999721348286"
"65540","-2.0199999697506428","-2.0199999697506428","-2.0199999697506428"
"65548","-3.7799999453127384","-3.7799999453127384","-3.7799999453127384"
"65564","-1.7799999676644802","-1.7799999676644802","-1.7799999676644802"
"65593","-4.219999942928553","-4.219999942928553","-4.219999942928553"
"65594","-2.5999999530613422","-2.5999999530613422","-2.5999999530613422"
"65597","-1.7799999713897705","-1.7799999713897705","-1.7799999713897705"
"65608","-8.159999899566174","-8.159999899566174","-8.159999899566174"
"65609","-5.619999945163727","-5.619999945163727","-5.619999945163727"
"65613","-2.6199999563395977","-2.6199999563395977","-2.6199999563395977"
"65616","-1.4799999743700027","-1.4799999743700027","-1.4799999743700027"
"65632","-8.479999907314777","-8.479999907314777","-8.479999907314777"
"65643","-1.639999970793724","-1.639999970793724","-1.639999970793724"
"65664","-2.499999962747097","-2.499999962747097","-2.499999962747097"
"65672","-1.9399999715387821","-1.9399999715387821","-1.9399999715387821"
"65682","-2.19999997317791","-2.19999997317791","-2.19999997317791"
"65689","-1.9399999752640724","-1.9399999752640724","-1.9399999752640724"
"65690","-2.7799999713897705","-2.7799999713897705","-2.7799999713897705"
"65718","-1.5799999721348286","-1.5799999721348286","-1.5799999721348286"
"65719","-3.7799999564886093","-3.7799999564886093","-3.7799999564886093"
"65745","-1.7399999722838402","-1.7399999722838402","-1.7399999722838402"
"65749","-2.7399999648332596","-2.7399999648332596","-2.7399999648332596"
"65756","-3.8599999472498894","-3.8599999472498894","-3.8599999472498894"
"65757","-1.6799999698996544","-1.6799999698996544","-1.6799999698996544"
"65765","-2.5399999655783176","-2.5399999655783176","-2.5399999655783176"
"65770","-1.999999962747097","-1.999999962747097","-1.999999962747097"
"65802","-3.119999960064888","-3.119999960064888","-3.119999960064888"
"65803","-1.2999999783933163","-1.2999999783933163","-1.2999999783933163"
"65819","-1.2199999801814556","-1.2199999801814556","-1.2199999801814556"
"65822","-2.1399999670684338","-2.1399999670684338","-2.1399999670684338"
"65845","-1.2999999783933163","-1.2999999783933163","-1.2999999783933163"
"65857","-2.0599999725818634","-2.0599999725818634","-2.0599999725818634"
"65873","-2.079999975860119","-2.079999975860119","-2.079999975860119"
"65909","-2.3199999667704105","-2.3199999667704105","-2.3199999667704105"
"65925","-4.259999945759773","-4.259999945759773","-4.259999945759773"
"65931","-3.419999960809946","-3.419999960809946","-3.419999960809946"
"65963","-7.479999907314777","-7.479999907314777","-7.479999907314777"
"65978","-2.0399999655783176","-2.0399999655783176","-2.0399999655783176"
"65979","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"65983","-68.59999882429838","-68.59999882429838","-68.59999882429838"
"65989","-5.3799999468028545","-5.3799999468028545","-5.3799999468028545"
"65996","-4.239999935030937","-4.239999935030937","-4.239999935030937"
"65998","-3.4999999664723873","-3.4999999664723873","-3.4999999664723873"
"66005","-2.0599999725818634","-2.0599999725818634","-2.0599999725818634"
"66009","-1.499999973922968","-1.499999973922968","-1.499999973922968"
"66012","-1.2599999830126762","-1.2599999830126762","-1.2599999830126762"
"66013","-0.4999999888241291","-0.4999999888241291","-0.4999999888241291"
"66020","-0.35999999195337296","-0.35999999195337296","-0.35999999195337296"
"66022","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"66023","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66031","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"66035","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"66040","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"66041","-0.6199999898672104","-0.6199999898672104","-0.6199999898672104"
"66043","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66046","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66056","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66058","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66065","-0.5599999912083149","-0.5599999912083149","-0.5599999912083149"
"66067","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66071","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66082","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66094","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"66100","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"66106","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"66109","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66119","-0.5599999912083149","-0.5599999912083149","-0.5599999912083149"
"66125","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66137","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66138","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66148","-0.819999985396862","-0.819999985396862","-0.819999985396862"
"66150","-0.9599999859929085","-0.9599999859929085","-0.9599999859929085"
"66154","-0.7399999834597111","-0.7399999834597111","-0.7399999834597111"
"66163","-0.7999999858438969","-0.7999999858438969","-0.7999999858438969"
"66171","-0.5799999870359898","-0.5799999870359898","-0.5799999870359898"
"66177","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66189","-0.41999999061226845","-0.41999999061226845","-0.41999999061226845"
"66227","-0.7599999904632568","-0.7599999904632568","-0.7599999904632568"
"66228","-0.6799999885261059","-0.6799999885261059","-0.6799999885261059"
"66231","-0.5999999865889549","-0.5999999865889549","-0.5999999865889549"
"66234","-0.5399999879300594","-0.5399999879300594","-0.5399999879300594"
"66236","-0.5599999912083149","-0.5599999912083149","-0.5599999912083149"
"66241","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66243","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66250","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"66252","-0.5799999870359898","-0.5799999870359898","-0.5799999870359898"
"66255","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66258","-0.6599999852478504","-0.6599999852478504","-0.6599999852478504"
"66260","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66265","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"66266","-0.41999999061226845","-0.41999999061226845","-0.41999999061226845"
"66267","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"66278","-0.6199999861419201","-0.6199999861419201","-0.6199999861419201"
"66279","-0.5599999912083149","-0.5599999912083149","-0.5599999912083149"
"66281","-0.5599999874830246","-0.5599999874830246","-0.5599999874830246"
"66287","-0.699999988079071","-0.699999988079071","-0.699999988079071"
"66292","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66301","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66303","-0.6399999856948853","-0.6399999856948853","-0.6399999856948853"
"66307","-0.7599999867379665","-0.7599999867379665","-0.7599999867379665"
"66317","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66318","-0.5399999916553497","-0.5399999916553497","-0.5399999916553497"
"66319","-0.35999999195337296","-0.35999999195337296","-0.35999999195337296"
"66320","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66324","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"66325","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66330","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66346","-0.6599999889731407","-0.6599999889731407","-0.6599999889731407"
"66358","-0.4999999888241291","-0.4999999888241291","-0.4999999888241291"
"66361","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"66364","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"66373","-0.6799999885261059","-0.6799999885261059","-0.6799999885261059"
"66375","-0.35999999195337296","-0.35999999195337296","-0.35999999195337296"
"66382","-0.6599999889731407","-0.6599999889731407","-0.6599999889731407"
"66385","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"66400","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66401","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"66402","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66406","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66409","-0.5399999916553497","-0.5399999916553497","-0.5399999916553497"
"66412","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"66416","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"66421","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66431","-0.6399999856948853","-0.6399999856948853","-0.6399999856948853"
"66439","-0.29999999329447746","-0.29999999329447746","-0.29999999329447746"
"66447","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66451","-0.6399999894201756","-0.6399999894201756","-0.6399999894201756"
"66456","-0.7399999871850014","-0.7399999871850014","-0.7399999871850014"
"66460","-0.4999999888241291","-0.4999999888241291","-0.4999999888241291"
"66468","-1.279999978840351","-1.279999978840351","-1.279999978840351"
"66469","-1.4599999785423279","-1.4599999785423279","-1.4599999785423279"
"66473","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"66485","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66488","-0.5999999865889549","-0.5999999865889549","-0.5999999865889549"
"66489","-0.9799999855458736","-0.9799999855458736","-0.9799999855458736"
"66492","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66499","-0.4999999888241291","-0.4999999888241291","-0.4999999888241291"
"66502","-0.35999999195337296","-0.35999999195337296","-0.35999999195337296"
"66508","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66515","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66527","-0.5399999916553497","-0.5399999916553497","-0.5399999916553497"
"66528","-0.9999999776482582","-0.9999999776482582","-0.9999999776482582"
"66545","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"66553","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66567","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66569","-0.819999985396862","-0.819999985396862","-0.819999985396862"
"66571","-0.8399999849498272","-0.8399999849498272","-0.8399999849498272"
"66581","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"66582","-0.8199999816715717","-0.8199999816715717","-0.8199999816715717"
"66585","-1.11999998614192","-1.11999998614192","-1.11999998614192"
"66599","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"66608","-0.5199999921023846","-0.5199999921023846","-0.5199999921023846"
"66614","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"66622","-0.939999982714653","-0.939999982714653","-0.939999982714653"
"66624","-1.2199999801814556","-1.2199999801814556","-1.2199999801814556"
"66638","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"66648","-0.8999999836087227","-0.8999999836087227","-0.8999999836087227"
"66667","-0.4999999888241291","-0.4999999888241291","-0.4999999888241291"
"66668","-0.7599999904632568","-0.7599999904632568","-0.7599999904632568"
"66681","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66689","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66690","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66695","-0.5999999903142452","-0.5999999903142452","-0.5999999903142452"
"66701","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66714","-0.5199999921023846","-0.5199999921023846","-0.5199999921023846"
"66722","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66732","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66737","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"66745","-0.6199999898672104","-0.6199999898672104","-0.6199999898672104"
"66776","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"66780","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"66782","-0.6599999889731407","-0.6599999889731407","-0.6599999889731407"
"66786","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"66797","-0.5799999907612801","-0.5799999907612801","-0.5799999907612801"
"66804","-0.4999999888241291","-0.4999999888241291","-0.4999999888241291"
"66814","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66816","-0.6399999894201756","-0.6399999894201756","-0.6399999894201756"
"66832","-0.41999999061226845","-0.41999999061226845","-0.41999999061226845"
"66847","-0.7199999876320362","-0.7199999876320362","-0.7199999876320362"
"66848","-0.8799999840557575","-0.8799999840557575","-0.8799999840557575"
"66850","-0.5599999874830246","-0.5599999874830246","-0.5599999874830246"
"66851","-0.6399999894201756","-0.6399999894201756","-0.6399999894201756"
"66857","-0.5799999907612801","-0.5799999907612801","-0.5799999907612801"
"66858","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"66863","-0.9199999831616879","-0.9199999831616879","-0.9199999831616879"
"66865","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66874","-0.5799999907612801","-0.5799999907612801","-0.5799999907612801"
"66884","-0.35999999195337296","-0.35999999195337296","-0.35999999195337296"
"66898","-0.6799999885261059","-0.6799999885261059","-0.6799999885261059"
"66908","-1.1599999815225601","-1.1599999815225601","-1.1599999815225601"
"66914","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66915","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66917","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"66935","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"66945","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66957","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"66977","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"66986","-0.29999999329447746","-0.29999999329447746","-0.29999999329447746"
"66989","-0.41999999061226845","-0.41999999061226845","-0.41999999061226845"
"67002","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"67004","-0.5599999874830246","-0.5599999874830246","-0.5599999874830246"
"67006","-0.6199999898672104","-0.6199999898672104","-0.6199999898672104"
"67008","-0.5599999912083149","-0.5599999912083149","-0.5599999912083149"
"67013","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67019","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"67026","-0.6599999889731407","-0.6599999889731407","-0.6599999889731407"
"67028","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"67042","-0.41999999061226845","-0.41999999061226845","-0.41999999061226845"
"67044","-0.6199999861419201","-0.6199999861419201","-0.6199999861419201"
"67046","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67049","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67056","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67057","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67068","-0.35999999195337296","-0.35999999195337296","-0.35999999195337296"
"67071","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"67077","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"67078","-0.35999999195337296","-0.35999999195337296","-0.35999999195337296"
"67086","-0.35999999195337296","-0.35999999195337296","-0.35999999195337296"
"67087","-0.7999999895691872","-0.7999999895691872","-0.7999999895691872"
"67088","-0.7199999876320362","-0.7199999876320362","-0.7199999876320362"
"67103","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67113","-0.5199999883770943","-0.5199999883770943","-0.5199999883770943"
"67116","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"67143","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67154","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"67164","-0.6599999889731407","-0.6599999889731407","-0.6599999889731407"
"67165","-0.4999999888241291","-0.4999999888241291","-0.4999999888241291"
"67166","-0.6799999885261059","-0.6799999885261059","-0.6799999885261059"
"67167","-0.8399999812245369","-0.8399999812245369","-0.8399999812245369"
"67183","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67186","-0.41999999061226845","-0.41999999061226845","-0.41999999061226845"
"67188","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67190","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67203","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67205","-0.6799999885261059","-0.6799999885261059","-0.6799999885261059"
"67206","-0.6799999885261059","-0.6799999885261059","-0.6799999885261059"
"67211","-0.7199999876320362","-0.7199999876320362","-0.7199999876320362"
"67219","-0.9199999868869781","-0.9199999868869781","-0.9199999868869781"
"67237","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"67238","-0.5999999903142452","-0.5999999903142452","-0.5999999903142452"
"67240","-0.5399999916553497","-0.5399999916553497","-0.5399999916553497"
"67242","-0.7199999876320362","-0.7199999876320362","-0.7199999876320362"
"67248","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"67263","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67268","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67272","-0.5599999912083149","-0.5599999912083149","-0.5599999912083149"
"67273","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"67274","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67277","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"67280","-0.5599999912083149","-0.5599999912083149","-0.5599999912083149"
"67282","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67288","-0.4999999888241291","-0.4999999888241291","-0.4999999888241291"
"67294","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"67295","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"67306","-0.6599999889731407","-0.6599999889731407","-0.6599999889731407"
"67318","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"67320","-0.5799999870359898","-0.5799999870359898","-0.5799999870359898"
"67333","-0.9799999855458736","-0.9799999855458736","-0.9799999855458736"
"67338","-0.6999999843537807","-0.6999999843537807","-0.6999999843537807"
"67343","-0.7599999830126762","-0.7599999830126762","-0.7599999830126762"
"67350","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"67353","-0.8799999840557575","-0.8799999840557575","-0.8799999840557575"
"67354","-0.6799999848008156","-0.6799999848008156","-0.6799999848008156"
"67371","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"67372","-0.899999987334013","-0.899999987334013","-0.899999987334013"
"67380","-0.4999999888241291","-0.4999999888241291","-0.4999999888241291"
"67392","-0.5799999870359898","-0.5799999870359898","-0.5799999870359898"
"67396","-0.8199999816715717","-0.8199999816715717","-0.8199999816715717"
"67404","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"67406","-0.3999999910593033","-0.3999999910593033","-0.3999999910593033"
"67409","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67426","-0.7999999821186066","-0.7999999821186066","-0.7999999821186066"
"67429","-0.5399999879300594","-0.5399999879300594","-0.5399999879300594"
"67431","-0.699999988079071","-0.699999988079071","-0.699999988079071"
"67438","-0.4599999897181988","-0.4599999897181988","-0.4599999897181988"
"67440","-0.5199999883770943","-0.5199999883770943","-0.5199999883770943"
"67441","-0.7399999871850014","-0.7399999871850014","-0.7399999871850014"
"67443","-0.6399999894201756","-0.6399999894201756","-0.6399999894201756"
"67454","-0.41999999061226845","-0.41999999061226845","-0.41999999061226845"
"67457","-0.3199999928474426","-0.3199999928474426","-0.3199999928474426"
"67482","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67483","-0.41999999061226845","-0.41999999061226845","-0.41999999061226845"
"67490","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67492","-0.41999999061226845","-0.41999999061226845","-0.41999999061226845"
"67493","-0.5399999916553497","-0.5399999916553497","-0.5399999916553497"
"67509","-0.5199999921023846","-0.5199999921023846","-0.5199999921023846"
"67516","-0.6199999861419201","-0.6199999861419201","-0.6199999861419201"
"67519","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"67520","-0.35999999195337296","-0.35999999195337296","-0.35999999195337296"
"67524","-0.4999999888241291","-0.4999999888241291","-0.4999999888241291"
"67529","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394"
"67531","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
"67552","-0.4399999901652336","-0.4399999901652336","-0.4399999901652336"
"67556","-0.8399999812245369","-0.8399999812245369","-0.8399999812245369"
"67595","-0.5599999912083149","-0.5599999912083149","-0.5599999912083149"
"67596","-0.3799999915063381","-0.3799999915063381","-0.3799999915063381"
"67607","-0.3399999924004078","-0.3399999924004078","-0.3399999924004078"
