"Step","env: MINECART - ep_info/Second_minerium","env: MINECART - ep_info/Second_minerium__MIN","env: MINECART - ep_info/Second_minerium__MAX"
"20633","0.7516847848892212","0.7516847848892212","0.7516847848892212"
"20638","0.13168522715568542","0.13168522715568542","0.13168522715568542"
"20656","0.04145197570323944","0.04145197570323944","0.04145197570323944"
"20669","0.7242977023124695","0.7242977023124695","0.7242977023124695"
"20696","0.7991284132003784","0.7991284132003784","0.7991284132003784"
"20736","0.8792285919189453","0.8792285919189453","0.8792285919189453"
"20792","0.1250225156545639","0.1250225156545639","0.1250225156545639"
"20819","0.11929440498352051","0.11929440498352051","0.11929440498352051"
"20846","0","0","0"
"20849","0.08656080067157745","0.08656080067157745","0.08656080067157745"
"20882","0.15206721425056458","0.15206721425056458","0.15206721425056458"
"20883","0","0","0"
"20904","0.10004972666501999","0.10004972666501999","0.10004972666501999"
"20930","0.08656080067157745","0.08656080067157745","0.08656080067157745"
"20931","0.08551222831010818","0.08551222831010818","0.08551222831010818"
"20996","0.1302078515291214","0.1302078515291214","0.1302078515291214"
"21094","0","0","0"
"21095","0.540485143661499","0.540485143661499","0.540485143661499"
"21161","0.09206057339906693","0.09206057339906693","0.09206057339906693"
"21198","0.14206601679325104","0.14206601679325104","0.14206601679325104"
"21318","0.05374763906002045","0.05374763906002045","0.05374763906002045"
"21336","0.08043993264436722","0.08043993264436722","0.08043993264436722"
"21338","0.9531490206718445","0.9531490206718445","0.9531490206718445"
"21367","0.3005902171134949","0.3005902171134949","0.3005902171134949"
"21381","0.7067832350730896","0.7067832350730896","0.7067832350730896"
"21461","0.00207331869751215","0.00207331869751215","0.00207331869751215"
"21481","0.15266266465187073","0.15266266465187073","0.15266266465187073"
"21504","0.15324582159519196","0.15324582159519196","0.15324582159519196"
"21515","0.10518061369657516","0.10518061369657516","0.10518061369657516"
"21526","0.061103805899620056","0.061103805899620056","0.061103805899620056"
"21584","0.1839538961648941","0.1839538961648941","0.1839538961648941"
"21586","0.1394452601671219","0.1394452601671219","0.1394452601671219"
"21614","0.08710449188947678","0.08710449188947678","0.08710449188947678"
"21619","0.1394452601671219","0.1394452601671219","0.1394452601671219"
"21671","0.7917601466178894","0.7917601466178894","0.7917601466178894"
"21673","0.3383933901786804","0.3383933901786804","0.3383933901786804"
"21772","0","0","0"
"21810","0.08710449188947678","0.08710449188947678","0.08710449188947678"
"21828","0.7677420377731323","0.7677420377731323","0.7677420377731323"
"21852","0.12517650425434113","0.12517650425434113","0.12517650425434113"
"21904","0.09198407083749771","0.09198407083749771","0.09198407083749771"
"21919","0.05466048792004585","0.05466048792004585","0.05466048792004585"
"21955","0","0","0"
"21978","0.00902578979730606","0.00902578979730606","0.00902578979730606"
"22029","0","0","0"
"22034","0.790566086769104","0.790566086769104","0.790566086769104"
"22096","0.19244138896465302","0.19244138896465302","0.19244138896465302"
"22108","0.21263441443443298","0.21263441443443298","0.21263441443443298"
"22168","0.44841885566711426","0.44841885566711426","0.44841885566711426"
"22193","0.7949128746986389","0.7949128746986389","0.7949128746986389"
"22254","0.13475598394870758","0.13475598394870758","0.13475598394870758"
"22258","0.024798866361379623","0.024798866361379623","0.024798866361379623"
"22284","0.00207331869751215","0.00207331869751215","0.00207331869751215"
"22292","0.8128823637962341","0.8128823637962341","0.8128823637962341"
"22294","0.6682766675949097","0.6682766675949097","0.6682766675949097"
"22330","0.11502807587385178","0.11502807587385178","0.11502807587385178"
"22341","0.1448652595281601","0.1448652595281601","0.1448652595281601"
"22342","0.6963356137275696","0.6963356137275696","0.6963356137275696"
"22385","0.145925834774971","0.145925834774971","0.145925834774971"
"22399","0.0763111561536789","0.0763111561536789","0.0763111561536789"
"22434","0.8300337791442871","0.8300337791442871","0.8300337791442871"
"22510","0.057022497057914734","0.057022497057914734","0.057022497057914734"
"22519","0.08368251472711563","0.08368251472711563","0.08368251472711563"
"22544","0.9500439763069153","0.9500439763069153","0.9500439763069153"
"22587","0.1341196894645691","0.1341196894645691","0.1341196894645691"
"22630","0.0982639417052269","0.0982639417052269","0.0982639417052269"
"22650","0.19585885107517242","0.19585885107517242","0.19585885107517242"
"22652","0.7203865647315979","0.7203865647315979","0.7203865647315979"
"22696","0.12473563849925995","0.12473563849925995","0.12473563849925995"
"22708","0.09714701771736145","0.09714701771736145","0.09714701771736145"
"22737","0.04701283574104309","0.04701283574104309","0.04701283574104309"
"22752","0.21348260343074799","0.21348260343074799","0.21348260343074799"
"22777","0.08844128251075745","0.08844128251075745","0.08844128251075745"
"22848","0.8549939393997192","0.8549939393997192","0.8549939393997192"
"22875","0.7692955732345581","0.7692955732345581","0.7692955732345581"
"22898","0.12666353583335876","0.12666353583335876","0.12666353583335876"
"22901","0.7860537767410278","0.7860537767410278","0.7860537767410278"
"22933","0.06188242509961128","0.06188242509961128","0.06188242509961128"
"22934","0.12638632953166962","0.12638632953166962","0.12638632953166962"
"22937","0.14732009172439575","0.14732009172439575","0.14732009172439575"
"22940","0.09198407083749771","0.09198407083749771","0.09198407083749771"
"22997","0.1341196894645691","0.1341196894645691","0.1341196894645691"
"23008","0.820152997970581","0.820152997970581","0.820152997970581"
"23031","0.15993984043598175","0.15993984043598175","0.15993984043598175"
"23053","0.15694500505924225","0.15694500505924225","0.15694500505924225"
"23076","0.749200165271759","0.749200165271759","0.749200165271759"
"23105","0.0919126570224762","0.0919126570224762","0.0919126570224762"
"23142","0.08043993264436722","0.08043993264436722","0.08043993264436722"
"23188","0.6338862180709839","0.6338862180709839","0.6338862180709839"
"23211","0.7599429488182068","0.7599429488182068","0.7599429488182068"
"23218","0.7283594608306885","0.7283594608306885","0.7283594608306885"
"23261","0.9715338945388794","0.9715338945388794","0.9715338945388794"
"23270","0.7350884079933167","0.7350884079933167","0.7350884079933167"
"23286","0.75432288646698","0.75432288646698","0.75432288646698"
"23301","0.15044021606445312","0.15044021606445312","0.15044021606445312"
"23314","0.8745043873786926","0.8745043873786926","0.8745043873786926"
"23492","0.7658568620681763","0.7658568620681763","0.7658568620681763"
"23509","0.7612730264663696","0.7612730264663696","0.7612730264663696"
"23519","0.0237379539757967","0.0237379539757967","0.0237379539757967"
"23548","0.11874774098396301","0.11874774098396301","0.11874774098396301"
"23579","0.15458464622497559","0.15458464622497559","0.15458464622497559"
"23644","0.145925834774971","0.145925834774971","0.145925834774971"
"23647","0.18055258691310883","0.18055258691310883","0.18055258691310883"
"23698","0.14700759947299957","0.14700759947299957","0.14700759947299957"
"23745","0.8381712436676025","0.8381712436676025","0.8381712436676025"
"23754","0.8200436234474182","0.8200436234474182","0.8200436234474182"
"23795","0.15293334424495697","0.15293334424495697","0.15293334424495697"
"23817","0.860906183719635","0.860906183719635","0.860906183719635"
"23842","0.15293334424495697","0.15293334424495697","0.15293334424495697"
"23858","0.8559978008270264","0.8559978008270264","0.8559978008270264"
"23918","0.7458880543708801","0.7458880543708801","0.7458880543708801"
"23921","0.1671992540359497","0.1671992540359497","0.1671992540359497"
"23981","0.7745100855827332","0.7745100855827332","0.7745100855827332"
"24008","0.6348443627357483","0.6348443627357483","0.6348443627357483"
"24049","0.20276542007923126","0.20276542007923126","0.20276542007923126"
"24069","0.07568426430225372","0.07568426430225372","0.07568426430225372"
"24169","0.6029440760612488","0.6029440760612488","0.6029440760612488"
"24239","0.15875722467899323","0.15875722467899323","0.15875722467899323"
"24260","0.418040931224823","0.418040931224823","0.418040931224823"
"24265","0.6755838394165039","0.6755838394165039","0.6755838394165039"
"24274","0.15044021606445312","0.15044021606445312","0.15044021606445312"
"24293","0.6836887001991272","0.6836887001991272","0.6836887001991272"
"24301","0.6917879581451416","0.6917879581451416","0.6917879581451416"
"24351","0.11017642170190811","0.11017642170190811","0.11017642170190811"
"24397","0.020669199526309967","0.020669199526309967","0.020669199526309967"
"24413","0.05402552708983421","0.05402552708983421","0.05402552708983421"
"24417","0.08404168486595154","0.08404168486595154","0.08404168486595154"
"24455","0.07574287056922913","0.07574287056922913","0.07574287056922913"
"24475","0.12514440715312958","0.12514440715312958","0.12514440715312958"
"24493","0.21348260343074799","0.21348260343074799","0.21348260343074799"
"24526","0.07492071390151978","0.07492071390151978","0.07492071390151978"
"24578","0.15786127746105194","0.15786127746105194","0.15786127746105194"
"24647","1.2188938856124878","1.2188938856124878","1.2188938856124878"
"24695","0.11114449799060822","0.11114449799060822","0.11114449799060822"
"24737","0.5994303822517395","0.5994303822517395","0.5994303822517395"
"24773","0.12047434598207474","0.12047434598207474","0.12047434598207474"
"24825","0.08164246380329132","0.08164246380329132","0.08164246380329132"
"24833","0.056270401924848557","0.056270401924848557","0.056270401924848557"
"24859","0.7583385109901428","0.7583385109901428","0.7583385109901428"
"24868","0.9227401614189148","0.9227401614189148","0.9227401614189148"
"24888","0.860163152217865","0.860163152217865","0.860163152217865"
"24930","0.7755770087242126","0.7755770087242126","0.7755770087242126"
"24938","0.7102984189987183","0.7102984189987183","0.7102984189987183"
"24956","0.8403923511505127","0.8403923511505127","0.8403923511505127"
"24991","0.7765882611274719","0.7765882611274719","0.7765882611274719"
"25004","0.8381301760673523","0.8381301760673523","0.8381301760673523"
"25049","0.009579669684171677","0.009579669684171677","0.009579669684171677"
