"Step","env: ROBUSTNESS_TEST1 - ep_info/Ball","env: ROBUSTNESS_TEST1 - ep_info/Ball__MIN","env: ROBUSTNESS_TEST1 - ep_info/Ball__MAX"
"156484","21.993270789623843","21.993270789623843","21.993270789623843"
"156492","12.724427103237138","12.724427103237138","12.724427103237138"
"156570","1.7825237058289614","1.7825237058289614","1.7825237058289614"
"156579","36.67447151798416","36.67447151798416","36.67447151798416"
"156591","15.164369690033192","15.164369690033192","15.164369690033192"
"156595","9.194767245618783","9.194767245618783","9.194767245618783"
"156601","5.793716031290575","5.793716031290575","5.793716031290575"
"156608","21.268253436601604","21.268253436601604","21.268253436601604"
"156624","29.728285112259965","29.728285112259965","29.728285112259965"
"156636","16.514859847251927","-4.340445525796529","37.37016522030038"
"156637","16.794023124107092","16.794023124107092","16.794023124107092"
"156640","7.743759307333261","7.743759307333261","7.743759307333261"
"156649","11.604546808409612","11.604546808409612","11.604546808409612"
"156650","32.72393912342448","32.72393912342448","32.72393912342448"
"156652","18.425204465145676","18.425204465145676","18.425204465145676"
"156654","8.781912722430905","8.781912722430905","8.781912722430905"
"156665","35.598393662437125","35.598393662437125","35.598393662437125"
"156694","35.597681359137155","35.597681359137155","35.597681359137155"
"156713","30.11190038337317","30.11190038337317","30.11190038337317"
"156720","6.578686189840496","6.578686189840496","6.578686189840496"
"156729","25.012830058492867","25.012830058492867","25.012830058492867"
"156750","5.54079657094584","5.54079657094584","5.54079657094584"
"156760","11.827062326103084","11.827062326103084","11.827062326103084"
"156775","24.101947394160604","24.101947394160604","24.101947394160604"
"156796","31.135222084892707","31.135222084892707","31.135222084892707"
"156797","24.873212332909134","24.873212332909134","24.873212332909134"
"156811","0","0","0"
"156842","12.76551464815889","12.76551464815889","12.76551464815889"
"156845","41.07599756270805","41.07599756270805","41.07599756270805"
"156858","1.070634259149701","1.070634259149701","1.070634259149701"
"156870","-4.687641814972698","-4.687641814972698","-4.687641814972698"
"156888","21.12048334205439","21.12048334205439","21.12048334205439"
"156900","15.420231028558753","15.420231028558753","15.420231028558753"
"156902","20.424663134873985","20.424663134873985","20.424663134873985"
"156907","35.59168163264998","35.59168163264998","35.59168163264998"
"156927","16.860992763476123","16.860992763476123","16.860992763476123"
"156948","-6.95271685925875","-6.95271685925875","-6.95271685925875"
"156950","8.828757200059961","8.828757200059961","8.828757200059961"
"156956","28.138251453214338","28.138251453214338","28.138251453214338"
"156960","13.858874397395036","13.858874397395036","13.858874397395036"
"156961","10.962945852825808","10.962945852825808","10.962945852825808"
"156963","27.67830033857098","27.67830033857098","27.67830033857098"
"156980","39.564138118959775","39.564138118959775","39.564138118959775"
"156996","-9.578409968265182","-9.578409968265182","-9.578409968265182"
"157001","32.263896431625945","32.263896431625945","32.263896431625945"
"157016","-44.04840279937141","-44.04840279937141","-44.04840279937141"
"157020","14.960305020173859","14.960305020173859","14.960305020173859"
"157024","4.067483327847798","4.067483327847798","4.067483327847798"
"157033","10.397281885525377","10.397281885525377","10.397281885525377"
"157037","22.13795780237091","22.13795780237091","22.13795780237091"
"157038","-1.9804524943731474","-1.9804524943731474","-1.9804524943731474"
"157044","22.986418038326153","22.986418038326153","22.986418038326153"
"157051","9.470871757274704","9.470871757274704","9.470871757274704"
"157057","23.581200915389324","23.581200915389324","23.581200915389324"
"157059","11.803517537090912","11.803517537090912","11.803517537090912"
"157075","21.857386383819794","21.857386383819794","21.857386383819794"
"157090","-12.639791285205092","-12.639791285205092","-12.639791285205092"
"157094","14.462156734510987","14.462156734510987","14.462156734510987"
"157110","-10.456204299752331","-10.456204299752331","-10.456204299752331"
"157114","18.58581369156292","18.58581369156292","18.58581369156292"
"157120","33.52383794547365","33.52383794547365","33.52383794547365"
"157151","12.83881842526193","12.83881842526193","12.83881842526193"
"157193","26.150592999132307","26.150592999132307","26.150592999132307"
"157238","20.830468718684912","20.830468718684912","20.830468718684912"
"157239","0","0","0"
"157250","21.851615191226184","21.851615191226184","21.851615191226184"
"157256","21.996399931955587","21.996399931955587","21.996399931955587"
"157300","17.77436765411859","17.77436765411859","17.77436765411859"
"157325","15.936608629142238","15.936608629142238","15.936608629142238"
"157327","6.722497038245619","6.722497038245619","6.722497038245619"
"157340","8.166258013017755","8.166258013017755","8.166258013017755"
"157350","30.258162869216516","30.258162869216516","30.258162869216516"
"157369","21.05498505122334","21.05498505122334","21.05498505122334"
"157371","26.302429417972835","26.302429417972835","26.302429417972835"
"157402","9.070122984399827","9.070122984399827","9.070122984399827"
"157410","-9.37036932673885","-9.37036932673885","-9.37036932673885"
"157411","11.161053653970962","11.161053653970962","11.161053653970962"
"157426","30.359191765981976","30.359191765981976","30.359191765981976"
"157427","14.290471695568089","14.290471695568089","14.290471695568089"
"157429","38.62587695318914","38.62587695318914","38.62587695318914"
"157431","20.97372498261874","20.97372498261874","20.97372498261874"
"157458","16.394712975963635","16.394712975963635","16.394712975963635"
"157475","25.09345773890812","25.09345773890812","25.09345773890812"
"157482","23.54146217980246","23.54146217980246","23.54146217980246"
"157491","39.31698371748442","39.31698371748442","39.31698371748442"
"157498","37.02152409671902","37.02152409671902","37.02152409671902"
"157502","28.466158702974433","28.466158702974433","28.466158702974433"
"157508","9.932456276837136","9.932456276837136","9.932456276837136"
"157519","19.24161439185578","19.24161439185578","19.24161439185578"
"157534","25.71166352417487","25.71166352417487","25.71166352417487"
"157542","25.789440380238126","25.789440380238126","25.789440380238126"
"157554","26.442213788019515","26.442213788019515","26.442213788019515"
"157556","29.233642490109094","29.233642490109094","29.233642490109094"
"157557","15.604805070641499","15.604805070641499","15.604805070641499"
"157567","9.779633001927523","9.779633001927523","9.779633001927523"
"157568","32.55633134392677","32.55633134392677","32.55633134392677"
"157575","19.49018069165377","18.417955545598865","20.562405837708678"
"157589","22.567732467197445","22.567732467197445","22.567732467197445"
"157597","18.614429606884794","18.614429606884794","18.614429606884794"
"157600","13.957938834266123","13.957938834266123","13.957938834266123"
"157606","25.9421662635531","25.9421662635531","25.9421662635531"
"157611","32.42369674149039","32.42369674149039","32.42369674149039"
"157618","-5.863235561870898","-5.863235561870898","-5.863235561870898"
"157622","42.6371453848983","42.6371453848983","42.6371453848983"
"157639","23.377834912125145","23.377834912125145","23.377834912125145"
"157643","34.897341594306624","34.897341594306624","34.897341594306624"
"157655","18.289317657721657","18.289317657721657","18.289317657721657"
"157674","4.59470523080067","4.59470523080067","4.59470523080067"
"157689","34.45450502939268","34.45450502939268","34.45450502939268"
"157697","15.058041762254582","15.058041762254582","15.058041762254582"
"157699","13.527656933886254","13.527656933886254","13.527656933886254"
"157700","-4.56380857506065","-4.56380857506065","-4.56380857506065"
"157714","10.141418925717254","10.141418925717254","10.141418925717254"
"157717","17.14543836322743","17.14543836322743","17.14543836322743"
"157745","-9.92692570516275","-9.92692570516275","-9.92692570516275"
"157769","-16.527359924763807","-16.527359924763807","-16.527359924763807"
"157772","2.370530548196056","2.370530548196056","2.370530548196056"
"157773","7.743747808565844","7.743747808565844","7.743747808565844"
"157790","5.437826037713596","5.437826037713596","5.437826037713596"
"157821","20.811549616866174","20.811549616866174","20.811549616866174"
"157827","16.232884786563222","-22.247384828918847","37.152477841310805"
"157838","7.2811926264706415","7.2811926264706415","7.2811926264706415"
"157840","12.685748681139387","12.685748681139387","12.685748681139387"
"157879","33.761162459525934","33.761162459525934","33.761162459525934"
"157889","18.49461747486349","18.49461747486349","18.49461747486349"
"157978","26.014646245005245","26.014646245005245","26.014646245005245"
"157995","24.24458298037714","24.24458298037714","24.24458298037714"
"158006","13.577755524292064","13.577755524292064","13.577755524292064"
"158046","20.903011139548667","20.903011139548667","20.903011139548667"
"158050","25.073093731155684","25.073093731155684","25.073093731155684"
"158054","19.658178801594108","19.658178801594108","19.658178801594108"
"158056","8.245709364212672","8.245709364212672","8.245709364212672"
"158072","7.905353662394196","7.905353662394196","7.905353662394196"
"158073","7.557628146832275","7.557628146832275","7.557628146832275"
"158090","26.906286583088622","26.906286583088622","26.906286583088622"
"158099","19.349302575879275","13.91028496017614","24.788320191582407"
"158100","0.940926266127497","0.940926266127497","0.940926266127497"
"158102","-0.24264286588779393","-0.24264286588779393","-0.24264286588779393"
"158109","7.786611379151296","7.786611379151296","7.786611379151296"
"158120","11.186931492152777","11.186931492152777","11.186931492152777"
"158121","2.4589380040992053","2.4589380040992053","2.4589380040992053"
"158122","-4.702249662752974","-4.702249662752974","-4.702249662752974"
"158140","22.17667852926785","22.17667852926785","22.17667852926785"
"158148","5.086937870752355","5.086937870752355","5.086937870752355"
"158153","11.223858337198253","11.223858337198253","11.223858337198253"
"158154","12.945594707211432","12.945594707211432","12.945594707211432"
"158157","11.166572017951761","11.166572017951761","11.166572017951761"
"158158","28.702495991255574","28.702495991255574","28.702495991255574"
"158199","-23.974457417556973","-23.974457417556973","-23.974457417556973"
"158209","-3.873067372680983","-3.873067372680983","-3.873067372680983"
"158256","16.325707151598188","16.325707151598188","16.325707151598188"
"158309","21.145906728258826","21.145906728258826","21.145906728258826"
"158314","35.45629099891411","35.45629099891411","35.45629099891411"
"158336","32.83302181798582","32.83302181798582","32.83302181798582"
"158341","19.605288069796696","19.605288069796696","19.605288069796696"
"158363","27.490866556496602","27.490866556496602","27.490866556496602"
"158390","11.38852626070281","11.38852626070281","11.38852626070281"
"158407","4.7851078820673","4.7851078820673","4.7851078820673"
"158427","17.286373101438937","17.286373101438937","17.286373101438937"
"158429","42.94296184395142","42.94296184395142","42.94296184395142"
"158432","18.441030955973478","18.441030955973478","18.441030955973478"
"158445","16.610664495711447","16.610664495711447","16.610664495711447"
"158450","7.521288842963365","7.521288842963365","7.521288842963365"
"158455","25.485530089215487","25.485530089215487","25.485530089215487"
"158471","-2.2862801606434875","-2.2862801606434875","-2.2862801606434875"
"158480","14.207039950232145","14.207039950232145","14.207039950232145"
"158493","7.938404463161971","7.938404463161971","7.938404463161971"
"158497","-27.54750126557298","-27.54750126557298","-27.54750126557298"
"158502","-5.4915393864348205","-5.4915393864348205","-5.4915393864348205"
"158522","18.508576231972786","18.508576231972786","18.508576231972786"
"158543","16.69599188873046","16.69599188873046","16.69599188873046"
"158551","9.431449471946788","9.431449471946788","9.431449471946788"
"158552","-6.089507018046598","-6.089507018046598","-6.089507018046598"
"158559","23.620075002995755","23.620075002995755","23.620075002995755"
"158564","20.208695381339492","20.208695381339492","20.208695381339492"
"158573","0","0","0"
"158594","12.371817799138386","12.371817799138386","12.371817799138386"
"158602","35.31723047275392","35.31723047275392","35.31723047275392"
"158605","-7.812080079839582","-7.812080079839582","-7.812080079839582"
"158612","23.85373370050652","23.85373370050652","23.85373370050652"
"158631","14.73857915229271","14.73857915229271","14.73857915229271"
"158640","13.298723841832528","13.298723841832528","13.298723841832528"
"158645","-21.595184339827025","-21.595184339827025","-21.595184339827025"
"158646","33.43604856923701","33.43604856923701","33.43604856923701"
"158659","7.411342619909629","7.411342619909629","7.411342619909629"
"158674","18.972793420424445","18.972793420424445","18.972793420424445"
"158676","8.920833283508902","8.920833283508902","8.920833283508902"
"158694","6.774761053163445","6.774761053163445","6.774761053163445"
"158714","7.15381355102409","7.15381355102409","7.15381355102409"
"158717","11.484384870892212","11.484384870892212","11.484384870892212"
"158732","33.90006521532164","33.90006521532164","33.90006521532164"
"158733","10.31553238577421","10.31553238577421","10.31553238577421"
"158737","11.122956393667504","11.122956393667504","11.122956393667504"
"158765","25.560198639173375","25.560198639173375","25.560198639173375"
"158768","-25.16783382552523","-25.16783382552523","-25.16783382552523"
"158775","35.427699880960986","35.427699880960986","35.427699880960986"
"158776","16.38353266394637","16.38353266394637","16.38353266394637"
"158802","9.288597125674082","9.288597125674082","9.288597125674082"
"158805","-25.022904574742338","-25.022904574742338","-25.022904574742338"
"158807","13.613074901613732","13.613074901613732","13.613074901613732"
"158814","36.84786021998405","36.84786021998405","36.84786021998405"
"158843","24.86735390564469","24.86735390564469","24.86735390564469"
"158846","13.240972662231396","13.240972662231396","13.240972662231396"
"158849","6.093403130619437","5.492642670373313","6.694163590865562"
"158850","-20.038615512171937","-20.038615512171937","-20.038615512171937"
"158862","8.516763169741463","8.516763169741463","8.516763169741463"
"158886","35.73772982638153","35.73772982638153","35.73772982638153"
"158920","29.267751720403517","29.267751720403517","29.267751720403517"
"158922","26.438072732096707","26.438072732096707","26.438072732096707"
"158936","14.52506906507142","14.52506906507142","14.52506906507142"
"159010","17.774283985807678","17.774283985807678","17.774283985807678"
"159028","12.234427089201363","12.234427089201363","12.234427089201363"
"159031","11.280266928468007","11.280266928468007","11.280266928468007"
"159032","13.972776443661637","13.972776443661637","13.972776443661637"
"159038","17.31060429776239","17.31060429776239","17.31060429776239"
"159053","27.946219290576988","27.946219290576988","27.946219290576988"
"159054","10.990661740331623","10.990661740331623","10.990661740331623"
"159062","29.001550581334886","29.001550581334886","29.001550581334886"
"159075","25.55262562121312","25.55262562121312","25.55262562121312"
"159083","32.14825279792564","32.14825279792564","32.14825279792564"
"159103","4.824394000565322","4.824394000565322","4.824394000565322"
"159109","21.02927684764692","21.02927684764692","21.02927684764692"
"159134","40.38342791837887","40.38342791837887","40.38342791837887"
"159140","13.25039517510712","13.25039517510712","13.25039517510712"
"159160","38.66611372457426","38.66611372457426","38.66611372457426"
"159164","6.960097134023117","6.960097134023117","6.960097134023117"
"159181","35.72659226489035","35.72659226489035","35.72659226489035"
"159191","37.52077459273331","37.52077459273331","37.52077459273331"
"159216","6.852849158283744","6.852849158283744","6.852849158283744"
"159231","-1.3528887785604415","-1.3528887785604415","-1.3528887785604415"
"159246","11.265607004281957","11.265607004281957","11.265607004281957"
"159250","15.268967760233934","15.268967760233934","15.268967760233934"
"159286","29.523610363801392","29.523610363801392","29.523610363801392"
"159288","17.357375932965088","17.357375932965088","17.357375932965088"
"159289","0","0","0"
"159303","8.112808585111436","8.112808585111436","8.112808585111436"
"159314","27.864452494222842","27.864452494222842","27.864452494222842"
"159321","-14.878884309020648","-14.878884309020648","-14.878884309020648"
"159328","14.65351358023842","14.65351358023842","14.65351358023842"
"159355","25.873998523708433","25.873998523708433","25.873998523708433"
"159357","34.10943475277226","34.10943475277226","34.10943475277226"
"159406","23.387852044655514","23.387852044655514","23.387852044655514"
"159417","34.737579493283725","34.737579493283725","34.737579493283725"
"159425","22.624954958944727","22.624954958944727","22.624954958944727"
"159432","42.297265369137","42.297265369137","42.297265369137"
"159440","31.589153506715014","31.589153506715014","31.589153506715014"
"159441","17.972980287854597","17.972980287854597","17.972980287854597"
"159462","-24.869513883504332","-24.869513883504332","-24.869513883504332"
"159467","10.761298751518574","10.761298751518574","10.761298751518574"
"159469","21.111422552994792","21.111422552994792","21.111422552994792"
"159474","-1.2016514159500322","-1.2016514159500322","-1.2016514159500322"
"159476","22.22687582129479","22.22687582129479","22.22687582129479"
"159484","23.61561251558527","23.61561251558527","23.61561251558527"
"159488","30.721702403157575","30.721702403157575","30.721702403157575"
"159494","11.719425407993313","11.719425407993313","11.719425407993313"
"159496","6.626078944543212","6.626078944543212","6.626078944543212"
"159503","0.2865560387345909","0.2865560387345909","0.2865560387345909"
"159514","-1.5601647767418845","-1.5601647767418845","-1.5601647767418845"
"159548","8.904401346008079","6.621230284988345","11.187572407027814"
"159551","18.37857758407795","18.37857758407795","18.37857758407795"
"159554","37.43911976486916","37.43911976486916","37.43911976486916"
"159584","30.32700834338969","30.32700834338969","30.32700834338969"
"159606","18.172120323586597","18.172120323586597","18.172120323586597"
"159612","-36.12650232631352","-36.12650232631352","-36.12650232631352"
"159617","13.902632501150888","13.902632501150888","13.902632501150888"
"159629","19.021347715446176","19.021347715446176","19.021347715446176"
"159630","12.127121167549783","12.127121167549783","12.127121167549783"
"159636","28.566736809535342","28.566736809535342","28.566736809535342"
"159641","30.087606467941963","30.087606467941963","30.087606467941963"
"159649","32.32447972650368","32.32447972650368","32.32447972650368"
"159662","32.05965162838716","32.05965162838716","32.05965162838716"
"159666","3.710724615821223","3.710724615821223","3.710724615821223"
"159685","39.9379553469928","39.9379553469928","39.9379553469928"
"159686","16.489651850111915","16.489651850111915","16.489651850111915"
"159708","13.395177955179506","13.395177955179506","13.395177955179506"
"159710","15.968034429039383","15.968034429039383","15.968034429039383"
"159728","-3.8449846836396357","-3.8449846836396357","-3.8449846836396357"
"159732","23.371288529645174","23.371288529645174","23.371288529645174"
"159743","-14.049896088938294","-14.049896088938294","-14.049896088938294"
"159769","35.26980398560893","35.26980398560893","35.26980398560893"
"159771","9.160983730169415","9.160983730169415","9.160983730169415"
"159772","26.851415512921825","21.675181668851085","32.02764935699257"
"159775","23.133534826415705","23.133534826415705","23.133534826415705"
"159799","13.312288280461637","13.312288280461637","13.312288280461637"
"159803","-7.942215445243988","-7.942215445243988","-7.942215445243988"
"159806","11.032975365771955","11.032975365771955","11.032975365771955"
"159820","4.470947667730721","0","8.941895335461442"
"159822","18.152880616584476","18.152880616584476","18.152880616584476"
"159823","19.737678393704787","19.737678393704787","19.737678393704787"
"159830","26.79598731802404","26.79598731802404","26.79598731802404"
"159861","37.64082832894384","37.64082832894384","37.64082832894384"
"159862","17.58006883263092","17.58006883263092","17.58006883263092"
"159876","22.312163135104658","22.312163135104658","22.312163135104658"
"159881","0","0","0"
"159890","30.162232303686046","30.162232303686046","30.162232303686046"
"159918","7.0340472726144165","7.0340472726144165","7.0340472726144165"
"159936","-4.8963719290843","-4.8963719290843","-4.8963719290843"
"159944","40.006966863724486","40.006966863724486","40.006966863724486"
"159948","-17.37181989965497","-17.37181989965497","-17.37181989965497"
"159961","-29.519649763763887","-29.519649763763887","-29.519649763763887"
"159971","34.96266140843833","34.96266140843833","34.96266140843833"
"159983","10.87233018770357","10.87233018770357","10.87233018770357"
"160009","39.3384137481593","39.3384137481593","39.3384137481593"
"160010","34.15684455898577","34.15684455898577","34.15684455898577"
"160011","11.64603395336792","11.64603395336792","11.64603395336792"
"160054","9.55073256045011","9.55073256045011","9.55073256045011"
"160061","-2.3555006545397212","-2.3555006545397212","-2.3555006545397212"
"160062","7.49244557892987","7.49244557892987","7.49244557892987"
"160065","25.384019599065876","25.384019599065876","25.384019599065876"
"160092","4.198892192026141","4.198892192026141","4.198892192026141"
"160095","2.078811229723674","-9.831445486168459","13.989067945615806"
"160100","27.175683437783302","27.175683437783302","27.175683437783302"
"160102","0","0","0"
"160108","-25.619668393353123","-25.619668393353123","-25.619668393353123"
"160130","13.569825580586821","13.569825580586821","13.569825580586821"
"160137","28.58924732628507","28.58924732628507","28.58924732628507"
"160138","4.998976342483985","4.998976342483985","4.998976342483985"
"160174","16.74204209690429","16.74204209690429","16.74204209690429"
"160195","15.922936782668591","15.922936782668591","15.922936782668591"
"160203","13.732967408212643","13.732967408212643","13.732967408212643"
"160206","34.69559843184552","34.69559843184552","34.69559843184552"
"160219","12.549933037787525","12.549933037787525","12.549933037787525"
"160229","16.810776423919865","11.632356262043883","21.98919658579585"
"160234","-14.458401799877006","-14.458401799877006","-14.458401799877006"
"160246","5.466980822131498","5.466980822131498","5.466980822131498"
"160254","40.30238687222277","40.30238687222277","40.30238687222277"
"160274","9.872815815692883","9.872815815692883","9.872815815692883"
"160293","34.87016809224862","34.87016809224862","34.87016809224862"
"160295","12.469598850299144","12.469598850299144","12.469598850299144"
"160296","10.222019416016945","10.222019416016945","10.222019416016945"
"160313","26.65236818161095","26.65236818161095","26.65236818161095"
"160330","36.06527819046612","36.06527819046612","36.06527819046612"
"160338","11.919339784729456","11.919339784729456","11.919339784729456"
"160373","9.636544194794265","7.275338379975202","11.997750009613327"
"160387","28.529664657423464","28.529664657423464","28.529664657423464"
"160389","30.71107059138918","30.71107059138918","30.71107059138918"
"160411","0","0","0"
"160436","-4.1613321188592085","-13.944233379472374","5.621569141753957"
"160440","25.809745564280263","25.809745564280263","25.809745564280263"
"160441","17.882350943815293","17.882350943815293","17.882350943815293"
"160449","25.363178361815155","25.363178361815155","25.363178361815155"
"160488","12.421092581144634","12.421092581144634","12.421092581144634"
"160500","18.36486425977531","18.36486425977531","18.36486425977531"
"160502","-0.6662111316703956","-0.6662111316703956","-0.6662111316703956"
"160507","17.332093154155466","17.332093154155466","17.332093154155466"
"160521","17.65991892778504","17.65991892778504","17.65991892778504"
"160546","12.294703503738049","12.294703503738049","12.294703503738049"
"160581","7.973032777271981","7.973032777271981","7.973032777271981"
"160587","30.91426684879562","30.91426684879562","30.91426684879562"
"160608","19.22828903512315","19.22828903512315","19.22828903512315"
"160626","42.42002883038151","42.42002883038151","42.42002883038151"
"160634","-0.3200815931531935","-0.3200815931531935","-0.3200815931531935"
"160649","7.43288763174876","7.43288763174876","7.43288763174876"
"160656","-3.9559787956981043","-3.9559787956981043","-3.9559787956981043"
"160660","21.457604125223387","21.457604125223387","21.457604125223387"
"160665","36.025787777494614","36.025787777494614","36.025787777494614"
"160674","22.926720928993465","22.926720928993465","22.926720928993465"
"160678","8.749995215692016","8.749995215692016","8.749995215692016"
"160687","21.51134407756401","21.51134407756401","21.51134407756401"
"160695","18.270640026266047","18.270640026266047","18.270640026266047"
"160729","-2.9501401266534075","-2.9501401266534075","-2.9501401266534075"
"160735","34.81805322278004","34.81805322278004","34.81805322278004"
"160737","16.855348233083305","16.855348233083305","16.855348233083305"
"160746","6.577818481920925","6.577818481920925","6.577818481920925"
"160748","34.90084089802194","34.90084089802194","34.90084089802194"
"160784","-31.784307612024232","-31.784307612024232","-31.784307612024232"
"160785","8.903927348164746","8.903927348164746","8.903927348164746"
"160787","5.996455807868088","5.996455807868088","5.996455807868088"
"160818","5.898132352579709","5.898132352579709","5.898132352579709"
"160825","27.291127123834062","27.291127123834062","27.291127123834062"
"160826","40.70914712851582","40.70914712851582","40.70914712851582"
"160855","12.856421285450287","12.856421285450287","12.856421285450287"
"160879","6.505742220794839","6.505742220794839","6.505742220794839"
"160891","40.842545528921214","40.842545528921214","40.842545528921214"
"160952","19.38573354327494","19.38573354327494","19.38573354327494"
"160958","37.34488189464099","37.34488189464099","37.34488189464099"
"160959","34.708371278830505","34.708371278830505","34.708371278830505"
"160963","29.41567351919182","29.41567351919182","29.41567351919182"
"160971","3.7058430841166725","3.7058430841166725","3.7058430841166725"
"161000","-7.979756307501803","-7.979756307501803","-7.979756307501803"
"161008","-17.6957610654952","-17.6957610654952","-17.6957610654952"
"161035","34.63872581984098","34.63872581984098","34.63872581984098"
"161044","8.720781501051613","8.720781501051613","8.720781501051613"
"161056","-16.490069131795398","-16.490069131795398","-16.490069131795398"
"161077","18.14236883041805","18.14236883041805","18.14236883041805"
"161080","34.71149715042779","34.71149715042779","34.71149715042779"
"161087","32.51250428584688","32.51250428584688","32.51250428584688"
"161089","6.020388387170677","6.020388387170677","6.020388387170677"
"161098","-15.898470503042907","-15.898470503042907","-15.898470503042907"
"161100","36.49125615466216","36.49125615466216","36.49125615466216"
"161105","-2.544843119128198","-2.544843119128198","-2.544843119128198"
"161124","25.581808326525305","25.581808326525305","25.581808326525305"
"161132","17.928325315695233","17.928325315695233","17.928325315695233"
"161143","8.999551613209313","8.999551613209313","8.999551613209313"
"161149","31.031830499705276","31.031830499705276","31.031830499705276"
"161164","11.584625413885353","11.584625413885353","11.584625413885353"
"161185","30.704667693583716","30.704667693583716","30.704667693583716"
"161187","-0.15797671566449845","-0.15797671566449845","-0.15797671566449845"
"161235","11.087585423575439","11.087585423575439","11.087585423575439"
"161241","7.917063370682459","7.917063370682459","7.917063370682459"
"161244","9.735364807765935","9.735364807765935","9.735364807765935"
"161249","21.148808649033423","21.148808649033423","21.148808649033423"
"161251","0.8627594987316665","0.8627594987316665","0.8627594987316665"
"161254","26.883320383608755","26.883320383608755","26.883320383608755"
"161255","-11.064635824376596","-11.064635824376596","-11.064635824376596"
"161258","25.702803093531184","25.702803093531184","25.702803093531184"
"161265","12.93123957598141","12.93123957598141","12.93123957598141"
"161268","16.141026429436803","16.141026429436803","16.141026429436803"
"161291","20.217467238208137","20.217467238208137","20.217467238208137"
"161293","43.232244503855796","43.232244503855796","43.232244503855796"
"161294","34.37993685156141","34.37993685156141","34.37993685156141"
"161300","31.46308761489116","31.46308761489116","31.46308761489116"
"161304","-19.988761701045135","-19.988761701045135","-19.988761701045135"
"161306","-27.0592894752026","-27.0592894752026","-27.0592894752026"
"161330","5.297782771811375","5.297782771811375","5.297782771811375"
"161333","35.3542820745575","35.3542820745575","35.3542820745575"
"161334","38.25852972301969","38.25852972301969","38.25852972301969"
"161350","10.67695392239719","10.67695392239719","10.67695392239719"
"161356","8.27356983449696","8.27356983449696","8.27356983449696"
"161359","11.097506858954764","11.097506858954764","11.097506858954764"
"161375","22.0913251293862","22.0913251293862","22.0913251293862"
"161382","27.913602132590174","27.913602132590174","27.913602132590174"
"161400","-19.15671562053154","-19.15671562053154","-19.15671562053154"
"161403","9.900347378631722","9.900347378631722","9.900347378631722"
"161428","19.32109695886382","19.32109695886382","19.32109695886382"
"161446","1.994947945436385","1.994947945436385","1.994947945436385"
"161452","16.627787882988898","16.627787882988898","16.627787882988898"
"161477","2.3789461612815477","2.3789461612815477","2.3789461612815477"
"161505","9.60906757183345","9.60906757183345","9.60906757183345"
"161528","10.801052827454898","10.801052827454898","10.801052827454898"
"161529","-1.2148668548139803","-1.2148668548139803","-1.2148668548139803"
"161532","17.221313312724174","17.221313312724174","17.221313312724174"
"161544","17.512741109218844","8.850288499239616","26.175193719198074"
"161546","24.59574915185385","24.59574915185385","24.59574915185385"
"161547","-6.257800470006124","-6.257800470006124","-6.257800470006124"
"161549","39.41804206343575","39.41804206343575","39.41804206343575"
"161564","26.24272001033458","26.24272001033458","26.24272001033458"
"161568","19.37638575633443","19.37638575633443","19.37638575633443"
"161569","12.092026525760746","12.092026525760746","12.092026525760746"
"161578","18.372846669887604","18.372846669887604","18.372846669887604"
"161585","0","0","0"
"161590","26.1988689962829","26.1988689962829","26.1988689962829"
"161594","29.238157410876923","29.238157410876923","29.238157410876923"
"161603","-0.7436947192521641","-0.7436947192521641","-0.7436947192521641"
"161609","-3.5430283444669204","-3.5430283444669204","-3.5430283444669204"
"161612","22.533669795845807","22.533669795845807","22.533669795845807"
"161666","22.425682397486376","22.425682397486376","22.425682397486376"
"161667","16.83382520909247","16.83382520909247","16.83382520909247"
"161668","30.91136951292338","30.91136951292338","30.91136951292338"
"161688","31.30620541066299","31.30620541066299","31.30620541066299"
"161689","40.61144410493899","40.61144410493899","40.61144410493899"
"161693","-4.807005239400864","-4.807005239400864","-4.807005239400864"
"161709","9.002459861491877","9.002459861491877","9.002459861491877"
"161714","24.22302284178832","24.22302284178832","24.22302284178832"
"161728","12.378911753441947","12.378911753441947","12.378911753441947"
"161744","38.33557930452037","38.33557930452037","38.33557930452037"
"161748","9.982646683188726","9.982646683188726","9.982646683188726"
"161771","17.522609073033777","17.522609073033777","17.522609073033777"
"161775","17.741221330205995","17.741221330205995","17.741221330205995"
"161800","8.662286781804852","8.662286781804852","8.662286781804852"
"161833","14.417366996148784","14.417366996148784","14.417366996148784"
"161851","27.10992915345275","27.10992915345275","27.10992915345275"
"161863","4.748109232544969","4.748109232544969","4.748109232544969"
"161883","19.284606198124756","19.284606198124756","19.284606198124756"
"161905","-12.44206539149731","-12.44206539149731","-12.44206539149731"
"161936","36.52250228015615","29.867084370199294","43.177920190113"
"161944","9.180347165313126","9.180347165313126","9.180347165313126"
"161953","15.001637311866379","15.001637311866379","15.001637311866379"
"161977","27.6954507140519","27.6954507140519","27.6954507140519"
"161995","22.304568178630515","22.304568178630515","22.304568178630515"
"162018","12.302414789043658","12.302414789043658","12.302414789043658"
"162024","40.76665467507554","40.76665467507554","40.76665467507554"
"162034","30.549930311025374","30.549930311025374","30.549930311025374"
"162041","16.01491750170076","16.01491750170076","16.01491750170076"
"162048","1.9257043513694976","1.9257043513694976","1.9257043513694976"
