"Step","env: ROBUSTNESS_TEST1 - ep_info/Goal","env: ROBUSTNESS_TEST1 - ep_info/Goal__MIN","env: ROBUSTNESS_TEST1 - ep_info/Goal__MAX"
"316640","1","1","1"
"316641","1","1","1"
"316645","1","1","1"
"316664","1","1","1"
"316669","1","1","1"
"316674","1","1","1"
"316684","1","1","1"
"316718","1","1","1"
"316721","1","1","1"
"316729","1","1","1"
"316739","1","1","1"
"316750","1","1","1"
"316753","0","0","0"
"316760","0","0","0"
"316762","1","1","1"
"316769","1","1","1"
"316770","1","1","1"
"316783","1","1","1"
"316789","1","1","1"
"316791","1","1","1"
"316804","1","1","1"
"316811","1","1","1"
"316819","1","1","1"
"316827","1","1","1"
"316851","1","1","1"
"316878","1","1","1"
"316882","1","1","1"
"316907","1","1","1"
"316914","1","1","1"
"316927","0","0","0"
"316930","1","1","1"
"316932","1","1","1"
"316940","1","1","1"
"316941","0","0","0"
"316952","1","1","1"
"316972","0","0","0"
"316974","1","1","1"
"316976","1","1","1"
"316981","1","1","1"
"316994","1","1","1"
"317002","1","1","1"
"317012","1","1","1"
"317013","1","1","1"
"317025","1","1","1"
"317036","1","1","1"
"317040","0","0","0"
"317055","0","0","0"
"317056","1","1","1"
"317059","0","0","0"
"317070","1","1","1"
"317082","1","1","1"
"317085","1","1","1"
"317094","0.5","0","1"
"317095","0","0","0"
"317105","1","1","1"
"317106","1","1","1"
"317108","1","1","1"
"317122","1","1","1"
"317135","1","1","1"
"317137","1","1","1"
"317146","1","1","1"
"317147","1","1","1"
"317150","1","1","1"
"317153","1","1","1"
"317157","1","1","1"
"317160","1","1","1"
"317169","1","1","1"
"317175","1","1","1"
"317183","0","0","0"
"317206","1","1","1"
"317211","1","1","1"
"317214","0","0","0"
"317233","1","1","1"
"317236","1","1","1"
"317243","1","1","1"
"317265","1","1","1"
"317267","1","1","1"
"317320","1","1","1"
"317327","1","1","1"
"317351","1","1","1"
"317353","1","1","1"
"317355","1","1","1"
"317371","1","1","1"
"317387","1","1","1"
"317402","0","0","0"
"317418","1","1","1"
"317419","1","1","1"
"317421","1","1","1"
"317424","0","0","0"
"317426","1","1","1"
"317427","1","1","1"
"317428","1","1","1"
"317452","1","1","1"
"317456","-1","-1","-1"
"317468","1","1","1"
"317479","0.5","0","1"
"317486","0","0","0"
"317490","1","1","1"
"317505","1","1","1"
"317511","1","1","1"
"317514","1","1","1"
"317516","1","1","1"
"317517","1","1","1"
"317522","1","1","1"
"317523","1","1","1"
"317532","1","1","1"
"317537","1","1","1"
"317539","1","1","1"
"317547","1","1","1"
"317557","0","0","0"
"317566","1","1","1"
"317567","1","1","1"
"317599","1","1","1"
"317600","1","1","1"
"317607","1","1","1"
"317617","1","1","1"
"317619","0","0","0"
"317629","0","0","0"
"317631","1","1","1"
"317639","1","1","1"
"317643","1","1","1"
"317660","1","1","1"
"317682","1","1","1"
"317684","1","1","1"
"317687","1","1","1"
"317691","1","1","1"
"317698","1","1","1"
"317707","1","1","1"
"317713","1","1","1"
"317715","1","1","1"
"317719","0","0","0"
"317730","1","1","1"
"317731","1","1","1"
"317733","1","1","1"
"317749","1","1","1"
"317752","0","0","0"
"317755","0","0","0"
"317760","1","1","1"
"317763","1","1","1"
"317776","1","1","1"
"317791","1","1","1"
"317804","1","1","1"
"317810","1","1","1"
"317812","1","1","1"
"317813","1","1","1"
"317820","1","1","1"
"317831","1","1","1"
"317834","1","1","1"
"317845","1","1","1"
"317861","1","1","1"
"317869","1","1","1"
"317879","1","1","1"
"317881","1","1","1"
"317891","1","1","1"
"317900","1","1","1"
"317901","1","1","1"
"317917","1","1","1"
"317922","1","1","1"
"317928","1","1","1"
"317931","1","1","1"
"317937","0","0","0"
"317949","1","1","1"
"317955","1","1","1"
"317957","0","0","0"
"317963","1","1","1"
"317979","1","1","1"
"317980","1","1","1"
"317982","-1","-1","-1"
"317987","1","1","1"
"317995","1","1","1"
"318001","1","1","1"
"318036","1","1","1"
"318042","1","1","1"
"318045","1","1","1"
"318054","0","0","0"
"318089","1","1","1"
"318116","1","1","1"
"318117","1","1","1"
"318123","1","1","1"
"318130","1","1","1"
"318144","1","1","1"
"318160","1","1","1"
"318163","1","1","1"
"318168","1","1","1"
"318195","1","1","1"
"318223","1","1","1"
"318225","1","1","1"
"318229","1","1","1"
"318238","0","0","0"
"318243","1","1","1"
"318244","1","1","1"
"318251","1","1","1"
"318257","1","1","1"
"318260","0","0","0"
"318275","1","1","1"
"318284","1","1","1"
"318286","1","1","1"
"318291","1","1","1"
"318316","1","1","1"
"318319","1","1","1"
"318320","0","0","0"
"318325","1","1","1"
"318329","1","1","1"
"318331","1","1","1"
"318340","1","1","1"
"318355","1","1","1"
"318363","1","1","1"
"318370","1","1","1"
"318374","-1","-1","-1"
"318384","1","1","1"
"318416","1","1","1"
"318438","1","1","1"
"318447","1","1","1"
"318452","1","1","1"
"318454","0","0","0"
"318468","1","1","1"
"318476","1","1","1"
"318481","1","1","1"
"318504","1","1","1"
"318528","1","1","1"
"318530","1","1","1"
"318531","1","1","1"
"318551","1","1","1"
"318552","1","1","1"
"318557","1","1","1"
"318561","1","1","1"
"318570","1","1","1"
"318574","1","1","1"
"318581","1","1","1"
"318585","1","1","1"
"318587","1","1","1"
"318598","1","1","1"
"318606","1","1","1"
"318639","1","1","1"
"318643","1","1","1"
"318661","1","1","1"
"318667","1","1","1"
"318680","0","0","0"
"318682","0","0","0"
"318688","1","1","1"
"318694","1","1","1"
"318700","0","0","0"
"318708","1","1","1"
"318724","1","1","1"
"318732","1","1","1"
"318738","1","1","1"
"318743","1","1","1"
"318747","1","1","1"
"318752","1","1","1"
"318753","1","1","1"
"318760","1","1","1"
"318774","1","1","1"
"318800","1","1","1"
"318803","1","1","1"
"318804","0","0","0"
"318827","1","1","1"
"318834","1","1","1"
"318855","1","1","1"
"318856","1","1","1"
"318866","1","1","1"
"318867","1","1","1"
"318877","1","1","1"
"318914","1","1","1"
"318924","1","1","1"
"318926","1","1","1"
"318947","1","1","1"
"318954","1","1","1"
"318965","1","1","1"
"318971","1","1","1"
"318973","0","0","0"
"318981","0","0","0"
"318991","1","1","1"
"318998","0","0","0"
"319009","1","1","1"
"319013","1","1","1"
"319019","1","1","1"
"319037","0.5","0","1"
"319051","1","1","1"
"319058","1","1","1"
"319074","0.5","0","1"
"319081","1","1","1"
"319082","1","1","1"
"319083","1","1","1"
"319084","1","1","1"
"319095","1","1","1"
"319098","1","1","1"
"319105","1","1","1"
"319107","1","1","1"
"319108","1","1","1"
"319119","1","1","1"
"319124","1","1","1"
"319138","1","1","1"
"319141","1","1","1"
"319159","0","0","0"
"319162","1","1","1"
"319164","1","1","1"
"319165","1","1","1"
"319175","1","1","1"
"319178","0","0","0"
"319181","1","1","1"
"319182","0","0","0"
"319186","1","1","1"
"319211","1","1","1"
"319231","1","1","1"
"319251","1","1","1"
"319253","1","1","1"
"319258","1","1","1"
"319269","1","1","1"
"319272","1","1","1"
"319278","1","1","1"
"319279","1","1","1"
"319290","1","1","1"
"319315","1","1","1"
"319326","0","0","0"
"319361","1","1","1"
"319394","1","1","1"
"319415","0","0","0"
"319416","1","1","1"
"319424","1","1","1"
"319427","1","1","1"
"319430","1","1","1"
"319443","1","1","1"
"319458","1","1","1"
"319460","1","1","1"
"319461","1","1","1"
"319462","1","1","1"
"319463","1","1","1"
"319470","1","1","1"
"319484","1","1","1"
"319509","1","1","1"
"319511","1","1","1"
"319513","0","0","0"
"319514","1","1","1"
"319517","1","1","1"
"319526","1","1","1"
"319527","1","1","1"
"319532","1","1","1"
"319534","1","1","1"
"319540","1","1","1"
"319543","1","1","1"
"319547","1","1","1"
"319557","1","1","1"
"319558","1","1","1"
"319559","1","1","1"
"319569","1","1","1"
"319571","1","1","1"
"319590","1","1","1"
"319592","1","1","1"
"319603","1","1","1"
"319604","1","1","1"
"319615","0","0","0"
"319628","1","1","1"
"319636","0","0","0"
"319638","1","1","1"
"319642","1","1","1"
"319652","1","1","1"
"319656","1","1","1"
"319667","0","0","0"
"319672","0","0","0"
"319676","1","1","1"
"319691","1","1","1"
"319693","1","1","1"
"319705","1","1","1"
"319711","1","1","1"
"319732","1","1","1"
"319734","1","1","1"
"319738","1","1","1"
"319751","1","1","1"
"319753","1","1","1"
"319754","1","1","1"
"319776","1","1","1"
"319780","1","1","1"
"319821","1","1","1"
"319827","1","1","1"
"319837","1","1","1"
"319845","1","1","1"
"319851","1","1","1"
"319862","1","1","1"
"319875","1","1","1"
"319883","0","0","0"
"319884","1","1","1"
"319891","1","1","1"
"319905","1","1","1"
"319910","1","1","1"
"319935","1","1","1"
"319937","1","1","1"
"319955","1","1","1"
"319976","1","1","1"
"319987","1","1","1"
"319994","1","1","1"
"319996","1","1","1"
"320011","1","1","1"
"320012","0","0","0"
"320022","1","1","1"
"320026","1","1","1"
"320027","0","0","0"
"320046","1","1","1"
"320065","1","1","1"
"320085","1","1","1"
"320088","1","1","1"
"320097","1","1","1"
"320102","1","1","1"
"320105","1","1","1"
"320109","1","1","1"
"320112","0","0","0"
"320115","0","0","0"
"320117","1","1","1"
"320118","1","1","1"
"320123","0","0","0"
"320136","1","1","1"
"320146","1","1","1"
"320147","1","1","1"
"320164","1","1","1"
"320165","1","1","1"
"320180","0","0","0"
"320181","0","0","0"
"320185","1","1","1"
"320210","1","1","1"
"320214","0.5","0","1"
"320216","1","1","1"
"320224","1","1","1"
"320235","1","1","1"
"320239","1","1","1"
"320242","1","1","1"
"320244","1","1","1"
"320246","1","1","1"
"320257","1","1","1"
"320268","1","1","1"
"320285","1","1","1"
"320298","1","1","1"
"320303","0","0","0"
"320318","1","1","1"
"320321","1","1","1"
"320324","1","1","1"
"320326","1","1","1"
"320327","1","1","1"
"320332","1","1","1"
"320334","1","1","1"
"320336","1","1","1"
"320357","1","1","1"
"320387","0","0","0"
"320392","1","1","1"
"320399","1","1","1"
"320403","1","1","1"
"320428","1","1","1"
"320431","1","1","1"
"320444","1","1","1"
"320447","1","1","1"
"320456","1","1","1"
"320469","1","1","1"
"320478","0","0","0"
"320479","1","1","1"
"320481","1","1","1"
"320504","0","0","0"
"320520","1","1","1"
"320526","1","1","1"
"320528","1","1","1"
"320533","1","1","1"
"320540","1","1","1"
"320542","1","1","1"
"320556","1","1","1"
"320560","1","1","1"
"320572","-1","-1","-1"
"320583","1","1","1"
"320589","1","1","1"
"320590","1","1","1"
"320601","1","1","1"
"320609","0","0","0"
"320613","1","1","1"
"320614","1","1","1"
"320618","1","1","1"
"320620","1","1","1"
"320626","0","0","0"
"320635","1","1","1"
"320639","0","0","0"
"320652","1","1","1"
"320658","1","1","1"
"320689","1","1","1"
"320696","1","1","1"
"320700","1","1","1"
"320703","1","1","1"
"320704","1","1","1"
"320707","1","1","1"
"320717","1","1","1"
"320722","1","1","1"
"320752","1","1","1"
"320776","1","1","1"
"320785","1","1","1"
"320791","1","1","1"
"320794","1","1","1"
"320795","1","1","1"
"320801","1","1","1"
"320805","1","1","1"
"320806","1","1","1"
"320824","-1","-1","-1"
"320827","1","1","1"
"320838","1","1","1"
"320855","1","1","1"
"320874","1","1","1"
"320878","0","0","0"
"320880","1","1","1"
"320890","1","1","1"
"320898","1","1","1"
"320903","1","1","1"
"320915","0.5","0","1"
"320926","-1","-1","-1"
"320944","1","1","1"
"320946","0","0","0"
"320958","0","0","0"
"320971","1","1","1"
"320982","0.5","0","1"
"321003","0","0","0"
"321008","1","1","1"
"321010","0","0","0"
"321019","1","1","1"
"321020","1","1","1"
"321024","1","1","1"
"321035","1","1","1"
"321038","1","1","1"
"321042","1","1","1"
"321043","0","0","0"
"321047","0","0","0"
"321050","1","1","1"
"321051","1","1","1"
"321069","1","1","1"
"321089","1","1","1"
"321101","0","0","0"
"321104","0.3333333333333333","0","1"
"321106","1","1","1"
"321111","0","0","0"
"321134","1","1","1"
"321152","1","1","1"
"321154","1","1","1"
"321156","1","1","1"
"321173","1","1","1"
"321184","1","1","1"
"321187","0","0","0"
"321192","0","0","0"
"321193","0","0","0"
"321195","0","0","0"
"321210","1","1","1"
"321217","1","1","1"
"321235","0","0","0"
"321239","1","1","1"
"321258","1","1","1"
"321272","1","1","1"
"321282","1","1","1"
"321291","1","1","1"
"321310","1","1","1"
"321315","0","0","0"
"321327","1","1","1"
"321334","0","0","0"
"321346","1","1","1"
"321360","1","1","1"
"321384","1","1","1"
"321386","0","0","0"
"321399","0","0","0"
"321407","1","1","1"
"321418","1","1","1"
"321419","1","1","1"
"321430","0","0","0"
"321445","1","1","1"
"321462","1","1","1"
"321465","1","1","1"
"321466","1","1","1"
"321475","1","1","1"
"321490","1","1","1"
"321495","0","0","0"
"321508","1","1","1"
"321511","0","0","0"
"321512","1","1","1"
"321513","1","1","1"
"321515","1","1","1"
"321519","1","1","1"
"321532","1","1","1"
"321575","1","1","1"
"321589","1","1","1"
"321593","1","1","1"
"321595","0","0","0"
"321601","1","1","1"
"321609","0","0","0"
"321610","1","1","1"
"321618","1","1","1"
"321622","1","1","1"
"321628","1","1","1"
"321633","0","0","0"
"321637","1","1","1"
"321638","1","1","1"
"321645","1","1","1"
"321654","1","1","1"
"321668","1","1","1"
"321669","1","1","1"
"321687","1","1","1"
"321688","1","1","1"
"321697","1","1","1"
"321735","0","0","0"
"321755","1","1","1"
"321770","1","1","1"
"321794","0","0","0"
"321796","1","1","1"
"321798","1","1","1"
"321800","1","1","1"
"321805","1","1","1"
"321806","1","1","1"
"321809","1","1","1"
"321813","1","1","1"
"321816","1","1","1"
"321835","1","1","1"
"321841","1","1","1"
"321854","1","1","1"
"321867","1","1","1"
"321879","1","1","1"
"321883","1","1","1"
"321890","1","1","1"
"321894","1","1","1"
"321897","1","1","1"
"321903","1","1","1"
"321916","0","0","0"
"321918","1","1","1"
"321922","0","0","0"
"321924","1","1","1"
"321929","1","1","1"
"321935","1","1","1"
"321937","1","1","1"
"321941","1","1","1"
"321951","1","1","1"
"321962","1","1","1"
"321968","1","1","1"
"321986","1","1","1"
"322011","1","1","1"
"322021","1","1","1"
"322038","1","1","1"
"322039","1","1","1"
"322047","1","1","1"
"322050","1","1","1"
"322052","1","1","1"
"322056","1","1","1"
"322074","1","1","1"
"322088","0","0","0"
"322104","1","1","1"
"322112","0","0","0"
"322119","1","1","1"
"322121","1","1","1"
"322124","1","1","1"
"322134","1","1","1"
"322138","1","1","1"
"322139","1","1","1"
"322145","1","1","1"
"322147","-1","-1","-1"
"322151","1","1","1"
"322155","0","0","0"
"322156","-1","-1","-1"
"322173","1","1","1"
"322178","1","1","1"
"322179","1","1","1"
"322189","1","1","1"
"322206","1","1","1"
"322208","1","1","1"
"322216","1","1","1"
"322223","1","1","1"
"322233","1","1","1"
"322235","1","1","1"
"322257","1","1","1"
"322264","1","1","1"
"322288","0","0","0"
"322313","1","1","1"
"322320","1","1","1"
"322322","1","1","1"
"322339","1","1","1"
"322353","1","1","1"
"322356","1","1","1"
"322371","1","1","1"
"322375","1","1","1"
"322384","1","1","1"
"322389","1","1","1"
"322400","1","1","1"
"322402","1","1","1"
"322411","0","0","0"
"322416","1","1","1"
"322426","1","1","1"
"322436","1","1","1"
"322441","1","1","1"
"322457","1","1","1"
"322467","-1","-1","-1"
"322477","1","1","1"
"322494","0","0","0"
"322502","1","1","1"
"322506","0","0","0"
"322521","1","1","1"
"322524","0","0","0"
"322529","1","1","1"
"322530","0","0","0"
"322544","1","1","1"
"322545","1","1","1"
"322548","1","1","1"
"322554","1","1","1"
"322555","0","0","0"
"322575","1","1","1"
"322579","1","1","1"
"322588","1","1","1"
"322599","1","1","1"
"322600","1","1","1"
"322602","1","1","1"
"322616","1","1","1"
"322619","1","1","1"
"322624","1","1","1"
"322626","1","1","1"
"322628","1","1","1"
"322634","1","1","1"
"322647","1","1","1"
"322652","1","1","1"
"322661","1","1","1"
"322667","1","1","1"
"322684","1","1","1"
"322694","0","0","0"
"322711","1","1","1"
"322715","1","1","1"
"322739","0","0","0"
"322741","1","1","1"
"322747","1","1","1"
"322750","1","1","1"
"322765","1","1","1"
"322768","1","1","1"
"322775","0","0","0"
"322778","1","1","1"
"322783","1","1","1"
"322788","1","1","1"
"322791","1","1","1"
"322798","0","0","0"
"322800","1","1","1"
"322814","1","1","1"
"322819","1","1","1"
"322823","1","1","1"
"322825","1","1","1"
"322833","1","1","1"
"322837","0","0","0"
"322844","1","1","1"
"322847","1","1","1"
"322860","1","1","1"
"322871","1","1","1"
"322875","0","0","0"
"322883","1","1","1"
"322896","1","1","1"
"322898","1","1","1"
"322899","1","1","1"
"322901","1","1","1"
"322911","0.5","0","1"
"322922","1","1","1"
"322929","0","0","0"
"322930","1","1","1"
"322937","1","1","1"
"322947","1","1","1"
"322996","1","1","1"
"323000","0","0","0"
"323008","1","1","1"
"323009","1","1","1"
"323012","1","1","1"
"323018","1","1","1"
"323026","1","1","1"
"323029","1","1","1"
"323036","1","1","1"
"323040","0","0","0"
"323059","1","1","1"
"323060","1","1","1"
"323064","0","0","0"
"323065","-1","-1","-1"
"323074","0.3333333333333333","-1","1"
"323078","1","1","1"
"323079","1","1","1"
"323084","0","0","0"
"323120","1","1","1"
"323121","1","1","1"
"323123","0","0","0"
"323137","1","1","1"
"323138","-1","-1","-1"
"323154","1","1","1"
"323156","1","1","1"
"323162","1","1","1"
"323186","1","1","1"
"323189","1","1","1"
"323194","1","1","1"
"323204","1","1","1"
"323216","1","1","1"
"323225","1","1","1"
"323230","1","1","1"
"323242","1","1","1"
"323245","0","0","0"
"323257","1","1","1"
"323266","1","1","1"
"323271","1","1","1"
"323273","1","1","1"
"323276","1","1","1"
"323291","1","1","1"
"323294","1","1","1"
"323295","1","1","1"
"323297","1","1","1"
"323305","1","1","1"
"323310","1","1","1"
"323313","1","1","1"
"323324","1","1","1"
"323328","1","1","1"
"323329","0","0","0"
"323335","1","1","1"
"323343","1","1","1"
"323352","1","1","1"
"323372","1","1","1"
"323383","1","1","1"
"323400","1","1","1"
"323403","1","1","1"
"323427","1","1","1"
"323439","1","1","1"
"323450","1","1","1"
"323462","1","1","1"
"323464","0","0","0"
"323473","1","1","1"
"323474","0","0","0"
"323475","1","1","1"
"323479","0","0","0"
"323481","1","1","1"
"323499","0","0","0"
"323502","1","1","1"
"323510","1","1","1"
"323523","1","1","1"
"323528","0","0","0"
"323534","1","1","1"
"323551","1","1","1"
"323581","1","1","1"
"323582","1","1","1"
"323613","1","1","1"
"323617","1","1","1"
"323624","1","1","1"
"323627","1","1","1"
"323630","1","1","1"
"323631","1","1","1"
"323651","1","1","1"
"323662","1","1","1"
"323672","1","1","1"
"323677","1","1","1"
"323680","1","1","1"
"323682","1","1","1"
"323690","1","1","1"
"323693","1","1","1"
"323714","1","1","1"
"323725","1","1","1"
"323733","1","1","1"
"323736","1","1","1"
"323760","1","1","1"
"323761","1","1","1"
"323764","0","0","0"
"323778","1","1","1"
"323783","0","0","0"
"323784","1","1","1"
"323785","0","0","0"
"323802","1","1","1"
"323823","1","1","1"
"323841","1","1","1"
"323847","1","1","1"
"323863","1","1","1"
"323868","1","1","1"
"323880","1","1","1"
"323884","0","0","0"
"323893","1","1","1"
"323906","0","0","0"
"323920","1","1","1"
"323921","1","1","1"
"323925","1","1","1"
"323930","1","1","1"
"323934","0","0","0"
"323936","1","1","1"
"323937","1","1","1"
"323939","1","1","1"
"323940","0","0","0"
"323941","1","1","1"
"323946","1","1","1"
"323951","1","1","1"
"323957","1","1","1"
"323973","1","1","1"
"323997","0","0","0"
"324013","1","1","1"
"324019","1","1","1"
"324038","1","1","1"
"324041","1","1","1"
"324042","0","0","0"
"324049","1","1","1"
"324053","1","1","1"
"324062","0","0","0"
"324095","1","1","1"
"324109","1","1","1"
"324123","1","1","1"
"324126","1","1","1"
"324127","1","1","1"
"324141","0","0","0"
"324142","1","1","1"
"324152","1","1","1"
"324172","1","1","1"
"324176","0","0","0"
"324178","0","0","0"
"324180","-1","-1","-1"
"324184","1","1","1"
"324187","1","1","1"
"324190","-1","-1","-1"
"324192","1","1","1"
"324194","1","1","1"
"324195","0","0","0"
"324211","1","1","1"
"324229","1","1","1"
"324236","1","1","1"
"324246","1","1","1"
"324254","1","1","1"
"324295","-1","-1","-1"
"324308","0","0","0"
"324313","1","1","1"
"324321","1","1","1"
"324322","1","1","1"
"324336","0","0","0"
"324337","1","1","1"
"324341","1","1","1"
"324354","1","1","1"
"324364","0","0","0"
"324378","1","1","1"
"324380","1","1","1"
"324386","1","1","1"
"324390","1","1","1"
"324393","1","1","1"
"324397","1","1","1"
"324406","1","1","1"
"324408","1","1","1"
"324416","1","1","1"
"324428","1","1","1"
"324430","1","1","1"
"324440","1","1","1"
"324443","1","1","1"
"324460","1","1","1"
"324468","1","1","1"
"324475","1","1","1"
"324476","1","1","1"
"324483","1","1","1"
"324506","1","1","1"
"324509","1","1","1"
"324515","0","0","0"
"324516","1","1","1"
"324538","1","1","1"
"324542","0","0","0"
"324545","1","1","1"
"324559","1","1","1"
"324565","1","1","1"
"324599","1","1","1"
"324602","1","1","1"
"324618","-1","-1","-1"
"324628","1","1","1"
"324634","1","1","1"
"324637","1","1","1"
"324638","1","1","1"
"324647","0","0","0"
"324648","1","1","1"
"324650","1","1","1"
"324658","1","1","1"
"324668","1","1","1"
"324672","-1","-1","-1"
"324677","1","1","1"
"324681","1","1","1"
"324683","1","1","1"
"324685","1","1","1"
"324690","1","1","1"
"324693","1","1","1"
"324697","0","0","0"
"324726","1","1","1"
"324735","0","0","0"
"324764","1","1","1"
"324766","1","1","1"
"324768","1","1","1"
"324769","1","1","1"
"324773","1","1","1"
"324776","1","1","1"
"324792","1","1","1"
"324793","1","1","1"
"324803","1","1","1"
"324810","1","1","1"
"324812","1","1","1"
"324813","0","0","0"
"324820","1","1","1"
"324842","1","1","1"
"324851","1","1","1"
"324854","1","1","1"
"324855","1","1","1"
"324877","1","1","1"
"324895","1","1","1"
"324898","1","1","1"
"324912","1","1","1"
"324920","1","1","1"
"324923","0.5","0","1"
"324936","1","1","1"
"324942","1","1","1"
"324955","1","1","1"
"324958","1","1","1"
"324976","1","1","1"
"324996","1","1","1"
"325015","0","0","0"
"325018","1","1","1"
"325029","1","1","1"
"325051","1","1","1"
"325068","1","1","1"
"325093","0","0","0"
"325095","1","1","1"
"325098","0","0","0"
"325101","1","1","1"
"325124","1","1","1"
"325135","1","1","1"
"325144","1","1","1"
"325152","1","1","1"
"325157","1","1","1"
"325161","-1","-1","-1"
"325182","1","1","1"
"325185","1","1","1"
"325192","1","1","1"
"325194","1","1","1"
"325200","1","1","1"
"325204","1","1","1"
"325215","1","1","1"
"325218","1","1","1"
"325225","0","0","0"
"325237","1","1","1"
"325240","1","1","1"
"325247","1","1","1"
"325252","1","1","1"
"325263","1","1","1"
"325264","1","1","1"
"325272","1","1","1"
"325275","1","1","1"
"325305","1","1","1"
"325306","1","1","1"
"325309","1","1","1"
"325328","1","1","1"
"325333","0.5","0","1"
"325345","1","1","1"
"325363","1","1","1"
"325367","1","1","1"
"325375","0","0","0"
"325376","1","1","1"
"325379","0","0","0"
"325410","1","1","1"
"325433","1","1","1"
"325434","1","1","1"
"325447","1","1","1"
"325450","1","1","1"
"325470","0","0","0"
"325477","1","1","1"
"325493","1","1","1"
"325504","1","1","1"
"325508","1","1","1"
"325529","1","1","1"
"325537","1","1","1"
"325548","1","1","1"
"325557","1","1","1"
"325567","1","1","1"
"325569","1","1","1"
"325570","1","1","1"
"325577","1","1","1"
"325587","1","1","1"
"325599","1","1","1"
"325627","1","1","1"
"325643","1","1","1"
"325666","1","1","1"
"325674","1","1","1"
"325677","1","1","1"
"325680","1","1","1"
"325683","1","1","1"
"325687","1","1","1"
"325708","0","0","0"
"325716","1","1","1"
"325728","1","1","1"
"325739","1","1","1"
"325740","1","1","1"
"325755","1","1","1"
"325756","1","1","1"
"325793","0","0","0"
"325802","1","1","1"
"325808","1","1","1"
"325813","1","1","1"
"325815","1","1","1"
"325830","1","1","1"
"325833","0","0","0"
"325836","1","1","1"
"325857","1","1","1"
"325859","1","1","1"
"325870","1","1","1"
"325872","1","1","1"
"325873","1","1","1"
"325878","1","1","1"
"325885","1","1","1"
"325892","1","1","1"
"325897","1","1","1"
"325905","1","1","1"
"325908","1","1","1"
"325915","1","1","1"
"325937","0","0","0"
"325938","1","1","1"
"325950","1","1","1"
"325970","1","1","1"
"325971","1","1","1"
"325987","1","1","1"
"326005","1","1","1"
"326018","1","1","1"
"326023","1","1","1"
"326025","0","0","0"
"326030","1","1","1"
"326032","1","1","1"
"326042","1","1","1"
"326043","1","1","1"
"326045","1","1","1"
"326060","1","1","1"
"326072","1","1","1"
"326081","1","1","1"
"326084","1","1","1"
"326087","0","0","0"
"326098","1","1","1"
"326111","1","1","1"
"326133","1","1","1"
"326137","1","1","1"
"326139","1","1","1"
"326140","1","1","1"
"326143","1","1","1"
"326146","1","1","1"
"326150","0","0","0"
"326153","1","1","1"
"326156","1","1","1"
"326157","1","1","1"
"326189","1","1","1"
"326195","0.5","0","1"
"326220","1","1","1"
"326222","1","1","1"
"326227","0","0","0"
"326234","1","1","1"
"326236","1","1","1"
"326244","1","1","1"
"326256","1","1","1"
"326257","1","1","1"
"326262","1","1","1"
"326263","1","1","1"
"326279","1","1","1"
"326298","1","1","1"
"326309","1","1","1"
"326316","1","1","1"
"326323","1","1","1"
"326324","1","1","1"
"326344","1","1","1"
"326345","1","1","1"
"326350","1","1","1"
"326370","1","1","1"
"326377","1","1","1"
"326380","1","1","1"
"326388","0","0","0"
"326406","0","0","0"
"326411","1","1","1"
"326414","1","1","1"
"326422","1","1","1"
"326423","0","0","0"
"326434","1","1","1"
"326437","1","1","1"
"326441","1","1","1"
"326476","1","1","1"
"326500","0","0","0"
"326505","1","1","1"
"326513","1","1","1"
"326537","1","1","1"
"326538","0","0","0"
"326560","1","1","1"
"326562","-1","-1","-1"
"326573","1","1","1"
"326577","1","1","1"
"326604","1","1","1"
"326631","1","1","1"
"326638","1","1","1"
"326641","1","1","1"
"326653","1","1","1"
"326693","1","1","1"
"326718","1","1","1"
"326721","1","1","1"
"326722","1","1","1"
"326724","0","0","0"
"326728","1","1","1"
"326731","1","1","1"
"326734","1","1","1"
"326736","1","1","1"
"326744","1","1","1"
"326755","1","1","1"
"326761","1","1","1"
"326774","1","1","1"
"326781","1","1","1"
"326799","1","1","1"
"326805","1","1","1"
"326810","1","1","1"
"326811","1","1","1"
"326814","1","1","1"
"326827","1","1","1"
"326833","1","1","1"
"326834","1","1","1"
"326839","1","1","1"
"326841","0","0","0"
"326842","1","1","1"
"326847","1","1","1"
"326857","1","1","1"
"326860","1","1","1"
"326870","1","1","1"
"326877","1","1","1"
"326889","1","1","1"
"326893","1","1","1"
"326901","1","1","1"
"326903","1","1","1"
"326907","1","1","1"
"326916","1","1","1"
"326925","-1","-1","-1"
"326929","1","1","1"
"326930","1","1","1"
"326935","0","0","0"
"326947","1","1","1"
"326950","1","1","1"
"326953","1","1","1"
"326961","1","1","1"
"326964","1","1","1"
"327009","1","1","1"
"327016","1","1","1"
"327020","1","1","1"
"327031","1","1","1"
"327043","1","1","1"
"327054","1","1","1"
"327069","1","1","1"
"327077","1","1","1"
"327078","1","1","1"
"327080","0.5","0","1"
"327087","1","1","1"
"327088","1","1","1"
"327095","0","0","0"
"327096","1","1","1"
"327113","1","1","1"
"327122","0","0","0"
"327124","1","1","1"
"327125","1","1","1"
"327127","1","1","1"
"327128","1","1","1"
"327146","1","1","1"
"327154","1","1","1"
"327162","1","1","1"
"327177","1","1","1"
"327181","1","1","1"
"327183","1","1","1"
"327189","1","1","1"
"327191","1","1","1"
"327193","1","1","1"
"327198","1","1","1"
"327202","0","0","0"
"327205","1","1","1"
"327206","1","1","1"
"327209","1","1","1"
"327211","1","1","1"
