"Step","env: ROBUSTNESS_TEST1 - ep_info/Energy","env: ROBUSTNESS_TEST1 - ep_info/Energy__MIN","env: ROBUSTNESS_TEST1 - ep_info/Energy__MAX"
"168196","-189.68629792588763","-189.68629792588763","-189.68629792588763"
"168203","-125.93513032572058","-125.93513032572058","-125.93513032572058"
"168205","-120.56176121960301","-120.56176121960301","-120.56176121960301"
"168211","-158.40875800383057","-158.40875800383057","-158.40875800383057"
"168212","-93.89607360803343","-115.72017493011228","-72.07197228595459"
"168218","-223.48779970731118","-223.48779970731118","-223.48779970731118"
"168223","-122.0682186168791","-122.0682186168791","-122.0682186168791"
"168230","-275.34471123031994","-275.34471123031994","-275.34471123031994"
"168244","-46.01567159211059","-46.01567159211059","-46.01567159211059"
"168270","-113.21953347922627","-113.21953347922627","-113.21953347922627"
"168272","-231.97541030622074","-231.97541030622074","-231.97541030622074"
"168274","-154.90372590324765","-154.90372590324765","-154.90372590324765"
"168311","-70.4942514271621","-70.4942514271621","-70.4942514271621"
"168316","-92.234283921219","-92.234283921219","-92.234283921219"
"168318","-47.83174668461091","-47.83174668461091","-47.83174668461091"
"168341","-272.85117578349355","-272.85117578349355","-272.85117578349355"
"168345","-84.49189047110575","-84.49189047110575","-84.49189047110575"
"168360","-101.14969888824237","-101.14969888824237","-101.14969888824237"
"168401","-192.67887546991275","-192.67887546991275","-192.67887546991275"
"168402","-239.07025766041198","-239.07025766041198","-239.07025766041198"
"168412","-198.93341567661756","-203.07804822998744","-194.78878312324767"
"168430","-278.4312503325598","-278.4312503325598","-278.4312503325598"
"168447","-90.7786827245075","-90.7786827245075","-90.7786827245075"
"168453","-15.122545151643179","-15.122545151643179","-15.122545151643179"
"168456","-263.9274528641602","-263.9274528641602","-263.9274528641602"
"168457","-219.38016721499093","-219.38016721499093","-219.38016721499093"
"168473","-242.20709764680703","-242.20709764680703","-242.20709764680703"
"168495","-188.35176073837698","-188.35176073837698","-188.35176073837698"
"168530","-251.7435238443518","-251.7435238443518","-251.7435238443518"
"168554","-184.74822721209472","-184.74822721209472","-184.74822721209472"
"168555","-56.08786370766895","-56.08786370766895","-56.08786370766895"
"168557","-76.56938098679677","-76.56938098679677","-76.56938098679677"
"168565","-211.9423227306857","-211.9423227306857","-211.9423227306857"
"168567","-84.25114830239363","-84.25114830239363","-84.25114830239363"
"168586","-27.86303547691591","-27.86303547691591","-27.86303547691591"
"168590","-264.87024448742494","-264.87024448742494","-264.87024448742494"
"168598","-111.54087150380862","-111.54087150380862","-111.54087150380862"
"168601","-173.7737247170803","-251.14665053265108","-96.40079890150952"
"168672","-190.5476839886817","-190.5476839886817","-190.5476839886817"
"168699","-125.47479569577828","-128.02598042820364","-122.92361096335294"
"168701","-168.15932799453716","-168.15932799453716","-168.15932799453716"
"168717","-272.54407819304555","-272.54407819304555","-272.54407819304555"
"168727","-106.13324582866949","-106.13324582866949","-106.13324582866949"
"168751","-132.89251876611533","-132.89251876611533","-132.89251876611533"
"168762","-77.6140627911015","-77.6140627911015","-77.6140627911015"
"168771","-263.3984409035924","-263.3984409035924","-263.3984409035924"
"168791","-247.80698916505526","-247.80698916505526","-247.80698916505526"
"168801","-169.19444050770886","-169.19444050770886","-169.19444050770886"
"168822","-58.95870251804578","-58.95870251804578","-58.95870251804578"
"168828","-200.0193195331314","-200.75826538389896","-199.28037368236386"
"168836","-119.3927614493718","-119.3927614493718","-119.3927614493718"
"168850","-232.3243712782556","-232.3243712782556","-232.3243712782556"
"168869","-106.56977023182968","-106.56977023182968","-106.56977023182968"
"168890","-161.63235394315095","-161.63235394315095","-161.63235394315095"
"168895","-208.83623837412014","-208.83623837412014","-208.83623837412014"
"168896","-203.33196457745302","-203.33196457745302","-203.33196457745302"
"168900","-64.06532602112131","-64.06532602112131","-64.06532602112131"
"168917","-97.01440421042942","-97.01440421042942","-97.01440421042942"
"168934","-234.51025892105255","-234.51025892105255","-234.51025892105255"
"168939","-217.5665999972717","-217.5665999972717","-217.5665999972717"
"168942","-85.09139713304688","-85.09139713304688","-85.09139713304688"
"168945","-170.04931904699254","-170.04931904699254","-170.04931904699254"
"168955","-251.93285353522828","-251.93285353522828","-251.93285353522828"
"168979","-66.25672534304874","-66.25672534304874","-66.25672534304874"
"168981","-128.35798971461872","-128.35798971461872","-128.35798971461872"
"168984","-238.46058786691003","-238.46058786691003","-238.46058786691003"
"169000","-91.16344662391096","-91.16344662391096","-91.16344662391096"
"169001","-158.24490020986562","-158.24490020986562","-158.24490020986562"
"169022","-240.49617569805085","-240.49617569805085","-240.49617569805085"
"169030","-218.37661237305045","-218.37661237305045","-218.37661237305045"
"169046","-223.74870480760646","-223.74870480760646","-223.74870480760646"
"169059","-89.62713648575925","-89.62713648575925","-89.62713648575925"
"169066","-213.84337016891917","-213.84337016891917","-213.84337016891917"
"169074","-181.3388253373539","-181.3388253373539","-181.3388253373539"
"169075","-71.78389765534259","-71.78389765534259","-71.78389765534259"
"169081","-221.84828485301543","-221.84828485301543","-221.84828485301543"
"169100","-60.04249372172687","-60.04249372172687","-60.04249372172687"
"169126","-244.34115020060113","-244.34115020060113","-244.34115020060113"
"169129","-44.45397352888422","-44.45397352888422","-44.45397352888422"
"169130","-115.54985984237472","-115.54985984237472","-115.54985984237472"
"169137","-53.88135997978476","-53.88135997978476","-53.88135997978476"
"169145","-206.95423937627828","-206.95423937627828","-206.95423937627828"
"169175","-122.81127022441018","-122.81127022441018","-122.81127022441018"
"169181","-34.44260943138521","-34.44260943138521","-34.44260943138521"
"169196","-82.16529110522288","-82.16529110522288","-82.16529110522288"
"169204","-86.80054062967957","-86.80054062967957","-86.80054062967957"
"169208","-181.13408549064198","-181.13408549064198","-181.13408549064198"
"169210","-36.73077958339119","-36.73077958339119","-36.73077958339119"
"169217","-150.32844953231734","-150.32844953231734","-150.32844953231734"
"169228","-172.72845723314083","-297.0064094561858","-48.45050501009588"
"169229","-79.7974075315155","-79.7974075315155","-79.7974075315155"
"169230","-108.40956467319944","-108.40956467319944","-108.40956467319944"
"169249","-74.97506481007666","-74.97506481007666","-74.97506481007666"
"169254","-252.45369563328498","-252.45369563328498","-252.45369563328498"
"169264","-88.28831180151803","-88.28831180151803","-88.28831180151803"
"169269","-55.51378336235249","-55.51378336235249","-55.51378336235249"
"169274","-44.91116909222355","-44.91116909222355","-44.91116909222355"
"169280","-165.1247121137607","-165.1247121137607","-165.1247121137607"
"169283","-80.16122215076176","-80.16122215076176","-80.16122215076176"
"169284","-62.15812895138816","-62.15812895138816","-62.15812895138816"
"169307","-150.77305054031106","-150.77305054031106","-150.77305054031106"
"169318","-45.265492675513855","-45.265492675513855","-45.265492675513855"
"169320","-129.80043371836962","-129.80043371836962","-129.80043371836962"
"169337","-176.61993670828375","-176.61993670828375","-176.61993670828375"
"169342","-175.69021951888033","-175.69021951888033","-175.69021951888033"
"169345","-43.224868215195954","-43.224868215195954","-43.224868215195954"
"169356","-245.67894104258644","-245.67894104258644","-245.67894104258644"
"169385","-70.28141648416256","-70.28141648416256","-70.28141648416256"
"169387","-20.98813020415988","-20.98813020415988","-20.98813020415988"
"169408","-37.8818235975289","-37.8818235975289","-37.8818235975289"
"169409","-91.54847664838182","-91.54847664838182","-91.54847664838182"
"169414","-102.61616017138046","-102.61616017138046","-102.61616017138046"
"169418","-135.78795398859526","-135.78795398859526","-135.78795398859526"
"169423","-62.27325729150149","-62.27325729150149","-62.27325729150149"
"169427","-148.1459517363253","-148.1459517363253","-148.1459517363253"
"169428","-117.1928030227157","-117.1928030227157","-117.1928030227157"
"169429","-212.98224337455952","-212.98224337455952","-212.98224337455952"
"169434","-24.277454217773677","-24.277454217773677","-24.277454217773677"
"169459","-91.50884487242274","-91.50884487242274","-91.50884487242274"
"169464","-16.944293448765954","-16.944293448765954","-16.944293448765954"
"169466","-208.53768023271823","-208.53768023271823","-208.53768023271823"
"169488","-48.630229182560136","-48.630229182560136","-48.630229182560136"
"169495","-64.52814483547681","-64.52814483547681","-64.52814483547681"
"169500","-77.47822047929591","-77.47822047929591","-77.47822047929591"
"169520","-42.17339021285202","-42.17339021285202","-42.17339021285202"
"169556","-135.4725330869785","-135.4725330869785","-135.4725330869785"
"169608","-57.50553641318493","-57.50553641318493","-57.50553641318493"
"169625","-56.83872567928962","-56.83872567928962","-56.83872567928962"
"169628","-265.1134458534852","-265.1134458534852","-265.1134458534852"
"169639","-98.8194878825873","-98.8194878825873","-98.8194878825873"
"169683","-168.93508336844025","-168.93508336844025","-168.93508336844025"
"169686","-16.827847946571623","-16.827847946571623","-16.827847946571623"
"169709","-197.22102645961482","-197.22102645961482","-197.22102645961482"
"169731","-220.768058305775","-220.768058305775","-220.768058305775"
"169755","-47.49015151680841","-47.49015151680841","-47.49015151680841"
"169757","-241.5477477099698","-241.5477477099698","-241.5477477099698"
"169807","-130.3949831015062","-130.3949831015062","-130.3949831015062"
"169812","-279.6032028975191","-279.6032028975191","-279.6032028975191"
"169819","-231.46204484171318","-231.46204484171318","-231.46204484171318"
"169826","-95.84346459131942","-95.84346459131942","-95.84346459131942"
"169832","-83.35884353570582","-83.35884353570582","-83.35884353570582"
"169856","-117.64899943183396","-117.64899943183396","-117.64899943183396"
"169866","-103.26528459155416","-103.26528459155416","-103.26528459155416"
"169875","-212.72105652353562","-212.72105652353562","-212.72105652353562"
"169879","-156.46917777644174","-156.46917777644174","-156.46917777644174"
"169883","-270.35033201807624","-270.35033201807624","-270.35033201807624"
"169887","-33.88268404326609","-33.88268404326609","-33.88268404326609"
"169892","-257.97236019376953","-257.97236019376953","-257.97236019376953"
"169895","-45.406437729369124","-45.406437729369124","-45.406437729369124"
"169898","-255.9731499822267","-255.9731499822267","-255.9731499822267"
"169899","-53.363543310126886","-53.363543310126886","-53.363543310126886"
"169905","-139.76884933612527","-139.76884933612527","-139.76884933612527"
"169908","-66.8745853581323","-66.8745853581323","-66.8745853581323"
"169913","-69.70924118214745","-69.70924118214745","-69.70924118214745"
"169915","-122.59887231669556","-122.59887231669556","-122.59887231669556"
"169918","-33.68875441893041","-33.68875441893041","-33.68875441893041"
"169920","-208.15682129333524","-208.15682129333524","-208.15682129333524"
"169942","-221.38486346278788","-221.38486346278788","-221.38486346278788"
"169946","-53.26761837032104","-53.26761837032104","-53.26761837032104"
"169956","-63.19162328041233","-63.19162328041233","-63.19162328041233"
"169982","-223.12145344362122","-223.12145344362122","-223.12145344362122"
"169984","-21.579056642941296","-21.579056642941296","-21.579056642941296"
"169990","-86.4464669860703","-86.4464669860703","-86.4464669860703"
"170008","-73.11348883691396","-73.11348883691396","-73.11348883691396"
"170017","-233.28559783460744","-233.28559783460744","-233.28559783460744"
"170028","-234.3351691219375","-234.3351691219375","-234.3351691219375"
"170036","-72.22934946799604","-72.22934946799604","-72.22934946799604"
"170042","-118.96562785404572","-118.96562785404572","-118.96562785404572"
"170060","-249.6178433743125","-249.6178433743125","-249.6178433743125"
"170075","-240.0446280061724","-240.0446280061724","-240.0446280061724"
"170077","-236.00211286454046","-236.00211286454046","-236.00211286454046"
"170083","-84.70368363867767","-84.70368363867767","-84.70368363867767"
"170086","-114.10800767150411","-114.10800767150411","-114.10800767150411"
"170095","-174.56143172826484","-174.56143172826484","-174.56143172826484"
"170100","-119.48456629132211","-119.48456629132211","-119.48456629132211"
"170102","-27.97935092136784","-27.97935092136784","-27.97935092136784"
"170119","-138.19852431455269","-138.19852431455269","-138.19852431455269"
"170121","-59.14378186301776","-59.14378186301776","-59.14378186301776"
"170123","-104.07395467918866","-104.07395467918866","-104.07395467918866"
"170124","-154.82977015989272","-154.82977015989272","-154.82977015989272"
"170150","-80.00112280128887","-80.00112280128887","-80.00112280128887"
"170164","-90.55443511386233","-90.55443511386233","-90.55443511386233"
"170165","-178.79976587269178","-178.79976587269178","-178.79976587269178"
"170168","-66.38249178258303","-66.38249178258303","-66.38249178258303"
"170180","-189.2489917377793","-189.2489917377793","-189.2489917377793"
"170205","-94.83226662370994","-94.83226662370994","-94.83226662370994"
"170207","-171.977272198409","-171.977272198409","-171.977272198409"
"170212","-65.54474101846017","-65.54474101846017","-65.54474101846017"
"170214","-50.32466760543281","-50.32466760543281","-50.32466760543281"
"170237","-152.8122999797563","-152.8122999797563","-152.8122999797563"
"170238","-91.15929824314213","-91.15929824314213","-91.15929824314213"
"170248","-62.8995893255391","-62.8995893255391","-62.8995893255391"
"170267","-49.02105748970748","-49.02105748970748","-49.02105748970748"
"170292","-61.19503436636097","-61.19503436636097","-61.19503436636097"
"170295","-38.04505207008698","-38.04505207008698","-38.04505207008698"
"170299","-192.75538822445657","-192.75538822445657","-192.75538822445657"
"170302","-99.762093900983","-99.762093900983","-99.762093900983"
"170309","-208.61788533940495","-208.61788533940495","-208.61788533940495"
"170332","-91.92206779887401","-91.92206779887401","-91.92206779887401"
"170333","-53.561175324343765","-53.561175324343765","-53.561175324343765"
"170335","-77.33585099949228","-77.33585099949228","-77.33585099949228"
"170347","-240.96716588617528","-240.96716588617528","-240.96716588617528"
"170356","-226.99674799973297","-226.99674799973297","-226.99674799973297"
"170369","-31.48493854172696","-31.48493854172696","-31.48493854172696"
"170380","-140.8988479615612","-140.8988479615612","-140.8988479615612"
"170391","-34.18503339360608","-34.18503339360608","-34.18503339360608"
"170396","-269.0311672329372","-269.0311672329372","-269.0311672329372"
"170400","-228.07166024932968","-228.07166024932968","-228.07166024932968"
"170408","-204.7401084357117","-204.7401084357117","-204.7401084357117"
"170424","-20.46668725978205","-20.46668725978205","-20.46668725978205"
"170434","-257.3943305171519","-257.3943305171519","-257.3943305171519"
"170452","-47.36923747290904","-47.36923747290904","-47.36923747290904"
"170459","-73.05510915753432","-73.05510915753432","-73.05510915753432"
"170464","-94.89241697876464","-94.89241697876464","-94.89241697876464"
"170466","-198.37524333936045","-198.37524333936045","-198.37524333936045"
"170502","-142.2213412289675","-142.2213412289675","-142.2213412289675"
"170524","-204.03952009895872","-204.03952009895872","-204.03952009895872"
"170555","-72.66005159119555","-72.66005159119555","-72.66005159119555"
"170569","-74.20255140172034","-74.20255140172034","-74.20255140172034"
"170580","-89.32849707039581","-89.32849707039581","-89.32849707039581"
"170584","-25.878378840184943","-25.878378840184943","-25.878378840184943"
"170593","-154.39123674821082","-154.39123674821082","-154.39123674821082"
"170595","-74.10507080466657","-74.10507080466657","-74.10507080466657"
"170609","-197.23413975892672","-197.23413975892672","-197.23413975892672"
"170610","-105.51800509233513","-105.51800509233513","-105.51800509233513"
"170638","-54.90193959066135","-54.90193959066135","-54.90193959066135"
"170640","-72.74701199680284","-72.74701199680284","-72.74701199680284"
"170647","-84.61309468679906","-122.69377860705237","-46.53241076654576"
"170659","-160.35442185059745","-160.35442185059745","-160.35442185059745"
"170689","-54.97808437627588","-54.97808437627588","-54.97808437627588"
"170706","-74.54596198029991","-74.54596198029991","-74.54596198029991"
"170717","-192.8105380320848","-192.8105380320848","-192.8105380320848"
"170740","-147.4387283352173","-147.4387283352173","-147.4387283352173"
"170744","-127.85493054071527","-127.85493054071527","-127.85493054071527"
"170769","-249.4874689394109","-249.4874689394109","-249.4874689394109"
"170828","-37.26170209495601","-37.26170209495601","-37.26170209495601"
"170836","-184.73852901252175","-184.73852901252175","-184.73852901252175"
"170859","-185.5842302959187","-239.28747995511398","-131.88098063672342"
"170870","-54.70636494895305","-54.70636494895305","-54.70636494895305"
"170874","-269.5892157711123","-269.5892157711123","-269.5892157711123"
"170890","-169.12926041182797","-169.12926041182797","-169.12926041182797"
"170899","-296.6739447157957","-296.6739447157957","-296.6739447157957"
"170904","-282.66153768871396","-282.66153768871396","-282.66153768871396"
"170909","-118.59616448643573","-118.59616448643573","-118.59616448643573"
"170911","-33.229369121138106","-33.229369121138106","-33.229369121138106"
"170921","-229.49363426932476","-273.7457067693871","-185.24156176926243"
"170933","-155.35200122157613","-155.35200122157613","-155.35200122157613"
"170949","-115.05325164294668","-115.05325164294668","-115.05325164294668"
"170965","-47.8984775979826","-47.8984775979826","-47.8984775979826"
"170972","-91.25622136138138","-91.25622136138138","-91.25622136138138"
"170985","-27.156356468247722","-27.156356468247722","-27.156356468247722"
"171018","-60.87946108516169","-60.87946108516169","-60.87946108516169"
"171024","-41.9485891105013","-41.9485891105013","-41.9485891105013"
"171027","-118.5186575387016","-189.74258996282114","-47.294725114582064"
"171045","-212.32308795901355","-212.32308795901355","-212.32308795901355"
"171058","-123.54665659153035","-123.54665659153035","-123.54665659153035"
"171059","-246.35268698040295","-246.35268698040295","-246.35268698040295"
"171061","-128.76037107968105","-128.76037107968105","-128.76037107968105"
"171083","-122.6102792620843","-122.6102792620843","-122.6102792620843"
"171085","-213.4595188099971","-213.4595188099971","-213.4595188099971"
"171113","-74.13085479127739","-74.13085479127739","-74.13085479127739"
"171114","-47.98133585985223","-47.98133585985223","-47.98133585985223"
"171117","-231.7374158433339","-231.7374158433339","-231.7374158433339"
"171163","-140.15648040349907","-140.15648040349907","-140.15648040349907"
"171173","-150.23195920104874","-150.23195920104874","-150.23195920104874"
"171179","-75.46651451882745","-75.46651451882745","-75.46651451882745"
"171180","-90.19098465554845","-90.19098465554845","-90.19098465554845"
"171184","-99.92860227912622","-99.92860227912622","-99.92860227912622"
"171186","-97.0643789147368","-97.0643789147368","-97.0643789147368"
"171199","-229.24731557358882","-229.24731557358882","-229.24731557358882"
"171207","-127.15262203602143","-137.16532488233582","-117.13991918970702"
"171209","-214.37208246195536","-214.37208246195536","-214.37208246195536"
"171216","-65.53827862745699","-65.53827862745699","-65.53827862745699"
"171239","-252.5709537743449","-252.5709537743449","-252.5709537743449"
"171241","-52.73783312329917","-52.73783312329917","-52.73783312329917"
"171243","-89.06837421153568","-148.24727246043193","-39.59812411717104"
"171251","-93.93122258422149","-93.93122258422149","-93.93122258422149"
"171252","-194.86341141371926","-194.86341141371926","-194.86341141371926"
"171256","-49.15327200247493","-49.15327200247493","-49.15327200247493"
"171259","-212.14083029501234","-212.14083029501234","-212.14083029501234"
"171269","-89.10989467438262","-89.10989467438262","-89.10989467438262"
"171282","-201.14269439226527","-201.14269439226527","-201.14269439226527"
"171293","-238.74426297739444","-238.74426297739444","-238.74426297739444"
"171296","-87.64287256527354","-87.64287256527354","-87.64287256527354"
"171304","-220.9172823461623","-220.9172823461623","-220.9172823461623"
"171312","-128.67298740056535","-128.67298740056535","-128.67298740056535"
"171333","-212.80719595037192","-212.80719595037192","-212.80719595037192"
"171355","-184.53698246698357","-184.53698246698357","-184.53698246698357"
"171365","-174.35798067862768","-174.35798067862768","-174.35798067862768"
"171366","-29.61727943055004","-29.61727943055004","-29.61727943055004"
"171369","-75.56000094686192","-75.56000094686192","-75.56000094686192"
"171395","-203.70075632335883","-203.70075632335883","-203.70075632335883"
"171398","-208.25668087165624","-208.25668087165624","-208.25668087165624"
"171402","-46.79400643897404","-46.79400643897404","-46.79400643897404"
"171412","-213.09709439137023","-213.09709439137023","-213.09709439137023"
"171418","-255.31634118090687","-255.31634118090687","-255.31634118090687"
"171419","-84.58918613682636","-84.58918613682636","-84.58918613682636"
"171420","-177.9476056126154","-177.9476056126154","-177.9476056126154"
"171445","-269.80331591690475","-269.80331591690475","-269.80331591690475"
"171459","-152.8099006394189","-152.8099006394189","-152.8099006394189"
"171469","-74.90045716413535","-74.90045716413535","-74.90045716413535"
"171475","-236.26227281203475","-236.26227281203475","-236.26227281203475"
"171478","-57.677570722927555","-85.8872206602688","-29.467920785586315"
"171499","-209.8179604563531","-209.8179604563531","-209.8179604563531"
"171503","-112.64708205918348","-112.64708205918348","-112.64708205918348"
"171508","-139.8349240407585","-139.8349240407585","-139.8349240407585"
"171513","-104.94908069840947","-104.94908069840947","-104.94908069840947"
"171517","-127.1564073790397","-127.1564073790397","-127.1564073790397"
"171557","-52.7530639655765","-52.7530639655765","-52.7530639655765"
"171567","-22.056837263935634","-22.056837263935634","-22.056837263935634"
"171578","-252.38047663192705","-252.38047663192705","-252.38047663192705"
"171598","-65.84795058430592","-65.84795058430592","-65.84795058430592"
"171615","-96.38786744384758","-96.38786744384758","-96.38786744384758"
"171617","-69.24538821955286","-69.24538821955286","-69.24538821955286"
"171628","-98.59160469832108","-98.59160469832108","-98.59160469832108"
"171633","-25.487876696093384","-25.487876696093384","-25.487876696093384"
"171646","-244.48927611056408","-244.48927611056408","-244.48927611056408"
"171672","-134.3550426177097","-134.3550426177097","-134.3550426177097"
"171682","-147.342002745859","-147.342002745859","-147.342002745859"
"171702","-266.1906304734944","-266.1906304734944","-266.1906304734944"
"171707","-126.98514327912842","-126.98514327912842","-126.98514327912842"
"171741","-63.120225240439616","-63.120225240439616","-63.120225240439616"
"171749","-192.48184526101295","-192.48184526101295","-192.48184526101295"
"171762","-210.00431503252707","-219.25403973592472","-200.75459032912946"
"171783","-252.85846360680307","-252.85846360680307","-252.85846360680307"
"171787","-186.87757772363153","-186.87757772363153","-186.87757772363153"
"171818","-125.36214087358181","-125.36214087358181","-125.36214087358181"
"171820","-140.62803232434945","-140.62803232434945","-140.62803232434945"
"171823","-28.62410083553216","-28.62410083553216","-28.62410083553216"
"171826","-221.32582731346477","-221.32582731346477","-221.32582731346477"
"171844","-142.25690646717334","-142.25690646717334","-142.25690646717334"
"171880","-209.56935519930573","-209.56935519930573","-209.56935519930573"
"171894","-88.37702226252482","-88.37702226252482","-88.37702226252482"
"171898","-144.81318015468437","-232.87792748267404","-56.748432826694696"
"171899","-76.22008814624068","-76.22008814624068","-76.22008814624068"
"171900","-50.42492383673275","-50.42492383673275","-50.42492383673275"
"171920","-175.64633995122924","-175.64633995122924","-175.64633995122924"
"171922","-121.87030214659512","-121.87030214659512","-121.87030214659512"
"171957","-198.63794096513584","-198.63794096513584","-198.63794096513584"
"171959","-197.74273124156522","-197.74273124156522","-197.74273124156522"
"171962","-99.24562334052652","-99.24562334052652","-99.24562334052652"
"171981","-80.28308558371653","-80.28308558371653","-80.28308558371653"
"172006","-138.8137834956973","-138.8137834956973","-138.8137834956973"
"172050","-51.82387303165149","-51.82387303165149","-51.82387303165149"
"172074","-139.83045640767386","-139.83045640767386","-139.83045640767386"
"172081","-118.66943601426999","-118.66943601426999","-118.66943601426999"
"172084","-168.77140417345103","-168.77140417345103","-168.77140417345103"
"172086","-137.48498609025322","-137.48498609025322","-137.48498609025322"
"172087","-253.31454873509287","-253.31454873509287","-253.31454873509287"
"172094","-210.8639202065272","-210.8639202065272","-210.8639202065272"
"172103","-76.64634529403094","-76.64634529403094","-76.64634529403094"
"172115","-128.48381224421317","-128.48381224421317","-128.48381224421317"
"172120","-26.396709470024653","-26.396709470024653","-26.396709470024653"
"172121","-157.93527777190326","-157.93527777190326","-157.93527777190326"
"172123","-109.41522406315195","-171.0924155416752","-47.738032584628705"
"172126","-56.852275150044015","-56.852275150044015","-56.852275150044015"
"172134","-222.66938657119093","-222.66938657119093","-222.66938657119093"
"172149","-223.0164709918016","-223.0164709918016","-223.0164709918016"
"172150","-59.08008845877981","-59.08008845877981","-59.08008845877981"
"172151","-163.39323567767292","-163.39323567767292","-163.39323567767292"
"172157","-158.78020069027284","-158.78020069027284","-158.78020069027284"
"172170","-180.99235781411667","-180.99235781411667","-180.99235781411667"
"172176","-242.38586970062255","-242.38586970062255","-242.38586970062255"
"172186","-231.66975027473936","-231.66975027473936","-231.66975027473936"
"172195","-222.80137499230113","-222.80137499230113","-222.80137499230113"
"172209","-223.79826371633388","-223.79826371633388","-223.79826371633388"
"172262","-50.19620953147551","-50.19620953147551","-50.19620953147551"
"172263","-145.92598126693358","-145.92598126693358","-145.92598126693358"
"172274","-240.22803778609102","-240.22803778609102","-240.22803778609102"
"172289","-71.6532013448799","-71.6532013448799","-71.6532013448799"
"172290","-65.23751084777491","-65.23751084777491","-65.23751084777491"
"172291","-214.70012202814695","-214.70012202814695","-214.70012202814695"
"172298","-203.65141318682203","-203.65141318682203","-203.65141318682203"
"172300","-159.06747060213058","-159.06747060213058","-159.06747060213058"
"172301","-112.70413915647663","-112.70413915647663","-112.70413915647663"
"172322","-236.55456249414712","-236.55456249414712","-236.55456249414712"
"172324","-153.4869462597766","-232.79937089350744","-74.17452162604576"
"172358","-154.75948882202573","-154.75948882202573","-154.75948882202573"
"172365","-172.13797305654438","-172.13797305654438","-172.13797305654438"
"172369","-135.13889203655003","-233.49986454341825","-36.77791952968182"
"172380","-34.65006686697664","-34.65006686697664","-34.65006686697664"
"172400","-236.02359273991146","-236.02359273991146","-236.02359273991146"
"172406","-246.33246619562547","-246.33246619562547","-246.33246619562547"
"172414","-201.12564521184822","-201.12564521184822","-201.12564521184822"
"172431","-39.13571692284591","-39.13571692284591","-39.13571692284591"
"172434","-190.4761248803258","-190.4761248803258","-190.4761248803258"
"172450","-232.6041189884043","-274.31460716976","-190.89363080704865"
"172452","-124.90699382789884","-152.33525228716496","-97.47873536863273"
"172487","-80.0549484614657","-80.0549484614657","-80.0549484614657"
"172497","-45.02922604693729","-45.02922604693729","-45.02922604693729"
"172508","-44.5374385496387","-44.5374385496387","-44.5374385496387"
"172514","-115.83313056447832","-115.83313056447832","-115.83313056447832"
"172520","-216.43955612560214","-216.43955612560214","-216.43955612560214"
"172521","-128.41067740686458","-128.41067740686458","-128.41067740686458"
"172534","-33.540597377053146","-33.540597377053146","-33.540597377053146"
"172558","-135.36777053625545","-135.36777053625545","-135.36777053625545"
"172575","-233.6567483314467","-233.6567483314467","-233.6567483314467"
"172577","-159.8514084790051","-159.8514084790051","-159.8514084790051"
"172581","-72.20892244687936","-72.20892244687936","-72.20892244687936"
"172584","-97.03023027752145","-97.03023027752145","-97.03023027752145"
"172587","-85.22791180166251","-85.22791180166251","-85.22791180166251"
"172593","-114.90545525812216","-114.90545525812216","-114.90545525812216"
"172608","-97.57580025219939","-97.57580025219939","-97.57580025219939"
"172611","-203.78931099978834","-203.78931099978834","-203.78931099978834"
"172613","-71.60406055459221","-71.60406055459221","-71.60406055459221"
"172634","-80.99346964096046","-80.99346964096046","-80.99346964096046"
"172647","-57.49282879521899","-57.49282879521899","-57.49282879521899"
"172648","-66.3675678077689","-66.3675678077689","-66.3675678077689"
"172686","-91.14075551258287","-91.14075551258287","-91.14075551258287"
"172690","-33.41423085055807","-33.41423085055807","-33.41423085055807"
"172709","-73.30886780616291","-73.30886780616291","-73.30886780616291"
"172747","-19.479433540484266","-19.479433540484266","-19.479433540484266"
"172796","-156.40525823576886","-156.40525823576886","-156.40525823576886"
"172803","-94.1060981503902","-94.1060981503902","-94.1060981503902"
"172808","-95.93364075800642","-95.93364075800642","-95.93364075800642"
"172838","-125.7002136516575","-125.7002136516575","-125.7002136516575"
"172839","-255.41517817304492","-255.41517817304492","-255.41517817304492"
"172860","-48.74827362928188","-48.74827362928188","-48.74827362928188"
"172863","-108.70753041639867","-108.70753041639867","-108.70753041639867"
"172868","-166.98938455191015","-166.98938455191015","-166.98938455191015"
"172875","-186.6214671135358","-186.6214671135358","-186.6214671135358"
"172893","-78.85044612918834","-78.85044612918834","-78.85044612918834"
"172902","-75.76622232268497","-75.76622232268497","-75.76622232268497"
"172927","-70.86834889199022","-70.86834889199022","-70.86834889199022"
"172942","-72.44750235991319","-72.44750235991319","-72.44750235991319"
"172967","-128.08867599544038","-128.08867599544038","-128.08867599544038"
"172969","-163.70436858533685","-217.13011586447257","-110.27862130620112"
"172970","-220.69188427452005","-220.69188427452005","-220.69188427452005"
"172975","-135.2682441324811","-135.2682441324811","-135.2682441324811"
"172978","-56.411320981073416","-56.411320981073416","-56.411320981073416"
"172979","-56.83241899077076","-56.83241899077076","-56.83241899077076"
"172984","-263.7766412603243","-263.7766412603243","-263.7766412603243"
"172986","-120.49889049383484","-120.49889049383484","-120.49889049383484"
"172989","-236.96615440381828","-236.96615440381828","-236.96615440381828"
"173011","-43.08383151567151","-43.08383151567151","-43.08383151567151"
