"Step","env: ROBUSTNESS_TEST2 - ep_info/Ball","env: ROBUSTNESS_TEST2 - ep_info/Ball__MIN","env: ROBUSTNESS_TEST2 - ep_info/Ball__MAX"
"5981","0","0","0"
"5999","-2.0213956095443395","-4.042791219088679","0"
"6046","-4.969390363041681","-4.969390363041681","-4.969390363041681"
"6047","0","0","0"
"6069","0","0","0"
"6071","0","0","0"
"6107","0","0","0"
"6114","11.352486588679987","11.352486588679987","11.352486588679987"
"6176","0","0","0"
"6185","0","0","0"
"6283","9.547715798822313","9.547715798822313","9.547715798822313"
"6299","0","0","0"
"6322","5.595487580627314","5.595487580627314","5.595487580627314"
"6330","0","0","0"
"6340","0","0","0"
"6349","0","0","0"
"6365","4.631347383597747","4.631347383597747","4.631347383597747"
"6369","0","0","0"
"6394","0","0","0"
"6431","-25.144847459381737","-25.144847459381737","-25.144847459381737"
"6446","0","0","0"
"6471","0","0","0"
"6493","2.815677429083174","2.815677429083174","2.815677429083174"
"6510","-9.625049778208428","-9.625049778208428","-9.625049778208428"
"6551","-35.693685950730895","-35.693685950730895","-35.693685950730895"
"6560","0","0","0"
"6581","22.931988406041615","22.931988406041615","22.931988406041615"
"6585","0","0","0"
"6601","17.30969530118939","17.30969530118939","17.30969530118939"
"6730","1.8161238620127116","1.8161238620127116","1.8161238620127116"
"6742","0","0","0"
"6744","-5.364158742399206","-5.364158742399206","-5.364158742399206"
"6749","0","0","0"
"6769","0","0","0"
"6781","0","0","0"
"6799","0","0","0"
"6862","0","0","0"
"6870","4.997373821197177","4.997373821197177","4.997373821197177"
"6907","0","0","0"
"6914","9.436973724300218","9.436973724300218","9.436973724300218"
"6921","0","0","0"
"6922","0","0","0"
"6930","0","0","0"
"6951","0","0","0"
"6985","-4.338793561070147","-8.677587122140293","0"
"6991","-0.1325565721372851","-0.1325565721372851","-0.1325565721372851"
"7001","0","0","0"
"7064","18.556275992439097","18.556275992439097","18.556275992439097"
"7087","-3.7717025214431494","-3.7717025214431494","-3.7717025214431494"
"7122","0","0","0"
"7137","-0.9773300816084463","-0.9773300816084463","-0.9773300816084463"
"7142","0","0","0"
"7169","0","0","0"
"7170","-6.34990565571686","-6.34990565571686","-6.34990565571686"
"7181","0","0","0"
"7199","-12.225682272854954","-24.451364545709907","0"
"7231","0","0","0"
"7262","11.669595934153111","11.669595934153111","11.669595934153111"
"7276","0","0","0"
"7302","0","0","0"
"7307","0","0","0"
"7321","0","0","0"
"7330","-12.460366650761669","-12.460366650761669","-12.460366650761669"
"7351","2.8899352598578893","2.8899352598578893","2.8899352598578893"
"7381","0","0","0"
"7385","-3.2489695080177414","-3.2489695080177414","-3.2489695080177414"
"7399","21.58065154554419","21.58065154554419","21.58065154554419"
"7401","0","0","0"
"7439","-4.105703046360276","-4.105703046360276","-4.105703046360276"
"7443","-12.587496875595587","-12.587496875595587","-12.587496875595587"
"7464","0","0","0"
"7487","-7.192818816601993","-7.192818816601993","-7.192818816601993"
"7537","0","0","0"
"7549","0","0","0"
"7569","0.10722792447554752","0","0.21445584895109504"
"7581","0","0","0"
"7594","0","0","0"
"7599","-24.733166028336697","-24.733166028336697","-24.733166028336697"
"7662","28.751169339390085","28.751169339390085","28.751169339390085"
"7669","4.823287535931236","4.823287535931236","4.823287535931236"
"7670","0","0","0"
"7671","0","0","0"
"7680","0","0","0"
"7714","0","0","0"
"7750","-10.989998000516245","-10.989998000516245","-10.989998000516245"
"7763","-35.276301356159045","-35.276301356159045","-35.276301356159045"
"7781","-11.328710743132515","-13.940717466559628","-8.716704019705404"
"7785","0","0","0"
"7801","0","0","0"
"7860","-18.378733949407493","-18.378733949407493","-18.378733949407493"
"7888","0","0","0"
"7922","0","0","0"
"7937","-16.668329447728023","-16.668329447728023","-16.668329447728023"
"7944","0","0","0"
"7949","-6.744184647036785","-6.744184647036785","-6.744184647036785"
"7965","0","0","0"
"7969","0","0","0"
"7987","11.27293792919872","11.27293792919872","11.27293792919872"
"7999","0","0","0"
"8031","0","0","0"
"8047","-21.9748110362965","-21.9748110362965","-21.9748110362965"
"8080","0","0","0"
"8093","0","0","0"
"8132","0","0","0"
"8135","0","0","0"
"8151","0","0","0"
"8164","0","0","0"
"8185","0","0","0"
"8287","0","0","0"
"8299","0","0","0"
"8344","0","0","0"
"8365","0","0","0"
"8369","-22.661994291032","-22.661994291032","-22.661994291032"
"8399","6.670809015310002","0","20.012427045930007"
"8431","-4.263047904824816","-4.263047904824816","-4.263047904824816"
"8447","5.079500511401791","5.079500511401791","5.079500511401791"
"8469","0","0","0"
"8476","0","0","0"
"8480","5.826565323595197","5.826565323595197","5.826565323595197"
"8510","0","0","0"
"8514","0","0","0"
"8550","5.625632691458509","5.625632691458509","5.625632691458509"
"8564","-6.3137787630343665","-6.3137787630343665","-6.3137787630343665"
"8566","0","0","0"
"8599","0","0","0"
"8660","0","0","0"
"8699","0","0","0"
"8716","0","0","0"
"8753","0","0","0"
"8794","0","0","0"
"8799","0","0","0"
"8847","-3.0010211902229296","-3.0010211902229296","-3.0010211902229296"
"8871","19.836600476169373","19.836600476169373","19.836600476169373"
"8880","1.0403038139632108","1.0403038139632108","1.0403038139632108"
"8914","0","0","0"
"8921","0","0","0"
"8964","0","0","0"
"8966","0","0","0"
"8991","-5.702625926836907","-5.702625926836907","-5.702625926836907"
"8999","0","0","0"
"9001","0","0","0"
"9099","0","0","0"
"9137","0","0","0"
"9142","0","0","0"
"9149","-16.54423574252427","-16.54423574252427","-16.54423574252427"
"9153","-4.426938680505239","-4.426938680505239","-4.426938680505239"
"9181","-1.1681477709356292","-1.1681477709356292","-1.1681477709356292"
"9189","0","0","0"
"9252","0","0","0"
"9271","0","0","0"
"9281","0","0","0"
"9295","0","0","0"
"9310","0","0","0"
"9321","0","0","0"
"9330","0","0","0"
"9332","0","0","0"
"9346","0","0","0"
"9364","4.402923830380101","4.402923830380101","4.402923830380101"
"9366","0","0","0"
"9455","0.2550513432090451","0.2550513432090451","0.2550513432090451"
"9483","0","0","0"
"9499","0","0","0"
"9516","0","0","0"
"9530","0","0","0"
"9534","-5.496887367067455","-5.496887367067455","-5.496887367067455"
"9537","0","0","0"
"9544","0","0","0"
"9549","0","0","0"
"9569","0","0","0"
"9587","0","0","0"
"9589","-10.923036087492786","-10.923036087492786","-10.923036087492786"
"9594","2.808054798531952","2.808054798531952","2.808054798531952"
"9598","15.49422308859566","15.49422308859566","15.49422308859566"
"9599","-5.197822381427675","-10.39564476285535","0"
"9671","4.845467160933294","0","9.690934321866589"
"9676","4.986873650093693","4.986873650093693","4.986873650093693"
"9680","0","0","0"
"9693","-12.933244090862043","-12.933244090862043","-12.933244090862043"
"9707","2.225933722722734","2.225933722722734","2.225933722722734"
"9714","0","0","0"
"9730","0","0","0"
"9741","0","0","0"
"9743","0","0","0"
"9760","-0.33214054546201166","-0.33214054546201166","-0.33214054546201166"
"9781","0","0","0"
"9785","0","0","0"
"9860","0","0","0"
"9864","0","0","0"
"9883","0","0","0"
"9913","0","0","0"
"9916","7.913256433433616","7.913256433433616","7.913256433433616"
"9965","-3.802372327491999","-3.802372327491999","-3.802372327491999"
"9999","0","0","0"
"10047","0","0","0"
"10071","0","0","0"
"10076","0","0","0"
"10081","0","0","0"
"10095","3.3783977644693346","3.3783977644693346","3.3783977644693346"
"10101","-22.25707122120616","-22.25707122120616","-22.25707122120616"
"10107","0","0","0"
"10114","0","0","0"
"10121","0","0","0"
"10130","25.231040761224605","25.231040761224605","25.231040761224605"
"10135","8.372198554145028","8.372198554145028","8.372198554145028"
"10141","0","0","0"
"10143","0","0","0"
"10160","12.592684937968812","-2.8903972018610844","28.07576707779871"
"10181","0","0","0"
"10185","0","0","0"
"10230","0","0","0"
"10243","0","0","0"
"10260","8.758996069875561","8.758996069875561","8.758996069875561"
"10313","-0.02490789958803097","-0.02490789958803097","-0.02490789958803097"
"10349","0","0","0"
"10365","0","0","0"
"10381","0","0","0"
"10399","0","0","0"
"10469","0","0","0"
"10471","0","0","0"
"10507","0","0","0"
"10521","0","0","0"
"10541","0","0","0"
"10585","0","0","0"
"10630","0","0","0"
"10637","0.38902429308117237","0.38902429308117237","0.38902429308117237"
"10643","0","0","0"
"10660","-15.458100138761619","-15.458100138761619","-15.458100138761619"
"10734","-20.02194744471985","-20.02194744471985","-20.02194744471985"
"10737","-0.2258547334375971","-0.2258547334375971","-0.2258547334375971"
"10769","0","0","0"
"10784","0","0","0"
"10787","2.2440114885112377","2.2440114885112377","2.2440114885112377"
"10831","0","0","0"
"10869","0","0","0"
"10870","6.605725902581689","6.605725902581689","6.605725902581689"
"10901","0","0","0"
"10910","-10.5070600787556","-10.5070600787556","-10.5070600787556"
"10941","0","0","0"
"10950","1.6171669750732411","1.6171669750732411","1.6171669750732411"
"10951","-10.405163708406123","-10.405163708406123","-10.405163708406123"
"10991","0","0","0"
"10999","0","0","0"
"11001","0","0","0"
"11055","0","0","0"
"11083","0","0","0"
"11113","0","0","0"
"11149","-2.092674926484234","-2.092674926484234","-2.092674926484234"
"11153","0","0","0"
"11165","0","0","0"
"11184","0","0","0"
"11199","0","0","0"
"11231","0","0","0"
"11271","-5.917141913133264","-5.917141913133264","-5.917141913133264"
"11293","0","0","0"
"11310","0","0","0"
"11330","0","0","0"
"11335","-24.82018617158411","-24.82018617158411","-24.82018617158411"
"11351","0","0","0"
"11360","0","0","0"
"11381","0","0","0"
"11385","0","0","0"
"11399","0","0","0"
"11414","0","0","0"
"11430","0","0","0"
"11435","0","0","0"
"11455","0","0","0"
"11460","8.30797197846036","8.30797197846036","8.30797197846036"
"11516","0","0","0"
"11537","0","0","0"
"11542","0","0","0"
"11544","0","0","0"
"11569","0","0","0"
"11575","0","0","0"
"11599","4.138327332979272","4.138327332979272","4.138327332979272"
"11622","-21.834632155067656","-21.834632155067656","-21.834632155067656"
"11669","0","0","0"
"11671","3.047736367793566","3.047736367793566","3.047736367793566"
"11675","0","0","0"
"11680","0","0","0"
"11693","0","0","0"
"11695","0","0","0"
"11701","0","0","0"
"11720","-9.96064840297842","-9.96064840297842","-9.96064840297842"
"11721","0","0","0"
"11732","-22.268978836181304","-22.268978836181304","-22.268978836181304"
"11750","0","0","0"
"11764","2.0087295226375588","2.0087295226375588","2.0087295226375588"
"11781","0","0","0"
"11801","0","0","0"
"11860","0","0","0"
"11883","11.601136626409733","11.601136626409733","11.601136626409733"
"11913","0","0","0"
"11930","0","0","0"
"11974","-6.474169892843394","-6.474169892843394","-6.474169892843394"
"11975","0","0","0"
"11989","0","0","0"
"11999","-4.488530029617406","-4.488530029617406","-4.488530029617406"
"12009","-4.236100402173265","-4.236100402173265","-4.236100402173265"
"12031","0","0","0"
"12069","-12.804071753297409","-12.804071753297409","-12.804071753297409"
"12071","0","0","0"
"12075","0","0","0"
"12076","0","0","0"
"12102","0","0","0"
"12110","0","0","0"
"12121","0","0","0"
"12135","5.900693028156166","5.900693028156166","5.900693028156166"
"12150","9.798203659379515","9.798203659379515","9.798203659379515"
"12164","0","0","0"
"12199","0","0","0"
"12230","0","0","0"
"12260","6.136479888576363","6.136479888576363","6.136479888576363"
"12272","4.673869038955891","4.673869038955891","4.673869038955891"
"12316","0","0","0"
"12353","0","0","0"
"12369","0","0","0"
"12374","4.295685046375804","4.295685046375804","4.295685046375804"
"12398","0","0","0"
"12399","-18.06918070599663","-18.06918070599663","-18.06918070599663"
"12431","0","0","0"
"12447","0","0","0"
"12495","0","0","0"
"12501","0","0","0"
"12521","0","0","0"
"12541","15.36828093179702","15.36828093179702","15.36828093179702"
"12543","0","0","0"
"12550","-16.212426022816135","-16.212426022816135","-16.212426022816135"
"12560","-14.17812485308287","-14.17812485308287","-14.17812485308287"
"12591","0","0","0"
"12625","15.084349983322412","15.084349983322412","15.084349983322412"
"12672","0","0","0"
"12680","0","0","0"
"12730","-0.22713889296237788","-0.22713889296237788","-0.22713889296237788"
"12765","0","0","0"
"12769","0","0","0"
"12789","-0.11182587304864722","-0.11182587304864722","-0.11182587304864722"
"12798","0","0","0"
"12799","1.2505215097909392","0","2.5010430195818785"
"12803","-19.38349033925835","-19.38349033925835","-19.38349033925835"
"12864","15.817206964952062","15.817206964952062","15.817206964952062"
"12869","0","0","0"
"12871","0","0","0"
"12881","0","0","0"
"12930","-1.2933195932254087","-1.2933195932254087","-1.2933195932254087"
"12932","0.6468211623725033","0.6468211623725033","0.6468211623725033"
"12950","0","0","0"
"12951","12.437456502615609","12.437456502615609","12.437456502615609"
"12964","-0.5376354625871566","-0.5376354625871566","-0.5376354625871566"
"12985","5.707903344966","5.707903344966","5.707903344966"
"13030","0","0","0"
"13088","0","0","0"
"13122","8.719822030264464","8.719822030264464","8.719822030264464"
"13130","0.19718241450861762","0.19718241450861762","0.19718241450861762"
"13134","0","0","0"
"13165","0","0","0"
"13174","0","0","0"
"13181","0","0","0"
"13192","0","0","0"
"13199","0","0","0"
"13203","0","0","0"
"13230","0","0","0"
"13264","0","0","0"
"13271","0","0","0"
"13275","-8.493301205838653","-8.493301205838653","-8.493301205838653"
"13281","0","0","0"
"13295","0","0","0"
"13302","0","0","0"
"13321","0","0","0"
"13332","0","0","0"
"13335","-7.001591531635285","-7.001591531635285","-7.001591531635285"
"13356","0","0","0"
"13360","0","0","0"
"13364","0","0","0"
"13385","0","0","0"
"13437","0","0","0"
"13443","0","0","0"
"13455","0","0","0"
"13464","-2.0960198898954174","-2.0960198898954174","-2.0960198898954174"
"13544","26.743715113404413","26.743715113404413","26.743715113404413"
"13574","10.007040067482421","0","20.014080134964843"
"13575","0","0","0"
"13584","3.3870260320072783","3.3870260320072783","3.3870260320072783"
"13587","4.980648488619986","4.980648488619986","4.980648488619986"
"13599","0","0","0"
"13671","0","0","0"
"13681","0","0","0"
"13693","-11.47819306377492","-19.87890695190594","-3.0774791756439"
"13731","6.963016438455265","6.963016438455265","6.963016438455265"
"13756","0","0","0"
"13781","5.217859008062765","5.217859008062765","5.217859008062765"
"13805","0","0","0"
"13860","0","0","0"
"13864","26.868762391975107","26.868762391975107","26.868762391975107"
"13969","-13.37914936734152","-13.37914936734152","-13.37914936734152"
"13975","0","0","0"
"13984","0","0","0"
"13998","-0.9508364471862263","-0.9508364471862263","-0.9508364471862263"
"13999","0","0","0"
"14012","0","0","0"
"14071","0","0","0"
"14075","0","0","0"
"14081","0","0","0"
"14093","0","0","0"
"14110","0","0","0"
"14120","0","0","0"
"14131","-2.007400546403371","-2.007400546403371","-2.007400546403371"
"14135","0","0","0"
"14141","0","0","0"
"14164","0","0","0"
"14191","0","0","0"
"14260","0","0","0"
"14288","-2.061918336444446","-2.061918336444446","-2.061918336444446"
"14369","0","0","0"
"14392","0","0","0"
"14398","0","0","0"
"14399","0","0","0"
"14428","0","0","0"
"14479","0","0","0"
"14481","0","0","0"
"14489","-18.81827162119856","-18.81827162119856","-18.81827162119856"
"14493","0","0","0"
"14498","0","0","0"
"14520","-18.13319526236407","-18.13319526236407","-18.13319526236407"
"14531","-1.4445330464771367","-1.4445330464771367","-1.4445330464771367"
"14532","0","0","0"
"14535","0","0","0"
"14556","0","0","0"
"14560","-5.200098072048528","-5.200098072048528","-5.200098072048528"
"14564","11.190216137692557","11.190216137692557","11.190216137692557"
"14642","-3.912787813741203","-3.912787813741203","-3.912787813741203"
"14643","8.885917067079843","0","17.771834134159686"
"14680","2.4770380806906935","2.4770380806906935","2.4770380806906935"
"14722","0","0","0"
"14769","0","0","0"
"14774","0","0","0"
"14787","12.30960152075916","12.30960152075916","12.30960152075916"
"14798","0","0","0"
"14799","0","0","0"
"14812","14.169375551076952","14.169375551076952","14.169375551076952"
"14820","0","0","0"
"14830","0","0","0"
"14871","0","0","0"
"14880","-8.077924527637853","-8.077924527637853","-8.077924527637853"
"14887","0","0","0"
"14921","0","0","0"
"14932","0","0","0"
"14941","-18.022214229005908","-36.044428458011815","0"
"14960","0","0","0"
"14964","0","0","0"
"14966","0","0","0"
"14999","1.6410104188035346","1.6410104188035346","1.6410104188035346"
"15037","0","0","0"
"15043","-30.12037897862656","-30.12037897862656","-30.12037897862656"
"15060","-5.425067762373092","-5.425067762373092","-5.425067762373092"
"15064","0","0","0"
"15080","0","0","0"
"15088","1.4887456084164423","1.4887456084164423","1.4887456084164423"
"15137","-2.579641269963851","-2.579641269963851","-2.579641269963851"
"15151","0","0","0"
"15165","0","0","0"
"15174","0","0","0"
"15184","-1.2272029087155132","-1.2272029087155132","-1.2272029087155132"
"15187","0","0","0"
"15190","0","0","0"
"15198","0","0","0"
"15199","0","0","0"
"15204","16.774006481825612","16.774006481825612","16.774006481825612"
"15228","0","0","0"
"15230","0","0","0"
"15262","-23.197659055616697","-23.197659055616697","-23.197659055616697"
"15275","0","0","0"
"15287","-8.18271084577267","-8.18271084577267","-8.18271084577267"
"15293","0","0","0"
"15295","0","0","0"
"15321","0","0","0"
"15329","0","0","0"
"15330","0.9231641490074133","0.9231641490074133","0.9231641490074133"
"15335","-1.7725862136743487","-1.7725862136743487","-1.7725862136743487"
"15350","-14.826288497003226","-14.826288497003226","-14.826288497003226"
"15442","0","0","0"
"15443","0.2295901947605039","0.2295901947605039","0.2295901947605039"
"15455","2.4569460114680037","2.4569460114680037","2.4569460114680037"
"15460","0","0","0"
"15464","0","0","0"
"15522","-1.3353781710443657","-1.3353781710443657","-1.3353781710443657"
"15534","0","0","0"
"15574","-4.771191015430591","-4.771191015430591","-4.771191015430591"
"15584","0","0","0"
"15598","0","0","0"
"15599","0","0","0"
"15612","-4.108078188450763","-4.108078188450763","-4.108078188450763"
"15647","0","0","0"
"15671","0","0","0"
"15679","3.0429931953255305","0","6.085986390651061"
"15680","0","0","0"
"15689","0","0","0"
"15693","3.9684967358048557","3.9684967358048557","3.9684967358048557"
"15698","3.9893598616791865","3.9893598616791865","3.9893598616791865"
"15701","-11.568286070872976","-11.568286070872976","-11.568286070872976"
"15721","1.0540112886108304","1.0540112886108304","1.0540112886108304"
"15750","0","0","0"
"15760","0","0","0"
"15764","0","0","0"
"15842","-8.80842577841934","-8.80842577841934","-8.80842577841934"
"15860","-10.921014125683037","-10.921014125683037","-10.921014125683037"
"15863","32.91307707520735","32.91307707520735","32.91307707520735"
"15864","0","0","0"
"15867","0","0","0"
"15888","0","0","0"
"15922","0","0","0"
"15924","4.104304202187626","4.104304202187626","4.104304202187626"
"15934","0","0","0"
"15965","0","0","0"
"15990","0","0","0"
"15998","0","0","0"
"15999","0","0","0"
"16004","0","0","0"
"16022","0","0","0"
"16028","0","0","0"
"16030","2.9980294059336337","2.9980294059336337","2.9980294059336337"
"16062","0","0","0"
"16072","-14.232356708327378","-14.232356708327378","-14.232356708327378"
"16079","0","0","0"
"16080","6.7383267315370095","6.7383267315370095","6.7383267315370095"
"16102","0","0","0"
"16106","0","0","0"
"16130","0","0","0"
"16131","0","0","0"
"16141","0","0","0"
"16150","11.157070995606595","11.157070995606595","11.157070995606595"
"16151","0","0","0"
"16174","-19.708546601916556","-19.708546601916556","-19.708546601916556"
"16260","0","0","0"
"16280","0","0","0"
"16288","0","0","0"
"16344","0","0","0"
"16351","0","0","0"
"16369","0","0","0"
"16374","3.134683389727444","3.134683389727444","3.134683389727444"
"16375","0","0","0"
"16381","0","0","0"
"16392","0","0","0"
"16399","0","0","0"
"16430","0","0","0"
"16475","0","0","0"
"16479","0","0","0"
"16481","0","0","0"
"16487","-35.14083310021297","-35.14083310021297","-35.14083310021297"
"16489","0","0","0"
"16501","0","0","0"
"16506","0","0","0"
"16522","0","0","0"
"16532","-1.7521479444843446","-1.7521479444843446","-1.7521479444843446"
"16537","25.816224612099134","25.816224612099134","25.816224612099134"
"16560","-9.026242319664851","-9.026242319664851","-9.026242319664851"
"16660","-10.729027311966728","-10.729027311966728","-10.729027311966728"
"16663","0","0","0"
"16664","6.1081962775650185","6.1081962775650185","6.1081962775650185"
"16667","0","0","0"
"16680","0","0","0"
"16722","0","0","0"
"16765","-6.573203840822969","-6.573203840822969","-6.573203840822969"
"16781","0","0","0"
"16798","0","0","0"
"16799","0","0","0"
"16802","-28.4206495816949","-28.4206495816949","-28.4206495816949"
"16862","-22.059101484736928","-22.059101484736928","-22.059101484736928"
"16879","0","0","0"
"16880","0","0","0"
"16881","0","0","0"
"16882","-10.94479857423792","-10.94479857423792","-10.94479857423792"
"16893","-12.744735126626049","-12.744735126626049","-12.744735126626049"
"16895","-4.412905326724232","-4.412905326724232","-4.412905326724232"
"16906","-2.531484354030256","-2.531484354030256","-2.531484354030256"
"16930","0","0","0"
"16932","1.4628837203952934","1.4628837203952934","1.4628837203952934"
"16937","0","0","0"
"17030","2.308500977404731","2.308500977404731","2.308500977404731"
"17037","0","0","0"
"17043","0","0","0"
"17062","-2.5615768430599184","-2.5615768430599184","-2.5615768430599184"
"17063","0","0","0"
"17064","0","0","0"
"17080","0","0","0"
"17122","0","0","0"
"17144","0","0","0"
"17165","0","0","0"
"17174","1.4637261589331845","1.4637261589331845","1.4637261589331845"
"17190","0","0","0"
"17192","0","0","0"
"17199","0","0","0"
"17202","0","0","0"
"17262","0","0","0"
"17279","0","0","0"
"17293","2.682129010416026","2.682129010416026","2.682129010416026"
"17295","-6.0533043002066504","-6.0533043002066504","-6.0533043002066504"
"17331","-17.638761785569212","-17.638761785569212","-17.638761785569212"
"17341","-21.35817348452786","-21.35817348452786","-21.35817348452786"
"17375","-5.529837349046234","-5.529837349046234","-5.529837349046234"
"17391","5.917707071076675","5.917707071076675","5.917707071076675"
"17399","0","0","0"
"17452","-13.23399098359638","-13.23399098359638","-13.23399098359638"
"17454","0","0","0"
"17462","0","0","0"
"17480","13.247816524879564","13.247816524879564","13.247816524879564"
"17522","-14.125650273753909","-14.125650273753909","-14.125650273753909"
"17544","0","0","0"
"17589","0","0","0"
"17599","-4.785752919967388","-9.571505839934776","0"
"17602","0","0","0"
"17603","0","0","0"
"17664","-2.5136814404924546","-2.5136814404924546","-2.5136814404924546"
"17669","0","0","0"
"17679","-2.1103651399540837","-2.1103651399540837","-2.1103651399540837"
"17687","0.02685194237264743","0.02685194237264743","0.02685194237264743"
"17693","11.428427044328018","11.428427044328018","11.428427044328018"
"17721","2.1073428316743037","2.1073428316743037","2.1073428316743037"
"17731","0","0","0"
"17735","0","0","0"
"17737","0","0","0"
"17741","0","0","0"
"17750","0","0","0"
"17760","0","0","0"
"17798","0","0","0"
"17799","0","0","0"
"17805","17.513763931178623","17.513763931178623","17.513763931178623"
"17813","18.781537653450766","18.781537653450766","18.781537653450766"
"17821","0","0","0"
"17843","-7.155940805232558","-7.155940805232558","-7.155940805232558"
"17860","0","0","0"
"17862","0","0","0"
"17880","0","0","0"
"17885","36.59737234193052","36.59737234193052","36.59737234193052"
"17922","0","0","0"
"17937","0","0","0"
"17942","0","0","0"
"17944","-12.625691457456796","-12.625691457456796","-12.625691457456796"
"17965","0","0","0"
