"Step","env: ROBUSTNESS_TEST2 - ep_info/Energy","env: ROBUSTNESS_TEST2 - ep_info/Energy__MIN","env: ROBUSTNESS_TEST2 - ep_info/Energy__MAX"
"297219","-182.0788839245741","-182.0788839245741","-182.0788839245741"
"297223","-144.8094612081325","-144.8094612081325","-144.8094612081325"
"297241","-114.58439397603311","-114.58439397603311","-114.58439397603311"
"297242","-44.73138753486829","-44.73138753486829","-44.73138753486829"
"297249","-232.85408604468307","-232.85408604468307","-232.85408604468307"
"297262","-128.3318718855228","-128.3318718855228","-128.3318718855228"
"297291","-148.69625461090982","-148.69625461090982","-148.69625461090982"
"297293","-33.12056040292674","-33.12056040292674","-33.12056040292674"
"297296","-55.105253543079165","-55.105253543079165","-55.105253543079165"
"297306","-180.98449630047438","-180.98449630047438","-180.98449630047438"
"297317","-50.41100592687983","-50.41100592687983","-50.41100592687983"
"297328","-166.35258850977377","-166.35258850977377","-166.35258850977377"
"297343","-126.93612275512402","-126.93612275512402","-126.93612275512402"
"297350","-31.12845159077107","-31.12845159077107","-31.12845159077107"
"297356","-113.81567064037299","-113.81567064037299","-113.81567064037299"
"297381","-95.63979225806446","-95.63979225806446","-95.63979225806446"
"297385","-178.95772628277163","-178.95772628277163","-178.95772628277163"
"297392","-45.05397461473272","-45.05397461473272","-45.05397461473272"
"297408","-111.32642528926729","-111.32642528926729","-111.32642528926729"
"297411","-148.5473135769015","-148.5473135769015","-148.5473135769015"
"297415","-152.0987818589195","-152.0987818589195","-152.0987818589195"
"297418","-17.366524025046317","-17.366524025046317","-17.366524025046317"
"297430","-56.19741788093286","-56.19741788093286","-56.19741788093286"
"297441","-103.18158805913718","-103.18158805913718","-103.18158805913718"
"297463","-99.24211565291431","-99.24211565291431","-99.24211565291431"
"297472","-189.4316546129577","-189.4316546129577","-189.4316546129577"
"297487","-136.04464029842552","-136.04464029842552","-136.04464029842552"
"297490","-162.42929766889523","-162.42929766889523","-162.42929766889523"
"297500","-86.71953977476716","-86.71953977476716","-86.71953977476716"
"297517","-89.1278605670992","-89.1278605670992","-89.1278605670992"
"297531","-50.41643087286254","-50.41643087286254","-50.41643087286254"
"297535","-163.97455979593855","-163.97455979593855","-163.97455979593855"
"297554","-179.34332518765876","-179.34332518765876","-179.34332518765876"
"297559","-70.25387394925559","-70.25387394925559","-70.25387394925559"
"297563","-62.8578196550072","-62.8578196550072","-62.8578196550072"
"297577","-112.73743263623606","-112.73743263623606","-112.73743263623606"
"297591","-122.07754081360059","-122.07754081360059","-122.07754081360059"
"297596","-26.550959355550702","-26.550959355550702","-26.550959355550702"
"297603","-109.01031389331833","-109.01031389331833","-109.01031389331833"
"297614","-125.00827062104209","-125.00827062104209","-125.00827062104209"
"297619","-79.92653382591375","-79.92653382591375","-79.92653382591375"
"297623","-84.75678737091701","-98.59666833237249","-70.91690640946155"
"297625","-141.67144722989394","-141.67144722989394","-141.67144722989394"
"297636","-261.8377910302444","-261.8377910302444","-261.8377910302444"
"297639","-75.59067514040918","-75.59067514040918","-75.59067514040918"
"297640","-73.61962113712994","-73.61962113712994","-73.61962113712994"
"297659","-48.09948273814735","-48.09948273814735","-48.09948273814735"
"297689","-49.132813381140444","-49.132813381140444","-49.132813381140444"
"297696","-52.703267356492034","-52.703267356492034","-52.703267356492034"
"297697","-100.59940019107322","-100.59940019107322","-100.59940019107322"
"297703","-48.7941115951041","-48.7941115951041","-48.7941115951041"
"297705","-68.09982808113037","-68.09982808113037","-68.09982808113037"
"297708","-41.35763632172425","-41.35763632172425","-41.35763632172425"
"297709","-51.58286963919873","-51.58286963919873","-51.58286963919873"
"297716","-169.15494344080838","-169.15494344080838","-169.15494344080838"
"297729","-230.2458533524783","-230.2458533524783","-230.2458533524783"
"297731","-116.18102045387532","-116.18102045387532","-116.18102045387532"
"297733","-87.03804112576765","-87.03804112576765","-87.03804112576765"
"297738","-57.2604568221223","-57.2604568221223","-57.2604568221223"
"297781","-63.69679778450083","-63.69679778450083","-63.69679778450083"
"297784","-116.50081547342536","-116.50081547342536","-116.50081547342536"
"297799","-49.781752843860495","-49.781752843860495","-49.781752843860495"
"297803","-128.7421304160087","-128.7421304160087","-128.7421304160087"
"297812","-81.62653394962328","-111.1029653406845","-52.15010255856204"
"297813","-79.20794475541743","-79.20794475541743","-79.20794475541743"
"297818","-75.04901685737978","-75.04901685737978","-75.04901685737978"
"297825","-195.56507232197907","-195.56507232197907","-195.56507232197907"
"297846","-111.80636293997259","-198.5694199480283","-25.04330593191689"
"297856","-261.3900329110406","-261.3900329110406","-261.3900329110406"
"297860","-62.682224465103005","-71.90605445145778","-53.45839447874824"
"297864","-112.8089945544122","-112.8089945544122","-112.8089945544122"
"297866","-49.26598038943804","-49.26598038943804","-49.26598038943804"
"297878","-62.57046190547743","-62.57046190547743","-62.57046190547743"
"297889","-116.93943778812307","-116.93943778812307","-116.93943778812307"
"297900","-145.8916932003107","-145.8916932003107","-145.8916932003107"
"297902","-225.09096233487458","-225.09096233487458","-225.09096233487458"
"297903","-44.45093346740359","-44.45093346740359","-44.45093346740359"
"297905","-48.60740295543976","-48.60740295543976","-48.60740295543976"
"297914","-182.64363855436326","-182.64363855436326","-182.64363855436326"
"297917","-134.51980838479835","-177.08894616520246","-91.95067060439425"
"297919","-77.1772889184295","-77.1772889184295","-77.1772889184295"
"297928","-158.4805168053381","-158.4805168053381","-158.4805168053381"
"297935","-40.54268875203062","-40.54268875203062","-40.54268875203062"
"297952","-78.66733447755686","-78.66733447755686","-78.66733447755686"
"297964","-49.74198734769056","-49.74198734769056","-49.74198734769056"
"297972","-64.14880126245757","-64.14880126245757","-64.14880126245757"
"297990","-63.65123218841331","-63.65123218841331","-63.65123218841331"
"297993","-231.70436414805988","-231.70436414805988","-231.70436414805988"
"298004","-78.58755820058363","-78.58755820058363","-78.58755820058363"
"298025","-75.09168373005718","-75.09168373005718","-75.09168373005718"
"298036","-118.98445936361604","-118.98445936361604","-118.98445936361604"
"298040","-63.392470139625416","-63.392470139625416","-63.392470139625416"
"298061","-265.92076895688143","-265.92076895688143","-265.92076895688143"
"298064","-41.64630612490993","-41.64630612490993","-41.64630612490993"
"298071","-128.0503802163145","-128.0503802163145","-128.0503802163145"
"298074","-49.057816104905356","-49.057816104905356","-49.057816104905356"
"298090","-68.72968762638025","-68.72968762638025","-68.72968762638025"
"298091","-130.51337671225696","-130.51337671225696","-130.51337671225696"
"298105","-91.01448903043325","-112.01876281791978","-70.01021524294671"
"298110","-94.38312273411171","-142.30136749039985","-46.46487797782356"
"298111","-118.40276595173815","-118.40276595173815","-118.40276595173815"
"298119","-183.31518034293822","-183.31518034293822","-183.31518034293822"
"298129","-150.04994977516418","-150.04994977516418","-150.04994977516418"
"298138","-216.7069119447647","-216.7069119447647","-216.7069119447647"
"298164","-84.72737996045326","-84.72737996045326","-84.72737996045326"
"298170","-37.86268172407874","-37.86268172407874","-37.86268172407874"
"298172","-181.4275726114858","-181.4275726114858","-181.4275726114858"
"298174","-84.34414908487729","-84.34414908487729","-84.34414908487729"
"298205","-73.79809602165413","-73.79809602165413","-73.79809602165413"
"298210","-44.58832737285229","-44.58832737285229","-44.58832737285229"
"298218","-115.75104481477631","-115.75104481477631","-115.75104481477631"
"298224","-162.39949154566395","-162.39949154566395","-162.39949154566395"
"298225","-46.06101103497138","-46.06101103497138","-46.06101103497138"
"298240","-140.243164726528","-140.243164726528","-140.243164726528"
"298251","-125.75204844493857","-171.49142052132342","-80.01267636855373"
"298264","-37.09601103124935","-37.09601103124935","-37.09601103124935"
"298266","-231.40880603099677","-231.40880603099677","-231.40880603099677"
"298280","-152.4602453805412","-152.4602453805412","-152.4602453805412"
"298300","-172.85124884436547","-172.85124884436547","-172.85124884436547"
"298317","-210.01443791051912","-210.01443791051912","-210.01443791051912"
"298326","-206.68590224506764","-206.68590224506764","-206.68590224506764"
"298332","-78.82173550194129","-78.82173550194129","-78.82173550194129"
"298335","-67.6922901527109","-67.6922901527109","-67.6922901527109"
"298346","-143.8282111701281","-143.8282111701281","-143.8282111701281"
"298354","-124.69436910461597","-124.69436910461597","-124.69436910461597"
"298359","-252.60549055671657","-252.60549055671657","-252.60549055671657"
"298362","-38.208271267998875","-38.208271267998875","-38.208271267998875"
"298363","-154.00694022865986","-154.00694022865986","-154.00694022865986"
"298379","-237.2321699349215","-237.2321699349215","-237.2321699349215"
"298387","-87.74443987817331","-149.3014304045399","-26.18744935180671"
"298388","-144.86036874855589","-144.86036874855589","-144.86036874855589"
"298393","-227.38698374449166","-227.38698374449166","-227.38698374449166"
"298399","-174.19632410654216","-174.19632410654216","-174.19632410654216"
"298422","-124.91214985205394","-124.91214985205394","-124.91214985205394"
"298427","-40.36295397650578","-40.36295397650578","-40.36295397650578"
"298434","-29.17843414559614","-29.17843414559614","-29.17843414559614"
"298448","-172.38790276329505","-172.38790276329505","-172.38790276329505"
"298462","-165.13908562871407","-165.13908562871407","-165.13908562871407"
"298479","-63.78122595422138","-63.78122595422138","-63.78122595422138"
"298480","-69.86651770694432","-90.60222540670313","-49.130810007185524"
"298491","-161.12323677035693","-161.12323677035693","-161.12323677035693"
"298497","-35.67763813005881","-35.67763813005881","-35.67763813005881"
"298506","-56.44144660663105","-56.44144660663105","-56.44144660663105"
"298508","-85.55325557094162","-85.55325557094162","-85.55325557094162"
"298509","-125.69118590023162","-125.69118590023162","-125.69118590023162"
"298510","-201.63258191923856","-201.63258191923856","-201.63258191923856"
"298531","-70.64067059139396","-70.64067059139396","-70.64067059139396"
"298541","-34.43713500196524","-34.43713500196524","-34.43713500196524"
"298570","-106.4130042230391","-106.4130042230391","-106.4130042230391"
"298587","-77.82621535261308","-77.82621535261308","-77.82621535261308"
"298589","-81.27261808041436","-81.27261808041436","-81.27261808041436"
"298607","-143.62977321135898","-143.62977321135898","-143.62977321135898"
"298610","-121.84307911214847","-121.84307911214847","-121.84307911214847"
"298611","-76.97677392120735","-86.63609183869076","-67.31745600372393"
"298620","-136.34845323495315","-136.34845323495315","-136.34845323495315"
"298647","-87.0893435093921","-87.0893435093921","-87.0893435093921"
"298651","-224.94264831060835","-224.94264831060835","-224.94264831060835"
"298652","-72.5140048904862","-72.5140048904862","-72.5140048904862"
"298662","-147.28650159873666","-147.28650159873666","-147.28650159873666"
"298666","-32.948185175772586","-32.948185175772586","-32.948185175772586"
"298672","-92.15585413219462","-92.15585413219462","-92.15585413219462"
"298674","-145.8610333469226","-145.8610333469226","-145.8610333469226"
"298691","-47.70890295457633","-47.70890295457633","-47.70890295457633"
"298707","-96.28805670341424","-96.28805670341424","-96.28805670341424"
"298732","-45.07205954420298","-45.07205954420298","-45.07205954420298"
"298733","-87.50093613924298","-87.50093613924298","-87.50093613924298"
"298739","-96.940639894951","-96.940639894951","-96.940639894951"
"298742","-31.417234094621378","-31.417234094621378","-31.417234094621378"
"298768","-45.431200036551935","-45.431200036551935","-45.431200036551935"
"298769","-46.084055092205034","-46.084055092205034","-46.084055092205034"
"298772","-39.04425465695946","-39.04425465695946","-39.04425465695946"
"298777","-106.87413571412718","-106.87413571412718","-106.87413571412718"
"298797","-35.199106984767596","-35.199106984767596","-35.199106984767596"
"298798","-177.023336482113","-177.023336482113","-177.023336482113"
"298813","-84.65401434095075","-84.65401434095075","-84.65401434095075"
"298825","-91.5131840672363","-91.5131840672363","-91.5131840672363"
"298827","-71.19263273581993","-71.19263273581993","-71.19263273581993"
"298837","-120.79033352817987","-120.79033352817987","-120.79033352817987"
"298851","-85.45473704936953","-85.45473704936953","-85.45473704936953"
"298876","-144.7116182729844","-144.7116182729844","-144.7116182729844"
"298890","-39.6885209629726","-39.6885209629726","-39.6885209629726"
"298904","-196.44127342587294","-196.44127342587294","-196.44127342587294"
"298910","-223.2365299718404","-223.2365299718404","-223.2365299718404"
"298911","-195.4321494191606","-195.4321494191606","-195.4321494191606"
"298921","-181.0560178102242","-181.0560178102242","-181.0560178102242"
"298933","-82.04196759928885","-82.04196759928885","-82.04196759928885"
"298939","-172.3546944513186","-172.3546944513186","-172.3546944513186"
"298945","-124.89678078191237","-124.89678078191237","-124.89678078191237"
"298965","-39.401025925916855","-39.401025925916855","-39.401025925916855"
"298974","-257.47712647601213","-257.47712647601213","-257.47712647601213"
"298976","-209.1199029095303","-209.1199029095303","-209.1199029095303"
"298981","-109.35408258406687","-109.35408258406687","-109.35408258406687"
"298988","-68.94702838878166","-68.94702838878166","-68.94702838878166"
"298989","-33.15727665252587","-33.15727665252587","-33.15727665252587"
"298991","-34.217179151290466","-34.217179151290466","-34.217179151290466"
"299007","-137.39594477196204","-137.39594477196204","-137.39594477196204"
"299025","-200.47468426433244","-200.47468426433244","-200.47468426433244"
"299041","-62.81368016031212","-62.81368016031212","-62.81368016031212"
"299047","-65.22141861830043","-65.22141861830043","-65.22141861830043"
"299054","-61.41866660208514","-61.41866660208514","-61.41866660208514"
"299062","-31.41480843973732","-31.41480843973732","-31.41480843973732"
"299081","-135.07468251065828","-135.07468251065828","-135.07468251065828"
"299108","-154.48109764595972","-154.48109764595972","-154.48109764595972"
"299120","-122.35886833407167","-122.35886833407167","-122.35886833407167"
"299127","-71.76681579816962","-71.76681579816962","-71.76681579816962"
"299139","-209.14521362051644","-209.14521362051644","-209.14521362051644"
"299143","-76.29184815675464","-76.29184815675464","-76.29184815675464"
"299158","-56.60570220660879","-56.60570220660879","-56.60570220660879"
"299161","-36.86771921215383","-36.86771921215383","-36.86771921215383"
"299172","-132.7727002788374","-160.7579360453134","-104.78746451236138"
"299177","-170.1411322587","-170.1411322587","-170.1411322587"
"299197","-176.15150323282805","-176.15150323282805","-176.15150323282805"
"299238","-51.80805538096037","-51.80805538096037","-51.80805538096037"
"299239","-34.26429929263854","-34.26429929263854","-34.26429929263854"
"299250","-53.91817321109976","-53.91817321109976","-53.91817321109976"
"299262","-84.78037512653128","-130.9128886517909","-38.64786160127166"
"299272","-54.95761818745697","-54.95761818745697","-54.95761818745697"
"299274","-181.80142546708225","-181.80142546708225","-181.80142546708225"
"299280","-147.11831077626383","-147.11831077626383","-147.11831077626383"
"299282","-136.5066162226352","-136.5066162226352","-136.5066162226352"
"299290","-186.55020143923892","-186.55020143923892","-186.55020143923892"
"299312","-156.65301773874342","-206.45621064845466","-106.84982482903216"
"299333","-44.84889909336846","-44.84889909336846","-44.84889909336846"
"299336","-136.35424884774073","-136.35424884774073","-136.35424884774073"
"299351","-112.07356014794567","-112.07356014794567","-112.07356014794567"
"299354","-134.2107371240777","-194.6633520523825","-73.75812219577291"
"299360","-119.03635959530062","-119.03635959530062","-119.03635959530062"
"299384","-49.91480118668878","-49.91480118668878","-49.91480118668878"
"299391","-192.30041476820867","-192.30041476820867","-192.30041476820867"
"299393","-106.38826056963073","-106.38826056963073","-106.38826056963073"
"299397","-216.11282343560836","-216.11282343560836","-216.11282343560836"
"299402","-81.88769614568596","-81.88769614568596","-81.88769614568596"
"299411","-116.13211156332619","-116.13211156332619","-116.13211156332619"
"299418","-128.68881884381767","-171.33770822197894","-86.03992946565637"
"299421","-184.4772906873047","-184.4772906873047","-184.4772906873047"
"299425","-284.0960799121929","-284.0960799121929","-284.0960799121929"
"299463","-64.32206993040413","-64.32206993040413","-64.32206993040413"
"299493","-86.60314392206185","-86.60314392206185","-86.60314392206185"
"299515","-46.80349201947519","-46.80349201947519","-46.80349201947519"
"299523","-95.48586868112281","-95.48586868112281","-95.48586868112281"
"299533","-172.31888421953653","-172.31888421953653","-172.31888421953653"
"299551","-35.00820175520481","-35.00820175520481","-35.00820175520481"
"299563","-62.845303147740445","-62.845303147740445","-62.845303147740445"
"299566","-18.011202607833948","-18.011202607833948","-18.011202607833948"
"299572","-233.96017855961495","-233.96017855961495","-233.96017855961495"
"299595","-238.54516532279845","-238.54516532279845","-238.54516532279845"
"299604","-218.57928972950006","-218.57928972950006","-218.57928972950006"
"299624","-61.35970125986262","-61.35970125986262","-61.35970125986262"
"299627","-157.907153749703","-157.907153749703","-157.907153749703"
"299638","-47.99978331958888","-47.99978331958888","-47.99978331958888"
"299639","-163.21009751559134","-163.21009751559134","-163.21009751559134"
"299662","-132.57662542659637","-132.57662542659637","-132.57662542659637"
"299672","-188.5093906624569","-188.5093906624569","-188.5093906624569"
"299673","-109.2324885169883","-109.2324885169883","-109.2324885169883"
"299698","-126.61533246024857","-126.61533246024857","-126.61533246024857"
"299737","-22.800311236354744","-22.800311236354744","-22.800311236354744"
"299748","-164.60102090446802","-164.60102090446802","-164.60102090446802"
"299769","-68.2358954640273","-68.2358954640273","-68.2358954640273"
"299774","-146.01549271146226","-146.01549271146226","-146.01549271146226"
"299781","-88.98436667963995","-104.99849641637603","-72.97023694290388"
"299791","-31.52164557265241","-31.52164557265241","-31.52164557265241"
"299797","-20.55906731637186","-20.55906731637186","-20.55906731637186"
"299806","-39.80788117246241","-39.80788117246241","-39.80788117246241"
"299808","-54.889967901225354","-54.889967901225354","-54.889967901225354"
"299826","-52.63682794799312","-52.63682794799312","-52.63682794799312"
"299852","-33.74707048927502","-33.74707048927502","-33.74707048927502"
"299866","-27.249793129250847","-27.249793129250847","-27.249793129250847"
"299873","-62.38900508133524","-62.38900508133524","-62.38900508133524"
"299879","-137.59335942250334","-137.59335942250334","-137.59335942250334"
"299895","-50.5064442229583","-50.5064442229583","-50.5064442229583"
"299898","-155.72499447736448","-155.72499447736448","-155.72499447736448"
"299917","-143.920023458289","-143.920023458289","-143.920023458289"
"299927","-65.75392651598311","-65.75392651598311","-65.75392651598311"
"299957","-128.77160596181847","-128.77160596181847","-128.77160596181847"
"299961","-212.5626226941686","-212.5626226941686","-212.5626226941686"
"300004","-227.7031658089152","-227.7031658089152","-227.7031658089152"
"300016","-74.68179439243289","-74.68179439243289","-74.68179439243289"
"300025","-117.75383317400252","-117.75383317400252","-117.75383317400252"
"300038","-74.69320787541169","-74.69320787541169","-74.69320787541169"
"300042","-169.75456886710373","-169.75456886710373","-169.75456886710373"
"300043","-91.84076667379252","-91.84076667379252","-91.84076667379252"
"300052","-66.69831163578357","-66.69831163578357","-66.69831163578357"
"300062","-53.36050819008675","-65.81137191328989","-40.90964446688361"
"300074","-159.5005397583302","-159.5005397583302","-159.5005397583302"
"300087","-86.12573173830023","-86.12573173830023","-86.12573173830023"
"300088","-31.549728690136455","-31.549728690136455","-31.549728690136455"
"300110","-38.72432031994688","-38.72432031994688","-38.72432031994688"
"300116","-141.33449433129746","-141.33449433129746","-141.33449433129746"
"300121","-62.08565217733433","-62.08565217733433","-62.08565217733433"
"300129","-108.80998968495327","-108.80998968495327","-108.80998968495327"
"300133","-91.01979132477058","-91.01979132477058","-91.01979132477058"
"300136","-102.15153725829383","-102.15153725829383","-102.15153725829383"
"300147","-206.58751603879628","-206.58751603879628","-206.58751603879628"
"300179","-28.09965711678398","-28.09965711678398","-28.09965711678398"
"300180","-163.3591030411347","-163.3591030411347","-163.3591030411347"
"300205","-140.57372909359","-140.57372909359","-140.57372909359"
"300213","-172.34000199936125","-172.34000199936125","-172.34000199936125"
"300257","-83.13093192672929","-83.13093192672929","-83.13093192672929"
"300269","-90.64772379472276","-90.64772379472276","-90.64772379472276"
"300270","-96.92960462573801","-96.92960462573801","-96.92960462573801"
"300273","-95.56277896368272","-95.56277896368272","-95.56277896368272"
"300280","-59.402977099912775","-59.402977099912775","-59.402977099912775"
"300287","-64.92308481661578","-64.92308481661578","-64.92308481661578"
"300298","-125.53131525633223","-125.53131525633223","-125.53131525633223"
"300309","-128.3922359585765","-128.3922359585765","-128.3922359585765"
"300321","-56.41620261302017","-56.41620261302017","-56.41620261302017"
"300328","-224.77767150846978","-224.77767150846978","-224.77767150846978"
"300333","-92.8621185505576","-92.8621185505576","-92.8621185505576"
"300365","-129.50916511864477","-129.50916511864477","-129.50916511864477"
"300366","-192.35781266723689","-192.35781266723689","-192.35781266723689"
"300371","-195.22154844009745","-195.22154844009745","-195.22154844009745"
"300372","-36.13128866092205","-36.13128866092205","-36.13128866092205"
"300384","-28.898075141855692","-28.898075141855692","-28.898075141855692"
"300391","-86.02810335141046","-86.02810335141046","-86.02810335141046"
"300416","-154.20796104672672","-154.20796104672672","-154.20796104672672"
"300438","-178.05324734046772","-178.05324734046772","-178.05324734046772"
"300454","-44.02494609968625","-44.02494609968625","-44.02494609968625"
"300467","-45.57314072395684","-45.57314072395684","-45.57314072395684"
"300487","-101.4416675884885","-101.4416675884885","-101.4416675884885"
"300491","-67.06790256476157","-67.06790256476157","-67.06790256476157"
"300518","-33.34706990406348","-33.34706990406348","-33.34706990406348"
"300525","-113.7161475035278","-113.7161475035278","-113.7161475035278"
"300526","-80.49602989328433","-80.49602989328433","-80.49602989328433"
"300529","-132.05684567075798","-207.58427584505975","-52.33640131147836"
"300541","-63.643449943051024","-63.643449943051024","-63.643449943051024"
"300554","-121.13248354035707","-121.13248354035707","-121.13248354035707"
"300556","-72.59025033334537","-72.59025033334537","-72.59025033334537"
"300563","-82.93137703076974","-82.93137703076974","-82.93137703076974"
"300575","-117.11285404627019","-117.11285404627019","-117.11285404627019"
"300601","-37.33666398349956","-37.33666398349956","-37.33666398349956"
"300613","-49.5566925589002","-49.5566925589002","-49.5566925589002"
"300626","-178.5726340355185","-178.5726340355185","-178.5726340355185"
"300629","-131.6891425281322","-131.6891425281322","-131.6891425281322"
"300645","-62.0736468614754","-62.0736468614754","-62.0736468614754"
"300646","-73.65037498889888","-73.65037498889888","-73.65037498889888"
"300647","-71.82613761816364","-71.82613761816364","-71.82613761816364"
"300663","-76.83413549065698","-76.83413549065698","-76.83413549065698"
"300666","-153.7933575786468","-153.7933575786468","-153.7933575786468"
"300677","-67.79864994826269","-67.79864994826269","-67.79864994826269"
"300679","-62.44097752316501","-62.44097752316501","-62.44097752316501"
"300680","-135.34073876736522","-135.34073876736522","-135.34073876736522"
"300700","-58.50479760701507","-58.50479760701507","-58.50479760701507"
"300702","-148.03327190840668","-148.03327190840668","-148.03327190840668"
"300706","-92.43672759054085","-92.43672759054085","-92.43672759054085"
"300761","-152.66087276031746","-152.66087276031746","-152.66087276031746"
"300770","-67.59833630004606","-67.59833630004606","-67.59833630004606"
"300771","-85.857441844163","-85.857441844163","-85.857441844163"
"300772","-157.80029367178733","-157.80029367178733","-157.80029367178733"
"300804","-162.01343666252592","-162.01343666252592","-162.01343666252592"
"300822","-50.92719033343617","-50.92719033343617","-50.92719033343617"
"300829","-117.42161158942444","-117.42161158942444","-117.42161158942444"
"300855","-139.85909820551578","-139.85909820551578","-139.85909820551578"
"300857","-34.06499893356941","-34.06499893356941","-34.06499893356941"
"300861","-34.081913000059984","-34.081913000059984","-34.081913000059984"
"300873","-159.72835901078682","-159.72835901078682","-159.72835901078682"
"300891","-75.99529617487339","-75.99529617487339","-75.99529617487339"
"300894","-82.64859853098785","-82.64859853098785","-82.64859853098785"
"300911","-20.0250531105445","-20.0250531105445","-20.0250531105445"
"300923","-216.4780006703515","-216.4780006703515","-216.4780006703515"
"300925","-99.75214453593074","-99.75214453593074","-99.75214453593074"
"300929","-80.22692648897609","-80.22692648897609","-80.22692648897609"
"300944","-160.11514963587953","-160.11514963587953","-160.11514963587953"
"300945","-30.19056970885155","-30.19056970885155","-30.19056970885155"
"300954","-154.15535702220058","-154.15535702220058","-154.15535702220058"
"300967","-78.26136086160245","-78.26136086160245","-78.26136086160245"
"300973","-149.0408225574952","-149.0408225574952","-149.0408225574952"
"300979","-49.21613418310552","-49.21613418310552","-49.21613418310552"
"301007","-147.11306548340588","-147.11306548340588","-147.11306548340588"
"301026","-179.12354926997125","-179.12354926997125","-179.12354926997125"
"301028","-204.97490654505623","-204.97490654505623","-204.97490654505623"
"301046","-122.26880887101709","-199.3446830249797","-45.192934717054456"
"301047","-208.20106764143262","-208.20106764143262","-208.20106764143262"
"301053","-23.2566996946447","-23.2566996946447","-23.2566996946447"
"301064","-227.86501148974963","-227.86501148974963","-227.86501148974963"
"301066","-83.85862251669838","-83.85862251669838","-83.85862251669838"
"301073","-88.907629143196","-88.907629143196","-88.907629143196"
"301079","-43.544645864608","-43.544645864608","-43.544645864608"
"301083","-159.19754821850185","-159.19754821850185","-159.19754821850185"
"301092","-126.952127965058","-216.37653018244455","-37.52772574767143"
"301094","-131.4437342701764","-131.4437342701764","-131.4437342701764"
"301103","-136.25810875703942","-136.25810875703942","-136.25810875703942"
"301108","-91.40275162732964","-91.40275162732964","-91.40275162732964"
"301115","-100.88709713406114","-100.88709713406114","-100.88709713406114"
"301117","-80.52845909766472","-80.52845909766472","-80.52845909766472"
"301123","-32.295955842493385","-32.295955842493385","-32.295955842493385"
"301128","-73.77097835174091","-111.506463016045","-36.03549368743682"
"301139","-46.30711347901909","-46.30711347901909","-46.30711347901909"
"301140","-22.933448497124886","-22.933448497124886","-22.933448497124886"
"301147","-67.78811043510302","-67.78811043510302","-67.78811043510302"
"301148","-52.86307770119794","-52.86307770119794","-52.86307770119794"
"301151","-41.06965667087774","-41.06965667087774","-41.06965667087774"
"301174","-44.37193547896188","-44.37193547896188","-44.37193547896188"
"301229","-217.10925025390063","-217.10925025390063","-217.10925025390063"
"301236","-272.99255834093697","-272.99255834093697","-272.99255834093697"
"301259","-39.999905251609825","-39.999905251609825","-39.999905251609825"
"301262","-17.74024554859278","-17.74024554859278","-17.74024554859278"
"301294","-228.29409584486382","-228.29409584486382","-228.29409584486382"
"301323","-87.19947894979056","-87.19947894979056","-87.19947894979056"
"301330","-52.47251147790222","-52.47251147790222","-52.47251147790222"
"301336","-183.93675789220026","-183.93675789220026","-183.93675789220026"
"301354","-46.1439246014201","-46.1439246014201","-46.1439246014201"
"301365","-155.2716530379392","-155.2716530379392","-155.2716530379392"
"301367","-146.20109306355602","-146.20109306355602","-146.20109306355602"
"301394","-91.00631771730107","-91.00631771730107","-91.00631771730107"
"301397","-132.78712615701428","-132.78712615701428","-132.78712615701428"
"301418","-60.828147656293694","-60.828147656293694","-60.828147656293694"
"301421","-248.88847545776787","-248.88847545776787","-248.88847545776787"
"301432","-263.8266352583586","-263.8266352583586","-263.8266352583586"
"301443","-65.50386907434981","-65.50386907434981","-65.50386907434981"
"301448","-38.637746746007444","-38.637746746007444","-38.637746746007444"
"301467","-127.50226201440151","-127.50226201440151","-127.50226201440151"
"301468","-78.85097592026389","-78.85097592026389","-78.85097592026389"
"301472","-258.6463189558907","-258.6463189558907","-258.6463189558907"
"301477","-139.39603952653266","-139.39603952653266","-139.39603952653266"
"301481","-216.4945633805559","-216.4945633805559","-216.4945633805559"
"301486","-114.41984800929048","-114.41984800929048","-114.41984800929048"
"301489","-103.46254513109619","-103.46254513109619","-103.46254513109619"
"301492","-144.67692327123112","-144.67692327123112","-144.67692327123112"
"301500","-227.71697193045563","-227.71697193045563","-227.71697193045563"
"301503","-104.45537436618119","-104.45537436618119","-104.45537436618119"
"301513","-48.25244871486524","-48.25244871486524","-48.25244871486524"
"301521","-118.36974641640691","-118.36974641640691","-118.36974641640691"
"301528","-153.7497759359164","-153.7497759359164","-153.7497759359164"
"301530","-176.80859502746645","-176.80859502746645","-176.80859502746645"
"301534","-87.32872530897099","-87.32872530897099","-87.32872530897099"
"301563","-51.058331625415526","-51.058331625415526","-51.058331625415526"
"301567","-85.77090473818471","-85.77090473818471","-85.77090473818471"
"301589","-115.85762350018767","-115.85762350018767","-115.85762350018767"
"301592","-84.79704230384296","-84.79704230384296","-84.79704230384296"
"301598","-39.998113065696145","-39.998113065696145","-39.998113065696145"
"301602","-91.67033886859873","-91.67033886859873","-91.67033886859873"
"301608","-90.11095410848716","-90.11095410848716","-90.11095410848716"
"301618","-56.4708125022784","-56.4708125022784","-56.4708125022784"
"301620","-75.74262464874056","-75.74262464874056","-75.74262464874056"
"301631","-79.48452629800295","-105.1209740824125","-53.84807851359339"
