"Step","env: HALFCHEETAHEF - ep_info/Final_position","env: HALFCHEETAHEF - ep_info/Final_position__MIN","env: HALFCHEETAHEF - ep_info/Final_position__MAX"
"478999","563.9301800403091","512.9806659392295","623.2673248879951"
"479999","564.2811256934019","523.0706779845513","616.3371564697917"
"480999","557.8213440315536","512.9611434184343","608.4073354013371"
"481999","570.9638685244397","527.1900340614976","626.9479827175849"
"482999","555.9428467258637","500.50927969956496","606.9011975586386"
"483999","568.8991751177964","540.7186241966995","605.0107692551284"
"484999","565.5789433118749","523.7146177792193","601.1678703283317"
"485999","571.5165653375803","536.0222273608489","604.3567130261129"
"486999","561.0535873765796","496.0885142723783","615.732365607485"
"487999","565.5009380540699","528.0365371504707","602.7283547048781"
"488999","570.6828455099005","525.19240564908","610.1940649919468"
"489999","560.6181774601164","528.8411656000038","603.0078800001991"
"490999","578.726226827867","529.4923960896236","626.4848777726785"
"491999","569.0928950014501","524.009057658102","626.1921161450591"
"492999","563.5535385721045","524.7449875686721","612.4134793908705"
"493999","568.8839709817597","524.4428414106526","613.9413069289236"
"494999","543.1782108140593","488.8122141300628","592.6764909438219"
"495999","560.8871324739995","520.8317686661708","595.6768575761254"
"496999","561.0877243055388","516.5946185243774","585.9091314400641"
"497999","574.4189501513541","527.4673198975374","619.226273061666"
"498999","564.0426075991757","510.1834471988197","592.7260449068109"
"499999","574.2365314327184","514.1078663392682","629.2935726862742"
