"Step","env: HALFCHEETAHEF - ep_info/Final_position","env: HALFCHEETAHEF - ep_info/Final_position__MIN","env: HALFCHEETAHEF - ep_info/Final_position__MAX"
"478999","550.0161111868262","509.2171743260549","581.6747566230429"
"479999","546.306985180272","511.102321643259","577.971022536185"
"480999","554.0984270295929","520.1572811224011","580.0013163843195"
"481999","545.0209473869994","511.88266875502535","572.4152650543349"
"482999","546.3897785538641","500.46041493189216","576.4423856546115"
"483999","559.7917168216467","517.9036886809329","583.772357684488"
"484999","550.9083769990996","498.3929712013018","569.5740610178502"
"485999","547.0817055441353","510.54619281662434","562.8235864886238"
"486999","552.8172318588141","507.57302478050366","569.933700388958"
"487999","544.6057971948121","488.0824301946221","561.1025196071407"
"488999","542.6432722521703","502.74200651086824","564.1704782879564"
"489999","562.6388599149449","521.4299346702707","585.6064500899178"
"490999","560.515942197025","517.324309080767","581.9051024769844"
"491999","556.7146823873934","510.5302524923682","581.0113777433435"
"492999","557.6901344091292","534.6107583753463","580.2385233474914"
"493999","558.761142219065","530.2982168254327","573.0566559819233"
"494999","559.5624599251324","521.4125561945583","579.5087750781759"
"495999","561.0787047558135","531.8548466512538","584.4552004280325"
"496999","564.7966390140107","537.6610544713993","595.216542384462"
"497999","545.5359652977156","506.1669545537826","566.105623285809"
"498999","548.967152772209","525.991511568873","565.9102885316498"
"499999","554.1426986917184","515.0592695435556","580.9696402733963"
