"Step","env: QLUNARLANDER - ep_info/Power_angular","env: QLUNARLANDER - ep_info/Power_angular__MIN","env: QLUNARLANDER - ep_info/Power_angular__MAX"
"43538","-64","-64","-64"
"43542","-352","-352","-352"
"43550","-77","-77","-77"
"43552","-51","-51","-51"
"43571","-74","-74","-74"
"43573","-68","-68","-68"
"43585","-56","-56","-56"
"43596","-183","-183","-183"
"43597","-52","-52","-52"
"43599","-54","-54","-54"
"43624","-112","-112","-112"
"43637","-193","-193","-193"
"43666","-70","-70","-70"
"43674","-78","-78","-78"
"43773","-58","-58","-58"
"43774","-70","-70","-70"
"43778","-137","-137","-137"
"43786","-64","-64","-64"
"43792","-51","-51","-51"
"43834","-116","-116","-116"
"43839","-53","-53","-53"
"43876","-94","-94","-94"
"43884","-19","-19","-19"
"43907","-66","-66","-66"
"43910","-84","-84","-84"
"43911","-55","-55","-55"
"43914","-61","-61","-61"
"43920","-118","-118","-118"
"43928","-207","-207","-207"
"43969","-76","-76","-76"
"43984","-60","-60","-60"
"44026","-63","-63","-63"
"44031","-95","-95","-95"
"44032","-65","-65","-65"
"44033","-80","-80","-80"
"44044","-63","-63","-63"
"44064","-77","-77","-77"
"44066","-191","-191","-191"
"44119","-72","-72","-72"
"44124","-122","-122","-122"
"44125","-66","-66","-66"
"44135","-119","-119","-119"
"44139","-47","-47","-47"
"44148","-187","-187","-187"
"44163","-26","-26","-26"
"44203","-189","-189","-189"
"44254","-243","-243","-243"
"44342","-69","-69","-69"
"44343","-84","-84","-84"
"44348","-48","-48","-48"
"44373","-60","-60","-60"
"44376","-223","-223","-223"
"44386","-41","-41","-41"
"44438","-56","-56","-56"
"44443","-56","-56","-56"
"44461","-232","-232","-232"
"44468","-134","-134","-134"
"44486","-64","-64","-64"
"44489","-152","-152","-152"
"44497","-108","-108","-108"
"44519","-61","-61","-61"
"44532","-99","-99","-99"
"44535","-91","-91","-91"
"44570","-115","-115","-115"
"44581","-83","-83","-83"
"44584","-123","-123","-123"
"44595","-87","-87","-87"
"44621","-114","-114","-114"
"44622","-104","-104","-104"
"44643","-230","-230","-230"
"44654","-105","-105","-105"
"44656","-72","-72","-72"
"44657","-118","-118","-118"
"44658","-192","-192","-192"
"44732","-68","-68","-68"
"44743","-82","-82","-82"
"44747","-125","-125","-125"
"44759","-52","-52","-52"
"44766","-76","-76","-76"
"44807","-68","-68","-68"
"44823","-86","-86","-86"
"44826","-68","-68","-68"
"44828","-74","-74","-74"
"44838","-58","-58","-58"
"44910","-97","-97","-97"
"44941","-92","-92","-92"
"44977","-76","-76","-76"
"44979","-73","-73","-73"
"44981","-74","-74","-74"
"45022","-144","-144","-144"
"45024","-154","-154","-154"
"45025","-84","-84","-84"
"45027","-81","-81","-81"
"45033","-73","-73","-73"
"45050","-55","-55","-55"
"45070","-86","-86","-86"
"45077","-60","-60","-60"
"45139","-423","-423","-423"
"45154","-212","-212","-212"
"45163","-68","-68","-68"
"45197","-93","-93","-93"
"45199","-65","-65","-65"
"45203","-329","-329","-329"
"45204","-82","-82","-82"
"45206","-86","-86","-86"
"45207","-62","-62","-62"
"45273","-73","-73","-73"
"45276","-90","-90","-90"
"45301","-61","-61","-61"
"45315","-118","-118","-118"
"45317","-125","-125","-125"
"45321","-92","-92","-92"
"45374","-56","-56","-56"
"45375","-57","-57","-57"
"45429","-72","-72","-72"
"45447","-67","-67","-67"
"45467","-112","-112","-112"
"45487","-114","-114","-114"
"45496","-78","-78","-78"
"45498","-93","-93","-93"
"45520","-73","-73","-73"
"45583","-76","-76","-76"
"45584","-428","-428","-428"
"45595","-161","-161","-161"
"45600","-239","-239","-239"
"45603","-63","-63","-63"
"45611","-132","-132","-132"
"45623","-95","-95","-95"
"45629","-120","-120","-120"
"45630","-78","-78","-78"
"45631","-311","-311","-311"
"45673","-92","-92","-92"
"45702","-140","-140","-140"
"45745","-54","-54","-54"
"45746","-102","-102","-102"
"45747","-109","-109","-109"
"45759","-82","-82","-82"
"45769","-63","-63","-63"
"45840","-105","-105","-105"
"45842","-111","-111","-111"
"45863","-65","-65","-65"
"45874","-104","-104","-104"
"45877","-113","-113","-113"
"45915","-104","-104","-104"
"45933","-165","-165","-165"
"45941","-57","-57","-57"
"45970","-36","-36","-36"
"45972","-291","-291","-291"
"45974","-46","-46","-46"
"45982","-103","-103","-103"
"45991","-252","-252","-252"
"46018","-453","-453","-453"
"46024","-102","-102","-102"
"46033","-71","-71","-71"
"46091","-81","-81","-81"
"46096","-75","-75","-75"
"46104","-64","-64","-64"
"46114","-85","-85","-85"
"46121","-58","-58","-58"
"46234","-91","-91","-91"
"46253","-92","-92","-92"
"46286","-46","-46","-46"
"46301","-104","-104","-104"
"46307","-92","-92","-92"
"46315","-154","-154","-154"
"46317","-97","-97","-97"
"46320","-74","-74","-74"
"46324","-107","-107","-107"
"46331","-83","-83","-83"
"46340","-78","-78","-78"
"46359","-64","-64","-64"
"46436","-89","-89","-89"
"46458","-111","-111","-111"
"46461","-77","-77","-77"
"46496","-457","-457","-457"
"46514","-279","-279","-279"
"46515","-175","-175","-175"
"46517","-66","-66","-66"
"46518","-117","-117","-117"
"46519","-134","-134","-134"
"46569","-164","-164","-164"
"46570","-77","-77","-77"
"46573","-346","-346","-346"
"46595","-211","-211","-211"
"46612","-68","-68","-68"
"46627","-41","-41","-41"
"46644","-111","-111","-111"
"46645","-201","-201","-201"
"46646","-71","-71","-71"
"46708","-160","-160","-160"
"46711","-80","-80","-80"
"46719","-195","-195","-195"
"46729","-79","-79","-79"
"46750","-87","-87","-87"
"46758","-67","-67","-67"
"46813","-76","-76","-76"
"46815","-83","-83","-83"
"46822","-94","-94","-94"
"46823","-50","-50","-50"
"46862","-51","-51","-51"
"46892","-208","-208","-208"
"46898","-76","-76","-76"
"46900","-71","-71","-71"
"46993","-72","-72","-72"
"47005","-80","-80","-80"
"47026","-100","-100","-100"
"47033","-78","-78","-78"
"47055","-130","-130","-130"
"47086","-126","-126","-126"
"47102","-63","-63","-63"
"47115","-340","-340","-340"
"47129","-130","-130","-130"
"47137","-78","-78","-78"
"47179","-109","-109","-109"
"47187","-47","-47","-47"
"47214","-74","-74","-74"
"47215","-84","-84","-84"
"47216","-104","-104","-104"
"47217","-127.5","-166","-89"
"47223","-311","-311","-311"
"47260","-68","-68","-68"
"47279","-46","-46","-46"
"47282","-65","-65","-65"
"47290","-203","-203","-203"
"47332","-65","-65","-65"
"47366","-81","-81","-81"
"47367","-49","-49","-49"
"47370","-89","-89","-89"
"47378","-67","-67","-67"
"47448","-108","-108","-108"
"47477","-368","-368","-368"
"47551","-65","-65","-65"
"47556","-162","-162","-162"
"47558","-89","-89","-89"
"47584","-106","-106","-106"
"47588","-57","-57","-57"
"47639","-92","-92","-92"
"47669","-62","-62","-62"
"47705","-173","-173","-173"
"47715","-157","-157","-157"
"47777","-106","-106","-106"
"47784","-211","-211","-211"
"47800","-118","-118","-118"
"47836","-94","-94","-94"
"47838","-92","-92","-92"
"47886","-72","-72","-72"
"47913","-160","-160","-160"
"47915","-88","-88","-88"
"47924","-96","-96","-96"
"47930","-76","-76","-76"
"47970","-301","-301","-301"
"47976","-133","-133","-133"
"48010","-190","-190","-190"
"48017","-189","-189","-189"
"48020","-72","-72","-72"
"48024","-149","-149","-149"
"48053","-365","-365","-365"
"48056","-259","-259","-259"
"48149","-71","-71","-71"
"48174","-95","-95","-95"
"48182","-89","-89","-89"
"48187","-198","-198","-198"
"48193","-73","-73","-73"
"48200","-105","-105","-105"
"48206","-103","-103","-103"
"48208","-86","-86","-86"
"48211","-76","-76","-76"
"48213","-85","-85","-85"
"48241","-49","-49","-49"
"48279","-359","-359","-359"
"48289","-93","-93","-93"
"48290","-88","-88","-88"
"48291","-63","-63","-63"
"48343","-59","-59","-59"
"48348","-104","-104","-104"
"48363","-73","-73","-73"
"48372","-76","-76","-76"
"48380","-25","-25","-25"
"48435","-83","-83","-83"
"48450","-95","-95","-95"
"48458","-101","-101","-101"
"48486","-78","-78","-78"
"48503","-65","-65","-65"
"48536","-127","-127","-127"
"48543","-311","-311","-311"
"48593","-111","-111","-111"
"48595","-368","-368","-368"
"48632","-129","-129","-129"
"48634","-110","-110","-110"
"48671","-166","-166","-166"
"48691","-69","-69","-69"
"48692","-60","-60","-60"
"48693","-84","-84","-84"
"48695","-112","-112","-112"
"48760","-113","-113","-113"
"48763","-105","-105","-105"
"48772","-90","-90","-90"
"48778","-99","-99","-99"
"48783","-131","-131","-131"
"48831","-42","-42","-42"
"48839","-119","-119","-119"
"48857","-67","-67","-67"
"48867","-84","-84","-84"
"48903","-94","-94","-94"
"48909","-157","-157","-157"
"48918","-88","-88","-88"
"48925","-174","-292","-56"
"48956","-73","-73","-73"
"48958","-100","-100","-100"
"48979","-85","-85","-85"
"48982","-181","-181","-181"
"49013","-103","-103","-103"
"49025","-65","-65","-65"
"49054","-60","-60","-60"
"49062","-44","-44","-44"
"49093","-71","-71","-71"
"49119","-68","-68","-68"
"49130","-541","-541","-541"
"49137","-70","-70","-70"
"49138","-46","-46","-46"
"49140","-64","-64","-64"
"49182","-363","-363","-363"
"49204","-79","-79","-79"
"49206","-146","-146","-146"
"49207","-113","-113","-113"
"49230","-141","-141","-141"
"49247","-62","-62","-62"
"49248","-98","-98","-98"
"49251","-145","-145","-145"
"49257","-92","-92","-92"
"49259","-95","-95","-95"
"49261","-72","-72","-72"
"49287","-98","-98","-98"
"49291","-71","-71","-71"
"49294","-184","-184","-184"
"49328","-44","-44","-44"
"49331","-48","-48","-48"
"49363","-197","-197","-197"
"49392","-82","-82","-82"
"49431","-77","-77","-77"
"49432","-78","-78","-78"
"49433","-63","-63","-63"
"49459","-85","-85","-85"
"49525","-92","-92","-92"
"49526","-46","-46","-46"
"49535","-93","-93","-93"
"49537","-45","-45","-45"
"49541","-31","-31","-31"
"49544","-68","-68","-68"
"49549","-62","-62","-62"
"49550","-89","-89","-89"
"49605","-88","-88","-88"
"49606","-82","-82","-82"
"49607","-303","-303","-303"
"49665","-86","-86","-86"
"49710","-64","-64","-64"
"49734","-70","-70","-70"
"49758","-74","-74","-74"
"49770","-392","-392","-392"
"49773","-65","-65","-65"
"49801","-89","-89","-89"
"49839","-119","-119","-119"
"49882","-81","-81","-81"
"49884","-110","-110","-110"
"49890","-108","-108","-108"
"49898","-61","-61","-61"
"49910","-152","-152","-152"
"49915","-72","-72","-72"
"49929","-83","-83","-83"
"49973","-83","-83","-83"
"49976","-57","-57","-57"
"50002","-270","-270","-270"
"50005","-85","-85","-85"
"50028","-92","-92","-92"
"50048","-88","-88","-88"
"50053","-457","-457","-457"
"50071","-69","-69","-69"
"50076","-107","-107","-107"
"50077","-220","-220","-220"
"50099","-266","-266","-266"
"50103","-67","-67","-67"
"50108","-47","-47","-47"
"50112","-90","-90","-90"
"50117","-68","-68","-68"
"50119","-60","-60","-60"
"50121","-100","-100","-100"
"50168","-80","-80","-80"
"50182","-366","-366","-366"
"50207","-274","-274","-274"
"50212","-100","-100","-100"
"50228","-99","-99","-99"
"50320","-71","-71","-71"
"50328","-75","-75","-75"
"50329","-81","-81","-81"
"50336","-78","-78","-78"
"50337","-94","-94","-94"
"50386","-38","-38","-38"
"50389","-33","-33","-33"
"50390","-74","-74","-74"
"50420","-67","-67","-67"
"50443","-85","-85","-85"
"50466","-91","-91","-91"
"50501","-77","-77","-77"
"50502","-110","-110","-110"
"50507","-81","-81","-81"
"50516","-65","-65","-65"
"50544","-246","-246","-246"
"50610","-75","-75","-75"
"50611","-65","-65","-65"
"50649","-141","-141","-141"
"50654","-72","-72","-72"
"50659","-101","-101","-101"
"50661","-99","-99","-99"
"50714","-77","-77","-77"
"50750","-68","-68","-68"
"50756","-107","-107","-107"
"50758","-220","-220","-220"
"50762","-245","-245","-245"
"50792","-84","-84","-84"
"50793","-63","-63","-63"
"50807","-147","-147","-147"
"50817","-95","-95","-95"
"50823","-63","-63","-63"
"50844","-66","-66","-66"
"50845","-96","-96","-96"
"50862","-68","-68","-68"
"50863","-99","-99","-99"
"50921","-65","-65","-65"
"50928","-78","-78","-78"
"50939","-47","-47","-47"
"50968","-180","-180","-180"
"50970","-59","-59","-59"
"50975","-176","-176","-176"
"50980","-354","-354","-354"
"51003","-99","-99","-99"
"51004","-82","-82","-82"
"51044","-40","-40","-40"
"51053","-272","-272","-272"
"51106","-65","-65","-65"
"51110","-73","-73","-73"
"51111","-68","-68","-68"
"51113","-39","-39","-39"
"51116","-56","-56","-56"
"51144","-51","-51","-51"
"51182","-292","-292","-292"
"51217","-317","-317","-317"
"51227","-86","-86","-86"
"51268","-45","-45","-45"
"51274","-79","-79","-79"
"51275","-113","-113","-113"
"51278","-87","-87","-87"
"51280","-176","-176","-176"
"51282","-154","-154","-154"
"51306","-71","-71","-71"
"51364","-57","-57","-57"
"51365","-70","-70","-70"
"51370","-92","-92","-92"
"51371","-50","-50","-50"
"51424","-101","-101","-101"
"51429","-101","-101","-101"
"51430","-30","-30","-30"
"51431","-86","-86","-86"
"51434","-52","-52","-52"
"51517","-71","-71","-71"
"51557","-74","-74","-74"
"51558","-94","-94","-94"
"51559","-109","-109","-109"
"51595","-90","-90","-90"
"51650","-94","-94","-94"
"51679","-66","-66","-66"
"51680","-86","-86","-86"
"51689","-48","-48","-48"
"51690","-65","-65","-65"
"51710","-74","-74","-74"
"51711","-93","-93","-93"
"51716","-69","-69","-69"
"51721","-65","-65","-65"
"51744","-50","-50","-50"
"51748","-98","-98","-98"
"51762","-292","-292","-292"
"51767","-99","-99","-99"
"51773","-76","-76","-76"
"51774","-52","-52","-52"
"51775","-71","-71","-71"
"51776","-65","-65","-65"
"51791","-57","-57","-57"
"51798","-50","-50","-50"
"51829","-121","-121","-121"
"51845","-176","-176","-176"
"51922","-60","-60","-60"
"51931","-50","-50","-50"
"51940","-421","-421","-421"
"51965","-93","-93","-93"
"51988","-93","-93","-93"
"52042","-76","-76","-76"
"52058","-39","-39","-39"
"52059","-94","-94","-94"
"52076","-62","-62","-62"
"52079","-73","-73","-73"
"52117","-77","-77","-77"
"52119","-62","-62","-62"
"52120","-62","-62","-62"
"52122","-109","-109","-109"
"52124","-75","-75","-75"
"52157","-63","-63","-63"
"52179","-53","-53","-53"
"52180","-76","-76","-76"
"52188","-61","-61","-61"
"52193","-168","-168","-168"
"52217","-435","-435","-435"
"52227","-52","-52","-52"
"52251","-71","-71","-71"
"52263","-92","-92","-92"
"52265","-128","-128","-128"
"52342","-180","-180","-180"
"52369","-139","-139","-139"
"52371","-201","-201","-201"
"52373","-176","-176","-176"
"52376","-146","-146","-146"
"52394","-70","-70","-70"
"52400","-81","-81","-81"
"52468","-33","-33","-33"
"52503","-126","-177","-75"
"52508","-79","-79","-79"
"52530","-102","-102","-102"
"52531","-69","-69","-69"
"52546","-55","-55","-55"
"52551","-72","-72","-72"
"52554","-144","-144","-144"
"52703","-65","-65","-65"
"52710","-64","-64","-64"
"52731","-68","-68","-68"
"52735","-94","-94","-94"
"52747","-72","-72","-72"
"52752","-93","-93","-93"
"52757","-126","-126","-126"
"52758","-89","-89","-89"
"52759","-99","-99","-99"
"52760","-38","-38","-38"
"52825","-206","-206","-206"
"52854","-74","-74","-74"
"52858","-90","-90","-90"
"52869","-87","-87","-87"
"52870","-84","-84","-84"
"52880","-69","-69","-69"
"52942","-67","-67","-67"
"52944","-72","-72","-72"
"52954","-103","-103","-103"
"53013","-178","-178","-178"
"53059","-130","-130","-130"
"53060","-60","-60","-60"
"53061","-66","-66","-66"
"53062","-68","-68","-68"
"53066","-75","-75","-75"
"53069","-59","-59","-59"
"53074","-24","-24","-24"
"53095","-130","-130","-130"
"53120","-243","-243","-243"
"53149","-86","-86","-86"
"53152","-71","-71","-71"
"53164","-79","-79","-79"
"53165","-62","-62","-62"
"53195","-92","-92","-92"
"53196","-178","-178","-178"
"53260","-41","-41","-41"
"53271","-53","-53","-53"
"53283","-60","-60","-60"
"53315","-166","-166","-166"
"53345","-25","-25","-25"
"53366","-122","-122","-122"
"53369","-61","-61","-61"
"53372","-96","-96","-96"
"53378","-211","-211","-211"
"53418","-59","-59","-59"
"53420","-44","-44","-44"
"53421","-95","-95","-95"
"53456","-128","-128","-128"
"53460","-309","-309","-309"
"53491","-62","-62","-62"
"53494","-123","-123","-123"
"53499","-60","-60","-60"
"53554","-74","-74","-74"
"53559","-95","-95","-95"
"53573","-76","-76","-76"
"53595","-121","-121","-121"
"53601","-56","-56","-56"
"53614","-83","-83","-83"
"53619","-86","-86","-86"
"53658","-64","-64","-64"
"53664","-81","-81","-81"
"53680","-327","-327","-327"
"53711","-26","-26","-26"
"53714","-48","-48","-48"
"53717","-89","-89","-89"
"53719","-76","-76","-76"
"53726","-131","-131","-131"
"53729","-69","-69","-69"
"53731","-297","-297","-297"
"53801","-61","-61","-61"
"53802","-53","-53","-53"
"53818","-129","-129","-129"
"53859","-80","-80","-80"
"53869","-390","-390","-390"
"53904","-75","-88","-62"
"53909","-46","-46","-46"
"53962","-35","-35","-35"
"53979","-70","-70","-70"
"53999","-61","-61","-61"
"54005","-66","-66","-66"
"54033","-91","-91","-91"
"54041","-31","-31","-31"
"54061","-90","-90","-90"
"54066","-70","-70","-70"
"54067","-109","-109","-109"
"54158","-68","-68","-68"
"54159","-101","-101","-101"
"54169","-88","-88","-88"
"54170","-102","-102","-102"
"54172","-149","-149","-149"
"54176","-88","-88","-88"
"54187","-50","-50","-50"
"54191","-48","-48","-48"
"54195","-432","-432","-432"
"54221","-283","-283","-283"
"54250","-57","-57","-57"
"54266","-93","-93","-93"
"54269","-95","-95","-95"
"54277","-64","-64","-64"
"54279","-72","-72","-72"
"54342","-62","-62","-62"
"54349","-53.5","-57","-50"
"54350","-99","-99","-99"
"54386","-142","-142","-142"
"54423","-69","-69","-69"
"54429","-100","-100","-100"
"54461","-61","-61","-61"
"54483","-63","-63","-63"
"54486","-45","-45","-45"
"54505","-52","-52","-52"
"54508","-151","-151","-151"
"54509","-51","-51","-51"
"54526","-80","-80","-80"
"54531","-94","-94","-94"
"54541","-55","-55","-55"
"54559","-50","-50","-50"
"54572","-77","-77","-77"
"54591","-92","-92","-92"
"54625","-200","-200","-200"
"54636","-80","-80","-80"
"54637","-90","-90","-90"
"54679","-78","-78","-78"
"54685","-77","-77","-77"
"54689","-162","-162","-162"
"54692","-115","-115","-115"
"54716","-74","-74","-74"
"54720","-140","-140","-140"
"54786","-73","-73","-73"
"54792","-70","-70","-70"
"54813","-326","-326","-326"
"54819","-49","-49","-49"
"54840","-53","-53","-53"
"54872","-68","-68","-68"
"54932","-95","-102","-88"
"54950","-79","-79","-79"
"54977","-91","-91","-91"
"55016","-73","-73","-73"
"55018","-87","-87","-87"
"55023","-87","-87","-87"
"55026","-94","-94","-94"
"55041","-154","-154","-154"
"55044","-185","-185","-185"
"55099","-73","-73","-73"
"55105","-135","-135","-135"
"55141","-135","-135","-135"
"55150","-85","-85","-85"
"55154","-78","-78","-78"
"55156","-50","-50","-50"
"55176","-236","-236","-236"
"55206","-91","-91","-91"
"55207","-91","-91","-91"
"55244","-135","-135","-135"
"55245","-139","-139","-139"
"55252","-87","-87","-87"
"55258","-81","-81","-81"
"55282","-56","-56","-56"
"55318","-96","-96","-96"
"55321","-43","-43","-43"
"55356","-78","-78","-78"
"55381","-75","-75","-75"
"55410","-75","-75","-75"
"55435","-110","-110","-110"
"55446","-24","-24","-24"
"55461","-76","-76","-76"
"55509","-303","-303","-303"
"55524","-96","-96","-96"
"55530","-56","-56","-56"
"55541","-79","-79","-79"
"55566","-57","-57","-57"
"55602","-100","-100","-100"
"55603","-61","-61","-61"
"55604","-42","-42","-42"
"55619","-83","-83","-83"
"55628","-254","-254","-254"
"55631","-336","-336","-336"
"55640","-55","-55","-55"
"55674","-80","-80","-80"
"55692","-332","-332","-332"
"55708","-66","-66","-66"
"55740","-97","-97","-97"
"55775","-98","-98","-98"
"55784","-97","-97","-97"
"55791","-88","-88","-88"
"55836","-82","-82","-82"
"55855","-44","-44","-44"
"55871","-79","-79","-79"
"55878","-100","-100","-100"
"55922","-35","-35","-35"
"55923","-115","-115","-115"
"55924","-104","-104","-104"
"55925","-57","-57","-57"
"55930","-322","-322","-322"
"55998","-158","-158","-158"
"56009","-92","-92","-92"
"56056","-151","-151","-151"
"56058","-85","-85","-85"
"56100","-113","-113","-113"
"56108","-94","-94","-94"
"56144","-92","-92","-92"
"56188","-49","-49","-49"
"56189","-96","-96","-96"
"56190","-93","-93","-93"
"56191","-76","-76","-76"
"56210","-96","-96","-96"
"56223","-38","-57","-19"
"56225","-184","-184","-184"
"56226","-175","-175","-175"
"56279","-53","-53","-53"
"56284","-51","-51","-51"
"56296","-89","-89","-89"
"56335","-233","-233","-233"
"56389","-72","-72","-72"
"56453","-92","-92","-92"
"56466","-61","-61","-61"
"56488","-253","-253","-253"
"56510","-60","-60","-60"
"56515","-88","-88","-88"
"56565","-53","-53","-53"
"56596","-99","-99","-99"
"56598","-61","-61","-61"
"56602","-94","-94","-94"
"56608","-56","-56","-56"
"56609","-119","-119","-119"
"56610","-150","-150","-150"
"56626","-247","-247","-247"
"56629","-198","-198","-198"
"56661","-78","-78","-78"
"56667","-107","-107","-107"
"56668","-118","-118","-118"
"56689","-54","-54","-54"
"56708","-376","-376","-376"
"56718","-54","-54","-54"
"56726","-71","-71","-71"
"56759","-59","-59","-59"
"56763","-258","-258","-258"
"56849","-65","-65","-65"
"56851","-80","-80","-80"
"56855","-78","-78","-78"
"56886","-58","-58","-58"
"56919","-110","-110","-110"
"56922","-330","-330","-330"
"56923","-314","-314","-314"
"56926","-95","-95","-95"
"56934","-78","-78","-78"
"56965","-86","-86","-86"
"56966","-59","-59","-59"
"56969","-81","-81","-81"
"57007","-79","-79","-79"
"57015","-80","-80","-80"
"57016","-89","-89","-89"
"57036","-47","-47","-47"
"57050","-79","-79","-79"
"57056","-83","-83","-83"
"57058","-78","-78","-78"
"57102","-81","-81","-81"
"57106","-71","-71","-71"
"57225","-278","-278","-278"
"57251","-112","-112","-112"
"57252","-99","-99","-99"
"57260","-134","-134","-134"
"57292","-62","-62","-62"
"57297","-213","-213","-213"
"57306","-123","-123","-123"
"57332","-334","-334","-334"
"57358","-54","-54","-54"
"57378","-90","-90","-90"
"57381","-77","-77","-77"
"57386","-72","-72","-72"
"57403","-97","-97","-97"
"57404","-173","-173","-173"
"57406","-83","-83","-83"
"57414","-56","-56","-56"
"57416","-71","-71","-71"
"57446","-79","-79","-79"
"57452","-72","-72","-72"
"57466","-301","-301","-301"
"57515","-57","-57","-57"
"57516","-171","-171","-171"
"57549","-79","-79","-79"
"57550","-77","-77","-77"
"57552","-162","-162","-162"
"57558","-273","-273","-273"
"57611","-66","-66","-66"
"57612","-205","-205","-205"
"57656","-132","-132","-132"
"57660","-70","-70","-70"
"57661","-84","-84","-84"
"57671","-50","-50","-50"
"57672","-36","-36","-36"
"57680","-51","-51","-51"
"57693","-252","-252","-252"
"57716","-63","-63","-63"
"57746","-33","-33","-33"
"57750","-98","-98","-98"
"57754","-57","-57","-57"
"57777","-48","-48","-48"
"57832","-79","-79","-79"
"57835","-193","-193","-193"
"57838","-64","-64","-64"
"57840","-93","-93","-93"
"57845","-114","-114","-114"
"57929","-66","-66","-66"
"57932","-42","-42","-42"
"57938","-72","-72","-72"
"57944","-104","-104","-104"
"57946","-186","-281","-91"
"57994","-44","-44","-44"
"58112","-61","-61","-61"
"58154","-100","-100","-100"
"58160","-99","-99","-99"
"58164","-80","-80","-80"
"58167","-91","-91","-91"
"58170","-71","-71","-71"
"58190","-79","-79","-79"
"58202","-96","-96","-96"
"58212","-65","-65","-65"
"58224","-80","-80","-80"
"58225","-86","-86","-86"
"58240","-108","-108","-108"
"58241","-86","-86","-86"
"58250","-58","-58","-58"
"58267","-63","-63","-63"
"58282","-343","-343","-343"
"58285","-282","-282","-282"
"58294","-257","-257","-257"
"58322","-70","-70","-70"
"58324","-227","-227","-227"
"58326","-107","-107","-107"
"58336","-65","-65","-65"
"58352","-54","-54","-54"
"58376","-62","-62","-62"
"58395","-83","-83","-83"
"58507","-73","-73","-73"
"58512","-62","-62","-62"
"58515","-188","-188","-188"
"58534","-106","-106","-106"
"58577","-45","-45","-45"
"58578","-58","-58","-58"
"58605","-41","-41","-41"
"58606","-52","-52","-52"
"58607","-46","-46","-46"
"58609","-29","-29","-29"
"58610","-41","-41","-41"
"58611","-251","-251","-251"
"58617","-45","-45","-45"
"58618","-54","-54","-54"
"58661","-419","-419","-419"
"58666","-72","-72","-72"
"58699","-91","-91","-91"
"58717","-83","-83","-83"
"58718","-64","-64","-64"
"58732","-238","-238","-238"
"58741","-100","-100","-100"
"58757","-78","-78","-78"
"58809","-36","-36","-36"
"58842","-146","-146","-146"
"58886","-76","-76","-76"
"58909","-206","-206","-206"
"58911","-34","-34","-34"
"58926","-144","-144","-144"
"58933","-70","-70","-70"
"58934","-119","-119","-119"
"58942","-109","-109","-109"
"58943","-194","-194","-194"
"58981","-82","-82","-82"
"58988","-44","-44","-44"
"59015","-96","-96","-96"
"59017","-112","-112","-112"
"59020","-80","-80","-80"
"59067","-44","-44","-44"
"59111","-49","-49","-49"
"59117","-87","-87","-87"
"59119","-81","-81","-81"
"59121","-80","-80","-80"
"59129","-59","-59","-59"
"59131","-92","-92","-92"
"59197","-81","-81","-81"
"59252","-40","-40","-40"
"59272","-177","-177","-177"
"59273","-69","-69","-69"
"59275","-255","-255","-255"
"59278","-42","-42","-42"
"59349","-98","-98","-98"
"59368","-30","-30","-30"
"59380","-67","-67","-67"
"59382","-86","-86","-86"
"59393","-302","-302","-302"
"59397","-54","-54","-54"
"59408","-114","-114","-114"
"59409","-96","-96","-96"
"59412","-40","-40","-40"
"59537","-63","-63","-63"
"59541","-88","-88","-88"
"59543","-91","-91","-91"
"59550","-70","-70","-70"
"59555","-47","-47","-47"
"59560","-186","-186","-186"
"59630","-114","-114","-114"
"59631","-73.5","-74","-73"
"59632","-56","-56","-56"
"59635","-63","-63","-63"
"59647","-53","-53","-53"
"59699","-287","-287","-287"
"59708","-99","-99","-99"
"59737","-65.5","-68","-63"
"59747","-102","-102","-102"
"59753","-74","-74","-74"
"59817","-77","-77","-77"
"59826","-127","-127","-127"
"59865","-66","-66","-66"
"59884","-377","-377","-377"
"59894","-50","-50","-50"
"59914","-53","-53","-53"
"59915","-227","-227","-227"
"59916","-143","-229","-57"
"59971","-35","-35","-35"
"59975","-97","-97","-97"
"59976","-77","-77","-77"
"59978","-123","-123","-123"
"59979","-46","-46","-46"
"59983","-59","-59","-59"
"59996","-345","-345","-345"
"60018","-102","-102","-102"
"60032","-51","-51","-51"
"60107","-162","-162","-162"
"60108","-47.5","-52","-43"
"60119","-56","-56","-56"
"60121","-370","-370","-370"
"60122","-91","-91","-91"
"60172","-77","-77","-77"
"60186","-108","-108","-108"
"60205","-55","-55","-55"
"60217","-72","-72","-72"
"60238","-103","-103","-103"
"60254","-55","-55","-55"
"60268","-73","-73","-73"
"60270","-56","-56","-56"
"60273","-36","-36","-36"
"60293","-74","-74","-74"
"60294","-37","-37","-37"
"60315","-53","-53","-53"
"60359","-96","-96","-96"
"60389","-82","-82","-82"
"60405","-81","-81","-81"
"60430","-70","-70","-70"
"60460","-62","-62","-62"
"60464","-56","-56","-56"
"60497","-93","-93","-93"
"60519","-65","-65","-65"
"60537","-75","-75","-75"
"60538","-76","-76","-76"
"60542","-47","-47","-47"
"60545","-71","-71","-71"
"60548","-178","-178","-178"
"60585","-92","-92","-92"
"60633","-407","-407","-407"
"60647","-88","-88","-88"
"60673","-41","-41","-41"
"60685","-58","-58","-58"
"60698","-94","-94","-94"
"60700","-126","-126","-126"
"60720","-681","-681","-681"
"60721","-79","-79","-79"
"60722","-103","-103","-103"
