"Step","env: QLUNARLANDER - ep_info/Shaping","env: QLUNARLANDER - ep_info/Shaping__MIN","env: QLUNARLANDER - ep_info/Shaping__MAX"
"4383","-35.2645903440814","-35.2645903440814","-35.2645903440814"
"4384","-1541.2839586188397","-1704.5750221163037","-1377.9928951213758"
"4385","-854.3626861919959","-1409.532739780843","-299.1926326031487"
"4386","-142.91881247609854","-142.91881247609854","-142.91881247609854"
"4389","-83.1002349344393","-83.1002349344393","-83.1002349344393"
"4390","-1413.1140510399516","-1413.1140510399516","-1413.1140510399516"
"4394","-186.1795678039391","-186.1795678039391","-186.1795678039391"
"4396","-1174.1831032832465","-1629.2864701015255","-719.0797364649673"
"4397","-719.3696691890558","-719.3696691890558","-719.3696691890558"
"4398","-2079.9769387195506","-2079.9769387195506","-2079.9769387195506"
"4399","-2092.9209236601987","-2092.9209236601987","-2092.9209236601987"
"4400","-807.4472136292607","-1632.7808739927907","17.886446734269498"
"4401","-1888.848986376077","-1888.848986376077","-1888.848986376077"
"4402","-1428.4037683779993","-1428.4037683779993","-1428.4037683779993"
"4403","80.56303880456838","-155.49032403342426","316.616401642561"
"4404","-712.4612011636298","-712.4612011636298","-712.4612011636298"
"4408","-353.8479803713659","-975.4781268226603","267.7821660799285"
"4410","-813.321206707197","-1493.9682763069868","-132.6741371074071"
"4412","-953.2200660711776","-1062.728588624547","-843.7115435178081"
"4413","-575.2934480139779","-1336.5514270650845","-78.16173203786218"
"4414","-1868.5233798848153","-1954.7591140726581","-1782.2876456969727"
"4415","-163.37414619078243","-163.37414619078243","-163.37414619078243"
"4416","-1714.7756456397474","-1714.7756456397474","-1714.7756456397474"
"4418","-859.2867973378549","-1374.237288100024","-344.33630657568574"
"4419","-1439.4644324978192","-1439.4644324978192","-1439.4644324978192"
"4420","-935.3686927122374","-2122.141883607954","251.40449818347895"
"4421","-1624.7475412832575","-1624.7475412832575","-1624.7475412832575"
"4422","-893.9081474946191","-1411.5543467923999","-376.2619481968384"
"4423","-1314.5761955529451","-1314.5761955529451","-1314.5761955529451"
"4424","-1690.8388224740822","-1690.8388224740822","-1690.8388224740822"
"4429","-73.45205797301605","-73.45205797301605","-73.45205797301605"
"4434","-190.25257747496164","-190.25257747496164","-190.25257747496164"
"4435","-1395.8650728066762","-1651.3912839194138","-1140.3388616939385"
"4437","-859.5935620603464","-1478.3504123104117","-240.83671181028092"
"4439","-917.673345519385","-917.673345519385","-917.673345519385"
"4440","-1529.5706649000447","-1529.5706649000447","-1529.5706649000447"
"4441","-2167.2722822986543","-2167.2722822986543","-2167.2722822986543"
"4442","-756.0813752158235","-1789.0122854150832","276.84953498343623"
"4444","-1477.3211808254318","-1477.3211808254318","-1477.3211808254318"
"4445","-711.9934397324298","-1254.6005404243865","-169.3863390404731"
"4446","-1143.9029399771243","-1172.231213344882","-1115.5746666093667"
"4448","-924.2828708842087","-1607.2844383306801","-241.28130343773717"
"4450","-741.4979970860295","-901.3401332388943","-581.6558609331648"
"4451","-2099.4547890617205","-2512.9215006952486","-1685.988077428192"
"4453","-467.2142132327329","-932.0570573521157","-91.33031241321203"
"4454","-1082.8879707145195","-1757.3535004630685","-408.4224409659704"
"4455","-1523.7297419887036","-1950.2688533551993","-1097.1906306222081"
"4456","-2570.706881482154","-2570.706881482154","-2570.706881482154"
"4458","-678.1590325372914","-678.1590325372914","-678.1590325372914"
"4460","-1712.9407767982534","-1712.9407767982534","-1712.9407767982534"
"4461","-1294.8296309138336","-1294.8296309138336","-1294.8296309138336"
"4462","-201.66437154056294","-738.2688976128895","354.6992844045162"
"4463","-2600.876130862161","-2600.876130862161","-2600.876130862161"
"4465","-1386.5607855841517","-1386.5607855841517","-1386.5607855841517"
"4466","-1591.3248889458675","-1591.3248889458675","-1591.3248889458675"
"4467","-724.0786050061386","-1243.9150506556034","-204.2421593566736"
"4469","-1161.1276053978752","-1502.5218155545492","-819.733395241201"
"4470","-3243.2895924042286","-3243.2895924042286","-3243.2895924042286"
"4471","-967.8673721004161","-1743.800465126832","-224.05019439011812"
"4472","-160.55866165583336","-160.55866165583336","-160.55866165583336"
"4473","84.55054549624526","84.55054549624526","84.55054549624526"
"4474","15.94019419637823","15.94019419637823","15.94019419637823"
"4475","-1692.9714269936082","-1692.9714269936082","-1692.9714269936082"
"4476","-1853.461786156947","-2263.3456355410162","-1443.5779367728778"
"4478","-1118.919572637727","-1118.919572637727","-1118.919572637727"
"4479","-1699.5722151671848","-1699.5722151671848","-1699.5722151671848"
"4482","-1032.8189704256752","-1032.8189704256752","-1032.8189704256752"
"4483","-3113.0784451961517","-3113.0784451961517","-3113.0784451961517"
"4484","-1778.9454806285598","-1778.9454806285598","-1778.9454806285598"
"4487","-1660.5049681881985","-3205.6970233000657","-115.31291307633126"
"4488","-2294.8185131500168","-2294.8185131500168","-2294.8185131500168"
"4489","-1229.0087248018633","-1878.2273354784895","6.653892132143255"
"4490","-1328.2106649054006","-2042.750824064637","-915.1675268076359"
"4491","-1448.4019222048423","-1448.4019222048423","-1448.4019222048423"
"4492","-2306.579548974832","-2306.579548974832","-2306.579548974832"
"4493","-129.92477399172878","-129.92477399172878","-129.92477399172878"
"4494","249.58219218502444","249.58219218502444","249.58219218502444"
"4495","-1402.7218897050866","-1755.0186004179218","-1050.4251789922514"
"4496","-797.292372987916","-797.292372987916","-797.292372987916"
"4497","-2363.8650443742713","-2363.8650443742713","-2363.8650443742713"
"4498","-1201.7703556921333","-1201.7703556921333","-1201.7703556921333"
"4499","-965.4855078049002","-1526.0117727642255","-404.959242845575"
"4500","-1094.5724511984736","-1094.5724511984736","-1094.5724511984736"
"4501","-2277.544888062713","-2277.544888062713","-2277.544888062713"
"4502","-1015.6245815257232","-1015.6245815257232","-1015.6245815257232"
"4505","51.86958939271665","51.86958939271665","51.86958939271665"
"4506","-6029.328773186231","-6029.328773186231","-6029.328773186231"
"4507","-633.9875871005158","-633.9875871005158","-633.9875871005158"
"4509","-1232.5536853168162","-1232.5536853168162","-1232.5536853168162"
"4510","-182.6885821223259","-182.6885821223259","-182.6885821223259"
"4512","-1216.445215721925","-2393.3333716827137","-348.15459983299183"
"4515","-135.0222165311376","-135.0222165311376","-135.0222165311376"
"4518","-1116.2815746193132","-1947.3973192895453","-285.16582994908094"
"4519","-1918.3105855093647","-1918.3105855093647","-1918.3105855093647"
"4520","-1094.9270781129599","-1094.9270781129599","-1094.9270781129599"
"4521","-774.211621688058","-774.211621688058","-774.211621688058"
"4522","-243.3394343753656","-243.3394343753656","-243.3394343753656"
"4523","310.94731014780695","310.94731014780695","310.94731014780695"
"4524","-92.96180561681581","-92.96180561681581","-92.96180561681581"
"4526","-1537.1135481788465","-1965.4653047521908","-1108.7617916055024"
"4527","-151.33434520134077","-630.818211140111","328.14952073742944"
"4529","-522.3604552812047","-1356.1620968393981","-81.38217852326727"
"4530","-1057.64939247941","-1057.64939247941","-1057.64939247941"
"4531","-2197.9237519948315","-3807.5549468630925","-588.2925571265708"
"4534","-242.34748109430075","-242.34748109430075","-242.34748109430075"
"4535","-3089.604634170731","-3089.604634170731","-3089.604634170731"
"4536","-451.8723276445671","-811.7517192537586","-91.99293603537569"
"4537","-1426.1488000241418","-1426.1488000241418","-1426.1488000241418"
"4538","-1358.1472297435005","-2508.4636300417283","-207.83082944527268"
"4539","-1260.4638250935823","-1260.4638250935823","-1260.4638250935823"
"4540","-868.2622694565605","-868.2622694565605","-868.2622694565605"
"4541","-894.1866134603817","-894.1866134603817","-894.1866134603817"
"4542","-1188.7672186518707","-1188.7672186518707","-1188.7672186518707"
"4543","-1584.4300746296844","-1584.4300746296844","-1584.4300746296844"
"4545","-1159.670957674583","-1159.670957674583","-1159.670957674583"
"4547","-378.70024708906817","-378.70024708906817","-378.70024708906817"
"4548","-315.0011040816704","-315.0011040816704","-315.0011040816704"
"4550","-2372.2643562909143","-2372.2643562909143","-2372.2643562909143"
"4551","-1861.0823450029516","-3529.7274029968926","-192.43728700901067"
"4553","-37.58847489536129","-37.58847489536129","-37.58847489536129"
"4554","-1425.8523030827444","-1425.8523030827444","-1425.8523030827444"
"4555","-1271.0001844291887","-1756.474167496587","-785.5262013617904"
"4556","-1652.1141630249717","-1921.8679409399626","-1382.360385109981"
"4557","-1141.6115158239068","-1142.819339464108","-1140.4036921837057"
"4558","-4733.408456363094","-12657.358427532017","-250.5612063457569"
"4559","-2691.010329387306","-2691.010329387306","-2691.010329387306"
"4560","-232.75885364886688","-288.5485458113253","-176.96916148640844"
"4562","-1394.8444599906604","-1394.8444599906604","-1394.8444599906604"
"4563","-997.2160192620422","-1416.749582781146","-641.1357998537521"
"4566","-1520.582214801262","-1769.060128733516","-1272.1043008690078"
"4567","-3278.4910031283894","-3278.4910031283894","-3278.4910031283894"
"4568","-1584.2412884036698","-1584.2412884036698","-1584.2412884036698"
"4569","-1783.1984735870114","-1783.1984735870114","-1783.1984735870114"
"4571","-1690.6985403814665","-1690.6985403814665","-1690.6985403814665"
"4572","-2102.784935672457","-2161.496237805734","-2044.0736335391798"
"4573","-1252.3505122711263","-1252.3505122711263","-1252.3505122711263"
"4574","-1027.23992511599","-2204.0947083079564","149.61485807597637"
"4576","-1391.7590333148837","-1391.7590333148837","-1391.7590333148837"
"4577","-2477.2678400895866","-2767.9792346898466","-2186.556445489327"
"4579","-817.2295842474947","-817.2295842474947","-817.2295842474947"
"4582","-422.6030146007736","-422.6030146007736","-422.6030146007736"
"4583","-1403.6189743007221","-1403.6189743007221","-1403.6189743007221"
"4585","-853.8938260947665","-853.8938260947665","-853.8938260947665"
"4586","-2664.235445969738","-3641.1330658787238","-1687.337826060752"
"4587","-68.11736909858882","-68.11736909858882","-68.11736909858882"
"4590","-943.6456964661678","-943.6456964661678","-943.6456964661678"
"4592","-1288.4799540201204","-2380.176078349973","-196.78382969026768"
"4593","-5885.249423095956","-5885.249423095956","-5885.249423095956"
"4594","-103.46354565148545","-103.46354565148545","-103.46354565148545"
"4595","-764.7136009261012","-1388.4654119610786","-140.96178989112377"
"4598","-1295.2535757277576","-1350.7593154596786","-1256.8358924860754"
"4599","-190.40256484923884","-456.8240172388032","76.01888754032552"
"4601","-2080.7152631618083","-2080.7152631618083","-2080.7152631618083"
"4602","-537.7295420100758","-537.7295420100758","-537.7295420100758"
"4603","-1188.0403831759468","-1193.123598870511","-1182.9571674813826"
"4604","-1257.5496256273861","-1600.5864047134917","-914.5128465412805"
"4605","-909.1166499796219","-1477.3141741752622","-357.8751991894096"
"4606","-479.67665006096166","-1267.4974255884688","308.14412546654546"
"4608","-1366.1013156604022","-1414.8612978557746","-1317.3413334650297"
"4609","-1508.7131911520069","-1508.7131911520069","-1508.7131911520069"
"4611","-585.0468380649884","-1079.2568209581075","-169.6986412244538"
"4614","-784.4480344404777","-784.4480344404777","-784.4480344404777"
"4615","-918.2895324375068","-1871.065903455019","-156.54847978179657"
"4616","-992.9012613217348","-1448.3030760505549","-537.4994465929146"
"4618","-1680.9756971585252","-1680.9756971585252","-1680.9756971585252"
"4619","-2443.83451990628","-2443.83451990628","-2443.83451990628"
"4622","-1005.4085756613251","-1005.4085756613251","-1005.4085756613251"
"4623","-1566.2798297901948","-1566.2798297901948","-1566.2798297901948"
"4624","-1869.4863281641155","-2370.470146548003","-1368.5025097802281"
"4625","-1382.2804953555267","-1844.8381822866697","-919.7228084243835"
"4627","-946.8154156735787","-946.8154156735787","-946.8154156735787"
"4628","-823.4453157626299","-1728.9495550406477","446.1685212481146"
"4629","-213.95469649787998","-249.00476021381724","-178.90463278194272"
"4632","-1476.408277715867","-1476.408277715867","-1476.408277715867"
"4633","-108.31128812922782","-108.31128812922782","-108.31128812922782"
"4635","-1373.6106735498956","-1603.862699897339","-1143.358647202452"
"4636","-1213.601605847892","-2056.851958212132","-157.00389815059805"
"4637","-3531.960638938471","-3531.960638938471","-3531.960638938471"
"4640","-897.3937150907393","-1130.857826365779","-663.9296038156996"
"4641","-1407.7833630417786","-1548.559833372633","-1267.0068927109241"
"4642","-219.1114103347063","-219.1114103347063","-219.1114103347063"
"4644","-1948.6464593483445","-3790.2708520414308","-107.0220666552583"
"4646","-1232.5182516748705","-1232.5182516748705","-1232.5182516748705"
"4648","-914.3997225910425","-914.3997225910425","-914.3997225910425"
"4650","-1167.9317872816077","-1678.870372629414","-656.9932019338013"
"4654","-401.782472362121","-401.782472362121","-401.782472362121"
"4655","-1512.942322343743","-1871.8557799002153","-1154.0288647872705"
"4656","-2961.914930609055","-5073.711675979818","-850.1181852382919"
"4657","-1429.2291731884084","-1429.2291731884084","-1429.2291731884084"
"4658","-803.6952822779616","-803.6952822779616","-803.6952822779616"
"4661","-126.4690063508848","-126.4690063508848","-126.4690063508848"
"4662","-64.27951022858417","-64.27951022858417","-64.27951022858417"
"4663","-1013.4873608167593","-1443.2298126630483","-583.7449089704702"
"4664","-1236.1877088745437","-1236.1877088745437","-1236.1877088745437"
"4665","-1291.030024143479","-1624.2902857872348","-808.4089447123309"
"4666","-633.8847302990034","-1241.9051838417847","-172.8193796711663"
"4667","-2211.2142792443433","-2211.2142792443433","-2211.2142792443433"
"4668","-1050.8725579517582","-1257.395343078921","-844.3497728245953"
"4670","-1095.1728690027571","-1095.1728690027571","-1095.1728690027571"
"4671","-1246.1700771977194","-1990.0337700347106","-502.3063843607282"
"4673","-803.1961417449637","-1494.390036910772","-112.00224657915533"
"4674","-232.7254197796185","-232.7254197796185","-232.7254197796185"
"4675","-1191.6120646928905","-1509.941313590389","-873.2828157953919"
"4676","-4363.662174146158","-4363.662174146158","-4363.662174146158"
"4677","-1010.7359644401714","-1351.4473289251328","-387.6962092630564"
"4679","-4349.489709710443","-9865.01247457151","-780.8898046302298"
"4682","-732.9015167355539","-732.9015167355539","-732.9015167355539"
"4684","-2369.3291795983287","-2369.3291795983287","-2369.3291795983287"
"4685","-1580.2063748512107","-1767.098441409568","-1393.3143082928534"
"4686","-2261.2385582725205","-2261.2385582725205","-2261.2385582725205"
"4687","-168.18978705008828","-168.18978705008828","-168.18978705008828"
"4688","224.9714622969429","224.9714622969429","224.9714622969429"
"4689","-1102.1036873571575","-1102.1036873571575","-1102.1036873571575"
"4691","-702.5713444066544","-702.5713444066544","-702.5713444066544"
"4692","-1120.1796469589074","-1120.1796469589074","-1120.1796469589074"
"4693","-830.4963245367011","-830.4963245367011","-830.4963245367011"
"4694","-1689.0738851877395","-1700.959757936963","-1677.188012438516"
"4697","-1899.0405576381213","-2613.833282220488","-1184.2478330557544"
"4698","-1402.2083491865133","-2044.5306562433639","-387.63607609272015"
"4699","-139.86221923679113","-139.86221923679113","-139.86221923679113"
"4702","-1195.1723956347753","-1195.1723956347753","-1195.1723956347753"
"4703","-858.8571842101713","-1379.876058238248","-337.8383101820946"
"4704","-1654.6526680079598","-1805.6232607923446","-1503.682075223575"
"4705","318.12447350596386","318.12447350596386","318.12447350596386"
"4706","-662.6709239675355","-1427.1030991027756","101.76125116770464"
"4708","-1732.148966441552","-1732.148966441552","-1732.148966441552"
"4709","-2057.027994461047","-2947.9651838385807","-1166.090805083513"
"4712","-1273.593452759087","-1273.593452759087","-1273.593452759087"
"4713","-1359.708014437308","-1429.6500766649842","-1289.7659522096317"
"4718","-87.07079995299375","-87.07079995299375","-87.07079995299375"
"4719","-231.1411734906336","-231.1411734906336","-231.1411734906336"
"4720","-1769.5804438438888","-2369.4879763219506","-1169.672911365827"
"4721","-932.6148125498246","-1146.5824483893812","-718.6471767102679"
"4723","-1411.0511515755206","-2038.181097712368","-783.9212054386734"
"4724","-1183.4038898038366","-1183.4038898038366","-1183.4038898038366"
"4725","-1060.2350348296266","-1060.2350348296266","-1060.2350348296266"
"4726","-817.421439053491","-1497.7192186440034","-137.12365946297848"
"4727","-1155.6265366574128","-1155.6265366574128","-1155.6265366574128"
"4728","-1286.6779728792608","-1478.6226258923612","-1094.7333198661606"
"4729","-1252.2724480368197","-1308.8094784567754","-1195.735417616864"
"4732","-1412.948288799574","-1412.948288799574","-1412.948288799574"
"4733","-160.70835608243942","-160.70835608243942","-160.70835608243942"
"4734","338.2564788529029","338.2564788529029","338.2564788529029"
"4735","-1788.7511169537902","-1788.7511169537902","-1788.7511169537902"
"4736","-1351.386336454501","-1709.700879485657","-993.0717934233447"
"4737","-4768.6219726391655","-12001.078619097827","-998.1172871775925"
"4738","-1718.9875159723063","-2008.854709410419","-1429.1203225341935"
"4739","-348.9081579186022","-348.9081579186022","-348.9081579186022"
"4740","-286.33333571876085","-286.33333571876085","-286.33333571876085"
"4741","-10850.984218452746","-21581.80868346244","-120.15975344305241"
"4743","-1824.694112407121","-3293.7123719020747","-355.67585291216767"
"4744","-730.6744918848078","-730.6744918848078","-730.6744918848078"
"4745","-2062.608599061302","-2739.937508207125","-1385.2796899154782"
"4748","-1901.8791783601046","-1901.8791783601046","-1901.8791783601046"
"4749","-208.16121814648307","-208.16121814648307","-208.16121814648307"
"4751","-1370.8787851271532","-1370.8787851271532","-1370.8787851271532"
"4752","-1218.0877422603469","-1218.0877422603469","-1218.0877422603469"
"4753","-208.15318021178246","-208.15318021178246","-208.15318021178246"
"4754","-1216.1999206291512","-1216.1999206291512","-1216.1999206291512"
"4755","-1009.3927938235056","-1479.3486214863756","-529.8211188529192"
"4756","-1165.3407120352817","-1516.089765354991","-869.6156620668868"
"4757","-707.3693080680678","-945.4068544146139","-469.33176172152173"
"4758","-25.659874136249186","-25.659874136249186","-25.659874136249186"
"4761","-600.2652179996171","-1274.9166182863214","74.38618228708708"
"4763","-382.8094171670575","-382.8094171670575","-382.8094171670575"
"4764","-1664.186711423099","-1715.172798993687","-1613.2006238525114"
"4767","-397.73639615190524","-905.5782412178814","-113.88326004830492"
"4769","-4900.442949224574","-4900.442949224574","-4900.442949224574"
"4770","-1049.4213902081053","-1049.4213902081053","-1049.4213902081053"
"4771","-1231.116042084371","-1555.5721979277828","-906.6598862409593"
"4772","-1129.169954258638","-1520.1876940360912","-532.3459348098064"
"4773","-648.2786817165712","-648.2786817165712","-648.2786817165712"
"4774","-1461.6500268730642","-2660.478918890779","-262.8211348553498"
"4775","-1266.0425382976728","-1266.0425382976728","-1266.0425382976728"
"4777","-124.43546676884091","-124.43546676884091","-124.43546676884091"
"4779","-411.43097389737767","-786.9543842971326","-35.90756349762273"
"4781","-1135.9299837301176","-1135.9299837301176","-1135.9299837301176"
"4782","-791.2895517180053","-1399.4645156551462","-190.47178162758553"
"4783","-2404.44166668877","-2404.44166668877","-2404.44166668877"
"4784","-1727.8160199833414","-1727.8160199833414","-1727.8160199833414"
"4785","-988.6003297287971","-1010.5424420908093","-966.6582173667849"
"4787","-70.5517322216183","-70.5517322216183","-70.5517322216183"
"4788","-299.7900602265339","-485.27605112401466","-114.30406932905316"
"4789","-1510.396727360785","-1925.295070745051","-1095.498383976519"
"4790","-1094.299231101138","-1574.44608444348","-614.152377758796"
"4791","-2278.135348883923","-2278.135348883923","-2278.135348883923"
"4793","-133.541045765082","-133.541045765082","-133.541045765082"
"4795","-139.654939816023","-139.654939816023","-139.654939816023"
"4802","-33.47890889334178","-33.47890889334178","-33.47890889334178"
"4803","-368.0640217463176","-368.0640217463176","-368.0640217463176"
"4804","-548.0223832304279","-936.779692924271","-159.26507353658474"
"4805","-800.4268291406335","-800.4268291406335","-800.4268291406335"
"4806","-879.3229100895891","-879.3229100895891","-879.3229100895891"
"4807","-1631.8603486058612","-1631.8603486058612","-1631.8603486058612"
"4808","-2551.005634689083","-2551.005634689083","-2551.005634689083"
"4809","-1885.0778752627473","-1885.0778752627473","-1885.0778752627473"
"4811","-1148.9268401681138","-2189.384498998523","-108.46918133770419"
"4813","-127.59131881594658","-127.59131881594658","-127.59131881594658"
"4815","-191.15667803399265","-191.15667803399265","-191.15667803399265"
"4817","-1393.822466256097","-1393.822466256097","-1393.822466256097"
"4818","-1799.360948574186","-3002.7688844517497","-595.9530126966225"
"4819","-1397.9114900964","-1397.9114900964","-1397.9114900964"
"4820","-632.2981905347357","-632.2981905347357","-632.2981905347357"
"4821","-2278.729493062943","-2278.729493062943","-2278.729493062943"
"4822","-778.7367409716051","-778.7367409716051","-778.7367409716051"
"4823","-176.86468096636236","-176.86468096636236","-176.86468096636236"
"4824","-177.96790838117397","-177.96790838117397","-177.96790838117397"
"4826","-153.16700097173452","-153.16700097173452","-153.16700097173452"
"4830","-1966.2277429100486","-2104.665544960881","-1738.9594273020823"
"4832","-1124.362877259652","-1124.362877259652","-1124.362877259652"
"4833","-800.8844622721274","-800.8844622721274","-800.8844622721274"
"4834","-1631.0739465874308","-1817.4442834922422","-1444.7036096826196"
"4835","-144.20288278907537","-144.20288278907537","-144.20288278907537"
"4836","-1453.7914221485455","-1453.7914221485455","-1453.7914221485455"
"4837","-1081.1168073554047","-1194.7058906844177","-967.5277240263919"
"4838","-707.6356857009232","-707.6356857009232","-707.6356857009232"
"4839","-1407.327547708216","-1531.9939963519575","-1282.6610990644742"
"4840","-2160.137304679801","-2160.137304679801","-2160.137304679801"
"4841","-620.0994774081435","-620.0994774081435","-620.0994774081435"
"4842","-1723.7358419418647","-1997.1061592611175","-1450.3655246226117"
"4843","-1373.517711646855","-1373.517711646855","-1373.517711646855"
"4844","-675.5724734552203","-675.5724734552203","-675.5724734552203"
"4845","-291.45269163449603","-695.3688754389683","112.46349216997623"
"4846","-1266.8022767951093","-1266.8022767951093","-1266.8022767951093"
"4850","-1765.5221912004054","-1765.5221912004054","-1765.5221912004054"
"4853","-1662.9959675756595","-1953.8653730961187","-1372.1265620552003"
"4854","-2344.239244226056","-2502.509672870239","-2185.968815581873"
"4855","-874.907356403768","-1400.7735154591498","-349.04119734838605"
"4856","-1320.8617186173797","-1711.5479218773544","-865.4726990498601"
"4857","-2083.5666081172726","-2083.5666081172726","-2083.5666081172726"
"4858","-1537.9321202635763","-1537.9321202635763","-1537.9321202635763"
"4860","-903.7057356132815","-903.7057356132815","-903.7057356132815"
"4861","-2864.9150394449634","-2864.9150394449634","-2864.9150394449634"
"4862","-1140.9036573374956","-1589.7012941775224","-692.1060204974686"
"4863","-826.3670071446879","-1105.664903918902","-547.069110370474"
"4866","-2399.125048017595","-2399.125048017595","-2399.125048017595"
"4867","-1519.6305907641847","-1519.6305907641847","-1519.6305907641847"
"4868","-839.1099302280278","-1231.3342341221867","-231.8011721521616"
"4869","-1054.8652386189335","-1485.2415012040485","-685.7843382749708"
"4871","-1358.4237058336537","-1358.4237058336537","-1358.4237058336537"
"4872","-1648.8825126240652","-1648.8825126240652","-1648.8825126240652"
"4873","-1630.2095067997773","-1630.2095067997773","-1630.2095067997773"
"4874","-1393.990873510794","-2779.4709941372275","-8.510752884360613"
"4876","-1201.0262683033943","-1201.0262683033943","-1201.0262683033943"
"4877","-921.5221148297812","-1937.7994691568117","94.75523949724925"
"4878","-4501.566590741277","-4501.566590741277","-4501.566590741277"
"4879","-537.8493125978857","-785.449571441859","-290.24905375391245"
"4881","-1436.222580358541","-1436.222580358541","-1436.222580358541"
"4884","-5238.244740661078","-5238.244740661078","-5238.244740661078"
"4885","-335.20066045585554","-626.2313479868075","-44.16997292490362"
"4886","-153.9565865496794","-153.9565865496794","-153.9565865496794"
"4887","-134.98173535366857","-134.98173535366857","-134.98173535366857"
"4889","-820.2871219801407","-820.2871219801407","-820.2871219801407"
"4891","-618.1723699520032","-618.1723699520032","-618.1723699520032"
"4892","-148.83463928351796","-148.83463928351796","-148.83463928351796"
"4893","-50.604631894035265","-50.604631894035265","-50.604631894035265"
"4894","-2794.6558164989888","-5532.906499555489","-1170.6148507073522"
"4895","-1546.2276738447447","-1546.2276738447447","-1546.2276738447447"
"4897","-984.1329058787475","-1186.6583405062556","-781.6074712512393"
"4899","-1187.1101267222934","-1626.3476185655843","-458.7137803283209"
"4902","-1066.2353453925914","-1554.5302062916257","-144.11655322213971"
"4903","-1763.0438780033728","-2488.071441388456","-1038.0163146182895"
"4906","-1247.574800082172","-1247.574800082172","-1247.574800082172"
"4909","-91.78089029962825","-91.78089029962825","-91.78089029962825"
"4910","-6157.245725238075","-6157.245725238075","-6157.245725238075"
"4911","-1020.4604514874518","-1020.4604514874518","-1020.4604514874518"
"4912","-1067.6790384265285","-1067.6790384265285","-1067.6790384265285"
"4913","-971.986919331054","-971.986919331054","-971.986919331054"
"4914","-82.51782381813973","-82.51782381813973","-82.51782381813973"
"4915","-352.14469840688014","-1070.0116506777704","365.72225386401016"
"4916","-1667.3216205090284","-1667.3216205090284","-1667.3216205090284"
"4917","-1087.9554006193455","-1220.495838361482","-955.414962877209"
"4918","-752.7657712035192","-1325.193200299206","-180.33834210783243"
"4919","-712.0148038454354","-1388.9818511282404","-35.0477565626303"
"4920","-1352.8176944104491","-2226.171645390491","-479.46374343040713"
"4921","-1969.6954467581236","-2508.2705864867116","-1431.1203070295353"
"4922","211.45362789556378","211.45362789556378","211.45362789556378"
"4923","-243.72512930259109","-243.72512930259109","-243.72512930259109"
"4924","-1411.191013564045","-1870.6884719431398","-951.6935551849505"
"4925","-1010.774964466691","-1010.774964466691","-1010.774964466691"
"4926","-1165.452760683062","-1526.8578722607344","-804.0476491053898"
"4927","-2836.3219790238268","-2836.3219790238268","-2836.3219790238268"
"4928","-1070.9317746416978","-1070.9317746416978","-1070.9317746416978"
"4929","-628.7267675859232","-1522.0547503717244","264.60121519987786"
"4932","-691.0881266389043","-691.0881266389043","-691.0881266389043"
"4934","-2085.540126126337","-3148.2057445100504","-1022.8745077426236"
"4935","-135.0439098278681","-135.0439098278681","-135.0439098278681"
"4936","-1663.661104782174","-1663.661104782174","-1663.661104782174"
"4937","-1262.433847412467","-1262.433847412467","-1262.433847412467"
"4938","-1504.4364368077368","-1651.923863062014","-1356.9490105534592"
"4939","-228.43076961611712","-228.43076961611712","-228.43076961611712"
"4941","-1258.9226002922903","-1966.879088431597","-550.9661121529837"
"4942","-1237.9889349297932","-1258.7125285839043","-1217.265341275682"
"4946","-1148.245479783664","-1525.832887948801","-770.6580716185272"
"4947","-419.4711461362506","-419.4711461362506","-419.4711461362506"
"4949","-1138.5191660374403","-1138.5191660374403","-1138.5191660374403"
"4950","-1659.3284090049565","-1659.3284090049565","-1659.3284090049565"
"4951","-4623.301706276834","-4623.301706276834","-4623.301706276834"
"4952","-369.03933706957224","-692.1675445822377","-45.91112955690676"
"4953","-1520.5502458848061","-1520.5502458848061","-1520.5502458848061"
"4955","-1477.3115909968813","-1477.3115909968813","-1477.3115909968813"
"4957","-1404.451617366097","-1404.451617366097","-1404.451617366097"
"4959","-2151.339944197434","-5249.266686597062","-125.64579992741346"
"4960","-1431.3956521606694","-1431.3956521606694","-1431.3956521606694"
"4961","-1263.6094857395317","-1263.6094857395317","-1263.6094857395317"
"4963","-510.5945861538251","-1097.71160595119","-176.39531169583404"
"4964","-1464.085817957918","-1464.085817957918","-1464.085817957918"
"4965","-807.0642704224834","-807.0642704224834","-807.0642704224834"
"4966","-1522.152162777881","-1522.152162777881","-1522.152162777881"
"4967","-1081.6664642964802","-1081.6664642964802","-1081.6664642964802"
"4969","-1308.6194499786943","-1308.6194499786943","-1308.6194499786943"
"4970","-846.5937432289744","-846.5937432289744","-846.5937432289744"
"4971","-1355.969957076013","-1355.969957076013","-1355.969957076013"
"4972","-1577.9683764558285","-1648.3361482775458","-1515.3986628477774"
"4973","-1187.000170815736","-1187.000170815736","-1187.000170815736"
"4974","-1363.3621700185663","-1611.255660420284","-1115.4686796168487"
"4975","-2590.733414477048","-2590.733414477048","-2590.733414477048"
"4976","-267.0566651274761","-267.0566651274761","-267.0566651274761"
"4977","-104.94877717799193","-104.94877717799193","-104.94877717799193"
"4978","-1328.510417913397","-1328.510417913397","-1328.510417913397"
"4979","-829.224335547847","-1189.2296994725864","-306.98768551647663"
