"Step","env: QLUNARLANDER - ep_info/Power_angular","env: QLUNARLANDER - ep_info/Power_angular__MIN","env: QLUNARLANDER - ep_info/Power_angular__MAX"
"57439","-57","-57","-57"
"57441","-160","-160","-160"
"57442","-62","-62","-62"
"57444","-64","-64","-64"
"57458","-67","-67","-67"
"57462","-35","-35","-35"
"57472","-169","-169","-169"
"57482","-48","-48","-48"
"57484","-63","-63","-63"
"57485","-95","-95","-95"
"57504","-41","-41","-41"
"57513","-62","-62","-62"
"57520","-132","-132","-132"
"57522","-144","-144","-144"
"57536","-72","-72","-72"
"57545","-88","-88","-88"
"57573","-264","-264","-264"
"57589","-89","-89","-89"
"57594","-69","-69","-69"
"57608","-71","-71","-71"
"57610","-79","-79","-79"
"57611","-75","-75","-75"
"57613","-34","-34","-34"
"57617","-122","-122","-122"
"57619","-25","-25","-25"
"57620","-89","-89","-89"
"57631","-60","-60","-60"
"57646","-292","-292","-292"
"57659","-78","-78","-78"
"57661","-70","-70","-70"
"57671","-38","-38","-38"
"57675","-118","-118","-118"
"57677","-49","-49","-49"
"57693","-205","-205","-205"
"57694","-184","-184","-184"
"57696","-95.5","-136","-55"
"57701","-74","-74","-74"
"57715","-44","-44","-44"
"57718","-253","-253","-253"
"57726","-143.5","-232","-55"
"57733","-102","-102","-102"
"57737","-83","-83","-83"
"57739","-27","-27","-27"
"57741","-65","-65","-65"
"57744","-61","-61","-61"
"57764","-103","-103","-103"
"57766","-76","-76","-76"
"57771","-67","-67","-67"
"57772","-52","-52","-52"
"57787","-131","-131","-131"
"57796","-60","-60","-60"
"57797","-78","-78","-78"
"57798","-89","-89","-89"
"57802","-55","-55","-55"
"57810","-72","-72","-72"
"57811","-78","-78","-78"
"57839","-188","-188","-188"
"57844","-249","-249","-249"
"57845","-126","-126","-126"
"57848","-81","-81","-81"
"57857","-38","-38","-38"
"57861","-95","-95","-95"
"57863","-37","-37","-37"
"57866","-101","-101","-101"
"57891","-48","-48","-48"
"57896","-30","-30","-30"
"57899","-31","-31","-31"
"57903","-34","-34","-34"
"57919","-175","-175","-175"
"57923","-54","-54","-54"
"57928","-119","-119","-119"
"57929","-59","-59","-59"
"57932","-111","-111","-111"
"57935","-311","-311","-311"
"57939","-218","-218","-218"
"57952","-32","-32","-32"
"57960","-79","-79","-79"
"57980","-81","-81","-81"
"57982","-37","-37","-37"
"57986","-44","-44","-44"
"57991","-22","-22","-22"
"57993","-70","-70","-70"
"58031","-89","-89","-89"
"58037","-97","-97","-97"
"58056","-64","-64","-64"
"58072","-87","-87","-87"
"58073","-485","-485","-485"
"58121","-70","-70","-70"
"58127","-431","-431","-431"
"58129","-257","-257","-257"
"58131","-48","-48","-48"
"58132","-39","-39","-39"
"58134","-188","-311","-65"
"58136","-102","-102","-102"
"58137","-60","-60","-60"
"58144","-70","-70","-70"
"58160","-325","-614","-36"
"58161","-237","-237","-237"
"58167","-40","-40","-40"
"58168","-99","-99","-99"
"58171","-59","-59","-59"
"58172","-60","-60","-60"
"58176","-61","-61","-61"
"58178","-68","-68","-68"
"58193","-260","-260","-260"
"58194","-62","-62","-62"
"58195","-62","-62","-62"
"58205","-83","-83","-83"
"58212","-107","-107","-107"
"58220","-67","-67","-67"
"58222","-169","-169","-169"
"58228","-69","-69","-69"
"58236","-74","-85","-63"
"58246","-258","-258","-258"
"58254","-89","-89","-89"
"58258","-173","-173","-173"
"58266","-74","-74","-74"
"58269","-79","-79","-79"
"58274","-88","-88","-88"
"58275","-78.5","-92","-65"
"58276","-96","-96","-96"
"58286","-43","-43","-43"
"58294","-97","-97","-97"
"58296","-40","-40","-40"
"58301","-127","-127","-127"
"58305","-76","-76","-76"
"58309","-71","-71","-71"
"58321","-71","-71","-71"
"58323","-71","-71","-71"
"58338","-400","-400","-400"
"58343","-49","-49","-49"
"58345","-33","-33","-33"
"58364","-51","-51","-51"
"58365","-61","-61","-61"
"58370","-339","-339","-339"
"58372","-82","-82","-82"
"58380","-84","-84","-84"
"58389","-54","-54","-54"
"58396","-88","-88","-88"
"58414","-351","-351","-351"
"58422","-91","-91","-91"
"58427","-88","-88","-88"
"58436","-112","-112","-112"
"58442","-65","-65","-65"
"58445","-85","-85","-85"
"58447","-471","-471","-471"
"58451","-55","-55","-55"
"58466","-239","-239","-239"
"58499","-50","-50","-50"
"58503","-105","-105","-105"
"58520","-113","-113","-113"
"58544","-52","-52","-52"
"58548","-81","-81","-81"
"58549","-106.5","-122","-91"
"58553","-60","-60","-60"
"58554","-49","-49","-49"
"58557","-67","-67","-67"
"58560","-109","-109","-109"
"58585","-410","-410","-410"
"58588","-32","-32","-32"
"58593","-104","-104","-104"
"58594","-49","-49","-49"
"58597","-38","-38","-38"
"58598","-47","-47","-47"
"58601","-133","-133","-133"
"58607","-74","-74","-74"
"58608","-89","-89","-89"
"58610","-75","-75","-75"
"58614","-41","-41","-41"
"58615","-87","-87","-87"
"58621","-170.5","-283","-58"
"58645","-50","-50","-50"
"58654","-59","-59","-59"
"58657","-119","-119","-119"
"58658","-93","-93","-93"
"58660","-58","-58","-58"
"58663","-70","-70","-70"
"58664","-91","-91","-91"
"58671","-132","-132","-132"
"58672","-190","-190","-190"
"58674","-72","-72","-72"
"58675","-79","-79","-79"
"58676","-37","-37","-37"
"58685","-60","-60","-60"
"58692","-52","-52","-52"
"58739","-53","-53","-53"
"58740","-41","-41","-41"
"58741","-323","-323","-323"
"58742","-364","-364","-364"
"58756","-80","-80","-80"
"58763","-103","-103","-103"
"58766","-323","-323","-323"
"58772","-83","-83","-83"
"58775","-450","-450","-450"
"58796","-335","-335","-335"
"58806","-56","-56","-56"
"58815","-82","-82","-82"
"58816","-69","-69","-69"
"58818","-36","-36","-36"
"58819","-51","-51","-51"
"58825","-114","-114","-114"
"58826","-28","-28","-28"
"58827","-58","-58","-58"
"58828","-65","-65","-65"
"58833","-191","-191","-191"
"58848","-48","-48","-48"
"58857","-40","-40","-40"
"58861","-264","-264","-264"
"58901","-111","-111","-111"
"58902","-27","-27","-27"
"58905","-69","-69","-69"
"58908","-44","-44","-44"
"58912","-31","-31","-31"
"58915","-81","-81","-81"
"58925","-45","-45","-45"
"58933","-54","-54","-54"
"58937","-53","-53","-53"
"58942","-88","-88","-88"
"58943","-77","-77","-77"
"58946","-58","-58","-58"
"58948","-67","-67","-67"
"58949","-41","-41","-41"
"58954","-46","-46","-46"
"58956","-90","-90","-90"
"58985","-80","-80","-80"
"58987","-128","-128","-128"
"58988","-44","-44","-44"
"58997","-84","-84","-84"
"59009","-71","-71","-71"
"59013","-83","-83","-83"
"59031","-484","-484","-484"
"59035","-85","-85","-85"
"59036","-55","-55","-55"
"59039","-244","-244","-244"
"59053","-30","-30","-30"
"59075","-183","-183","-183"
"59109","-159","-159","-159"
"59114","-104","-104","-104"
"59127","-52","-52","-52"
"59131","-44","-44","-44"
"59135","-131","-131","-131"
"59136","-346","-346","-346"
"59141","-43","-43","-43"
"59173","-82","-82","-82"
"59175","-56.5","-59","-54"
"59178","-80","-80","-80"
"59181","-104","-104","-104"
"59182","-468","-468","-468"
"59185","-125","-125","-125"
"59190","-76","-76","-76"
"59205","-86","-86","-86"
"59211","-64","-64","-64"
"59222","-72","-72","-72"
"59225","-65","-65","-65"
"59231","-85","-85","-85"
"59234","-35","-35","-35"
"59244","-47","-47","-47"
"59246","-168","-168","-168"
"59247","-34","-34","-34"
"59248","-152","-152","-152"
"59253","-196","-196","-196"
"59257","-184","-184","-184"
"59258","-200.5","-342","-59"
"59276","-62","-62","-62"
"59292","-67","-67","-67"
"59293","-159","-159","-159"
"59294","-83","-83","-83"
"59304","-46","-46","-46"
"59310","-64","-64","-64"
"59314","-49","-49","-49"
"59316","-41","-41","-41"
"59319","-83","-83","-83"
"59329","-48","-48","-48"
"59333","-46","-46","-46"
"59338","-153","-153","-153"
"59344","-66","-66","-66"
"59369","-65","-65","-65"
"59380","-124","-124","-124"
"59385","-79","-79","-79"
"59387","-62","-62","-62"
"59391","-67","-67","-67"
"59393","-53","-53","-53"
"59397","-88","-88","-88"
"59402","-39","-39","-39"
"59404","-157","-157","-157"
"59406","-38","-38","-38"
"59411","-44","-44","-44"
"59420","-50","-50","-50"
"59469","-74","-74","-74"
"59471","-132","-132","-132"
"59484","-43","-43","-43"
"59487","-60.5","-63","-58"
"59488","-58","-58","-58"
"59490","-30","-30","-30"
"59493","-40","-40","-40"
"59496","-36","-36","-36"
"59499","-41","-41","-41"
"59502","-67","-67","-67"
"59503","-38","-38","-38"
"59520","-510","-510","-510"
"59521","-300","-300","-300"
"59535","-55","-55","-55"
"59541","-78","-78","-78"
"59545","-29","-29","-29"
"59546","-55","-55","-55"
"59547","-56","-56","-56"
"59552","-114","-114","-114"
"59566","-183","-183","-183"
"59586","-59","-59","-59"
"59600","-101","-101","-101"
"59615","-164","-294","-34"
"59618","-56","-56","-56"
"59620","-64","-64","-64"
"59625","-92","-92","-92"
"59626","-41","-41","-41"
"59647","-89","-89","-89"
"59655","-70","-70","-70"
"59657","-61","-61","-61"
"59659","-101","-101","-101"
"59664","-80","-80","-80"
"59682","-141","-141","-141"
"59684","-55","-55","-55"
"59685","-99","-99","-99"
"59691","-188","-188","-188"
"59722","-70","-70","-70"
"59725","-85","-85","-85"
"59728","-25","-25","-25"
"59733","-64","-64","-64"
"59741","-183","-183","-183"
"59748","-50","-50","-50"
"59754","-44","-44","-44"
"59762","-101","-101","-101"
"59764","-42","-42","-42"
"59768","-169","-169","-169"
"59772","-152","-152","-152"
"59775","-55","-55","-55"
"59776","-85","-85","-85"
"59777","-46","-46","-46"
"59779","-38","-38","-38"
"59805","-68","-68","-68"
"59807","-60","-60","-60"
"59812","-87","-87","-87"
"59814","-45","-45","-45"
"59819","-45","-45","-45"
"59837","-84","-84","-84"
"59843","-50","-50","-50"
"59849","-78","-78","-78"
"59864","-72","-72","-72"
"59866","-47","-47","-47"
"59867","-49","-49","-49"
"59877","-69","-69","-69"
"59893","-70","-70","-70"
"59894","-51","-51","-51"
"59895","-39","-39","-39"
"59896","-87","-87","-87"
"59897","-77","-77","-77"
"59900","-87","-87","-87"
"59905","-411","-411","-411"
"59908","-272","-272","-272"
"59927","-45","-45","-45"
"59943","-70","-70","-70"
"59945","-115","-115","-115"
"59948","-46","-46","-46"
"59949","-177","-177","-177"
"59958","-105","-105","-105"
"59987","-121","-121","-121"
"59988","-167","-167","-167"
"59995","-300","-300","-300"
"59998","-47","-47","-47"
"59999","-74","-94","-54"
"60001","-66","-66","-66"
"60004","-56","-56","-56"
"60005","-49","-49","-49"
"60028","-64","-64","-64"
"60044","-211","-211","-211"
"60065","-119","-119","-119"
"60067","-346","-346","-346"
"60071","-44","-44","-44"
"60073","-28","-28","-28"
"60085","-36","-36","-36"
"60088","-49","-49","-49"
"60090","-74","-74","-74"
"60092","-52","-52","-52"
"60094","-97","-97","-97"
"60095","-40","-40","-40"
"60098","-57","-57","-57"
"60102","-31","-31","-31"
"60112","-25","-25","-25"
"60114","-56","-56","-56"
"60116","-72","-72","-72"
"60123","-57","-57","-57"
"60125","-31","-31","-31"
"60126","-86","-86","-86"
"60142","-31","-31","-31"
"60147","-48","-48","-48"
"60150","-49","-49","-49"
"60151","-31","-31","-31"
"60153","-33","-33","-33"
"60162","-165","-165","-165"
"60163","-41","-41","-41"
"60203","-55","-55","-55"
"60204","-90.5","-123","-58"
"60206","-27","-27","-27"
"60212","-83","-83","-83"
"60218","-56","-56","-56"
"60229","-39","-39","-39"
"60241","-384","-384","-384"
"60250","-34","-34","-34"
"60253","-240","-240","-240"
"60255","-256","-349","-163"
"60256","-53","-53","-53"
"60262","-278","-278","-278"
"60268","-142","-142","-142"
"60273","-90","-90","-90"
"60276","-50","-50","-50"
"60277","-97","-97","-97"
"60282","-192","-192","-192"
"60295","-106","-106","-106"
"60311","-43","-43","-43"
"60321","-78","-78","-78"
"60329","-55","-55","-55"
"60340","-67","-67","-67"
"60342","-220","-220","-220"
"60345","-144","-144","-144"
"60346","-121","-121","-121"
"60356","-43","-43","-43"
"60362","-56","-56","-56"
"60363","-62","-62","-62"
"60369","-126","-126","-126"
"60374","-49","-49","-49"
"60375","-68","-68","-68"
"60383","-60","-60","-60"
"60393","-33","-33","-33"
"60401","-47","-47","-47"
"60403","-46","-68","-24"
"60404","-49","-49","-49"
"60406","-124","-124","-124"
"60420","-215","-215","-215"
"60421","-44","-44","-44"
"60434","-60","-60","-60"
"60435","-52","-68","-36"
"60437","-36","-36","-36"
"60442","-83","-83","-83"
"60443","-61","-61","-61"
"60444","-72","-72","-72"
"60452","-59","-59","-59"
"60458","-69","-69","-69"
"60473","-67","-67","-67"
"60480","-189","-189","-189"
"60506","-53","-53","-53"
"60513","-61","-61","-61"
"60518","-68","-68","-68"
"60528","-66","-66","-66"
"60536","-69","-69","-69"
"60546","-145","-145","-145"
"60559","-58","-58","-58"
"60564","-90","-90","-90"
"60574","-70","-70","-70"
"60586","-318","-318","-318"
"60590","-63","-63","-63"
"60599","-86","-86","-86"
"60633","-40","-40","-40"
"60641","-45","-45","-45"
"60644","-30","-30","-30"
"60647","-643","-643","-643"
"60650","-29","-29","-29"
"60653","-50","-50","-50"
"60657","-28","-28","-28"
"60658","-46","-46","-46"
"60659","-77","-77","-77"
"60660","-51","-51","-51"
"60672","-221","-221","-221"
"60675","-178","-178","-178"
"60680","-113","-113","-113"
"60681","-125","-125","-125"
"60692","-34","-34","-34"
"60694","-128","-128","-128"
"60700","-50","-50","-50"
"60713","-143","-143","-143"
"60741","-109","-109","-109"
"60744","-66.5","-82","-51"
"60745","-71","-71","-71"
"60749","-43","-43","-43"
"60755","-110","-110","-110"
"60771","-44","-44","-44"
"60777","-319","-319","-319"
"60780","-24","-24","-24"
"60783","-60","-60","-60"
"60786","-169","-169","-169"
"60787","-93","-93","-93"
"60793","-52","-52","-52"
"60803","-62","-62","-62"
"60805","-46","-46","-46"
"60841","-43","-43","-43"
"60861","-71","-71","-71"
"60862","-73","-73","-73"
"60864","-87","-87","-87"
"60865","-59","-59","-59"
"60866","-36","-36","-36"
"60867","-92","-92","-92"
"60868","-57","-57","-57"
"60870","-74","-74","-74"
"60874","-47","-47","-47"
"60877","-33","-33","-33"
"60879","-27","-27","-27"
"60881","-73","-73","-73"
"60902","-312","-312","-312"
"60903","-146","-212","-80"
"60904","-259","-259","-259"
"60905","-113","-155","-71"
"60910","-93","-93","-93"
"60914","-40","-40","-40"
"60917","-219","-219","-219"
"60924","-145","-145","-145"
"60925","-80","-80","-80"
"60945","-36","-36","-36"
"60949","-19","-19","-19"
"60956","-59","-59","-59"
"60958","-182","-182","-182"
"60971","-41","-41","-41"
"60997","-76","-76","-76"
"61003","-130","-130","-130"
"61007","-107","-107","-107"
"61014","-265","-265","-265"
"61015","-59","-59","-59"
"61026","-128","-128","-128"
"61051","-51","-51","-51"
"61053","-54","-54","-54"
"61063","-37","-37","-37"
"61065","-105","-105","-105"
"61071","-81","-81","-81"
"61077","-22","-22","-22"
"61079","-90","-90","-90"
"61080","-115","-115","-115"
"61081","-50","-50","-50"
"61082","-53","-53","-53"
"61083","-45","-45","-45"
"61088","-110","-110","-110"
"61096","-115","-115","-115"
"61097","-65","-65","-65"
"61133","-189","-189","-189"
"61137","-45","-58","-32"
"61139","-50","-50","-50"
"61141","-122","-122","-122"
"61150","-61","-61","-61"
"61152","-215","-215","-215"
"61156","-92","-92","-92"
"61162","-128","-128","-128"
"61180","-58","-58","-58"
"61182","-90","-90","-90"
"61196","-27","-27","-27"
"61197","-51","-51","-51"
"61198","-63","-63","-63"
"61199","-52","-52","-52"
"61200","-233","-233","-233"
"61201","-53","-53","-53"
"61202","-31","-31","-31"
"61204","-59","-59","-59"
"61207","-110.5","-165","-56"
"61212","-79","-79","-79"
"61216","-34","-34","-34"
"61240","-49","-49","-49"
"61247","-88","-88","-88"
"61249","-78","-78","-78"
"61261","-172","-172","-172"
"61262","-42","-42","-42"
"61282","-348","-348","-348"
"61285","-74","-74","-74"
"61286","-82","-82","-82"
"61288","-88","-88","-88"
"61290","-61","-61","-61"
"61306","-136","-136","-136"
"61309","-45","-45","-45"
"61315","-53","-53","-53"
"61325","-27","-27","-27"
"61342","-339","-339","-339"
"61352","-42","-42","-42"
"61353","-25","-25","-25"
"61368","-76","-76","-76"
"61383","-28","-28","-28"
"61393","-30","-30","-30"
"61395","-168","-168","-168"
"61399","-51","-51","-51"
"61400","-47","-47","-47"
"61413","-52","-52","-52"
"61414","-32","-32","-32"
"61415","-98.5","-163","-34"
"61421","-96","-96","-96"
"61427","-40","-40","-40"
"61428","-43","-43","-43"
"61429","-54","-63","-45"
"61438","-162","-162","-162"
"61440","-73","-73","-73"
"61444","-58","-58","-58"
"61448","-143","-143","-143"
"61450","-71","-71","-71"
"61453","-62","-62","-62"
"61454","-66","-66","-66"
"61457","-43","-43","-43"
"61459","-52","-52","-52"
"61460","-65","-65","-65"
"61506","-44","-44","-44"
"61508","-31","-31","-31"
"61509","-51","-51","-51"
"61511","-100","-100","-100"
"61512","-65","-65","-65"
"61535","-203","-203","-203"
"61536","-81","-81","-81"
"61537","-55","-55","-55"
"61544","-57","-57","-57"
"61554","-79","-79","-79"
"61558","-70","-70","-70"
"61582","-20","-20","-20"
"61584","-40","-40","-40"
"61585","-64","-64","-64"
"61589","-17","-17","-17"
"61590","-44","-44","-44"
"61593","-55","-55","-55"
"61594","-61","-61","-61"
"61599","-123","-123","-123"
"61602","-67","-67","-67"
"61603","-44","-44","-44"
"61604","-85","-85","-85"
"61610","-17","-17","-17"
"61617","-68","-68","-68"
"61628","-38","-38","-38"
"61645","-445","-445","-445"
"61655","-58","-58","-58"
"61657","-76","-76","-76"
"61664","-82","-82","-82"
"61670","-78","-78","-78"
"61676","-49","-49","-49"
"61677","-36","-36","-36"
"61680","-308","-308","-308"
"61681","-28","-28","-28"
"61683","-41","-41","-41"
"61702","-67","-67","-67"
"61712","-57","-57","-57"
"61724","-29","-29","-29"
"61738","-36","-36","-36"
"61750","-116","-116","-116"
"61751","-98","-98","-98"
"61757","-112","-166","-58"
"61758","-44","-44","-44"
"61759","-54","-54","-54"
"61767","-51","-51","-51"
"61770","-39","-39","-39"
"61772","-64","-64","-64"
"61776","-269","-269","-269"
"61783","-39","-42","-36"
"61787","-28","-28","-28"
"61800","-54","-54","-54"
"61817","-104","-104","-104"
"61826","-38","-38","-38"
"61827","-36","-36","-36"
"61836","-67","-67","-67"
"61845","-32","-32","-32"
"61849","-69","-69","-69"
"61859","-77","-77","-77"
"61865","-352","-352","-352"
"61866","-60","-60","-60"
"61873","-31","-31","-31"
"61875","-48","-48","-48"
"61882","-445","-445","-445"
"61900","-40","-40","-40"
"61902","-54","-54","-54"
"61904","-47","-47","-47"
"61910","-69","-69","-69"
"61932","-89","-89","-89"
"61945","-121","-121","-121"
"61948","-161","-161","-161"
"61950","-36","-38","-34"
"61958","-103","-103","-103"
"61959","-28","-28","-28"
"61961","-31","-31","-31"
"61965","-309","-309","-309"
"61970","-64","-64","-64"
"62000","-189","-189","-189"
"62001","-258","-258","-258"
"62003","-96","-116","-76"
"62006","-52","-52","-52"
"62009","-95","-95","-95"
"62011","-95","-95","-95"
"62017","-26","-26","-26"
"62031","-97","-97","-97"
"62039","-48","-48","-48"
"62046","-101","-101","-101"
"62047","-38","-38","-38"
"62049","-50","-50","-50"
"62052","-88","-88","-88"
"62053","-53","-53","-53"
"62058","-64.5","-109","-20"
"62071","-165","-165","-165"
"62073","-198","-198","-198"
"62079","-110","-110","-110"
"62083","-96","-96","-96"
"62095","-74","-74","-74"
"62096","-58","-58","-58"
"62097","-108","-108","-108"
"62099","-46","-46","-46"
"62114","-115","-115","-115"
"62117","-65","-65","-65"
"62118","-68","-68","-68"
"62126","-98","-98","-98"
"62127","-36","-36","-36"
"62128","-28","-28","-28"
"62135","-46","-46","-46"
"62142","-47","-47","-47"
"62151","-42","-42","-42"
"62162","-89","-89","-89"
"62166","-92","-92","-92"
"62191","-70","-70","-70"
"62194","-73","-73","-73"
"62218","-37","-37","-37"
"62226","-38","-38","-38"
"62233","-105","-105","-105"
"62234","-83","-83","-83"
"62238","-42","-42","-42"
"62248","-144","-144","-144"
"62251","-88","-88","-88"
"62259","-143","-143","-143"
"62265","-82","-82","-82"
"62272","-96","-96","-96"
"62290","-103","-103","-103"
"62291","-46","-46","-46"
"62329","-91","-91","-91"
"62330","-34","-34","-34"
"62335","-29","-29","-29"
"62349","-52","-52","-52"
"62350","-211","-211","-211"
"62354","-133","-133","-133"
"62355","-59","-59","-59"
"62356","-80","-80","-80"
"62357","-76","-76","-76"
"62358","-62","-62","-62"
"62359","-68","-68","-68"
"62373","-111","-111","-111"
"62375","-50","-50","-50"
"62379","-44","-44","-44"
"62390","-100","-100","-100"
"62400","-146","-146","-146"
"62403","-89","-89","-89"
"62404","-73","-73","-73"
"62406","-25","-25","-25"
"62410","-70","-70","-70"
"62412","-84","-84","-84"
"62436","-70","-70","-70"
"62438","-75.5","-92","-59"
"62440","-54","-54","-54"
"62443","-86","-86","-86"
"62444","-45","-45","-45"
"62458","-65","-65","-65"
"62462","-76","-76","-76"
"62463","-40","-40","-40"
"62467","-42","-42","-42"
"62469","-64","-64","-64"
"62478","-68","-68","-68"
"62488","-55.5","-82","-29"
"62524","-49","-49","-49"
"62526","-55","-55","-55"
"62537","-57","-57","-57"
"62538","-116","-116","-116"
"62539","-89","-89","-89"
"62554","-126","-126","-126"
"62555","-21","-21","-21"
"62563","-64","-64","-64"
"62567","-80","-80","-80"
"62568","-84","-84","-84"
"62577","-65","-65","-65"
"62578","-23","-23","-23"
"62584","-58","-58","-58"
"62587","-128","-128","-128"
"62594","-246","-246","-246"
"62603","-292","-292","-292"
"62608","-53","-53","-53"
"62612","-60","-60","-60"
"62614","-81","-81","-81"
"62616","-34","-34","-34"
"62626","-29","-29","-29"
"62640","-82","-82","-82"
"62645","-41","-41","-41"
"62658","-86.5","-120","-53"
"62664","-51","-51","-51"
"62668","-54","-54","-54"
"62677","-251","-251","-251"
"62680","-302","-302","-302"
"62686","-60","-60","-60"
"62692","-105","-105","-105"
"62708","-44","-44","-44"
"62712","-30","-30","-30"
"62718","-81","-81","-81"
"62720","-34","-34","-34"
"62724","-55","-74","-36"
"62728","-91","-120","-62"
"62729","-46","-46","-46"
"62733","-74","-74","-74"
"62738","-60","-60","-60"
"62741","-48","-48","-48"
"62752","-87","-87","-87"
"62755","-47","-47","-47"
"62757","-83","-83","-83"
"62760","-44","-60","-28"
"62774","-131","-131","-131"
"62777","-81","-81","-81"
"62794","-81","-81","-81"
"62809","-71","-71","-71"
"62814","-69","-72","-66"
"62816","-28","-28","-28"
"62818","-50","-50","-50"
"62820","-80","-80","-80"
"62821","-54","-54","-54"
"62845","-75","-75","-75"
"62855","-21","-21","-21"
"62862","-59","-59","-59"
"62863","-65","-65","-65"
"62864","-74","-74","-74"
"62891","-32","-32","-32"
"62893","-218","-218","-218"
"62904","-92","-92","-92"
"62911","-55","-55","-55"
"62927","-64","-64","-64"
"62940","-102","-102","-102"
"62953","-55","-55","-55"
"62955","-28","-28","-28"
"62957","-43","-43","-43"
"62960","-90","-90","-90"
"62961","-43","-43","-43"
"62964","-86","-86","-86"
"62969","-80.5","-113","-48"
"62970","-81","-81","-81"
"62971","-141","-141","-141"
"62972","-35","-35","-35"
"62973","-39","-39","-39"
"62974","-48","-48","-48"
"62978","-79","-79","-79"
"62982","-62","-62","-62"
"62988","-155","-155","-155"
"62995","-46","-46","-46"
"63008","-147","-147","-147"
"63009","-114","-114","-114"
"63011","-63","-63","-63"
"63019","-57","-59","-55"
"63055","-264","-264","-264"
"63086","-53.5","-66","-41"
"63088","-58","-58","-58"
"63091","-50","-50","-50"
"63094","-55","-65","-45"
"63095","-35","-35","-35"
"63129","-45","-45","-45"
"63137","-39","-39","-39"
"63143","-77","-77","-77"
"63145","-33","-33","-33"
"63148","-84","-84","-84"
"63149","-131","-131","-131"
"63150","-30","-30","-30"
"63161","-47","-47","-47"
"63163","-59","-59","-59"
"63176","-163","-163","-163"
"63185","-74","-74","-74"
"63187","-85","-85","-85"
"63188","-93","-93","-93"
"63190","-123","-123","-123"
"63209","-101","-101","-101"
"63226","-61","-61","-61"
"63236","-27","-27","-27"
"63252","-51","-51","-51"
"63256","-111","-111","-111"
"63258","-30","-30","-30"
"63264","-91","-91","-91"
"63265","-105.5","-169","-42"
"63268","-93","-93","-93"
"63269","-63","-63","-63"
"63286","-73","-73","-73"
"63295","-32","-32","-32"
"63301","-264","-264","-264"
"63305","-168","-168","-168"
"63309","-55","-55","-55"
"63311","-58","-58","-58"
"63312","-89.5","-107","-72"
"63313","-95","-95","-95"
"63316","-65","-65","-65"
"63317","-90","-90","-90"
"63318","-175","-175","-175"
"63321","-91","-91","-91"
"63324","-55","-55","-55"
"63340","-52","-52","-52"
"63347","-75","-75","-75"
"63362","-88","-88","-88"
"63366","-39","-39","-39"
"63368","-77","-82","-72"
"63373","-87","-87","-87"
"63379","-370","-370","-370"
"63380","-48","-48","-48"
"63382","-118","-118","-118"
"63411","-51","-51","-51"
"63413","-41","-41","-41"
"63423","-314","-314","-314"
"63425","-79","-110","-48"
"63428","-48","-48","-48"
"63439","-29","-29","-29"
"63458","-307","-307","-307"
"63468","-57","-57","-57"
"63485","-75","-75","-75"
"63487","-77","-77","-77"
"63489","-47","-47","-47"
"63497","-45","-45","-45"
"63504","-74","-74","-74"
"63521","-73","-73","-73"
"63524","-38","-38","-38"
"63531","-111","-111","-111"
"63540","-52","-52","-52"
"63551","-41","-41","-41"
"63555","-431","-431","-431"
"63564","-22","-22","-22"
"63577","-42","-42","-42"
"63584","-34","-34","-34"
"63587","-60","-60","-60"
"63591","-38","-38","-38"
"63593","-90","-90","-90"
"63595","-133","-133","-133"
"63600","-68","-68","-68"
"63602","-51","-51","-51"
"63612","-99","-99","-99"
"63625","-96","-96","-96"
"63629","-60","-60","-60"
"63644","-99","-99","-99"
"63647","-60","-60","-60"
"63648","-35","-35","-35"
"63650","-85","-85","-85"
"63660","-41","-41","-41"
"63661","-68","-68","-68"
"63706","-57","-57","-57"
"63708","-62","-62","-62"
"63710","-54","-54","-54"
"63712","-38","-38","-38"
"63716","-71","-71","-71"
"63717","-91","-91","-91"
"63718","-63","-63","-63"
"63723","-55","-55","-55"
"63726","-61","-61","-61"
"63739","-31","-31","-31"
"63742","-71","-71","-71"
"63753","-159","-159","-159"
"63755","-72.5","-83","-62"
"63757","-68","-81","-55"
"63758","-53","-53","-53"
"63761","-80","-80","-80"
"63766","-56","-56","-56"
"63767","-37","-37","-37"
"63769","-167","-167","-167"
"63770","-61","-61","-61"
"63776","-154","-154","-154"
"63783","-61","-61","-61"
"63786","-184","-184","-184"
"63799","-98","-98","-98"
"63803","-83","-83","-83"
"63804","-68","-68","-68"
"63814","-225","-225","-225"
"63826","-24","-24","-24"
"63828","-47","-47","-47"
"63833","-167","-167","-167"
"63846","-42","-42","-42"
"63854","-44","-44","-44"
"63873","-118","-118","-118"
"63875","-209.5","-315","-104"
"63880","-66","-66","-66"
"63885","-96","-119","-73"
"63892","-42","-42","-42"
"63898","-44","-44","-44"
"63900","-54","-54","-54"
"63921","-25","-25","-25"
"63925","-57","-57","-57"
"63926","-55","-55","-55"
"63930","-45","-45","-45"
"63937","-60","-60","-60"
"63938","-33","-33","-33"
"63967","-66","-66","-66"
"63975","-72","-72","-72"
"63977","-78","-78","-78"
"63980","-28","-28","-28"
"63984","-33","-33","-33"
"63987","-294","-294","-294"
"63993","-67","-67","-67"
"64001","-56","-56","-56"
"64006","-67","-67","-67"
"64012","-38","-38","-38"
"64025","-38","-38","-38"
"64030","-110","-110","-110"
"64043","-74","-74","-74"
"64061","-31","-31","-31"
"64062","-39","-39","-39"
