"Step","env: QLUNARLANDER - ep_info/Goal","env: QLUNARLANDER - ep_info/Goal__MIN","env: QLUNARLANDER - ep_info/Goal__MAX"
"1649","-1","-1","-1"
"1650","-1","-1","-1"
"1651","-1","-1","-1"
"1653","-1","-1","-1"
"1654","-1","-1","-1"
"1655","-1","-1","-1"
"1660","-1","-1","-1"
"1661","-1","-1","-1"
"1662","-1","-1","-1"
"1663","-1","-1","-1"
"1665","-1","-1","-1"
"1666","-1","-1","-1"
"1668","-1","-1","-1"
"1674","-1","-1","-1"
"1676","-1","-1","-1"
"1680","-1","-1","-1"
"1682","-1","-1","-1"
"1685","-1","-1","-1"
"1686","-1","-1","-1"
"1688","-1","-1","-1"
"1690","-1","-1","-1"
"1693","-1","-1","-1"
"1694","-1","-1","-1"
"1697","-1","-1","-1"
"1699","-1","-1","-1"
"1700","-1","-1","-1"
"1702","-1","-1","-1"
"1705","-1","-1","-1"
"1708","-1","-1","-1"
"1710","-1","-1","-1"
"1711","-1","-1","-1"
"1712","-1","-1","-1"
"1713","-1","-1","-1"
"1715","-1","-1","-1"
"1716","-1","-1","-1"
"1719","-1","-1","-1"
"1723","-1","-1","-1"
"1727","-1","-1","-1"
"1728","-1","-1","-1"
"1731","-1","-1","-1"
"1732","-1","-1","-1"
"1735","-1","-1","-1"
"1736","-1","-1","-1"
"1737","-1","-1","-1"
"1738","-1","-1","-1"
"1743","-1","-1","-1"
"1745","-1","-1","-1"
"1747","-1","-1","-1"
"1748","-1","-1","-1"
"1749","-1","-1","-1"
"1752","-1","-1","-1"
"1753","-1","-1","-1"
"1755","-1","-1","-1"
"1756","-1","-1","-1"
"1757","-1","-1","-1"
"1763","-1","-1","-1"
"1764","-1","-1","-1"
"1768","-1","-1","-1"
"1769","-1","-1","-1"
"1771","-1","-1","-1"
"1772","-1","-1","-1"
"1774","-1","-1","-1"
"1776","-1","-1","-1"
"1779","-1","-1","-1"
"1782","-1","-1","-1"
"1783","-1","-1","-1"
"1786","-1","-1","-1"
"1787","-1","-1","-1"
"1791","-1","-1","-1"
"1792","-1","-1","-1"
"1794","-1","-1","-1"
"1796","-1","-1","-1"
"1797","-1","-1","-1"
"1798","-1","-1","-1"
"1799","-1","-1","-1"
"1802","-1","-1","-1"
"1805","-1","-1","-1"
"1806","-1","-1","-1"
"1808","-1","-1","-1"
"1810","-1","-1","-1"
"1811","-1","-1","-1"
"1813","-1","-1","-1"
"1817","-1","-1","-1"
"1818","-1","-1","-1"
"1821","-1","-1","-1"
"1822","-1","-1","-1"
"1823","-1","-1","-1"
"1824","-1","-1","-1"
"1826","-1","-1","-1"
"1829","-1","-1","-1"
"1831","-1","-1","-1"
"1832","-1","-1","-1"
"1833","-1","-1","-1"
"1835","-1","-1","-1"
"1837","-1","-1","-1"
"1839","-1","-1","-1"
"1841","-1","-1","-1"
"1842","-1","-1","-1"
"1844","-1","-1","-1"
"1846","-1","-1","-1"
"1852","-1","-1","-1"
"1853","-1","-1","-1"
"1854","-1","-1","-1"
"1858","-1","-1","-1"
"1861","-1","-1","-1"
"1865","-1","-1","-1"
"1866","-1","-1","-1"
"1868","-1","-1","-1"
"1870","-1","-1","-1"
"1873","-1","-1","-1"
"1876","-1","-1","-1"
"1879","-1","-1","-1"
