"Step","env: QLUNARLANDER - ep_info/Shaping","env: QLUNARLANDER - ep_info/Shaping__MIN","env: QLUNARLANDER - ep_info/Shaping__MAX"
"18096","340.1093319673092","340.1093319673092","340.1093319673092"
"18101","342.15658530592924","342.15658530592924","342.15658530592924"
"18110","334.27172026131285","334.27172026131285","334.27172026131285"
"18111","468.1223186974723","468.1223186974723","468.1223186974723"
"18132","299.340791379412","299.340791379412","299.340791379412"
"18147","389.8921553045512","389.8921553045512","389.8921553045512"
"18150","429.9334883143504","429.9334883143504","429.9334883143504"
"18154","526.3761326816091","526.3761326816091","526.3761326816091"
"18165","292.9311008386625","267.2418492923801","318.6203523849448"
"18172","423.2774738532804","423.2774738532804","423.2774738532804"
"18175","369.0448684307437","369.0448684307437","369.0448684307437"
"18185","274.0045136306437","274.0045136306437","274.0045136306437"
"18191","277.21990008528036","277.21990008528036","277.21990008528036"
"18195","377.35361227889837","377.35361227889837","377.35361227889837"
"18210","539.6133155251546","539.6133155251546","539.6133155251546"
"18214","316.6796578249583","316.6796578249583","316.6796578249583"
"18219","425.3687487604716","425.3687487604716","425.3687487604716"
"18230","155.543778790161","155.543778790161","155.543778790161"
"18235","538.9624603526622","538.9624603526622","538.9624603526622"
"18240","238.872000714764","238.872000714764","238.872000714764"
"18253","154.89882719703024","154.89882719703024","154.89882719703024"
"18254","677.1263212757957","677.1263212757957","677.1263212757957"
"18255","436.99993068973225","436.99993068973225","436.99993068973225"
"18262","376.01975149785454","376.01975149785454","376.01975149785454"
"18266","457.23942252745235","457.23942252745235","457.23942252745235"
"18277","395.66867325144517","395.66867325144517","395.66867325144517"
"18292","316.5350238171717","316.5350238171717","316.5350238171717"
"18301","488.2099683781464","488.2099683781464","488.2099683781464"
"18308","179.34595564535505","179.34595564535505","179.34595564535505"
"18309","245.63343120583647","245.63343120583647","245.63343120583647"
"18311","670.6123829658654","670.6123829658654","670.6123829658654"
"18313","511.69149705909376","511.69149705909376","511.69149705909376"
"18318","-204.0154112353921","-204.0154112353921","-204.0154112353921"
"18321","551.0711228135375","551.0711228135375","551.0711228135375"
"18323","385.1249540220015","207.5498923112949","562.700015732708"
"18332","298.08552904675406","298.08552904675406","298.08552904675406"
"18339","141.7713830402742","141.7713830402742","141.7713830402742"
"18342","557.5356962314496","557.5356962314496","557.5356962314496"
"18345","-225.2996793178221","-225.2996793178221","-225.2996793178221"
"18376","445.9980609826745","445.9980609826745","445.9980609826745"
"18395","314.8762360215187","242.8127418582638","386.9397301847736"
"18413","269.1343048354611","269.1343048354611","269.1343048354611"
"18415","383.63959221169364","383.63959221169364","383.63959221169364"
"18422","92.95173641472746","55.45232641324401","130.45114641621092"
"18434","18.50718370762968","18.50718370762968","18.50718370762968"
"18439","406.76762155186606","406.76762155186606","406.76762155186606"
"18440","523.5498195181799","523.5498195181799","523.5498195181799"
"18441","507.95933656804533","507.95933656804533","507.95933656804533"
"18444","410.74787612631917","410.74787612631917","410.74787612631917"
"18450","182.51446254240966","182.51446254240966","182.51446254240966"
"18462","350.6458844190249","350.6458844190249","350.6458844190249"
"18482","614.4764276070202","614.4764276070202","614.4764276070202"
"18509","-31.581110065181974","-31.581110065181974","-31.581110065181974"
"18513","87.79395899424946","87.79395899424946","87.79395899424946"
"18554","364.13669503107667","364.13669503107667","364.13669503107667"
"18561","125.64338614046574","125.64338614046574","125.64338614046574"
"18565","240.891015312324","240.891015312324","240.891015312324"
"18595","693.1099178533882","693.1099178533882","693.1099178533882"
"18619","162.84156052023172","162.84156052023172","162.84156052023172"
"18623","338.21659302338963","338.21659302338963","338.21659302338963"
"18630","104.7139735892415","104.7139735892415","104.7139735892415"
"18658","529.7452990586559","529.7452990586559","529.7452990586559"
"18672","552.2208467827127","552.2208467827127","552.2208467827127"
"18680","503.03333563109277","503.03333563109277","503.03333563109277"
"18690","564.3106896579264","564.3106896579264","564.3106896579264"
"18702","436.2887929504116","436.2887929504116","436.2887929504116"
"18706","554.3542424302184","554.3542424302184","554.3542424302184"
"18717","318.7888811031976","318.7888811031976","318.7888811031976"
"18730","456.42701887960243","456.42701887960243","456.42701887960243"
"18741","324.4862733408809","324.4862733408809","324.4862733408809"
"18745","434.1747046212355","434.1747046212355","434.1747046212355"
"18751","255.97935849024606","255.97935849024606","255.97935849024606"
"18759","78.96342930197716","78.96342930197716","78.96342930197716"
"18782","405.58406144070125","405.58406144070125","405.58406144070125"
"18787","164.0105769038201","164.0105769038201","164.0105769038201"
"18822","192.1745236031711","192.1745236031711","192.1745236031711"
"18825","238.84901055134827","238.84901055134827","238.84901055134827"
"18827","551.1065560389956","551.1065560389956","551.1065560389956"
"18828","273.27470004806906","273.27470004806906","273.27470004806906"
"18837","484.66312179719176","484.66312179719176","484.66312179719176"
"18838","735.0405685249443","735.0405685249443","735.0405685249443"
"18839","613.675936661328","613.675936661328","613.675936661328"
"18840","468.0383560727361","468.0383560727361","468.0383560727361"
"18845","172.8338569713136","172.8338569713136","172.8338569713136"
"18850","542.6868654005231","542.6868654005231","542.6868654005231"
"18865","434.9487618928154","434.9487618928154","434.9487618928154"
"18872","320.30534930527205","320.30534930527205","320.30534930527205"
"18874","445.54620442539454","445.54620442539454","445.54620442539454"
"18892","611.0823280420381","611.0823280420381","611.0823280420381"
"18900","504.6119668210547","504.6119668210547","504.6119668210547"
"18902","553.8228921063999","553.8228921063999","553.8228921063999"
"18907","284.851497815301","284.851497815301","284.851497815301"
"18919","482.2677244736502","482.2677244736502","482.2677244736502"
"18940","365.86518171181285","365.86518171181285","365.86518171181285"
"18942","380.9035099693573","380.9035099693573","380.9035099693573"
"18945","411.6088155036173","286.2660357107719","536.9515952964626"
"18949","492.22852992763126","492.22852992763126","492.22852992763126"
"18967","369.64475115140306","369.64475115140306","369.64475115140306"
"18978","328.7645896198227","328.7645896198227","328.7645896198227"
"18981","450.99020924667514","450.99020924667514","450.99020924667514"
"18985","-332.33874187991023","-332.33874187991023","-332.33874187991023"
"18988","490.7956808333595","490.7956808333595","490.7956808333595"
"19000","210.709222825244","210.709222825244","210.709222825244"
"19004","648.5522376302393","648.5522376302393","648.5522376302393"
"19018","281.5685795309643","281.5685795309643","281.5685795309643"
"19034","378.882520676901","378.882520676901","378.882520676901"
"19035","527.937765279164","527.937765279164","527.937765279164"
"19058","400.80935445924615","400.80935445924615","400.80935445924615"
"19068","478.7308141557002","478.7308141557002","478.7308141557002"
"19075","368.9908033314472","368.9908033314472","368.9908033314472"
"19083","473.1267993338406","473.1267993338406","473.1267993338406"
"19084","601.92469363033","601.92469363033","601.92469363033"
"19087","425.5683525212136","260.5819929546366","590.5547120877907"
"19092","70.58320532801247","70.58320532801247","70.58320532801247"
"19101","361.6327716360197","361.6327716360197","361.6327716360197"
"19105","525.8020329997318","525.8020329997318","525.8020329997318"
"19110","322.33710695678985","322.33710695678985","322.33710695678985"
"19132","221.26059505778056","221.26059505778056","221.26059505778056"
"19147","480.077532120049","480.077532120049","480.077532120049"
"19161","481.7385039130846","481.7385039130846","481.7385039130846"
"19165","434.41940479290975","411.182793478171","457.6560161076485"
"19172","397.26511940049636","397.26511940049636","397.26511940049636"
"19185","241.97700751634937","241.97700751634937","241.97700751634937"
"19188","5.151493420203451","5.151493420203451","5.151493420203451"
"19210","469.04986569037015","469.04986569037015","469.04986569037015"
"19214","407.75829429427785","407.75829429427785","407.75829429427785"
"19218","343.8728305275241","343.8728305275241","343.8728305275241"
"19230","487.7533813317618","487.7533813317618","487.7533813317618"
"19253","175.65992302843364","175.65992302843364","175.65992302843364"
"19254","493.1739334327483","493.1739334327483","493.1739334327483"
"19256","574.168177542301","574.168177542301","574.168177542301"
"19262","456.6014202622076","456.6014202622076","456.6014202622076"
"19265","534.5647518242836","534.5647518242836","534.5647518242836"
"19277","444.5850347789625","444.5850347789625","444.5850347789625"
"19286","603.8787401144202","603.8787401144202","603.8787401144202"
"19289","521.5094496832199","521.5094496832199","521.5094496832199"
"19292","360.0964460832377","360.0964460832377","360.0964460832377"
"19300","520.8693770544583","520.8693770544583","520.8693770544583"
"19301","452.9769215732814","452.9769215732814","452.9769215732814"
"19302","245.27146553123993","245.27146553123993","245.27146553123993"
"19308","453.4495842332641","453.4495842332641","453.4495842332641"
"19309","217.86952410669375","217.86952410669375","217.86952410669375"
"19316","-11.310815920432447","-11.310815920432447","-11.310815920432447"
"19318","123.97963631277281","123.97963631277281","123.97963631277281"
"19327","121.15788883467519","121.15788883467519","121.15788883467519"
"19332","481.3487520441413","481.3487520441413","481.3487520441413"
"19342","418.0751667202761","418.0751667202761","418.0751667202761"
"19345","134.17362689506268","134.17362689506268","134.17362689506268"
"19360","488.5303268904488","488.5303268904488","488.5303268904488"
"19394","539.4940033704042","539.4940033704042","539.4940033704042"
"19395","312.9133110245069","312.9133110245069","312.9133110245069"
"19415","520.9010760299863","520.9010760299863","520.9010760299863"
"19422","195.94273576512927","195.94273576512927","195.94273576512927"
"19428","624.4295758498715","624.4295758498715","624.4295758498715"
"19430","7.425776107857587","7.425776107857587","7.425776107857587"
"19437","533.7896419157877","533.7896419157877","533.7896419157877"
"19438","616.1335368266363","616.1335368266363","616.1335368266363"
"19450","31.501019819794806","31.501019819794806","31.501019819794806"
"19509","235.72327813599253","235.72327813599253","235.72327813599253"
"19510","345.58311606074375","345.58311606074375","345.58311606074375"
"19513","94.1307779285126","94.1307779285126","94.1307779285126"
"19533","279.13809339453775","279.13809339453775","279.13809339453775"
"19561","291.3491028593853","291.3491028593853","291.3491028593853"
"19565","432.396893389523","432.396893389523","432.396893389523"
"19585","504.3025921147881","504.3025921147881","504.3025921147881"
"19623","385.9142541574935","385.9142541574935","385.9142541574935"
"19630","451.86773625512916","451.86773625512916","451.86773625512916"
"19656","395.5387488082051","395.5387488082051","395.5387488082051"
"19658","381.7101256766666","381.7101256766666","381.7101256766666"
"19680","194.36194382433308","194.36194382433308","194.36194382433308"
"19693","503.05296863566167","503.05296863566167","503.05296863566167"
"19702","403.3718208471934","403.3718208471934","403.3718208471934"
"19717","409.7945025811591","409.7945025811591","409.7945025811591"
"19736","-391.4534547366203","-391.4534547366203","-391.4534547366203"
"19741","248.12973554556567","248.12973554556567","248.12973554556567"
"19747","517.6819258133569","517.6819258133569","517.6819258133569"
"19751","444.26492485217767","444.26492485217767","444.26492485217767"
"19759","290.2136167200902","290.2136167200902","290.2136167200902"
"19777","439.1619086999757","439.1619086999757","439.1619086999757"
"19782","507.243291164438","507.243291164438","507.243291164438"
"19787","515.4011892154809","515.4011892154809","515.4011892154809"
"19797","-36.015376060580024","-36.015376060580024","-36.015376060580024"
"19799","443.4388310430385","443.4388310430385","443.4388310430385"
"19823","672.1912974459137","672.1912974459137","672.1912974459137"
"19825","271.28563906687003","271.28563906687003","271.28563906687003"
"19834","154.91994464894128","154.91994464894128","154.91994464894128"
"19839","759.1574282999399","759.1574282999399","759.1574282999399"
"19841","619.8914932430262","619.8914932430262","619.8914932430262"
"19845","427.4043987194697","427.4043987194697","427.4043987194697"
"19846","122.1850632379452","122.1850632379452","122.1850632379452"
"19873","296.57108746794984","296.57108746794984","296.57108746794984"
"19874","422.92294899622607","422.92294899622607","422.92294899622607"
"19888","149.6148002793392","149.6148002793392","149.6148002793392"
"19894","345.26552425200754","345.26552425200754","345.26552425200754"
"19897","219.23501775731972","219.23501775731972","219.23501775731972"
"19900","394.6029085200279","394.6029085200279","394.6029085200279"
"19919","534.7065990790725","534.7065990790725","534.7065990790725"
"19940","98.38577367675805","98.38577367675805","98.38577367675805"
"19942","373.62992546210666","373.62992546210666","373.62992546210666"
"19945","352.4132065164546","315.7007309297721","389.125682103137"
"19978","428.55013592634356","428.55013592634356","428.55013592634356"
"19990","653.3091254197942","653.3091254197942","653.3091254197942"
"20000","275.09334601442487","275.09334601442487","275.09334601442487"
"20018","361.7513834809264","361.7513834809264","361.7513834809264"
"20027","640.9033034377992","640.9033034377992","640.9033034377992"
"20029","613.9983808964002","613.9983808964002","613.9983808964002"
"20031","675.5157182863223","675.5157182863223","675.5157182863223"
"20032","585.1790523275271","585.1790523275271","585.1790523275271"
"20033","574.6983564665443","574.6983564665443","574.6983564665443"
"20034","506.32176735470773","390.91674409185816","621.7267906175573"
"20042","202.43171664575812","202.43171664575812","202.43171664575812"
"20058","534.9825105319426","534.9825105319426","534.9825105319426"
"20077","672.6380132448688","672.6380132448688","672.6380132448688"
"20078","270.915314445893","270.915314445893","270.915314445893"
"20095","551.4037855160423","551.4037855160423","551.4037855160423"
"20101","523.7183983748158","523.7183983748158","523.7183983748158"
"20110","380.5475942790507","380.5475942790507","380.5475942790507"
"20125","721.671425597393","721.671425597393","721.671425597393"
"20132","275.77052304210764","275.77052304210764","275.77052304210764"
"20144","322.04130995025236","322.04130995025236","322.04130995025236"
"20147","581.855424369375","581.855424369375","581.855424369375"
"20152","450.56990740448236","450.56990740448236","450.56990740448236"
"20154","536.1572485876579","536.1572485876579","536.1572485876579"
"20161","202.61707816583413","202.61707816583413","202.61707816583413"
"20164","310.59218660555774","310.59218660555774","310.59218660555774"
"20165","476.5689931771706","378.0808235363413","534.7532697373033"
"20176","255.0587593031426","255.0587593031426","255.0587593031426"
"20188","417.62583376839774","417.62583376839774","417.62583376839774"
"20208","414.12501367678243","414.12501367678243","414.12501367678243"
"20218","178.4331489955851","178.4331489955851","178.4331489955851"
"20222","504.1621145008212","504.1621145008212","504.1621145008212"
"20223","530.7135551823311","530.7135551823311","530.7135551823311"
"20230","358.5071563720703","358.5071563720703","358.5071563720703"
"20232","104.16888667518901","104.16888667518901","104.16888667518901"
"20247","233.86150649686658","233.86150649686658","233.86150649686658"
"20253","161.66353194663924","161.66353194663924","161.66353194663924"
"20254","327.5930811201689","230.12552422719693","425.0606380131409"
"20260","258.75470471382147","258.75470471382147","258.75470471382147"
"20262","283.6280969010355","283.6280969010355","283.6280969010355"
"20267","216.77438453709084","216.77438453709084","216.77438453709084"
"20277","524.3217518242697","524.3217518242697","524.3217518242697"
"20278","247.78223977517342","247.78223977517342","247.78223977517342"
"20281","624.3792159873946","624.3792159873946","624.3792159873946"
"20292","524.9484976132716","524.9484976132716","524.9484976132716"
"20294","466.8485092769066","466.8485092769066","466.8485092769066"
"20301","391.42158798252535","391.42158798252535","391.42158798252535"
"20302","399.6403180062771","399.6403180062771","399.6403180062771"
"20303","446.88118362426763","446.88118362426763","446.88118362426763"
"20308","226.2259380694789","122.03630080074072","330.4155753382171"
"20309","199.20040364377206","199.20040364377206","199.20040364377206"
"20316","525.1650141241649","525.1650141241649","525.1650141241649"
"20318","324.277481685082","324.277481685082","324.277481685082"
"20327","522.4686884321269","522.4686884321269","522.4686884321269"
"20332","504.3000662699326","504.3000662699326","504.3000662699326"
"20337","348.2891755482803","348.2891755482803","348.2891755482803"
"20344","128.9269660748542","128.9269660748542","128.9269660748542"
"20348","418.54474806785583","418.54474806785583","418.54474806785583"
"20360","147.09080030055094","147.09080030055094","147.09080030055094"
"20385","-232.50938765704632","-232.50938765704632","-232.50938765704632"
"20387","97.63469883054495","15.971506580710411","179.2978910803795"
"20394","287.90041711181397","287.90041711181397","287.90041711181397"
"20395","407.7843585982919","407.7843585982919","407.7843585982919"
"20405","510.96968260989513","510.96968260989513","510.96968260989513"
"20415","408.37877957771184","408.37877957771184","408.37877957771184"
"20433","260.0567923386892","260.0567923386892","260.0567923386892"
"20463","719.8298199488538","719.8298199488538","719.8298199488538"
"20464","708.3885046889427","708.3885046889427","708.3885046889427"
"20481","582.7759349474907","582.7759349474907","582.7759349474907"
"20483","685.646509948233","685.646509948233","685.646509948233"
"20509","131.31265854341711","131.31265854341711","131.31265854341711"
"20510","347.5463151310884","347.5463151310884","347.5463151310884"
"20532","-25.783152629931806","-25.783152629931806","-25.783152629931806"
"20533","278.38047997405135","278.38047997405135","278.38047997405135"
"20540","571.002281412232","571.002281412232","571.002281412232"
"20561","372.52045903975727","372.52045903975727","372.52045903975727"
"20565","367.5505511152248","367.5505511152248","367.5505511152248"
"20582","330.81947401290137","330.81947401290137","330.81947401290137"
"20611","397.55023508270585","397.55023508270585","397.55023508270585"
"20614","641.6551450688686","641.6551450688686","641.6551450688686"
"20623","-31.01014641109697","-325.4271946462492","263.40690182405524"
"20630","483.80563943646837","483.80563943646837","483.80563943646837"
"20646","107.66327256957686","107.66327256957686","107.66327256957686"
"20656","454.15789137283963","454.15789137283963","454.15789137283963"
"20658","428.3486560743768","428.3486560743768","428.3486560743768"
"20680","406.8632929896316","406.8632929896316","406.8632929896316"
"20693","542.0600805143257","542.0600805143257","542.0600805143257"
"20700","-9.520684423545958","-9.520684423545958","-9.520684423545958"
"20701","674.763672782283","674.763672782283","674.763672782283"
"20702","241.783217061311","241.783217061311","241.783217061311"
"20717","404.5513063513984","404.5513063513984","404.5513063513984"
"20723","582.6802662412327","582.6802662412327","582.6802662412327"
"20736","662.7732765670589","662.7732765670589","662.7732765670589"
"20741","320.27215145838755","320.27215145838755","320.27215145838755"
"20751","371.2067138403654","371.2067138403654","371.2067138403654"
"20759","401.3114138894405","401.3114138894405","401.3114138894405"
"20760","336.0625674321006","336.0625674321006","336.0625674321006"
"20774","137.42291970737278","137.42291970737278","137.42291970737278"
"20787","262.43188014874846","262.43188014874846","262.43188014874846"
"20789","156.30932948489976","156.30932948489976","156.30932948489976"
"20803","327.0319261426727","327.0319261426727","327.0319261426727"
"20815","414.7344559580088","414.7344559580088","414.7344559580088"
"20825","112.31156240683043","112.31156240683043","112.31156240683043"
"20834","181.3300577923655","181.3300577923655","181.3300577923655"
"20845","323.23850303267454","323.23850303267454","323.23850303267454"
"20866","648.1594955624648","648.1594955624648","648.1594955624648"
"20873","463.9989854767921","463.9989854767921","463.9989854767921"
"20880","584.6424421101914","584.6424421101914","584.6424421101914"
"20882","579.0403087800519","579.0403087800519","579.0403087800519"
"20888","273.34002727487433","273.34002727487433","273.34002727487433"
"20894","502.58194344739127","502.58194344739127","502.58194344739127"
"20897","579.8512250185013","579.8512250185013","579.8512250185013"
"20901","596.5397282342118","596.5397282342118","596.5397282342118"
"20906","658.2523460509867","658.2523460509867","658.2523460509867"
"20935","106.47040941566229","106.47040941566229","106.47040941566229"
"20940","245.65410808039206","245.65410808039206","245.65410808039206"
"20942","375.19417920460296","375.19417920460296","375.19417920460296"
"20945","472.57037724678685","465.98003199323983","479.1607225003339"
"20993","472.5950323332673","472.5950323332673","472.5950323332673"
"20994","719.3579093899251","719.3579093899251","719.3579093899251"
"21000","190.0050130207092","190.0050130207092","190.0050130207092"
"21018","311.8385397829116","311.8385397829116","311.8385397829116"
"21034","556.3312141845623","556.3312141845623","556.3312141845623"
"21049","212.1602166903515","212.1602166903515","212.1602166903515"
"21058","495.5590919901928","495.5590919901928","495.5590919901928"
"21059","358.3511927934982","358.3511927934982","358.3511927934982"
"21061","363.80891800242114","363.80891800242114","363.80891800242114"
"21071","457.03886692225933","457.03886692225933","457.03886692225933"
"21078","353.07691001798946","353.07691001798946","353.07691001798946"
"21132","293.13164344057435","293.13164344057435","293.13164344057435"
"21134","162.90469731514645","162.90469731514645","162.90469731514645"
"21147","326.4672226117302","326.4672226117302","326.4672226117302"
"21158","155.4060159092769","155.4060159092769","155.4060159092769"
"21161","262.8346237664422","262.8346237664422","262.8346237664422"
"21165","400.2322141701976","400.2322141701976","400.2322141701976"
"21174","568.8745051597696","568.8745051597696","568.8745051597696"
"21188","370.26725166166835","370.26725166166835","370.26725166166835"
"21214","687.448070244658","687.448070244658","687.448070244658"
"21218","182.08872208682203","182.08872208682203","182.08872208682203"
"21230","475.6942846191424","475.6942846191424","475.6942846191424"
"21241","671.2444941181614","671.2444941181614","671.2444941181614"
"21245","622.520582025041","622.520582025041","622.520582025041"
"21253","270.149510470219","270.149510470219","270.149510470219"
"21254","264.4068791220588","264.4068791220588","264.4068791220588"
"21255","533.0114371499811","533.0114371499811","533.0114371499811"
"21265","523.4225081836362","523.4225081836362","523.4225081836362"
"21277","190.97555785750365","190.97555785750365","190.97555785750365"
"21279","576.3186131706842","576.3186131706842","576.3186131706842"
"21292","355.82977533340454","355.82977533340454","355.82977533340454"
"21298","122.89168053865433","122.89168053865433","122.89168053865433"
"21300","715.5931539593623","715.5931539593623","715.5931539593623"
"21301","362.49020268830157","362.49020268830157","362.49020268830157"
"21302","488.5358704874914","488.5358704874914","488.5358704874914"
"21308","438.934133136322","247.6948802747453","630.1733859978987"
"21309","162.64605685137212","162.64605685137212","162.64605685137212"
"21318","403.9853115876513","403.9853115876513","403.9853115876513"
"21348","339.354258729145","339.354258729145","339.354258729145"
"21360","438.34112957119976","438.34112957119976","438.34112957119976"
"21377","135.51532625313848","135.51532625313848","135.51532625313848"
"21387","533.4950787946582","533.4950787946582","533.4950787946582"
"21393","648.6986001155486","648.6986001155486","648.6986001155486"
"21394","174.8967114835978","174.8967114835978","174.8967114835978"
"21405","669.4199715651873","669.4199715651873","669.4199715651873"
"21415","543.1230803951619","543.1230803951619","543.1230803951619"
"21418","368.3178666432698","368.3178666432698","368.3178666432698"
"21421","663.2279601205034","663.2279601205034","663.2279601205034"
"21433","365.17117855449493","365.17117855449493","365.17117855449493"
"21452","460.5062669275795","425.8126081232913","495.19992573186767"
"21463","332.566835471274","332.566835471274","332.566835471274"
"21509","332.66814984381193","332.66814984381193","332.66814984381193"
"21510","167.17693395912647","167.17693395912647","167.17693395912647"
"21515","652.1287400773617","652.1287400773617","652.1287400773617"
"21532","289.1446853755042","289.1446853755042","289.1446853755042"
"21533","163.05845614988363","163.05845614988363","163.05845614988363"
"21540","508.856406946977","508.856406946977","508.856406946977"
"21561","254.57169010769582","254.57169010769582","254.57169010769582"
"21565","530.3909676149487","530.3909676149487","530.3909676149487"
"21590","-201.34631860256195","-201.34631860256195","-201.34631860256195"
"21610","177.94215730329358","177.94215730329358","177.94215730329358"
"21611","288.90020130947175","288.90020130947175","288.90020130947175"
"21619","725.6564846583019","725.6564846583019","725.6564846583019"
"21623","617.4033144948373","617.4033144948373","617.4033144948373"
"21656","528.8515044376253","528.8515044376253","528.8515044376253"
"21658","227.9671464965989","227.9671464965989","227.9671464965989"
"21680","244.87191430913907","244.87191430913907","244.87191430913907"
"21702","320.5599679301184","320.5599679301184","320.5599679301184"
"21717","541.6315343349055","387.80728300722933","695.4557856625817"
"21722","337.1104752173026","337.1104752173026","337.1104752173026"
"21741","347.6983289389561","347.6983289389561","347.6983289389561"
"21751","122.671501133785","122.671501133785","122.671501133785"
"21759","652.4396234502385","652.4396234502385","652.4396234502385"
"21787","269.1541920763752","251.71895086889475","286.5894332838556"
"21803","412.5093494076282","412.5093494076282","412.5093494076282"
"21815","270.98977117566375","270.98977117566375","270.98977117566375"
"21825","141.30676290063036","140.32396021260263","142.2895655886581"
"21834","325.21110586822033","325.21110586822033","325.21110586822033"
"21845","311.9069297286769","181.60707416245714","442.2067852948967"
"21855","288.8478022068738","288.8478022068738","288.8478022068738"
"21871","279.1141836047172","279.1141836047172","279.1141836047172"
"21873","246.34420002500218","246.34420002500218","246.34420002500218"
"21881","507.7220850839827","507.7220850839827","507.7220850839827"
"21885","630.944370609004","630.944370609004","630.944370609004"
"21889","486.3971031518506","486.3971031518506","486.3971031518506"
"21890","619.0652968140712","619.0652968140712","619.0652968140712"
"21894","319.85773487637425","319.85773487637425","319.85773487637425"
"21895","-133.14492014857638","-133.14492014857638","-133.14492014857638"
"21897","341.99845550271374","341.99845550271374","341.99845550271374"
"21901","300.8654849448551","300.8654849448551","300.8654849448551"
"21935","296.44611330392445","296.44611330392445","296.44611330392445"
"21940","237.6430696652581","237.6430696652581","237.6430696652581"
"21942","520.1987400650977","520.1987400650977","520.1987400650977"
"21945","439.99494099989533","439.99494099989533","439.99494099989533"
"21947","537.8543366273822","537.8543366273822","537.8543366273822"
"21962","624.9111465099696","624.9111465099696","624.9111465099696"
"21980","554.1250359842863","554.1250359842863","554.1250359842863"
"21996","221.26925343150896","221.26925343150896","221.26925343150896"
"22000","510.59242425139166","288.1051503742734","733.0796981285099"
"22008","137.9919624111306","137.9919624111306","137.9919624111306"
"22018","167.75259469674586","167.75259469674586","167.75259469674586"
"22027","341.64336760652566","341.64336760652566","341.64336760652566"
"22034","396.7945175245403","396.7945175245403","396.7945175245403"
"22055","286.6564702391624","286.6564702391624","286.6564702391624"
"22059","249.07443867158156","249.07443867158156","249.07443867158156"
"22061","585.3569253037373","585.3569253037373","585.3569253037373"
"22071","365.7709127292037","365.7709127292037","365.7709127292037"
"22122","430.34904998044175","430.34904998044175","430.34904998044175"
"22125","486.9807923555685","486.9807923555685","486.9807923555685"
"22132","387.41446235993243","387.41446235993243","387.41446235993243"
"22134","322.45121800224297","322.45121800224297","322.45121800224297"
"22147","373.1070502350726","373.1070502350726","373.1070502350726"
"22158","416.95083677768736","416.95083677768736","416.95083677768736"
"22161","537.0691193578144","537.0691193578144","537.0691193578144"
"22164","91.06170975913608","91.06170975913608","91.06170975913608"
"22165","473.6289591528474","473.6289591528474","473.6289591528474"
"22188","390.54793414349353","390.54793414349353","390.54793414349353"
"22253","381.39398163184524","381.39398163184524","381.39398163184524"
"22254","158.47838400676852","158.47838400676852","158.47838400676852"
"22255","553.2689603666464","553.2689603666464","553.2689603666464"
"22258","509.0517670686047","509.0517670686047","509.0517670686047"
"22271","389.0484940444973","389.0484940444973","389.0484940444973"
"22277","520.9563771178944","520.9563771178944","520.9563771178944"
"22281","373.646291993904","373.646291993904","373.646291993904"
"22292","377.46077395937675","173.69180676056808","581.2297411581854"
"22298","222.86268882453442","222.86268882453442","222.86268882453442"
"22300","82.87602714200818","82.87602714200818","82.87602714200818"
"22302","412.7964441043635","412.7964441043635","412.7964441043635"
"22308","225.4482456482946","146.17799781262875","304.71849348396046"
"22309","353.81913045421237","353.81913045421237","353.81913045421237"
"22318","409.26516180237115","409.26516180237115","409.26516180237115"
"22324","429.07558060189086","429.07558060189086","429.07558060189086"
"22332","593.2880736476582","593.2880736476582","593.2880736476582"
"22346","-90.67339713995659","-90.67339713995659","-90.67339713995659"
"22360","176.22079283076647","176.22079283076647","176.22079283076647"
"22393","-108.27930830419064","-108.27930830419064","-108.27930830419064"
"22394","494.4046704719465","494.4046704719465","494.4046704719465"
"22405","644.2430375292895","644.2430375292895","644.2430375292895"
"22411","363.8343088943512","363.8343088943512","363.8343088943512"
"22418","335.46698545850813","335.46698545850813","335.46698545850813"
"22421","167.6750830216335","167.6750830216335","167.6750830216335"
"22428","706.1462455216554","706.1462455216554","706.1462455216554"
"22433","343.0070349325737","343.0070349325737","343.0070349325737"
"22440","542.4045337986123","542.4045337986123","542.4045337986123"
"22447","594.069800739681","594.069800739681","594.069800739681"
"22452","126.16111084322131","126.16111084322131","126.16111084322131"
"22454","542.7666795978198","542.7666795978198","542.7666795978198"
"22458","491.3431894798508","491.3431894798508","491.3431894798508"
"22460","468.923774338017","468.923774338017","468.923774338017"
"22463","397.7267105995751","397.7267105995751","397.7267105995751"
"22472","304.7910940051079","304.7910940051079","304.7910940051079"
"22487","257.9962955241401","257.9962955241401","257.9962955241401"
"22509","229.20163907110685","229.20163907110685","229.20163907110685"
"22515","376.8781412703296","376.8781412703296","376.8781412703296"
"22517","624.6881730075311","624.6881730075311","624.6881730075311"
"22532","478.0945087162147","478.0945087162147","478.0945087162147"
"22561","383.9453893403213","383.9453893403213","383.9453893403213"
"22573","214.99613899861777","214.99613899861777","214.99613899861777"
"22575","503.9576269311364","503.9576269311364","503.9576269311364"
"22590","246.6219250733655","246.6219250733655","246.6219250733655"
"22603","223.8454703316093","223.8454703316093","223.8454703316093"
"22604","570.6904521841228","570.6904521841228","570.6904521841228"
"22623","324.589033300678","324.589033300678","324.589033300678"
"22680","291.73412880239397","291.73412880239397","291.73412880239397"
"22717","307.99321287001163","307.99321287001163","307.99321287001163"
