"Step","env: QLUNARLANDER - ep_info/Power_angular","env: QLUNARLANDER - ep_info/Power_angular__MIN","env: QLUNARLANDER - ep_info/Power_angular__MAX"
"48460","-20","-20","-20"
"48469","-153","-153","-153"
"48482","-135","-135","-135"
"48485","-19","-19","-19"
"48500","-19","-19","-19"
"48503","-33","-33","-33"
"48527","-86","-86","-86"
"48533","-143","-143","-143"
"48537","-104","-104","-104"
"48538","-94","-94","-94"
"48541","-113","-113","-113"
"48542","-86","-86","-86"
"48548","-125","-125","-125"
"48554","-204","-204","-204"
"48567","-119","-119","-119"
"48570","-108","-108","-108"
"48577","-155","-155","-155"
"48593","-148","-148","-148"
"48612","-165","-165","-165"
"48620","-39","-39","-39"
"48622","-133","-133","-133"
"48646","-151","-151","-151"
"48647","-102","-102","-102"
"48660","-157","-157","-157"
"48662","-36","-36","-36"
"48674","-105","-105","-105"
"48676","-81","-81","-81"
"48677","-55","-55","-55"
"48679","-45","-45","-45"
"48682","-159","-159","-159"
"48683","-111","-111","-111"
"48684","-171","-171","-171"
"48691","-22","-22","-22"
"48698","-75","-75","-75"
"48714","-218","-218","-218"
"48724","-63","-63","-63"
"48727","-40","-40","-40"
"48731","-137","-137","-137"
"48733","-67","-67","-67"
"48736","-103","-103","-103"
"48737","-99","-99","-99"
"48769","-189","-189","-189"
"48772","-138","-138","-138"
"48778","-74","-74","-74"
"48781","-160","-160","-160"
"48788","-149","-149","-149"
"48799","-64","-64","-64"
"48800","-124","-124","-124"
"48804","-118","-118","-118"
"48808","-131","-131","-131"
"48810","-159","-159","-159"
"48812","-96","-96","-96"
"48813","-131","-131","-131"
"48817","-94","-94","-94"
"48846","-27.5","-34","-21"
"48847","-84","-84","-84"
"48854","-112","-112","-112"
"48864","-121","-121","-121"
"48879","-170","-170","-170"
"48888","-247","-247","-247"
"48891","-101","-101","-101"
"48894","-24","-24","-24"
"48920","-68","-68","-68"
"48928","-121","-121","-121"
"48932","-141.5","-211","-72"
"48934","-61","-61","-61"
"48940","-88","-88","-88"
"48948","-105","-105","-105"
"48950","-187","-187","-187"
"48955","-134","-134","-134"
"48971","-194","-194","-194"
"48979","-54","-54","-54"
"48988","-11","-11","-11"
"48990","-49","-49","-49"
"48991","-57.5","-62","-53"
"48993","-149","-149","-149"
"48999","-119","-119","-119"
"49004","-89.5","-110","-69"
"49005","-139","-139","-139"
"49013","-122","-122","-122"
"49014","-28","-28","-28"
"49021","-115","-115","-115"
"49026","-49","-49","-49"
"49032","-39","-39","-39"
"49043","-96","-96","-96"
"49060","-139","-139","-139"
"49068","-81","-81","-81"
"49078","-64","-64","-64"
"49088","-131","-131","-131"
"49090","-29","-29","-29"
"49097","-129","-129","-129"
"49124","-177","-177","-177"
"49125","-100.5","-111","-90"
"49138","-277","-277","-277"
"49146","-160","-160","-160"
"49158","-180","-180","-180"
"49160","-134","-134","-134"
"49163","-248","-248","-248"
"49165","-39","-39","-39"
"49167","-44","-44","-44"
"49173","-41","-41","-41"
"49181","-98","-98","-98"
"49183","-315","-315","-315"
"49195","-89","-89","-89"
"49196","-96","-96","-96"
"49198","-103","-103","-103"
"49202","-89","-89","-89"
"49206","-151","-151","-151"
"49229","-179","-179","-179"
"49237","-146","-146","-146"
"49245","-152","-152","-152"
"49247","-93","-93","-93"
"49262","-89","-89","-89"
"49263","-143","-143","-143"
"49278","-182","-182","-182"
"49279","-115","-115","-115"
"49281","-82","-82","-82"
"49299","-52","-52","-52"
"49302","-77","-77","-77"
"49303","-101","-101","-101"
"49306","-173","-173","-173"
"49311","-89","-89","-89"
"49320","-139","-139","-139"
"49334","-367","-367","-367"
"49335","-51","-51","-51"
"49336","-76","-76","-76"
"49338","-65","-65","-65"
"49340","-88","-88","-88"
"49347","-157","-157","-157"
"49367","-152","-152","-152"
"49376","-97","-97","-97"
"49400","-54","-69","-39"
"49422","-45","-45","-45"
"49443","-51","-51","-51"
"49450","-40","-40","-40"
"49452","-60","-60","-60"
"49455","-42","-42","-42"
"49466","-243","-243","-243"
"49502","-138","-138","-138"
"49516","-55","-55","-55"
"49518","-214","-214","-214"
"49520","-108","-108","-108"
"49522","-75","-75","-75"
"49525","-39","-39","-39"
"49527","-122.5","-153","-92"
"49534","-46","-46","-46"
"49537","-79","-79","-79"
"49545","-28","-28","-28"
"49554","-152","-152","-152"
"49556","-136","-136","-136"
"49563","-50","-50","-50"
"49564","-66","-66","-66"
"49567","-145","-145","-145"
"49577","-143","-143","-143"
"49579","-65","-65","-65"
"49587","-17","-17","-17"
"49616","-158","-158","-158"
"49622","-144","-144","-144"
"49628","-152","-152","-152"
"49632","-19","-19","-19"
"49639","-31","-31","-31"
"49646","-182","-182","-182"
"49660","-127","-127","-127"
"49665","-49","-49","-49"
"49666","-85.5","-93","-78"
"49667","-63","-63","-63"
"49674","-75","-75","-75"
"49677","-107","-107","-107"
"49678","-83","-83","-83"
"49682","-114","-114","-114"
"49683","-121","-121","-121"
"49686","-57","-57","-57"
"49693","-72","-72","-72"
"49698","-205","-205","-205"
"49701","-55","-84","-26"
"49707","-60","-60","-60"
"49713","-42","-42","-42"
"49717","-130","-130","-130"
"49726","-14","-14","-14"
"49765","-45","-45","-45"
"49770","-76","-76","-76"
"49779","-75","-75","-75"
"49793","-98","-98","-98"
"49795","-72.5","-115","-30"
"49800","-127.5","-152","-103"
"49807","-49","-49","-49"
"49808","-123","-123","-123"
"49813","-276","-276","-276"
"49829","-43","-43","-43"
"49849","-90","-90","-90"
"49854","-147","-147","-147"
"49864","-105","-105","-105"
"49870","-55","-55","-55"
"49872","-21","-21","-21"
"49874","-135","-135","-135"
"49875","-93","-93","-93"
"49877","-86","-86","-86"
"49879","-154","-154","-154"
"49893","-82","-82","-82"
"49896","-27","-27","-27"
"49902","-99","-99","-99"
"49904","-109","-109","-109"
"49914","-153","-153","-153"
"49916","-62","-62","-62"
"49928","-138","-138","-138"
"49932","-244","-244","-244"
"49940","-223","-223","-223"
"49941","-113","-113","-113"
"49946","-21","-21","-21"
"49947","-37","-37","-37"
"49971","-35","-35","-35"
"49979","-165","-165","-165"
"49991","-165","-165","-165"
"49993","-234","-234","-234"
"49999","-120","-120","-120"
"50004","-125","-125","-125"
"50013","-135","-135","-135"
"50021","-173","-173","-173"
"50024","-32","-32","-32"
"50026","-187","-208","-166"
"50027","-149","-149","-149"
"50029","-57","-57","-57"
"50037","-34","-34","-34"
"50048","-16","-16","-16"
"50068","-32","-32","-32"
"50078","-107","-107","-107"
"50082","-31","-31","-31"
"50089","-22","-22","-22"
"50099","-75","-75","-75"
"50124","-128","-151","-105"
"50127","-128","-128","-128"
"50134","-64","-64","-64"
"50142","-78","-78","-78"
"50146","-130","-130","-130"
"50149","-50","-50","-50"
"50163","-28","-28","-28"
"50166","-51","-51","-51"
"50167","-177","-177","-177"
"50177","-25","-25","-25"
"50179","-57","-57","-57"
"50181","-150","-150","-150"
"50224","-62","-62","-62"
"50225","-231","-231","-231"
"50226","-201","-201","-201"
"50230","-66","-66","-66"
"50235","-168","-168","-168"
"50237","-130","-130","-130"
"50243","-35","-35","-35"
"50244","-76","-76","-76"
"50247","-156","-156","-156"
"50248","-53","-53","-53"
"50250","-85","-85","-85"
"50254","-67","-67","-67"
"50260","-81","-81","-81"
"50268","-43","-43","-43"
"50269","-54","-54","-54"
"50287","-61","-61","-61"
"50295","-19","-19","-19"
"50299","-444","-444","-444"
"50303","-203","-203","-203"
"50306","-61","-61","-61"
"50326","-118","-118","-118"
"50334","-80","-80","-80"
"50335","-210","-210","-210"
"50349","-79","-79","-79"
"50351","-19","-19","-19"
"50353","-69","-69","-69"
"50372","-43","-43","-43"
"50373","-89","-89","-89"
"50382","-42","-42","-42"
"50383","-136","-136","-136"
"50389","-49","-49","-49"
"50390","-55","-55","-55"
"50396","-30","-30","-30"
"50398","-73","-73","-73"
"50411","-68","-68","-68"
"50414","-112","-112","-112"
"50424","-26","-26","-26"
"50444","-43","-43","-43"
"50460","-120","-120","-120"
"50468","-91","-91","-91"
"50471","-17","-17","-17"
"50478","-66.5","-103","-30"
"50524","-53","-53","-53"
"50527","-141","-141","-141"
"50550","-57.5","-77","-38"
"50554","-112","-112","-112"
"50556","-109","-109","-109"
"50559","-99","-99","-99"
"50563","-143","-143","-143"
"50564","-133","-133","-133"
"50567","-153","-153","-153"
"50576","-242","-242","-242"
"50577","-158","-158","-158"
"50584","-191","-191","-191"
"50587","-60","-60","-60"
"50588","-52","-52","-52"
"50600","-61","-61","-61"
"50622","-163","-163","-163"
"50628","-225","-225","-225"
"50631","-65","-65","-65"
"50636","-159","-159","-159"
"50646","-164","-164","-164"
"50650","-60","-60","-60"
"50654","-28","-28","-28"
"50661","-97","-97","-97"
"50662","-66","-66","-66"
"50676","-79","-79","-79"
"50678","-130","-130","-130"
"50682","-132","-132","-132"
"50683","-177","-177","-177"
"50685","-61.5","-105","-18"
"50693","-39","-39","-39"
"50695","-63","-63","-63"
"50698","-156","-156","-156"
"50699","-58","-58","-58"
"50701","-143","-143","-143"
"50705","-48","-48","-48"
"50736","-27","-27","-27"
"50750","-123","-123","-123"
"50751","-97","-97","-97"
"50759","-124","-124","-124"
"50783","-67","-67","-67"
"50789","-13","-13","-13"
"50794","-90","-90","-90"
"50797","-132","-132","-132"
"50807","-151","-151","-151"
"50808","-157","-157","-157"
"50814","-132","-132","-132"
"50815","-137","-137","-137"
"50819","-45","-45","-45"
"50820","-71","-71","-71"
"50824","-85","-120","-50"
"50832","-70","-70","-70"
"50843","-90","-90","-90"
"50845","-90","-90","-90"
"50861","-112","-112","-112"
"50864","-188","-188","-188"
"50876","-67","-67","-67"
"50877","-137","-137","-137"
"50879","-120","-120","-120"
"50880","-45","-45","-45"
"50884","-81","-81","-81"
"50896","-159","-159","-159"
"50921","-43","-43","-43"
"50923","-112","-175","-49"
"50927","-157","-157","-157"
"50928","-91","-91","-91"
"50932","-20","-20","-20"
"50962","-43","-43","-43"
"50965","-127","-127","-127"
"50968","-25","-25","-25"
"50971","-138","-138","-138"
"50979","-125","-125","-125"
"50991","-155","-155","-155"
"50993","-53","-53","-53"
"50999","-78","-125","-31"
"51002","-139","-139","-139"
"51004","-154","-154","-154"
"51013","-102.5","-151","-54"
"51021","-85","-115","-55"
"51022","-76","-76","-76"
"51025","-77","-77","-77"
"51026","-125","-172","-78"
"51029","-54","-54","-54"
"51037","-127","-127","-127"
"51040","-47","-47","-47"
"51047","-76","-76","-76"
"51068","-58","-58","-58"
"51077","-87","-87","-87"
"51078","-92.5","-122","-63"
"51081","-57","-57","-57"
"51091","-59","-59","-59"
"51092","-18","-18","-18"
"51099","-18","-18","-18"
"51102","-71","-71","-71"
"51103","-63","-63","-63"
"51110","-90","-90","-90"
"51114","-72","-72","-72"
"51117","-55","-55","-55"
"51124","-153","-153","-153"
"51165","-43","-43","-43"
"51166","-197","-197","-197"
"51167","-136","-136","-136"
"51179","-116","-116","-116"
"51184","-31","-31","-31"
"51190","-42","-42","-42"
"51208","-24","-24","-24"
"51211","-38","-38","-38"
"51226","-334","-334","-334"
"51230","-83","-83","-83"
"51233","-61","-61","-61"
"51237","-104","-104","-104"
"51244","-168","-168","-168"
"51247","-171","-171","-171"
"51253","-48","-48","-48"
"51263","-37","-37","-37"
"51266","-136","-136","-136"
"51281","-44","-44","-44"
"51283","-29","-29","-29"
"51284","-72","-72","-72"
"51287","-141","-141","-141"
"51288","-55","-55","-55"
"51289","-59","-59","-59"
"51291","-73","-73","-73"
"51330","-136","-136","-136"
"51356","-131","-131","-131"
"51357","-70.5","-125","-16"
"51358","-117","-117","-117"
"51359","-28","-28","-28"
"51365","-28","-28","-28"
"51367","-78","-78","-78"
"51377","-42","-42","-42"
"51378","-73","-73","-73"
"51385","-78","-78","-78"
"51390","-94.5","-108","-81"
"51396","-68","-68","-68"
"51399","-39","-39","-39"
"51414","-201","-201","-201"
"51428","-143","-143","-143"
"51434","-117","-117","-117"
"51438","-78","-78","-78"
"51467","-88","-88","-88"
"51471","-48","-48","-48"
"51473","-53","-53","-53"
"51476","-56","-56","-56"
"51501","-112","-112","-112"
"51508","-43","-43","-43"
"51520","-132","-132","-132"
"51523","-96","-116","-76"
"51527","-165.5","-178","-153"
"51532","-77","-77","-77"
"51534","-145","-145","-145"
"51537","-66","-66","-66"
"51541","-217","-217","-217"
"51542","-98","-98","-98"
"51550","-184","-184","-184"
"51551","-45","-45","-45"
"51552","-33","-33","-33"
"51554","-145","-145","-145"
"51564","-157","-157","-157"
"51567","-119","-119","-119"
"51569","-145","-145","-145"
"51572","-26","-26","-26"
"51576","-42","-42","-42"
"51577","-153","-153","-153"
"51580","-75","-75","-75"
"51583","-83","-83","-83"
"51584","-63.5","-72","-55"
"51586","-83","-83","-83"
"51600","-67","-121","-13"
"51609","-54","-54","-54"
"51612","-106","-106","-106"
"51621","-52","-52","-52"
"51624","-54","-54","-54"
"51635","-16","-16","-16"
"51640","-61","-61","-61"
"51652","-42","-42","-42"
"51654","-221","-221","-221"
"51661","-146.5","-167","-126"
"51666","-114","-114","-114"
"51674","-28","-28","-28"
"51677","-129","-129","-129"
"51679","-86","-86","-86"
"51680","-217","-217","-217"
"51682","-123","-123","-123"
"51683","-115","-115","-115"
"51692","-85","-85","-85"
"51698","-128","-128","-128"
"51701","-139","-139","-139"
"51707","-50","-50","-50"
"51709","-44","-44","-44"
"51711","-281","-281","-281"
"51716","-172","-172","-172"
"51760","-11","-11","-11"
"51765","-72","-72","-72"
"51772","-44","-44","-44"
"51783","-22","-22","-22"
"51784","-84","-84","-84"
"51794","-31.5","-49","-14"
"51800","-21","-21","-21"
"51807","-183","-183","-183"
"51819","-92","-92","-92"
"51825","-48","-48","-48"
"51837","-102","-102","-102"
"51843","-78","-78","-78"
"51846","-90.5","-141","-40"
"51852","-52","-52","-52"
"51861","-80","-80","-80"
"51869","-71","-71","-71"
"51877","-61","-61","-61"
"51888","-164","-164","-164"
"51895","-220","-220","-220"
"51899","-136","-136","-136"
"51904","-146","-146","-146"
"51915","-12","-12","-12"
"51923","-44","-44","-44"
"51924","-50","-50","-50"
"51928","-57","-57","-57"
"51934","-24","-24","-24"
"51939","-122","-122","-122"
"51954","-85","-85","-85"
"51965","-75","-75","-75"
"51966","-117","-117","-117"
"51970","-54","-54","-54"
"51976","-40","-40","-40"
"51978","-87","-87","-87"
"51979","-161","-161","-161"
"51991","-122","-122","-122"
"52013","-154","-154","-154"
"52021","-94.5","-137","-52"
"52022","-54","-54","-54"
"52026","-137","-137","-137"
"52037","-177","-180","-174"
"52056","-45","-45","-45"
"52057","-62","-62","-62"
"52058","-197","-197","-197"
"52065","-48","-48","-48"
"52067","-61","-61","-61"
"52074","-60","-60","-60"
"52075","-61","-61","-61"
"52078","-87.5","-128","-47"
"52084","-99","-99","-99"
"52086","-69","-69","-69"
"52094","-15","-15","-15"
"52095","-90","-90","-90"
"52100","-84","-84","-84"
"52117","-61","-61","-61"
"52124","-143","-143","-143"
"52143","-87","-87","-87"
"52162","-43","-43","-43"
"52167","-96","-96","-96"
"52178","-71","-71","-71"
"52181","-70","-70","-70"
"52182","-74","-74","-74"
"52190","-33","-42","-24"
"52192","-104","-104","-104"
"52199","-79","-79","-79"
"52205","-110","-110","-110"
"52230","-123","-123","-123"
"52233","-21","-21","-21"
"52237","-156","-156","-156"
"52241","-139","-139","-139"
"52244","-100","-100","-100"
"52247","-104","-104","-104"
"52251","-24","-24","-24"
"52252","-82","-82","-82"
"52254","-34","-34","-34"
"52277","-51","-51","-51"
"52280","-88","-88","-88"
"52284","-127","-127","-127"
"52286","-87","-87","-87"
"52308","-79","-79","-79"
"52311","-64","-64","-64"
"52312","-61","-61","-61"
"52330","-36","-36","-36"
"52344","-42","-42","-42"
"52366","-17","-17","-17"
"52369","-64","-64","-64"
"52374","-27","-27","-27"
"52377","-145","-145","-145"
"52386","-73","-73","-73"
"52390","-142","-142","-142"
"52398","-156","-156","-156"
"52403","-107","-107","-107"
"52412","-132","-132","-132"
"52430","-58","-58","-58"
"52446","-121","-121","-121"
"52447","-49","-49","-49"
"52449","-56","-56","-56"
"52450","-58","-58","-58"
"52451","-291","-291","-291"
"52452","-48","-71","-25"
"52458","-104.5","-113","-96"
"52461","-54","-54","-54"
"52465","-62","-62","-62"
"52476","-149","-149","-149"
"52477","-43","-43","-43"
"52479","-25","-25","-25"
"52483","-53","-53","-53"
"52507","-47","-47","-47"
"52554","-141","-141","-141"
"52563","-60","-60","-60"
"52564","-139","-139","-139"
"52567","-145","-145","-145"
"52577","-80.5","-92","-69"
"52588","-58","-58","-58"
"52590","-171","-171","-171"
"52592","-55","-55","-55"
"52593","-68","-68","-68"
"52598","-68","-68","-68"
"52601","-65.5","-92","-39"
"52609","-140","-140","-140"
"52610","-79","-79","-79"
"52615","-37","-37","-37"
"52635","-186","-186","-186"
"52638","-26","-26","-26"
"52645","-67","-67","-67"
"52646","-73","-73","-73"
"52651","-45","-45","-45"
"52656","-98","-98","-98"
"52666","-157","-157","-157"
"52673","-39","-44","-34"
"52682","-96","-96","-96"
"52683","-152","-152","-152"
"52692","-31","-31","-31"
"52695","-47","-47","-47"
"52698","-123","-123","-123"
"52700","-146","-146","-146"
"52707","-133","-133","-133"
"52708","-81","-81","-81"
"52711","-38","-38","-38"
"52716","-162.5","-223","-102"
"52717","-72","-72","-72"
"52728","-219","-219","-219"
"52739","-59","-59","-59"
"52749","-83","-83","-83"
"52761","-43","-43","-43"
"52777","-214","-214","-214"
"52780","-26","-26","-26"
"52783","-94","-94","-94"
"52807","-138","-138","-138"
"52821","-20","-20","-20"
"52838","-67","-67","-67"
"52844","-52","-52","-52"
"52861","-112","-112","-112"
"52863","-31","-31","-31"
"52866","-122","-185","-59"
"52867","-63","-63","-63"
"52870","-73","-73","-73"
"52875","-13","-13","-13"
"52908","-71","-71","-71"
"52910","-142","-142","-142"
"52914","-52","-52","-52"
"52924","-139","-139","-139"
"52928","-201","-201","-201"
"52930","-120","-120","-120"
"52936","-29","-29","-29"
"52948","-67","-67","-67"
"52949","-74","-74","-74"
"52966","-69","-69","-69"
"52972","-30.5","-42","-19"
"52983","-74","-74","-74"
"52984","-25","-25","-25"
"52988","-369","-369","-369"
"52991","-103","-103","-103"
"53002","-41","-41","-41"
"53021","-72.5","-118","-27"
"53026","-70","-70","-70"
"53033","-48","-48","-48"
"53034","-22","-22","-22"
"53037","-130","-130","-130"
"53039","-21","-21","-21"
"53044","-120","-120","-120"
"53049","-95","-95","-95"
"53050","-81","-81","-81"
"53051","-79","-79","-79"
"53053","-162","-162","-162"
"53054","-70","-70","-70"
"53058","-59","-59","-59"
"53061","-72","-72","-72"
"53063","-95","-95","-95"
"53065","-101","-101","-101"
"53074","-298","-298","-298"
"53077","-107","-107","-107"
"53078","-88","-161","-15"
"53086","-90","-90","-90"
"53101","-17","-17","-17"
"53119","-29","-29","-29"
"53124","-109","-109","-109"
"53126","-39","-39","-39"
"53151","-19","-19","-19"
"53167","-122","-122","-122"
"53181","-165","-165","-165"
"53186","-46","-82","-10"
"53188","-41","-41","-41"
"53189","-39","-49","-29"
"53191","-73","-73","-73"
"53195","-41","-41","-41"
"53200","-64","-64","-64"
"53205","-34","-34","-34"
"53218","-72","-72","-72"
"53220","-67","-67","-67"
"53221","-74","-74","-74"
"53225","-217","-217","-217"
"53237","-131","-131","-131"
"53238","-166","-166","-166"
"53244","-16","-16","-16"
"53247","-141","-141","-141"
"53248","-68","-68","-68"
"53254","-60","-60","-60"
"53271","-65","-65","-65"
"53278","-59","-59","-59"
"53284","-350","-350","-350"
"53290","-64","-64","-64"
"53291","-167","-167","-167"
"53294","-49","-49","-49"
"53304","-15","-15","-15"
"53305","-69","-69","-69"
"53307","-30","-30","-30"
"53314","-35","-35","-35"
"53315","-40","-40","-40"
"53317","-17","-17","-17"
"53331","-130","-130","-130"
"53333","-107","-107","-107"
"53336","-105","-105","-105"
"53351","-144","-144","-144"
"53371","-202","-202","-202"
"53372","-22","-22","-22"
"53390","-88.5","-128","-49"
"53393","-42","-42","-42"
"53401","-71","-71","-71"
"53406","-25","-25","-25"
"53413","-60","-60","-60"
"53422","-39","-39","-39"
"53427","-60","-60","-60"
"53430","-111","-111","-111"
"53451","-14","-14","-14"
"53461","-119","-119","-119"
"53467","-49","-49","-49"
"53474","-44","-44","-44"
"53476","-110","-110","-110"
"53482","-102","-102","-102"
"53484","-88","-88","-88"
"53485","-68","-68","-68"
"53490","-164","-164","-164"
"53492","-71","-71","-71"
"53493","-289","-289","-289"
"53497","-99","-99","-99"
"53506","-97","-110","-84"
"53528","-38","-38","-38"
"53529","-38","-38","-38"
"53538","-101","-101","-101"
"53541","-64","-64","-64"
"53542","-75","-75","-75"
"53548","-77","-77","-77"
"53554","-89","-89","-89"
"53564","-124","-124","-124"
"53569","-67","-67","-67"
"53577","-50","-50","-50"
"53582","-107","-107","-107"
"53584","-44","-44","-44"
"53596","-48","-48","-48"
"53601","-135","-135","-135"
"53610","-98","-98","-98"
"53611","-61","-61","-61"
"53614","-38","-38","-38"
"53623","-52","-52","-52"
"53626","-45","-45","-45"
"53630","-107","-107","-107"
"53631","-90","-90","-90"
"53632","-76","-76","-76"
"53635","-62","-62","-62"
"53638","-210","-210","-210"
"53645","-156","-234","-78"
"53651","-142","-142","-142"
"53661","-31","-31","-31"
"53664","-154","-154","-154"
"53665","-100","-100","-100"
"53666","-19","-19","-19"
"53673","-55","-55","-55"
"53676","-58","-58","-58"
"53682","-130","-130","-130"
"53683","-122","-122","-122"
"53688","-19","-19","-19"
"53698","-107","-107","-107"
"53718","-100.5","-172","-29"
"53731","-55","-55","-55"
"53733","-55","-55","-55"
"53739","-78","-78","-78"
"53745","-39.5","-54","-25"
"53748","-69","-69","-69"
"53753","-48","-48","-48"
"53758","-56","-56","-56"
"53763","-78","-78","-78"
"53798","-72","-72","-72"
"53807","-117","-117","-117"
"53816","-94","-94","-94"
"53818","-62","-62","-62"
"53832","-23","-23","-23"
"53837","-47","-47","-47"
"53850","-43","-43","-43"
"53860","-40","-40","-40"
"53864","-63","-63","-63"
"53867","-49","-49","-49"
"53881","-232","-232","-232"
"53906","-34","-34","-34"
"53911","-145","-145","-145"
"53920","-65","-65","-65"
"53926","-35","-35","-35"
"53940","-119","-119","-119"
"53979","-70","-70","-70"
"53980","-123","-123","-123"
"53986","-106","-106","-106"
"53989","-61","-61","-61"
"53990","-58","-58","-58"
"53991","-137","-137","-137"
"53993","-77","-77","-77"
"54012","-66","-66","-66"
"54016","-44","-44","-44"
"54021","-122","-122","-122"
"54037","-162","-162","-162"
"54061","-142","-142","-142"
"54063","-58","-58","-58"
"54068","-15","-15","-15"
"54071","-92","-92","-92"
"54072","-215","-215","-215"
"54078","-163","-163","-163"
"54080","-18","-18","-18"
"54086","-197","-197","-197"
"54095","-34","-34","-34"
"54105","-93","-93","-93"
"54109","-119","-119","-119"
"54110","-72","-72","-72"
"54123","-188","-188","-188"
"54124","-109","-109","-109"
"54136","-81","-81","-81"
"54141","-98","-98","-98"
"54145","-73","-73","-73"
"54147","-148","-148","-148"
"54167","-132","-132","-132"
"54179","-75","-75","-75"
"54181","-215.5","-291","-140"
"54186","-383","-383","-383"
"54191","-97","-97","-97"
"54192","-37.5","-45","-30"
"54194","-94.5","-116","-73"
"54195","-135","-135","-135"
"54199","-142","-142","-142"
"54201","-82","-82","-82"
"54216","-108","-108","-108"
"54218","-195","-195","-195"
"54225","-81","-81","-81"
"54227","-83","-83","-83"
"54232","-20","-20","-20"
"54234","-27","-27","-27"
"54235","-125","-125","-125"
"54236","-104","-104","-104"
"54237","-128","-128","-128"
"54238","-71","-71","-71"
"54243","-102","-102","-102"
"54247","-120","-120","-120"
"54254","-65","-65","-65"
"54259","-349","-349","-349"
"54262","-39","-39","-39"
"54264","-48","-48","-48"
"54271","-49","-49","-49"
"54278","-118","-118","-118"
"54293","-54","-54","-54"
"54295","-47","-47","-47"
"54331","-110","-110","-110"
"54333","-290.5","-529","-52"
"54334","-48","-48","-48"
"54352","-55","-55","-55"
"54361","-121","-121","-121"
"54364","-38","-38","-38"
"54365","-55","-55","-55"
"54371","-144","-144","-144"
"54382","-124","-124","-124"
"54385","-126","-126","-126"
"54390","-132","-132","-132"
"54402","-54","-54","-54"
"54407","-259","-259","-259"
"54408","-32","-32","-32"
"54412","-38","-38","-38"
"54423","-17","-17","-17"
"54427","-157","-157","-157"
"54461","-130","-130","-130"
"54463","-86","-86","-86"
"54474","-270","-270","-270"
"54482","-180","-180","-180"
"54488","-20","-20","-20"
"54504","-89","-89","-89"
"54510","-85","-85","-85"
"54514","-37","-37","-37"
"54541","-89","-118","-60"
"54543","-17","-17","-17"
"54552","-34","-34","-34"
"54557","-62","-62","-62"
"54564","-139","-139","-139"
"54575","-61","-61","-61"
"54582","-149","-149","-149"
"54584","-102","-102","-102"
"54587","-41","-41","-41"
"54595","-27","-27","-27"
"54599","-181","-181","-181"
"54601","-123","-123","-123"
"54612","-46","-46","-46"
"54620","-47","-47","-47"
"54630","-138","-138","-138"
"54638","-310","-310","-310"
"54646","-155","-155","-155"
"54647","-84","-84","-84"
"54651","-101","-101","-101"
"54664","-195","-195","-195"
"54667","-68","-68","-68"
"54670","-62","-62","-62"
"54675","-33","-33","-33"
"54682","-151","-151","-151"
"54683","-155","-155","-155"
"54698","-114","-114","-114"
"54701","-111","-111","-111"
"54715","-79","-79","-79"
"54718","-103","-103","-103"
"54720","-44","-44","-44"
"54722","-114","-114","-114"
"54723","-38","-38","-38"
"54739","-148","-148","-148"
"54751","-96","-96","-96"
"54752","-15","-15","-15"
"54753","-162","-162","-162"
"54774","-138","-138","-138"
"54775","-134","-134","-134"
"54781","-42","-42","-42"
"54783","-25","-25","-25"
"54786","-96","-96","-96"
"54790","-46","-46","-46"
"54792","-66","-66","-66"
"54794","-48","-48","-48"
"54807","-135","-135","-135"
"54817","-88","-88","-88"
"54823","-108","-108","-108"
"54824","-294","-294","-294"
"54825","-56","-56","-56"
"54827","-75","-75","-75"
"54828","-42","-42","-42"
"54829","-66","-66","-66"
"54832","-16","-16","-16"
"54836","-119","-119","-119"
"54840","-114","-114","-114"
"54850","-409","-409","-409"
"54858","-41","-41","-41"
"54886","-48","-48","-48"
"54887","-44","-44","-44"
"54897","-136","-136","-136"
"54906","-49","-55","-43"
"54920","-140","-140","-140"
"54923","-86","-86","-86"
"54924","-42","-42","-42"
"54929","-158","-158","-158"
"54939","-26","-26","-26"
"54941","-39","-39","-39"
"54953","-306","-306","-306"
"54957","-378","-378","-378"
"54994","-74","-74","-74"
"54995","-34","-34","-34"
"54997","-17","-17","-17"
"55021","-162","-162","-162"
"55029","-35","-35","-35"
"55037","-109","-109","-109"
"55043","-181","-181","-181"
"55045","-35","-35","-35"
"55052","-58","-58","-58"
"55055","-89","-89","-89"
"55061","-417","-417","-417"
"55070","-23","-23","-23"
"55078","-163","-163","-163"
"55086","-317","-317","-317"
"55092","-100","-193","-7"
"55093","-54","-54","-54"
"55094","-179","-179","-179"
"55098","-37","-37","-37"
"55110","-428","-428","-428"
"55114","-166","-166","-166"
"55115","-128","-128","-128"
"55116","-46.5","-68","-25"
"55119","-162","-162","-162"
"55124","-141","-141","-141"
"55131","-215","-215","-215"
"55142","-56","-56","-56"
"55143","-63","-63","-63"
"55146","-320","-320","-320"
"55150","-39","-39","-39"
"55153","-60","-60","-60"
"55167","-171","-171","-171"
"55172","-57","-57","-57"
"55180","-64","-78","-50"
"55189","-235","-235","-235"
"55192","-22","-22","-22"
"55193","-41","-41","-41"
"55201","-399","-399","-399"
"55204","-63","-63","-63"
"55214","-70","-70","-70"
"55216","-267","-267","-267"
"55225","-163","-163","-163"
"55236","-380","-380","-380"
"55237","-155","-155","-155"
"55247","-142","-142","-142"
