"Step","env: LUNARLANDER - ep_info/Goal","env: LUNARLANDER - ep_info/Goal__MIN","env: LUNARLANDER - ep_info/Goal__MAX"
"58331","1","1","1"
"58335","1","1","1"
"58337","1","1","1"
"58339","1","1","1"
"58342","-1","-1","-1"
"58349","1","1","1"
"58351","1","1","1"
"58355","1","1","1"
"58359","1","1","1"
"58360","1","1","1"
"58366","1","1","1"
"58369","1","1","1"
"58370","1","1","1"
"58371","0","0","0"
"58376","1","1","1"
"58378","1","1","1"
"58390","1","1","1"
"58397","1","1","1"
"58398","1","1","1"
"58406","1","1","1"
"58408","1","1","1"
"58413","1","1","1"
"58417","1","1","1"
"58427","1","1","1"
"58432","1","1","1"
"58433","1","1","1"
"58438","1","1","1"
"58439","1","1","1"
"58444","0","0","0"
"58469","1","1","1"
"58473","1","1","1"
"58497","1","1","1"
"58498","1","1","1"
"58503","1","1","1"
"58510","1","1","1"
"58513","1","1","1"
"58516","1","1","1"
"58522","1","1","1"
"58525","1","1","1"
"58535","1","1","1"
"58542","1","1","1"
"58548","1","1","1"
"58563","1","1","1"
"58566","1","1","1"
"58576","1","1","1"
"58583","1","1","1"
"58584","1","1","1"
"58585","1","1","1"
"58588","1","1","1"
"58598","1","1","1"
"58601","1","1","1"
"58602","1","1","1"
"58613","1","1","1"
"58618","1","1","1"
"58629","1","1","1"
"58645","1","1","1"
"58646","1","1","1"
"58650","0","0","0"
"58652","1","1","1"
"58655","1","1","1"
"58662","1","1","1"
"58663","1","1","1"
"58664","1","1","1"
"58666","1","1","1"
"58674","1","1","1"
"58675","1","1","1"
"58679","1","1","1"
"58680","1","1","1"
"58687","1","1","1"
"58690","1","1","1"
"58699","1","1","1"
"58710","1","1","1"
"58714","1","1","1"
"58716","1","1","1"
"58720","1","1","1"
"58735","1","1","1"
"58739","1","1","1"
"58740","1","1","1"
"58751","1","1","1"
"58765","1","1","1"
"58771","1","1","1"
"58776","1","1","1"
"58782","1","1","1"
"58799","1","1","1"
"58807","1","1","1"
"58812","1","1","1"
"58813","1","1","1"
"58814","0","0","0"
"58819","1","1","1"
"58832","1","1","1"
"58833","1","1","1"
"58836","1","1","1"
"58844","1","1","1"
"58845","1","1","1"
"58857","1","1","1"
"58858","1","1","1"
"58883","1","1","1"
"58886","1","1","1"
"58889","1","1","1"
"58890","1","1","1"
"58901","0","0","0"
"58909","1","1","1"
"58915","1","1","1"
"58916","1","1","1"
"58927","1","1","1"
"58930","1","1","1"
"58935","1","1","1"
"58936","1","1","1"
"58939","1","1","1"
"58943","1","1","1"
"58949","1","1","1"
"58962","1","1","1"
"58968","1","1","1"
"58970","1","1","1"
"58973","1","1","1"
"58981","1","1","1"
"58982","1","1","1"
"58991","1","1","1"
"58993","1","1","1"
"59001","1","1","1"
"59006","1","1","1"
"59007","1","1","1"
"59008","1","1","1"
"59020","1","1","1"
"59021","1","1","1"
"59038","1","1","1"
"59048","1","1","1"
"59051","1","1","1"
"59052","0","0","0"
"59054","1","1","1"
"59055","1","1","1"
"59056","1","1","1"
"59066","1","1","1"
"59076","1","1","1"
"59077","1","1","1"
"59087","1","1","1"
"59088","1","1","1"
"59091","1","1","1"
"59097","1","1","1"
"59100","1","1","1"
"59107","1","1","1"
"59110","1","1","1"
"59114","1","1","1"
"59122","1","1","1"
"59125","0","0","0"
"59135","1","1","1"
"59137","1","1","1"
"59140","1","1","1"
"59151","1","1","1"
"59155","1","1","1"
"59162","1","1","1"
"59170","1","1","1"
"59171","1","1","1"
"59179","0.5","0","1"
"59188","0","0","0"
"59201","1","1","1"
"59217","1","1","1"
"59220","0","0","0"
"59223","1","1","1"
"59226","1","1","1"
"59228","1","1","1"
"59234","1","1","1"
"59241","1","1","1"
"59244","1","1","1"
"59253","1","1","1"
"59259","-1","-1","-1"
"59264","1","1","1"
"59266","1","1","1"
"59287","1","1","1"
"59291","1","1","1"
"59303","1","1","1"
"59313","1","1","1"
"59315","1","1","1"
"59318","1","1","1"
"59319","1","1","1"
"59322","1","1","1"
"59325","1","1","1"
"59333","1","1","1"
"59334","1","1","1"
"59337","0","0","0"
"59342","0.5","0","1"
"59345","1","1","1"
"59349","0","0","0"
"59350","1","1","1"
"59363","1","1","1"
"59364","1","1","1"
"59365","1","1","1"
"59368","1","1","1"
"59371","1","1","1"
"59372","1","1","1"
"59376","1","1","1"
"59380","1","1","1"
"59387","1","1","1"
"59388","1","1","1"
"59394","1","1","1"
"59396","1","1","1"
"59400","1","1","1"
"59407","1","1","1"
"59414","1","1","1"
"59419","1","1","1"
"59420","1","1","1"
"59424","1","1","1"
"59432","0.5","0","1"
"59435","1","1","1"
"59436","1","1","1"
"59438","1","1","1"
"59439","1","1","1"
"59442","1","1","1"
"59449","1","1","1"
"59451","1","1","1"
"59461","1","1","1"
"59467","1","1","1"
"59472","1","1","1"
"59475","1","1","1"
"59477","1","1","1"
"59481","1","1","1"
"59494","1","1","1"
"59506","1","1","1"
"59509","1","1","1"
"59522","1","1","1"
"59538","1","1","1"
"59545","1","1","1"
"59548","1","1","1"
"59559","1","1","1"
"59564","1","1","1"
"59566","1","1","1"
"59569","1","1","1"
"59575","1","1","1"
"59588","1","1","1"
"59589","1","1","1"
"59590","1","1","1"
"59591","1","1","1"
"59598","1","1","1"
"59601","1","1","1"
"59614","1","1","1"
"59622","1","1","1"
"59625","1","1","1"
"59627","1","1","1"
"59630","1","1","1"
"59636","1","1","1"
"59637","1","1","1"
"59638","1","1","1"
"59641","1","1","1"
"59642","1","1","1"
"59648","1","1","1"
"59650","1","1","1"
"59656","1","1","1"
"59664","0.6666666666666666","0","1"
"59666","1","1","1"
"59667","1","1","1"
"59669","1","1","1"
"59670","1","1","1"
"59679","1","1","1"
"59681","1","1","1"
"59685","1","1","1"
"59689","1","1","1"
"59692","1","1","1"
"59695","1","1","1"
"59703","1","1","1"
"59707","1","1","1"
"59709","1","1","1"
"59713","1","1","1"
"59714","1","1","1"
"59722","1","1","1"
"59728","1","1","1"
"59733","1","1","1"
"59740","1","1","1"
"59744","1","1","1"
"59749","1","1","1"
"59753","1","1","1"
"59757","1","1","1"
"59780","1","1","1"
"59787","1","1","1"
"59791","1","1","1"
"59797","1","1","1"
"59809","1","1","1"
"59827","1","1","1"
"59829","1","1","1"
"59832","1","1","1"
"59835","1","1","1"
"59838","1","1","1"
"59841","1","1","1"
"59846","1","1","1"
"59856","1","1","1"
"59867","1","1","1"
"59870","1","1","1"
"59871","1","1","1"
"59875","1","1","1"
"59877","1","1","1"
"59880","1","1","1"
"59886","1","1","1"
"59891","1","1","1"
"59893","1","1","1"
"59894","1","1","1"
"59896","1","1","1"
"59899","1","1","1"
"59901","0","0","0"
"59904","1","1","1"
"59914","1","1","1"
"59916","1","1","1"
"59917","1","1","1"
"59922","1","1","1"
"59927","1","1","1"
"59939","1","1","1"
"59940","1","1","1"
"59941","1","1","1"
"59942","1","1","1"
"59944","1","1","1"
"59948","1","1","1"
"59950","1","1","1"
"59951","1","1","1"
"59952","1","1","1"
"59959","1","1","1"
"59960","1","1","1"
"59964","1","1","1"
"59976","1","1","1"
"59978","1","1","1"
"59979","1","1","1"
"59981","1","1","1"
"59983","1","1","1"
"60004","1","1","1"
"60005","-1","-1","-1"
"60013","1","1","1"
"60014","1","1","1"
"60019","1","1","1"
"60038","1","1","1"
"60048","1","1","1"
"60057","1","1","1"
"60059","1","1","1"
"60068","1","1","1"
"60088","1","1","1"
"60089","1","1","1"
"60091","1","1","1"
"60093","1","1","1"
"60095","1","1","1"
"60100","1","1","1"
"60107","1","1","1"
"60113","1","1","1"
"60114","1","1","1"
"60121","1","1","1"
"60123","1","1","1"
"60124","1","1","1"
"60128","1","1","1"
"60129","1","1","1"
"60130","1","1","1"
"60135","1","1","1"
"60142","1","1","1"
"60144","1","1","1"
"60146","1","1","1"
"60152","1","1","1"
"60160","-1","-1","-1"
"60163","1","1","1"
"60164","1","1","1"
"60184","1","1","1"
"60187","1","1","1"
"60192","1","1","1"
"60193","1","1","1"
"60198","1","1","1"
"60207","1","1","1"
"60208","0","-1","1"
"60210","1","1","1"
"60216","1","1","1"
"60217","1","1","1"
"60222","1","1","1"
"60227","1","1","1"
"60233","1","1","1"
"60237","1","1","1"
"60238","1","1","1"
"60252","1","1","1"
"60267","1","1","1"
"60272","1","1","1"
"60273","1","1","1"
"60280","1","1","1"
"60284","1","1","1"
"60288","1","1","1"
"60292","1","1","1"
"60298","1","1","1"
"60302","1","1","1"
"60305","1","1","1"
"60331","1","1","1"
"60338","1","1","1"
"60343","1","1","1"
"60351","1","1","1"
"60357","1","1","1"
"60360","1","1","1"
"60364","1","1","1"
"60371","0.5","0","1"
"60377","1","1","1"
"60381","1","1","1"
"60386","1","1","1"
"60397","1","1","1"
"60403","1","1","1"
"60405","1","1","1"
"60406","1","1","1"
"60421","1","1","1"
"60432","1","1","1"
"60433","1","1","1"
"60435","1","1","1"
"60436","1","1","1"
"60439","1","1","1"
"60440","1","1","1"
"60445","1","1","1"
"60447","1","1","1"
"60458","1","1","1"
"60463","1","1","1"
"60472","1","1","1"
"60488","1","1","1"
"60489","1","1","1"
"60490","1","1","1"
"60494","1","1","1"
"60495","1","1","1"
"60499","1","1","1"
"60504","1","1","1"
"60505","1","1","1"
"60518","1","1","1"
"60520","1","1","1"
"60532","1","1","1"
"60537","1","1","1"
"60539","1","1","1"
"60540","1","1","1"
"60542","1","1","1"
"60548","1","1","1"
"60556","1","1","1"
"60558","1","1","1"
"60562","1","1","1"
"60566","1","1","1"
"60569","1","1","1"
"60574","1","1","1"
"60575","1","1","1"
"60577","1","1","1"
"60578","1","1","1"
"60588","1","1","1"
"60599","1","1","1"
"60604","1","1","1"
"60606","1","1","1"
"60610","1","1","1"
"60611","1","1","1"
"60616","1","1","1"
"60619","1","1","1"
"60624","1","1","1"
"60626","1","1","1"
"60628","1","1","1"
"60631","1","1","1"
"60643","1","1","1"
"60663","1","1","1"
"60673","1","1","1"
"60675","1","1","1"
"60678","1","1","1"
"60691","1","1","1"
"60693","1","1","1"
"60694","1","1","1"
"60695","1","1","1"
"60696","1","1","1"
"60697","1","1","1"
"60705","1","1","1"
"60708","1","1","1"
"60711","1","1","1"
"60713","1","1","1"
"60730","1","1","1"
"60731","1","1","1"
"60743","1","1","1"
"60748","1","1","1"
"60749","1","1","1"
"60753","1","1","1"
"60765","1","1","1"
"60767","1","1","1"
"60774","1","1","1"
"60780","1","1","1"
"60788","1","1","1"
"60811","1","1","1"
"60818","1","1","1"
"60819","1","1","1"
"60825","1","1","1"
"60828","1","1","1"
"60841","1","1","1"
"60846","1","1","1"
"60851","1","1","1"
"60853","1","1","1"
"60854","1","1","1"
"60855","1","1","1"
"60862","1","1","1"
"60875","1","1","1"
"60893","1","1","1"
"60895","1","1","1"
"60896","1","1","1"
"60902","1","1","1"
"60905","1","1","1"
"60917","1","1","1"
"60919","1","1","1"
"60920","1","1","1"
"60921","1","1","1"
"60922","1","1","1"
"60940","1","1","1"
"60946","1","1","1"
"60958","1","1","1"
"60960","1","1","1"
"60961","1","1","1"
"60963","1","1","1"
"60966","1","1","1"
"60969","1","1","1"
"60970","1","1","1"
"60975","1","1","1"
"60981","1","1","1"
"60983","1","1","1"
"60988","1","1","1"
"60990","1","1","1"
"61002","1","1","1"
"61016","1","1","1"
"61023","1","1","1"
"61030","1","1","1"
"61032","1","1","1"
"61043","1","1","1"
"61047","1","1","1"
"61055","1","1","1"
"61060","1","1","1"
"61063","1","1","1"
"61066","1","1","1"
"61069","1","1","1"
"61075","1","1","1"
"61088","1","1","1"
"61103","1","1","1"
"61106","1","1","1"
"61109","1","1","1"
"61117","1","1","1"
"61118","1","1","1"
"61121","1","1","1"
"61126","1","1","1"
"61132","1","1","1"
"61142","1","1","1"
"61144","0","0","0"
"61149","1","1","1"
"61153","1","1","1"
"61155","1","1","1"
"61161","1","1","1"
"61162","1","1","1"
"61174","1","1","1"
"61176","1","1","1"
"61180","1","1","1"
"61192","0","0","0"
"61195","1","1","1"
"61198","0","0","0"
"61199","1","1","1"
"61200","1","1","1"
"61202","1","1","1"
"61204","1","1","1"
"61207","1","1","1"
"61211","1","1","1"
"61214","1","1","1"
"61227","1","1","1"
"61235","1","1","1"
"61239","1","1","1"
"61243","1","1","1"
"61246","1","1","1"
"61261","1","1","1"
"61264","1","1","1"
"61268","1","1","1"
"61269","1","1","1"
"61272","1","1","1"
"61275","1","1","1"
"61282","1","1","1"
"61284","0","0","0"
"61286","1","1","1"
"61296","1","1","1"
"61297","1","1","1"
"61302","1","1","1"
"61306","1","1","1"
"61315","1","1","1"
"61345","1","1","1"
"61353","1","1","1"
"61358","1","1","1"
"61359","1","1","1"
"61361","1","1","1"
"61364","1","1","1"
"61366","1","1","1"
"61370","1","1","1"
"61377","0","0","0"
"61380","1","1","1"
"61381","1","1","1"
"61384","1","1","1"
"61386","0","0","0"
"61394","1","1","1"
"61405","1","1","1"
"61413","1","1","1"
"61414","1","1","1"
"61416","1","1","1"
"61421","0.5","0","1"
"61425","1","1","1"
"61427","1","1","1"
"61434","1","1","1"
"61436","0.5","0","1"
"61442","1","1","1"
"61450","1","1","1"
"61459","1","1","1"
"61465","1","1","1"
"61469","1","1","1"
"61472","1","1","1"
"61492","1","1","1"
"61497","1","1","1"
"61515","1","1","1"
"61516","1","1","1"
"61518","1","1","1"
"61521","1","1","1"
"61527","1","1","1"
"61529","1","1","1"
"61530","1","1","1"
"61532","0.5","0","1"
"61534","1","1","1"
"61537","-1","-1","-1"
"61555","1","1","1"
"61556","1","1","1"
"61557","1","1","1"
"61566","1","1","1"
"61571","1","1","1"
"61580","1","1","1"
"61588","1","1","1"
"61593","1","1","1"
"61599","1","1","1"
"61600","1","1","1"
"61606","1","1","1"
"61612","1","1","1"
"61616","1","1","1"
"61619","1","1","1"
"61630","1","1","1"
"61634","1","1","1"
"61635","1","1","1"
"61636","1","1","1"
"61650","1","1","1"
"61652","1","1","1"
"61657","1","1","1"
"61659","1","1","1"
"61660","1","1","1"
"61663","1","1","1"
"61664","1","1","1"
"61672","1","1","1"
"61679","1","1","1"
"61680","1","1","1"
"61688","1","1","1"
"61703","1","1","1"
"61719","1","1","1"
"61723","1","1","1"
"61727","1","1","1"
"61728","1","1","1"
"61732","1","1","1"
"61735","1","1","1"
"61738","1","1","1"
"61741","1","1","1"
"61745","1","1","1"
"61750","1","1","1"
"61767","1","1","1"
"61770","1","1","1"
"61771","1","1","1"
"61775","1","1","1"
"61778","1","1","1"
"61788","1","1","1"
"61806","1","1","1"
"61810","1","1","1"
"61820","1","1","1"
"61821","1","1","1"
"61825","0","0","0"
"61830","1","1","1"
"61843","1","1","1"
"61844","1","1","1"
"61845","1","1","1"
"61852","1","1","1"
"61855","1","1","1"
"61856","1","1","1"
"61860","1","1","1"
"61866","1","1","1"
"61870","1","1","1"
"61877","1","1","1"
"61878","1","1","1"
"61879","1","1","1"
"61892","1","1","1"
"61893","0","0","0"
"61905","0","0","0"
"61910","1","1","1"
"61912","1","1","1"
"61922","0","0","0"
"61925","1","1","1"
"61926","1","1","1"
"61940","1","1","1"
"61944","1","1","1"
"61950","1","1","1"
"61952","1","1","1"
"61959","1","1","1"
"61961","1","1","1"
"61967","1","1","1"
"61974","1","1","1"
"61977","1","1","1"
"61979","1","1","1"
"61981","1","1","1"
"61984","1","1","1"
"61988","1","1","1"
"61991","1","1","1"
"61993","1","1","1"
"61998","1","1","1"
"62008","1","1","1"
"62012","1","1","1"
"62014","1","1","1"
"62015","1","1","1"
"62017","1","1","1"
"62038","1","1","1"
"62047","1","1","1"
"62049","1","1","1"
"62058","1","1","1"
"62060","1","1","1"
"62067","1","1","1"
"62083","1","1","1"
"62085","1","1","1"
"62093","1","1","1"
"62099","1","1","1"
"62101","1","1","1"
"62105","1","1","1"
"62106","1","1","1"
"62110","1","1","1"
"62115","1","1","1"
"62120","1","1","1"
"62122","1","1","1"
"62141","1","1","1"
"62142","1","1","1"
"62143","1","1","1"
"62146","1","1","1"
"62148","1","1","1"
"62163","1","1","1"
"62172","1","1","1"
"62178","-1","-1","-1"
"62179","1","1","1"
"62200","1","1","1"
"62204","1","1","1"
"62207","1","1","1"
"62214","1","1","1"
"62231","1","1","1"
"62232","1","1","1"
"62246","1","1","1"
"62256","1","1","1"
"62257","1","1","1"
"62262","1","1","1"
"62270","1","1","1"
"62280","1","1","1"
"62281","1","1","1"
"62291","1","1","1"
"62296","1","1","1"
"62300","1","1","1"
"62305","1","1","1"
"62306","1","1","1"
"62307","1","1","1"
"62313","1","1","1"
"62318","1","1","1"
"62320","1","1","1"
"62325","1","1","1"
"62328","1","1","1"
"62332","1","1","1"
"62336","1","1","1"
"62342","1","1","1"
"62346","1","1","1"
"62350","1","1","1"
"62359","1","1","1"
"62363","1","1","1"
"62364","1","1","1"
"62369","1","1","1"
"62377","0","0","0"
"62384","1","1","1"
"62387","1","1","1"
"62388","1","1","1"
"62393","1","1","1"
"62405","1","1","1"
"62407","1","1","1"
"62414","1","1","1"
"62416","1","1","1"
"62417","1","1","1"
"62423","1","1","1"
"62424","1","1","1"
"62429","1","1","1"
"62430","1","1","1"
"62431","1","1","1"
"62439","1","1","1"
"62443","1","1","1"
"62445","1","1","1"
"62469","1","1","1"
"62471","1","1","1"
"62492","0","0","0"
"62498","1","1","1"
"62499","1","1","1"
"62501","1","1","1"
"62507","1","1","1"
"62510","1","1","1"
"62523","1","1","1"
"62525","1","1","1"
"62529","1","1","1"
"62531","1","1","1"
"62533","1","1","1"
"62534","1","1","1"
"62540","1","1","1"
"62549","1","1","1"
"62553","1","1","1"
"62555","1","1","1"
"62561","1","1","1"
"62563","1","1","1"
"62567","1","1","1"
"62570","1","1","1"
"62584","1","1","1"
"62588","1","1","1"
"62593","1","1","1"
"62602","1","1","1"
"62604","1","1","1"
"62607","1","1","1"
"62610","1","1","1"
"62615","1","1","1"
"62616","1","1","1"
"62623","1","1","1"
"62629","1","1","1"
"62641","1","1","1"
"62646","1","1","1"
"62647","1","1","1"
"62655","1","1","1"
"62658","1","1","1"
"62670","1","1","1"
"62672","1","1","1"
"62677","1","1","1"
"62680","1","1","1"
"62683","1","1","1"
"62686","1","1","1"
"62692","1","1","1"
"62693","1","1","1"
"62695","1","1","1"
"62697","1","1","1"
"62709","1","1","1"
"62710","1","1","1"
"62715","1","1","1"
"62716","1","1","1"
"62718","1","1","1"
"62720","1","1","1"
"62726","1","1","1"
"62728","1","1","1"
"62742","0","-1","1"
"62745","1","1","1"
"62766","1","1","1"
"62769","1","1","1"
"62771","1","1","1"
"62772","1","1","1"
"62777","1","1","1"
"62781","1","1","1"
"62782","1","1","1"
"62783","1","1","1"
"62789","1","1","1"
"62793","1","1","1"
"62794","1","1","1"
"62798","1","1","1"
"62814","1","1","1"
"62820","1","1","1"
"62830","1","1","1"
"62836","1","1","1"
"62841","1","1","1"
"62843","1","1","1"
"62850","1","1","1"
"62853","1","1","1"
"62862","1","1","1"
"62871","1","1","1"
"62875","1","1","1"
"62884","1","1","1"
"62887","1","1","1"
"62893","1","1","1"
"62895","1","1","1"
"62907","1","1","1"
"62908","1","1","1"
"62911","1","1","1"
"62914","1","1","1"
"62915","1","1","1"
"62918","1","1","1"
"62919","1","1","1"
"62922","1","1","1"
"62923","1","1","1"
"62925","1","1","1"
"62932","1","1","1"
"62938","1","1","1"
"62946","1","1","1"
"62952","1","1","1"
"62955","1","1","1"
"62958","1","1","1"
"62962","1","1","1"
"62966","1","1","1"
"62967","1","1","1"
"62979","1","1","1"
"62992","1","1","1"
"62995","1","1","1"
"62996","1","1","1"
"63013","1","1","1"
"63021","1","1","1"
"63024","1","1","1"
"63027","1","1","1"
"63030","1","1","1"
"63031","1","1","1"
"63049","1","1","1"
"63054","1","1","1"
"63066","1","1","1"
"63072","1","1","1"
"63075","1","1","1"
"63079","1","1","1"
"63081","1","1","1"
"63083","1","1","1"
"63086","1","1","1"
"63095","1","1","1"
"63098","1","1","1"
"63105","1","1","1"
"63106","0","0","0"
"63107","1","1","1"
"63111","1","1","1"
"63123","1","1","1"
"63130","1","1","1"
"63132","1","1","1"
"63144","1","1","1"
"63153","1","1","1"
"63157","1","1","1"
"63159","1","1","1"
"63160","1","1","1"
"63179","1","1","1"
"63182","1","1","1"
"63184","1","1","1"
"63193","1","1","1"
"63195","1","1","1"
"63196","1","1","1"
"63207","1","1","1"
"63210","1","1","1"
"63211","1","1","1"
"63212","1","1","1"
"63223","1","1","1"
"63227","1","1","1"
"63228","1","1","1"
"63231","1","1","1"
"63233","1","1","1"
"63235","1","1","1"
"63248","1","1","1"
"63252","1","1","1"
"63260","1","1","1"
"63262","1","1","1"
"63267","1","1","1"
"63268","1","1","1"
"63269","1","1","1"
"63273","1","1","1"
"63276","1","1","1"
"63281","1","1","1"
"63286","1","1","1"
"63292","1","1","1"
"63294","1","1","1"
"63297","1","1","1"
"63301","1","1","1"
"63303","1","1","1"
"63304","1","1","1"
"63306","1","1","1"
"63315","1","1","1"
"63318","1","1","1"
"63330","1","1","1"
"63335","1","1","1"
"63337","1","1","1"
"63339","1","1","1"
"63342","1","1","1"
"63349","1","1","1"
"63351","1","1","1"
"63353","1","1","1"
"63364","1","1","1"
"63374","1","1","1"
"63380","1","1","1"
"63382","1","1","1"
"63386","1","1","1"
"63393","1","1","1"
"63394","1","1","1"
"63396","1","1","1"
"63428","1","1","1"
"63434","1","1","1"
"63437","1","1","1"
"63444","1","1","1"
"63452","1","1","1"
"63456","1","1","1"
"63461","1","1","1"
"63468","1","1","1"
"63470","1","1","1"
"63472","1","1","1"
"63474","1","1","1"
"63476","1","1","1"
"63480","1","1","1"
"63484","1","1","1"
"63493","1","1","1"
"63496","1","1","1"
"63497","1","1","1"
"63498","1","1","1"
"63505","1","1","1"
"63506","1","1","1"
"63507","1","1","1"
"63513","1","1","1"
"63515","1","1","1"
"63516","1","1","1"
"63539","1","1","1"
"63541","1","1","1"
"63545","1","1","1"
"63549","1","1","1"
"63551","1","1","1"
"63553","1","1","1"
"63559","1","1","1"
"63562","1","1","1"
"63568","1","1","1"
"63573","1","1","1"
"63580","1","1","1"
"63581","1","1","1"
"63584","1","1","1"
"63588","1","1","1"
"63590","1","1","1"
"63597","1","1","1"
"63602","1","1","1"
"63606","1","1","1"
"63609","1","1","1"
"63619","1","1","1"
"63629","1","1","1"
"63649","1","1","1"
"63666","1","1","1"
"63674","1","1","1"
"63683","1","1","1"
"63684","1","1","1"
"63688","1","1","1"
"63689","1","1","1"
"63695","1","1","1"
"63699","1","1","1"
"63701","1","1","1"
"63702","1","1","1"
"63710","1","1","1"
"63720","1","1","1"
"63724","1","1","1"
"63727","1","1","1"
"63728","1","1","1"
"63729","1","1","1"
"63731","1","1","1"
"63732","1","1","1"
"63739","1","1","1"
"63741","1","1","1"
"63744","1","1","1"
"63752","1","1","1"
"63757","1","1","1"
"63760","1","1","1"
"63767","1","1","1"
"63770","1","1","1"
"63772","1","1","1"
"63773","1","1","1"
"63779","1","1","1"
"63780","1","1","1"
"63802","-1","-1","-1"
"63803","1","1","1"
"63804","1","1","1"
"63814","1","1","1"
"63818","1","1","1"
"63822","1","1","1"
"63825","1","1","1"
"63831","1","1","1"
"63834","1","1","1"
"63837","1","1","1"
"63838","1","1","1"
"63841","1","1","1"
"63853","1","1","1"
"63856","1","1","1"
"63868","1","1","1"
"63871","1","1","1"
"63874","1","1","1"
"63884","1","1","1"
"63885","1","1","1"
"63900","1","1","1"
"63905","1","1","1"
"63909","1","1","1"
"63912","1","1","1"
"63915","1","1","1"
"63919","1","1","1"
"63921","1","1","1"
"63939","1","1","1"
"63940","1","1","1"
"63948","1","1","1"
"63951","1","1","1"
"63960","1","1","1"
"63965","1","1","1"
"63979","1","1","1"
"63992","1","1","1"
"63997","1","1","1"
"63999","1","1","1"
"64008","1","1","1"
"64012","1","1","1"
"64017","1","1","1"
"64028","1","1","1"
"64029","1","1","1"
"64035","1","1","1"
"64036","1","1","1"
"64037","1","1","1"
"64039","1","1","1"
"64052","1","1","1"
"64053","1","1","1"
"64057","1","1","1"
"64058","1","1","1"
"64062","1","1","1"
"64064","1","1","1"
"64066","1","1","1"
"64069","1","1","1"
"64075","1","1","1"
"64083","1","1","1"
"64097","1","1","1"
"64107","1","1","1"
"64110","1","1","1"
"64112","1","1","1"
"64122","1","1","1"
"64123","1","1","1"
"64126","1","1","1"
"64138","1","1","1"
"64142","1","1","1"
"64144","1","1","1"
"64151","1","1","1"
"64167","1","1","1"
"64170","1","1","1"
"64175","1","1","1"
"64176","1","1","1"
"64179","1","1","1"
"64182","1","1","1"
"64184","1","1","1"
"64186","1","1","1"
"64187","1","1","1"
"64192","1","1","1"
"64199","1","1","1"
"64208","1","1","1"
"64214","1","1","1"
"64220","1","1","1"
"64221","1","1","1"
"64224","1","1","1"
"64231","1","1","1"
"64242","1","1","1"
"64246","1","1","1"
"64258","1","1","1"
"64260","1","1","1"
"64271","1","1","1"
"64279","1","1","1"
"64281","1","1","1"
"64286","1","1","1"
"64290","1","1","1"
"64292","1","1","1"
"64294","0","0","0"
"64299","1","1","1"
"64307","1","1","1"
"64310","1","1","1"
"64320","1","1","1"
"64323","1","1","1"
"64332","1","1","1"
"64342","0","0","0"
"64346","1","1","1"
"64353","1","1","1"
"64354","1","1","1"
"64363","1","1","1"
"64365","1","1","1"
"64370","1","1","1"
"64372","1","1","1"
"64374","1","1","1"
"64381","1","1","1"
"64383","1","1","1"
"64398","1","1","1"
"64403","1","1","1"
"64404","1","1","1"
"64405","1","1","1"
"64409","1","1","1"
"64410","1","1","1"
"64418","1","1","1"
"64426","1","1","1"
"64429","1","1","1"
"64430","1","1","1"
"64434","0","0","0"
"64435","1","1","1"
"64436","1","1","1"
"64443","1","1","1"
"64444","1","1","1"
"64455","1","1","1"
"64461","1","1","1"
"64465","1","1","1"
"64468","1","1","1"
"64479","1","1","1"
"64490","1","1","1"
"64491","1","1","1"
"64493","1","1","1"
"64501","1","1","1"
"64502","1","1","1"
"64510","1","1","1"
"64511","1","1","1"
"64521","1","1","1"
"64522","1","1","1"
"64525","1","1","1"
"64527","1","1","1"
"64530","1","1","1"
"64535","1","1","1"
"64539","1","1","1"
"64542","1","1","1"
"64551","1","1","1"
"64553","1","1","1"
"64554","1","1","1"
"64560","1","1","1"
"64568","1","1","1"
"64579","1","1","1"
"64581","1","1","1"
"64585","1","1","1"
"64596","1","1","1"
"64597","1","1","1"
"64600","1","1","1"
"64604","1","1","1"
"64607","1","1","1"
"64612","1","1","1"
"64613","1","1","1"
"64633","1","1","1"
"64634","1","1","1"
"64636","1","1","1"
"64639","1","1","1"
"64643","1","1","1"
"64644","1","1","1"
"64645","1","1","1"
"64648","1","1","1"
"64649","1","1","1"
"64659","1","1","1"
"64663","1","1","1"
"64669","1","1","1"
"64670","1","1","1"
"64673","1","1","1"
"64683","1","1","1"
"64684","1","1","1"
"64685","1","1","1"
"64686","1","1","1"
"64689","1","1","1"
"64701","0","0","0"
"64705","1","1","1"
"64718","1","1","1"
"64732","1","1","1"
"64735","1","1","1"
"64748","1","1","1"
"64754","1","1","1"
"64755","1","1","1"
"64763","1","1","1"
"64773","1","1","1"
"64774","1","1","1"
"64796","1","1","1"
"64802","1","1","1"
"64810","1","1","1"
"64812","1","1","1"
"64818","1","1","1"
"64820","1","1","1"
"64831","1","1","1"
"64834","1","1","1"
"64839","1","1","1"
"64841","1","1","1"
"64844","1","1","1"
"64847","1","1","1"
"64854","1","1","1"
"64855","1","1","1"
"64858","1","1","1"
"64859","1","1","1"
"64861","1","1","1"
"64863","1","1","1"
"64869","1","1","1"
"64874","1","1","1"
"64877","1","1","1"
"64882","1","1","1"
"64886","1","1","1"
"64887","1","1","1"
"64890","1","1","1"
"64892","1","1","1"
"64894","1","1","1"
"64895","1","1","1"
