"Step","env: LUNARLANDER - ep_info/Goal","env: LUNARLANDER - ep_info/Goal__MIN","env: LUNARLANDER - ep_info/Goal__MAX"
"55429","1","1","1"
"55433","1","1","1"
"55435","1","1","1"
"55440","1","1","1"
"55445","1","1","1"
"55446","1","1","1"
"55454","1","1","1"
"55461","1","1","1"
"55477","1","1","1"
"55479","1","1","1"
"55480","1","1","1"
"55484","1","1","1"
"55487","1","1","1"
"55491","1","1","1"
"55498","1","1","1"
"55507","1","1","1"
"55514","1","1","1"
"55517","1","1","1"
"55518","1","1","1"
"55520","1","1","1"
"55522","1","1","1"
"55539","1","1","1"
"55542","1","1","1"
"55548","1","1","1"
"55549","0","0","0"
"55556","1","1","1"
"55562","1","1","1"
"55565","1","1","1"
"55567","1","1","1"
"55576","1","1","1"
"55600","1","1","1"
"55603","1","1","1"
"55604","1","1","1"
"55607","1","1","1"
"55612","1","1","1"
"55628","1","1","1"
"55630","1","1","1"
"55644","1","1","1"
"55648","1","1","1"
"55650","1","1","1"
"55653","1","1","1"
"55656","1","1","1"
"55658","1","1","1"
"55659","1","1","1"
"55662","1","1","1"
"55663","1","1","1"
"55667","1","1","1"
"55669","1","1","1"
"55673","1","1","1"
"55680","1","1","1"
"55694","1","1","1"
"55696","1","1","1"
"55697","1","1","1"
"55700","1","1","1"
"55702","1","1","1"
"55713","1","1","1"
"55715","1","1","1"
"55716","1","1","1"
"55721","1","1","1"
"55722","1","1","1"
"55726","1","1","1"
"55731","1","1","1"
"55735","1","1","1"
"55740","1","1","1"
"55741","1","1","1"
"55749","1","1","1"
"55752","1","1","1"
"55768","1","1","1"
"55771","1","1","1"
"55774","1","1","1"
"55807","1","1","1"
"55822","1","1","1"
"55825","1","1","1"
"55830","0","0","0"
"55832","1","1","1"
"55838","1","1","1"
"55844","1","1","1"
"55856","1","1","1"
"55863","1","1","1"
"55876","1","1","1"
"55877","1","1","1"
"55892","0","0","0"
"55895","0","0","0"
"55897","1","1","1"
"55907","-1","-1","-1"
"55939","1","1","1"
"55941","1","1","1"
"55950","1","1","1"
"55951","1","1","1"
"55957","1","1","1"
"55962","1","1","1"
"55969","1","1","1"
"55971","1","1","1"
"55973","1","1","1"
"55986","1","1","1"
"55996","1","1","1"
"56001","1","1","1"
"56010","1","1","1"
"56019","1","1","1"
"56024","1","1","1"
"56033","1","1","1"
"56047","1","1","1"
"56050","1","1","1"
"56053","1","1","1"
"56055","1","1","1"
"56056","1","1","1"
"56059","0","0","0"
"56060","1","1","1"
"56065","1","1","1"
"56076","1","1","1"
"56081","1","1","1"
"56085","1","1","1"
"56098","1","1","1"
"56099","1","1","1"
"56106","1","1","1"
"56107","1","1","1"
"56109","1","1","1"
"56126","1","1","1"
"56127","1","1","1"
"56131","1","1","1"
"56133","1","1","1"
"56143","1","1","1"
"56146","1","1","1"
"56160","0","0","0"
"56163","1","1","1"
"56172","1","1","1"
"56177","1","1","1"
"56186","1","1","1"
"56187","1","1","1"
"56196","1","1","1"
"56197","1","1","1"
"56210","1","1","1"
"56220","1","1","1"
"56224","1","1","1"
"56231","1","1","1"
"56232","1","1","1"
"56250","1","1","1"
"56252","1","1","1"
"56255","1","1","1"
"56256","1","1","1"
"56280","1","1","1"
"56294","1","1","1"
"56297","1","1","1"
"56319","-1","-1","-1"
"56320","1","1","1"
"56324","1","1","1"
"56332","1","1","1"
"56334","1","1","1"
"56338","1","1","1"
"56370","1","1","1"
"56374","1","1","1"
"56375","1","1","1"
"56383","1","1","1"
"56387","1","1","1"
"56388","1","1","1"
"56395","1","1","1"
"56422","1","1","1"
"56426","1","1","1"
"56427","1","1","1"
"56437","1","1","1"
"56443","1","1","1"
"56444","1","1","1"
"56446","1","1","1"
"56452","1","1","1"
"56454","0","0","0"
"56462","1","1","1"
"56471","1","1","1"
"56477","0","0","0"
"56481","1","1","1"
"56489","1","1","1"
"56495","1","1","1"
"56496","1","1","1"
"56502","1","1","1"
"56506","1","1","1"
"56507","0","0","0"
"56515","1","1","1"
"56516","1","1","1"
"56539","0","0","0"
"56543","1","1","1"
"56567","1","1","1"
"56579","1","1","1"
"56584","1","1","1"
"56596","1","1","1"
"56598","1","1","1"
"56608","1","1","1"
"56620","1","1","1"
"56623","1","1","1"
"56629","1","1","1"
"56633","1","1","1"
"56637","1","1","1"
"56643","1","1","1"
"56644","0","0","0"
"56649","1","1","1"
"56651","1","1","1"
"56653","-1","-1","-1"
"56655","1","1","1"
"56660","1","1","1"
"56661","1","1","1"
"56663","0","0","0"
"56664","1","1","1"
"56668","1","1","1"
"56672","1","1","1"
"56678","-1","-1","-1"
"56690","1","1","1"
"56694","1","1","1"
"56696","0","0","0"
"56697","0","0","0"
"56713","1","1","1"
"56722","1","1","1"
"56729","1","1","1"
"56737","1","1","1"
"56740","0","0","0"
"56753","1","1","1"
"56776","1","1","1"
"56777","1","1","1"
"56784","1","1","1"
"56805","1","1","1"
"56807","1","1","1"
"56816","1","1","1"
"56821","1","1","1"
"56822","1","1","1"
"56824","1","1","1"
"56827","1","1","1"
"56832","1","1","1"
"56836","1","1","1"
"56840","0","-1","1"
"56850","1","1","1"
"56851","1","1","1"
"56854","1","1","1"
"56862","1","1","1"
"56865","1","1","1"
"56875","1","1","1"
"56878","1","1","1"
"56881","1","1","1"
"56884","1","1","1"
"56888","1","1","1"
"56889","1","1","1"
"56895","0","0","0"
"56924","-1","-1","-1"
"56925","1","1","1"
"56930","1","1","1"
"56939","1","1","1"
"56960","1","1","1"
"56962","1","1","1"
"56963","1","1","1"
"56967","1","1","1"
"56971","1","1","1"
"56972","1","1","1"
"56975","1","1","1"
"56984","0","-1","1"
"57022","1","1","1"
"57029","1","1","1"
"57030","1","1","1"
"57046","1","1","1"
"57047","1","1","1"
"57049","1","1","1"
"57068","1","1","1"
"57075","1","1","1"
"57082","1","1","1"
"57113","1","1","1"
"57139","1","1","1"
"57140","1","1","1"
"57146","1","1","1"
"57147","-1","-1","-1"
"57149","1","1","1"
"57150","1","1","1"
"57159","1","1","1"
"57167","1","1","1"
"57168","1","1","1"
"57173","1","1","1"
"57181","1","1","1"
"57194","1","1","1"
"57195","1","1","1"
"57198","1","1","1"
"57200","1","1","1"
"57207","1","1","1"
"57219","1","1","1"
"57229","1","1","1"
"57230","1","1","1"
"57231","0","0","0"
"57237","1","1","1"
"57238","1","1","1"
"57240","1","1","1"
"57253","1","1","1"
"57267","1","1","1"
"57269","1","1","1"
"57277","1","1","1"
"57286","1","1","1"
"57288","1","1","1"
"57294","0.5","0","1"
"57303","1","1","1"
"57314","1","1","1"
"57317","1","1","1"
"57318","1","1","1"
"57320","1","1","1"
"57322","1","1","1"
"57331","1","1","1"
"57333","1","1","1"
"57338","1","1","1"
"57362","1","1","1"
"57366","1","1","1"
"57374","1","1","1"
"57379","1","1","1"
"57383","1","1","1"
"57391","1","1","1"
"57400","1","1","1"
"57403","1","1","1"
"57404","1","1","1"
"57406","1","1","1"
"57415","1","1","1"
"57422","0","0","0"
"57424","1","1","1"
"57426","0","0","0"
"57446","1","1","1"
"57468","1","1","1"
"57470","1","1","1"
"57471","0","0","0"
"57477","1","1","1"
"57489","1","1","1"
"57497","1","1","1"
"57498","1","1","1"
"57504","1","1","1"
"57507","0","0","0"
"57513","1","1","1"
"57518","1","1","1"
"57519","1","1","1"
"57525","1","1","1"
"57530","1","1","1"
"57532","1","1","1"
"57539","0","0","0"
"57545","1","1","1"
"57550","1","1","1"
"57556","1","1","1"
"57557","1","1","1"
"57558","1","1","1"
"57566","1","1","1"
"57581","1","1","1"
"57584","0","0","0"
"57604","1","1","1"
"57607","1","1","1"
"57608","1","1","1"
"57611","1","1","1"
"57619","1","1","1"
"57630","1","1","1"
"57634","1","1","1"
"57638","1","1","1"
"57642","1","1","1"
"57644","0.5","0","1"
"57646","1","1","1"
"57649","0","0","0"
"57659","-1","-1","-1"
"57661","0","0","0"
"57668","0","0","0"
"57677","1","1","1"
"57682","1","1","1"
"57702","1","1","1"
"57712","1","1","1"
"57719","-1","-1","-1"
"57733","1","1","1"
"57734","1","1","1"
"57736","1","1","1"
"57744","1","1","1"
"57745","1","1","1"
"57763","1","1","1"
"57765","1","1","1"
"57777","1","1","1"
"57790","1","1","1"
"57814","1","1","1"
"57823","1","1","1"
"57826","1","1","1"
"57830","1","1","1"
"57833","1","1","1"
"57834","1","1","1"
"57841","1","1","1"
"57845","1","1","1"
"57872","1","1","1"
"57875","1","1","1"
"57881","1","1","1"
"57883","1","1","1"
"57885","1","1","1"
"57886","1","1","1"
"57888","1","1","1"
"57902","1","1","1"
"57909","1","1","1"
"57924","1","1","1"
"57926","1","1","1"
"57938","1","1","1"
"57943","1","1","1"
"57957","1","1","1"
"57967","0","-1","1"
"57969","1","1","1"
"57973","1","1","1"
"57987","1","1","1"
"57994","1","1","1"
"58001","1","1","1"
"58007","1","1","1"
"58017","1","1","1"
"58026","1","1","1"
"58033","1","1","1"
"58034","1","1","1"
"58041","1","1","1"
"58045","1","1","1"
"58047","1","1","1"
"58051","1","1","1"
"58058","1","1","1"
"58060","1","1","1"
"58068","1","1","1"
"58083","1","1","1"
"58090","1","1","1"
"58112","1","1","1"
"58113","1","1","1"
"58116","1","1","1"
"58126","1","1","1"
"58135","1","1","1"
"58136","1","1","1"
"58143","-1","-1","-1"
"58149","0","0","0"
"58151","1","1","1"
"58159","1","1","1"
"58160","1","1","1"
"58162","1","1","1"
"58177","1","1","1"
"58182","1","1","1"
"58186","1","1","1"
"58190","1","1","1"
"58194","1","1","1"
"58219","0","0","0"
"58221","1","1","1"
"58231","0","0","0"
"58232","1","1","1"
"58248","1","1","1"
"58256","1","1","1"
"58269","1","1","1"
"58277","1","1","1"
"58281","1","1","1"
"58282","1","1","1"
"58286","1","1","1"
"58297","1","1","1"
"58307","1","1","1"
"58309","1","1","1"
"58318","1","1","1"
"58322","1","1","1"
"58327","1","1","1"
"58333","0","0","0"
"58337","1","1","1"
"58349","1","1","1"
"58363","1","1","1"
"58364","1","1","1"
"58370","1","1","1"
"58372","1","1","1"
"58377","1","1","1"
"58379","0","0","0"
"58394","1","1","1"
"58395","1","1","1"
"58396","1","1","1"
"58408","1","1","1"
"58417","1","1","1"
"58418","-1","-1","-1"
"58426","0","0","0"
"58457","1","1","1"
"58459","1","1","1"
"58464","1","1","1"
"58471","0","0","0"
"58493","1","1","1"
"58499","1","1","1"
"58508","1","1","1"
"58518","1","1","1"
"58519","1","1","1"
"58521","1","1","1"
"58525","1","1","1"
"58528","1","1","1"
"58532","0","0","0"
"58533","1","1","1"
"58534","1","1","1"
"58545","1","1","1"
"58547","1","1","1"
"58551","1","1","1"
"58559","1","1","1"
"58562","1","1","1"
"58565","1","1","1"
"58573","1","1","1"
"58580","1","1","1"
"58583","1","1","1"
"58584","0","0","0"
"58585","1","1","1"
"58586","1","1","1"
"58587","1","1","1"
"58592","1","1","1"
"58597","1","1","1"
"58603","1","1","1"
"58604","1","1","1"
"58605","1","1","1"
"58625","1","1","1"
"58628","1","1","1"
"58636","1","1","1"
"58637","1","1","1"
"58644","0","0","0"
"58647","1","1","1"
"58649","0","0","0"
"58659","1","1","1"
"58660","1","1","1"
"58661","0","0","0"
"58680","1","1","1"
"58681","1","1","1"
"58692","1","1","1"
"58694","1","1","1"
"58709","1","1","1"
"58712","1","1","1"
"58732","1","1","1"
"58734","0","0","0"
"58743","1","1","1"
"58750","1","1","1"
"58758","1","1","1"
"58762","1","1","1"
"58766","1","1","1"
"58770","1","1","1"
"58771","1","1","1"
"58779","1","1","1"
"58782","1","1","1"
"58792","1","1","1"
"58812","1","1","1"
"58819","1","1","1"
"58827","1","1","1"
"58833","1","1","1"
"58837","1","1","1"
"58843","1","1","1"
"58848","1","1","1"
"58853","1","1","1"
"58854","1","1","1"
"58857","1","1","1"
"58875","1","1","1"
"58876","1","1","1"
"58890","1","1","1"
"58898","1","1","1"
"58950","1","1","1"
"58953","1","1","1"
"58956","1","1","1"
"58965","1","1","1"
"58982","1","1","1"
"58988","1","1","1"
"58989","1","1","1"
"58992","1","1","1"
"58994","1","1","1"
"59004","1","1","1"
"59011","1","1","1"
"59014","1","1","1"
"59019","1","1","1"
"59038","1","1","1"
"59040","1","1","1"
"59043","1","1","1"
"59045","1","1","1"
"59047","1","1","1"
"59051","1","1","1"
"59068","1","1","1"
"59071","1","1","1"
"59072","1","1","1"
"59073","1","1","1"
"59079","1","1","1"
"59098","1","1","1"
"59102","1","1","1"
"59118","1","1","1"
"59132","1","1","1"
"59149","0","0","0"
"59150","1","1","1"
"59157","1","1","1"
"59164","1","1","1"
"59174","1","1","1"
"59180","1","1","1"
"59182","1","1","1"
"59185","1","1","1"
"59188","1","1","1"
"59190","1","1","1"
"59197","1","1","1"
"59200","1","1","1"
"59205","1","1","1"
"59212","1","1","1"
"59220","1","1","1"
"59224","1","1","1"
"59233","1","1","1"
"59235","1","1","1"
"59242","1","1","1"
"59255","1","1","1"
"59257","1","1","1"
"59258","1","1","1"
"59262","1","1","1"
"59263","1","1","1"
"59267","1","1","1"
"59270","1","1","1"
"59273","1","1","1"
"59275","1","1","1"
"59279","1","1","1"
"59285","1","1","1"
"59292","1","1","1"
"59296","1","1","1"
"59302","1","1","1"
"59325","1","1","1"
"59330","1","1","1"
"59355","1","1","1"
"59369","1","1","1"
"59372","1","1","1"
"59375","1","1","1"
"59413","1","1","1"
"59416","1","1","1"
"59420","1","1","1"
"59433","1","1","1"
"59434","1","1","1"
"59437","1","1","1"
"59444","1","1","1"
"59448","1","1","1"
"59449","1","1","1"
"59454","1","1","1"
"59460","1","1","1"
"59467","1","1","1"
"59469","1","1","1"
"59478","1","1","1"
"59490","1","1","1"
"59498","1","1","1"
"59500","1","1","1"
"59510","1","1","1"
"59513","1","1","1"
"59515","1","1","1"
"59519","1","1","1"
"59523","1","1","1"
"59528","0","0","0"
"59537","1","1","1"
"59538","1","1","1"
"59539","1","1","1"
"59547","0","0","0"
"59548","1","1","1"
"59550","1","1","1"
"59556","1","1","1"
"59584","0.5","0","1"
"59587","1","1","1"
"59603","0","0","0"
"59624","1","1","1"
"59628","0","0","0"
"59630","1","1","1"
"59633","1","1","1"
"59634","1","1","1"
"59636","0","0","0"
"59643","1","1","1"
"59644","0","0","0"
"59668","1","1","1"
"59675","-1","-1","-1"
"59691","1","1","1"
"59697","1","1","1"
"59701","1","1","1"
"59728","1","1","1"
"59740","1","1","1"
"59741","1","1","1"
"59744","1","1","1"
"59758","-1","-1","-1"
"59759","1","1","1"
"59771","0","0","0"
"59772","1","1","1"
"59791","1","1","1"
"59803","1","1","1"
"59805","1","1","1"
"59821","1","1","1"
"59837","1","1","1"
"59841","1","1","1"
"59843","0.5","0","1"
"59851","1","1","1"
"59852","1","1","1"
"59853","1","1","1"
"59856","1","1","1"
"59857","1","1","1"
"59866","1","1","1"
"59886","1","1","1"
"59887","1","1","1"
"59888","1","1","1"
"59890","0","0","0"
"59891","1","1","1"
"59893","1","1","1"
"59894","1","1","1"
"59895","1","1","1"
"59905","1","1","1"
"59927","1","1","1"
"59947","1","1","1"
"59958","1","1","1"
"59987","1","1","1"
"59989","0","0","0"
"59995","1","1","1"
"60003","1","1","1"
"60010","1","1","1"
"60013","1","1","1"
"60015","1","1","1"
"60016","1","1","1"
"60021","1","1","1"
"60022","1","1","1"
"60024","1","1","1"
"60031","1","1","1"
"60034","1","1","1"
"60035","1","1","1"
"60037","1","1","1"
"60046","1","1","1"
"60062","1","1","1"
"60063","1","1","1"
"60070","1","1","1"
"60078","1","1","1"
"60080","1","1","1"
"60121","1","1","1"
"60132","0","0","0"
"60136","1","1","1"
"60140","1","1","1"
"60163","1","1","1"
"60182","1","1","1"
"60185","0","0","0"
"60191","1","1","1"
"60194","1","1","1"
"60195","1","1","1"
"60212","1","1","1"
"60221","1","1","1"
"60227","1","1","1"
"60230","1","1","1"
"60231","1","1","1"
"60233","1","1","1"
"60236","1","1","1"
"60240","1","1","1"
"60245","1","1","1"
"60252","1","1","1"
"60257","1","1","1"
"60259","1","1","1"
"60262","0","0","0"
"60263","1","1","1"
"60270","1","1","1"
"60271","1","1","1"
"60275","1","1","1"
"60289","1","1","1"
"60296","0","0","0"
"60298","1","1","1"
"60302","1","1","1"
"60304","1","1","1"
"60308","1","1","1"
"60316","1","1","1"
"60319","1","1","1"
"60328","1","1","1"
"60334","1","1","1"
"60352","1","1","1"
"60353","1","1","1"
"60356","1","1","1"
"60359","1","1","1"
"60382","1","1","1"
"60399","1","1","1"
"60406","1","1","1"
"60409","1","1","1"
"60417","1","1","1"
"60444","0","0","0"
"60445","1","1","1"
"60451","1","1","1"
"60466","1","1","1"
"60469","1","1","1"
"60475","1","1","1"
"60494","1","1","1"
"60498","0","0","0"
"60503","1","1","1"
"60530","1","1","1"
"60531","1","1","1"
"60538","0","0","0"
"60551","0","-1","1"
"60555","1","1","1"
"60558","1","1","1"
"60564","1","1","1"
"60572","1","1","1"
"60575","1","1","1"
"60578","1","1","1"
"60588","1","1","1"
"60592","1","1","1"
"60593","1","1","1"
"60610","1","1","1"
"60611","1","1","1"
"60618","1","1","1"
"60623","1","1","1"
"60628","1","1","1"
"60629","1","1","1"
"60636","1","1","1"
"60644","0","0","0"
"60650","1","1","1"
"60660","1","1","1"
"60669","1","1","1"
"60675","-1","-1","-1"
"60681","1","1","1"
"60686","1","1","1"
"60688","1","1","1"
"60706","1","1","1"
"60711","1","1","1"
"60716","1","1","1"
"60720","1","1","1"
"60732","1","1","1"
"60736","1","1","1"
"60740","1","1","1"
"60749","1","1","1"
"60750","1","1","1"
"60760","1","1","1"
"60765","1","1","1"
"60767","1","1","1"
"60775","1","1","1"
"60779","1","1","1"
"60786","1","1","1"
"60787","1","1","1"
"60792","1","1","1"
"60797","1","1","1"
"60810","1","1","1"
"60811","1","1","1"
"60818","1","1","1"
"60826","1","1","1"
"60829","1","1","1"
"60843","1","1","1"
"60855","1","1","1"
"60859","1","1","1"
"60872","1","1","1"
"60887","1","1","1"
"60888","0","0","0"
"60890","1","1","1"
"60895","1","1","1"
"60897","1","1","1"
"60911","1","1","1"
"60917","1","1","1"
"60919","1","1","1"
"60935","1","1","1"
"60943","1","1","1"
"60947","1","1","1"
"60949","1","1","1"
"60950","1","1","1"
"60954","1","1","1"
"60965","1","1","1"
"60967","1","1","1"
"60981","1","1","1"
"60982","1","1","1"
"60991","1","1","1"
"60995","1","1","1"
"60998","1","1","1"
"61014","1","1","1"
"61018","1","1","1"
"61027","1","1","1"
"61035","1","1","1"
"61042","1","1","1"
"61045","1","1","1"
"61061","1","1","1"
"61064","1","1","1"
"61066","1","1","1"
"61068","1","1","1"
"61071","1","1","1"
"61082","1","1","1"
"61089","1","1","1"
"61133","1","1","1"
"61136","1","1","1"
"61137","0","-1","1"
"61140","1","1","1"
"61142","1","1","1"
"61160","1","1","1"
"61165","1","1","1"
"61179","1","1","1"
"61180","1","1","1"
"61183","1","1","1"
"61209","1","1","1"
"61210","1","1","1"
"61213","1","1","1"
"61214","1","1","1"
"61220","1","1","1"
"61222","1","1","1"
"61223","1","1","1"
"61227","1","1","1"
"61234","1","1","1"
"61249","1","1","1"
"61260","1","1","1"
"61281","1","1","1"
"61289","1","1","1"
"61294","1","1","1"
"61297","1","1","1"
"61299","1","1","1"
"61302","1","1","1"
"61307","0","-1","1"
"61314","1","1","1"
"61325","1","1","1"
"61328","1","1","1"
"61331","1","1","1"
"61339","1","1","1"
"61348","1","1","1"
"61352","0","0","0"
"61369","1","1","1"
"61372","1","1","1"
"61375","1","1","1"
"61377","1","1","1"
"61380","1","1","1"
"61386","1","1","1"
"61399","1","1","1"
"61400","1","1","1"
"61402","1","1","1"
"61407","1","1","1"
"61408","1","1","1"
"61412","1","1","1"
"61439","1","1","1"
"61451","0","0","0"
"61456","1","1","1"
"61486","1","1","1"
"61521","1","1","1"
"61523","-1","-1","-1"
"61528","1","1","1"
"61531","1","1","1"
"61535","1","1","1"
"61539","1","1","1"
"61543","1","1","1"
"61544","1","1","1"
"61551","1","1","1"
"61555","1","1","1"
"61558","1","1","1"
"61561","1","1","1"
"61573","1","1","1"
"61579","1","1","1"
"61585","1","1","1"
"61593","1","1","1"
"61616","1","1","1"
"61617","1","1","1"
"61624","1","1","1"
"61634","1","1","1"
"61642","1","1","1"
"61643","1","1","1"
"61645","1","1","1"
"61649","1","1","1"
"61652","1","1","1"
"61653","1","1","1"
"61654","1","1","1"
"61656","1","1","1"
"61657","1","1","1"
"61659","1","1","1"
"61664","1","1","1"
"61691","1","1","1"
"61705","1","1","1"
"61711","1","1","1"
"61712","1","1","1"
"61713","1","1","1"
"61716","1","1","1"
"61725","1","1","1"
"61728","1","1","1"
"61731","1","1","1"
"61755","1","1","1"
"61760","1","1","1"
"61767","1","1","1"
"61781","1","1","1"
"61797","1","1","1"
"61805","1","1","1"
"61824","1","1","1"
"61841","1","1","1"
"61843","0","0","0"
"61859","1","1","1"
"61889","1","1","1"
"61893","1","1","1"
"61897","1","1","1"
"61900","1","1","1"
"61907","1","1","1"
"61909","1","1","1"
"61910","1","1","1"
"61915","1","1","1"
"61919","1","1","1"
"61920","1","1","1"
"61926","1","1","1"
"61939","1","1","1"
"61941","1","1","1"
"61958","1","1","1"
"61962","1","1","1"
"61967","1","1","1"
"61972","1","1","1"
"61977","1","1","1"
"61984","1","1","1"
"61987","1","1","1"
"61995","1","1","1"
"61997","1","1","1"
"62012","1","1","1"
"62016","1","1","1"
"62020","1","1","1"
"62030","1","1","1"
"62033","1","1","1"
"62034","1","1","1"
"62048","1","1","1"
"62065","1","1","1"
"62068","1","1","1"
"62075","1","1","1"
"62088","1","1","1"
"62099","1","1","1"
"62101","1","1","1"
"62105","1","1","1"
"62107","1","1","1"
"62137","0","0","0"
"62145","1","1","1"
"62147","1","1","1"
"62148","1","1","1"
"62150","1","1","1"
"62153","1","1","1"
"62158","1","1","1"
"62164","1","1","1"
"62192","1","1","1"
"62202","1","1","1"
"62211","1","1","1"
"62212","1","1","1"
"62218","1","1","1"
"62222","0","0","0"
"62224","1","1","1"
"62257","1","1","1"
"62260","1","1","1"
"62267","1","1","1"
"62275","1","1","1"
"62288","1","1","1"
"62293","1","1","1"
"62294","1","1","1"
"62314","0.5","0","1"
"62317","1","1","1"
"62323","1","1","1"
"62325","1","1","1"
"62334","1","1","1"
"62338","1","1","1"
"62342","1","1","1"
"62351","1","1","1"
"62357","1","1","1"
"62378","1","1","1"
"62390","1","1","1"
"62396","1","1","1"
"62399","0","0","0"
"62402","0","0","0"
"62416","1","1","1"
"62424","1","1","1"
"62430","1","1","1"
"62433","1","1","1"
"62440","1","1","1"
"62442","1","1","1"
"62449","1","1","1"
"62450","1","1","1"
"62461","1","1","1"
"62469","1","1","1"
"62471","1","1","1"
"62474","1","1","1"
"62476","1","1","1"
"62486","0","0","0"
"62489","1","1","1"
"62507","1","1","1"
"62517","1","1","1"
"62522","1","1","1"
"62526","1","1","1"
"62536","1","1","1"
"62539","1","1","1"
"62542","1","1","1"
"62553","1","1","1"
"62556","1","1","1"
"62559","1","1","1"
"62564","1","1","1"
"62567","1","1","1"
"62572","1","1","1"
"62573","1","1","1"
"62586","1","1","1"
"62589","1","1","1"
"62600","1","1","1"
"62602","1","1","1"
"62604","1","1","1"
"62608","1","1","1"
"62613","1","1","1"
"62614","1","1","1"
"62616","1","1","1"
"62622","1","1","1"
"62626","1","1","1"
"62631","1","1","1"
"62635","1","1","1"
"62640","1","1","1"
"62649","1","1","1"
"62656","1","1","1"
"62657","0.5","0","1"
"62671","1","1","1"
"62678","1","1","1"
"62680","1","1","1"
"62699","1","1","1"
"62708","1","1","1"
"62713","0","0","0"
"62714","1","1","1"
"62715","1","1","1"
"62720","1","1","1"
"62725","1","1","1"
"62727","1","1","1"
"62728","0","0","0"
"62731","1","1","1"
"62732","1","1","1"
"62740","1","1","1"
"62749","1","1","1"
"62755","0.5","0","1"
"62779","1","1","1"
"62807","1","1","1"
"62808","1","1","1"
"62824","1","1","1"
"62832","1","1","1"
"62840","1","1","1"
"62858","1","1","1"
"62888","1","1","1"
"62893","1","1","1"
"62905","1","1","1"
"62911","1","1","1"
"62913","1","1","1"
"62914","1","1","1"
"62917","1","1","1"
"62935","1","1","1"
"62943","1","1","1"
"62944","1","1","1"
"62947","1","1","1"
"62950","1","1","1"
"62951","1","1","1"
"62953","1","1","1"
"62961","1","1","1"
"62964","1","1","1"
"62973","1","1","1"
"62977","0","0","0"
"62986","1","1","1"
"62987","0","0","0"
"62993","1","1","1"
"62995","1","1","1"
"62996","1","1","1"
"63005","1","1","1"
"63006","1","1","1"
"63015","1","1","1"
"63019","1","1","1"
"63038","1","1","1"
"63039","1","1","1"
"63044","1","1","1"
"63047","1","1","1"
"63054","1","1","1"
"63075","0","0","0"
"63076","1","1","1"
"63085","1","1","1"
"63097","1","1","1"
"63106","1","1","1"
"63110","1","1","1"
"63119","1","1","1"
"63124","1","1","1"
"63128","1","1","1"
"63139","1","1","1"
"63146","1","1","1"
"63160","1","1","1"
"63161","1","1","1"
"63163","-1","-1","-1"
"63165","1","1","1"
"63167","1","1","1"
"63171","1","1","1"
"63180","1","1","1"
"63187","1","1","1"
"63192","1","1","1"
"63195","1","1","1"
"63200","1","1","1"
"63204","1","1","1"
"63209","1","1","1"
"63231","1","1","1"
"63235","1","1","1"
"63249","1","1","1"
"63254","1","1","1"
"63260","1","1","1"
"63284","1","1","1"
"63285","1","1","1"
"63289","1","1","1"
"63290","1","1","1"
"63304","1","1","1"
"63305","1","1","1"
"63307","1","1","1"
"63308","1","1","1"
"63322","1","1","1"
"63359","-1","-1","-1"
"63378","0","0","0"
"63390","1","1","1"
"63396","1","1","1"
"63400","1","1","1"
"63405","1","1","1"
"63411","1","1","1"
"63412","1","1","1"
"63419","1","1","1"
"63420","1","1","1"
"63424","1","1","1"
"63430","1","1","1"
"63440","1","1","1"
"63446","1","1","1"
"63454","1","1","1"
"63455","1","1","1"
"63471","1","1","1"
"63476","1","1","1"
"63482","1","1","1"
"63483","1","1","1"
"63489","1","1","1"
"63492","1","1","1"
"63493","1","1","1"
"63513","1","1","1"
"63517","1","1","1"
"63518","1","1","1"
"63521","1","1","1"
"63529","1","1","1"
"63534","1","1","1"
"63535","1","1","1"
"63541","1","1","1"
"63548","1","1","1"
"63552","1","1","1"
"63570","1","1","1"
"63571","1","1","1"
"63572","1","1","1"
"63576","1","1","1"
"63582","1","1","1"
"63592","1","1","1"
"63593","1","1","1"
"63599","1","1","1"
"63600","1","1","1"
"63608","0","0","0"
"63610","1","1","1"
"63611","1","1","1"
"63633","1","1","1"
"63634","1","1","1"
"63638","1","1","1"
"63640","0","0","0"
"63646","1","1","1"
"63666","1","1","1"
"63667","1","1","1"
"63670","1","1","1"
"63673","1","1","1"
"63674","1","1","1"
"63678","1","1","1"
"63687","1","1","1"
"63688","1","1","1"
"63700","1","1","1"
"63703","1","1","1"
"63708","1","1","1"
"63710","1","1","1"
"63712","1","1","1"
"63714","1","1","1"
"63726","1","1","1"
"63737","1","1","1"
"63739","1","1","1"
"63743","1","1","1"
"63755","1","1","1"
"63758","1","1","1"
"63762","1","1","1"
"63766","1","1","1"
"63771","1","1","1"
"63790","1","1","1"
"63794","1","1","1"
"63795","1","1","1"
"63806","1","1","1"
"63807","1","1","1"
"63814","1","1","1"
"63819","-1","-1","-1"
"63823","1","1","1"
"63835","1","1","1"
"63853","1","1","1"
"63855","1","1","1"
"63859","1","1","1"
"63862","1","1","1"
"63865","1","1","1"
"63888","1","1","1"
"63898","1","1","1"
"63902","1","1","1"
"63904","1","1","1"
"63907","1","1","1"
"63910","1","1","1"
"63919","1","1","1"
"63923","1","1","1"
"63926","1","1","1"
"63927","1","1","1"
"63928","1","1","1"
"63932","1","1","1"
"63934","1","1","1"
