"Step","setup: Dylam - lambdas/Banana","setup: Dylam - lambdas/Banana__MIN","setup: Dylam - lambdas/Banana__MAX"
"448","0.06062516927860114","0.012382494695402757","0.12286347732734025"
"449","0.06045094313078381","0.012328276380875901","0.12287294105232764"
"450","0.0603378701909853","0.012274261999466943","0.12288016407661755"
"451","0.060194509901305225","0.01222045111379653","0.12288516525843962"
"452","0.06005158175618237","0.012166843284026726","0.12288796356066527"
"453","0.05990908503253073","0.01211343806790511","0.12288857804563963"
"454","0.05976648839020262","0.012054928683370327","0.12288702787005083"
"455","0.05962432898976529","0.01199669319126938","0.12288333227984072"
"456","0.05947797244651972","0.011938730422897389","0.12283117422272445"
"457","0.059382081361795166","0.011881039213185398","0.12299094633515444"
"458","0.059303209786615255","0.011823618400707211","0.12331587044197351"
"459","0.05922203298536162","0.011766466827685887","0.12363754772622583"
"460","0.059102043271047754","0.011709583339998938","0.12417013470089887"
"461","0.05900858040774944","0.011652966787184924","0.12495972618334947"
"462","0.05893665626245581","0.011596616022448283","0.12595647696585077"
"463","0.05891431573413419","0.011540529902664336","0.1271571310319713"
"464","0.05889158343811364","0.01148470728838464","0.12834706528186426"
"465","0.058894388954640275","0.011429147043840803","0.1297856054422412"
"466","0.05889656118707666","0.011373848036949024","0.13121107037461063"
"467","0.058848759204329026","0.011318809139314337","0.13241637665060044"
"468","0.058800802043875125","0.011264029226233522","0.13361205158797038"
"469","0.05874771256661911","0.011209507176698922","0.13500361666133906"
"470","0.05867718763527948","0.01115524187340198","0.13617839389583158"
"471","0.058604684623317284","0.011101232202735338","0.13729162707901468"
"472","0.05851503506085849","0.011047477054795581","0.13819234126619273"
"473","0.05843467987647359","0.010993975323386264","0.13913884411794944"
"474","0.05835760236148564","0.010940725906019345","0.1400787199782942"
"475","0.058258236540073026","0.010887727703916857","0.14075714003002598"
"476","0.05816213832218855","0.010834979622013538","0.141430539038579"
"477","0.05811527975348944","0.01078248056895697","0.142299413696863"
"478","0.058071419088214594","0.010730229457109523","0.14316137563751274"
"479","0.05800423523528943","0.010678225202549215","0.14381721402225756"
"480","0.05792594093836416","0.010626466725070048","0.14438846081732437"
"481","0.057854482179623315","0.010574952948182715","0.1447320854153913"
"482","0.057785851376819096","0.010523682799114576","0.145073085573651"
"483","0.05769343961717262","0.010472655208810255","0.14543542790704214"
"484","0.05763034554075506","0.010421869111930647","0.14579471680918923"
"485","0.05757013130541291","0.010371323446853441","0.14615097470206254"
"486","0.057493038107255964","0.010321017155671663","0.14630621379687336"
"487","0.057366338783325185","0.010270949184193398","0.1462611916631968"
"488","0.057236340705389924","0.01022111848194066","0.1459365409964953"
"489","0.05718278728355145","0.010171524002148297","0.14581089734375433"
"490","0.057193112116574976","0.010122164701762235","0.14576370979210934"
"491","0.05722080528347033","0.010073039541438344","0.14593669732542516"
"492","0.05728957158662602","0.010024147485540433","0.14630680341898886"
"493","0.057371006230809665","0.009975487502138601","0.14659446261933742"
"494","0.0574465027590577","0.009927058563006484","0.1468790862566149"
"495","0.057561445862165994","0.009878859643619538","0.14735950968651254"
"496","0.05767145496304303","0.00983088972315277","0.1478353283131945"
"497","0.057806285388180965","0.009783147784477076","0.14830658905127075"
"498","0.05794673657042752","0.00973563281415765","0.14885231755353098"
"499","0.05802657922045792","0.009688343802449996","0.1493932644481996"
"500","0.058076350437818905","0.009641279743297523","0.14992946919690073"
"501","0.058130535111020586","0.009594439634328008","0.15052070342720575"
"502","0.058163588619382076","0.009547822476850033","0.1509112665470123"
"503","0.05825212000262995","0.00950142727584929","0.15129882351173823"
"504","0.058309924373341294","0.009455253039985468","0.15168339246269413"
"505","0.05834453818839143","0.009409298781587578","0.1520649915762439"
"506","0.05841976542124835","0.00936356351665019","0.15263961972649234"
"507","0.058481754184286486","0.009318046264829377","0.1532713305549056"
"508","0.05854105186789205","0.009272746049438606","0.15388087227062863"
"509","0.05865858809655489","0.00922766189744356","0.1544867478109605"
"510","0.05875167111687555","0.009182792839458066","0.15507086515796162"
"511","0.05883763627346885","0.009138137909739438","0.15558923128102806"
"512","0.05895363523433548","0.00909369614618346","0.15636028294611512"
"513","0.05901179300859497","0.009049466590319155","0.1571260197907561"
"514","0.05912334660595455","0.009005448287304194","0.1581418175577715"
"515","0.05923555386891455","0.008961640285919092","0.15895867858286022"
"516","0.059375233069707024","0.008918041638562354","0.15977051611640167"
"517","0.05952599160009361","0.008874651401244845","0.16049508053719158"
"518","0.05969586060729424","0.00883146863358403","0.16142307237411144"
"519","0.05978610308476882","0.008788492398798461","0.16215465512960728"
"520","0.05988788796487232","0.00874572176370183","0.16308861473374348"
"521","0.059953477330690653","0.008703155798697354","0.16382750772719312"
"522","0.05999665363487209","0.00866079357777131","0.16456143377709528"
"523","0.0600587591271569","0.00861863417848716","0.16535558203182368"
"524","0.06009670276064153","0.008576676681979483","0.16614503157435306"
"525","0.06013955623550291","0.008534920172947215","0.16718159146741043"
"526","0.060139131838480665","0.008493363739647633","0.16821172758972647"
"527","0.060120391645750094","0.008452006473889351","0.16925448028498566"
"528","0.060067334159969996","0.00841084747102621","0.1701066881201711"
"529","0.060026776497000056","0.00836988582995034","0.17095451957881833"
"530","0.060005475169510866","0.008329120653085187","0.17186534365432513"
"531","0.0599943976336786","0.008288551046378908","0.17295533390522186"
"532","0.05998316750380932","0.008248176119297197","0.17403949596564117"
"533","0.059909300593409834","0.008207994984816358","0.17477994912507241"
"534","0.05981869742606969","0.008168006759415857","0.17526571812742803"
"535","0.05973691040161634","0.008128210563071578","0.17549811817949723"
"536","0.059635860636371704","0.00808860551924796","0.17554681974011085"
"537","0.05953332598817078","0.00804919075489085","0.17557611886330063"
"538","0.0594293628764602","0.008009965400420491","0.1755866030111058"
"539","0.059381829698381974","0.00797092858972322","0.17586659473372884"
"540","0.05930929722163388","0.007932079460143938","0.17589363448706305"
"541","0.059227113542821855","0.007893417152479178","0.1757376258544963"
"542","0.05916656002253946","0.00785494081096832","0.17551212681697867"
"543","0.05913321806970505","0.007816649583286654","0.17555699314290954"
"544","0.0591828470582353","0.007778542620536981","0.17585392173750491"
"545","0.05922149650710692","0.0077406190772416955","0.1763321646673156"
"546","0.059278158078592005","0.007702878111335003","0.17699013392765367"
"547","0.05933612508247542","0.007665318884154422","0.17766076411415685"
"548","0.05942060380510052","0.007627940560433166","0.17859611958198088"
"549","0.05943978956718145","0.007590742308291515","0.17916807971715593"
"550","0.05947678694582054","0.007553723299228764","0.17991630664633518"
"551","0.05953846348849644","0.007516882708114887","0.18090948465067314"
"552","0.05957119531954156","0.0074802197131819","0.18189422387119242"
"553","0.059603411480752544","0.007443733496015959","0.18287062542235888"
"554","0.05955260401116715","0.0074074232415482725","0.1835893043565032"
"555","0.0595018051731873","0.00737128813804728","0.18430205333713037"
"556","0.05945101868321871","0.007335327377109246","0.18500893841914492"
"557","0.059417809535930996","0.007299540153650266","0.1858856383067932"
"558","0.05937711450228269","0.007263925665897553","0.1866815493344818"
"559","0.05938125876742891","0.007228483115380164","0.1876324072655398"
"560","0.05942093316780476","0.007193211706920871","0.18864882999944235"
"561","0.05945279368348773","0.007158110648627229","0.18958407938483315"
"562","0.059495988157292026","0.007123179151882287","0.19033960708040298"
"563","0.059538783416758355","0.007088416431336143","0.19108960024230334"
"564","0.05958118381531737","0.0070538217048970045","0.19183410953126898"
"565","0.05963065161045259","0.007019394193721965","0.1926477646153378"
"566","0.05968722957195379","0.00698513312220821","0.19353100025257747"
"567","0.05974345043410965","0.006951037717983642","0.19440915081320434"
"568","0.059806858109815474","0.006917107211898565","0.1953576624208474"
"569","0.05985050482873629","0.00688334083801573","0.1963945380882588"
"570","0.059865223229987476","0.006849737833601373","0.19742452176975767"
"571","0.059887311901548626","0.006816297439116641","0.19852391159304608"
"572","0.05988018322307629","0.006783018898207665","0.19961668600422325"
"573","0.05988065150997326","0.00674990145769661","0.2007797140170598"
"574","0.059897625216543016","0.006716944367572525","0.20210210767185963"
"575","0.05990657419769847","0.006684146880981807","0.2033385928879897"
"576","0.05989880921338566","0.0066515082542190716","0.2044023045086551"
"577","0.05987459048350263","0.006619027746717629","0.20529587185062112"
"578","0.05982630135336601","0.00658670462104069","0.20594315535941313"
"579","0.059761897988294135","0.006554538142870841","0.20642374355567988"
"580","0.05970199785433179","0.006522527581001684","0.20665994117171416"
"581","0.05965453734544347","0.006490672207327873","0.20673077343174948"
"582","0.05960724410901084","0.006458971296836036","0.20680057173353736"
"583","0.059552188120070085","0.006427424127594752","0.20679004916751184"
"584","0.05949729713254268","0.006396029980745656","0.20677849654706607"
"585","0.05944257119582998","0.006364788140493362","0.20676592757483717"
"586","0.059396570831349006","0.006333697894096246","0.2068379606084011"
"587","0.059367239315233286","0.006302758531856939","0.20707404148761238"
"588","0.059354477240054694","0.006271969347112576","0.2074731891521554"
"589","0.05935813309811792","0.006241329636225349","0.20803390147482012"
"590","0.05934960487841352","0.006210838698572835","0.20875417323623993"
"591","0.05932054812982181","0.006180495836538392","0.20955083331308894"
"592","0.05930773775668231","0.006153191301483253","0.2105017216549258"
"593","0.059294395212351636","0.0061259920863170995","0.21144201086811817"
"594","0.05928053566398504","0.006098897953134838","0.21237187781143618"
"595","0.059266173885252384","0.006071908662678895","0.21329149529424693"
"596","0.05929167145797949","0.006045023974366082","0.21429690343928937"
"597","0.059316518537035366","0.006018243646314688","0.21529209223092496"
"598","0.059340728504521364","0.005991567435371317","0.21627721369221398"
"599","0.05936431444090316","0.005964995097136573","0.2172524167415604"
"600","0.059376651736605515","0.0059385263859917424","0.2182178472727661"
"601","0.05938836592256782","0.0059121610551237215","0.21917364823261348"
"602","0.059399469099828114","0.005885898856551945","0.2201199596960661"
"603","0.059409973098160616","0.005859739541152281","0.22105691893917112"
"604","0.05941988948311257","0.0058336828586829734","0.22198466050974572"
"605","0.059429501170838527","0.005810444637925343","0.22290331629592564"
"606","0.05939823506894922","0.005789970418450094","0.22371623810793645"
"607","0.05936686086242993","0.005772204647264845","0.22452070383879777"
"608","0.05933538341179743","0.005757090572056493","0.22531684388975992"
"609","0.05930398400675265","0.005746338389887988","0.22610478589276536"
"610","0.05928346623105476","0.005738128127990964","0.22688465478462405"
"611","0.05926288406632986","0.005732405423363136","0.2276565728788126"
"612","0.05924198009796265","0.005726499752631056","0.22842065993498517"
"613","0.05922076386833754","0.00572041253914393","0.2291770332262822"
"614","0.059199244690569655","0.005714145225570434","0.22992580760451628"
"615","0.059177431654720794","0.005707699273393445","0.23066709556331416"
"616","0.05915533363381862","0.005701076162403458","0.2314010072992875"
"617","0.05913295928968584","0.005694277390189421","0.23212765077130598"
"618","0.05911031707858625","0.005687304471626255","0.23284713175793992"
"619","0.05911704784460807","0.005976484817498463","0.23355955391313715"
"620","0.0591235304963636","0.0062655284479898226","0.23426501882019857"
"621","0.05911379194209432","0.006549374201792914","0.2348088791341814"
"622","0.05910396510410086","0.006832632978666054","0.23534787548410818"
"623","0.05909381281895369","0.007112893283522921","0.2358820699314429"
"624","0.05908387217439879","0.007395487118874857","0.23641152344716626"
"625","0.059073847021865064","0.007677415086005381","0.23693629593613402"
"626","0.05906373857064153","0.007958652303488937","0.23745644626078433"
"627","0.05905354798404007","0.008239174346203292","0.23797203226420977"
"628","0.05907146109646342","0.00851248417415774","0.23848311079261872"
"629","0.05905840085066234","0.00847753510284155","0.23898973771720067"
"630","0.059073575605148344","0.008436114470937676","0.23949196795541633"
"631","0.05910410530645739","0.008401079649345727","0.24013988198723465"
"632","0.0591637508651278","0.008359662544705056","0.2407817528597451"
"633","0.05925355666639166","0.008625722474744343","0.24141766231323444"
"634","0.05934263059701084","0.008890259259770187","0.2420476905593474"
"635","0.05946100324053981","0.009453501165455765","0.24267191631738724"
"636","0.05957766766323456","0.010005302726846806","0.24329041684958247"
"637","0.05969252081125598","0.010544558686313921","0.24390326799535422"
"638","0.05977746743342277","0.011078443908337428","0.2445105442046172"
"639","0.05986148392359175","0.011607013181562462","0.24511231857014543"
"640","0.05989254855438649","0.012130320806177096","0.2454783616108612"
"641","0.059922127810623824","0.012639136258491083","0.2458410777281886"
"642","0.05992921993429182","0.013142164743809009","0.24628560433486105"
"643","0.05990573992256598","0.013338793226699475","0.24672647007425488"
"644","0.059881116446598416","0.013523287624988781","0.24716371691455558"
"645","0.05985681604104702","0.013710293053049967","0.24759738616202"
"646","0.05983236122239731","0.013895014992105338","0.2480275184743354"
"647","0.059807757241966006","0.014077486807670401","0.24845415387365247"
"648","0.059783009240662224","0.014257741284883711","0.24887733175930288"
"649","0.05975812225138225","0.014435810640482282","0.24929709092021157"
"650","0.05978513895622252","0.014905440766670311","0.2499401328635926"
"651","0.05984239529672738","0.015375103398281811","0.25057799906784034"
"652","0.059890368577577416","0.015839644774848127","0.25112540110351195"
"653","0.059937637704719014","0.016299136054814412","0.25166807141659925"
"654","0.06001324096225531","0.01685430918854733","0.2522060681044042"
"655","0.06005827926647032","0.016770095567409177","0.2527394482773768"
"656","0.060102621310042216","0.01668630472665096","0.25326826808052416"
"657","0.06017502550608609","0.016602934544403536","0.2537925827142606"
"658","0.06027508093709366","0.016519982909351","0.25431244645471635"
"659","0.06040237816204863","0.016437447720680672","0.2548279126735211"
"660","0.06052805253137653","0.0163553268880329","0.25533903385707823"
"661","0.060649142457426176","0.01627361833145192","0.2558458616253443"
"662","0.06077009812791302","0.016192319981334916","0.2563484467501305"
"663","0.0609076841949978","0.016111429778384107","0.2570296082991067"
"664","0.06101547915047412","0.016030945673556396","0.25770590586593706"
"665","0.061121909921703466","0.015950865628014874","0.2583773853461004"
"666","0.06125493294111432","0.01587118761307994","0.25904409204161916"
"667","0.06138633077596802","0.01579190961018054","0.25970607067108004"
"668","0.0614895337188925","0.01571302961080583","0.2603633653794478"
"669","0.06156502298944189","0.01563454561645697","0.26101601974767763"
"670","0.06163964713219232","0.015556455638598856","0.2616640768021302"
"671","0.061742502818414466","0.01547875769861225","0.2623075790237955"
"672","0.06184325113165519","0.01540144982774688","0.26294656835732816"
"673","0.0619245401873584","0.015324530067072606","0.2633966226507268"
"674","0.06204581759213827","0.01524799646743348","0.26394055060674293"
"675","0.06216607660664288","0.015171847089399997","0.26448033673304033"
"676","0.06225796765229746","0.015096080003221915","0.26501602315912287"
"677","0.06234908331486764","0.01502069328878251","0.265547651434189"
"678","0.062427397719591105","0.014945685035551482","0.2659549214514656"
"679","0.06253081082335823","0.014871053342538104","0.266359233640566"
"680","0.06260762915739931","0.014796796318246694","0.26676061456510025"
"681","0.06262759748682864","0.014722912080628916","0.26715909049072767"
"682","0.06264577014263088","0.014649398757039252","0.26755468738922666"
"683","0.06267396751082041","0.01457625448418899","0.26803520994282276"
"684","0.0626877211845984","0.014503477408101073","0.26841531683236824"
"685","0.0626882513321889","0.014431065684064881","0.26866413870598715"
"686","0.06269890589841579","0.01435901747659115","0.2689993030357767"
"687","0.0626912360125614","0.014287330959367302","0.2694204652150651"
"688","0.06268108623680914","0.014216004315213169","0.26995803029977394"
"689","0.06264394273102014","0.014145035736036007","0.2704922898009299"
"690","0.06260680311975636","0.01407442342278678","0.2710232665092696"
"691","0.0625712610907189","0.01400416558541603","0.2715509830414309"
"692","0.06253571350577362","0.013934260442829992","0.27207546184129444"
"693","0.06248976668186571","0.01386470622284725","0.2725086960789309"
"694","0.06241885273106568","0.01379550116215461","0.2729391548106307"
"695","0.06236248247894836","0.013726643506264747","0.273494278978388"
"696","0.06230464924131277","0.013658131509472614","0.2740456400190232"
"697","0.06226621714160637","0.013589963434812486","0.2745051463679726"
"698","0.06226745849407943","0.013522137554015766","0.2749613419178595"
"699","0.062270107122899446","0.013454652147467938","0.2754142585847477"
"700","0.06229905413282093","0.01338750550416681","0.27586392785931135"
"701","0.06235247852861921","0.013320695921679553","0.2763103808142443"
"702","0.06244056075629519","0.01325422170610197","0.2768418715718733"
"703","0.06252785821471236","0.013188081172015432","0.2773698147813362"
"704","0.06263896682627221","0.01312227264244637","0.27789424062778173"
"705","0.06274903315769584","0.013056794448824394","0.2784151789495976"
"706","0.0628510487728257","0.01299164493094104","0.27884431728531167"
"707","0.06295030539069571","0.012926822436908793","0.27927042396604196"
"708","0.06304859632381914","0.012862325323120623","0.2796935273449396"
"709","0.06314400070882362","0.012798151954208787","0.2801136554099266"
"710","0.06321235351654932","0.01273430070300453","0.28053083578985766"
"711","0.06324159555547595","0.0126707699504982","0.28082160962736924"
"712","0.06323761672570362","0.012607558085798463","0.2810221222609589"
"713","0.06324434143080629","0.012544663506092742","0.2813095769278672"
"714","0.06322499311840798","0.012482084616607752","0.28159516462669887"
"715","0.0632056609174798","0.012419819830569353","0.2818789003978194"
"716","0.06321535243816581","0.012357867569163275","0.2821607991223221"
"717","0.06320114497102901","0.01229622626149644","0.28244087552421837"
"718","0.06317475097478317","0.012234894344557084","0.282596599937419"
"719","0.06314850486753908","0.012173870263176716","0.28275133268811603"
"720","0.06314612987582259","0.012113152469990784","0.28290508114646923"
"721","0.06321930699667833","0.012052739425400584","0.2832683951550502"
"722","0.06332441550108824","0.011992629597534672","0.2837176417827521"
"723","0.06344347368106629","0.01193282146221096","0.28407607553013936"
"724","0.06356366543983688","0.011873313502898613","0.28443231713966177"
"725","0.0637063075198886","0.011814104210679969","0.2847863822449249"
"726","0.06384185973650636","0.011755192084213576","0.2851382863431612"
"727","0.06399930279141988","0.01169657562969582","0.2854880447966969"
"728","0.06412984549163862","0.011638253360824425","0.2858356728343997"
"729","0.06431328269090764","0.011580223798760978","0.28618118555310756"
"730","0.06447220558318259","0.011522485472094151","0.2865245979190392"
"731","0.0645548513756251","0.011465036916802581","0.286656424612168"
"732","0.06460516930499285","0.011407876676218627","0.2866993834596814"
"733","0.06465497424643388","0.011351003300991955","0.286742052304199"
"734","0.0647105873914812","0.011294415349052813","0.2868723615364424"
"735","0.06474061874619773","0.011238111385576517","0.28700185022598024"
"736","0.0647702848067607","0.011182089982947077","0.28713052436502334"
"737","0.0647650889227468","0.011126349720721579","0.28713722676847725"
"738","0.06477446100060534","0.011070889185594715","0.2872649355473413"
"739","0.0647324561821903","0.01101570697136318","0.2873918436820203"
"740","0.0646993983149036","0.010960801678890686","0.2876056112734276"
"741","0.06468292681976869","0.01090617191607242","0.28793913680422356"
"742","0.06467668907111547","0.010851816297800214","0.28814969407958346"
"743","0.06464815554434476","0.01079773344592824","0.2883589706772063"
"744","0.0646014345830437","0.010743921989237747","0.2883584234414082"
"745","0.06457975826754411","0.010690380563403282","0.28835772302085766"
"746","0.06453592690414509","0.010637107810957573","0.28835687180148983"
"747","0.06452668383395127","0.010584102381258302","0.2884770050331048"
"748","0.06451747828615804","0.010531362930453538","0.2885963915021913"
"749","0.06449620467075028","0.010478888121448164","0.2885939816067367"
"750","0.06446631261200035","0.010426676623870099","0.28850427784616295"
"751","0.06446115168010111","0.010374727114037183","0.2884150202377307"
"752","0.06444590903645699","0.010323038274923172","0.28844730992370776"
"753","0.06443073028251828","0.01027160879612542","0.28847938487776453"
"754","0.06442770390894179","0.01022043737383096","0.2886321335486065"
"755","0.06440994339294062","0.010169522710784605","0.2888848392663007"
"756","0.06440236373993177","0.010118863516255324","0.2890153886925468"
"757","0.0643948036429093","0.010068458506004442","0.28914519715044834"
"758","0.06440940609359422","0.010018306402252932","0.28927426935392087"
"759","0.06444600454354826","0.00996840593364918","0.28962387236252835"
"760","0.06451313266509559","0.009918755835236607","0.29005861165432195"
"761","0.06454141400941979","0.009869354848422765","0.29037103583431106"
"762","0.0645804454300109","0.009820201720946267","0.29078313048565607"
"763","0.06462115583832322","0.00977129520684621","0.29119339213160567"
"764","0.06464963244302296","0.009722634066429826","0.29148201277207564"
"765","0.06465853793825824","0.009674217066241966","0.2915481255103529"
"766","0.06465747880877945","0.00962604297903348","0.2917339222184519"
"767","0.06464470788841817","0.009578110583730266","0.29202056374850727"
"768","0.0646101172116769","0.009530418665402498","0.29230607849314216"
"769","0.06457432453587368","0.00948296601523376","0.2925766788964264"
"770","0.06451811825580406","0.00943575143049074","0.29286002368301767"
"771","0.06446213768178125","0.009388773714492222","0.2931422501548856"
"772","0.06439534951462936","0.009342031676579725","0.2933211379552169"
"773","0.06435592337171767","0.0092955241320866","0.293499237738706"
"774","0.06432862553612466","0.009249249902308163","0.2937965360934198"
"775","0.06431337505717905","0.009203207814472113","0.29421222603011815"
"776","0.0643069758119856","0.00915739670170878","0.2947143488973341"
"777","0.06429027651624575","0.00911181540302153","0.29511139448874835"
"778","0.06427357110923518","0.009066462763257115","0.2955063048921428"
"779","0.06424797744957855","0.009021337633076797","0.2958102614463265"
"780","0.06422241537412957","0.008976438868926951","0.2961124653291222"
"781","0.06421768191403654","0.008931765333010166","0.29662088971721084"
"782","0.06421285799767917","0.008887315893256325","0.2971263468146974"
"783","0.06417890750739538","0.008843089423294228","0.2976288565076822"
"784","0.0641539333284197","0.00879908480242251","0.29821760153103116"
"785","0.06412899064700037","0.00875530091558164","0.2988031443537799"
"786","0.06410408023784389","0.008711736653325329","0.29938550334248026"
"787","0.0640792028632628","0.008668390911792785","0.29996469675209664"
"788","0.06406768749277518","0.008625262592679981","0.3004228060174546"
"789","0.06404440545164289","0.008582350603212675","0.30076063892351995"
"790","0.06399902534090635","0.008539653856117923","0.3008748918601589"
"791","0.06393304548043635","0.00849717126959708","0.3007805583778439"
"792","0.06385546718680082","0.008454901767297726","0.30056766196627976"
"793","0.06376627431649594","0.008412844278286908","0.3002360514866765"
"794","0.06365654144300961","0.008370997737023437","0.2996964829423416"
"795","0.0635351770573596","0.008329361083331143","0.29903805148402696"
"796","0.06339326247190866","0.008287933262371826","0.2981715804480362"
"797","0.06323963233892807","0.008246713224618498","0.2971854265418282"
"798","0.06306100794699036","0.008205699925828725","0.2961998889192546"
"799","0.06288278793900179","0.008164892327017762","0.29521499355033626"
"800","0.06270497381839672","0.008124289394432795","0.2942307662086646"
"801","0.06252756706823422","0.008083890099526089","0.2932472324703117"
"802","0.06235241162175089","0.008043693418928967","0.2922828424188316"
"803","0.06220779057099394","0.008003698334426015","0.2913197395441709"
"804","0.06203993801077832","0.007963903832928826","0.2903768091732614"
"805","0.061882936981867476","0.007924308906450456","0.2895407654214128"
"806","0.06173674295363206","0.007884912552079827","0.2888111678822112"
"807","0.06160131797476467","0.007845713771956093","0.2881876419321032"
"808","0.061476630921198296","0.007806711573243309","0.2876698812092477"
"809","0.06136265773208316","0.007767904968105195","0.2872576499729602"
"810","0.06126140738710677","0.007729292973679571","0.2869507853617546"
"811","0.061170829573035865","0.007690874612054179","0.2867491995672134"
"812","0.061069706163944595","0.007652648910240887","0.28644071658799625"
"813","0.060949022933317255","0.007614614900151911","0.2862378327916408"
"814","0.06086321175388428","0.007576771618574051","0.28612183310882744"
"815","0.06077764434284936","0.007539118107144942","0.2860051207712818"
"816","0.060666175724409376","0.007501653412328346","0.2858876952029501"
"817","0.06055691109353108","0.0074643765853902935","0.2857695558190465"
"818","0.060447832279615296","0.007427286682373915","0.2856507020262045"
"819","0.060328171095210305","0.007390382764076629","0.28542346134278"
"820","0.060206721952626475","0.007353663896025255","0.28519558121802496"
"821","0.06008548281544953","0.007317129148452871","0.28496705971381864"
"822","0.05998426654160296","0.007280777596274837","0.28493603559289143"
"823","0.059885232194510515","0.007244608319064819","0.28490443206311183"
"824","0.05978835097880788","0.007208620401032116","0.2848722493561334"
"825","0.05969358808042645","0.007172812930997972","0.2848394876894255"
"826","0.05962748113629289","0.007137185002372189","0.2848061472663557"
"827","0.059561515285410406","0.00710173571312999","0.284772228276274"
"828","0.059497601325693275","0.007066464165789567","0.28473773089459586"
"829","0.059446754189655227","0.0070313694673886035","0.2848133270191065"
"830","0.059397861587978884","0.006996450729461747","0.2848884746436531"
"831","0.05935085980759025","0.006961707068017933","0.28496317668613236"
"832","0.05930567908458426","0.006927137603517909","0.28503743604380904"
"833","0.0592604354735918","0.0068927414608516025","0.28511125559346595"
"834","0.059215130777076616","0.006858517769316344","0.28518463819155243"
"835","0.05917009996029245","0.006827797033133827","0.2852575866743324"
"836","0.05912500681178092","0.006797197746568516","0.2853301038580306"
"837","0.05908219705590094","0.006766719615729966","0.2854021925389794"
"838","0.0590279443879584","0.006736362345236305","0.2853598910515898"
"839","0.05897363204650167","0.006706125638248127","0.28531702025270345"
"840","0.05891926119995185","0.006676009196501607","0.2852735800892137"
"841","0.058864833035623634","0.006646012720341369","0.2852295704955744"
"842","0.058810348759004004","0.006616135908753259","0.28518499139387704"
"843","0.05878484201081906","0.006586378459395828","0.28513984269392645"
"844","0.058759134586348585","0.006556740068632989","0.285094124293318"
"845","0.05875645696192783","0.0065240511061675395","0.2850478360775131"
"846","0.05877720734203812","0.006491527475704179","0.2850009779199156"
"847","0.05881886644480448","0.006459168332810489","0.2849535496819473"
"848","0.05889550095905834","0.00642697283743746","0.2850230008675011"
"849","0.058973961174984636","0.006394940153896369","0.28487503341722514"
"850","0.05907539308071287","0.006366162812904101","0.28472633869492303"
"851","0.05922946085057986","0.006340578386113542","0.2845769157947249"
"852","0.05943558457703666","0.00631812396444735","0.284426763807868"
"853","0.059664171258533495","0.006298736073181419","0.28427588182284114"
"854","0.059913518452288206","0.0062823505210704575","0.2841242689255285"
"855","0.06019080178518873","0.0062689021861826195","0.28397192419935313"
"856","0.06049617800609647","0.006258324740403893","0.28381884672542235"
"857","0.060830606325543345","0.006250550313961006","0.2836650355826701"
"858","0.06119394276048927","0.006247441586633407","0.283510489848002"
"859","0.06160905665686043","0.006216740773937995","0.28357823338323074"
"860","0.06205377613401943","0.006185922470832549","0.2836455825940848"
"861","0.06249717002526384","0.0061552585050764766","0.283712539990668"
"862","0.06292798397528945","0.006124748102663786","0.28365720990569804"
"863","0.06335835388541872","0.006094390493479108","0.2836013052184384"
"864","0.06380889085240746","0.006064184911279","0.2834222154884232"
"865","0.06426033875927203","0.0060341305936720754","0.28324245000420767"
"866","0.06470773469338494","0.006004226782099216","0.28306200723618336"
"867","0.06514572066325638","0.005974472721814676","0.2827573138939104"
"868","0.06558454176714554","0.005944867661866769","0.2824519320433593"
"869","0.0660233192578739","0.005915410855078755","0.2821458605651764"
"870","0.0664633047409821","0.0058861015580294815","0.2818390983645726"
"871","0.06690479184887185","0.005856939031034754","0.28153164437142175"
"872","0.06732240202550743","0.005827922538128277","0.28134852251664744"
"873","0.06773965815752947","0.005799051347043113","0.2811647103832476"
"874","0.06816862695166274","0.005770324729192959","0.28110596107376146"
"875","0.06859651486420962","0.0057417419596531545","0.2810466211398445"
"876","0.06903197564837474","0.005713302317142943","0.2809866902423673"
"877","0.06947506980990657","0.005685005084006561","0.28105315316078994"
"878","0.06991781084507719","0.005656849546195307","0.2811192324546947"
"879","0.07032122868728655","0.00562883499324859","0.281184930542098"
"880","0.07072383826096679","0.005600960718277104","0.2812502498243336"
"881","0.0711256417320621","0.0055732260179434355","0.2813151926861739"
"882","0.07156606761569946","0.005545630192445194","0.2813797614959518"
"883","0.07200612814892961","0.005518172545496723","0.2814439586056802"
"884","0.07247559121870167","0.005490852384311295","0.2815077863511722"
"885","0.07292002599693828","0.005463669019583659","0.2815712470521585"
"886","0.07336419655996355","0.005436621765472323","0.2816343430124066"
"887","0.07380862625045592","0.005409709939582446","0.2816970765198363"
"888","0.07425276749490643","0.005382932862947807","0.28175944984663664"
"889","0.07474317400638698","0.005356289860014176","0.2818214652493814"
"890","0.0752337922829914","0.0053297802586214915","0.2818831249691427"
"891","0.07572459497407177","0.005303403389987438","0.28194443123160506"
"892","0.0762155543781901","0.005277158588689843","0.2820053862471786"
"893","0.07670664246741732","0.005251045192649821","0.28206599221111067"
"894","0.07712421792605713","0.005225062543115165","0.2821262513035971"
"895","0.07756574460455959","0.005199209984643567","0.28218616568989296"
"896","0.0780067863436025","0.005173486865085322","0.28224573752042204"
