"Step","setup: Dylam - ep_info/Chicken","setup: Dylam - ep_info/Chicken__MIN","setup: Dylam - ep_info/Chicken__MAX","setup: Drq - ep_info/Chicken","setup: Drq - ep_info/Chicken__MIN","setup: Drq - ep_info/Chicken__MAX","setup: Decq - ep_info/Chicken","setup: Decq - ep_info/Chicken__MIN","setup: Decq - ep_info/Chicken__MAX","setup: Baseline - ep_info/Chicken","setup: Baseline - ep_info/Chicken__MIN","setup: Baseline - ep_info/Chicken__MAX"
"1342","52.5","0","70","0","0","0","0","0","0","0","0","0"
"1343","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1344","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1345","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1346","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1347","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1348","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1349","52.5","0","70","0","0","0","0","0","0","0","0","0"
"1350","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1351","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1352","43.75","0","70","0","0","0","0","0","0","0","0","0"
"1353","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1354","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1355","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1356","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1357","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1358","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1359","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1360","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1361","70","70","70","0","0","0","0","0","0","0","0","0"
"1362","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1363","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1364","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1365","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1366","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1367","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1368","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1369","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1370","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1371","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1372","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1373","70","70","70","0","0","0","0","0","0","0","0","0"
"1374","70","70","70","0","0","0","0","0","0","0","0","0"
"1375","70","70","70","0","0","0","0","0","0","0","0","0"
"1376","70","70","70","0","0","0","0","0","0","0","0","0"
"1377","70","70","70","0","0","0","0","0","0","0","0","0"
"1378","70","70","70","0","0","0","0","0","0","0","0","0"
"1379","70","70","70","0","0","0","0","0","0","0","0","0"
"1380","70","70","70","0","0","0","0","0","0","0","0","0"
"1381","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1382","70","70","70","0","0","0","0","0","0","0","0","0"
"1383","70","70","70","0","0","0","0","0","0","0","0","0"
"1384","70","70","70","0","0","0","0","0","0","0","0","0"
"1385","70","70","70","0","0","0","0","0","0","0","0","0"
"1386","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1387","70","70","70","0","0","0","0","0","0","0","0","0"
"1388","70","70","70","0","0","0","0","0","0","0","0","0"
"1389","70","70","70","0","0","0","0","0","0","0","0","0"
"1390","70","70","70","0","0","0","0","0","0","0","0","0"
"1391","70","70","70","0","0","0","0","0","0","0","0","0"
"1392","70","70","70","0","0","0","0","0","0","0","0","0"
"1393","70","70","70","0","0","0","0","0","0","0","0","0"
"1394","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1395","70","70","70","0","0","0","0","0","0","0","0","0"
"1396","70","70","70","0","0","0","0","0","0","0","0","0"
"1397","70","70","70","0","0","0","0","0","0","0","0","0"
"1398","70","70","70","0","0","0","0","0","0","0","0","0"
"1399","70","70","70","0","0","0","0","0","0","0","0","0"
"1400","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1401","70","70","70","0","0","0","0","0","0","0","0","0"
"1402","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1403","70","70","70","0","0","0","0","0","0","0","0","0"
"1404","70","70","70","0","0","0","0","0","0","0","0","0"
"1405","70","70","70","0","0","0","0","0","0","0","0","0"
"1406","70","70","70","0","0","0","0","0","0","0","0","0"
"1407","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1408","70","70","70","0","0","0","0","0","0","0","0","0"
"1409","70","70","70","0","0","0","0","0","0","0","0","0"
"1410","70","70","70","0","0","0","0","0","0","0","0","0"
"1411","70","70","70","0","0","0","0","0","0","0","0","0"
"1412","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1413","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1414","70","70","70","0","0","0","0","0","0","0","0","0"
"1415","70","70","70","0","0","0","0","0","0","0","0","0"
"1416","70","70","70","0","0","0","0","0","0","0","0","0"
"1417","70","70","70","0","0","0","0","0","0","0","0","0"
"1418","70","70","70","0","0","0","0","0","0","0","0","0"
"1419","70","70","70","0","0","0","0","0","0","0","0","0"
"1420","70","70","70","0","0","0","0","0","0","0","0","0"
"1421","70","70","70","0","0","0","0","0","0","0","0","0"
"1422","70","70","70","0","0","0","0","0","0","0","0","0"
"1423","70","70","70","0","0","0","0","0","0","0","0","0"
"1424","70","70","70","0","0","0","0","0","0","0","0","0"
"1425","70","70","70","0","0","0","0","0","0","0","0","0"
"1426","70","70","70","0","0","0","0","0","0","0","0","0"
"1427","70","70","70","0","0","0","0","0","0","0","0","0"
"1428","70","70","70","0","0","0","0","0","0","0","0","0"
"1429","70","70","70","0","0","0","0","0","0","0","0","0"
"1430","70","70","70","0","0","0","0","0","0","0","0","0"
"1431","70","70","70","0","0","0","0","0","0","0","0","0"
"1432","70","70","70","0","0","0","0","0","0","0","0","0"
"1433","70","70","70","0","0","0","0","0","0","0","0","0"
"1434","70","70","70","0","0","0","0","0","0","0","0","0"
"1435","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1436","70","70","70","0","0","0","0","0","0","0","0","0"
"1437","70","70","70","0","0","0","0","0","0","0","0","0"
"1438","70","70","70","0","0","0","0","0","0","0","0","0"
"1439","70","70","70","0","0","0","0","0","0","0","0","0"
"1440","70","70","70","0","0","0","0","0","0","0","0","0"
"1441","70","70","70","0","0","0","0","0","0","0","0","0"
"1442","70","70","70","0","0","0","0","0","0","0","0","0"
"1443","70","70","70","0","0","0","0","0","0","0","0","0"
"1444","70","70","70","0","0","0","0","0","0","0","0","0"
"1445","70","70","70","0","0","0","0","0","0","0","0","0"
"1446","70","70","70","0","0","0","0","0","0","0","0","0"
"1447","70","70","70","0","0","0","0","0","0","0","0","0"
"1448","70","70","70","0","0","0","0","0","0","0","0","0"
"1449","70","70","70","0","0","0","0","0","0","0","0","0"
"1450","70","70","70","0","0","0","0","0","0","0","0","0"
"1451","70","70","70","0","0","0","0","0","0","0","0","0"
"1452","70","70","70","0","0","0","0","0","0","0","0","0"
"1453","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1454","70","70","70","0","0","0","0","0","0","0","0","0"
"1455","70","70","70","0","0","0","0","0","0","0","0","0"
"1456","70","70","70","0","0","0","0","0","0","0","0","0"
"1457","70","70","70","0","0","0","0","0","0","0","0","0"
"1458","70","70","70","0","0","0","0","0","0","0","0","0"
"1459","70","70","70","0","0","0","0","0","0","0","0","0"
"1460","70","70","70","0","0","0","0","0","0","0","0","0"
"1461","70","70","70","0","0","0","0","0","0","0","0","0"
"1462","70","70","70","0","0","0","0","0","0","0","0","0"
"1463","70","70","70","0","0","0","0","0","0","0","0","0"
"1464","70","70","70","0","0","0","0","0","0","0","0","0"
"1465","70","70","70","0","0","0","0","0","0","0","0","0"
"1466","70","70","70","0","0","0","0","0","0","0","0","0"
"1467","70","70","70","0","0","0","0","0","0","0","0","0"
"1468","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1469","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1470","70","70","70","0","0","0","0","0","0","0","0","0"
"1471","70","70","70","0","0","0","0","0","0","0","0","0"
"1472","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1473","70","70","70","0","0","0","0","0","0","0","0","0"
"1474","70","70","70","0","0","0","0","0","0","0","0","0"
"1475","70","70","70","0","0","0","0","0","0","0","0","0"
"1476","70","70","70","0","0","0","0","0","0","0","0","0"
"1477","70","70","70","0","0","0","0","0","0","0","0","0"
"1478","70","70","70","0","0","0","0","0","0","0","0","0"
"1479","70","70","70","0","0","0","0","0","0","0","0","0"
"1480","70","70","70","0","0","0","0","0","0","0","0","0"
"1481","70","70","70","0","0","0","0","0","0","0","0","0"
"1482","70","70","70","0","0","0","0","0","0","0","0","0"
"1483","70","70","70","0","0","0","0","0","0","0","0","0"
"1484","70","70","70","0","0","0","0","0","0","0","0","0"
"1485","70","70","70","0","0","0","0","0","0","0","0","0"
"1486","70","70","70","0","0","0","0","0","0","0","0","0"
"1487","70","70","70","0","0","0","0","0","0","0","0","0"
"1488","70","70","70","0","0","0","0","0","0","0","0","0"
"1489","70","70","70","0","0","0","0","0","0","0","0","0"
"1490","70","70","70","0","0","0","0","0","0","0","0","0"
"1491","70","70","70","0","0","0","0","0","0","0","0","0"
"1492","70","70","70","0","0","0","0","0","0","0","0","0"
"1493","70","70","70","0","0","0","0","0","0","0","0","0"
"1494","70","70","70","0","0","0","0","0","0","0","0","0"
"1495","70","70","70","0","0","0","0","0","0","0","0","0"
"1496","70","70","70","0","0","0","0","0","0","0","0","0"
"1497","70","70","70","0","0","0","0","0","0","0","0","0"
"1498","70","70","70","0","0","0","0","0","0","0","0","0"
"1499","70","70","70","0","0","0","0","0","0","0","0","0"
"1500","70","70","70","0","0","0","0","0","0","0","0","0"
"1501","70","70","70","0","0","0","0","0","0","0","0","0"
"1502","70","70","70","0","0","0","0","0","0","0","0","0"
"1503","70","70","70","0","0","0","0","0","0","0","0","0"
"1504","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1505","70","70","70","0","0","0","0","0","0","0","0","0"
"1506","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1507","70","70","70","0","0","0","0","0","0","0","0","0"
"1508","70","70","70","0","0","0","0","0","0","0","0","0"
"1509","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1510","70","70","70","0","0","0","0","0","0","0","0","0"
"1511","70","70","70","0","0","0","0","0","0","0","0","0"
"1512","70","70","70","0","0","0","0","0","0","0","0","0"
"1513","70","70","70","0","0","0","0","0","0","0","0","0"
"1514","70","70","70","0","0","0","0","0","0","0","0","0"
"1515","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1516","70","70","70","0","0","0","0","0","0","0","0","0"
"1517","70","70","70","0","0","0","0","0","0","0","0","0"
"1518","70","70","70","0","0","0","0","0","0","0","0","0"
"1519","70","70","70","0","0","0","0","0","0","0","0","0"
"1520","70","70","70","0","0","0","0","0","0","0","0","0"
"1521","70","70","70","0","0","0","0","0","0","0","0","0"
"1522","70","70","70","0","0","0","0","0","0","0","0","0"
"1523","70","70","70","0","0","0","0","0","0","0","0","0"
"1524","70","70","70","0","0","0","0","0","0","0","0","0"
"1525","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1526","70","70","70","0","0","0","0","0","0","0","0","0"
"1527","70","70","70","0","0","0","0","0","0","0","0","0"
"1528","70","70","70","0","0","0","0","0","0","0","0","0"
"1529","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1530","70","70","70","0","0","0","0","0","0","0","0","0"
"1531","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1532","70","70","70","0","0","0","0","0","0","0","0","0"
"1533","70","70","70","0","0","0","0","0","0","0","0","0"
"1534","70","70","70","0","0","0","0","0","0","0","0","0"
"1535","70","70","70","0","0","0","0","0","0","0","0","0"
"1536","70","70","70","0","0","0","0","0","0","0","0","0"
"1537","70","70","70","0","0","0","0","0","0","0","0","0"
"1538","61.25","0","70","0","0","0","0","0","0","7","0","70"
"1539","70","70","70","0","0","0","0","0","0","0","0","0"
"1540","70","70","70","0","0","0","0","0","0","0","0","0"
"1541","70","70","70","0","0","0","0","0","0","0","0","0"
"1542","70","70","70","0","0","0","0","0","0","0","0","0"
"1543","70","70","70","0","0","0","0","0","0","0","0","0"
"1544","70","70","70","0","0","0","0","0","0","0","0","0"
"1545","70","70","70","0","0","0","0","0","0","0","0","0"
"1546","70","70","70","0","0","0","0","0","0","0","0","0"
"1547","70","70","70","0","0","0","0","0","0","0","0","0"
"1548","70","70","70","0","0","0","0","0","0","0","0","0"
"1549","70","70","70","0","0","0","0","0","0","0","0","0"
"1550","70","70","70","0","0","0","0","0","0","0","0","0"
"1551","70","70","70","0","0","0","0","0","0","0","0","0"
"1552","70","70","70","0","0","0","0","0","0","0","0","0"
"1553","70","70","70","0","0","0","0","0","0","0","0","0"
"1554","70","70","70","0","0","0","0","0","0","0","0","0"
"1555","70","70","70","0","0","0","0","0","0","0","0","0"
"1556","70","70","70","0","0","0","0","0","0","0","0","0"
"1557","70","70","70","0","0","0","0","0","0","0","0","0"
"1558","70","70","70","0","0","0","0","0","0","0","0","0"
"1559","70","70","70","0","0","0","0","0","0","0","0","0"
"1560","70","70","70","0","0","0","0","0","0","0","0","0"
"1561","70","70","70","0","0","0","0","0","0","0","0","0"
"1562","70","70","70","0","0","0","0","0","0","0","0","0"
"1563","70","70","70","0","0","0","0","0","0","0","0","0"
"1564","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1565","70","70","70","0","0","0","0","0","0","0","0","0"
"1566","70","70","70","0","0","0","0","0","0","0","0","0"
"1567","70","70","70","0","0","0","0","0","0","0","0","0"
"1568","70","70","70","0","0","0","0","0","0","0","0","0"
"1569","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1570","70","70","70","0","0","0","0","0","0","0","0","0"
"1571","70","70","70","0","0","0","0","0","0","0","0","0"
"1572","70","70","70","0","0","0","0","0","0","0","0","0"
"1573","70","70","70","0","0","0","0","0","0","0","0","0"
"1574","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1575","70","70","70","0","0","0","0","0","0","0","0","0"
"1576","70","70","70","0","0","0","0","0","0","0","0","0"
"1577","70","70","70","0","0","0","0","0","0","0","0","0"
"1578","70","70","70","0","0","0","0","0","0","0","0","0"
"1579","70","70","70","0","0","0","0","0","0","0","0","0"
"1580","70","70","70","0","0","0","0","0","0","0","0","0"
"1581","70","70","70","0","0","0","0","0","0","0","0","0"
"1582","70","70","70","0","0","0","0","0","0","0","0","0"
"1583","70","70","70","0","0","0","0","0","0","0","0","0"
"1584","70","70","70","0","0","0","0","0","0","0","0","0"
"1585","70","70","70","0","0","0","0","0","0","0","0","0"
"1586","70","70","70","0","0","0","0","0","0","0","0","0"
"1587","70","70","70","0","0","0","0","0","0","0","0","0"
"1588","70","70","70","0","0","0","0","0","0","0","0","0"
"1589","70","70","70","0","0","0","0","0","0","0","0","0"
"1590","70","70","70","0","0","0","0","0","0","0","0","0"
"1591","70","70","70","0","0","0","0","0","0","0","0","0"
"1592","70","70","70","0","0","0","0","0","0","0","0","0"
"1593","70","70","70","0","0","0","0","0","0","0","0","0"
"1594","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1595","70","70","70","0","0","0","0","0","0","0","0","0"
"1596","70","70","70","0","0","0","0","0","0","0","0","0"
"1597","70","70","70","0","0","0","0","0","0","0","0","0"
"1598","70","70","70","0","0","0","0","0","0","0","0","0"
"1599","70","70","70","0","0","0","0","0","0","0","0","0"
"1600","70","70","70","0","0","0","0","0","0","0","0","0"
"1601","70","70","70","0","0","0","0","0","0","0","0","0"
"1602","70","70","70","0","0","0","0","0","0","0","0","0"
"1603","70","70","70","0","0","0","0","0","0","0","0","0"
"1604","70","70","70","0","0","0","0","0","0","0","0","0"
"1605","70","70","70","0","0","0","0","0","0","0","0","0"
"1606","70","70","70","0","0","0","0","0","0","0","0","0"
"1607","70","70","70","0","0","0","0","0","0","0","0","0"
"1608","70","70","70","0","0","0","0","0","0","0","0","0"
"1609","70","70","70","0","0","0","0","0","0","0","0","0"
"1610","70","70","70","0","0","0","0","0","0","0","0","0"
"1611","70","70","70","0","0","0","0","0","0","0","0","0"
"1612","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1613","70","70","70","0","0","0","0","0","0","0","0","0"
"1614","70","70","70","0","0","0","0","0","0","0","0","0"
"1615","70","70","70","0","0","0","0","0","0","0","0","0"
"1616","70","70","70","0","0","0","0","0","0","0","0","0"
"1617","70","70","70","0","0","0","0","0","0","0","0","0"
"1618","70","70","70","0","0","0","0","0","0","0","0","0"
"1619","70","70","70","0","0","0","0","0","0","0","0","0"
"1620","70","70","70","0","0","0","0","0","0","0","0","0"
"1621","70","70","70","0","0","0","0","0","0","0","0","0"
"1622","70","70","70","0","0","0","0","0","0","0","0","0"
"1623","70","70","70","0","0","0","0","0","0","0","0","0"
"1624","70","70","70","0","0","0","0","0","0","0","0","0"
"1625","70","70","70","0","0","0","0","0","0","0","0","0"
"1626","70","70","70","0","0","0","0","0","0","0","0","0"
"1627","70","70","70","0","0","0","0","0","0","0","0","0"
"1628","70","70","70","0","0","0","0","0","0","0","0","0"
"1629","70","70","70","0","0","0","0","0","0","0","0","0"
"1630","70","70","70","0","0","0","0","0","0","0","0","0"
"1631","70","70","70","0","0","0","0","0","0","0","0","0"
"1632","70","70","70","0","0","0","0","0","0","0","0","0"
"1633","70","70","70","0","0","0","0","0","0","0","0","0"
"1634","70","70","70","0","0","0","0","0","0","0","0","0"
"1635","70","70","70","0","0","0","0","0","0","0","0","0"
"1636","70","70","70","0","0","0","0","0","0","0","0","0"
"1637","70","70","70","0","0","0","0","0","0","0","0","0"
"1638","70","70","70","0","0","0","0","0","0","0","0","0"
"1639","70","70","70","0","0","0","0","0","0","0","0","0"
"1640","70","70","70","0","0","0","0","0","0","0","0","0"
"1641","70","70","70","0","0","0","0","0","0","0","0","0"
"1642","70","70","70","0","0","0","0","0","0","0","0","0"
"1643","70","70","70","0","0","0","0","0","0","0","0","0"
"1644","70","70","70","0","0","0","0","0","0","0","0","0"
"1645","70","70","70","0","0","0","0","0","0","0","0","0"
"1646","70","70","70","0","0","0","0","0","0","0","0","0"
"1647","70","70","70","0","0","0","0","0","0","0","0","0"
"1648","70","70","70","0","0","0","0","0","0","0","0","0"
"1649","70","70","70","0","0","0","0","0","0","0","0","0"
"1650","70","70","70","0","0","0","0","0","0","0","0","0"
"1651","70","70","70","0","0","0","0","0","0","0","0","0"
"1652","70","70","70","0","0","0","0","0","0","0","0","0"
"1653","70","70","70","0","0","0","0","0","0","0","0","0"
"1654","70","70","70","0","0","0","0","0","0","0","0","0"
"1655","70","70","70","0","0","0","0","0","0","0","0","0"
"1656","70","70","70","0","0","0","0","0","0","0","0","0"
"1657","70","70","70","0","0","0","0","0","0","0","0","0"
"1658","70","70","70","0","0","0","0","0","0","0","0","0"
"1659","70","70","70","0","0","0","0","0","0","0","0","0"
"1660","70","70","70","0","0","0","0","0","0","0","0","0"
"1661","70","70","70","0","0","0","0","0","0","0","0","0"
"1662","70","70","70","0","0","0","0","0","0","0","0","0"
"1663","70","70","70","0","0","0","0","0","0","0","0","0"
"1664","70","70","70","0","0","0","0","0","0","0","0","0"
"1665","70","70","70","0","0","0","0","0","0","0","0","0"
"1666","70","70","70","0","0","0","0","0","0","0","0","0"
"1667","70","70","70","0","0","0","0","0","0","0","0","0"
"1668","70","70","70","0","0","0","0","0","0","0","0","0"
"1669","70","70","70","0","0","0","0","0","0","0","0","0"
"1670","70","70","70","0","0","0","0","0","0","0","0","0"
"1671","70","70","70","0","0","0","0","0","0","0","0","0"
"1672","70","70","70","0","0","0","0","0","0","0","0","0"
"1673","70","70","70","0","0","0","0","0","0","0","0","0"
"1674","70","70","70","0","0","0","0","0","0","0","0","0"
"1675","70","70","70","0","0","0","0","0","0","0","0","0"
"1676","70","70","70","0","0","0","0","0","0","0","0","0"
"1677","70","70","70","0","0","0","0","0","0","0","0","0"
"1678","70","70","70","0","0","0","0","0","0","0","0","0"
"1679","70","70","70","0","0","0","0","0","0","0","0","0"
"1680","70","70","70","0","0","0","0","0","0","0","0","0"
"1681","70","70","70","0","0","0","0","0","0","0","0","0"
"1682","70","70","70","0","0","0","0","0","0","0","0","0"
"1683","70","70","70","0","0","0","0","0","0","0","0","0"
"1684","70","70","70","0","0","0","0","0","0","0","0","0"
"1685","70","70","70","0","0","0","0","0","0","0","0","0"
"1686","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1687","70","70","70","0","0","0","0","0","0","0","0","0"
"1688","70","70","70","0","0","0","0","0","0","0","0","0"
"1689","70","70","70","0","0","0","0","0","0","0","0","0"
"1690","70","70","70","0","0","0","0","0","0","0","0","0"
"1691","70","70","70","0","0","0","0","0","0","0","0","0"
"1692","70","70","70","0","0","0","0","0","0","0","0","0"
"1693","70","70","70","0","0","0","0","0","0","0","0","0"
"1694","70","70","70","0","0","0","0","0","0","0","0","0"
"1695","70","70","70","0","0","0","0","0","0","0","0","0"
"1696","70","70","70","0","0","0","0","0","0","0","0","0"
"1697","70","70","70","0","0","0","0","0","0","0","0","0"
"1698","70","70","70","0","0","0","0","0","0","0","0","0"
"1699","70","70","70","0","0","0","0","0","0","0","0","0"
"1700","70","70","70","0","0","0","0","0","0","0","0","0"
"1701","70","70","70","0","0","0","0","0","0","0","0","0"
"1702","70","70","70","0","0","0","0","0","0","0","0","0"
"1703","70","70","70","0","0","0","0","0","0","0","0","0"
"1704","70","70","70","0","0","0","0","0","0","0","0","0"
"1705","70","70","70","0","0","0","0","0","0","0","0","0"
"1706","70","70","70","0","0","0","0","0","0","0","0","0"
"1707","70","70","70","0","0","0","0","0","0","0","0","0"
"1708","70","70","70","0","0","0","0","0","0","0","0","0"
"1709","70","70","70","0","0","0","0","0","0","0","0","0"
"1710","70","70","70","0","0","0","0","0","0","0","0","0"
"1711","70","70","70","0","0","0","0","0","0","0","0","0"
"1712","70","70","70","0","0","0","0","0","0","0","0","0"
"1713","70","70","70","0","0","0","0","0","0","0","0","0"
"1714","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1715","70","70","70","0","0","0","0","0","0","0","0","0"
"1716","70","70","70","0","0","0","0","0","0","0","0","0"
"1717","70","70","70","0","0","0","0","0","0","0","0","0"
"1718","70","70","70","0","0","0","0","0","0","0","0","0"
"1719","70","70","70","0","0","0","0","0","0","0","0","0"
"1720","70","70","70","0","0","0","0","0","0","0","0","0"
"1721","70","70","70","0","0","0","0","0","0","0","0","0"
"1722","70","70","70","0","0","0","0","0","0","0","0","0"
"1723","70","70","70","0","0","0","0","0","0","0","0","0"
"1724","70","70","70","0","0","0","0","0","0","0","0","0"
"1725","70","70","70","0","0","0","0","0","0","0","0","0"
"1726","70","70","70","0","0","0","0","0","0","0","0","0"
"1727","70","70","70","0","0","0","0","0","0","0","0","0"
"1728","70","70","70","0","0","0","0","0","0","0","0","0"
"1729","70","70","70","0","0","0","0","0","0","0","0","0"
"1730","70","70","70","0","0","0","0","0","0","0","0","0"
"1731","70","70","70","0","0","0","0","0","0","0","0","0"
"1732","70","70","70","0","0","0","0","0","0","0","0","0"
"1733","70","70","70","0","0","0","0","0","0","0","0","0"
"1734","70","70","70","0","0","0","0","0","0","0","0","0"
"1735","70","70","70","0","0","0","0","0","0","0","0","0"
"1736","70","70","70","0","0","0","0","0","0","0","0","0"
"1737","70","70","70","0","0","0","0","0","0","0","0","0"
"1738","70","70","70","0","0","0","0","0","0","0","0","0"
"1739","70","70","70","0","0","0","0","0","0","0","0","0"
"1740","70","70","70","0","0","0","0","0","0","0","0","0"
"1741","70","70","70","0","0","0","0","0","0","0","0","0"
"1742","70","70","70","0","0","0","0","0","0","0","0","0"
"1743","70","70","70","0","0","0","0","0","0","0","0","0"
"1744","70","70","70","0","0","0","0","0","0","0","0","0"
"1745","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1746","70","70","70","0","0","0","0","0","0","0","0","0"
"1747","70","70","70","0","0","0","0","0","0","0","0","0"
"1748","70","70","70","0","0","0","0","0","0","0","0","0"
"1749","70","70","70","0","0","0","0","0","0","0","0","0"
"1750","70","70","70","0","0","0","0","0","0","0","0","0"
"1751","70","70","70","0","0","0","0","0","0","0","0","0"
"1752","70","70","70","0","0","0","0","0","0","0","0","0"
"1753","70","70","70","0","0","0","0","0","0","0","0","0"
"1754","70","70","70","0","0","0","0","0","0","0","0","0"
"1755","70","70","70","0","0","0","0","0","0","0","0","0"
"1756","70","70","70","0","0","0","0","0","0","0","0","0"
"1757","70","70","70","0","0","0","0","0","0","0","0","0"
"1758","70","70","70","0","0","0","0","0","0","0","0","0"
"1759","70","70","70","0","0","0","0","0","0","0","0","0"
"1760","70","70","70","0","0","0","0","0","0","0","0","0"
"1761","70","70","70","0","0","0","0","0","0","0","0","0"
"1762","70","70","70","0","0","0","0","0","0","0","0","0"
"1763","70","70","70","0","0","0","0","0","0","0","0","0"
"1764","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1765","70","70","70","0","0","0","0","0","0","0","0","0"
"1766","70","70","70","0","0","0","0","0","0","0","0","0"
"1767","70","70","70","0","0","0","0","0","0","0","0","0"
"1768","70","70","70","0","0","0","0","0","0","0","0","0"
"1769","70","70","70","0","0","0","0","0","0","0","0","0"
"1770","70","70","70","0","0","0","0","0","0","0","0","0"
"1771","70","70","70","0","0","0","0","0","0","0","0","0"
"1772","70","70","70","0","0","0","0","0","0","0","0","0"
"1773","70","70","70","0","0","0","0","0","0","0","0","0"
"1774","70","70","70","0","0","0","0","0","0","0","0","0"
"1775","70","70","70","0","0","0","0","0","0","0","0","0"
"1776","70","70","70","0","0","0","0","0","0","0","0","0"
"1777","70","70","70","0","0","0","0","0","0","0","0","0"
"1778","70","70","70","0","0","0","0","0","0","0","0","0"
"1779","70","70","70","0","0","0","0","0","0","0","0","0"
"1780","70","70","70","0","0","0","0","0","0","0","0","0"
"1781","70","70","70","0","0","0","0","0","0","0","0","0"
"1782","70","70","70","0","0","0","0","0","0","0","0","0"
"1783","70","70","70","0","0","0","0","0","0","0","0","0"
"1784","70","70","70","0","0","0","0","0","0","0","0","0"
"1785","70","70","70","0","0","0","0","0","0","0","0","0"
"1786","70","70","70","0","0","0","0","0","0","0","0","0"
"1787","70","70","70","0","0","0","0","0","0","0","0","0"
"1788","70","70","70","0","0","0","0","0","0","0","0","0"
"1789","70","70","70","0","0","0","0","0","0","0","0","0"
"1790","70","70","70","0","0","0","0","0","0","0","0","0"
"1791","70","70","70","0","0","0","0","0","0","0","0","0"
"1792","70","70","70","0","0","0","0","0","0","0","0","0"
"1793","70","70","70","0","0","0","0","0","0","0","0","0"
"1794","70","70","70","0","0","0","0","0","0","0","0","0"
"1795","70","70","70","0","0","0","0","0","0","0","0","0"
"1796","70","70","70","0","0","0","0","0","0","0","0","0"
"1797","70","70","70","0","0","0","0","0","0","0","0","0"
"1798","70","70","70","0","0","0","0","0","0","0","0","0"
"1799","70","70","70","0","0","0","0","0","0","0","0","0"
"1800","70","70","70","0","0","0","0","0","0","0","0","0"
"1801","70","70","70","0","0","0","0","0","0","0","0","0"
"1802","70","70","70","0","0","0","0","0","0","0","0","0"
"1803","70","70","70","0","0","0","0","0","0","0","0","0"
"1804","70","70","70","0","0","0","0","0","0","0","0","0"
"1805","70","70","70","0","0","0","0","0","0","0","0","0"
"1806","70","70","70","0","0","0","0","0","0","0","0","0"
"1807","70","70","70","0","0","0","0","0","0","0","0","0"
"1808","70","70","70","0","0","0","0","0","0","0","0","0"
"1809","70","70","70","0","0","0","0","0","0","0","0","0"
"1810","61.25","0","70","0","0","0","0","0","0","0","0","0"
"1811","70","70","70","0","0","0","0","0","0","0","0","0"
