"Step","env: TAXI - lambdas/Energy","env: TAXI - lambdas/Energy__MIN","env: TAXI - lambdas/Energy__MAX"
"449","0.25018530112549636","0.2445474692444256","0.25912723667617316"
"450","0.2501307001209563","0.24445222669433506","0.2592027376177196"
"451","0.25008807538874633","0.24435359897115885","0.25924954050827265"
"452","0.2500495417003211","0.24426955818710167","0.2593231547500079"
"453","0.25002950334868573","0.24423599521689449","0.2592991164199926"
"454","0.24999661682320914","0.2442107924105873","0.2592739204400424"
"455","0.24995581344508352","0.24408599457451913","0.25924871824544066"
"456","0.24993810221472038","0.24395432728050992","0.25918780370887295"
"457","0.2499034852456304","0.24386744016747092","0.25906871746935306"
"458","0.24981884984887248","0.2437000067423256","0.25894159882140244"
"459","0.24974878490495594","0.24350521425788968","0.25866726122864053"
"460","0.24966267705856934","0.2432362079397136","0.2584312352053159"
"461","0.24953986920299148","0.24303953497208905","0.25819971998982655"
"462","0.24938725667200848","0.24287429629963692","0.2579798478007387"
"463","0.24925652078295873","0.24273502333672203","0.25779183687046336"
"464","0.24913457642933232","0.24250868084718483","0.25760135413339"
"465","0.24902904600446046","0.24234190956051901","0.2574365094580823"
"466","0.2488879154663199","0.242237341719299","0.25720170795382274"
"467","0.2487701449698335","0.24210662698496913","0.25704531208260706"
"468","0.24865863001173266","0.24203800356901387","0.25683797502963474"
"469","0.24855638372215014","0.24204812852895788","0.2567592612458436"
"470","0.24845382540678834","0.24218005932119333","0.25661588003516606"
"471","0.2483744136739361","0.24230289038434807","0.25653379826370276"
"472","0.24833221686969997","0.24234430941646573","0.25647449186202276"
"473","0.2482659531329976","0.24246525282891904","0.25634074796320494"
"474","0.2481917010740801","0.24256385109866976","0.2561327795873818"
"475","0.2481352237829506","0.2425761587439966","0.2559336793143748"
"476","0.24808257076875573","0.24260643004169902","0.2558755402729095"
"477","0.24800478376336219","0.2425807629527847","0.25603173555565606"
"478","0.24798273692297332","0.24256233333357136","0.2562342549905303"
"479","0.24793497867984032","0.24251597844543712","0.2563240492081858"
"480","0.24790261051248938","0.2424087789830983","0.2562941373007811"
"481","0.24786378848369597","0.2423170808018114","0.25626357821969936"
"482","0.24782549044419122","0.24231756976524135","0.2562122320215375"
"483","0.24778623562285967","0.2422787300269263","0.25617544445193857"
"484","0.24775219023962367","0.2422943541554964","0.2561458690948864"
"485","0.24767790527925654","0.24241058827874593","0.2560711114539743"
"486","0.24761988281833852","0.24247849053016188","0.25597447170891896"
"487","0.24756059485418716","0.24261865038638572","0.2559488363903275"
"488","0.2474705383584075","0.24279925351117812","0.25590124926109586"
"489","0.24737727233082088","0.24302658484782924","0.2559477246651602"
"490","0.24725373106425783","0.24271509208029157","0.2559536183275941"
"491","0.24712325645764538","0.24231807395791155","0.25591143039867303"
"492","0.24696650915313073","0.24193679238472568","0.25582518609934135"
"493","0.24681634061151483","0.24161070672987825","0.2556448795841148"
"494","0.24669109965492084","0.24136439869503734","0.25535611091521015"
"495","0.2466046303009534","0.2411160974346691","0.25516326780430887"
"496","0.24653415461055092","0.24089798100573673","0.2550625810114633"
"497","0.2464916605763726","0.24077684741298425","0.25502153801114347"
"498","0.24647898172421484","0.24070040587072497","0.2550099964168519"
"499","0.24649229836075043","0.24069830833680672","0.2549886035609253"
"500","0.2465395203307495","0.24079766074341574","0.2549819331217448"
"501","0.2466099797634116","0.2409323544479661","0.2550277487225486"
"502","0.24667818562113575","0.2411818280862193","0.2551236426824826"
"503","0.24674237885197364","0.24143754483403068","0.2553049768823496"
"504","0.24679435224177482","0.2416123800129868","0.2555566232668454"
"505","0.2468383114082094","0.24176261460757215","0.2557128089520728"
"506","0.2468588434120739","0.24188458580782107","0.2558696931195362"
"507","0.24682536813943753","0.24189607803138768","0.25586845325947677"
"508","0.24676419897886942","0.24187720425530002","0.255816517755937"
"509","0.24670047583505897","0.24171241362984802","0.2557524209959351"
"510","0.2466372467685785","0.2412479618808069","0.25568974564564884"
"511","0.24654538332855763","0.24086024254184454","0.255608712161832"
"512","0.24647552681163143","0.24048587077663747","0.2555598340537593"
"513","0.24638948993036802","0.24008263706725452","0.2555257514960956"
"514","0.24631947719678277","0.2397636199571838","0.25546571953860014"
"515","0.2462627424751534","0.2395534838734617","0.25544646057407655"
"516","0.2461615932374368","0.2392740844145438","0.2553048652079648"
"517","0.246067535747628","0.23895547463159422","0.2552352938024543"
"518","0.2459442643740263","0.23867376619193445","0.2551194345936198"
"519","0.2458237014479087","0.23837898718974923","0.2549925234789858"
"520","0.24573347771920456","0.23811735902292072","0.2550019450990446"
"521","0.2456780322641278","0.2378563228582014","0.2550184514878128"
"522","0.245624754635349","0.23758212789217478","0.2549986269182803"
"523","0.24556748210892626","0.2373423638359218","0.2548507513523203"
"524","0.24548027303618286","0.23701671554204465","0.25480616533646366"
"525","0.2453558117419699","0.23669941212998175","0.2547925035073895"
"526","0.2452932409458904","0.23653972790320726","0.25478605202793286"
"527","0.245250731490735","0.23642551500317965","0.2547805709829852"
"528","0.24525968022822048","0.23645465019353454","0.25476858892429954"
"529","0.24524561811148757","0.2365374611608394","0.2547189734921723"
"530","0.24523050642942143","0.23653037307715846","0.25456698669215205"
"531","0.24518345137683922","0.2365167417834442","0.25436533449935156"
"532","0.24510406363766624","0.2364739114637334","0.25407043624619846"
"533","0.24500737956437274","0.23641205503065477","0.25383255132431415"
"534","0.24489726845079351","0.23634384680156803","0.25340756800208497"
"535","0.24477616680621073","0.23608874868534294","0.2530514072379161"
"536","0.24460494203708336","0.23577363134797286","0.25271126470283384"
"537","0.244409728050046","0.23547833292052062","0.25236578120773084"
"538","0.24419208552132918","0.23500787099520645","0.25201497432133596"
"539","0.24398984686570713","0.23442601857396692","0.25162996583177016"
"540","0.2437508709449944","0.2338725338964009","0.2513064063897226"
"541","0.24352301162856413","0.2333613185818291","0.2509648641775438"
"542","0.24331242853704285","0.232870680398986","0.2505927954730898"
"543","0.24312714852800332","0.2325264508722426","0.2502520431084364"
"544","0.24296837917347475","0.23240078206410017","0.2501233369575669"
"545","0.24283782082342942","0.2324395791032864","0.25007631006747366"
"546","0.2427449789396253","0.23253900687799153","0.25006961039559067"
"547","0.24266983340747433","0.2326492423602635","0.25020853001011073"
"548","0.24257843384673566","0.23274747456788825","0.2503669171669375"
"549","0.24248619196992638","0.23292296946202434","0.25039612412752166"
"550","0.24240167374827157","0.23325823024610487","0.25040249056024044"
"551","0.2423317233720371","0.23365818280541115","0.25045688179569936"
"552","0.2422416407197915","0.23412124233361994","0.2503470633255376"
"553","0.24216602327181444","0.23451962139748717","0.2501845997858684"
"554","0.24208459786571263","0.23483282006230446","0.25010847339051917"
"555","0.24197901017402934","0.23497745866149838","0.24999857684884477"
"556","0.24183018313431734","0.23510653511757237","0.24976415891844755"
"557","0.24169070350745964","0.23520098550347512","0.24944338321168213"
"558","0.24155119054334911","0.23542380181328162","0.24901380488049862"
"559","0.24143528769444642","0.23556644022882195","0.2486717993329337"
"560","0.241289060519665","0.2355526008696158","0.24835001940727533"
"561","0.24113617909909463","0.23552977412590628","0.2479483711823121"
"562","0.2410017742536227","0.2353994894211475","0.24756847008668115"
"563","0.24086868205611217","0.23505832554826195","0.2472850454271391"
"564","0.24070099991868657","0.23458361954798373","0.24700919674829128"
"565","0.24054356137708174","0.23412950133379604","0.24687123672145325"
"566","0.24041527715180874","0.23375084715099131","0.24683011040766925"
"567","0.24029382938872304","0.233366932071625","0.24672027120396345"
"568","0.24015723218112547","0.23304941503469506","0.24668580934952633"
"569","0.23996120838366236","0.23256894535049","0.24664757200224663"
"570","0.23980101381193597","0.2322616699360256","0.2466946720032389"
"571","0.2396278388350584","0.23186937891558596","0.24669563530341032"
"572","0.23943767068366917","0.23148983730253408","0.24667866197879043"
"573","0.239210475044686","0.23101897765330862","0.24660558843070268"
"574","0.2390192539833401","0.23053673718830683","0.24648682242627465"
"575","0.2387982503065222","0.23011004865463908","0.2463799325915502"
"576","0.23856311862444818","0.22965765490539228","0.24634485496642072"
"577","0.23830549323869818","0.2292311700886209","0.24645339377234748"
"578","0.23803161012616733","0.22875444145347223","0.24644846040305013"
"579","0.23777272729404939","0.22828181093416505","0.24639363911335863"
"580","0.23747601615241892","0.22766213272110375","0.24623033234511582"
"581","0.23717033613979618","0.22702764712044193","0.24608167525343308"
"582","0.23687711014940419","0.2264767421047613","0.2460448277659681"
"583","0.23655295863503967","0.22594186737469144","0.24608993876998958"
"584","0.23619813823534902","0.2255150125468013","0.24606436865146106"
"585","0.23587257330200656","0.22508304400385554","0.24594661740099374"
"586","0.23552757400460514","0.2246927112660902","0.24567296303006986"
"587","0.2351452887914564","0.2242828459103655","0.24538115854314216"
"588","0.23479052626386307","0.22398871192395017","0.24509281198029068"
"589","0.23443658361520364","0.22384900582279948","0.24483873237876952"
"590","0.23410307476736153","0.22378385359400435","0.24457385153891936"
"591","0.2337649208798243","0.22364844828407002","0.24427505944877306"
"592","0.23342080548748617","0.22353684942688204","0.24396561756116256"
"593","0.2331109649762674","0.2234007327258564","0.24360564196489792"
"594","0.2328196959201092","0.22314360931362","0.2432493993466729"
"595","0.23248695064706823","0.22285725571005013","0.24284272039840585"
"596","0.2321601533399237","0.2225326126087276","0.2424476934412493"
"597","0.23185387316851208","0.22234110327236525","0.24197000783758915"
"598","0.2315735416458154","0.22200360945217565","0.24159601402458686"
"599","0.23128027945260565","0.22155460475000785","0.24124135172463276"
"600","0.23099105968712214","0.22097211766622643","0.2408684322529567"
"601","0.230669193245999","0.22045849823316588","0.24046306148195484"
"602","0.23035064023645227","0.21981797465724168","0.24002144375810863"
"603","0.23003189288217393","0.2192124733205389","0.23956314061768746"
"604","0.22966510422258465","0.2186721486217672","0.23909598988687192"
"605","0.22933224819428855","0.21813893249410665","0.23879151452329933"
"606","0.22901066824649496","0.21762992789165683","0.23850623637388027"
"607","0.22868811282975704","0.216989558503555","0.23819456877659836"
"608","0.22835373383667523","0.21643448504513965","0.23784878158952083"
"609","0.22800233949380125","0.21603839911546358","0.23748330713699392"
"610","0.22763321589464108","0.21564102732798915","0.23711124150739504"
"611","0.22731077316798687","0.2152674894001727","0.2368604495889869"
"612","0.22700228302684694","0.2148912643855698","0.23670053883832276"
"613","0.22668704821939376","0.21450574446096932","0.2365698365641933"
"614","0.2263953961965373","0.21414407181108128","0.23641597859909327"
"615","0.22608528739929762","0.2137187008616467","0.23618150881784208"
"616","0.2257870807254489","0.21325767213393254","0.23591771139312598"
"617","0.2255007136767367","0.21285931239683079","0.2357097804414014"
"618","0.22519266746343325","0.21241054115573005","0.23550645021042624"
"619","0.2249162181043823","0.21184105540616557","0.23525920814169193"
"620","0.2246190537303537","0.2112709141289014","0.23499573905954002"
"621","0.2243077944420237","0.21080395971923424","0.2346596585281312"
"622","0.22394736776893237","0.21036130211615794","0.2342761432099236"
"623","0.2236096589610904","0.21004551745840344","0.23384796434843036"
"624","0.22330396827166657","0.20986421918718368","0.23355543919072472"
"625","0.2229821518622499","0.20972488830708544","0.23329024097614712"
"626","0.22266456332795484","0.20964073897817265","0.23308520440287356"
"627","0.22232834713491534","0.20951272446070154","0.23296385016973936"
"628","0.2219856843738798","0.20941183930711194","0.2327927627803284"
"629","0.22162513126758268","0.20928182196654432","0.2325628759946259"
"630","0.22125906114198873","0.20920841256631179","0.23230869626979542"
"631","0.2208727648514987","0.2089477495389749","0.23206199704726233"
"632","0.22052051963073738","0.20872417406501545","0.23174347398709028"
"633","0.22015024653512266","0.20848528912944117","0.23140095422666457"
"634","0.21973298480611092","0.2080795791311746","0.23096438835621436"
"635","0.21933487470761218","0.20768607453779583","0.2304909921304088"
"636","0.21892411755647104","0.20720803564327261","0.22996232408530512"
"637","0.21855236170891085","0.20680565742877793","0.22930693544853775"
"638","0.21819758527104877","0.20644374430235748","0.2286326641942439"
"639","0.21782493883085782","0.20605488653943765","0.22800995523105444"
"640","0.21745440260299928","0.20561223678633947","0.22741075886799392"
"641","0.21709323564193111","0.20518603039876143","0.226748551419686"
"642","0.2167061655739635","0.20473172236857515","0.22610204626642028"
"643","0.21629348619195343","0.20419947418141382","0.22542190944555998"
"644","0.2158958503149674","0.20371239101745425","0.22476156490240953"
"645","0.21549864908295285","0.20318791930235997","0.22418901107380618"
"646","0.21508164856247966","0.20266132586187707","0.2235958484257568"
"647","0.21461991958992427","0.20212044120461964","0.22301019773372782"
"648","0.21411173892849913","0.20155853885588498","0.22242669076539015"
"649","0.21360721354839027","0.2010759466398635","0.2218025004632528"
"650","0.21313258319307565","0.20067107119423588","0.22125291336701233"
"651","0.21264254751860595","0.2002744858103378","0.22071339173272975"
"652","0.2121411933580144","0.19988209370316037","0.22014233513853357"
"653","0.21164465030371452","0.19944226856043581","0.21961901510980122"
"654","0.2111504628037349","0.19892253815953295","0.21910434879105042"
"655","0.21067840263830373","0.1985557195957807","0.21850558581092816"
"656","0.21020026453784868","0.19822701851837504","0.21799107420059516"
"657","0.20971722242808358","0.19785597740487046","0.21748520701882307"
"658","0.20924421080269934","0.19742229673132417","0.2170418238319505"
"659","0.20877453375676858","0.19689618011356036","0.21664995433738932"
"660","0.20826401893773006","0.19629427980291644","0.21619753369215863"
"661","0.2077455366862977","0.1956946407893874","0.2157980774332129"
"662","0.207270101170346","0.19508086322442023","0.21538932354668863"
"663","0.2067947102437399","0.19449127091219548","0.21498616125585687"
"664","0.20630023641028078","0.19390800869745808","0.2145723552671527"
"665","0.20576458024490957","0.19321331985638507","0.21412359679861798"
"666","0.20523164388775497","0.19249109869834632","0.21364134944718605"
"667","0.2047083047420561","0.1917825573401678","0.21317988526374124"
"668","0.20418682763977625","0.19106707705862563","0.21264293246461582"
"669","0.20364597281728608","0.19034467882108436","0.21218123366532438"
"670","0.20312931410350993","0.18968408910994394","0.21181762022263453"
"671","0.2026032141041212","0.18902187854016173","0.21140244866803454"
"672","0.2020525499332179","0.18836630932080872","0.21099022027362524"
"673","0.20150652115223971","0.18773664095247497","0.21050209335524742"
"674","0.2009481625156281","0.18710937412852657","0.21002127126745304"
"675","0.20039522067433008","0.186498291332002","0.2095082650892075"
"676","0.19986717518393057","0.18593369944803062","0.20904216130795297"
"677","0.19934863213175813","0.18541545754003017","0.20855331897778143"
"678","0.1988197358120459","0.18492684490064903","0.2080758983861679"
"679","0.1983019668719194","0.18446085755270197","0.20754437508097548"
"680","0.19777990763285155","0.18393997086680927","0.20695891628459553"
"681","0.19728407778895282","0.18344186173584592","0.20641122215251545"
"682","0.1967908244149284","0.18292214524824002","0.20583419146446766"
"683","0.1963009751172839","0.18233654824146225","0.20528400248096781"
"684","0.19583089375887094","0.18176431178015537","0.20477015626421352"
"685","0.1953576225869421","0.18116793360586184","0.20424186148709825"
"686","0.19486803290066187","0.1806599472814404","0.20365804575853003"
"687","0.19436186402351718","0.18007337094016587","0.20306962577957202"
"688","0.19388131479586582","0.17947378526185134","0.20251092738273493"
"689","0.1934024601226289","0.17884871222646564","0.20190770191397373"
"690","0.19288940702194654","0.1782344211613311","0.2012490906758145"
"691","0.1923703880227148","0.17769355611248694","0.20060814503665575"
"692","0.1918381223336928","0.17715202408395847","0.1999710523067446"
"693","0.19127872824682646","0.17663074542116916","0.19930337534386697"
"694","0.1907335766796597","0.17610314559275786","0.19878095015236563"
"695","0.19016978512133578","0.17557622666243244","0.19824713270817962"
"696","0.18961397333157676","0.17491168266299154","0.19776785468834818"
"697","0.18904476524099137","0.1742595201164204","0.19726146322349572"
"698","0.1884631867679587","0.17362529771501872","0.19667277160845967"
"699","0.1878851477051941","0.17303695594954988","0.196100213009446"
"700","0.18734390433033077","0.17252656411691056","0.19559631475238617"
"701","0.18679014100205205","0.17192290252725173","0.1951220944200341"
"702","0.18626770609827564","0.1713608864413458","0.19467468568701043"
"703","0.1857795515642538","0.17081232179654993","0.1940973854062428"
"704","0.18525797683505324","0.17027155054155912","0.19350987809462736"
"705","0.1847543198526514","0.16975961952390212","0.19301766494996056"
"706","0.1842510508404503","0.16927924614912138","0.19245242701393986"
"707","0.18378936691868675","0.1688626707859596","0.19195861455940355"
"708","0.18332480747640018","0.16846043200709496","0.1916948197272645"
"709","0.18289824913234348","0.1680401034622905","0.1915016507801954"
"710","0.18252998738410448","0.16758625430580165","0.1913148197242242"
"711","0.18217487208177893","0.16715959763281757","0.19121924373660457"
"712","0.18177975126386303","0.1667445314717647","0.19098751620282664"
"713","0.18136075828600004","0.16630010552976437","0.19080231268686682"
"714","0.18102762890422047","0.16582500916882362","0.1915207049017254"
"715","0.18079287647249997","0.1653207589673513","0.19218933568441546"
"716","0.18060154390768807","0.1654261025178027","0.19268329664295997"
"717","0.18040978942230773","0.1651062594079052","0.1931103734433962"
"718","0.180212780401858","0.16441174552213905","0.1935213684201874"
"719","0.18001039571660518","0.16371292224592096","0.19387596165277593"
"720","0.17979209831948156","0.16298141554096915","0.19417795678583752"
"721","0.17963234051107269","0.16231106845538304","0.19442819914927897"
"722","0.17955495449105582","0.16168179150022627","0.19471944089668627"
"723","0.17949305162147602","0.16104652798863084","0.19506120909798108"
"724","0.17948092895126722","0.1603939155705279","0.19550370350460816"
"725","0.17950550919968872","0.15975390772939557","0.1960935944210899"
"726","0.1795511357092369","0.15910794604030326","0.19669268146608757"
"727","0.17959360930512636","0.1584603265113715","0.19748455423827274"
"728","0.17970199043623425","0.1578110552419206","0.19831636707756883"
"729","0.17987862370326763","0.15716727332992453","0.19919603494902563"
"730","0.18020557756667327","0.15651754095076717","0.20012684722134488"
"731","0.1805643421166653","0.15582616106593813","0.20116290546469592"
"732","0.18094558981724176","0.15509898615696804","0.20229376489143874"
"733","0.1813499244594404","0.1543604480794444","0.20355034908871444"
"734","0.18181942473654292","0.15446287786861865","0.20470503747934618"
"735","0.18227758106334024","0.15472538915415446","0.20578967809761656"
"736","0.182772086534729","0.15499550824319724","0.20698971595119717"
"737","0.18329821481796912","0.15525049883177044","0.2080618750878285"
"738","0.18388242244761338","0.1555146698113426","0.20933781927639838"
"739","0.18444759822154622","0.15577188498433794","0.21001851632469917"
"740","0.18503383166688275","0.15603099877850587","0.21077332482586109"
"741","0.18562300348643596","0.15627622784544007","0.21146073825123926"
"742","0.18619378106933762","0.15651585413563532","0.2121639847503518"
"743","0.18677962227658407","0.15673860028587278","0.21275092797990944"
"744","0.187410438580532","0.15696466758923344","0.21334490022575547"
"745","0.18807482641816847","0.15712911949944158","0.2139373622911753"
"746","0.18869456469582302","0.1572927636587515","0.21520759502898396"
"747","0.18934349135149403","0.1574773487988342","0.21658698136372168"
"748","0.18998122444670856","0.15769546999940284","0.21791116316163806"
"749","0.1907148248358328","0.15793195580433528","0.21855313035794144"
"750","0.19146760256395332","0.15822158201022732","0.21962610425861132"
"751","0.19218269143677733","0.15852865253077686","0.22022317656285967"
"752","0.19280602280540776","0.15886208332173027","0.22038713221961231"
"753","0.19345774263181106","0.15939031465796571","0.220721630501385"
"754","0.19408382179632044","0.15993834638920262","0.22161214260787226"
"755","0.19472524042615122","0.16050073169518939","0.22255573769947004"
"756","0.19537977927701228","0.16109057179243416","0.22344292601207183"
"757","0.1960207485048992","0.16184546876118988","0.22433808105305367"
"758","0.19661077854910808","0.16258725832387286","0.22504806648817274"
"759","0.19722683963275495","0.16331339676578027","0.22551080476363958"
"760","0.1977252776404094","0.16397418632654417","0.2247458781836926"
"761","0.19823701550287662","0.16472133671403816","0.22376172935313327"
"762","0.1987695013064519","0.16544335250021708","0.22245525062428623"
"763","0.19921076145743072","0.1661259135856204","0.22119189700794986"
"764","0.19960588478808242","0.16691114640559132","0.22126869876163643"
"765","0.19996790408412485","0.16769798803448832","0.22120431577671903"
"766","0.20029583930453723","0.16844069683317836","0.22099760874268126"
"767","0.20062271791324351","0.16900862359152896","0.22172310996287758"
"768","0.2010361265353715","0.1697045386245785","0.22240961506828325"
"769","0.20147344090131636","0.1703966219656701","0.22322659844112364"
"770","0.20200195220014922","0.17111466549261797","0.22371517469078317"
"771","0.2025565003655107","0.17180062022911607","0.22410353145171374"
"772","0.2032169456566256","0.17252279701887444","0.22451923322991973"
"773","0.20397098604506003","0.17318635153933684","0.2248333535479296"
"774","0.2047431744263374","0.17391676641056333","0.22477251600253778"
"775","0.2054503446188063","0.1746344781582871","0.22422410147245647"
"776","0.20621467069534588","0.17551899118538222","0.2237879598959958"
"777","0.2069420700594328","0.176445475071066","0.22330688775563906"
"778","0.20765790229758468","0.17736790501767166","0.2229489278393029"
"779","0.20832214051329356","0.1782921433755137","0.22288775287245738"
"780","0.20895723855531956","0.17935495407889737","0.22327091119253326"
"781","0.20961114476745307","0.18044557932503572","0.22381729259777441"
"782","0.21025030586342455","0.18174377166014521","0.22442031222260322"
"783","0.2108035749730531","0.1829869190598532","0.22489565387600657"
"784","0.2113754034995537","0.18405605726112484","0.22533626933587642"
"785","0.21203338850287706","0.1852696446117014","0.2257425354715346"
"786","0.21266458473717673","0.18653057353596017","0.22590153944074162"
"787","0.2133119737734102","0.1878714052028377","0.22600080812514142"
"788","0.21392980842480508","0.18919093715451005","0.22682184625336055"
"789","0.21454506595542394","0.19062762488329726","0.22764869398217052"
"790","0.21511443834689384","0.19191145997116726","0.2286444938350131"
"791","0.21561768598952108","0.19326534218751548","0.22926357655889337"
"792","0.21610173588239986","0.19440388141434886","0.23004533808132951"
"793","0.2166528112917913","0.19562653541692326","0.2306993937457277"
"794","0.21715205183686712","0.19702748308315962","0.2312461657589847"
"795","0.2174050388721916","0.19846418652977812","0.23070017626429618"
"796","0.21766160110298177","0.1999316386215578","0.23012114800172195"
"797","0.2179228512606754","0.20151459396500093","0.22935769048145982"
"798","0.2181341934672582","0.20317746940778095","0.22848028169883916"
"799","0.21840715204755984","0.204902925754163","0.22747854378512417"
"800","0.2187680667248284","0.2066642001387951","0.22655113230201215"
"801","0.21913735361534958","0.20847971240870702","0.22790016573878397"
"802","0.2195056642429079","0.21048870044228707","0.22939816209586422"
"803","0.21977614347961608","0.2125290614409536","0.2300774947726035"
"804","0.21999144173702828","0.21369849653161047","0.22982409332622375"
"805","0.2203794198046367","0.2142381413974413","0.2294854022627391"
"806","0.22078255765485905","0.2149343076711583","0.22895724572452425"
"807","0.22117117398855016","0.21566693742961754","0.2280518825866126"
"808","0.2214951333111686","0.21643425547917794","0.2270585343065657"
"809","0.22166900724308994","0.21715512386265104","0.22589605424041473"
"810","0.22180786793580126","0.21786082013777405","0.2258628706001979"
"811","0.2219569623333734","0.21796313817974936","0.22668752706297585"
"812","0.22202519195777692","0.21827992160015303","0.22709987267078197"
"813","0.22201658288159667","0.21867087282124317","0.22740415812148704"
"814","0.2220198123127326","0.2192738625756998","0.22737930451648633"
"815","0.2219786151942081","0.2186991216649967","0.2271002139562691"
"816","0.22178824652348741","0.21779734925372224","0.2259514887635499"
"817","0.22157860027190585","0.21710607227001516","0.22500087105031527"
"818","0.22138497072762955","0.21630136371718317","0.2243186729754889"
"819","0.22130191742158453","0.21553819541340397","0.22427179544270576"
"820","0.22119398844085908","0.21478059651566164","0.22444381251594778"
"821","0.2210739197826078","0.21390880247373345","0.22436659031671105"
"822","0.22095741654556056","0.2131512631807889","0.22409407357775965"
"823","0.2209428503977786","0.21372097819279837","0.22435406817237882"
"824","0.22093022205081891","0.2143024172881692","0.22447941744947775"
"825","0.22095382822481313","0.21488225499132937","0.22458125560386305"
"826","0.22109723384865138","0.2154234776576178","0.22464911501865115"
"827","0.2212139652105532","0.21598496075978885","0.2246562205816511"
"828","0.221390997638709","0.21657794265714678","0.2248746087392475"
"829","0.221520138236489","0.2171400354178096","0.22499713179533176"
"830","0.22164236025822093","0.21766940847435642","0.22521519889573063"
"831","0.22175575356113297","0.21819039895034847","0.2253625703050337"
"832","0.22191283065245915","0.2185231427121846","0.22584740605820752"
"833","0.22202298165707496","0.2189128715889377","0.22623862089645858"
"834","0.22220794233687235","0.2194066001252408","0.22664642664290996"
"835","0.2223740140746358","0.21975438713596673","0.2268046147328729"
"836","0.22250352669745185","0.2195991393056466","0.2270971175436214"
"837","0.22264753522873787","0.21949988437781343","0.22716986410825643"
"838","0.2228256052385865","0.21954190503132098","0.22714282300653293"
"839","0.22303721980445984","0.2196468383029419","0.22729446093922898"
"840","0.22315567932366176","0.21997643012991094","0.22639327991785785"
"841","0.22325841236552227","0.2203875122720541","0.2252866671591345"
"842","0.22335845474287783","0.2207073872393172","0.22608059194553282"
"843","0.22347414967339368","0.2209345612902448","0.2271544533769464"
"844","0.2235645001509004","0.22127354083928","0.22816385104334233"
"845","0.22363501318894768","0.22049873510384804","0.22905873753492678"
"846","0.22368451267787912","0.21935943021250567","0.22971997946451356"
"847","0.22374796920729345","0.2186242165922599","0.2300407062956529"
"848","0.2237341352342023","0.2177861625948911","0.22986688417216836"
"849","0.22354007804819967","0.2169200580405112","0.228440513023395"
"850","0.22340494419077914","0.21701195075956423","0.2266528832693074"
"851","0.22326533532372994","0.21718070510345575","0.22669293915955094"
"852","0.22308679997360534","0.2173325144314153","0.2267554501197027"
"853","0.22291130802555484","0.21761347619176558","0.22671812343509573"
"854","0.2227303176705306","0.2179599574347785","0.22707532165716893"
"855","0.222557316633557","0.21721743875591676","0.22766748737803552"
"856","0.2224032774966973","0.2157174354859445","0.22784923527357975"
"857","0.22228089190360975","0.2144278289375618","0.22788840537927135"
"858","0.22218168277190226","0.2134290413073639","0.22769787654822277"
"859","0.2222449094808343","0.21360162644045455","0.22753560453650606"
"860","0.22234953164645752","0.2141108587075524","0.22736046621783537"
"861","0.22246880808813252","0.21479283461110668","0.22695566323394364"
"862","0.22261830285474787","0.2154621404771517","0.22668997565908178"
"863","0.22277281878694652","0.21612089234772888","0.226503027663495"
"864","0.22292268827634837","0.2167562968973998","0.22640964353262588"
"865","0.2231014150170579","0.21739893886315384","0.22632761955620914"
"866","0.2232804676223215","0.2180203880991106","0.22646512915478964"
"867","0.223410347939032","0.21861089548947973","0.2266341507658512"
"868","0.22349784823880356","0.21911475490137172","0.22684088252466975"
"869","0.223565038976627","0.2195363144617868","0.2269366586119961"
"870","0.22360620737961706","0.2199612263094906","0.22700141795147497"
"871","0.22362493109446918","0.22027927305940095","0.22711217342559725"
"872","0.22365026824502982","0.2205183747212215","0.22707665217645237"
"873","0.2236754561399464","0.2206917039074571","0.226992959466539"
"874","0.2236892689140561","0.22086662067575757","0.22692950723413619"
"875","0.22371562589380561","0.2210761088768285","0.22683268875409662"
"876","0.22372217949635226","0.22120900026658671","0.22665970699331883"
"877","0.22372877306091551","0.2213721431150985","0.22623302697307524"
"878","0.2237724133086068","0.2216458625936532","0.2257934803313592"
"879","0.2238081543221646","0.22181509880037625","0.22551700335720506"
"880","0.22385856726233516","0.22186171208215683","0.2253965084061423"
"881","0.2239097207762098","0.2219016241623215","0.22565922162452243"
"882","0.22394479320943775","0.221913245138726","0.22573052354782985"
"883","0.22401800552810727","0.22200505023786687","0.22580996565833542"
"884","0.22407872070167606","0.22212902489548897","0.2259718446438364"
"885","0.22413016244536524","0.22202139468260013","0.22615083313030684"
"886","0.2241916839957455","0.2219612810483458","0.2263443202218566"
"887","0.2242285036587794","0.22190536922656962","0.22648936263719271"
"888","0.22425096207568213","0.22209550386297","0.2267227560622124"
"889","0.22426448586975334","0.22237313821878166","0.22674633577864398"
"890","0.22428908596032526","0.22263231776360182","0.22678673057477927"
"891","0.2243239189924815","0.22271891954800221","0.22676878084633395"
"892","0.2243706921806409","0.22288363757372825","0.22670855968849388"
"893","0.22440061662410232","0.2227960712307665","0.2266008463395177"
"894","0.22444236858108074","0.22269326967202696","0.22652718914599373"
"895","0.22447867227049442","0.2225674880382596","0.22646082889871452"
"896","0.2244887014570109","0.22239978860221155","0.22636210068739832"
"897","0.22450928336564746","0.22220856655403506","0.22616705021591435"
"898","0.22454109050616008","0.22204427597488954","0.22594999238596658"
