"Step","env: TAXI - ep_info/Objective","env: TAXI - ep_info/Objective__MIN","env: TAXI - ep_info/Objective__MAX","env: TAXI - ep_info/Illegal_action","env: TAXI - ep_info/Illegal_action__MIN","env: TAXI - ep_info/Illegal_action__MAX","env: TAXI - ep_info/Energy","env: TAXI - ep_info/Energy__MIN","env: TAXI - ep_info/Energy__MAX"
"833","1","1","1","-9.6","-17","-1","-27.4","-49","-10"
"834","0.6","0","1","-39.6","-68","0","-87.4","-138","-5"
"835","0.8","0","1","-13.6","-61","0","-39","-139","-10"
"836","0.4","0","1","-46.6","-68","-2","-98","-134","-14"
"837","0.6","0","1","-33.4","-68","0","-73.2","-136","-12"
"838","0.6","0","1","-31.6","-69","0","-69.2","-135","-8"
"839","0.6","0","1","-29.2","-71","0","-61.6","-131","-10"
"840","1","1","1","-5.2","-18","0","-22","-51","-10"
"841","0.6","0","1","-30","-67","-1","-65","-134","-10"
"842","1","1","1","-4.4","-21","0","-17.2","-47","-9"
"843","1","1","1","-16.6","-43","0","-44.2","-96","-8"
"844","0.4","0","1","-48.8","-67","-3","-104.2","-135","-20"
"845","0.8","0","1","-23.6","-64","-1","-56.2","-136","-10"
"846","0.8","0","1","-33","-71","-11","-71.4","-129","-36"
"847","0.6","0","1","-34.4","-68","0","-75.2","-136","-10"
"848","0.8","0","1","-24.4","-68","0","-57.2","-132","-7"
"849","0.8","0","1","-33","-65","0","-76","-135","-12"
"850","0.8","0","1","-21.2","-63","0","-49.6","-137","-8"
"851","0.6","0","1","-35.6","-67","0","-80.8","-135","-6"
"852","0.6","0","1","-29","-68","-2","-65.4","-133","-16"
"853","0.8","0","1","-24.4","-69","-1","-57.6","-131","-14"
"854","1","1","1","-29.4","-62","-2","-73","-134","-12"
"855","0.8","0","1","-15.6","-66","0","-39.6","-134","-8"
"856","0.8","0","1","-28.6","-60","-6","-66.8","-140","-15"
"857","1","1","1","-9.8","-40","-1","-28","-93","-9"
"858","0.6","0","1","-32.6","-68","0","-74.4","-137","-6"
"859","1","1","1","-29.8","-60","0","-69","-125","-9"
"860","1","1","1","-24.8","-39","0","-60.8","-96","-10"
"861","0.8","0","1","-23","-65","0","-52.6","-135","-12"
"862","0.6","0","1","-36","-66","-6","-83","-135","-18"
"863","1","1","1","-12","-27","-1","-35","-64","-12"
"864","0.8","0","1","-29.2","-69","-1","-64","-131","-8"
"865","0.8","0","1","-23.8","-67","0","-55.8","-133","-9"
"866","0.6","0","1","-27.6","-71","0","-58.4","-135","-8"
"867","1","1","1","-6","-10","0","-21","-34","-7"
"868","1","1","1","-14.8","-37","0","-42","-83","-9"
"869","0.6","0","1","-41","-70","-1","-87.2","-133","-18"
"870","0.6","0","1","-39.4","-67","0","-86","-137","-9"
"871","0.8","0","1","-33.4","-68","-14","-79","-132","-41"
"872","0.8","0","1","-20.2","-62","0","-52.6","-138","-7"
"873","0.8","0","1","-28.4","-67","0","-67","-133","-10"
"874","0.8","0","1","-26.2","-69","0","-60.8","-131","-11"
"875","0.8","0","1","-20.2","-64","0","-49.2","-136","-10"
"876","0.8","0","1","-16.6","-62","0","-46.2","-138","-8"
"877","0.8","0","1","-21.2","-64","0","-49.8","-136","-8"
"878","0.8","0","1","-16.2","-65","-1","-40.6","-135","-7"
"879","0.4","0","1","-44.4","-70","-4","-90.8","-134","-21"
"880","0.8","0","1","-25","-64","0","-57.8","-136","-7"
"881","1","1","1","-7.6","-14","-3","-26","-37","-17"
"882","1","1","1","-12.4","-49","0","-37.2","-120","-5"
"883","1","1","1","-19.2","-51","0","-52.4","-117","-10"
"884","0.6","0","1","-32.8","-68","0","-72.2","-133","-9"
"885","0.8","0","1","-24.4","-70","-1","-60.6","-130","-12"
"886","1","1","1","-2.4","-6","0","-16.8","-23","-6"
"887","1","1","1","-7.6","-32","0","-24.4","-72","-10"
"888","1","1","1","-11.8","-29","0","-33.6","-72","-12"
"889","1","1","1","-17.2","-46","0","-49.6","-123","-7"
"890","0.8","0","1","-20.4","-69","-2","-48.8","-131","-15"
"891","0.8","0","1","-12.4","-60","0","-35.8","-140","-8"
"892","0.8","0","1","-22.8","-64","0","-57","-136","-14"
"893","0.8","0","1","-27.6","-66","-2","-63.6","-134","-9"
"894","0.8","0","1","-20.6","-67","0","-47.2","-133","-7"
"895","1","1","1","-9.6","-19","0","-31.6","-45","-15"
"896","1","1","1","-13","-44","0","-37.8","-97","-8"
"897","0.8","0","1","-15.8","-70","0","-38.4","-130","-12"
"898","1","1","1","-4.2","-11","0","-19.6","-32","-11"
"899","1","1","1","-7.6","-13","0","-26","-33","-13"
"900","1","1","1","-10.6","-49","0","-32.4","-116","-7"
"901","1","1","1","-17.6","-29","0","-43.4","-75","-7"
"902","0.8","0","1","-19.2","-66","0","-49","-134","-7"
"903","1","1","1","-9.4","-34","0","-32.2","-83","-7"
"904","0.8","0","1","-15.2","-62","0","-40.2","-138","-12"
"905","1","1","1","-15.6","-42","0","-42.6","-101","-8"
"906","0.6","0","1","-37","-64","-6","-87.2","-141","-26"
"907","1","1","1","-2.6","-6","0","-16.2","-26","-8"
"908","1","1","1","-13","-32","0","-38.8","-81","-7"
"909","0.8","0","1","-21.2","-68","0","-50","-132","-12"
"910","1","1","1","-10","-26","0","-32.6","-57","-13"
"911","0.8","0","1","-16","-64","0","-42.2","-136","-8"
"912","1","1","1","-9.4","-20","-5","-30.8","-53","-13"
"913","1","1","1","-7.6","-22","-2","-26.4","-57","-15"
"914","1","1","1","-4.8","-18","0","-19.4","-43","-6"
"915","1","1","1","-1.4","-4","0","-11.8","-19","-7"
"916","1","1","1","-6.2","-26","0","-22.8","-65","-9"
"917","0.8","0","1","-16.4","-63","0","-44.2","-137","-9"
"918","1","1","1","-15.4","-60","0","-40","-134","-6"
"919","0.6","0","1","-36.8","-65","0","-84.4","-136","-6"
"920","0.8","0","1","-14.8","-68","0","-37","-132","-8"
"921","0.6","0","1","-32.6","-71","0","-67.6","-132","-9"
"922","0.8","0","1","-17","-60","0","-48.8","-140","-6"
"923","0.8","0","1","-18.6","-69","0","-42.2","-131","-8"
"924","1","1","1","-12.4","-41","0","-31.6","-81","-10"
"925","0.8","0","1","-26.2","-68","0","-61.4","-132","-9"
"926","1","1","1","-10","-45","0","-31.4","-99","-6"
"927","0.8","0","1","-15.8","-70","0","-39.6","-130","-9"
"928","0.8","0","1","-21.6","-69","0","-48.2","-131","-10"
"929","1","1","1","-1","-4","0","-12.6","-16","-11"
"930","0.8","0","1","-15.2","-66","0","-38.8","-134","-8"
"931","1","1","1","-11.4","-34","-2","-34.8","-92","-9"
"932","1","1","1","-30.2","-62","0","-73.6","-132","-12"
"933","1","1","1","-2.4","-5","0","-14.8","-19","-10"
"934","0.8","0","1","-21.2","-70","0","-51.2","-130","-14"
"935","1","1","1","-15.4","-34","0","-40.2","-80","-10"
"936","0.8","0","1","-17.4","-68","0","-45.6","-132","-12"
"937","1","1","1","-10.6","-32","0","-34.4","-86","-11"
"938","1","1","1","-8.8","-37","0","-27.6","-81","-6"
"939","1","1","1","-0.8","-4","0","-12.2","-16","-9"
"940","0.8","0","1","-22.8","-67","0","-52.8","-133","-7"
"941","1","1","1","-1.6","-5","0","-16","-24","-11"
"942","0.8","0","1","-20.4","-70","0","-46.4","-130","-9"
"943","0.8","0","1","-17.2","-61","-2","-46.4","-139","-15"
"944","0.8","0","1","-27","-65","0","-63.6","-139","-7"
"945","1","1","1","-13.6","-35","0","-39.4","-91","-10"
"946","1","1","1","-1","-5","0","-13","-21","-9"
"947","1","1","1","-11.8","-29","0","-35.8","-77","-9"
"948","1","1","1","-3","-10","0","-17.2","-24","-9"
"949","1","1","1","-3","-8","0","-17.2","-25","-9"
"950","0.6","0","1","-35.8","-71","-1","-75","-135","-10"
"951","1","1","1","-2.6","-8","0","-14.8","-20","-10"
"952","1","1","1","-9","-39","0","-29","-89","-10"
"953","1","1","1","-1.4","-4","0","-13.6","-21","-7"
"954","1","1","1","-2.2","-7","0","-15.6","-30","-7"
"955","1","1","1","-12.6","-35","0","-39.6","-89","-11"
"956","1","1","1","-11.4","-42","0","-30.4","-89","-7"
"957","1","1","1","-5.4","-13","0","-21","-42","-8"
"958","1","1","1","-9.8","-40","0","-34.4","-104","-13"
"959","1","1","1","-0.8","-2","0","-14.4","-20","-11"
"960","0.8","0","1","-19.6","-65","0","-48.4","-135","-10"
"961","0.8","0","1","-14","-59","0","-43","-141","-15"
"962","0.8","0","1","-27.8","-69","-2","-64.6","-131","-15"
"963","1","1","1","-7","-29","0","-25.2","-69","-9"
"964","1","1","1","-13.2","-30","0","-37.4","-73","-12"
"965","1","1","1","-5.2","-11","0","-21.2","-34","-10"
"966","1","1","1","-5","-11","0","-22.6","-35","-11"
"967","0.8","0","1","-15","-63","-1","-42.4","-137","-11"
"968","1","1","1","-7.4","-17","-1","-24.2","-51","-9"
"969","1","1","1","-7.2","-19","0","-22.8","-44","-11"
"970","1","1","1","-1","-3","0","-13.6","-19","-9"
"971","1","1","1","-0.6","-3","0","-10.6","-13","-6"
"972","1","1","1","-4.2","-7","-2","-19.6","-28","-13"
"973","1","1","1","-1.6","-6","0","-15.2","-21","-9"
"974","1","1","1","-6.8","-25","0","-22.4","-60","-6"
"975","1","1","1","-5","-12","0","-21.4","-31","-12"
"976","1","1","1","-3.4","-16","0","-16.8","-37","-9"
"977","1","1","1","-2.2","-4","0","-17.6","-28","-8"
"978","1","1","1","-3","-9","0","-17.6","-34","-8"
"979","0.8","0","1","-19.6","-63","0","-52","-137","-15"
"980","1","1","1","-3.4","-8","0","-16.6","-30","-8"
"981","1","1","1","-8.6","-38","0","-29.4","-99","-11"
"982","0.8","0","1","-17.8","-67","-2","-43","-133","-13"
"983","1","1","1","-2.6","-8","0","-17.2","-34","-9"
"984","1","1","1","-1.8","-4","0","-14.6","-21","-7"
"985","1","1","1","-19.6","-36","-3","-58.4","-101","-16"
"986","1","1","1","-9.2","-36","0","-28.6","-77","-9"
"987","1","1","1","-3.6","-7","0","-18.6","-34","-7"
"988","1","1","1","-6.4","-12","0","-26.8","-40","-16"
"989","0.8","0","1","-13.4","-63","0","-37.8","-137","-11"
"990","0.8","0","1","-15.4","-68","0","-37.6","-132","-6"
"991","1","1","1","-4.4","-16","0","-21.4","-49","-14"
"992","1","1","1","-15.2","-35","-2","-41","-79","-16"
"993","1","1","1","-5.8","-25","0","-23.4","-65","-8"
"994","1","1","1","-12.2","-37","-2","-34.6","-77","-12"
"995","0.8","0","1","-19","-65","0","-48.8","-135","-13"
"996","1","1","1","-4.8","-20","0","-20","-55","-8"
"997","1","1","1","-0.8","-4","0","-12","-19","-7"
"998","1","1","1","-0.6","-2","0","-11.2","-20","-8"
"999","1","1","1","-4.8","-17","0","-18.8","-43","-9"
"1000","0.8","0","1","-23.2","-69","0","-55.6","-131","-9"
"1001","1","1","1","-6.6","-26","-1","-24.4","-64","-11"
"1002","1","1","1","-3.4","-6","0","-17.6","-24","-11"
"1003","1","1","1","-0.8","-3","0","-10.2","-12","-8"
"1004","1","1","1","-3.6","-6","0","-17.4","-23","-11"
"1005","0.8","0","1","-15.6","-66","-1","-39.4","-134","-13"
"1006","1","1","1","-14","-33","-2","-40.6","-80","-12"
"1007","1","1","1","-10.8","-38","0","-30.8","-74","-13"
"1008","1","1","1","-7","-25","0","-24.6","-65","-8"
"1009","1","1","1","-12","-30","0","-36.8","-75","-11"
"1010","1","1","1","-1.2","-4","0","-15.2","-20","-12"
"1011","1","1","1","-12.6","-32","0","-36","-76","-10"
"1012","1","1","1","-10","-33","0","-30.6","-80","-9"
"1013","1","1","1","-3.8","-8","-1","-15.8","-21","-9"
"1014","1","1","1","-4.6","-18","0","-20.4","-42","-8"
"1015","1","1","1","-6","-14","0","-22.2","-41","-12"
"1016","1","1","1","-0.8","-2","0","-11.6","-16","-9"
"1017","1","1","1","-0.4","-1","0","-11","-13","-9"
"1018","1","1","1","-7.2","-34","0","-28.4","-87","-11"
"1019","1","1","1","-15.6","-47","0","-41.4","-106","-6"
"1020","1","1","1","-4.4","-11","0","-16.8","-29","-9"
"1021","1","1","1","-11.6","-48","0","-37.4","-127","-9"
"1022","1","1","1","-4.6","-16","0","-20.8","-39","-9"
"1023","1","1","1","-7","-31","0","-26.4","-80","-8"
"1024","1","1","1","-0.6","-3","0","-13.6","-18","-8"
"1025","1","1","1","-12","-58","0","-34.8","-117","-9"
"1026","1","1","1","-5.8","-23","0","-23.4","-57","-11"
"1027","1","1","1","-1.4","-6","0","-11.8","-22","-6"
"1028","1","1","1","-2","-8","0","-15","-31","-7"
"1029","1","1","1","-3.8","-6","-2","-19.6","-25","-16"
"1030","1","1","1","-0.2","-1","0","-11","-14","-8"
"1031","1","1","1","-6.8","-25","0","-27","-68","-10"
"1032","1","1","1","-11.6","-29","0","-32.4","-67","-6"
"1033","1","1","1","-6","-17","0","-23.8","-47","-5"
"1034","1","1","1","-6","-19","0","-23","-44","-7"
"1035","1","1","1","-1.2","-2","0","-12.2","-16","-7"
"1036","1","1","1","-3.2","-8","0","-14.8","-22","-8"
"1037","1","1","1","-2.2","-4","0","-15.8","-22","-10"
"1038","1","1","1","-3.8","-19","0","-19.8","-48","-12"
"1039","1","1","1","-9.4","-22","0","-30","-58","-9"
"1040","1","1","1","-5.6","-24","0","-26.4","-63","-7"
"1041","1","1","1","-6.6","-24","0","-24.4","-66","-6"
"1042","1","1","1","-1.8","-5","0","-13.4","-20","-9"
"1043","1","1","1","-4.2","-21","0","-20.2","-58","-8"
"1044","1","1","1","-1.2","-2","0","-12.8","-14","-11"
"1045","1","1","1","-5.6","-15","0","-25.2","-39","-12"
"1046","1","1","1","-10.6","-47","0","-31.2","-97","-8"
"1047","1","1","1","-3.4","-13","0","-18.8","-41","-9"
"1048","1","1","1","-3.2","-15","0","-18","-41","-9"
"1049","1","1","1","-1.8","-6","0","-18.8","-24","-14"
"1050","1","1","1","-5","-12","-2","-19.2","-27","-12"
"1051","1","1","1","-12.6","-44","-2","-36.4","-99","-15"
"1052","1","1","1","-5.8","-13","0","-21","-31","-10"
"1053","1","1","1","-3.8","-14","0","-18.6","-43","-9"
"1054","1","1","1","-9.6","-30","0","-31.4","-88","-11"
"1055","1","1","1","-1.8","-5","0","-14","-23","-7"
"1056","1","1","1","-1.2","-2","0","-12.8","-16","-11"
"1057","1","1","1","-8.4","-18","0","-31.4","-51","-13"
"1058","1","1","1","-3.8","-10","0","-19.8","-26","-16"
"1059","1","1","1","-1","-2","0","-14.8","-18","-11"
"1060","1","1","1","-1.4","-5","0","-13.8","-20","-9"
"1061","1","1","1","-5","-25","0","-21.4","-60","-9"
"1062","1","1","1","-9.4","-37","0","-32.4","-84","-10"
"1063","1","1","1","-2.6","-8","0","-17","-30","-9"
"1064","1","1","1","-9.2","-37","0","-31.2","-91","-13"
"1065","1","1","1","-1","-4","0","-12.6","-21","-9"
"1066","1","1","1","-0.6","-3","0","-11","-16","-7"
"1067","1","1","1","-3.6","-8","0","-17","-28","-8"
"1068","1","1","1","-1.2","-6","0","-13","-21","-10"
"1069","1","1","1","-2.2","-7","0","-15.4","-25","-8"
"1070","1","1","1","-2.4","-6","0","-17.8","-24","-13"
"1071","1","1","1","-8.8","-28","0","-27.6","-71","-7"
"1072","1","1","1","-4.6","-21","0","-19.2","-54","-7"
"1073","1","1","1","-5.2","-15","0","-24.2","-46","-8"
"1074","1","1","1","-6.8","-30","0","-25.6","-69","-12"
"1075","1","1","1","-4","-18","0","-17.8","-36","-12"
"1076","1","1","1","-4.4","-15","0","-18.8","-44","-7"
"1077","1","1","1","-10.2","-25","0","-30.6","-62","-12"
"1078","1","1","1","-4.8","-12","0","-19.8","-30","-9"
"1079","1","1","1","-1.2","-4","0","-15.8","-21","-11"
"1080","1","1","1","-14","-30","0","-42.2","-88","-8"
"1081","1","1","1","-2.6","-9","0","-15.4","-23","-8"
"1082","1","1","1","-3.8","-13","0","-19.2","-30","-12"
"1083","1","1","1","-2.4","-6","0","-14.8","-23","-9"
"1084","1","1","1","-3.2","-6","0","-17.2","-26","-9"
"1085","1","1","1","-1.8","-5","0","-15","-22","-10"
"1086","1","1","1","-5.4","-26","0","-23","-65","-7"
"1087","1","1","1","-1.2","-4","0","-12.4","-19","-9"
"1088","1","1","1","-2.4","-4","-1","-15.8","-22","-12"
"1089","1","1","1","-5.6","-22","0","-23.8","-64","-10"
"1090","1","1","1","-7.6","-28","0","-24.2","-69","-7"
"1091","1","1","1","-0.4","-1","0","-8.8","-11","-7"
"1092","1","1","1","-3.8","-17","0","-15.4","-34","-8"
"1093","1","1","1","-5.2","-20","0","-23.2","-56","-11"
"1094","1","1","1","-1.2","-5","0","-14","-22","-11"
"1095","1","1","1","-4.2","-17","0","-16.4","-35","-8"
"1096","1","1","1","-5.6","-22","0","-22.2","-57","-8"
"1097","1","1","1","-2.8","-8","0","-15.8","-28","-10"
"1098","1","1","1","-4.6","-8","0","-20","-25","-8"
"1099","1","1","1","-2.2","-11","0","-15.4","-36","-8"
"1100","1","1","1","0","0","0","-11","-14","-7"
"1101","1","1","1","-2","-8","0","-14.8","-25","-9"
"1102","1","1","1","-5.8","-27","0","-23.2","-72","-7"
"1103","1","1","1","-2.2","-10","0","-17.6","-43","-9"
"1104","1","1","1","-1.6","-6","0","-13.6","-24","-9"
"1105","1","1","1","-4.4","-13","0","-18.4","-37","-8"
"1106","1","1","1","0","0","0","-13.8","-17","-10"
"1107","1","1","1","-0.8","-2","0","-13.4","-16","-8"
"1108","1","1","1","-5.4","-14","-1","-20","-37","-11"
"1109","1","1","1","-2.2","-8","0","-16.6","-27","-10"
"1110","1","1","1","-1.2","-4","0","-13.2","-26","-7"
"1111","1","1","1","-4","-12","0","-21.8","-43","-10"
"1112","1","1","1","-2.8","-6","0","-16.8","-25","-7"
"1113","1","1","1","-1.8","-5","0","-13.6","-19","-6"
"1114","1","1","1","-2.8","-7","0","-14.6","-19","-11"
"1115","1","1","1","-0.8","-3","0","-15.6","-24","-10"
"1116","1","1","1","-3.8","-17","0","-16.8","-35","-9"
"1117","1","1","1","-2","-10","0","-13.4","-29","-8"
"1118","1","1","1","-2","-4","0","-16.4","-19","-13"
"1119","1","1","1","-0.4","-2","0","-11.6","-17","-8"
"1120","1","1","1","0","0","0","-9.8","-12","-9"
"1121","1","1","1","-3.2","-10","0","-18","-37","-10"
"1122","1","1","1","-2","-8","0","-15.4","-29","-9"
"1123","1","1","1","-1.2","-6","0","-15","-21","-10"
"1124","1","1","1","-1.2","-3","0","-13.4","-19","-10"
"1125","1","1","1","-1.2","-4","0","-13","-18","-8"
"1126","1","1","1","-0.6","-3","0","-10.2","-16","-5"
"1127","1","1","1","-2.4","-8","0","-17.8","-29","-11"
"1128","1","1","1","-0.2","-1","0","-13.2","-17","-10"
"1129","1","1","1","-2.2","-7","0","-18.2","-28","-11"
"1130","1","1","1","-1.2","-2","0","-14.4","-23","-7"
"1131","1","1","1","-1.6","-6","0","-13.2","-23","-8"
"1132","1","1","1","-0.6","-2","0","-11.6","-15","-6"
"1133","1","1","1","-2","-6","0","-15.6","-22","-12"
"1134","1","1","1","-0.8","-2","0","-12.2","-17","-8"
"1135","1","1","1","-0.6","-3","0","-11.8","-18","-8"
"1136","1","1","1","-7.8","-29","0","-27.6","-74","-9"
"1137","1","1","1","-0.8","-2","0","-15.6","-25","-11"
"1138","1","1","1","-1.8","-4","0","-13.8","-18","-11"
"1139","1","1","1","-2","-4","0","-16.6","-23","-11"
"1140","1","1","1","-2","-10","0","-17.6","-30","-11"
"1141","1","1","1","-1","-4","0","-12.6","-19","-5"
"1142","1","1","1","0","0","0","-10.4","-15","-5"
"1143","1","1","1","-2","-7","0","-12.8","-27","-6"
"1144","1","1","1","-2.2","-10","0","-16.8","-34","-10"
"1145","1","1","1","-2","-6","0","-16","-23","-10"
"1146","1","1","1","-1.2","-4","0","-12.6","-16","-8"
"1147","1","1","1","-3.2","-12","0","-16","-33","-6"
"1148","1","1","1","-0.6","-2","0","-13.2","-21","-10"
"1149","1","1","1","-1.2","-3","0","-13.8","-18","-8"
"1150","1","1","1","-1","-5","0","-14.4","-24","-10"
"1151","1","1","1","-3.8","-9","0","-18.8","-26","-11"
"1152","1","1","1","-1.2","-6","0","-15.2","-25","-11"
"1153","1","1","1","-3.4","-13","0","-18.4","-36","-10"
"1154","1","1","1","-3","-7","0","-15.2","-26","-6"
"1155","1","1","1","-3.8","-12","-1","-19.8","-33","-12"
"1156","1","1","1","-1","-4","0","-13","-20","-6"
"1157","1","1","1","-9.2","-39","0","-26.8","-88","-6"
"1158","1","1","1","-0.4","-2","0","-14.4","-19","-10"
"1159","1","1","1","-2","-5","0","-13.8","-19","-8"
"1160","1","1","1","-1.4","-7","0","-13.8","-19","-10"
"1161","1","1","1","-1.8","-4","0","-16.2","-22","-12"
"1162","1","1","1","-2.2","-6","0","-16.6","-32","-9"
"1163","1","1","1","-0.4","-2","0","-10.6","-15","-7"
"1164","1","1","1","-1","-3","0","-12.2","-16","-5"
"1165","1","1","1","-1.8","-5","0","-14.2","-24","-8"
"1166","1","1","1","-2.6","-9","0","-17.8","-27","-14"
"1167","1","1","1","-1.6","-5","0","-17","-22","-14"
"1168","1","1","1","-5.8","-10","-2","-21.6","-29","-17"
"1169","1","1","1","-1.8","-5","0","-16.2","-24","-12"
"1170","1","1","1","-0.2","-1","0","-13.6","-19","-8"
"1171","1","1","1","-3.8","-13","0","-17","-38","-6"
"1172","1","1","1","-1.8","-4","0","-16.4","-23","-12"
"1173","1","1","1","-1.8","-6","0","-16.6","-30","-12"
"1174","1","1","1","-2.4","-10","0","-17.8","-37","-11"
"1175","1","1","1","-1.4","-2","0","-15.2","-18","-11"
"1176","1","1","1","-2.8","-6","0","-15","-23","-8"
"1177","1","1","1","-0.6","-3","0","-13.2","-17","-10"
"1178","1","1","1","-1.6","-5","0","-13.6","-18","-8"
"1179","1","1","1","-0.6","-3","0","-13.2","-19","-11"
"1180","1","1","1","-0.8","-2","0","-12.8","-16","-9"
"1181","1","1","1","-4.6","-20","0","-24.2","-61","-12"
"1182","1","1","1","-0.4","-2","0","-12","-16","-7"
"1183","1","1","1","-0.2","-1","0","-10.4","-13","-7"
"1184","1","1","1","-0.8","-2","0","-13.6","-15","-9"
"1185","1","1","1","-0.8","-2","0","-12.8","-20","-7"
"1186","1","1","1","-4.4","-21","0","-20.2","-51","-10"
"1187","1","1","1","-1.2","-2","0","-12.8","-17","-8"
"1188","1","1","1","-2.8","-6","0","-19.2","-23","-12"
"1189","1","1","1","-2.4","-8","0","-14.2","-23","-8"
"1190","1","1","1","0","0","0","-12","-15","-10"
"1191","1","1","1","-0.8","-2","0","-13.8","-15","-11"
"1192","1","1","1","-6","-27","0","-22","-59","-8"
"1193","1","1","1","-1.2","-4","0","-15.4","-21","-12"
"1194","1","1","1","-0.4","-2","0","-10.8","-18","-8"
"1195","1","1","1","-7.6","-35","0","-26.6","-86","-8"
"1196","1","1","1","-2.8","-8","0","-21.2","-35","-13"
"1197","1","1","1","-3.8","-10","0","-17.8","-27","-6"
"1198","1","1","1","-2.4","-4","0","-18.6","-23","-16"
"1199","1","1","1","-0.4","-2","0","-13.4","-18","-12"
"1200","1","1","1","-1.2","-4","0","-15.6","-19","-13"
"1201","1","1","1","-6.4","-15","0","-26.6","-45","-9"
"1202","1","1","1","-2.8","-8","0","-17.2","-29","-10"
"1203","1","1","1","-0.8","-4","0","-11.2","-23","-6"
"1204","1","1","1","-3.2","-16","0","-16.2","-42","-9"
"1205","1","1","1","-1.4","-4","0","-17","-21","-13"
"1206","1","1","1","-1","-4","0","-13.4","-21","-9"
"1207","1","1","1","-1.4","-7","0","-16.6","-25","-11"
"1208","1","1","1","-0.6","-2","0","-12","-18","-9"
"1209","1","1","1","-1.4","-6","0","-14.6","-25","-10"
"1210","1","1","1","-4.4","-19","0","-20.4","-51","-11"
"1211","1","1","1","-1.2","-2","0","-14.6","-20","-8"
"1212","1","1","1","-0.4","-2","0","-11","-15","-7"
"1213","1","1","1","-2.6","-5","0","-17.4","-23","-11"
"1214","1","1","1","-2","-6","0","-14.6","-23","-9"
"1215","1","1","1","-0.4","-1","0","-13.4","-16","-11"
"1216","1","1","1","-0.4","-1","0","-10.2","-13","-5"
"1217","1","1","1","-2.4","-6","0","-18.4","-26","-10"
"1218","1","1","1","0","0","0","-11.2","-15","-6"
"1219","1","1","1","-0.8","-4","0","-13","-19","-8"
"1220","1","1","1","-1","-2","0","-12.8","-17","-10"
"1221","1","1","1","-0.8","-2","0","-14.2","-18","-9"
"1222","1","1","1","-1","-3","0","-12.6","-16","-10"
"1223","1","1","1","-1.4","-2","0","-14.8","-21","-12"
"1224","1","1","1","-1.8","-7","0","-15.6","-25","-9"
"1225","1","1","1","-3","-9","0","-18.6","-30","-9"
"1226","1","1","1","-0.6","-2","0","-11.2","-15","-6"
"1227","1","1","1","-0.4","-2","0","-10.6","-14","-5"
"1228","1","1","1","-1.2","-3","0","-13.6","-17","-11"
"1229","1","1","1","0","0","0","-13.2","-20","-8"
"1230","1","1","1","-2.8","-10","0","-16.4","-29","-10"
"1231","1","1","1","-1.4","-5","0","-16.6","-25","-13"
"1232","1","1","1","-1.4","-5","0","-12","-17","-6"
"1233","1","1","1","-0.8","-2","0","-13.4","-15","-12"
"1234","1","1","1","-0.4","-2","0","-13.4","-15","-12"
"1235","1","1","1","-0.4","-1","0","-13","-17","-11"
"1236","1","1","1","0","0","0","-12.8","-15","-10"
"1237","1","1","1","-3.4","-17","0","-19.4","-49","-8"
"1238","1","1","1","-1.2","-4","0","-13.4","-20","-7"
"1239","1","1","1","-0.4","-2","0","-13.4","-19","-11"
"1240","1","1","1","-0.6","-3","0","-13.2","-18","-8"
"1241","1","1","1","-0.8","-4","0","-15.2","-22","-11"
"1242","1","1","1","-0.6","-2","0","-12.2","-16","-8"
"1243","1","1","1","0","0","0","-13.4","-19","-8"
"1244","1","1","1","-3.8","-17","0","-18.6","-50","-8"
"1245","1","1","1","-0.2","-1","0","-12.8","-17","-7"
"1246","1","1","1","-0.2","-1","0","-12","-14","-10"
"1247","1","1","1","-2","-6","0","-15.8","-23","-8"
"1248","1","1","1","-3","-9","0","-17.8","-32","-8"
"1249","1","1","1","-0.8","-2","0","-13","-17","-10"
"1250","1","1","1","0","0","0","-10.4","-13","-8"
"1251","1","1","1","-2.4","-9","0","-18.8","-29","-13"
"1252","1","1","1","-1","-4","0","-13.6","-18","-10"
"1253","1","1","1","-2","-8","0","-14.6","-23","-8"
"1254","1","1","1","-1.4","-3","0","-13.2","-18","-9"
"1255","1","1","1","-2.2","-5","0","-15.4","-18","-11"
"1256","1","1","1","-0.6","-2","0","-13","-20","-9"
"1257","1","1","1","-0.4","-2","0","-10.2","-13","-6"
"1258","1","1","1","0","0","0","-11.6","-15","-7"
"1259","1","1","1","-0.8","-2","0","-14.6","-18","-12"
"1260","1","1","1","-1.4","-5","0","-15.2","-23","-9"
"1261","1","1","1","-1.2","-4","0","-14.6","-24","-8"
"1262","1","1","1","-0.4","-2","0","-12.8","-17","-9"
"1263","1","1","1","-0.8","-4","0","-13.4","-26","-8"
"1264","1","1","1","-1.4","-7","0","-14.2","-23","-10"
"1265","1","1","1","-0.8","-2","0","-13.2","-21","-8"
"1266","1","1","1","-1.8","-6","0","-15.6","-27","-9"
"1267","1","1","1","-1.2","-3","0","-14.2","-21","-11"
"1268","1","1","1","-0.4","-1","0","-11.2","-14","-6"
"1269","1","1","1","-1","-3","0","-14.6","-25","-7"
"1270","1","1","1","-1","-2","0","-13.6","-19","-8"
"1271","1","1","1","-0.4","-2","0","-14","-19","-10"
"1272","1","1","1","-0.4","-2","0","-12.2","-18","-8"
"1273","1","1","1","-0.4","-2","0","-12.2","-15","-9"
