"Step","env: TAXI - losses/qf_update","env: TAXI - losses/qf_update__MIN","env: TAXI - losses/qf_update__MAX"
"938","0.0000020446306152832606","1.6927996737692297e-7","0.000006760033442909652"
"939","0.000005324997729982961","0.000001014847702318633","0.000012444887002915905"
"940","0.0000032390036997176353","1.523536633518674e-7","0.000008345534842413294"
"941","0.00000314741585452083","8.220449061457913e-7","0.000007511064813447987"
"942","0.0000028548332938749255","4.3689749229525177e-7","0.000007511064813447987"
"943","0.0000026086391667901054","3.932121120930887e-7","0.000006760033442909652"
"944","4.791425215699973e-7","1.3711982060904404e-7","9.133730806132334e-7"
"945","0.0000020979857826119995","3.1850888870810223e-7","0.000006084097699088353"
"946","-0.1379346759338491","-0.6896774616004812","0.000002121629417484172"
"947","0.0000015137371881968064","9.133730806132334e-7","0.0000032335545272488275"
"948","0.0000037005105463894237","0.0000015467194014462393","0.000006760033442909652"
"949","-0.19999708103020655","-1","0.000006084097699088353"
"950","-0.19999826108842805","-1","0.0000054757487700785035"
"951","3.366290238782099e-7","1.1106952291228822e-7","7.398486361331891e-7"
"952","0.000001729446785048161","8.220449061457913e-7","0.0000049282286506135975"
"953","0.000002126104955202379","3.5389483310499514e-7","0.000004435455067897109"
"954","8.338373687744039e-7","7.398486361331891e-7","0.0000011275960293266607"
"955","7.880968855955573e-7","9.996368133258215e-8","0.000001909487692075551"
"956","6.66337229415781e-7","8.996831279972639e-8","0.000001718558017671512"
"957","0.000002575711857333296","5.992907126106672e-7","0.0000049282286506135975"
"958","4.6288159634144676e-7","1.3711982060904404e-7","7.398486361331891e-7"
"959","0.0000019557703319073028","4.854362644080013e-7","0.000004435455067897109"
"960","0.0000010521473222668831","5.393676342224651e-7","0.000001909487692075551"
"961","9.966379247217104e-7","2.0898296970717212e-7","0.000002357339826786209"
"962","-0.1876119126743162","-0.9380658329999516","0.000003991953915760682"
"963","-0.19999936329776707","-1","0.000002121629417484172"
"964","0.00001251431053075347","8.097238124449291e-8","0.00006086955511053205"
"965","5.943349578707569e-7","1.2340920974018843e-7","0.000001909487692075551"
"966","-0.19220196007799845","-0.9610133195149246","0.0000012528705561898335"
"967","5.964068167330083e-7","1.3711982060904404e-7","0.0000011275960293266607"
"968","-0.1395643882985605","-0.6978237964063054","5.393676342224651e-7"
"969","0.0000012493296697391188","2.866611849006162e-7","0.000003991953915760682"
"970","0.000001282856338780114","3.5389483310499514e-7","0.000003592798443641243"
"971","4.756407384842731e-7","7.287595271687763e-8","8.220449061457913e-7"
"972","0.0000018673949015113323","4.854362644080013e-7","0.0000032335545272488275"
"973","0.000001240086699327847","3.932121120930887e-7","0.0000029102314101914217"
"974","0.0000015830564423557902","3.1850888870810223e-7","0.000003592798443641243"
"975","6.304953860780671e-7","1.1106952291228822e-7","0.000001718558017671512"
"976","-0.22699933279766973","-1.1350005138415704","0.0000032335545272488275"
"977","9.309171562277285e-7","3.932121120930887e-7","0.000002619237371548344"
"978","0.000001658289040284977","3.932121120930887e-7","0.0000029102314101914217"
"979","-0.19999934219545623","-1","0.000002357339826786209"
"980","-0.31990039651322005","-1.4029395344979423","3.5389483310499514e-7"
"981","2.0061760017675567e-7","5.903083366565198e-8","3.5389483310499514e-7"
"982","4.5967875621499844e-7","3.1850888870810223e-7","8.220449061457913e-7"
"983","3.0082828292865573e-7","5.312834061577121e-8","5.393676342224651e-7"
"984","0.0000011651460925410361","1.6927996737692297e-7","0.000002619237371548344"
"985","9.245216876063723e-7","1.1106952291228822e-7","0.000002121629417484172"
"986","8.82773180932439e-7","4.781603790693367e-8","0.000002357339826786209"
"987","3.545867062859642e-7","8.097238124449291e-8","0.0000011275960293266607"
"988","4.483188793313886e-7","4.303491230039924e-8","0.000001014847702318633"
"989","0.000446479221559426","3.873185161484827e-8","0.0022288369371830097"
"990","-0.1999992341915042","-1","0.000001909487692075551"
"991","3.4149417957873853e-7","8.097238124449291e-8","6.658711709794929e-7"
"992","-0.19999968390747258","-1","8.220449061457913e-7"
"993","5.554632291682182e-7","7.287595271687763e-8","0.0000012528705561898335"
"994","3.6200956969878463e-7","1.8808676260917423e-7","6.658711709794929e-7"
"995","-0.19999955142347842","-1","0.0000011275960293266607"
"996","5.573485513776788e-7","7.287595271687763e-8","0.000001718558017671512"
"997","9.517483607668354e-7","6.558908627329885e-8","0.000002121629417484172"
"998","7.966275078485907e-7","5.903083366565198e-8","0.000001909487692075551"
"999","1.9134782414109708e-7","6.558908627329885e-8","3.1850888870810223e-7"
"1000","3.5718324000733046e-7","3.1373497022535446e-8","0.0000012528705561898335"
"1001","6.647613308041755e-7","5.903083366565198e-8","0.000001909487692075551"
"1002","-0.1882454566292429","-0.9412281530663648","3.5389483310499514e-7"
"1003","5.570181344616288e-7","5.312834061577121e-8","0.000001718558017671512"
"1004","2.0074955113802418e-7","5.312834061577121e-8","3.932121120930887e-7"
"1005","-0.04929199562031696","-0.2464634435487052","0.000001718558017671512"
"1006","2.2801731349719745e-7","2.5413097182180877e-8","5.992907126106672e-7"
"1007","-0.12607362305300077","-0.6303713973175764","0.0000015467194014462393"
"1008","6.268157579425449e-7","1.8808676260917423e-7","0.0000013920629284847053"
"1009","-0.14353916802238784","-0.7176969252144174","4.3689749229525177e-7"
"1010","3.911822659352637e-7","1.2340920974018843e-7","0.0000012528705561898335"
"1011","1.2386267491670822e-7","3.873185161484827e-8","2.0898296970717212e-7"
"1012","-0.010298537443503685","-0.05149325386065218","2.3220071976304268e-7"
"1013","4.08439673060812e-7","2.2872041482990824e-8","0.0000012528705561898335"
"1014","2.9041985858402344e-7","2.0585065985123663e-8","0.0000011275960293266607"
"1015","2.877285199431867e-7","1.8526765233062292e-8","0.000001014847702318633"
"1016","1.417036453510434e-7","1.6674273961569952e-8","2.866611849006162e-7"
"1017","5.022714910429827e-7","3.1373497022535446e-8","0.0000011275960293266607"
"1018","5.288559684624161e-7","4.303491230039924e-8","0.0000011275960293266607"
"1019","1.2166742424657429e-7","2.823646105820643e-8","2.579979330175064e-7"
"1020","-0.020659152618952438","-0.10329709346029081","9.133730806132334e-7"
"1021","2.4520583898901547e-7","3.873185161484827e-8","4.854362644080013e-7"
"1022","3.6266243015337095e-7","8.996831279972639e-8","8.220449061457913e-7"
"1023","9.875034687745198e-8","1.5007013409729097e-8","3.1850888870810223e-7"
"1024","1.7497570614644076e-7","3.1373497022535446e-8","3.932121120930887e-7"
"1025","1.5445345080689066e-7","1.3506462170909117e-8","3.5389483310499514e-7"
"1026","7.375875559212375e-8","1.2155950912529079e-8","1.6927996737692297e-7"
"1027","-0.13307809284792332","-0.6653919114431797","0.000001014847702318633"
"1028","-0.19999995564954248","-1","7.287595271687763e-8"
"1029","2.3123123435997428e-7","2.2872041482990824e-8","8.220449061457913e-7"
"1030","2.157600131003079e-7","1.0940477301879525e-8","8.220449061457913e-7"
"1031","0.0003095470135542788","9.84653902857957e-9","0.001546601274621251"
"1032","2.2207139294128098e-7","1.8526765233062292e-8","7.398486361331891e-7"
"1033","3.347246398277548e-7","1.6674273961569952e-8","6.658711709794929e-7"
"1034","2.790719461076563e-7","5.903083366565198e-8","9.133730806132334e-7"
"1035","8.833527322948954e-8","5.903083366565198e-8","1.3711982060904404e-7"
"1036","1.2715457373690952e-7","5.312834061577121e-8","2.0898296970717212e-7"
"1037","3.1626216618896307e-7","4.781603790693367e-8","8.220449061457913e-7"
"1038","3.576445593456157e-7","3.873185161484827e-8","7.398486361331891e-7"
"1039","1.9512208335736858e-7","1.5007013409729097e-8","7.398486361331891e-7"
"1040","8.522336569782851e-8","1.8526765233062292e-8","2.866611849006162e-7"
"1041","5.624366532508418e-8","1.3506462170909117e-8","1.3711982060904404e-7"
"1042","1.7801144949203263e-7","1.6674273961569952e-8","5.393676342224651e-7"
"1043","1.0375219503533372e-7","3.485905375466558e-8","1.3711982060904404e-7"
"1044","2.988235092926672e-7","8.861983591401668e-9","6.658711709794929e-7"
"1045","1.339050136550668e-7","3.1373497022535446e-8","4.854362644080013e-7"
"1046","-0.1999998685648285","-1","4.3689749229525177e-7"
"1047","2.777328383052335e-7","4.303491230039924e-8","4.854362644080013e-7"
"1048","1.0057835744259336e-7","7.975873739241024e-9","2.3220071976304268e-7"
"1049","2.0279629611152928e-7","1.2155950912529079e-8","4.3689749229525177e-7"
"1050","1.730723882875651e-7","1.5007013409729097e-8","6.658711709794929e-7"
"1051","1.9793884071805933e-7","3.485905375466558e-8","5.992907126106672e-7"
"1052","2.0807187548488315e-7","7.178366123739011e-9","5.992907126106672e-7"
"1053","-0.19999979260247536","-1","5.393676342224651e-7"
"1054","-0.2252228809938573","-1","2.579979330175064e-7"
"1055","6.785395076924771e-8","9.84653902857957e-9","1.6927996737692297e-7"
"1056","8.51378435529071e-8","6.460601276181421e-9","1.8808676260917423e-7"
"1057","2.1229352369367406e-7","1.3506462170909117e-8","5.393676342224651e-7"
"1058","-0.23825142362445167","-1.191257592847911","1.6927996737692297e-7"
"1059","1.0694737049288249e-7","2.5413097182180877e-8","2.3220071976304268e-7"
"1060","2.183542349376566e-7","2.0585065985123663e-8","4.854362644080013e-7"
"1061","1.3733657651116004e-7","8.861983591401668e-9","3.1850888870810223e-7"
"1062","1.4132142001077597e-7","1.8526765233062292e-8","4.3689749229525177e-7"
"1063","1.9005313562914238e-7","2.823646105820643e-8","3.932121120930887e-7"
"1064","1.284429944847787e-7","2.0585065985123663e-8","3.5389483310499514e-7"
"1065","1.5180733003994362e-7","2.0585065985123663e-8","3.1850888870810223e-7"
"1066","-0.06202588935956197","-0.31012987224190125","2.866611849006162e-7"
"1067","1.1731664963932076e-7","1.8526765233062292e-8","2.579979330175064e-7"
"1068","1.401043860926876e-7","1.2155950912529079e-8","4.854362644080013e-7"
"1069","9.410447945334966e-8","1.8526765233062292e-8","2.3220071976304268e-7"
"1070","9.997791485805153e-8","5.814605796850003e-9","2.3220071976304268e-7"
"1071","6.930984350894675e-8","1.6674273961569952e-8","1.523536633518674e-7"
"1072","3.8816242908801256e-8","5.2332033151358814e-9","1.1106952291228822e-7"
"1073","8.887235523058478e-8","1.5007013409729097e-8","2.0898296970717212e-7"
"1074","6.967793941825562e-8","1.5007013409729097e-8","2.0898296970717212e-7"
"1075","8.410083522925049e-8","4.709935330637904e-9","1.8808676260917423e-7"
"1076","5.472375566029086e-8","4.2389889376437395e-9","1.3711982060904404e-7"
"1077","-0.17090608719410094","-0.85453082822201","1.6927996737692297e-7"
"1078","-0.19999995617255986","-1","1.2340920974018843e-7"
"1079","1.1238065169560941e-7","7.178366123739011e-9","4.3689749229525177e-7"
"1080","-0.19999987671183814","-1","3.932121120930887e-7"
"1081","7.423036418874318e-8","6.460601276181421e-9","1.8808676260917423e-7"
"1082","6.860069854397465e-8","1.2155950912529079e-8","1.6927996737692297e-7"
"1083","-0.196677438059258","-0.9833873982960234","1.523536633518674e-7"
"1084","4.705873482002687e-8","5.814605796850003e-9","8.996831279972639e-8"
"1085","-0.19999997144450335","-1","8.097238124449291e-8"
"1086","3.128859340506551e-8","3.4336573584425878e-9","7.287595271687763e-8"
"1087","1.941491858392652e-8","3.090325884080869e-9","4.303491230039924e-8"
"1088","2.65688615330717e-8","5.2332033151358814e-9","6.558908627329885e-8"
"1089","3.2751998313429455e-8","7.975873739241024e-9","9.996368133258215e-8"
"1090","1.0038586291116758e-7","7.178366123739011e-9","3.5389483310499514e-7"
"1091","9.65395595464713e-8","4.709935330637904e-9","3.1850888870810223e-7"
"1092","1.0689143263853395e-7","1.0940477301879525e-8","2.866611849006162e-7"
"1093","4.477438195760186e-8","4.2389889376437395e-9","1.3711982060904404e-7"
"1094","9.104687233030262e-8","2.5413097182180877e-8","2.579979330175064e-7"
"1095","5.720556002231092e-8","7.975873739241024e-9","1.2340920974018843e-7"
"1096","3.963552903663015e-8","9.84653902857957e-9","7.287595271687763e-8"
"1097","4.1078399304339544e-8","9.84653902857957e-9","1.1106952291228822e-7"
"1098","5.164977920912861e-8","2.781324170975097e-9","1.3711982060904404e-7"
"1099","1.0260401017703203e-8","5.814605796850003e-9","2.0585065985123663e-8"
"1100","-0.10417611726929579","-0.5208806689597747","6.558908627329885e-8"
"1101","2.4988155544747315e-8","2.5032196315777355e-9","5.903083366565198e-8"
"1102","3.111044200032609e-8","6.460601276181421e-9","5.312834061577121e-8"
"1103","4.550990160279156e-8","1.6674273961569952e-8","9.996368133258215e-8"
"1104","-0.09381627833554315","-0.4698122575399706","0.0007308444580407247"
"1105","6.498686588862768e-8","4.709935330637904e-9","1.2340920974018843e-7"
"1106","6.034594004500349e-8","4.2389889376437395e-9","2.3220071976304268e-7"
"1107","2.9763773068403054e-8","2.2529226262335555e-9","1.1106952291228822e-7"
"1108","3.0006956985850766e-8","7.178366123739011e-9","4.303491230039924e-8"
"1109","6.944473447401123e-8","1.5007013409729097e-8","2.0898296970717212e-7"
"1110","3.256151230868198e-8","5.2332033151358814e-9","8.097238124449291e-8"
"1111","6.580826577007315e-8","7.178366123739011e-9","1.8808676260917423e-7"
"1112","3.073468097802845e-8","6.460601276181421e-9","7.287595271687763e-8"
"1113","4.720643478339781e-8","1.3506462170909117e-8","8.996831279972639e-8"
"1114","-0.198233158615567","-0.9911658192137484","1.2155950912529079e-8"
"1115","3.643427903821106e-8","5.814605796850003e-9","8.097238124449291e-8"
"1116","-0.26710830293145","-1.3355415903369967","2.5413097182180877e-8"
"1117","-0.19411787633788108","-0.970589424231204","2.0585065985123663e-8"
"1118","9.59281554191449e-9","1.6424354098987237e-9","2.2872041482990824e-8"
"1119","4.479352366804079e-8","3.4336573584425878e-9","1.6927996737692297e-7"
"1120","1.0899268620967462e-8","3.090325884080869e-9","3.1373497022535446e-8"
"1121","2.1364674118729e-8","5.814605796850003e-9","3.1373497022535446e-8"
"1122","1.1138502742369382e-8","1.4782083335163065e-9","2.2872041482990824e-8"
"1123","1.3934092613077097e-8","1.3304022328242127e-9","2.5413097182180877e-8"
"1124","8.591251443590408e-9","3.4336573584425878e-9","2.2872041482990824e-8"
"1125","4.578772450081203e-8","7.178366123739011e-9","1.523536633518674e-7"
"1126","-0.1252304741004626","-0.6261524740833428","7.287595271687763e-8"
"1127","4.820864132337732e-8","6.460601276181421e-9","1.3711982060904404e-7"
"1128","-0.19999997815222276","-1","5.903083366565198e-8"
"1129","9.42367681666667e-9","2.781324170975097e-9","2.2872041482990824e-8"
"1130","1.5747282566813682e-8","1.1973753100136264e-9","5.312834061577121e-8"
"1131","1.4817311355663776e-8","3.815132432194446e-9","4.781603790693367e-8"
"1132","2.2862087734054625e-8","1.0776497472164692e-9","4.303491230039924e-8"
"1133","1.4171275131147354e-8","9.698956082715426e-10","3.873185161484827e-8"
"1134","2.930434137571325e-8","8.861983591401668e-9","5.312834061577121e-8"
"1135","3.708427349646826e-8","4.2389889376437395e-9","1.2340920974018843e-7"
"1136","1.0125821492401598e-8","3.4336573584425878e-9","1.8526765233062292e-8"
"1137","1.0070452383104112e-8","8.729157396913934e-10","2.823646105820643e-8"
"1138","1.6592922968960978e-8","2.5032196315777355e-9","4.781603790693367e-8"
"1139","1.5936385611148295e-8","3.090325884080869e-9","4.303491230039924e-8"
"1140","9.672216472189632e-9","2.2529226262335555e-9","2.2872041482990824e-8"
"1141","1.2379502578596658e-8","2.2529226262335555e-9","3.873185161484827e-8"
"1142","1.24867570061582e-8","2.0276529344442906e-9","3.485905375466558e-8"
"1143","8.813210250480097e-9","7.8563300309753e-10","3.485905375466558e-8"
"1144","2.77217216515524e-8","1.6424354098987237e-9","1.1106952291228822e-7"
"1145","1.8915101573924177e-8","7.178366123739011e-9","3.1373497022535446e-8"
"1146","3.579318890167826e-8","1.3506462170909117e-8","9.996368133258215e-8"
"1147","1.288053987913429e-8","1.8249078914678307e-9","2.823646105820643e-8"
"1148","8.640935411641237e-9","7.070775076556401e-10","1.8526765233062292e-8"
"1149","6.759368043063318e-9","6.363768401129732e-10","1.3506462170909117e-8"
"1150","1.450679056880233e-8","3.4336573584425878e-9","2.5413097182180877e-8"
"1151","1.4321995500665708e-8","2.5032196315777355e-9","2.5413097182180877e-8"
"1152","2.6175400535954906e-8","3.090325884080869e-9","8.996831279972639e-8"
"1153","7.4041813347136555e-9","5.72745517679607e-10","1.0940477301879525e-8"
"1154","1.771977404807501e-8","1.4782083335163065e-9","8.097238124449291e-8"
"1155","4.416581367294725e-9","2.0276529344442906e-9","1.2155950912529079e-8"
"1156","7.094141118990649e-9","1.8249078914678307e-9","1.2155950912529079e-8"
"1157","-0.19999999503821997","-1","1.0940477301879525e-8"
"1158","5.6721208174792535e-9","5.154765503334602e-10","1.0940477301879525e-8"
"1159","1.0021746477129057e-8","4.709935330637904e-9","2.0585065985123663e-8"
"1160","4.07374913802272e-9","4.639341133483299e-10","1.0940477301879525e-8"
"1161","3.1153216450974242e-9","4.1754544266581206e-10","9.84653902857957e-9"
"1162","1.8947957092230183e-8","1.3304022328242127e-9","7.287595271687763e-8"
"1163","2.776466945242362e-9","1.3304022328242127e-9","7.178366123739011e-9"
"1164","1.7563515930518746e-8","1.4782083335163065e-9","6.558908627329885e-8"
"1165","5.3313027548185236e-9","1.3304022328242127e-9","8.861983591401668e-9"
"1166","7.621837472271409e-9","1.1973753100136264e-9","2.2872041482990824e-8"
"1167","6.7933312308809946e-9","1.1973753100136264e-9","1.8526765233062292e-8"
"1168","4.633909700402228e-9","3.7579495071327074e-10","7.975873739241024e-9"
"1169","7.437776017304998e-9","1.6424354098987237e-9","1.6674273961569952e-8"
"1170","3.561836070531399e-9","1.1973753100136264e-9","7.178366123739011e-9"
"1171","-0.19999999753893563","-1","5.814605796850003e-9"
"1172","-0.19999999853983316","-1","3.815132432194446e-9"
"1173","7.410701763355121e-9","1.0776497472164692e-9","1.5007013409729097e-8"
"1174","3.0678567686237556e-9","9.698956082715426e-10","6.460601276181421e-9"
"1175","4.420531563020802e-9","1.0776497472164692e-9","1.3506462170909117e-8"
"1176","3.4033829976465314e-9","9.698956082715426e-10","7.178366123739011e-9"
"1177","3.1602019667786863e-9","8.729157396913934e-10","5.814605796850003e-9"
"1178","9.145120283271523e-9","3.090325884080869e-9","2.0585065985123663e-8"
"1179","1.3955715338909158e-8","8.729157396913934e-10","5.903083366565198e-8"
"1180","3.5615821181167463e-9","7.8563300309753e-10","1.0940477301879525e-8"
"1181","7.1353597252965525e-9","8.729157396913934e-10","1.8526765233062292e-8"
"1182","2.3548136773854367e-9","3.382192304002274e-10","5.2332033151358814e-9"
"1183","5.429981442262033e-9","8.729157396913934e-10","1.6674273961569952e-8"
"1184","5.187178286902849e-9","2.781324170975097e-9","8.861983591401668e-9"
"1185","2.0047663973343786e-9","3.044007268471205e-10","5.2332033151358814e-9"
"1186","1.2752197409149346e-8","7.070775076556401e-10","5.312834061577121e-8"
"1187","2.6765041960530313e-9","2.739637405824169e-10","5.2332033151358814e-9"
"1188","3.634230227866908e-9","7.8563300309753e-10","6.460601276181421e-9"
"1189","1.7121671191944188e-9","2.4657020869511825e-10","5.814605796850003e-9"
"1190","1.3145483590548679e-9","6.363768401129732e-10","3.815132432194446e-9"
"1191","5.351772092154761e-9","6.363768401129732e-10","1.5007013409729097e-8"
"1192","5.268554414961102e-9","8.729157396913934e-10","1.3506462170909117e-8"
"1193","1.6810330460970135e-9","2.2191570803187233e-10","4.709935330637904e-9"
"1194","1.1499589125385511e-8","5.72745517679607e-10","4.781603790693367e-8"
"1195","3.6470387376752457e-9","5.72745517679607e-10","6.460601276181421e-9"
"1196","1.0120532745183652e-8","5.154765503334602e-10","4.303491230039924e-8"
"1197","1.2493617695952253e-9","5.154765503334602e-10","3.815132432194446e-9"
"1198","2.9941525037102678e-9","4.639341133483299e-10","5.814605796850003e-9"
"1199","8.873807355591623e-9","5.154765503334602e-10","3.873185161484827e-8"
"1200","1.3563834277974252e-9","1.997263465725041e-10","3.815132432194446e-9"
"1201","1.9854647037576e-9","5.72745517679607e-10","3.4336573584425878e-9"
"1202","1.1680770350963598e-9","1.7975565480554678e-10","3.090325884080869e-9"
"1203","1.7797427309673708e-9","4.1754544266581206e-10","4.2389889376437395e-9"
"1204","7.991663064643716e-9","3.7579495071327074e-10","3.485905375466558e-8"
"1205","-0.19999999867638743","-1","3.4336573584425878e-9"
"1206","6.65495054619214e-9","3.382192304002274e-10","3.1373497022535446e-8"
"1207","6.649221684362772e-9","3.044007268471205e-10","2.823646105820643e-8"
"1208","1.6317665441079044e-9","2.739637405824169e-10","3.815132432194446e-9"
"1209","1.5114332452270674e-9","2.4657020869511825e-10","2.781324170975097e-9"
"1210","4.637834916110251e-9","5.154765503334602e-10","1.2155950912529079e-8"
"1211","4.156469968208399e-9","3.7579495071327074e-10","1.0940477301879525e-8"
"1212","3.886037291955802e-9","3.382192304002274e-10","9.84653902857957e-9"
"1213","7.862177797690606e-10","1.6178181017068027e-10","2.5032196315777355e-9"
"1214","2.1991247933783597e-9","3.044007268471205e-10","8.861983591401668e-9"
"1215","7.076050545506974e-9","2.0276529344442906e-9","2.5413097182180877e-8"
"1216","-0.20709151244429003","-1.0354575689810144","3.815132432194446e-9"
"1217","5.844819028766324e-9","2.4657020869511825e-10","2.2872041482990824e-8"
"1218","4.678991372131236e-9","3.044007268471205e-10","2.0585065985123663e-8"
"1219","1.5199250302799782e-9","2.2191570803187233e-10","3.4336573584425878e-9"
"1220","1.172258934367676e-9","1.4560519456807697e-10","3.090325884080869e-9"
"1221","1.0121354199199573e-9","1.997263465725041e-10","1.8249078914678307e-9"
"1222","1.0355335033906953e-9","3.044007268471205e-10","2.0276529344442906e-9"
"1223","6.477105740643197e-10","1.3104617391235251e-10","1.8249078914678307e-9"
"1224","1.3028301770745543e-9","2.739637405824169e-10","2.781324170975097e-9"
"1225","3.136800885705782e-9","6.363768401129732e-10","7.975873739241024e-9"
"1226","0.000002175739161125456","3.044007268471205e-10","0.000010850433350917399"
"1227","4.171824863341555e-9","1.7975565480554678e-10","1.6674273961569952e-8"
"1228","2.265256426881024e-9","1.179427666642141e-10","6.460601276181421e-9"
"1229","2.534005671961381e-10","1.061496446297383e-10","5.72745517679607e-10"
"1230","6.445045386271886e-10","9.553569046971688e-11","1.3304022328242127e-9"
"1231","1.0444903386641613e-9","2.4657020869511825e-10","1.4782083335163065e-9"
"1232","9.673046585945145e-10","2.2191570803187233e-10","2.0276529344442906e-9"
"1233","3.89707128789496e-9","8.729157396913934e-10","1.5007013409729097e-8"
"1234","3.092325129294693e-9","1.4560519456807697e-10","1.3506462170909117e-8"
"1235","3.869477405160637e-10","1.3104617391235251e-10","1.0776497472164692e-9"
"1236","1.0310179821004795e-9","8.598310952123711e-11","1.8249078914678307e-9"
"1237","1.147797346057189e-9","1.4560519456807697e-10","2.781324170975097e-9"
"1238","6.257786067109805e-10","7.738576446314482e-11","1.0776497472164692e-9"
"1239","2.3237619162230773e-9","7.8563300309753e-10","5.814605796850003e-9"
"1240","7.864088047426776e-10","1.7975565480554678e-10","1.6424354098987237e-9"
"1241","1.947495276155564e-9","6.96480650930198e-11","5.2332033151358814e-9"
"1242","1.1068503447120292e-9","6.268385810415111e-11","4.709935330637904e-9"
"1243","3.6978916817531625e-9","4.1754544266581206e-10","1.2155950912529079e-8"
"1244","3.086308320021658e-10","5.6416205040932255e-11","8.729157396913934e-10"
"1245","2.6244542095099632e-9","1.997263465725041e-10","1.0940477301879525e-8"
"1246","2.664114129302675e-9","1.061496446297383e-10","9.84653902857957e-9"
"1247","2.1981995557140975e-9","9.553569046971688e-11","8.861983591401668e-9"
"1248","4.2873617989158676e-10","5.077505083050937e-11","7.8563300309753e-10"
"1249","1.9079457125315e-9","1.061496446297383e-10","7.975873739241024e-9"
"1250","5.768894695279414e-10","8.598310952123711e-11","2.2529226262335555e-9"
"1251","1.704960217452367e-9","2.739637405824169e-10","3.815132432194446e-9"
"1252","5.092922972238512e-10","1.6178181017068027e-10","1.1973753100136264e-9"
"1253","9.941792278311823e-10","4.569800093889853e-11","3.4336573584425878e-9"
"1254","1.1203167060713782e-9","4.1128656036448774e-11","3.090325884080869e-9"
"1255","2.1989454035420407e-9","6.96480650930198e-11","7.178366123739011e-9"
"1256","7.097118670529312e-10","6.268385810415111e-11","1.8249078914678307e-9"
"1257","-0.00005741312064362347","-0.00028707309964626226","6.460601276181421e-9"
"1258","8.59028759236935e-10","3.7016056886329807e-11","2.5032196315777355e-9"
"1259","6.827663989739108e-10","3.331479536683446e-11","2.2529226262335555e-9"
"1260","2.3025166218104688e-10","1.4560519456807697e-10","4.1754544266581206e-10"
"1261","1.6981488881739893e-9","5.077505083050937e-11","5.814605796850003e-9"
"1262","1.3300099466206916e-9","1.4560519456807697e-10","5.2332033151358814e-9"
"1263","1.394655280151369e-9","1.3104617391235251e-10","4.709935330637904e-9"
"1264","3.289555516872156e-10","4.569800093889853e-11","1.0776497472164692e-9"
"1265","3.0635354253405466e-10","2.998357118144668e-11","7.070775076556401e-10"
"1266","1.358378298732532e-10","1.179427666642141e-10","1.7975565480554678e-10"
"1267","1.1447677028542103e-9","2.739637405824169e-10","4.2389889376437395e-9"
"1268","7.40428029999407e-10","3.382192304002274e-10","1.6424354098987237e-9"
"1269","5.867683450233585e-10","7.738576446314482e-11","1.4782083335163065e-9"
"1270","-0.005088927947621813","-0.025444641491659814","9.698956082715426e-10"
"1271","3.9129424145301075e-10","2.6985524925748905e-11","8.729157396913934e-10"
"1272","4.16717815809875e-10","3.7016056886329807e-11","1.3304022328242127e-9"
"1273","1.522633130690565e-10","3.331479536683446e-11","3.044007268471205e-10"
"1274","1.0320877263936269e-9","8.598310952123711e-11","3.815132432194446e-9"
"1275","2.9499584996983684e-10","7.738576446314482e-11","7.070775076556401e-10"
"1276","2.1925405935263598e-10","2.4287349909002387e-11","4.1754544266581206e-10"
"1277","6.711307731777083e-10","8.598310952123711e-11","1.6424354098987237e-9"
"1278","3.8697958171241e-10","7.738576446314482e-11","8.729157396913934e-10"
"1279","6.018946452357454e-10","1.7975565480554678e-10","1.1973753100136264e-9"
"1280","4.1039915910090485e-10","1.061496446297383e-10","1.0776497472164692e-9"
"1281","3.358507028039526e-10","9.553569046971688e-11","9.698956082715426e-10"
"1282","4.376143225570672e-10","1.6178181017068027e-10","8.729157396913934e-10"
"1283","4.984484824888113e-10","6.268385810415111e-11","7.8563300309753e-10"
"1284","1.6835064453601945e-10","5.6416205040932255e-11","4.639341133483299e-10"
"1285","5.550808701570986e-10","2.998357118144668e-11","1.4782083335163065e-9"
"1286","1.0290609475660517e-9","8.598310952123711e-11","3.4336573584425878e-9"
"1287","1.2001351024082397e-10","6.268385810415111e-11","1.7975565480554678e-10"
"1288","2.857608150108604e-10","5.6416205040932255e-11","7.070775076556401e-10"
"1289","4.2301275815503916e-10","7.738576446314482e-11","1.1973753100136264e-9"
"1290","8.895658432095388e-10","1.4560519456807697e-10","3.090325884080869e-9"
"1291","2.687052580441218e-10","5.077505083050937e-11","5.72745517679607e-10"
"1292","2.782122976441315e-10","4.569800093889853e-11","5.72745517679607e-10"
"1293","1.4798324787790308e-10","4.1128656036448774e-11","3.044007268471205e-10"
"1294","3.376519508435649e-10","1.3104617391235251e-10","5.72745517679607e-10"
"1295","6.725217716052611e-10","3.7016056886329807e-11","2.781324170975097e-9"
"1296","7.983104843845012e-10","2.6985524925748905e-11","2.5032196315777355e-9"
"1297","3.993706032545674e-10","2.4287349909002387e-11","9.698956082715426e-10"
"1298","2.971721979605491e-10","4.569800093889853e-11","8.729157396913934e-10"
"1299","1.5451384616227415e-10","2.185884806493732e-11","4.639341133483299e-10"
"1300","5.505057298904603e-10","6.268385810415111e-11","2.2529226262335555e-9"
"1301","2.1241979286656941e-10","2.185884806493732e-11","7.8563300309753e-10"
"1302","1.5134995479115787e-10","1.9673263018660236e-11","5.154765503334602e-10"
