"Step","env: TAXI - lambdas/Illegal_action","env: TAXI - lambdas/Illegal_action__MIN","env: TAXI - lambdas/Illegal_action__MAX"
"904","0.7201708478054676","0.7000876687039937","0.7334165799480699"
"905","0.7203638522734988","0.6999182435754389","0.7331084538508849"
"906","0.7205164445654121","0.6998547806630587","0.7328496100567337"
"907","0.7206483175500392","0.6997620717841598","0.7324794269133799"
"908","0.7207380457919871","0.6996335009428055","0.7322159270087127"
"909","0.7207884092527352","0.6994141672075818","0.7321476801432555"
"910","0.7208987396957535","0.6997222798320231","0.7322714032299742"
"911","0.7209817535783987","0.6999738506692968","0.7323637254246635"
"912","0.7210496754670241","0.7001842938670774","0.7328149136457529"
"913","0.7211408264109024","0.7003219827655255","0.7334318130425992"
"914","0.721264803437917","0.7004987801109884","0.7341094571801456"
"915","0.7213941919298366","0.7005981707698168","0.7348224486047489"
"916","0.7215379737692551","0.700765781733047","0.7354811097883874"
"917","0.7217015165480447","0.7008544202262001","0.7362022783156621"
"918","0.7219462129899551","0.7010535211064332","0.7368574095196903"
"919","0.7221802711801721","0.7012531513003212","0.7373834306711284"
"920","0.722400960823354","0.7015138293931175","0.7376346347630915"
"921","0.7226717539441838","0.7020409338120968","0.7379553284401735"
"922","0.7229328927597478","0.7025721467202083","0.7380076630765555"
"923","0.7231786372967642","0.7032348351141411","0.7379216582876954"
"924","0.7233789822387129","0.703880102553364","0.737671887729377"
"925","0.7235533408448936","0.7045271214593785","0.7373784114887437"
"926","0.7237464695829525","0.7051896267330198","0.7371216921194034"
"927","0.7239289461450247","0.7059193615494336","0.7369043558334607"
"928","0.7240498146664158","0.7065055374328796","0.7367262405051096"
"929","0.7242404130643844","0.7071722077194094","0.736639964803535"
"930","0.7244360523779952","0.7077624623872854","0.7364994630468633"
"931","0.7246231160915116","0.7080861283287216","0.7364940084060468"
"932","0.7247934953277955","0.7082223442064635","0.7367110538833239"
"933","0.7249694423207003","0.7082139007990047","0.7369274517519986"
"934","0.725129638601657","0.7081313144264897","0.7372639122256756"
"935","0.7253092755661996","0.7080686729302342","0.7376114598508106"
"936","0.7254800346398182","0.7079686810196509","0.7379097442066883"
"937","0.7256159874306601","0.7079628084325098","0.7382285561332341"
"938","0.7257438228475179","0.7079253300123728","0.7384887604247241"
"939","0.7258410783482081","0.708024463981651","0.7386729021031355"
"940","0.7259715718374831","0.7081140315641096","0.7389956601580492"
"941","0.7260816707597497","0.7082158516984048","0.7391536532474504"
"942","0.7262113161386969","0.7084264655324306","0.7391219966646981"
"943","0.7263231879248021","0.7086577360579803","0.7390615373028078"
"944","0.7264387983022063","0.7089319298067256","0.7389538700524382"
"945","0.7265768944795832","0.7093424570598735","0.7388523757936425"
"946","0.7266993443512153","0.709766711695483","0.7387829784687332"
"947","0.726877725240121","0.7100944043479726","0.7387430999793335"
"948","0.727085075903044","0.7105439363117702","0.7386489897572286"
"949","0.7272830727350644","0.7108844604005556","0.7388129839018701"
"950","0.7274246511268355","0.7113025401200759","0.7388901762184726"
"951","0.7275860387622108","0.711736512493327","0.7390707153988982"
"952","0.7277483444668997","0.712126560242449","0.739265935065938"
"953","0.7279243267205664","0.7124098420298258","0.7395678865438668"
"954","0.7280937395511764","0.7126560331415476","0.7398728971462566"
"955","0.7282352759889867","0.7127753195701325","0.7400830203137497"
"956","0.7283709741471197","0.712703888562879","0.7402784666575165"
"957","0.7284979753844559","0.7125483534714188","0.7404237296943655"
"958","0.7286006760548486","0.7122841126385947","0.7406240189682106"
"959","0.7287020810811663","0.7120770863266486","0.7405812653457462"
"960","0.7288271895743572","0.7118459573802548","0.7405068112944498"
"961","0.728889965092279","0.7115808725669595","0.7403245292088712"
"962","0.7289330295190207","0.7114064497551675","0.7400619374191316"
"963","0.7289570820453355","0.7111923646428683","0.7398521372948271"
"964","0.7290497286884905","0.711309966736294","0.739740139724342"
"965","0.7291717224350893","0.7114813649504534","0.7397498560243284"
"966","0.7293319752914041","0.7119517808502996","0.739836032265222"
"967","0.7294916652419565","0.7124787129599512","0.7399731225983507"
"968","0.7296874243994426","0.7129982131219338","0.7401804888681774"
"969","0.7298886836630893","0.7134948134605135","0.7402958609355397"
"970","0.7300711366581113","0.7138399239584402","0.7405854071801237"
"971","0.730300736905359","0.7142047982344618","0.7408445846570418"
"972","0.7305278952312914","0.7143983792650334","0.741169167418176"
"973","0.7307514300316276","0.7147936030816326","0.741402295877159"
"974","0.7309402175797693","0.7149389677718219","0.7415922923142261"
"975","0.731088740319696","0.7149948086122252","0.741726538713962"
"976","0.7311703387891336","0.7148891908414218","0.7417923754688919"
"977","0.7312163670024904","0.7147968112469483","0.7418301676714497"
"978","0.7312818068523607","0.7149093893607935","0.7419173803547416"
"979","0.7313639777304042","0.7150177438269407","0.7421530040954364"
"980","0.7314919223880805","0.7153398206792567","0.7421657250109548"
"981","0.7316381025742072","0.7157122563113022","0.7422444900171592"
"982","0.7318164656786035","0.7162005306156316","0.7423289841187416"
"983","0.7319984583884239","0.7165231071145459","0.7424592756450327"
"984","0.7321477611409339","0.7168301298866163","0.742542603573979"
"985","0.7323191558837294","0.7173952515917585","0.7426602033093811"
"986","0.7325201566697712","0.717915849895264","0.7427805522715096"
"987","0.7327241930838169","0.7183745466559798","0.7429619273844222"
"988","0.7328750500328489","0.7186052438142304","0.7431074753244006"
"989","0.7330047424556305","0.7187509464928175","0.7431983729815849"
"990","0.7331467139602481","0.7188189679526428","0.7433670734390415"
"991","0.7332617217097445","0.7188371791257829","0.7435426798880507"
"992","0.7333483739267279","0.7188387090247799","0.7437341677082936"
"993","0.7334711788526971","0.7189509192955372","0.7438211616927191"
"994","0.7336512847114873","0.7190541638284728","0.7439193953035367"
"995","0.7338005252213644","0.7188481501093579","0.7439779057532816"
"996","0.7340035229413847","0.7188236293032452","0.7440292818790745"
"997","0.7342121183255689","0.718879714540321","0.7440095474266483"
"998","0.7343998920036362","0.7190383687574801","0.7438396584124101"
"999","0.7345721449816844","0.7193206260640492","0.7436817059132036"
"1000","0.7347043040525694","0.7196432284249406","0.7437230830330325"
"1001","0.7348358228553524","0.7199393695375335","0.7437594283827285"
"1002","0.7349629374127943","0.7202301962137848","0.7437866956476926"
"1003","0.7350490013799481","0.7204286152422703","0.7439625729359625"
"1004","0.7350794647274207","0.7206069191746435","0.7440785321237386"
"1005","0.7351280358250086","0.7208327782109678","0.7442192303233738"
"1006","0.7350950382439991","0.7208947909717491","0.7443442771157486"
"1007","0.73509678732172","0.7211294969482708","0.7444859324726881"
"1008","0.7351636835587276","0.7215728107453911","0.74468721411782"
"1009","0.7352252250330438","0.7219491266619024","0.744993926888068"
"1010","0.7352962798747531","0.7223586301586102","0.745098995567912"
"1011","0.7353167000991118","0.7225321824983234","0.7452197187539598"
"1012","0.7353701125828545","0.7227155361169564","0.7453768138895936"
"1013","0.7354443589371762","0.7228772544509886","0.7454467518089949"
"1014","0.7355635380025024","0.7230344194134859","0.745635718891565"
"1015","0.7356881784102484","0.7231380790135267","0.7457705168201798"
"1016","0.7358655093775951","0.7231643426261364","0.7459241327191682"
"1017","0.7360398995624096","0.7230255542670662","0.7460935820142791"
"1018","0.7361841377098977","0.7225991071835082","0.7462684827518322"
"1019","0.7363833286494313","0.7221592804347712","0.746391166993581"
"1020","0.736595115673279","0.7216226213018002","0.7465337534696908"
"1021","0.7368662886826478","0.7213362372740553","0.7466433786288948"
"1022","0.7371249384831222","0.7210771921399389","0.7467885723701863"
"1023","0.7373537212848066","0.7208410461091415","0.7469571346642333"
"1024","0.7375637346616444","0.7208195812878251","0.7470613748038744"
"1025","0.7377473100768737","0.7209140887381997","0.7471981793529057"
"1026","0.7379210813348781","0.7212757261930964","0.747303476634946"
"1027","0.7380981304770478","0.721802904429767","0.7474683933447082"
"1028","0.7382684549784566","0.7224744480897229","0.7476331785044933"
"1029","0.7383923340275593","0.7230157548450614","0.7477402854676962"
"1030","0.7385052143892236","0.7235547328981091","0.7478001324429256"
"1031","0.7385747507447032","0.724106159589504","0.7478394362311593"
"1032","0.7386061111236703","0.7246871203135758","0.7478256177176864"
"1033","0.7386536579211118","0.7250711803991908","0.7478234806076912"
"1034","0.7387002350812008","0.7253309965463114","0.7479544135394829"
"1035","0.7387459233699843","0.725525532304915","0.748087780972225"
"1036","0.7387607284497362","0.7256317558530289","0.7481836243036402"
"1037","0.7387942574093929","0.7255815470912549","0.7482528800439645"
"1038","0.7388422665035606","0.7254031673392007","0.7483357037905299"
"1039","0.7388843387299879","0.7255816706629821","0.7483719865069531"
"1040","0.7389311049167676","0.7258176535646982","0.7484743082558157"
"1041","0.7390527696503522","0.7260725381060872","0.7486188207332674"
"1042","0.7392769130746475","0.7262709165570203","0.7488254865893826"
"1043","0.7394703396074981","0.726671347821837","0.7489487088379796"
"1044","0.7396909508114762","0.7270420832824143","0.7489931149076543"
"1045","0.7399565557933736","0.7274287000762137","0.7490833251551431"
"1046","0.7402781637326854","0.7277524801762569","0.7492442384387697"
"1047","0.740566960442498","0.7281049395370798","0.7493665893170717"
"1048","0.740840131513085","0.7284352541023666","0.7495067994064145"
"1049","0.7411002993448035","0.728516970381611","0.7495842265218315"
"1050","0.7413574044524391","0.7285139167292701","0.7496593052588002"
"1051","0.7415472214922156","0.7284621169637683","0.749717844511652"
"1052","0.7416605701551907","0.7283868637229807","0.7497171782976281"
"1053","0.7417753628707482","0.7283412011294947","0.7497045026112088"
"1054","0.741868302211092","0.7282017947126203","0.7496704161925515"
"1055","0.7419142668883312","0.7280839309545379","0.7496354093290373"
"1056","0.7419143877546536","0.7279121801838064","0.7497107530744843"
"1057","0.7418826558142413","0.727732623098625","0.7497436054908418"
"1058","0.7418361341691292","0.7275114131963603","0.7497379013510276"
"1059","0.7418106608928541","0.7274513790000815","0.7497730579469137"
"1060","0.7417693952057035","0.7275238423182762","0.7498061191981622"
"1061","0.7417453029439374","0.7277198622056426","0.7498784949549568"
"1062","0.7417539487987179","0.7279019102204003","0.7499668496488481"
"1063","0.7418020257570247","0.728053183235075","0.7501421140353195"
"1064","0.7418499663992602","0.728213687752127","0.7503538055897321"
"1065","0.7419679228894577","0.7283826381672224","0.7505780669080406"
"1066","0.7420976230410371","0.7285860778291663","0.7506522225753731"
"1067","0.7422612212438361","0.7287907188265774","0.7507641552250616"
"1068","0.7424266003941473","0.729105391389314","0.7508921695290777"
"1069","0.7425898902187092","0.729293135574718","0.7510081589359365"
"1070","0.7427558188793482","0.7294097463469859","0.751068190168111"
"1071","0.7429404103793323","0.7294569754630309","0.7511742636913582"
"1072","0.7431105007221901","0.7295731543965138","0.7512550691555797"
"1073","0.7432686634470335","0.7296526077613827","0.7512709793772004"
"1074","0.7434269748561042","0.7297716748878422","0.7513583024278253"
"1075","0.7435457589861082","0.7298796774977685","0.7514414534646229"
"1076","0.7436545923415467","0.7299571516219255","0.7515112803369832"
"1077","0.7437535768394813","0.7299565064328005","0.7515158584435484"
"1078","0.7438557527082403","0.7299789899155348","0.7515554092229259"
"1079","0.7439388945553106","0.7301015845113714","0.7516564643388892"
"1080","0.7440091355868298","0.730225256067208","0.7517884695401703"
"1081","0.7440518032471628","0.7303218121846624","0.7518312923568898"
"1082","0.7440785558412211","0.7305030156132649","0.7518862496584161"
"1083","0.7441066508872816","0.7308886342168416","0.7518865531642172"
"1084","0.7441415861240595","0.7313480084386111","0.7518173928000638"
"1085","0.7441774810936013","0.7317712578880063","0.7517002696177995"
"1086","0.7442372109626231","0.7322105242026894","0.7515924602807081"
"1087","0.7442940250956734","0.7327210601469711","0.7515704440530605"
"1088","0.7443504922923774","0.7331406955364573","0.7515399328517165"
"1089","0.7444477202808921","0.7334446145198636","0.7515312025516959"
"1090","0.744584396938468","0.733730315214837","0.7516356464045757"
"1091","0.7447239153165903","0.7340936465281446","0.7517529917689868"
"1092","0.7448941176713373","0.734311258455001","0.7519668191324612"
"1093","0.7450411025343479","0.7343183868742452","0.7522546435124192"
"1094","0.7451560297465676","0.7342489410351383","0.7525412202248151"
"1095","0.7452562767539999","0.7342148810207758","0.7528777328842675"
"1096","0.745316889744414","0.7341557179211341","0.7532257247005045"
"1097","0.7453613820384277","0.734062186889084","0.7536076762585506"
"1098","0.7454123144508589","0.7339765932652652","0.7539882772031101"
"1099","0.7454705140565423","0.7338443499869443","0.7543772136067384"
"1100","0.7455083601148387","0.7337409633897258","0.7546452936542213"
"1101","0.7455646982311321","0.7335973385971744","0.7549109103223703"
"1102","0.7455730624296636","0.7335006653271752","0.7550408203589252"
"1103","0.7455948356394341","0.7334949118862164","0.755072148832078"
"1104","0.7456730189852736","0.7335159843697397","0.7550661640631392"
"1105","0.7457920604096003","0.7335442899988553","0.7550283959078595"
"1106","0.7459561679616502","0.733625888244334","0.7550266430196052"
"1107","0.7461276039167056","0.7337232446927583","0.7549856355262418"
"1108","0.7463201929460027","0.7338451591038587","0.7549477503773473"
"1109","0.7465147524742833","0.7340890671885673","0.7548746898006399"
"1110","0.7467124245767334","0.7343454721663032","0.7548018164045046"
"1111","0.7468951214884542","0.7345608739899919","0.7547192429481377"
"1112","0.7470753536484318","0.7347432432974443","0.7546481030574084"
"1113","0.7472739182756525","0.7349263263966833","0.7546438334852007"
"1114","0.7473967664533843","0.7350307763329125","0.7546227705602249"
"1115","0.7474589309183955","0.7351150040937269","0.7546254054449449"
"1116","0.7475005313914933","0.7351810412081329","0.7546066461297009"
"1117","0.7475343026941584","0.7352607510026345","0.7545448052833338"
"1118","0.7475333321594558","0.7353299472936948","0.7545134895955438"
"1119","0.7474884800361745","0.7354153108211073","0.7544426150146644"
"1120","0.7474343499613947","0.7354800980964677","0.7544083662420678"
"1121","0.7473919629715665","0.7356370228661732","0.754377548339917"
"1122","0.7473636719943905","0.7357820254508675","0.7544456077525524"
"1123","0.7473332332941853","0.7359364393271095","0.7544378177284745"
"1124","0.7473646367706426","0.7361640175383809","0.7544871166456596"
"1125","0.747434267282315","0.7363946745160384","0.7544970720743827"
"1126","0.7475156628291507","0.7366012057227637","0.7546326345551936"
"1127","0.7476279355995652","0.7367926809087443","0.7548448466920983"
"1128","0.7477673732236264","0.7369689342241375","0.7550192279874205"
"1129","0.7479648401834315","0.7371709012145329","0.7553544290880938"
"1130","0.7481634677046096","0.737344874194204","0.7557608046610824"
"1131","0.748369509458151","0.7373569476905819","0.7561852108774303"
"1132","0.7485791060522805","0.7373362993426031","0.756553987465042"
"1133","0.7487705358315152","0.7371892281710993","0.7570002073321328"
"1134","0.7489040623089167","0.7370142248140641","0.757331818900619"
"1135","0.7490567176723021","0.7368084936413509","0.7576311107861352"
"1136","0.7491989069518339","0.7366190484840599","0.7578547641900183"
"1137","0.7493394052965345","0.7365062630794853","0.7580292221649302"
"1138","0.7494700442908323","0.7365095493908177","0.758213706469435"
"1139","0.7495758654237183","0.7364498206446453","0.7582103410494384"
"1140","0.7496761953741717","0.736450619996681","0.7580190467220569"
"1141","0.7497622245627151","0.7365992416218569","0.7577658854800681"
"1142","0.7498412285003805","0.7368138373491248","0.75743546300835"
"1143","0.7499375822802533","0.73710185811935","0.7571255012801424"
"1144","0.7500719702598561","0.7374486720678356","0.7568420749376955"
"1145","0.7501940989955669","0.737896740451719","0.7566108264330704"
"1146","0.7503021959121414","0.7384357163868487","0.7568593698454539"
"1147","0.75038492437563","0.7388994213366823","0.7571798854332723"
"1148","0.750452967827523","0.7392204523458089","0.7574699586135392"
"1149","0.7504785951824215","0.7395000768346289","0.7574010274871198"
"1150","0.7504961729247419","0.7397425512462348","0.7572993804218956"
"1151","0.7505088861105778","0.7399571901154565","0.757067177743533"
"1152","0.7505317831188709","0.74015857091463","0.7568006897843307"
"1153","0.7505579190930968","0.7404082245937844","0.7566727414792208"
"1154","0.7505764151814919","0.7406126361596219","0.7570294687424205"
"1155","0.750575371419467","0.7406831628822738","0.7574193992811549"
"1156","0.7505735987049451","0.7405811844231136","0.7577274787693288"
"1157","0.750582341966527","0.7404699188251872","0.758034059476941"
"1158","0.7506146455028351","0.7403994712469756","0.7583027489771617"
"1159","0.7506896108907595","0.7403776757708137","0.7585399571594506"
"1160","0.7507904216689363","0.7403231373681748","0.7587166566268573"
"1161","0.7509074619844484","0.7402541603356629","0.75883196295487"
"1162","0.7510296162619888","0.7401562292801386","0.7588814368651834"
"1163","0.7511387157707744","0.7399612080310198","0.7589007279472276"
"1164","0.7512522758711565","0.7397467375203778","0.7591070829105657"
"1165","0.7513878548597194","0.7397039284549412","0.7595895272409358"
"1166","0.7515420313856345","0.7396841966279293","0.7600303272386593"
"1167","0.7517162420734979","0.7396686832363111","0.760426718384172"
"1168","0.7518524588782074","0.7394782032853454","0.7607128471488026"
"1169","0.7519978493315115","0.7393791748561529","0.7609162924088433"
"1170","0.7521431979464552","0.7393657026477579","0.7609576206234323"
"1171","0.7522791257676131","0.7393011120342327","0.7609197276547829"
"1172","0.7523957615191031","0.7393086823349317","0.760758599129429"
"1173","0.7525057932857465","0.7393037817773978","0.7605875224751991"
"1174","0.7526053518079981","0.739437481846632","0.760370002047169"
"1175","0.7526843253615484","0.7394875909899684","0.7601550949530879"
"1176","0.7527640282276404","0.7397669749490652","0.7598659245379213"
"1177","0.752853487663544","0.7402711504607791","0.7595249168117024"
"1178","0.7529584116965363","0.7409750153217035","0.7594805351093187"
"1179","0.7530186389605585","0.7415729169355166","0.7594691703645022"
"1180","0.7530224385668041","0.7420878216141876","0.7593260603667084"
"1181","0.7529974320637707","0.7426838675273645","0.7591589767290972"
"1182","0.7529591334111772","0.7431733975384799","0.7590770970885333"
"1183","0.7529325552870325","0.7437498129259466","0.7589962997633177"
"1184","0.7529320716500406","0.7441832056169442","0.7591031882130624"
"1185","0.7529567401553636","0.7445101099832716","0.7593103482907754"
"1186","0.7529952916188158","0.7446675444842891","0.7595142996202526"
"1187","0.7530140865363736","0.7444881504881883","0.7596088229439378"
"1188","0.753075473656646","0.7444061606826243","0.7597861025044986"
"1189","0.7531757513353227","0.7443775691209259","0.759862754363495"
"1190","0.7533312119430988","0.7443708851582086","0.7599495778738011"
"1191","0.7535178881637896","0.7443845348986831","0.7600775552999552"
"1192","0.7537228588916871","0.744493325383489","0.7602270309421214"
"1193","0.7539203599515132","0.744576435526065","0.760410823605538"
"1194","0.754139481554882","0.7446919621892477","0.7605022378383549"
"1195","0.7543320961161724","0.7448305423818204","0.7605769361318354"
"1196","0.7545011506936652","0.7450803293738817","0.7606353411028351"
"1197","0.7546730719872642","0.7454697022017026","0.7607598167466525"
"1198","0.7548174416877648","0.7456954986353399","0.7608101154843663"
"1199","0.7549344951635082","0.7458340391726465","0.7609483248398551"
"1200","0.7550142551071989","0.7459348962957071","0.7611143689368715"
"1201","0.7550803843207217","0.7459475292475709","0.7612865822667148"
"1202","0.7551323842390746","0.7458677721048632","0.7614537233872504"
"1203","0.7551717935004858","0.7457711422413781","0.761571557712228"
"1204","0.7551996608062772","0.7456935218545059","0.7616733899333729"
"1205","0.755264426493883","0.745828814036293","0.7617138593352821"
"1206","0.7553326102975169","0.7458587279514128","0.7617719183823926"
"1207","0.7553755076262869","0.74590104349995","0.7616990490047761"
"1208","0.7553993469461531","0.745992406233574","0.7615713036561881"
"1209","0.7554598105029819","0.746195866525697","0.7614758858347577"
"1210","0.7555402121768046","0.7465002429575449","0.7614759552697625"
"1211","0.7556203953228511","0.7468299038062348","0.7619128563893998"
"1212","0.7557301330852034","0.74712693690005","0.7623488152080147"
"1213","0.7558394121261677","0.7474318168265833","0.7627459887036717"
"1214","0.7559128474593997","0.7477274427500398","0.7630303350887753"
"1215","0.7559803348297106","0.7478353996847714","0.7630524343609855"
"1216","0.7560597832115665","0.748051554071873","0.762967613899546"
"1217","0.7561644671553597","0.7482764275520821","0.7627952668401602"
"1218","0.7563029634774858","0.7484496679602646","0.7625758575248656"
"1219","0.7563964867400272","0.7484668588370511","0.7623464676843472"
"1220","0.7565054245307493","0.7484535094682482","0.7622364569353512"
"1221","0.7565738093403575","0.7483403767770438","0.7621163454005832"
"1222","0.7566243608183454","0.7482439497083485","0.7622076950494648"
"1223","0.7566493357739339","0.7481553980395675","0.7623389129180982"
"1224","0.7566685251542971","0.748054768827945","0.7623564428562887"
"1225","0.7566677416954707","0.7481196184723252","0.7623279651282154"
"1226","0.7566602393417675","0.7480858416387811","0.7622731979833182"
"1227","0.7566630418251045","0.7479555849789481","0.7622060706707778"
"1228","0.7566864251933654","0.7478545444627052","0.7621947521315353"
"1229","0.7567344731144211","0.7478983512151256","0.7621990090712352"
"1230","0.7567556638867179","0.7479481469857924","0.7621857890350247"
"1231","0.756791044087384","0.7480960292559312","0.7621568846397306"
"1232","0.7568559917260492","0.7484210936634202","0.7621176650095028"
"1233","0.7569769582700578","0.7487513898264472","0.7621913659978311"
"1234","0.7571330486543715","0.7490769686885073","0.7625025527331081"
"1235","0.7572835094558141","0.7493389509158493","0.76295210058539"
"1236","0.757441291738097","0.749596305753509","0.7633458796495207"
"1237","0.7575949022110926","0.7498855466606471","0.7636646456761719"
"1238","0.7577123825396146","0.7501838951666905","0.7637491020094672"
"1239","0.7577938085731819","0.7500929104863507","0.7638153365584672"
"1240","0.7578781136218048","0.7499469861471342","0.763867454849428"
"1241","0.7579944365500632","0.7497993013156653","0.7639788199089634"
"1242","0.7581043346334396","0.7495495931296546","0.764130664746435"
"1243","0.7581919022207474","0.7493143166346041","0.764090035098025"
"1244","0.7582496019761515","0.7490817723496712","0.7640302830057698"
"1245","0.7582963186169447","0.7487979378762387","0.763810957478361"
"1246","0.758320479220627","0.7485077321127706","0.7635437795697402"
"1247","0.7583082681014502","0.7482387079188366","0.7638444735743977"
"1248","0.7583432801419294","0.7483750627032681","0.7642506879707606"
"1249","0.758424032849675","0.7489560645523287","0.7645762045445311"
"1250","0.7585060456939515","0.74960849285729","0.7648415555428822"
"1251","0.7586176619795604","0.7503171541127243","0.7648942799378141"
"1252","0.7586899677877519","0.7509565753126052","0.7648714125557344"
"1253","0.7587854947719064","0.7516069912188275","0.7647802102016724"
"1254","0.7589002336114824","0.7522151936303703","0.7646161997241637"
"1255","0.7590229015176009","0.7527615712822617","0.7644412512564519"
"1256","0.7591571796817519","0.7531504208564963","0.7642553949555089"
"1257","0.7593281859359653","0.7535056608505422","0.7641266534359983"
"1258","0.7594318410524928","0.753464773048416","0.7646427581939959"
"1259","0.7595317298661498","0.7533172856079384","0.7652720596561502"
"1260","0.7595922750971684","0.7531063124061259","0.7658536756016675"
"1261","0.7596451551604516","0.752780403336471","0.7663102545453094"
"1262","0.7597292887839304","0.7524912500191814","0.7667373461044228"
"1263","0.7598031703630064","0.7521808516161917","0.7670382865899441"
"1264","0.7598367721098971","0.7519105055281734","0.7670730628021737"
"1265","0.7598514108453063","0.7516404857463764","0.767059796777116"
"1266","0.7598172660975375","0.7514964743050027","0.7669971047194288"
"1267","0.7597779065840283","0.7514404756181204","0.766759344062995"
"1268","0.7597566530701925","0.7513669011743913","0.7665610888174508"
"1269","0.7597227773847417","0.7514015240855602","0.7663397920080627"
"1270","0.759781718350266","0.7514340327907132","0.7661015980192707"
"1271","0.7598053722508963","0.7514878536561177","0.7658765543075751"
"1272","0.7598105745311432","0.7515951387484919","0.7656501983425399"
"1273","0.7598504994809588","0.7516839889522564","0.7655385739042532"
"1274","0.7599101807222426","0.7517824098770272","0.7654155525443552"
"1275","0.7599959042035138","0.7519376312075899","0.7653150112357955"
"1276","0.7601074684040502","0.7521560031341847","0.7652570673437471"
"1277","0.7602080431352769","0.7523390074818292","0.7653877569417853"
"1278","0.7603238319278203","0.7525182470184182","0.7655482762592352"
"1279","0.7604150669981224","0.7525140950482929","0.7657178537535593"
"1280","0.7604941733058417","0.7526047861233276","0.7660148265789378"
"1281","0.7605683924651365","0.7527429133972712","0.766213680815566"
"1282","0.7606284949416388","0.7528837965338506","0.7664380502857354"
"1283","0.7606153763874846","0.7529222477327409","0.7664180230912635"
"1284","0.7606114376555999","0.752988596353033","0.7663586011841416"
"1285","0.7606012178830553","0.7530728956134465","0.7663137790495023"
"1286","0.7606261341842699","0.7531267010461754","0.7662643711413477"
"1287","0.7606396591338601","0.7531586509001468","0.7661248926355284"
"1288","0.7606624520405809","0.7531337639668406","0.7659592908655983"
"1289","0.760708355246884","0.7531446760727216","0.7657740836292224"
"1290","0.7607378913260663","0.7530586789355959","0.7655384411256619"
"1291","0.760828359929779","0.7530513504052527","0.7654345959090156"
"1292","0.7609689526254328","0.7529954755288225","0.7653728618792401"
"1293","0.7611657276785903","0.7530504983309637","0.7656524490061474"
"1294","0.761374139811715","0.7530314171270974","0.7660269394706745"
"1295","0.7615916065163354","0.7530988454360316","0.7664406193486011"
"1296","0.7618132725298435","0.753172799725095","0.7668740179441096"
"1297","0.7620438279431527","0.7532529413195074","0.7673540239200942"
"1298","0.762258983347823","0.753521914367287","0.7677992165389086"
"1299","0.762473926361193","0.753809269234932","0.7682501837507545"
"1300","0.7626589790345992","0.7541128615209697","0.7686295844719339"
"1301","0.7628059861322334","0.754353327293127","0.7689676359916826"
"1302","0.7629061504561955","0.7545184536568302","0.7692593489903424"
"1303","0.7629425394770687","0.7546748545560649","0.7692481606475166"
"1304","0.7629439925486856","0.7548759661825338","0.7692291836062837"
"1305","0.7629362565642713","0.7549508654723623","0.7691810383279135"
"1306","0.7628931459975531","0.7550270429745123","0.7690454881045499"
"1307","0.7628349844314022","0.7550551307809957","0.7688090550158965"
"1308","0.7627706279564217","0.7549752771748799","0.7685924712256686"
"1309","0.7626962203262357","0.7549033213903955","0.7683782891954652"
"1310","0.7626182398521786","0.7547777743689212","0.7681652884491399"
"1311","0.762528490380707","0.7546138880978637","0.7679165118014759"
"1312","0.7624651257061619","0.7546527197903583","0.7676659680867491"
"1313","0.7625024372121733","0.7547093064876305","0.767657377144323"
"1314","0.7625766855937697","0.7547660868175197","0.7676626331545714"
"1315","0.7626707578885343","0.7547899058566045","0.7676454589915196"
"1316","0.7627706863472866","0.754829348772948","0.7677699817922274"
"1317","0.762891039094618","0.7549456180384586","0.7679429902098287"
"1318","0.7629968343086253","0.7549402042112635","0.7680817921265307"
"1319","0.7630987552755946","0.7549876593071839","0.7681971300598969"
"1320","0.7632070570649541","0.7551121093700711","0.7684010473235553"
"1321","0.7633184925563785","0.7552366253523117","0.768620313085538"
"1322","0.7633895660278924","0.7552738317398838","0.7688044785241215"
"1323","0.7633898255373953","0.755388784032891","0.7688143702872966"
"1324","0.7633757630464789","0.7554539520550491","0.7688065609577125"
"1325","0.7633372712854101","0.7556446324727231","0.7687674640657968"
"1326","0.7632934207833942","0.7558407549684585","0.7686346706785617"
"1327","0.7632497501785018","0.7560426247366167","0.7684521289115439"
"1328","0.7632243002948224","0.7563739493017085","0.7683066988573427"
"1329","0.7632178578717911","0.7566659952574195","0.7681734108002142"
"1330","0.7632325507622533","0.7568889476024603","0.7680400773995684"
"1331","0.763284145093464","0.7570607397130802","0.7678787508321765"
"1332","0.7633894797049374","0.7572040637943087","0.7677679769619428"
"1333","0.7635414891609692","0.7573430978120103","0.7678707027113767"
"1334","0.7637094133389423","0.7575303160143295","0.7680579214394537"
"1335","0.7638660986161112","0.7576046576890899","0.7682653906193093"
"1336","0.764011494224105","0.757615948712679","0.7684508530211387"
"1337","0.7641533894815172","0.7574634846924176","0.7686995868687062"
"1338","0.7643082226450996","0.7573192494772135","0.7691379110417926"
"1339","0.7644228648002653","0.7571545493711006","0.7696035518478657"
"1340","0.7644931027445765","0.7569855048629032","0.7700000296504428"
"1341","0.7645411436696402","0.7569041517540437","0.7704436945554454"
"1342","0.7645513539029851","0.756789624688995","0.7707950149699588"
"1343","0.7645168348434008","0.7565203865019657","0.7710222475263055"
"1344","0.7644549420374739","0.7562173394307957","0.7711204433390115"
"1345","0.764397266642576","0.7560061341933917","0.7711809590607568"
