"Step","env: TAXI - lambdas/Objective","env: TAXI - lambdas/Objective__MIN","env: TAXI - lambdas/Objective__MAX"
"450","0.19442601116695155","0.18728612014584567","0.19938971126252586"
"451","0.1938408718049093","0.18658478034955517","0.19875017960857064"
"452","0.19327591585490272","0.18607227734061726","0.19811851163506755"
"453","0.19270862120660642","0.1855984144730667","0.1974705529374292"
"454","0.19214721118563724","0.18532347308405792","0.19683429716741968"
"455","0.19157138421635816","0.18505010455194532","0.19619220346876537"
"456","0.19099236862979177","0.18475508258830248","0.19550748615698088"
"457","0.19040095466458679","0.1842533148184137","0.1948265005058615"
"458","0.18976682537030026","0.1837581275998066","0.19415014986536683"
"459","0.18915100040646987","0.18325467450440938","0.1934418298919115"
"460","0.1885606553273283","0.18278438434062527","0.19275318028611615"
"461","0.187962759871127","0.18232657708165462","0.1923012705053978"
"462","0.1873749281882922","0.1816824479862861","0.19203421051606834"
"463","0.18682277393535385","0.18121409468399238","0.19176024296541233"
"464","0.1862325075944512","0.18055058380431002","0.19129825196279185"
"465","0.1856793549894858","0.17990408728861665","0.19083170755419715"
"466","0.1851374098872949","0.17945218086376474","0.190385157082459"
"467","0.18461151458181485","0.17920980401651687","0.18992052516018257"
"468","0.18406719916944878","0.17898507911281789","0.18947094167259368"
"469","0.18350330097081552","0.17877583494750213","0.1889906370515755"
"470","0.1829229998150858","0.17856053155374094","0.18833801682912812"
"471","0.1823394830517496","0.17834905242543786","0.1879243070095917"
"472","0.18174965960364964","0.17813906011229072","0.18762309473633335"
"473","0.18110973459205118","0.17751015475521892","0.1873036263975935"
"474","0.18045495343031714","0.17666418017562285","0.1869911353994823"
"475","0.1797795954127987","0.1758066498033791","0.18650587624612985"
"476","0.1791252872370279","0.1749168573182227","0.18601841358053028"
"477","0.1784798343660706","0.17402669731565545","0.1855468766871031"
"478","0.1778438026813747","0.1733253823545207","0.18507571468599185"
"479","0.1772364846223316","0.17264317310122065","0.18461350266933152"
"480","0.17660871715560936","0.17199156646208152","0.18397218960540956"
"481","0.17598502116517983","0.1713551231631578","0.18313368601342742"
"482","0.17534464452970971","0.17090114302281964","0.18227641454045712"
"483","0.17470736353109348","0.17045252337127648","0.18143216876569448"
"484","0.17409131079365023","0.17000824149702307","0.18086409770119555"
"485","0.17346734424580132","0.16922793466516306","0.18032826289620135"
"486","0.17280350157432559","0.1684117929883196","0.17960178035482036"
"487","0.17214234736961603","0.16762160771789425","0.17886966083596958"
"488","0.17153005586906514","0.166878295791004","0.17812741006120136"
"489","0.17090110715781565","0.16612970034948457","0.17739708713367214"
"490","0.17028150333776287","0.1653716132654391","0.17671444956997506"
"491","0.16968617755195456","0.164612872972838","0.17626767189132506"
"492","0.16911922115064132","0.1638629444697988","0.17584375331817662"
"493","0.16855308799751567","0.1631257409273928","0.17541468777132335"
"494","0.1680231095948388","0.1624021591584203","0.17517397897893427"
"495","0.16750632364938467","0.16165985425112847","0.17493756101370456"
"496","0.16700786129718753","0.1609314759318642","0.17470766178561278"
"497","0.1664860727646286","0.16019679234058706","0.17428363408804948"
"498","0.16590098774547152","0.1594220703537001","0.17366960774179585"
"499","0.16531282362462035","0.15865302328262731","0.1730636334691911"
"500","0.16471984822870586","0.15789350856984613","0.1724404841816114"
"501","0.1641440436383904","0.15715404813774236","0.17179680416319737"
"502","0.16353153963808037","0.15640281707252635","0.17114207236423093"
"503","0.1629227704705905","0.15565267162505986","0.17048782439428514"
"504","0.1622598149738606","0.15489697319965337","0.16962999132308754"
"505","0.16162177991091406","0.15433824993867332","0.1687703509266069"
"506","0.16099177404288184","0.15381155237363225","0.1679133636729773"
"507","0.16035616653779056","0.15328038413258208","0.1670554966996284"
"508","0.15976885846108807","0.1527901787260329","0.16621635305412089"
"509","0.15924478296661498","0.152496384469325","0.16537675142710487"
"510","0.15878252496305673","0.15240183849145086","0.1647356734978011"
"511","0.15826872620413873","0.15231958498580708","0.16411750467876315"
"512","0.15775277068839327","0.15221369464410855","0.16352195317926996"
"513","0.1572424063143401","0.1520939189861017","0.16295353792781558"
"514","0.15675098886107192","0.15216726641056633","0.1623967372682821"
"515","0.15621902045265607","0.1517883383294896","0.1618413302799676"
"516","0.1556983917795085","0.1512670025531215","0.16131140645701114"
"517","0.15517865992703442","0.15075583811145052","0.16080611530512962"
"518","0.15462714947557246","0.15025597636475566","0.16029698772007128"
"519","0.1540173117556033","0.14957016281120278","0.15980115433985592"
"520","0.15338396037845423","0.14889262910064155","0.15930432682956341"
"521","0.15276611194145012","0.1482035464614986","0.15877392243669644"
"522","0.15217062080809932","0.14752157009777062","0.158241120381858"
"523","0.15157846379036527","0.146838302199297","0.15769144959084383"
"524","0.15099496120395323","0.14617207548215827","0.1571357704319694"
"525","0.1504215121514973","0.145514389293629","0.15661622577335674"
"526","0.1498385169834978","0.14481825416880464","0.15608811615111248"
"527","0.14925412806785293","0.1441175819611049","0.1555618374287846"
"528","0.14870262923953792","0.14339907365947221","0.1552281361100767"
"529","0.14815801143258117","0.14268265364553356","0.15488374675538896"
"530","0.1475961387917641","0.14195074619540726","0.1543422719774375"
"531","0.14704317682840756","0.1412562021415415","0.15401361393169313"
"532","0.14649899372726954","0.140760937765852","0.1536943775456477"
"533","0.14596072770314292","0.14026412698395652","0.1534032212776406"
"534","0.1454074566344191","0.13960579097116477","0.15313354473407667"
"535","0.14485851958161783","0.13895286943262417","0.15284878188533124"
"536","0.14430124787518273","0.13831988146546356","0.1525584191956311"
"537","0.14375104043494963","0.13767454476242466","0.15227636010062032"
"538","0.14316693328758529","0.13701779742521214","0.15180127362732684"
"539","0.14260263863777195","0.13635056154259845","0.15132509467465857"
"540","0.14202745132125166","0.13569577946059255","0.1508777965766075"
"541","0.14147279485999317","0.13502771021568882","0.1502510495275823"
"542","0.1408968054491145","0.13435766691539583","0.14959738653191082"
"543","0.1403184188376349","0.13368505400807285","0.14893504506728167"
"544","0.13979882601323051","0.13301621412377415","0.1482789427800712"
"545","0.13927649978361964","0.13233733471437592","0.14763439279514"
"546","0.138790822975926","0.13185285180612638","0.14698588599749762"
"547","0.13834470292147005","0.1313731992466337","0.14633376697479716"
"548","0.13792394363015253","0.13091023495184187","0.14567837438713313"
"549","0.13750535209890688","0.13046704744649165","0.14504965395769231"
"550","0.1371073476003811","0.13004251089037686","0.14440954208017617"
"551","0.13666776962249205","0.1296486325937806","0.143747757133755"
"552","0.13623386342097726","0.12926715001412253","0.14310633276844736"
"553","0.13581979684514708","0.12888422126932852","0.1424733509329152"
"554","0.13540820034957005","0.12850313297619667","0.14202775476122217"
"555","0.13502323958261336","0.12811933661977376","0.14158971150437583"
"556","0.13460655188821286","0.1275495044646867","0.14117816993875676"
"557","0.13414941461871124","0.12698618057865457","0.1407778020723074"
"558","0.1336946556439615","0.1266133790192471","0.1404001627989381"
"559","0.13323804130475742","0.12642846183686357","0.1399939311724321"
"560","0.1327684472498795","0.1262433492043148","0.13959529103646487"
"561","0.13230215947913304","0.12605123093311993","0.1391976691879948"
"562","0.13183479594156627","0.12586642568709167","0.13880939068658252"
"563","0.13136919341799055","0.1256916336537045","0.138412367008827"
"564","0.1308501131314948","0.12552379956714693","0.13783495356203967"
"565","0.13031088887971948","0.1253550256202821","0.13725601308681767"
"566","0.12976889884856324","0.12518363072291339","0.13666580560370903"
"567","0.12924869893333477","0.1249978059710645","0.13607884777175994"
"568","0.12873281290162042","0.12461731906707545","0.13548246093246885"
"569","0.1282085213834685","0.12403674222670673","0.13491712796024413"
"570","0.12770076015125217","0.12346473482443372","0.13432361688238434"
"571","0.12719748184466265","0.12289264810180538","0.13374731810694676"
"572","0.1266991321048539","0.12232860095344246","0.1331710698042071"
"573","0.12618851052208147","0.12176340528060517","0.1326128439932068"
"574","0.12569512590855042","0.12139838458739309","0.13205868791826966"
"575","0.12520867342054565","0.12104898037292934","0.13149713567095875"
"576","0.12472654801111242","0.12071050028010266","0.13094213052084988"
"577","0.12424983685409327","0.1203956833252013","0.1303848721317781"
"578","0.12377807053243865","0.12008916854344638","0.12983823804703715"
"579","0.12330593729472059","0.11977237390879651","0.1292929956338766"
"580","0.12282127832738851","0.11945881727741493","0.1287743501733833"
"581","0.1223400927402718","0.11911571733261773","0.12825999928538895"
"582","0.12185879822008856","0.11877990370206029","0.1277336563581582"
"583","0.12138430638915423","0.11836900706027259","0.1272066177979731"
"584","0.12089555909152536","0.11784570276114613","0.12666387224214873"
"585","0.1204254664651319","0.11732759177138262","0.1261240833096716"
"586","0.1199605232033635","0.11681739020829664","0.12566281542521435"
"587","0.11950359182403428","0.11633177869965348","0.1251065054600933"
"588","0.11904460650711816","0.115925604440981","0.12455191477116676"
"589","0.11860839073635218","0.1154363464328195","0.12399398544584482"
"590","0.11817089555421163","0.11493272656530439","0.1234401556340058"
"591","0.11773600468442329","0.11442221962649222","0.12289415006377541"
"592","0.11730383101495796","0.11391640487716521","0.12235211678916416"
"593","0.11686837687246446","0.11341580864185473","0.12182044698602801"
"594","0.11645290719157539","0.1128921273304141","0.12129031795303662"
"595","0.11602427548249972","0.11237602266356758","0.12077037189850999"
"596","0.11559654634536083","0.11186948787422414","0.12025063002794303"
"597","0.11514670519357577","0.11135550267380401","0.11974601112984484"
"598","0.11467362016833064","0.11083347362156039","0.11922702409240604"
"599","0.11418335645298831","0.11030451564804869","0.11870709752842955"
"600","0.11371584681958025","0.10979237916033469","0.11819212097967662"
"601","0.11325512272433554","0.10928355898790666","0.11768424575184674"
"602","0.1127959326649876","0.10876837306907632","0.11730314257768931"
"603","0.11233871940568192","0.10824160583667612","0.11698312368067568"
"604","0.11186932774023042","0.10772908102821036","0.11645906666947602"
"605","0.11139680001812065","0.10723039363990325","0.1159362963743358"
"606","0.11092464118310508","0.10673456231874508","0.11542580827751375"
"607","0.1104546987858531","0.10625010683776878","0.11492409693580763"
"608","0.10998841908709614","0.10577034179657287","0.11444174182426975"
"609","0.10952633286477723","0.1053033209103684","0.11395072298305409"
"610","0.10904732073631103","0.10483467397832806","0.11345372586675083"
"611","0.10856356525889548","0.10436302770618931","0.11294242574024382"
"612","0.10810135675426161","0.10390269461422706","0.112438154029525"
"613","0.10764188316499115","0.10344694840110107","0.11192042566948762"
"614","0.10718113342756572","0.10299273609877121","0.1114191116395254"
"615","0.10672501101270453","0.10253584114562717","0.11091373387879974"
"616","0.1062692296597771","0.1020674168557968","0.1103989368336617"
"617","0.10581369960540654","0.10160267333467006","0.10988334939929821"
"618","0.10536300440501874","0.1011537127639581","0.10935992815350265"
"619","0.10491011398815372","0.10069800671866927","0.1088381327418427"
"620","0.10446209747975296","0.1002446427135233","0.10834201057937204"
"621","0.10403940903002329","0.10000454377410521","0.10787460186452018"
"622","0.10360342151025433","0.09977348899939724","0.10741101925257582"
"623","0.10316629538668105","0.09954215862326049","0.1069321230548734"
"624","0.10272671188747069","0.09931857140822285","0.10643713183746938"
"625","0.10229101188744691","0.09909618504709623","0.10596636897905949"
"626","0.10185653578506178","0.09876150266450534","0.10550084284940023"
"627","0.1014263141389661","0.09833980056343429","0.10503437751348475"
"628","0.10099881038170741","0.09792810931335132","0.10457667333286247"
"629","0.1005969244857983","0.09752511016244415","0.1041247541442028"
"630","0.10019746536565108","0.09710808699551872","0.10367464320188922"
"631","0.09978077764718","0.09668855388571294","0.10323286875002095"
"632","0.09936162913972454","0.09625883920454902","0.10279614493449411"
"633","0.09894658126987593","0.09583177355718069","0.10236265690475371"
"634","0.09853926677615156","0.09540994754307422","0.10192993066715852"
"635","0.09813128850321717","0.09498987923077125","0.10149797693287282"
"636","0.09772670760861482","0.09456217323362948","0.1010655955071053"
"637","0.0973189878181672","0.09412956977937374","0.10062661742945957"
"638","0.09691086999621093","0.09369940411554327","0.10019576160293263"
"639","0.09648493935819605","0.09326766446232258","0.09974712097737416"
"640","0.09606043272276821","0.09285890534112158","0.09929906150907498"
"641","0.09563660931454812","0.09244359474468576","0.09885955808828903"
"642","0.09521763351586184","0.09203670062899662","0.09841651410214046"
"643","0.09480348167127291","0.0916291452806457","0.09797958816647112"
"644","0.09438914226033226","0.09122268473390367","0.09753014171835407"
"645","0.09397641473411249","0.0908179464656317","0.09709738693900984"
"646","0.09356773553112994","0.09042190093088688","0.09667575034140145"
"647","0.09316594938039086","0.09004213704224179","0.09625845867343921"
"648","0.09277125913519713","0.08966578324017202","0.09585709208255344"
"649","0.09237778906823194","0.08929081039441707","0.09546650043190735"
"650","0.09198227983565532","0.08890654350845645","0.09506825706165714"
"651","0.09159014025011254","0.08852683032635274","0.0946703312441212"
"652","0.09120082873583504","0.08815856558415838","0.09427776516512852"
"653","0.0908125349043872","0.0877887743100633","0.09388096167312468"
"654","0.09042553057088779","0.08742604761166561","0.09348467895744927"
"655","0.09003766354084966","0.08704804224620423","0.0930999765685699"
"656","0.08965202992677476","0.08667080298115099","0.09270674520381053"
"657","0.08926861337279753","0.08629448608594609","0.09231404610593887"
"658","0.0888855920664779","0.08590952007153313","0.09191556860994941"
"659","0.08850373350177339","0.08552444412539498","0.09151269655270095"
"660","0.0881280535535465","0.08514921555097445","0.09111854016848928"
"661","0.08775464968011841","0.08478484463711455","0.0907198583196152"
"662","0.08737801308379382","0.08442087785997675","0.0903239027697081"
"663","0.0870028942593779","0.08406064556127567","0.08992894618934362"
"664","0.08663144758064079","0.08369117993953587","0.0895368428551086"
"665","0.08626588998104526","0.08333711330811791","0.0891503266600213"
"666","0.08590147968849754","0.08298068353472461","0.08876916843137993"
"667","0.08553741190608735","0.08262393732342489","0.08838721056627166"
"668","0.08517460238363166","0.08227438112331364","0.08801524383079722"
"669","0.08481527105530638","0.08192684825333908","0.08763637055536329"
"670","0.08445476590796404","0.08157460569210699","0.08724818135956705"
"671","0.08409676602449687","0.08122124070187622","0.08686731395378368"
"672","0.08374274421517416","0.08086818116520744","0.08648770467953885"
"673","0.0833895336562325","0.08052359211650512","0.08611795252843098"
"674","0.08303896872800919","0.08018748058315345","0.08575185629294786"
"675","0.08268930907015645","0.07984793699920748","0.0853961763426999"
"676","0.0823384499019137","0.07949917770708073","0.08503701424105799"
"677","0.08198803464271667","0.07915605140418605","0.08467445157436228"
"678","0.08164003813148711","0.0788153682420318","0.08431028395926751"
"679","0.08129228445425667","0.07847831595788701","0.083945272290812"
"680","0.08094642882300243","0.07814793214266179","0.08358738620426123"
"681","0.08059928654946072","0.07781704390863327","0.08323268605974257"
"682","0.08025338234825982","0.0774835529378891","0.0828853546115226"
"683","0.07990854905209618","0.07715003874964645","0.0825365902864362"
"684","0.07956312322465256","0.07681770678716496","0.08218544769337129"
"685","0.07921940134490854","0.07648917865546791","0.08183720087301542"
"686","0.07887868791533276","0.07617655207673392","0.08149602637021729"
"687","0.07854101741985724","0.07586031514689813","0.0811566507167361"
"688","0.07820226221888249","0.07553679407434852","0.08081558416225336"
"689","0.07786478476450523","0.0752159361495041","0.08048035396771383"
"690","0.07753195502394389","0.0748952731658368","0.080151979214159"
"691","0.07720106015306344","0.07457929398595904","0.0798230794367828"
"692","0.07687271544825355","0.0742686969651957","0.07949504927067433"
"693","0.07654826844182408","0.07395833477132349","0.07917129549255969"
"694","0.07622377149991931","0.07364658032410604","0.07884850654325799"
"695","0.07590233068674826","0.07334000958825447","0.07852654804326371"
"696","0.07558143553075568","0.07303154188006482","0.0782044818647505"
"697","0.07526305401191277","0.07272870240342681","0.0778833985560053"
"698","0.0749471445976055","0.07242706706756614","0.07756556466927679"
"699","0.07463216577253123","0.07211699859725354","0.07724669267635988"
"700","0.07431505245132056","0.0718070269058495","0.0769282723705163"
"701","0.07400035770221575","0.0714966786928441","0.07661241922706148"
"702","0.07368406758383944","0.07118463824101944","0.07629111106932518"
"703","0.07336606595627242","0.07086998381093797","0.07596459323530697"
"704","0.0730523664710626","0.07056111789479179","0.07564090268224312"
"705","0.07273829245284869","0.07025362416217541","0.07531612679953445"
"706","0.07242550545830076","0.06994234652146937","0.07499674394958128"
"707","0.07211028779558741","0.06963178378533222","0.0746677997828165"
"708","0.07179655288480842","0.0693314383102047","0.07433089017318203"
"709","0.07150154213200557","0.0690414986210934","0.07399634893383286"
"710","0.07123014586176438","0.06875532267547624","0.07366288819864794"
"711","0.07095916494873436","0.06846758650122262","0.07333050890200576"
"712","0.07069375573152267","0.0681845178601418","0.07300435479602176"
"713","0.07043588221943727","0.06790755977490465","0.07268046167000168"
"714","0.07021512203901928","0.06763129801544503","0.07236117072584879"
"715","0.07003507043991103","0.06734870969225326","0.07214160925188082"
"716","0.06988345223559246","0.0670733408615084","0.07224411899374347"
"717","0.06974895325486255","0.0668008535039628","0.07232491006348811"
"718","0.06961256698029925","0.06652791425634401","0.07240527561408903"
"719","0.06947749038715792","0.06625386705165935","0.07248151389886465"
"720","0.0693445906978867","0.06598111402813382","0.07255731512386403"
"721","0.069222344788028","0.06571323880446615","0.07261062482732576"
"722","0.069124168457557","0.06544603465900253","0.07267382804721424"
"723","0.0690226009245164","0.06517883679627985","0.0727297070628914"
"724","0.06891300949580006","0.06491177072131372","0.07276505752848351"
"725","0.06879701405675451","0.06465246053927676","0.07278569732010073"
"726","0.06867571088842872","0.0643923248621905","0.07280686023119598"
"727","0.06855463201674064","0.06413303308682344","0.07285527315477106"
"728","0.06845807528758478","0.06406313743757837","0.07292184754476189"
"729","0.06838438675990031","0.06378802807061151","0.07299068239507457"
"730","0.06835732492523926","0.06377021935879731","0.07306553132453604"
"731","0.0683380706893525","0.0638561869003533","0.07312870465152851"
"732","0.06831343198355318","0.0639557094714496","0.07318023777181318"
"733","0.06828586802093528","0.06404920096933278","0.07322953140648593"
"734","0.0682953991334213","0.06414906193154613","0.07330449584079093"
"735","0.06830902676859554","0.06424905678964145","0.07338412629142053"
"736","0.06836609384997695","0.06435016266353867","0.07369206335919888"
"737","0.06841284075253841","0.0644495694447095","0.07399879414640627"
"738","0.06845135987946221","0.06456346997862288","0.07428879514261483"
"739","0.06848527155520265","0.06467454443089458","0.07457121322016959"
"740","0.06854296199545944","0.06478558462427794","0.07482800914218875"
"741","0.06859254786684296","0.06463127929261267","0.07509444002423836"
"742","0.0686344533841742","0.06435975722559173","0.07536704536561382"
"743","0.06866800559594907","0.06409186743998647","0.07560155661162932"
"744","0.06869499407714622","0.06382592235033319","0.07582872291900437"
"745","0.0687169548045327","0.06356277192490206","0.07603371435505261"
"746","0.06871620161811595","0.0633030304873065","0.07600235136311558"
"747","0.06874409860589842","0.0630436339707908","0.07621693273801167"
"748","0.06877972588502372","0.06285013890036742","0.07644904906942745"
"749","0.06884256726068073","0.06295760398670057","0.0766653809321139"
"750","0.06887599317155434","0.06305774236993923","0.0768905499378146"
"751","0.06891505415461108","0.06313798900402798","0.07707670813878068"
"752","0.06896046975068325","0.0632110748286023","0.07725947466663263"
"753","0.06903477817138862","0.06328897026763865","0.07774176983910046"
"754","0.06913931414616822","0.0633597188083827","0.07823332428079209"
"755","0.06924222947296063","0.06343233465719875","0.07870810560928874"
"756","0.06933938073057758","0.06349308766453941","0.07918204658916624"
"757","0.06941863836821796","0.06355207673296868","0.07936140362147258"
"758","0.06948173029466306","0.06361094872879253","0.07968546598909405"
"759","0.06961056844922302","0.06365731174566878","0.08029689978841205"
"760","0.06974556410016051","0.06370079243708408","0.08116423548203182"
"761","0.06987980797963704","0.06376983562078767","0.0820498505769534"
"762","0.06999927542505208","0.06384275947997284","0.08291849990574557"
"763","0.07008177956821322","0.06390067414514569","0.08350635869271447"
"764","0.07013413893380357","0.06396416265851107","0.08410136956344808"
"765","0.07017920030512731","0.06402526932625023","0.08470493912867602"
"766","0.07017827729434173","0.06408548337437146","0.08516851676865231"
"767","0.07016934442333975","0.06415011689708124","0.08563767077498448"
"768","0.07019415159996545","0.06419930290746753","0.08621066908730193"
"769","0.07017845714776874","0.06425720662728383","0.08676788590588731"
"770","0.07016397661017564","0.06431767468921613","0.0870690830903476"
"771","0.07014451906648804","0.06436788123849427","0.08737935831976"
"772","0.07012436629096985","0.06440485179835942","0.08769048161149673"
"773","0.0701517161023297","0.06444359203396839","0.0879956200308144"
"774","0.07020436819805256","0.06447568321680314","0.0882234809934503"
"775","0.07025856193813758","0.0645090817597866","0.08840861839689451"
"776","0.0703364561499784","0.06454900196051643","0.08872298492230034"
"777","0.07041077994021443","0.06456863761444885","0.08906518039308225"
"778","0.07048642269337516","0.06460353512655792","0.08940491049146164"
"779","0.07050117945738017","0.06463343021649681","0.08946868925759192"
"780","0.07047565599430615","0.06465688138466813","0.08949641261187291"
"781","0.07043083796684088","0.06468191100091161","0.08945516721200399"
"782","0.07042676189997858","0.06471569064759779","0.08929444250372824"
"783","0.07036550950605411","0.06473492212845","0.08915915510681499"
"784","0.07032000289882874","0.06471667797489689","0.08905817438823083"
"785","0.07028947131707501","0.06424767885127308","0.0889802144648479"
"786","0.07032032596010812","0.06378616748358268","0.08907764947178541"
"787","0.07034735689785346","0.06332181280314277","0.0892892971525612"
"788","0.07031871085063647","0.06287974482807161","0.08917521894116756"
"789","0.0703420608498827","0.06247383374342335","0.08933433817674027"
"790","0.07041447929126686","0.062204465171151815","0.08941085773256384"
"791","0.07053366100156717","0.06191470107059141","0.08952942989619764"
"792","0.0706744198556072","0.061609595391565505","0.08996822288656471"
"793","0.07084581932882462","0.06145995342565121","0.09037215297108292"
"794","0.07103143854301597","0.06126602348080423","0.09081633854329771"
"795","0.07122821453372344","0.061070920263608275","0.09117715021458891"
"796","0.07139510687181597","0.06074625406834066","0.09135904278756939"
"797","0.07162822609935612","0.060432839341543566","0.09138921372957624"
"798","0.07191263372729488","0.06005331598534182","0.09150685385958816"
"799","0.07220301889392294","0.05964701279885231","0.0913767751900734"
"800","0.07249056136039837","0.059199057815506766","0.0913681329130375"
"801","0.0727354596051022","0.058807603101702244","0.09137901904044758"
"802","0.07292385863693343","0.058448069658733774","0.09120455382171687"
"803","0.07311374895960378","0.05806142503919417","0.09102911955718614"
"804","0.0732086146041434","0.05774571327361828","0.09085436581893969"
"805","0.0733070293440827","0.057490777157349376","0.09078507077893082"
"806","0.07336528930882674","0.05735938160856201","0.09061268349278083"
"807","0.0733671345507109","0.057204196902287854","0.09043161426608547"
"808","0.07334624508310081","0.05710552390306028","0.09012975602626239"
"809","0.07328191970780432","0.05703864553841896","0.08979840991483792"
"810","0.07317778992454319","0.05700215244651165","0.0894791498795255"
"811","0.0731059273424865","0.05696708953985949","0.08912030372096756"
"812","0.07302327625508062","0.05692131851454155","0.08853844837295409"
"813","0.07294792890935774","0.056878997184009426","0.08796035536965796"
"814","0.07288721458942499","0.056839310582399986","0.08734297979563639"
"815","0.07275954040044719","0.056739253278320814","0.08672662254330059"
"816","0.07261959412291301","0.05664485534200668","0.08619044257862535"
"817","0.07245731603029232","0.05655595962117066","0.08564658880485217"
"818","0.0722726551398106","0.056436534432557556","0.0852289829051561"
"819","0.07211921658077318","0.05630646975756006","0.0848440132728655"
"820","0.07195887692010382","0.05614864591559099","0.08439616407489049"
"821","0.07180266698127176","0.0558699034626125","0.0839975296098113"
"822","0.07162049349421822","0.05549042838690652","0.08380801847775025"
"823","0.07138935537993993","0.055087888591042064","0.08355748679286755"
"824","0.07116292892156154","0.05468232132697132","0.08335067694022671"
"825","0.07096642144117551","0.05430631374750601","0.08330025313527471"
"826","0.07080689236749953","0.05392637894863803","0.08342430424451067"
"827","0.07064754258030356","0.05356399868652753","0.08350856868039133"
"828","0.07047893121188813","0.053227714699500425","0.08362339139436936"
"829","0.0702844125352228","0.052895343970749166","0.08365066631608858"
"830","0.0700899656287238","0.05258015444576214","0.08370848781820564"
"831","0.06985960807332872","0.05237641135923683","0.08348188320240751"
"832","0.06964012441299802","0.05228624043213106","0.08341274662693608"
"833","0.06941945155909914","0.05224123249941539","0.08326443850114994"
"834","0.06920467355625048","0.052187174849770465","0.08310813807926466"
"835","0.06896802989397816","0.052134202235472236","0.08291095720630903"
"836","0.06870125690850824","0.052088616462900854","0.08249832556962741"
"837","0.06847152788949909","0.052026721762132584","0.08225953873888238"
"838","0.06829974802158938","0.051988266031183866","0.08203311487742072"
"839","0.06814695438800397","0.05192331152409876","0.08191082471221175"
"840","0.06800690248432076","0.05187772819201195","0.0817124213002874"
"841","0.06786373249003462","0.051832158992725225","0.08140488484312741"
"842","0.06773930650474978","0.051759625108744815","0.08111603395526866"
"843","0.0676116210780429","0.05165303073520915","0.08075763976878612"
"844","0.06750627148028895","0.0514769972211436","0.08041307113110491"
"845","0.06740578169845338","0.05130995789281814","0.08012981503269902"
"846","0.06727510273734451","0.051125256613165505","0.07988834552544284"
"847","0.06710701779960751","0.05096010878021661","0.07994715703682077"
"848","0.06687917026958648","0.05080283165004127","0.0796772870267281"
"849","0.06662275275048227","0.05066056429981508","0.07929182852279544"
"850","0.06635859024612649","0.05050322724000606","0.07873339467025281"
"851","0.06608067012981352","0.05033741698934043","0.07861341895567281"
"852","0.06578307030202","0.05017890007586497","0.07853543067174085"
"853","0.0654936173851738","0.050014301103599425","0.07862162122335493"
"854","0.06518398142300866","0.049916695881917376","0.0786940723355192"
"855","0.06487508925099619","0.049753811113672546","0.07875679560892777"
"856","0.06459118419388296","0.04960236761790236","0.07882393763127486"
"857","0.06431248327716556","0.04944644847907623","0.07888615886987832"
"858","0.0640467505207061","0.04930399878557754","0.07894991058039982"
"859","0.06379338722598421","0.04914334399953954","0.07899938869285553"
"860","0.06355062907758921","0.04899411068154948","0.07903612275730522"
"861","0.06334372486788123","0.04885712986957996","0.07907151718007113"
"862","0.0631566512285913","0.048731762080827044","0.07910610523245748"
"863","0.06297294408237417","0.0485936249203517","0.07905179694738589"
"864","0.06279825105946044","0.04838790614545386","0.07900581854538329"
"865","0.06264010573112544","0.04826535682429527","0.07896150243975991"
"866","0.06248558588651289","0.048111627116815374","0.0789167685477357"
"867","0.062333934830041814","0.047948669309592684","0.07888666477213097"
"868","0.06217288396349594","0.047777724179198004","0.0788424669080352"
"869","0.06201988019717054","0.047614820942940554","0.07877376409188494"
"870","0.0618716964430414","0.04743128884086955","0.07870265039147986"
"871","0.06168960326666982","0.04723776110827656","0.07862712450045002"
"872","0.061489403991516624","0.04700767717395436","0.07854296499423402"
"873","0.061294944044709344","0.04683238697788201","0.0785295859916839"
"874","0.06109773619804637","0.04672476303906534","0.07850813290179366"
"875","0.06089918058700774","0.046600230572010154","0.07849241178678613"
"876","0.060695650592181696","0.04650662762316008","0.07841036904930104"
"877","0.060512167403356035","0.04639497314368683","0.07830667778102655"
"878","0.06033587310702719","0.046281570050383684","0.07818308436764396"
"879","0.06015743273443055","0.04615349030694882","0.07809748604190386"
"880","0.059961660286406905","0.04602807025636735","0.07797981577766197"
"881","0.05977880992038918","0.045886173427449876","0.0778672038539462"
"882","0.05960828452044483","0.045783939235472686","0.0777285577766427"
"883","0.059429731411281626","0.0456760006211444","0.07758050674190128"
"884","0.05923886957397673","0.045496793969084105","0.07739609408222821"
"885","0.05903297313889575","0.04528683392243284","0.07712004216342515"
"886","0.05882561332070586","0.04504850213328154","0.07682352666838721"
"887","0.0585803179112494","0.0448453611102962","0.07638989942230728"
"888","0.058332359263111574","0.044621153287253","0.07589120148479986"
"889","0.05807880144046179","0.044437122964170246","0.07539298479304457"
"890","0.0578521617760623","0.04427456446857563","0.07493608194323312"
"891","0.0576257801093216","0.04408727671270011","0.07447069728237062"
"892","0.05740413878429812","0.043857112792253156","0.07403352880492295"
"893","0.05718751790873626","0.04360507006217767","0.07356935114061153"
"894","0.05697440288098574","0.0434031308738896","0.07311859503753701"
"895","0.05678431384530421","0.04324278502863014","0.07273457899293093"
"896","0.05659221174695752","0.0431183607749051","0.07242660289951225"
"897","0.05641873610997826","0.042993679836236816","0.07223473451588774"
"898","0.056248368782435665","0.0428839432651409","0.07209863000769616"
"899","0.056074744472327874","0.04277453798966079","0.07196475151270719"
