"Step","env: TAXI - lambdas/component_1","env: TAXI - lambdas/component_1__MIN","env: TAXI - lambdas/component_1__MAX"
"902","0.1851168030600585","0.1688549415818335","0.1926814186180659"
"903","0.18466770247476122","0.1687642972355438","0.19205440461734571"
"904","0.18429020066398852","0.16866115249028896","0.19168450692953043"
"905","0.18395000295424208","0.16854656003700838","0.19128090924410332"
"906","0.18358718761945764","0.16834606985104092","0.19086798129097723"
"907","0.1833018862650852","0.16812263265744834","0.19043223450387525"
"908","0.18307272458861698","0.167902270086108","0.1900835211921885"
"909","0.18288431303288938","0.1676945815513306","0.18976351679747755"
"910","0.18274581245146035","0.1674817870027843","0.18951878607920364"
"911","0.18259959933487652","0.1672557066823507","0.18927437208457742"
"912","0.18246262855405665","0.1670687891900345","0.18903880375782506"
"913","0.18230421508429534","0.16680740434539104","0.1887469731961357"
"914","0.18212578333380786","0.16652256917319036","0.18839815139347083"
"915","0.18193659431302384","0.1662262070078287","0.18809792252395915"
"916","0.18171355289267138","0.16601692417951586","0.1877268165987462"
"917","0.18149608237059106","0.16586921027042406","0.18737663626216575"
"918","0.18126225146904656","0.16571956071347846","0.18712225236113778"
"919","0.181079292036946","0.16556963508044678","0.18692032259952118"
"920","0.18087120577822283","0.16542054689897048","0.1867141079480214"
"921","0.18065170020139026","0.16528232043368393","0.18648154163198"
"922","0.18043479025711257","0.16513458106623055","0.18624820609383524"
"923","0.18021542010233974","0.16500841090716473","0.185988184401586"
"924","0.18002656563038238","0.16490812685858713","0.18572919287464612"
"925","0.1798580143001857","0.16482481513795122","0.1855914922227142"
"926","0.1797483027697767","0.16473846646943402","0.1858296393113702"
"927","0.1796317194424827","0.16463233903432262","0.18605773756829722"
"928","0.1795002348167884","0.1645114858241805","0.1862286183187817"
"929","0.1793094995297814","0.16433997244200763","0.18607929404634907"
"930","0.1791135472447512","0.16416255583665806","0.18590235517876275"
"931","0.17892817162254898","0.1639803737248532","0.18573551562583546"
"932","0.1787473394600872","0.16376304975667944","0.1855634457031655"
"933","0.17856693540131835","0.16357257152712829","0.1853739160507447"
"934","0.17834637583593727","0.16336840508521844","0.1851455878679989"
"935","0.17809468521246402","0.16314104932157136","0.18476539743375187"
"936","0.1778248495156897","0.1628942691669361","0.18437723474143558"
"937","0.17756829399771173","0.1626621427164699","0.1839919130314397"
"938","0.17730699559175195","0.16238740778034996","0.18358994811004886"
"939","0.17704073702664652","0.16216562549143215","0.18318643664915857"
"940","0.1767950082497378","0.16193183502379938","0.18277441764334368"
"941","0.17653364562190904","0.16169503841583863","0.18236408003662002"
"942","0.17626180148014864","0.16148979099193092","0.1819810081332301"
"943","0.17600498364475242","0.16129688429412442","0.18160806259357282"
"944","0.17577532846153157","0.16107594531470001","0.18136984484859425"
"945","0.17558068571870727","0.1608804900326273","0.1811278484186607"
"946","0.1753839557998751","0.16065754598968446","0.18090973016648385"
"947","0.17516800969839172","0.16042439814609266","0.18069145589191862"
"948","0.17498596819851406","0.1602445591779618","0.180484889903477"
"949","0.17479841031393487","0.1600274271328415","0.18032791635770595"
"950","0.1746053875679406","0.15976236574699662","0.18016705061332483"
"951","0.1743747791738624","0.159356141953397","0.1800630054467277"
"952","0.17413594394549642","0.15892399816301978","0.1798861251867533"
"953","0.1738834092474857","0.15836998659232793","0.1797824620369831"
"954","0.17359957021020608","0.15770623350793506","0.1796653292968927"
"955","0.17327866866081673","0.15694445777141078","0.17949789361366253"
"956","0.17296847064927964","0.1562052711458328","0.1793017396435883"
"957","0.17267739371180438","0.15547901446349593","0.17905847761330593"
"958","0.17237716540176998","0.15473522443096152","0.17881889268398446"
"959","0.17205715853278986","0.15399230999211055","0.17846392219945484"
"960","0.1717124946000363","0.15323579454349506","0.17808300199909888"
"961","0.17140361827183154","0.15262462038545752","0.1777063798537146"
"962","0.1710942597687873","0.15205525545827453","0.17738725060184363"
"963","0.17079637892754668","0.15161608321185427","0.1770338264384636"
"964","0.17052899770240065","0.15129562562015367","0.17668588476715966"
"965","0.17027573365949683","0.1510749138573553","0.17638691167174145"
"966","0.1700289564924697","0.15088575497418075","0.17608004502360028"
"967","0.16975314096367816","0.15070047319891622","0.17581874713014095"
"968","0.16947889538136662","0.150533083381605","0.1755432834992192"
"969","0.16919856195333285","0.15039879329397296","0.17538168891698408"
"970","0.16895099638044692","0.1503203442904595","0.17524575878749296"
"971","0.16870605068749206","0.15019675063098908","0.1751121848860846"
"972","0.16848279042153008","0.15006544865876456","0.17497203438454098"
"973","0.16827218225596","0.14992931977242027","0.17485387601772787"
"974","0.16805795142554464","0.14981211253517757","0.17471328963335583"
"975","0.16784113925772812","0.14969295491105383","0.17452511129968162"
"976","0.16759730522089217","0.14949559138501559","0.17430461075298662"
"977","0.1673777961818464","0.1492969607779446","0.17399891717293403"
"978","0.16715337361034657","0.14910293677791805","0.17369009957132803"
"979","0.1669688309613537","0.14889684268578826","0.1733833486396532"
"980","0.1667809150517868","0.14868988504433212","0.17306228539850804"
"981","0.16660617966603883","0.1485037398755086","0.17274074296964767"
"982","0.16642270826816968","0.1483163258630241","0.17243902631222577"
"983","0.16618818844409006","0.14813001529242337","0.17196778494939954"
"984","0.16594303201029587","0.1479652009652565","0.1715172275678781"
"985","0.1656963351535786","0.14780028330934633","0.17111642225210755"
"986","0.16547426808464133","0.14771758336937021","0.1707862653245156"
"987","0.16524793627812198","0.14763236679023917","0.17051227647563497"
"988","0.16497883373647587","0.14731625769212403","0.170299511372984"
"989","0.16467479075862662","0.14694597831335238","0.17014668488672874"
"990","0.16436871190140234","0.14655773069811923","0.16997373583574796"
"991","0.16405624111866693","0.14618712872092945","0.16979657335564624"
"992","0.1637470324454356","0.14580796977273477","0.16966159951289736"
"993","0.1634669182364596","0.14543305525172207","0.16952586526048208"
"994","0.16319921769848703","0.14501638414612328","0.16941308662935833"
"995","0.1629511602369699","0.14459882545473635","0.169333872677816"
"996","0.1626996531958721","0.14418218142647435","0.16920686850591105"
"997","0.16244254251319767","0.1437563346787743","0.16903549443213503"
"998","0.16221399160891634","0.14355894169632985","0.16885844957530244"
"999","0.16200010391863232","0.14342920544074034","0.1686799573998187"
"1000","0.16176848198238342","0.1432955650763278","0.16849860384220527"
