"Step","env: TAXI - ep_info/Objective","env: TAXI - ep_info/Objective__MIN","env: TAXI - ep_info/Objective__MAX","env: TAXI - ep_info/Illegal_action","env: TAXI - ep_info/Illegal_action__MIN","env: TAXI - ep_info/Illegal_action__MAX","env: TAXI - ep_info/Energy","env: TAXI - ep_info/Energy__MIN","env: TAXI - ep_info/Energy__MAX"
"822","0.8","0","1","-36.4","-62","-15","-86.2","-138","-43"
"823","1","1","1","-24","-50","-7","-55.8","-119","-19"
"824","1","1","1","-23","-58","-3","-57","-123","-15"
"825","0.6","0","1","-36.2","-62","-12","-83.8","-140","-21"
"826","0.6","0","1","-44.2","-65","-7","-94.8","-138","-15"
"827","0.6","0","1","-34.2","-69","0","-73","-138","-6"
"828","1","1","1","-34.4","-53","-2","-79.6","-116","-9"
"829","0.8","0","1","-40.4","-68","-2","-85.4","-132","-8"
"830","0.8","0","1","-42.6","-68","-22","-91.2","-132","-49"
"831","1","1","1","-16.6","-29","-5","-44.6","-75","-16"
"832","1","1","1","-33.2","-46","-13","-77.8","-104","-34"
"833","1","1","1","-28.6","-59","-12","-68.8","-133","-35"
"834","0.6","0","1","-33.8","-68","-1","-70.6","-135","-9"
"835","1","1","1","-26.4","-42","0","-62","-104","-11"
"836","1","1","1","-21.2","-38","-2","-51.2","-81","-8"
"837","0.8","0","1","-37.8","-67","-7","-86.4","-133","-24"
"838","0.8","0","1","-45.8","-67","-9","-100","-137","-23"
"839","0.8","0","1","-40.2","-62","-3","-91.2","-138","-13"
"840","1","1","1","-27.4","-62","-8","-68.6","-132","-18"
"841","0.8","0","1","-35","-70","0","-73.4","-130","-8"
"842","0.8","0","1","-31.8","-64","-11","-75","-136","-32"
"843","0.8","0","1","-38","-66","-10","-85.4","-134","-32"
"844","0.8","0","1","-26.2","-65","-2","-59.6","-135","-11"
"845","1","1","1","-25.4","-51","-5","-64.2","-121","-21"
"846","0.8","0","1","-37.8","-65","-12","-81.2","-135","-34"
"847","0.8","0","1","-26.4","-65","-5","-63","-135","-13"
"848","1","1","1","-48.4","-58","-40","-105.8","-135","-89"
"849","1","1","1","-19.2","-48","-2","-45","-111","-10"
"850","1","1","1","-11.4","-31","-3","-29.8","-62","-13"
"851","1","1","1","-22.4","-45","0","-51.8","-92","-10"
"852","0.8","0","1","-35","-61","-3","-84.4","-139","-31"
"853","1","1","1","-21.4","-48","-5","-49.2","-107","-19"
"854","0.8","0","1","-28.2","-69","0","-66","-131","-9"
"855","1","1","1","-36","-59","-16","-81.6","-122","-43"
"856","1","1","1","-29.2","-54","-2","-68.2","-122","-10"
"857","1","1","1","-32.6","-51","-10","-77.2","-113","-36"
"858","1","1","1","-20.2","-35","-4","-55.2","-92","-19"
"859","1","1","1","-24.4","-40","-6","-63.6","-99","-29"
"860","1","1","1","-24.8","-66","-1","-54.2","-132","-6"
"861","1","1","1","-24.8","-47","-2","-65.6","-112","-7"
"862","0.8","0","1","-22.6","-61","-5","-52.8","-139","-15"
"863","0.8","0","1","-29.4","-67","-7","-63.4","-133","-21"
"864","1","1","1","-35.6","-46","-21","-83.6","-101","-61"
"865","1","1","1","-25","-56","-6","-56.4","-114","-21"
"866","1","1","1","-21.8","-31","-16","-51","-69","-45"
"867","1","1","1","-35","-46","-30","-78","-95","-70"
"868","1","1","1","-31.4","-55","-10","-77.6","-130","-31"
"869","0.6","0","1","-41.8","-69","-8","-88.6","-137","-24"
"870","1","1","1","-24.6","-60","-5","-57.4","-136","-19"
"871","1","1","1","-24.6","-36","-5","-59.8","-89","-20"
"872","1","1","1","-23.2","-41","-1","-57.2","-89","-18"
"873","0.8","0","1","-32.6","-68","-9","-70.4","-132","-20"
"874","0.8","0","1","-29.2","-67","-15","-62.2","-133","-33"
"875","1","1","1","-41.4","-58","-33","-93","-114","-81"
"876","0.8","0","1","-37.2","-70","-17","-84.2","-130","-54"
"877","1","1","1","-24.8","-56","-2","-64","-136","-14"
"878","1","1","1","-17.8","-39","-4","-40.4","-77","-13"
"879","0.8","0","1","-34.8","-68","-9","-76.8","-132","-30"
"880","1","1","1","-13.4","-25","-6","-40","-65","-23"
"881","1","1","1","-34.4","-55","-17","-82","-142","-44"
"882","1","1","1","-29","-52","-17","-65.2","-108","-36"
"883","1","1","1","-22.2","-46","0","-61.4","-116","-6"
"884","1","1","1","-30.6","-59","-1","-76.2","-139","-8"
"885","1","1","1","-26.2","-58","-2","-57.2","-110","-15"
"886","1","1","1","-31.6","-59","-10","-75.6","-125","-30"
"887","0.8","0","1","-27.6","-64","0","-64.8","-136","-8"
"888","1","1","1","-25","-48","0","-60","-106","-7"
"889","1","1","1","-11.6","-33","-5","-36.2","-84","-20"
"890","1","1","1","-28","-48","-7","-65.6","-113","-26"
"891","0.8","0","1","-34.4","-67","0","-72.8","-133","-6"
"892","0.6","0","1","-35.8","-70","-7","-76.4","-135","-26"
"893","0.8","0","1","-35.4","-62","-10","-78.6","-138","-37"
"894","1","1","1","-18.8","-40","-2","-46.4","-93","-10"
"895","0.8","0","1","-39","-65","-19","-86","-135","-52"
"896","1","1","1","-28","-59","-3","-64","-127","-18"
"897","1","1","1","-28","-52","-9","-64.6","-117","-27"
"898","0.8","0","1","-24.8","-69","0","-53.4","-131","-7"
"899","0.8","0","1","-34.2","-66","-14","-78.4","-134","-31"
"900","1","1","1","-15.2","-54","-2","-43.6","-123","-11"
"901","0.8","0","1","-38.4","-63","-11","-88.4","-137","-33"
"902","1","1","1","-27","-49","0","-61.4","-112","-8"
"903","0.8","0","1","-34","-67","-7","-73.4","-133","-24"
"904","1","1","1","-24.4","-47","0","-56.6","-103","-5"
"905","1","1","1","-35.8","-61","-11","-77.4","-133","-26"
"906","1","1","1","-25.6","-52","-1","-60.2","-120","-8"
"907","1","1","1","-27.8","-43","-10","-69.6","-98","-34"
"908","0.8","0","1","-32.2","-66","-1","-72.4","-134","-8"
"909","1","1","1","-25.4","-42","-2","-61.6","-97","-11"
"910","0.8","0","1","-30.2","-68","-3","-68.8","-132","-18"
"911","0.6","0","1","-49.8","-68","-30","-105.2","-135","-71"
"912","1","1","1","-23.8","-46","-1","-56.2","-109","-11"
"913","1","1","1","-27.4","-65","-5","-61.4","-133","-14"
"914","0.8","0","1","-48.4","-65","-29","-105","-135","-63"
"915","1","1","1","-25.4","-39","-13","-65.2","-104","-39"
"916","1","1","1","-25.4","-48","-6","-60.8","-114","-18"
"917","1","1","1","-19","-25","-11","-48.6","-64","-28"
"918","1","1","1","-25.6","-48","-12","-59","-97","-31"
"919","1","1","1","-31.6","-63","-20","-73.6","-135","-53"
"920","0.8","0","1","-43","-64","-3","-96.8","-136","-11"
"921","0.8","0","1","-50.6","-63","-33","-118.8","-138","-88"
"922","1","1","1","-30.2","-53","-4","-75.4","-128","-11"
"923","1","1","1","-16.4","-31","-3","-40.8","-69","-15"
"924","0.8","0","1","-31","-68","-9","-64","-132","-24"
"925","1","1","1","-31","-58","-10","-71.2","-131","-24"
"926","0.8","0","1","-24","-59","-3","-59.6","-141","-14"
"927","1","1","1","-28","-39","-9","-66.6","-86","-34"
"928","0.8","0","1","-25","-67","-1","-61.6","-133","-10"
"929","0.8","0","1","-30.8","-65","-5","-69","-135","-15"
"930","0.8","0","1","-36.2","-67","-1","-78","-133","-8"
"931","0.8","0","1","-44.4","-68","-30","-101.8","-132","-71"
"932","0.8","0","1","-22.6","-64","-9","-53.6","-136","-24"
"933","1","1","1","-15.8","-30","-3","-38","-66","-9"
"934","1","1","1","-36.2","-52","-26","-86","-101","-64"
"935","0.8","0","1","-30.8","-68","-3","-69","-139","-12"
"936","0.8","0","1","-28.2","-67","-9","-64.8","-133","-23"
"937","1","1","1","-19.8","-42","-3","-48.8","-92","-8"
"938","1","1","1","-14","-34","-5","-37.2","-85","-18"
"939","0.8","0","1","-30","-64","-4","-70.2","-136","-19"
"940","1","1","1","-13.8","-30","-2","-38.2","-68","-13"
"941","1","1","1","-23.4","-50","-3","-59","-115","-18"
"942","1","1","1","-26.8","-55","-8","-67.4","-124","-31"
"943","1","1","1","-24.8","-51","-3","-55.6","-96","-17"
"944","1","1","1","-16.8","-40","-6","-42.6","-91","-15"
"945","1","1","1","-26.8","-43","-12","-57.2","-93","-28"
"946","1","1","1","-24.8","-49","0","-55.2","-107","-6"
"947","1","1","1","-25.4","-41","-1","-61.2","-91","-9"
"948","1","1","1","-25.4","-48","-2","-65.6","-116","-15"
"949","1","1","1","-32.8","-48","-12","-79","-124","-34"
"950","1","1","1","-27","-43","-4","-64","-97","-18"
"951","0.8","0","1","-38.8","-66","-12","-90.6","-136","-36"
"952","1","1","1","-16.4","-41","-4","-42","-92","-14"
"953","0.8","0","1","-21.8","-60","-1","-55.8","-140","-9"
"954","1","1","1","-35.4","-57","-15","-87.6","-133","-46"
"955","0.8","0","1","-28","-65","-4","-64.4","-135","-19"
"956","0.8","0","1","-40.2","-68","-6","-87","-132","-17"
"957","1","1","1","-33.2","-64","-3","-77","-126","-15"
"958","1","1","1","-23.6","-40","0","-55.8","-85","-11"
"959","1","1","1","-15.2","-25","0","-39","-67","-6"
"960","1","1","1","-14.4","-40","0","-36.8","-91","-7"
"961","1","1","1","-35.6","-55","-20","-81.6","-129","-50"
"962","1","1","1","-36","-57","-11","-83.4","-117","-39"
"963","1","1","1","-25.2","-57","-7","-56","-124","-13"
"964","1","1","1","-19.4","-39","0","-48.4","-88","-5"
"965","1","1","1","-25.2","-49","-13","-60.4","-118","-27"
"966","1","1","1","-19.2","-52","-5","-51.6","-116","-25"
"967","0.8","0","1","-44.2","-66","-26","-94.4","-134","-61"
"968","0.8","0","1","-28","-66","-2","-59.2","-134","-9"
"969","0.8","0","1","-31.6","-60","-12","-74.8","-140","-33"
"970","1","1","1","-41.6","-61","-27","-91.2","-135","-58"
"971","1","1","1","-18.8","-44","-1","-40.2","-80","-9"
"972","1","1","1","-24","-45","0","-60.2","-101","-9"
"973","1","1","1","-24.2","-62","-3","-58","-136","-18"
"974","1","1","1","-34.2","-61","-4","-75.8","-124","-25"
"975","1","1","1","-17.6","-44","-3","-38.8","-99","-10"
"976","1","1","1","-23.8","-60","-6","-56.8","-123","-22"
"977","1","1","1","-21.6","-40","-6","-56.8","-102","-25"
"978","1","1","1","-37","-57","-8","-86","-124","-28"
"979","0.8","0","1","-34.4","-65","-4","-82.2","-135","-24"
"980","1","1","1","-8.4","-29","0","-27","-65","-13"
"981","1","1","1","-24.2","-45","-3","-60.2","-99","-17"
"982","1","1","1","-15.6","-36","-2","-45.2","-92","-13"
"983","1","1","1","-18.4","-34","0","-45.6","-81","-7"
"984","1","1","1","-23","-38","-8","-58.8","-97","-36"
"985","1","1","1","-14.8","-28","-9","-38.4","-66","-23"
"986","1","1","1","-18.2","-44","0","-50.8","-110","-8"
"987","1","1","1","-16.6","-31","-10","-38.8","-65","-26"
"988","1","1","1","-21.8","-48","-2","-56.2","-119","-14"
"989","1","1","1","-26.8","-48","-6","-64","-122","-21"
"990","0.8","0","1","-22.6","-65","-4","-51","-135","-11"
"991","1","1","1","-42.4","-60","-11","-93.6","-126","-29"
"992","1","1","1","-12.4","-45","0","-31.4","-98","-7"
"993","1","1","1","-35.2","-47","-14","-81.2","-104","-34"
"994","0.8","0","1","-26.4","-65","-9","-62.8","-135","-27"
"995","1","1","1","-26.2","-52","-4","-60.8","-111","-18"
"996","1","1","1","-24.8","-52","-7","-57.4","-108","-17"
"997","1","1","1","-24.2","-60","-2","-59.2","-137","-16"
"998","0.8","0","1","-35.2","-62","-13","-81.4","-138","-46"
"999","0.8","0","1","-33.8","-68","-14","-77.8","-132","-44"
"1000","1","1","1","-22.6","-49","-3","-54.4","-114","-11"
"1001","1","1","1","-12","-16","-7","-33.6","-44","-23"
"1002","1","1","1","-29.4","-39","-21","-66.4","-85","-50"
"1003","1","1","1","-20.2","-38","-11","-48.8","-79","-29"
"1004","0.8","0","1","-28.2","-60","-11","-64.4","-140","-28"
"1005","1","1","1","-28.4","-47","-17","-63.8","-89","-33"
"1006","1","1","1","-26.8","-48","-3","-63","-99","-19"
"1007","1","1","1","-32.6","-51","-3","-76","-107","-15"
"1008","1","1","1","-35.2","-58","-18","-76.8","-120","-41"
"1009","1","1","1","-18.2","-33","-11","-53.4","-82","-37"
"1010","0.8","0","1","-30.2","-65","-1","-68.2","-135","-8"
"1011","1","1","1","-33.6","-61","-5","-76.4","-124","-19"
"1012","1","1","1","-20.8","-35","-11","-48","-84","-26"
"1013","1","1","1","-16","-35","-1","-41.6","-78","-9"
"1014","1","1","1","-28.6","-58","-7","-64","-122","-19"
"1015","1","1","1","-13","-36","0","-34.6","-78","-6"
"1016","1","1","1","-26.6","-43","-11","-60.6","-101","-27"
"1017","0.6","0","1","-37.6","-65","-11","-88.6","-138","-27"
"1018","1","1","1","-27.8","-52","-13","-73.2","-118","-40"
"1019","0.8","0","1","-48.4","-68","-17","-104","-132","-39"
"1020","1","1","1","-24","-55","-6","-56.4","-108","-22"
"1021","1","1","1","-22.6","-57","-3","-54.6","-129","-18"
"1022","1","1","1","-27.2","-47","-2","-65.6","-114","-9"
"1023","1","1","1","-17.2","-45","-3","-48.6","-104","-10"
"1024","1","1","1","-31","-50","-12","-73","-111","-38"
"1025","1","1","1","-19.4","-30","0","-50.8","-75","-7"
"1026","1","1","1","-25","-37","-5","-55.8","-86","-16"
"1027","1","1","1","-12.2","-31","-2","-36.6","-73","-13"
"1028","1","1","1","-23.4","-41","0","-57.4","-88","-6"
"1029","0.8","0","1","-25","-69","-3","-55.8","-131","-16"
"1030","1","1","1","-18.2","-44","0","-45.4","-91","-5"
"1031","1","1","1","-30","-47","-14","-71.2","-100","-37"
"1032","0.8","0","1","-25.4","-62","-6","-64","-138","-21"
"1033","1","1","1","-32.8","-54","-12","-72","-110","-29"
"1034","1","1","1","-33.2","-41","-22","-74.8","-91","-59"
"1035","0.8","0","1","-27.6","-63","-6","-64.2","-137","-17"
"1036","1","1","1","-23.4","-54","-3","-53.8","-121","-14"
"1037","0.8","0","1","-32.2","-65","-2","-71","-135","-8"
"1038","1","1","1","-13.2","-30","-1","-37.8","-63","-12"
"1039","1","1","1","-38","-62","-9","-82.4","-132","-30"
"1040","1","1","1","-23.8","-48","-9","-59.4","-109","-26"
"1041","1","1","1","-20.2","-39","-6","-51.2","-85","-25"
"1042","1","1","1","-21","-55","-2","-56.8","-139","-13"
"1043","1","1","1","-27.2","-62","-1","-66.2","-128","-9"
"1044","0.8","0","1","-40.8","-62","-17","-90.2","-138","-42"
"1045","1","1","1","-23.6","-32","-15","-54.8","-68","-37"
"1046","1","1","1","-25.6","-61","-7","-61.4","-131","-20"
"1047","0.8","0","1","-33.6","-60","-7","-82","-140","-25"
"1048","1","1","1","-30","-55","-13","-76","-126","-32"
"1049","1","1","1","-24.6","-45","-4","-61.2","-108","-23"
"1050","1","1","1","-26.2","-52","-4","-63","-118","-17"
"1051","1","1","1","-16.2","-44","-2","-39.6","-111","-13"
"1052","1","1","1","-6.6","-22","0","-19.8","-45","-6"
"1053","0.8","0","1","-25","-63","-1","-60.6","-137","-11"
"1054","0.8","0","1","-36.4","-67","-4","-81.4","-133","-13"
"1055","1","1","1","-18.4","-41","-4","-46","-96","-11"
"1056","0.8","0","1","-23","-65","-3","-55","-135","-9"
"1057","1","1","1","-17.8","-49","-3","-42.4","-102","-14"
"1058","1","1","1","-28","-47","-9","-61.4","-102","-17"
"1059","1","1","1","-15.6","-37","-3","-39.8","-80","-9"
"1060","1","1","1","-33.6","-55","-2","-79.6","-136","-15"
"1061","1","1","1","-12.2","-26","-1","-38.6","-67","-13"
"1062","1","1","1","-27.6","-44","-13","-69.8","-113","-35"
"1063","1","1","1","-16","-43","-1","-43.2","-103","-9"
"1064","1","1","1","-16.4","-34","-8","-35.8","-67","-24"
"1065","1","1","1","-24.2","-58","-6","-60.2","-120","-27"
"1066","1","1","1","-14","-37","-2","-40","-97","-12"
"1067","1","1","1","-2.8","-6","0","-13.2","-17","-7"
"1068","1","1","1","-27.6","-59","0","-63.8","-130","-9"
"1069","1","1","1","-36.8","-58","-12","-80.2","-131","-24"
"1070","1","1","1","-17.8","-47","-2","-46.8","-100","-12"
"1071","1","1","1","-29.6","-52","-13","-67.4","-118","-30"
"1072","0.8","0","1","-25.8","-68","-7","-59.4","-132","-20"
"1073","1","1","1","-29","-46","-1","-69.2","-111","-8"
"1074","1","1","1","-21","-47","-9","-54.4","-110","-26"
"1075","1","1","1","-22.2","-56","-4","-53.2","-110","-12"
"1076","1","1","1","-12.8","-21","-6","-36","-60","-19"
"1077","1","1","1","-17.8","-58","-2","-43.6","-129","-7"
"1078","1","1","1","-21.6","-30","-16","-54.8","-69","-42"
"1079","1","1","1","-16.2","-36","-3","-45.6","-82","-23"
"1080","1","1","1","-20.8","-50","-1","-55.8","-103","-24"
"1081","1","1","1","-18.2","-33","-3","-44","-78","-8"
"1082","1","1","1","-15.8","-34","-1","-43.6","-76","-15"
"1083","1","1","1","-13.4","-31","-7","-38.6","-77","-21"
"1084","1","1","1","-24.2","-47","-4","-56.2","-102","-13"
"1085","1","1","1","-12.6","-24","-2","-33.6","-57","-8"
"1086","1","1","1","-9.4","-20","0","-27.8","-51","-6"
"1087","1","1","1","-21.4","-36","-4","-53.8","-89","-16"
"1088","1","1","1","-28.2","-40","-7","-62.4","-86","-23"
"1089","1","1","1","-15.6","-45","0","-41.4","-108","-6"
"1090","1","1","1","-21.8","-56","-7","-47.6","-111","-20"
"1091","1","1","1","-11.6","-23","0","-32.4","-58","-5"
"1092","1","1","1","-27.6","-41","-13","-65.2","-96","-38"
"1093","1","1","1","-26.4","-53","-4","-66.2","-117","-27"
"1094","0.8","0","1","-22.6","-65","-6","-49.6","-135","-21"
"1095","1","1","1","-16.2","-29","-5","-45.8","-83","-29"
"1096","1","1","1","-38.8","-61","-16","-88.6","-137","-35"
"1097","1","1","1","-32.8","-56","-5","-75.6","-129","-19"
"1098","1","1","1","-14.2","-53","0","-38.6","-114","-12"
"1099","1","1","1","-17","-29","-12","-39","-65","-29"
"1100","1","1","1","-17","-30","-6","-45.4","-77","-20"
"1101","1","1","1","-15.8","-39","-4","-42","-85","-19"
"1102","1","1","1","-34.4","-56","-2","-81.2","-121","-7"
"1103","1","1","1","-30.8","-49","-8","-74.4","-118","-28"
"1104","1","1","1","-19.6","-35","0","-52.4","-91","-8"
"1105","1","1","1","-20.2","-55","-3","-46.4","-106","-10"
"1106","0.8","0","1","-29.4","-63","-1","-74.8","-137","-13"
"1107","1","1","1","-25.2","-44","-4","-56.4","-96","-15"
"1108","1","1","1","-26.6","-41","-3","-62.4","-99","-8"
"1109","1","1","1","-11.2","-33","0","-34","-76","-9"
"1110","1","1","1","-13","-38","0","-33.6","-76","-8"
"1111","0.8","0","1","-30.2","-68","-5","-66.8","-132","-15"
"1112","1","1","1","-28.2","-53","-12","-59.6","-97","-29"
"1113","0.6","0","1","-45.6","-70","-26","-95.4","-137","-55"
"1114","1","1","1","-22.6","-55","-1","-51.8","-116","-10"
"1115","1","1","1","-35.2","-56","-18","-80.2","-130","-56"
"1116","1","1","1","-23.2","-60","0","-58.6","-126","-7"
"1117","0.8","0","1","-18.8","-63","-3","-48","-137","-19"
"1118","1","1","1","-16.4","-27","-9","-42.6","-72","-28"
"1119","0.8","0","1","-20.2","-68","0","-45.8","-132","-9"
"1120","1","1","1","-23.4","-40","-2","-56.2","-103","-10"
"1121","1","1","1","-35.4","-59","-12","-78.2","-137","-26"
"1122","1","1","1","-19.8","-50","-2","-48.6","-104","-15"
"1123","1","1","1","-14.2","-40","-2","-38.4","-106","-10"
"1124","1","1","1","-29.2","-52","0","-71.6","-119","-6"
"1125","1","1","1","-19","-34","0","-49","-91","-6"
"1126","1","1","1","-18.2","-47","-1","-44.6","-112","-10"
"1127","0.8","0","1","-26.6","-67","0","-58.6","-133","-11"
"1128","1","1","1","-28.4","-50","-5","-67.8","-114","-16"
"1129","1","1","1","-24.4","-44","-11","-59.6","-95","-33"
"1130","1","1","1","-26.6","-56","-8","-62.6","-122","-22"
"1131","0.8","0","1","-33.6","-69","-15","-73.8","-131","-42"
"1132","1","1","1","-22.4","-53","0","-54.4","-118","-14"
"1133","1","1","1","-20.8","-24","-18","-57.4","-72","-45"
"1134","1","1","1","-34.2","-43","-19","-82.6","-112","-43"
"1135","1","1","1","-14","-44","-3","-37.6","-96","-15"
"1136","1","1","1","-20.6","-30","-2","-51.2","-73","-13"
"1137","1","1","1","-20.4","-33","-3","-50.2","-81","-17"
"1138","1","1","1","-13.6","-26","0","-39.4","-63","-10"
"1139","1","1","1","-11","-33","-1","-32","-79","-7"
"1140","1","1","1","-17.6","-40","0","-46.8","-94","-12"
"1141","1","1","1","-26.4","-64","0","-60.6","-132","-7"
"1142","1","1","1","-27.8","-44","-12","-66","-104","-39"
"1143","1","1","1","-27.6","-48","-6","-66.8","-107","-22"
"1144","1","1","1","-9.6","-27","0","-28","-55","-10"
"1145","1","1","1","-19","-40","-8","-51","-94","-24"
"1146","1","1","1","-16.6","-57","-2","-47.8","-129","-13"
"1147","1","1","1","-28","-52","-8","-70.2","-128","-24"
"1148","1","1","1","-24","-44","-7","-59","-98","-26"
"1149","1","1","1","-31.6","-36","-26","-68","-77","-54"
"1150","1","1","1","-11.6","-28","0","-32","-64","-8"
"1151","1","1","1","-12.6","-19","0","-32.4","-46","-10"
"1152","1","1","1","-26.4","-59","-3","-64","-139","-17"
"1153","1","1","1","-16.6","-46","-3","-41","-101","-15"
"1154","1","1","1","-30.6","-52","-11","-69.6","-115","-26"
"1155","1","1","1","-33","-55","-20","-77.6","-122","-49"
"1156","1","1","1","-23.2","-40","-8","-57.4","-99","-19"
"1157","1","1","1","-29.8","-46","-9","-73.2","-106","-39"
"1158","1","1","1","-20.8","-42","-4","-46.6","-94","-11"
"1159","1","1","1","-24.6","-53","-1","-62","-126","-10"
"1160","1","1","1","-20","-40","-3","-49.2","-87","-10"
"1161","1","1","1","-25.2","-37","-17","-63.6","-94","-43"
"1162","1","1","1","-31.4","-47","-2","-71.8","-116","-9"
"1163","1","1","1","-10.8","-21","-3","-27.2","-44","-9"
"1164","1","1","1","-14","-37","-2","-35","-86","-10"
"1165","1","1","1","-19.4","-46","0","-50.8","-104","-5"
"1166","1","1","1","-24.4","-55","-5","-61.6","-119","-17"
"1167","1","1","1","-12","-23","-4","-31.8","-59","-13"
"1168","1","1","1","-19.4","-36","-8","-43.8","-82","-17"
"1169","1","1","1","-13.2","-46","0","-36.4","-110","-8"
"1170","1","1","1","-17.2","-33","0","-48.4","-80","-15"
"1171","1","1","1","-20.2","-47","0","-49.2","-110","-9"
"1172","1","1","1","-29","-54","-3","-69.4","-123","-20"
"1173","1","1","1","-21.6","-45","-9","-56.8","-101","-32"
"1174","1","1","1","-16.2","-41","0","-36.6","-82","-5"
"1175","1","1","1","-13.4","-27","-1","-36.8","-69","-6"
"1176","1","1","1","-15.8","-30","-3","-40.8","-68","-14"
"1177","1","1","1","-20.8","-52","-2","-53.8","-125","-10"
"1178","1","1","1","-27.4","-40","-18","-62","-90","-42"
"1179","1","1","1","-6.6","-15","-2","-22.8","-38","-14"
"1180","1","1","1","-17.2","-23","0","-50.2","-68","-12"
"1181","1","1","1","-25","-45","-6","-59","-106","-19"
"1182","1","1","1","-26.2","-42","-6","-61","-96","-19"
"1183","1","1","1","-16.2","-35","0","-45.6","-89","-12"
"1184","1","1","1","-27.2","-39","-1","-63","-82","-13"
"1185","1","1","1","-30.4","-49","-20","-72.6","-116","-56"
"1186","1","1","1","-28","-53","-10","-65","-101","-26"
"1187","0.8","0","1","-17.8","-70","0","-41.4","-130","-7"
"1188","1","1","1","-27","-63","0","-61.6","-126","-8"
"1189","1","1","1","-21.2","-50","0","-49.2","-103","-10"
"1190","1","1","1","-11.8","-32","-1","-32","-72","-8"
"1191","1","1","1","-21.4","-47","-7","-52.4","-103","-18"
"1192","1","1","1","-22.2","-47","-1","-54","-109","-10"
"1193","1","1","1","-21.6","-38","-3","-56.2","-99","-11"
"1194","1","1","1","-19","-40","-6","-47.4","-91","-21"
"1195","1","1","1","-21.6","-33","-15","-50.2","-68","-35"
"1196","1","1","1","-19.8","-42","-7","-45.4","-89","-31"
"1197","1","1","1","-28.6","-49","-5","-64.2","-99","-10"
"1198","1","1","1","-25.8","-57","0","-60.8","-118","-10"
"1199","1","1","1","-16.4","-21","-13","-44.6","-49","-35"
"1200","1","1","1","-26.4","-51","-5","-62.8","-118","-18"
"1201","1","1","1","-16.2","-31","-1","-45","-73","-11"
"1202","0.8","0","1","-26.4","-65","-8","-60.2","-135","-15"
"1203","1","1","1","-19.8","-45","-8","-53.8","-94","-30"
"1204","1","1","1","-19.6","-46","-3","-47.8","-100","-12"
"1205","1","1","1","-14","-33","-3","-33.2","-70","-13"
"1206","1","1","1","-17.2","-34","-2","-46.2","-85","-10"
"1207","1","1","1","-17.2","-44","0","-45.8","-97","-6"
"1208","1","1","1","-13","-26","-2","-37.6","-60","-13"
"1209","1","1","1","-25.6","-41","-12","-65","-98","-28"
"1210","1","1","1","-30.8","-54","-10","-73.8","-113","-28"
"1211","1","1","1","-16","-26","-1","-37.6","-60","-8"
"1212","1","1","1","-21.2","-45","0","-54.2","-103","-8"
"1213","1","1","1","-14.4","-23","-6","-38.4","-55","-25"
"1214","1","1","1","-13.8","-31","-2","-35.6","-71","-11"
"1215","1","1","1","-9","-15","0","-27.8","-43","-7"
"1216","1","1","1","-9.2","-28","-1","-27","-61","-15"
"1217","1","1","1","-14.2","-36","-1","-37.8","-75","-10"
"1218","1","1","1","-17.8","-57","-2","-45.4","-135","-11"
"1219","1","1","1","-13.2","-40","-4","-39.4","-97","-15"
"1220","1","1","1","-22.6","-56","-3","-55.8","-134","-13"
"1221","1","1","1","-32.4","-44","-6","-75.4","-110","-18"
"1222","1","1","1","-15.2","-50","0","-40.4","-123","-11"
"1223","1","1","1","-20.8","-51","-1","-55.6","-123","-9"
"1224","0.8","0","1","-24","-61","-3","-60.4","-139","-17"
"1225","1","1","1","-29.6","-55","-2","-68.6","-110","-8"
"1226","1","1","1","-9.2","-28","0","-29.4","-79","-8"
"1227","1","1","1","-24","-45","0","-57.8","-110","-6"
"1228","1","1","1","-15.2","-44","0","-39.2","-96","-11"
"1229","1","1","1","-6.4","-17","0","-24","-38","-12"
"1230","0.8","0","1","-39.8","-60","-25","-86.2","-140","-50"
"1231","1","1","1","-22.4","-38","-2","-56","-96","-12"
"1232","1","1","1","-31.4","-58","-9","-74","-130","-22"
"1233","1","1","1","-19.2","-34","-6","-49","-76","-18"
"1234","1","1","1","-32","-52","-4","-72","-109","-15"
"1235","1","1","1","-12.6","-23","-1","-37","-51","-14"
"1236","1","1","1","-22.4","-32","-16","-52.8","-74","-35"
"1237","1","1","1","-24.2","-56","-3","-62.6","-116","-22"
"1238","1","1","1","-18.6","-32","-12","-49.2","-71","-29"
"1239","1","1","1","-15.6","-27","-5","-38","-62","-21"
"1240","1","1","1","-13.6","-34","-1","-35","-74","-7"
"1241","1","1","1","-17.6","-36","-2","-45","-79","-14"
"1242","1","1","1","-13.8","-27","-4","-38.8","-63","-15"
"1243","1","1","1","-19.8","-42","0","-49","-91","-11"
"1244","1","1","1","-19.6","-55","-2","-47.4","-123","-14"
"1245","1","1","1","-21.6","-59","0","-53.2","-127","-5"
"1246","1","1","1","-14.6","-23","-6","-38.8","-57","-28"
"1247","1","1","1","-16.6","-26","-8","-42.6","-58","-21"
"1248","1","1","1","-29.8","-52","-11","-68.6","-121","-33"
"1249","0.8","0","1","-27.6","-64","-13","-63.2","-136","-30"
"1250","1","1","1","-24.6","-48","-10","-62.4","-111","-26"
"1251","1","1","1","-11.4","-23","0","-33.8","-54","-9"
