257.930361,844.465511
258.228064,843.869473
258.803041,843.526736
259.379488,842.893562
259.605369,842.446164
259.782350,842.237109
260.450754,841.316502
260.682053,841.217416
260.720017,841.120729
260.990916,840.715133
261.091459,840.593664
261.655251,839.867843
261.683562,839.810006
261.895753,839.776006
261.944661,839.466587
262.428786,838.905738
262.554022,838.534103
263.310252,837.846379
264.115579,836.996023
264.801562,836.225852
265.327798,835.637702
265.416876,835.569158
265.490507,835.388399
265.793054,835.025664
265.922637,834.900091
266.068780,834.582593
266.274356,834.334715
266.487490,834.103624
266.653371,833.890930
266.766619,833.465086
267.865246,832.022324
268.533128,831.277835
268.681207,830.979776
269.074327,830.509708
269.321401,830.173640
269.748000,829.692762
269.844297,829.589467
270.201780,817.946050
270.574374,817.775805
271.117443,816.954131
271.357061,816.772171
271.621329,816.450242
271.624568,816.205002
272.191548,815.718272
272.297846,815.335538
273.067065,811.473936
273.736974,810.298645
274.494570,808.800145
276.617482,807.350315
277.807332,806.501494
278.048999,805.724972
278.258861,805.607019
278.429843,805.345684
278.768638,804.623688
279.165839,803.541050
279.237630,802.942153
279.343680,802.370366
279.427714,801.572740
291.985258,774.586901
297.183814,773.982858
297.483679,773.715531
300.229259,772.629603
301.761107,771.309007
301.929687,770.679159
302.124682,769.196944
304.834255,761.804840
305.368423,756.963814
306.948393,753.881585
309.683409,748.909266
315.557163,747.604133
316.586783,746.661875
318.072600,739.998741
319.948030,737.629830
319.984270,733.984430
323.354630,732.156971
326.233045,723.396723
329.686447,715.863293
332.349577,706.743535
333.249029,705.268389
333.956467,702.598667
334.168546,700.519114
334.412084,699.114374
335.654796,697.615503
337.017082,687.087522
337.645843,680.668820
338.401859,669.344270
338.500968,667.610614
338.573814,622.051546
338.943938,621.939961
340.278257,621.248848
341.233937,615.683770
342.248208,614.479819
343.141164,614.388248
343.544397,611.683992
343.846337,610.780948
346.682998,608.666891
347.116754,605.574881
347.303318,604.718089
348.947873,598.449970
