"Step","env: HALFCHEETAH - ep_info/ctrl","env: HALFCHEETAH - ep_info/ctrl__MIN","env: HALFCHEETAH - ep_info/ctrl__MAX"
"433999","-190.50713317623985","-242.6072172783313","-125.32569824345426"
"434999","-190.69365181227533","-241.02907535061257","-124.33369334476697"
"435999","-194.00407170957573","-254.9448213713865","-124.4264587837581"
"436999","-195.88574153147638","-245.4277562821904","-123.70881010033179"
"437999","-195.2566204403526","-253.90175743525197","-125.60346817659833"
"438999","-191.72939752861856","-252.7587676867842","-124.46220187035705"
"439999","-191.05729208147773","-245.50106398388732","-124.56881249261414"
"440999","-192.83487947359686","-246.84537724902202","-124.3133645548177"
"441999","-195.27981784443062","-257.22567138075846","-127.59834372997291"
"442999","-192.2727481291939","-256.3750986816981","-124.51798071960603"
"443999","-192.53627739399667","-249.15438443670666","-124.18625416109965"
"444999","-191.3162430247912","-245.36470033725078","-125.05231944657855"
"445999","-193.6414783269168","-262.526889393727","-124.83457052645599"
"446999","-194.20020778564123","-262.6921096146108","-124.54023790607856"
"447999","-196.76874082026382","-265.6836117804047","-123.91501421170943"
"448999","-197.18000526875247","-263.53508253395506","-125.78328819262482"
"449999","-196.2340842161017","-264.2485608098406","-124.87421408590542"
"450999","-194.72579582780605","-254.29703590522237","-128.29125050144887"
"451999","-193.15459946158026","-243.3587377394238","-124.85745116757857"
"452999","-192.50613236501817","-255.27182125175983","-123.6868729311972"
"453999","-193.06484464630478","-249.4910575629522","-124.40199295803906"
"454999","-195.89391048308462","-251.0814052758116","-126.51051697259169"
"455999","-196.78395343584322","-245.24357404559854","-127.43866236880415"
"456999","-197.37547293907647","-252.6670697604614","-126.46470105027146"
"457999","-195.65360835834093","-247.79798859606163","-128.97307148699977"
"458999","-195.21024442268526","-244.25388585031018","-127.1020126951238"
"459999","-197.11227690440904","-251.0063718184825","-125.23779381128658"
"460999","-196.01961785890163","-248.27698599795525","-128.85717820376155"
"461999","-193.8396730764768","-247.9995520835121","-124.21296329051239"
"462999","-196.95277690490087","-248.53554136181864","-128.82077471539378"
"463999","-195.0246430527418","-244.6691812624532","-124.48937301213537"
"464999","-198.4229965931426","-256.6292298560342","-125.66877567830191"
"465999","-197.26443652771414","-256.10914737731235","-127.03635124458621"
"466999","-195.91388747828694","-246.81470509121806","-126.58387870155275"
"467999","-197.60695962170126","-258.3383489660916","-125.58505484958474"
"468999","-196.65592260323464","-252.8136475458739","-124.4614513404667"
"469999","-196.31074891115242","-254.40246800829988","-123.39181827008714"
"470999","-193.5562976850817","-247.55107634079954","-124.72912939265359"
"471999","-194.95183727045858","-245.01543010088332","-123.44642401734991"
"472999","-197.36026658304039","-252.99801556020995","-121.78056685874863"
"473999","-198.80366930079958","-247.28122892230778","-122.21484555490318"
"474999","-198.31004633276407","-244.0131085564693","-124.05361254885786"
"475999","-199.0070747179911","-248.24269945546985","-124.95112566401565"
"476999","-198.43671001518774","-257.3609837070109","-122.66110420227051"
"477999","-195.91900541794797","-250.66078176846096","-120.93272433678321"
"478999","-198.4065110869707","-259.6591050525509","-121.43328060892716"
"479999","-197.02387298140675","-250.02128851413724","-122.15433480093874"
"480999","-197.78407916240383","-261.29659087459214","-122.36456952306132"
"481999","-196.60790130992717","-259.32617686316337","-120.75991055928185"
"482999","-195.0333252249906","-241.6850640450911","-122.14640410182379"
"483999","-196.03515539187924","-249.29808563242344","-122.07916950310249"
"484999","-196.4701389416432","-250.88666007419437","-122.22667543217543"
"485999","-197.59065631398306","-248.86767657225317","-122.89291023463002"
"486999","-198.00421118785934","-254.0043635542192","-121.87932523836697"
"487999","-199.95917154451212","-255.69926218378023","-122.65389226004474"
"488999","-197.50311599522843","-249.70993175419693","-124.17139735445394"
"489999","-196.7303472738713","-254.18025317167235","-123.72684604426229"
"490999","-194.7755382945761","-251.6640154992539","-122.42476389588161"
"491999","-194.5523117223754","-246.22729153558618","-122.68682144892712"
"492999","-195.9871611403923","-252.2241051395735","-125.3865331473449"
"493999","-193.96729717198764","-246.2260582012434","-120.56918459044155"
"494999","-198.64258468045554","-258.0714787555237","-124.26217951936047"
"495999","-195.98110153575735","-246.45311329265428","-122.72269926965242"
"496999","-195.83506854477662","-257.8927706703547","-122.83332301691792"
"497999","-193.66159191007412","-246.78913290301927","-123.51765491316715"
"498999","-195.97147858813415","-257.27413158242916","-121.66036475325626"
"499999","-195.54306751887012","-250.48685631901031","-120.53362227976321"
