"Step","env: HALFCHEETAH - lambdas/component_0","env: HALFCHEETAH - lambdas/component_0__MIN","env: HALFCHEETAH - lambdas/component_0__MAX"
"298000","0.6413316249847412","0.5645579695701599","0.7403039932250977"
"298100","0.641338050365448","0.5645349025726318","0.7402913570404053"
"298200","0.6413444757461548","0.564511775970459","0.7402788400650024"
"298300","0.6413506150245667","0.5644886493682861","0.7402662634849548"
"298400","0.6413559436798095","0.5644655823707581","0.7402536273002625"
"298500","0.6413617610931397","0.5644425749778748","0.7402411103248596"
"298600","0.6413682460784912","0.5644193291664124","0.7402284741401672"
"298700","0.6413762211799622","0.5643963813781738","0.7402158975601196"
"298800","0.6413856506347656","0.564380943775177","0.740203320980072"
"298900","0.6413942217826843","0.564365804195404","0.7401907444000244"
"299000","0.6414026379585266","0.5643501877784729","0.7401781678199768"
"299100","0.6414062738418579","0.5643126368522644","0.7401655912399292"
"299200","0.6414103388786316","0.5642750859260559","0.7401529550552368"
"299300","0.6414136290550232","0.5642374157905579","0.7401403784751892"
"299400","0.6414173603057861","0.5641997456550598","0.7401278018951416"
"299500","0.6414221167564392","0.5641653537750244","0.740115225315094"
"299600","0.6414277672767639","0.564135730266571","0.7401026487350464"
"299700","0.6414334654808045","0.5641061067581177","0.7400900721549988"
"299800","0.6414396166801453","0.5640764236450195","0.7400774359703064"
"299900","0.6414444208145141","0.5640466213226318","0.7400648593902588"
"300000","0.6414483070373536","0.5640169978141785","0.740052342414856"
"300100","0.6414523005485535","0.5639768242835999","0.7400447726249695"
"300200","0.6414559125900269","0.5639327764511108","0.7400373220443726"
"300300","0.6414590716362","0.5638885498046875","0.7400296330451965"
"300400","0.6414604306221008","0.5638444423675537","0.7400220632553101"
"300500","0.6414617776870728","0.5638001561164856","0.7400144934654236"
"300600","0.6414631128311157","0.5637558698654175","0.7400069236755371"
"300700","0.6414644837379455","0.5637117028236389","0.7399992942810059"
"300800","0.6414660334587097","0.5636675357818604","0.7399917840957642"
"300900","0.6414685010910034","0.5636261105537415","0.7399841547012329"
"301000","0.6414708256721496","0.5635898113250732","0.7399765253067017"
"301100","0.6414714813232422","0.5635520815849304","0.7399620413780212"
"301200","0.6414721250534058","0.5635143518447876","0.7399477362632751"
"301300","0.6414733171463013","0.5634765028953552","0.7399340867996216"
"301400","0.641473650932312","0.5634387135505676","0.739921510219574"
"301500","0.6414739966392518","0.5634008049964905","0.7399089336395264"
"301600","0.6414743304252625","0.5633630156517029","0.739896297454834"
"301700","0.6414747357368469","0.5633254051208496","0.7398837208747864"
"301800","0.6414750456809998","0.5632874965667725","0.7398711442947388"
"301900","0.6414765834808349","0.5632495284080505","0.7398584485054016"
"302000","0.6414784669876099","0.5632116198539734","0.7398458123207092"
"302100","0.6414733409881592","0.5631641149520874","0.7398315072059631"
"302200","0.6414676785469056","0.5631167888641357","0.7398189306259155"
"302300","0.6414622664451599","0.5630694627761841","0.7398062944412231"
"302400","0.6414571285247803","0.5630220770835876","0.7397937178611755"
"302500","0.6414518237113953","0.5629766583442688","0.7397810816764832"
"302600","0.6414466500282288","0.562934935092926","0.7397685050964355"
"302700","0.6414405822753906","0.5628889203071594","0.7397558689117432"
"302800","0.6414345622062683","0.5628430843353271","0.7397432327270508"
"302900","0.6414286255836487","0.5627970695495605","0.7397305965423584"
"303000","0.6414224982261658","0.5627508759498596","0.7397180199623108"
"303100","0.6414127945899963","0.5626933574676514","0.739704966545105"
"303200","0.6414033532142639","0.5626356601715088","0.7396937012672424"
"303300","0.6413939833641052","0.5625782012939453","0.7396824955940247"
"303400","0.6413845539093017","0.5625206232070923","0.7396712303161621"
"303500","0.6413754224777222","0.5624630451202393","0.7396600842475891"
"303600","0.6413665652275086","0.562405526638031","0.7396488189697266"
"303700","0.6413577318191528","0.5623478889465332","0.7396376729011536"
"303800","0.6413495898246765","0.5622902512550354","0.739626407623291"
"303900","0.6413407325744629","0.562232494354248","0.7396151423454285"
"304000","0.641330623626709","0.5621744990348816","0.739604115486145"
"304100","0.6413179993629455","0.5621023178100586","0.7395978569984436"
"304200","0.6413053512573242","0.5620300769805908","0.7395915389060974"
"304300","0.6412927746772766","0.5619578957557678","0.7395853996276855"
"304400","0.6412785053253174","0.5618855953216553","0.7395792007446289"
"304500","0.641264021396637","0.5618132948875427","0.739573061466217"
"304600","0.6412495017051697","0.5617409348487854","0.7395668625831604"
"304700","0.6412350416183472","0.5616685748100281","0.7395607829093933"
"304800","0.6412205934524536","0.5615978837013245","0.7395533323287964"
"304900","0.6412067294120789","0.561533510684967","0.7395422458648682"
"305000","0.6411926627159119","0.561468780040741","0.7395310401916504"
"305100","0.6411694049835205","0.5613816976547241","0.7395231127738953"
"305200","0.6411473035812378","0.5612990260124207","0.7395151257514954"
"305300","0.6411266803741456","0.561220109462738","0.7395032048225403"
"305400","0.6411062240600586","0.5611411333084106","0.7394919395446777"
"305500","0.6410857081413269","0.5610621571540833","0.7394806742668152"
"305600","0.6410643458366394","0.5609830617904663","0.739469587802887"
"305700","0.6410425901412964","0.5609040260314941","0.7394582629203796"
"305800","0.641020905971527","0.5608251094818115","0.7394471168518066"
"305900","0.6409990072250367","0.560745894908905","0.7394357919692993"
"306000","0.6409765839576721","0.5606666803359985","0.7394246459007263"
"306100","0.6409510135650635","0.5605795383453369","0.7394166588783264"
"306200","0.6409258604049682","0.5604923367500305","0.7394086122512817"
"306300","0.6409009456634521","0.5604050159454346","0.739401638507843"
"306400","0.6408761262893676","0.560317873954773","0.7393953800201416"
"306500","0.6408513188362122","0.5602304935455322","0.7393892407417297"
"306600","0.6408264875411988","0.5601432919502258","0.7393830418586731"
"306700","0.6408016443252563","0.5600559711456299","0.7393768429756165"
"306800","0.6407767176628113","0.5599687695503235","0.7393673062324524"
"306900","0.64075186252594","0.5598896741867065","0.7393561005592346"
"307000","0.6407267808914184","0.5598099827766418","0.7393447160720825"
"307100","0.6406959414482116","0.5597227215766907","0.7393317818641663"
"307200","0.6406664490699768","0.5596352219581604","0.7393186688423157"
"307300","0.6406377792358399","0.5595479607582092","0.7393056750297546"
"307400","0.6406090140342713","0.5594602823257446","0.7392926812171936"
"307500","0.6405807614326477","0.5593727827072144","0.7392796277999878"
"307600","0.6405527353286743","0.5592853426933289","0.7392672300338745"
"307700","0.6405248641967773","0.5591976642608643","0.7392559051513672"
"307800","0.6404964327812195","0.5591101050376892","0.7392447590827942"
"307900","0.6404676914215088","0.5590242743492126","0.7392334342002869"
"308000","0.6404402256011963","0.5589447021484375","0.7392222285270691"
"308100","0.6404085755348206","0.5588667392730713","0.7392097115516663"
"308200","0.6403787016868592","0.558796226978302","0.7391984462738037"
"308300","0.6403489947319031","0.5587264895439148","0.7391873002052307"
"308400","0.6403203010559082","0.5586566925048828","0.7391759753227234"
"308500","0.6402925491333008","0.5585867166519165","0.7391648292541504"
"308600","0.640265703201294","0.5585169196128845","0.7391535043716431"
"308700","0.6402384638786316","0.5584470629692078","0.7391422390937805"
"308800","0.640210485458374","0.5583770275115967","0.739130973815918"
"308900","0.6401824831962586","0.5583070516586304","0.7391197085380554"
"309000","0.6401544451713562","0.5582369565963745","0.7391083836555481"
"309100","0.6401231527328491","0.5581588745117188","0.7390953898429871"
"309200","0.6400919675827026","0.5580808520317078","0.7390822768211365"
"309300","0.6400607585906982","0.5580028295516968","0.7390692234039307"
"309400","0.6400294661521911","0.5579245686531067","0.7390561699867249"
"309500","0.6399986028671265","0.5578466057777405","0.7390446662902832"
"309600","0.6399672746658325","0.5577683448791504","0.7390334010124207"
"309700","0.6399352550506592","0.5576900839805603","0.7390221357345581"
"309800","0.6399047613143921","0.5576120018959045","0.7390108704566956"
"309900","0.639876663684845","0.5575399994850159","0.7389995455741882"
"310000","0.6398490071296692","0.5574698448181152","0.7389882802963257"
"310100","0.6398137211799622","0.5573915839195251","0.7389734387397766"
"310200","0.6397798895835877","0.5573133826255798","0.7389602065086365"
"310300","0.6397461533546448","0.557235062122345","0.7389471530914307"
"310400","0.6397124409675599","0.5571569204330444","0.7389339208602905"
"310500","0.6396787643432618","0.5570786595344543","0.7389209270477295"
"310600","0.6396450161933899","0.5570002794265747","0.7389078140258789"
"310700","0.6396112561225891","0.5569218397140503","0.7388947606086731"
"310800","0.6395782828330994","0.5568462014198303","0.7388816475868225"
"310900","0.6395476341247559","0.5567761063575745","0.7388685345649719"
"311000","0.6395171523094177","0.5567060112953186","0.7388554811477661"
"311100","0.6394813299179077","0.5566440224647522","0.7388405203819275"
"311200","0.6394444823265075","0.556581974029541","0.7388257384300232"
"311300","0.639407467842102","0.5565198659896851","0.7388107180595398"
"311400","0.6393717527389526","0.5564578771591187","0.7387957572937012"
"311500","0.6393368244171143","0.5563956499099731","0.7387819886207581"
"311600","0.6393020987510681","0.556333601474762","0.7387689352035522"
"311700","0.6392683982849121","0.556271493434906","0.7387557625770569"
"311800","0.6392348527908325","0.5562094449996948","0.7387426495552063"
"311900","0.6392012476921082","0.5561472773551941","0.7387295961380005"
"312000","0.639167594909668","0.5560851097106934","0.7387165427207947"
"312100","0.6391270875930786","0.5560150146484375","0.7387067079544067"
"312200","0.6390879631042481","0.5559462904930115","0.7386968731880188"
"312300","0.6390488505363464","0.555877685546875","0.7386869788169861"
"312400","0.639008903503418","0.5558089017868042","0.7386733889579773"
"312500","0.6389695525169372","0.555742621421814","0.7386599779129028"
"312600","0.6389310598373413","0.555680513381958","0.7386468648910522"
"312700","0.6388924956321717","0.5556182265281677","0.7386336326599121"
"312800","0.6388538956642151","0.5555559992790222","0.7386206388473511"
"312900","0.6388160467147828","0.555493950843811","0.7386075258255005"
"313000","0.6387778997421265","0.5554315447807312","0.7385943531990051"
"313100","0.6387318849563599","0.5553628206253052","0.738584578037262"
"313200","0.6386871576309204","0.5552940964698792","0.7385746836662292"
"313300","0.6386430382728576","0.5552254319190979","0.7385648488998413"
"313400","0.6386003971099854","0.5551565885543823","0.7385549545288086"
"313500","0.6385580539703369","0.5550879836082458","0.7385457158088684"
"313600","0.6385148763656616","0.5550190806388855","0.7385376691818237"
"313700","0.6384716749191284","0.5549502968788147","0.738529622554779"
"313800","0.638428521156311","0.5548815131187439","0.7385215759277344"
"313900","0.6383853316307068","0.5548127293586731","0.7385134696960449"
"314000","0.6383419871330261","0.5547436475753784","0.7385053634643555"
"314100","0.6382921934127808","0.5546684265136719","0.7384954690933228"
"314200","0.6382423400878906","0.5545930862426758","0.7384856343269348"
"314300","0.6381924867630004","0.5545177459716797","0.7384757399559021"
"314400","0.6381435751914978","0.5544423460960388","0.7384657263755798"
"314500","0.6380972504615784","0.5543711185455322","0.7384570837020874"
"314600","0.6380515336990357","0.5543022751808167","0.738448977470398"
"314700","0.6380059599876404","0.5542333722114563","0.7384409308433533"
"314800","0.6379607558250427","0.554164469242096","0.7384328842163086"
"314900","0.637915563583374","0.5540955662727356","0.7384247779846191"
"315000","0.6378702044486999","0.5540265440940857","0.7384166717529297"
"315100","0.6378177046775818","0.5539512038230896","0.7384076714515686"
"315200","0.6377649664878845","0.5538779497146606","0.7383996248245239"
"315300","0.6377130270004272","0.5538089871406555","0.7383913993835449"
"315400","0.63766108751297","0.5537400245666504","0.7383833527565002"
"315500","0.6376101493835449","0.5536711812019348","0.7383753061294556"
"315600","0.6375602841377258","0.5536065697669983","0.7383671998977661"
"315700","0.63751140832901","0.5535457134246826","0.7383590340614319"
"315800","0.6374629855155944","0.5534851551055908","0.738351047039032"
"315900","0.6374144554138184","0.5534244179725647","0.7383429408073425"
"316000","0.6373658418655396","0.5533633828163147","0.7383348941802979"
"316100","0.6373117685317993","0.5532963275909424","0.7383267283439636"
"316200","0.6372564911842347","0.5532291531562805","0.7383186221122742"
"316300","0.6372011184692383","0.5531617999076843","0.7383105158805847"
"316400","0.6371460080146789","0.5530945062637329","0.7383025288581848"
"316500","0.637092900276184","0.5530272722244263","0.7382944226264954"
"316600","0.6370400190353394","0.5529599785804749","0.7382861971855164"
"316700","0.6369872212409973","0.5528928637504578","0.7382782697677612"
"316800","0.6369343161582947","0.5528255105018616","0.7382701635360718"
"316900","0.6368818283081055","0.5527581572532654","0.7382619380950928"
"317000","0.6368295192718506","0.5526906847953796","0.7382543683052063"
"317100","0.6367724061012268","0.5526126027107239","0.7382444739341736"
"317200","0.6367161750793457","0.5525370836257935","0.7382363677024841"
"317300","0.6366603136062622","0.5524616837501526","0.7382283210754395"
"317400","0.6366045713424683","0.5523860454559326","0.7382200956344604"
"317500","0.6365490913391113","0.5523103475570679","0.7382112741470337"
"317600","0.6364936470985413","0.5522348880767822","0.7381982207298279"
"317700","0.6364381194114686","0.5521592497825623","0.738184928894043"
"317800","0.6363832712173462","0.5520837903022766","0.7381717562675476"
"317900","0.6363301515579224","0.5520079135894775","0.738158643245697"
"318000","0.6362781405448914","0.5519380569458008","0.7381454706192017"
"318100","0.6362196445465088","0.5518625378608704","0.7381322979927063"
"318200","0.6361616373062133","0.5517867803573608","0.7381191253662109"
"318300","0.6361036896705627","0.5517113208770752","0.7381059527397156"
"318400","0.6360456824302674","0.5516355633735657","0.7380927205085754"
"318500","0.6359880208969116","0.5515598654747009","0.7380796074867249"
"318600","0.6359323143959046","0.5514843463897705","0.7380663156509399"
"318700","0.6358767986297608","0.551408588886261","0.7380532026290894"
"318800","0.6358215570449829","0.5513328909873962","0.7380399703979492"
"318900","0.6357666969299316","0.5512571930885315","0.7380267977714539"
"319000","0.6357139945030212","0.551185667514801","0.7380152940750122"
"319100","0.6356540322303772","0.5511034727096558","0.7380021214485168"
"319200","0.6355951309204102","0.5510223507881165","0.7379890084266663"
"319300","0.6355372428894043","0.5509467124938965","0.7379757761955261"
"319400","0.6354798436164856","0.5508708953857422","0.737962543964386"
"319500","0.6354225039482116","0.5507951378822327","0.7379493117332458"
"319600","0.6353652000427246","0.5507193803787231","0.7379361987113953"
"319700","0.6353084444999695","0.5506437420845032","0.7379229068756104"
"319800","0.63525230884552","0.5505679249763489","0.7379097938537598"
"319900","0.6351966381072998","0.5504929423332214","0.7378978729248047"
"320000","0.6351425886154175","0.5504254102706909","0.7378864288330078"
"320100","0.6350813031196594","0.5503494739532471","0.7378629446029663"
"320200","0.6350213289260864","0.5502737760543823","0.7378395795822144"
"320300","0.6349613785743713","0.5501980781555176","0.737816333770752"
"320400","0.6349013328552247","0.5501222014427185","0.7377928495407104"
"320500","0.6348415613174438","0.5500463843345642","0.7377695441246033"
"320600","0.6347821474075317","0.5499706268310547","0.7377462387084961"
"320700","0.634723162651062","0.5498947501182556","0.7377250790596008"
"320800","0.6346651196479798","0.5498188734054565","0.7377086281776428"
"320900","0.6346081495285034","0.5497429966926575","0.7376921772956848"
"321000","0.6345535039901733","0.5496718883514404","0.737675666809082"
"321100","0.634496009349823","0.5495959520339966","0.7376523017883301"
"321200","0.6344393849372864","0.5495200157165527","0.7376288771629333"
"321300","0.6343831777572632","0.5494441390037537","0.7376055121421814"
"321400","0.6343287110328675","0.5493759512901306","0.7375820875167847"
"321500","0.634274685382843","0.5493083596229553","0.7375587224960327"
"321600","0.6342206478118897","0.54924076795578","0.737535297870636"
"321700","0.6341666102409362","0.54917311668396","0.7375120520591736"
"321800","0.6341139197349548","0.5491055250167847","0.7374905943870544"
"321900","0.6340614438056946","0.5490380525588989","0.737468957901001"
"322000","0.6340094566345215","0.5489709377288818","0.7374472618103027"
"322100","0.6339599251747131","0.5489283800125122","0.7374187111854553"
"322200","0.6339106678962707","0.5488856434822083","0.737390398979187"
"322300","0.6338614344596862","0.5488431453704834","0.7373618483543396"
"322400","0.6338122010231018","0.548800528049469","0.7373334169387817"
"322500","0.6337629079818725","0.5487579703330994","0.7373048663139343"
"322600","0.633713674545288","0.5487152934074402","0.7372764348983765"
"322700","0.6336650013923645","0.5486726760864258","0.7372501492500305"
"322800","0.6336176037788391","0.5486302375793457","0.7372267246246338"
"322900","0.6335716366767883","0.5485875606536865","0.7372032999992371"
"323000","0.633526349067688","0.5485450029373169","0.7371799349784851"
"323100","0.6334774374961853","0.5485090017318726","0.7371495962142944"
"323200","0.6334288597106934","0.5484730005264282","0.7371208667755127"
"323300","0.6333802700042724","0.5484368205070496","0.7370923161506653"
"323400","0.6333316564559937","0.5484005808830261","0.7370637059211731"
"323500","0.6332831144332886","0.548364520072937","0.7370352149009705"
"323600","0.6332344651222229","0.5483283400535583","0.7370067238807678"
"323700","0.6331864595413208","0.5482922792434692","0.7369781732559204"
"323800","0.6331384658813477","0.5482563376426697","0.7369496822357178"
"323900","0.6330912113189697","0.5482200384140015","0.7369211316108704"
"324000","0.6330452561378479","0.5481862425804138","0.7368925213813782"
"324100","0.6329997181892395","0.5481711626052856","0.7368586659431458"
"324200","0.6329546928405761","0.5481565594673157","0.7368249297142029"
"324300","0.6329111576080322","0.5481416583061218","0.7367937564849854"
"324400","0.6328705310821533","0.5481266975402832","0.7367652654647827"
"324500","0.632830286026001","0.5481120944023132","0.7367367744445801"
"324600","0.6327889680862426","0.5480971336364746","0.7367082238197327"
"324700","0.6327476978302002","0.5480824112892151","0.7366796731948853"
"324800","0.6327070116996765","0.5480675101280212","0.7366511225700378"
"324900","0.632666289806366","0.5480527877807617","0.7366225719451904"
"325000","0.6326255559921264","0.5480381846427917","0.7365937232971191"
"325100","0.6325838088989257","0.5480362772941589","0.7365531921386719"
"325200","0.632542097568512","0.5480344891548157","0.7365126013755798"
"325300","0.6325006008148193","0.5480324029922485","0.7364736199378967"
"325400","0.6324594616889954","0.5480307340621948","0.7364349365234375"
"325500","0.6324186205863953","0.548028826713562","0.7363961935043335"
"325600","0.6323787927627563","0.548026978969574","0.736362099647522"
"325700","0.6323389768600464","0.5480250716209412","0.7363284826278687"
"325800","0.6322993636131287","0.5480231642723083","0.7362948060035706"
"325900","0.632260775566101","0.5480213761329651","0.7362610697746277"
"326000","0.632222592830658","0.5480198264122009","0.7362274527549744"
"326100","0.6321884989738464","0.5480307936668396","0.736193835735321"
"326200","0.6321543455123901","0.5480418801307678","0.736160159111023"
"326300","0.6321202516555786","0.5480530261993408","0.7361264824867249"
"326400","0.6320848822593689","0.548058271408081","0.7360928058624268"
"326500","0.6320501685142517","0.5480627417564392","0.7360590696334839"
"326600","0.6320165514945983","0.5480673313140869","0.7360254526138306"
"326700","0.6319829821586609","0.5480720400810242","0.7359917759895325"
"326800","0.6319495439529419","0.5480766296386719","0.7359592318534851"
"326900","0.6319162726402283","0.5480812191963196","0.7359273433685303"
"327000","0.631883180141449","0.5480859279632568","0.7358955144882202"
"327100","0.6318494796752929","0.5480970144271851","0.7358617782592773"
"327200","0.6318164229393005","0.5481082201004028","0.7358280420303345"
"327300","0.631783413887024","0.5481191873550415","0.7357943654060364"
"327400","0.631750476360321","0.5481302738189697","0.7357606887817383"
"327500","0.6317178010940552","0.5481414198875427","0.7357270121574402"
"327600","0.631687331199646","0.548152506351471","0.7356933355331421"
"327700","0.6316573023796082","0.5481635928153992","0.735660195350647"
"327800","0.6316277623176575","0.5481747984886169","0.7356283068656921"
"327900","0.6315984845161438","0.5481857657432556","0.7355964183807373"
"328000","0.6315701723098754","0.5481972098350525","0.7355643510818481"
"328100","0.6315445184707642","0.5482233166694641","0.7355255484580994"
"328200","0.6315190196037292","0.5482491254806519","0.7354867458343506"
"328300","0.631493604183197","0.5482751131057739","0.735447883605957"
"328400","0.6314681649208069","0.5483009815216064","0.7354090809822083"
"328500","0.6314429640769958","0.5483270287513733","0.7353703379631042"
"328600","0.6314180970191956","0.5483528971672058","0.7353314757347107"
"328700","0.6313932180404663","0.5483788847923279","0.7352926135063171"
"328800","0.6313679814338684","0.54840487241745","0.7352538704872131"
"328900","0.6313428759574891","0.5484307408332825","0.7352154850959778"
"329000","0.6313192129135132","0.5484569668769836","0.7351784110069275"
"329100","0.6312949419021606","0.5484911799430847","0.7351396083831787"
"329200","0.6312706708908081","0.5485255718231201","0.7351007461547852"
"329300","0.6312468647956848","0.5485597848892212","0.7350618839263916"
"329400","0.631223714351654","0.548594057559967","0.7350231409072876"
"329500","0.6312012195587158","0.5486283302307129","0.734984278678894"
"329600","0.6311787724494934","0.5486628413200378","0.7349453568458557"
"329700","0.6311562657356262","0.5486969947814941","0.7349064946174622"
"329800","0.6311335444450379","0.5487281680107117","0.7348676919937134"
"329900","0.6311103224754333","0.548755943775177","0.7348288893699646"
"330000","0.6310872435569763","0.5487838387489319","0.7347902655601501"
"330100","0.6310667991638184","0.5488182306289673","0.7347455620765686"
"330200","0.6310464978218079","0.5488526225090027","0.7347014546394348"
"330300","0.6310261726379395","0.5488869547843933","0.7346575260162354"
"330400","0.6310060381889343","0.5489211678504944","0.7346135377883911"
"330500","0.6309863209724427","0.5489555597305298","0.7345695495605469"
"330600","0.6309665679931641","0.5489898324012756","0.7345256805419922"
"330700","0.6309468507766723","0.5490241050720215","0.7344817519187927"
"330800","0.6309271097183228","0.5490586161613464","0.7344376444816589"
"330900","0.6309075236320496","0.5490927696228027","0.7343937158584595"
"331000","0.6308886885643006","0.5491241812705994","0.7343496084213257"
"331100","0.6308692574501038","0.5491435527801514","0.7343005537986755"
"331200","0.6308498620986939","0.5491631031036377","0.7342515587806702"
"331300","0.6308298349380493","0.5491825938224792","0.7342023849487305"
"331400","0.6308097958564758","0.549202024936676","0.7341533303260803"
"331500","0.6307896733283996","0.5492215752601624","0.7341042757034302"
"331600","0.6307684063911438","0.5492410659790039","0.7340551614761353"
"331700","0.6307470917701721","0.5492604970932007","0.7340060472488403"
"331800","0.6307258844375611","0.549280047416687","0.733957052230835"
"331900","0.6307051539421081","0.5492995977401733","0.73390793800354"
"332000","0.6306850552558899","0.5493188500404358","0.7338621020317078"
"332100","0.6306608080863952","0.5493252873420715","0.7338070869445801"
"332200","0.6306367516517639","0.5493319034576416","0.7337528467178345"
"332300","0.6306136131286622","0.5493384003639221","0.7337030172348022"
"332400","0.6305912017822266","0.5493447780609131","0.7336540222167969"
"332500","0.6305699229240418","0.5493514537811279","0.7336047887802124"
"332600","0.6305480599403381","0.5493578314781189","0.7335556745529175"
"332700","0.6305251836776733","0.5493643283843994","0.7335066199302673"
"332800","0.6305014729499817","0.5493708252906799","0.7334573864936829"
"332900","0.6304783344268798","0.5493773818016052","0.7334082722663879"
"333000","0.6304551720619201","0.5493836402893066","0.7333590388298035"
"333100","0.6304285287857055","0.5493790507316589","0.7333030104637146"
"333200","0.6304018497467041","0.5493742823600769","0.733246922492981"
"333300","0.6303755521774292","0.5493696331977844","0.7331909537315369"
"333400","0.6303495168685913","0.5493649840354919","0.7331351041793823"
"333500","0.6303244590759277","0.5493602156639099","0.7330842614173889"
"333600","0.6302997469902039","0.549355685710907","0.7330349683761597"
"333700","0.6302743077278137","0.5493510365486145","0.7329859137535095"
"333800","0.6302485942840577","0.549346387386322","0.7329367995262146"
"333900","0.6302231788635254","0.54934161901474","0.7328875660896301"
"334000","0.6301985621452332","0.5493367910385132","0.7328382730484009"
"334100","0.6301685333251953","0.5493152737617493","0.7327820658683777"
"334200","0.6301397800445556","0.5492939949035645","0.7327260375022888"
"334300","0.6301113963127136","0.5492725968360901","0.7326699495315552"
"334400","0.630083167552948","0.5492513179779053","0.732613742351532"
"334500","0.6300544619560242","0.5492300391197205","0.7325575947761536"
"334600","0.6300249934196472","0.5492085218429565","0.7325014472007751"
"334700","0.6299956202507019","0.5491873621940613","0.7324452996253967"
"334800","0.6299673914909363","0.5491659641265869","0.7323928475379944"
"334900","0.6299398303031921","0.5491446256637573","0.7323432564735413"
"335000","0.6299115777015686","0.5491233468055725","0.732293963432312"
"335100","0.6298800587654114","0.5491019487380981","0.7322377562522888"
"335200","0.6298491716384887","0.5490805506706238","0.7321816682815552"
"335300","0.6298192739486694","0.549059271812439","0.732125461101532"
"335400","0.6297898530960083","0.5490379929542542","0.7320692539215088"
"335500","0.629762876033783","0.5490165948867798","0.7320168614387512"
"335600","0.6297369718551635","0.5489952564239502","0.7319669127464294"
"335700","0.6297114849090576","0.5489739775657654","0.7319176197052002"
"335800","0.6296859979629517","0.5489526987075806","0.7318685054779053"
"335900","0.6296604156494141","0.5489311814308167","0.7318193316459656"
"336000","0.629634153842926","0.5489099025726318","0.7317699193954468"
"336100","0.6296074271202088","0.5488885641098022","0.7317185401916504"
"336200","0.6295825719833374","0.5488672256469727","0.7316674590110779"
"336300","0.6295579195022583","0.5488458871841431","0.7316163182258606"
"336400","0.6295336127281189","0.5488244891166687","0.7315651178359985"
"336500","0.6295096039772033","0.5488033294677734","0.7315140962600708"
"336600","0.6294855237007141","0.5487819314002991","0.7314629554748535"
"336700","0.629460871219635","0.5487605929374695","0.7314131259918213"
"336800","0.6294355392456055","0.5487392544746399","0.7313637733459473"
"336900","0.6294110894203186","0.5487179160118103","0.7313145399093628"
"337000","0.6293868303298951","0.5486970543861389","0.7312651872634888"
"337100","0.629364836215973","0.5486989617347717","0.7312105894088745"
"337200","0.6293455123901367","0.5487009286880493","0.7311594486236572"
"337300","0.6293265104293824","0.5487027168273926","0.7311083674430847"
"337400","0.6293070197105408","0.5487045645713806","0.7310571670532227"
"337500","0.629287600517273","0.5487063527107239","0.7310070395469666"
"337600","0.6292683362960816","0.5487082004547119","0.7309578061103821"
"337700","0.6292489647865296","0.5487101078033447","0.7309085130691528"
"337800","0.6292297005653381","0.5487119555473328","0.7308592200279236"
"337900","0.6292107105255127","0.5487138628959656","0.7308099865913391"
"338000","0.6291918158531189","0.5487154722213745","0.7307605743408203"
"338100","0.6291691184043884","0.5487108826637268","0.7307051420211792"
"338200","0.6291467308998108","0.5487062335014343","0.730650782585144"
"338300","0.6291243553161621","0.5487017035484314","0.7305963635444641"
"338400","0.629102885723114","0.5486969947814941","0.7305463552474976"
"338500","0.6290815830230713","0.5486922264099121","0.7304971814155579"
"338600","0.6290607690811157","0.5486876368522644","0.7304477691650391"
"338700","0.6290393590927124","0.5486830472946167","0.7303985357284546"
"338800","0.6290175795555115","0.5486795902252197","0.7303492426872253"
"338900","0.628998064994812","0.5486812591552734","0.7302998900413513"
"339000","0.6289786458015442","0.5486825108528137","0.7302504777908325"
"339100","0.6289510130882263","0.5486509203910828","0.7301942110061646"
"339200","0.6289234042167664","0.5486195087432861","0.730137825012207"
"339300","0.6288960814476013","0.5485879778862","0.7300829291343689"
"339400","0.6288688540458679","0.548556387424469","0.7300284504890442"
"339500","0.6288417339324951","0.5485248565673828","0.7299741506576538"
"339600","0.6288150668144226","0.5484933257102966","0.7299196720123291"
"339700","0.6287893772125244","0.5484617948532104","0.7298700213432312"
"339800","0.6287652611732483","0.5484379529953003","0.729820728302002"
"339900","0.6287424325942993","0.5484147071838379","0.7297714352607727"
"340000","0.628719687461853","0.5483912825584412","0.7297219038009644"
"340100","0.6286929965019226","0.5483550429344177","0.7296655774116516"
"340200","0.6286665797233582","0.5483190417289734","0.7296103835105896"
"340300","0.6286403059959411","0.5482828617095947","0.7295559048652649"
"340400","0.6286143302917481","0.5482503175735474","0.729501485824585"
"340500","0.6285897135734558","0.5482206344604492","0.7294521331787109"
"340600","0.6285651206970215","0.5481910109519958","0.7294027805328369"
"340700","0.6285404920578003","0.5481612682342529","0.7293533682823181"
"340800","0.6285161375999451","0.5481315851211548","0.7293040156364441"
"340900","0.6284921288490295","0.5481019616127014","0.7292546629905701"
"341000","0.6284679770469666","0.5480720400810242","0.7292051911354065"
"341100","0.6284402489662171","0.5480312705039978","0.7291489839553833"
"341200","0.6284130334854126","0.5479904413223267","0.7290946841239929"
"341300","0.6283857583999634","0.5479496717453003","0.7290400862693787"
"341400","0.628358519077301","0.5479089617729187","0.7289856672286987"
"341500","0.6283310532569886","0.5478681325912476","0.7289312481880188"
"341600","0.6283039689064026","0.547828733921051","0.7288767099380493"
"341700","0.6282788515090942","0.54779452085495","0.7288222312927246"
"341800","0.6282547950744629","0.5477601885795593","0.7287678122520447"
