_step,ep_info/Energy,seed,method
194950,-30.93044062208536,1778554670,DyLam
194975,-280.30479984971424,1778554670,DyLam
195092,-204.94026051925553,1778554670,DyLam
195780,-109.80670270005783,1778554670,DyLam
195863,-61.41714177263428,1778554670,DyLam
195969,-203.01517801543463,1778554670,DyLam
196039,-228.92922630532462,1778554670,DyLam
196399,-27.69116842425101,1778554670,DyLam
196537,-288.4008518717683,1778554670,DyLam
196642,-165.47310911230332,1778554670,DyLam
196732,-274.14843599618445,1778554670,DyLam
196742,-72.8824087263202,1778554670,DyLam
196876,-79.13603510424291,1778554670,DyLam
197112,-73.47161172276846,1778554670,DyLam
197208,-205.45435397912155,1778554670,DyLam
197210,-51.15987036434493,1778554670,DyLam
197653,-257.8970487475233,1778554670,DyLam
197745,-76.46503885871529,1778554670,DyLam
198030,-162.3638783651308,1778554670,DyLam
198125,-88.29809589091978,1778554670,DyLam
198476,-185.0898661783923,1778554670,DyLam
198537,-59.5684278736004,1778554670,DyLam
198541,-43.54843514995726,1778554670,DyLam
198660,-170.07469857805532,1778554670,DyLam
198674,-78.48083194736066,1778554670,DyLam
198828,-133.7777858954427,1778554670,DyLam
198853,-199.06639576002777,1778554670,DyLam
198961,-177.6777934525684,1778554670,DyLam
199046,-77.07710207439406,1778554670,DyLam
199059,-135.405096128804,1778554670,DyLam
199068,-78.39856138759934,1778554670,DyLam
199182,-240.34179628838686,1778554670,DyLam
199228,-257.04523997993294,1778554670,DyLam
199246,-200.5438846889213,1778554670,DyLam
199249,-74.967938848083,1778554670,DyLam
199341,-221.85573148529514,1778554670,DyLam
199357,-242.9192762445419,1778554670,DyLam
199443,-138.88959841287533,1778554670,DyLam
199495,-99.80613248469143,1778554670,DyLam
199497,-105.30740349384295,1778554670,DyLam
199567,-228.73148591898453,1778554670,DyLam
199633,-47.1023693534886,1778554670,DyLam
199636,-67.27659526158016,1778554670,DyLam
199667,-39.54473088014357,1778554670,DyLam
199698,-173.24083558778008,1778554670,DyLam
199764,-68.04238861131326,1778554670,DyLam
199897,-127.78697862791398,1778554670,DyLam
200013,-177.61092060222046,1778554670,DyLam
200090,-144.16267346706272,1778554670,DyLam
200220,-41.66347567982381,1778554670,DyLam
200428,-162.46090006963146,1778554670,DyLam
200493,-117.38530574152043,1778554670,DyLam
200555,-120.04756875368206,1778554670,DyLam
201001,-155.49434336253623,1778554670,DyLam
201392,-88.98111141129135,1778554670,DyLam
201401,-204.0231248958424,1778554670,DyLam
201428,-136.26276337937975,1778554670,DyLam
201443,-125.67675022779713,1778554670,DyLam
201668,-41.75931727655063,1778554670,DyLam
202074,-42.923893598403026,1778554670,DyLam
202301,-149.38599367512674,1778554670,DyLam
202460,-180.2174107691953,1778554670,DyLam
202489,-89.2460505237098,1778554670,DyLam
202501,-272.4511708529491,1778554670,DyLam
202695,-139.966153274892,1778554670,DyLam
202797,-191.58571830459826,1778554670,DyLam
203132,-65.0610642841569,1778554670,DyLam
203195,-239.02817127311965,1778554670,DyLam
203227,-46.0323979603599,1778554670,DyLam
203240,-58.38399686082052,1778554670,DyLam
203436,-161.57397881993433,1778554670,DyLam
203458,-109.09192623865913,1778554670,DyLam
203508,-81.62221868772542,1778554670,DyLam
203544,-44.20974722766116,1778554670,DyLam
203595,-167.01228333060817,1778554670,DyLam
203596,-170.38559911114723,1778554670,DyLam
203700,-60.39822505488675,1778554670,DyLam
203861,-58.87925888014876,1778554670,DyLam
203967,-43.73899168006282,1778554670,DyLam
203995,-235.58687818691376,1778554670,DyLam
204068,-112.68581631581944,1778554670,DyLam
204100,-175.34369068334712,1778554670,DyLam
204214,-89.66531000971175,1778554670,DyLam
204267,-41.997886995123274,1778554670,DyLam
204355,-53.57568411740974,1778554670,DyLam
204366,-47.986889542625896,1778554670,DyLam
204384,-118.04405496637037,1778554670,DyLam
204462,-210.57531926819598,1778554670,DyLam
204468,-110.3953437753397,1778554670,DyLam
204862,-155.09848766913996,1778554670,DyLam
204945,-40.44502897761856,1778554670,DyLam
205096,-108.15820828480818,1778554670,DyLam
205362,-168.90497831464882,1778554670,DyLam
205407,-199.77070470385047,1778554670,DyLam
205571,-120.5858241221896,1778554670,DyLam
205644,-18.51180269073697,1778554670,DyLam
205746,-250.9152285344555,1778554670,DyLam
205761,-41.43877252937927,1778554670,DyLam
205863,-137.24640533576573,1778554670,DyLam
205987,-74.88843924886268,1778554670,DyLam
206003,-158.01912372109078,1778554670,DyLam
206088,-71.96250484024134,1778554670,DyLam
206121,-53.752787703233636,1778554670,DyLam
206132,-230.03521364416414,1778554670,DyLam
206139,-104.77608672678872,1778554670,DyLam
206140,-108.90348107961577,1778554670,DyLam
206238,-231.54831847012414,1778554670,DyLam
206264,-154.42582459804194,1778554670,DyLam
206383,-55.83810942252092,1778554670,DyLam
206421,-28.212093990391903,1778554670,DyLam
206561,-158.16625180524693,1778554670,DyLam
206575,-129.40190107400753,1778554670,DyLam
206595,-127.29813812099337,1778554670,DyLam
206692,-79.35792114293982,1778554670,DyLam
206821,-216.1032832893654,1778554670,DyLam
206891,-94.27183672170422,1778554670,DyLam
206909,-165.4507885185199,1778554670,DyLam
207016,-202.36873961750595,1778554670,DyLam
207117,-61.25072689098477,1778554670,DyLam
207149,-135.38266008050815,1778554670,DyLam
207227,-48.31510124296735,1778554670,DyLam
207270,-62.887751783570856,1778554670,DyLam
207317,-36.34149222577983,1778554670,DyLam
207451,-243.49293733704246,1778554670,DyLam
207499,-271.24064212199863,1778554670,DyLam
207533,-155.42316649983346,1778554670,DyLam
207599,-88.86811761859414,1778554670,DyLam
207729,-29.15769920659869,1778554670,DyLam
207744,-154.4517367878392,1778554670,DyLam
207940,-108.61725783518378,1778554670,DyLam
207959,-34.6915887844871,1778554670,DyLam
208263,-53.97717973976663,1778554670,DyLam
208309,-244.2167207075671,1778554670,DyLam
208314,-240.65258336891682,1778554670,DyLam
208353,-63.11293741525327,1778554670,DyLam
208376,-209.24709702701605,1778554670,DyLam
208392,-62.2932720246492,1778554670,DyLam
208407,-63.23625382760349,1778554670,DyLam
208423,-148.5502086919501,1778554670,DyLam
208494,-43.91877707153554,1778554670,DyLam
208631,-69.77322484307099,1778554670,DyLam
208672,-151.9725869889421,1778554670,DyLam
208712,-230.62378737144653,1778554670,DyLam
208912,-119.1166384401824,1778554670,DyLam
208968,-55.30869381427527,1778554670,DyLam
209108,-106.56147304863232,1778554670,DyLam
209112,-175.26186645030853,1778554670,DyLam
209342,-96.70187147580599,1778554670,DyLam
209497,-73.63857965020907,1778554670,DyLam
209516,-87.44768811918154,1778554670,DyLam
209696,-139.2822415281624,1778554670,DyLam
209750,-100.57149779765481,1778554670,DyLam
209919,-59.80890324184332,1778554670,DyLam
210121,-185.78486814255555,1778554670,DyLam
210247,-196.26746496456215,1778554670,DyLam
210332,-186.8696825686405,1778554670,DyLam
210376,-40.66632420026942,1778554670,DyLam
210479,-22.379276221860422,1778554670,DyLam
210645,-193.25933441910448,1778554670,DyLam
210737,-72.9633358430376,1778554670,DyLam
210778,-189.03811240178825,1778554670,DyLam
210972,-184.13883062604964,1778554670,DyLam
211102,-149.2822195263041,1778554670,DyLam
211271,-165.26368910299095,1778554670,DyLam
211308,-124.52436153362284,1778554670,DyLam
211349,-135.56985143462907,1778554670,DyLam
211447,-65.6246625590431,1778554670,DyLam
211540,-28.751213255531166,1778554670,DyLam
211619,-197.00084834393752,1778554670,DyLam
211931,-145.28458166058755,1778554670,DyLam
212263,-151.16402422861037,1778554670,DyLam
212307,-87.63844009225902,1778554670,DyLam
212354,-60.55300743496104,1778554670,DyLam
212368,-191.49996472058206,1778554670,DyLam
212410,-32.700408091830106,1778554670,DyLam
212429,-69.5373276069915,1778554670,DyLam
212648,-71.580099979097,1778554670,DyLam
212651,-130.32499476297818,1778554670,DyLam
212796,-283.0842716239813,1778554670,DyLam
213169,-180.2093602121059,1778554670,DyLam
213237,-108.72417438937023,1778554670,DyLam
213308,-135.58713110427726,1778554670,DyLam
213402,-92.09988593732335,1778554670,DyLam
213446,-29.0884647022091,1778554670,DyLam
213639,-207.8760068486805,1778554670,DyLam
213807,-134.42562856734742,1778554670,DyLam
213979,-81.21981170590742,1778554670,DyLam
214079,-201.72733509863866,1778554670,DyLam
214196,-106.55989102273124,1778554670,DyLam
214237,-100.90564276026531,1778554670,DyLam
214281,-49.03395923342548,1778554670,DyLam
214385,-251.20953597545991,1778554670,DyLam
214444,-184.16341492010244,1778554670,DyLam
214524,-74.8198595986768,1778554670,DyLam
214554,-115.62086880058445,1778554670,DyLam
214756,-63.69914221579852,1778554670,DyLam
214775,-55.51907363472583,1778554670,DyLam
214849,-38.72983320248658,1778554670,DyLam
214865,-196.63395838933016,1778554670,DyLam
214951,-129.21262635000923,1778554670,DyLam
214970,-54.44947102959104,1778554670,DyLam
214990,-119.28261097848663,1778554670,DyLam
215099,-24.252602757564475,1778554670,DyLam
215153,-255.79054657971457,1778554670,DyLam
215172,-49.255933615412985,1778554670,DyLam
215382,-104.43904070111687,1778554670,DyLam
215431,-81.7645277582563,1778554670,DyLam
215549,-143.21651287847382,1778554670,DyLam
215555,-24.20023898760791,1778554670,DyLam
215596,-27.654814522074705,1778554670,DyLam
215643,-37.4633310152483,1778554670,DyLam
215737,-76.24662769280923,1778554670,DyLam
215753,-89.07294053598552,1778554670,DyLam
215825,-172.42253275296912,1778554670,DyLam
215847,-120.10414233611156,1778554670,DyLam
216053,-150.63413482606168,1778554670,DyLam
216167,-110.70489633721078,1778554670,DyLam
216194,-80.09493686818787,1778554670,DyLam
216279,-160.34436919945776,1778554670,DyLam
216302,-59.56329495490069,1778554670,DyLam
216367,-97.61176913994883,1778554670,DyLam
216405,-112.29072640482835,1778554670,DyLam
216435,-145.4040942645857,1778554670,DyLam
216545,-70.30820641072928,1778554670,DyLam
216680,-208.32442315058657,1778554670,DyLam
216829,-111.8651966329675,1778554670,DyLam
216978,-136.17555908472067,1778554670,DyLam
217084,-119.83419204335382,1778554670,DyLam
217239,-88.18141632471614,1778554670,DyLam
217386,-104.5842611914907,1778554670,DyLam
217461,-99.519138634889,1778554670,DyLam
217464,-81.52248213326709,1778554670,DyLam
217930,-146.73864994355077,1778554670,DyLam
217968,-22.23890100555152,1778554670,DyLam
218010,-196.7532663801922,1778554670,DyLam
218108,-215.33398061762253,1778554670,DyLam
218116,-129.84442897188652,1778554670,DyLam
218218,-167.25580006449124,1778554670,DyLam
218344,-195.73760784696137,1778554670,DyLam
218378,-60.94823142998427,1778554670,DyLam
218525,-110.95733201381111,1778554670,DyLam
218628,-219.52798972405515,1778554670,DyLam
218733,-53.770213843632156,1778554670,DyLam
218990,-257.43408068991226,1778554670,DyLam
219075,-72.62966592664893,1778554670,DyLam
219104,-120.40723416376616,1778554670,DyLam
219124,-178.25947101489535,1778554670,DyLam
219217,-57.62369542072463,1778554670,DyLam
219359,-232.44442395734686,1778554670,DyLam
219360,-106.20481861857441,1778554670,DyLam
219429,-86.9570985457092,1778554670,DyLam
219444,-195.03021962544585,1778554670,DyLam
219524,-284.5577383938653,1778554670,DyLam
219650,-118.30433997699268,1778554670,DyLam
219719,-19.505828101439867,1778554670,DyLam
219823,-189.1916595803394,1778554670,DyLam
219950,-143.00488193045297,1778554670,DyLam
219961,-284.046260723795,1778554670,DyLam
219993,-175.0074717449135,1778554670,DyLam
220054,-110.4214536432778,1778554670,DyLam
220116,-236.97571770775772,1778554670,DyLam
220163,-187.80598102907766,1778554670,DyLam
220187,-72.36792190279363,1778554670,DyLam
220388,-63.661022856451574,1778554670,DyLam
220416,-283.9852830613436,1778554670,DyLam
220434,-51.63628629139615,1778554670,DyLam
220687,-123.20872587543647,1778554670,DyLam
220715,-280.90486882649554,1778554670,DyLam
220819,-181.60381301899184,1778554670,DyLam
221175,-40.87110403001661,1778554670,DyLam
221517,-96.23022643720927,1778554670,DyLam
221570,-69.25244308898584,1778554670,DyLam
221573,-76.60984601443408,1778554670,DyLam
221589,-200.2727539413602,1778554670,DyLam
221670,-205.5584007383608,1778554670,DyLam
221675,-58.720175918835125,1778554670,DyLam
221692,-248.98935592070694,1778554670,DyLam
221781,-49.2093096499121,1778554670,DyLam
221852,-65.76742027729058,1778554670,DyLam
221934,-58.144062591967554,1778554670,DyLam
221972,-92.81819650722845,1778554670,DyLam
221977,-117.02872284993747,1778554670,DyLam
222115,-94.4714317779453,1778554670,DyLam
222139,-61.315672070208315,1778554670,DyLam
222250,-80.40113367424918,1778554670,DyLam
222277,-239.28432955874038,1778554670,DyLam
222377,-223.12777312336155,1778554670,DyLam
222592,-150.9993932750625,1778554670,DyLam
222650,-136.813957793557,1778554670,DyLam
222651,-155.29868828085705,1778554670,DyLam
222961,-194.40077441116196,1778554670,DyLam
223096,-140.85012029509892,1778554670,DyLam
223100,-167.11649473673995,1778554670,DyLam
223221,-40.726567676802006,1778554670,DyLam
223428,-141.9450165507965,1778554670,DyLam
223589,-122.20451051114222,1778554670,DyLam
223613,-33.87517071040268,1778554670,DyLam
223688,-153.61777476799787,1778554670,DyLam
223890,-44.62810814019084,1778554670,DyLam
223956,-100.32627504008606,1778554670,DyLam
223995,-85.37446108893805,1778554670,DyLam
224061,-35.071673808658,1778554670,DyLam
224259,-47.59933121153911,1778554670,DyLam
224273,-256.24443418964006,1778554670,DyLam
224340,-212.2276403248534,1778554670,DyLam
224389,-218.59974273492523,1778554670,DyLam
224598,-190.07373754859296,1778554670,DyLam
224602,-125.46835987213072,1778554670,DyLam
224613,-190.981490295478,1778554670,DyLam
224692,-68.12802355598095,1778554670,DyLam
224731,-233.04855863042792,1778554670,DyLam
224793,-235.66392771417193,1778554670,DyLam
224808,-185.40675069978022,1778554670,DyLam
224853,-247.40519870372935,1778554670,DyLam
224866,-156.2670857600602,1778554670,DyLam
225024,-124.48058969254531,1778554670,DyLam
225109,-60.88969569176198,1778554670,DyLam
225208,-220.29244304506804,1778554670,DyLam
225309,-208.88645021159627,1778554670,DyLam
225330,-196.70725981395194,1778554670,DyLam
225373,-125.59752832316366,1778554670,DyLam
225392,-228.24425365176094,1778554670,DyLam
225416,-27.759065719069472,1778554670,DyLam
225463,-109.95406798641588,1778554670,DyLam
225556,-106.21421596959571,1778554670,DyLam
225755,-51.96629576557429,1778554670,DyLam
226102,-248.72851049271293,1778554670,DyLam
226243,-107.86442092364732,1778554670,DyLam
226244,-144.0759222512778,1778554670,DyLam
226259,-54.678322280941885,1778554670,DyLam
226328,-45.647565110277554,1778554670,DyLam
226458,-66.08332558746545,1778554670,DyLam
226516,-141.3516887510695,1778554670,DyLam
226673,-133.0148610383629,1778554670,DyLam
226700,-31.018026796710323,1778554670,DyLam
226847,-238.02607694820747,1778554670,DyLam
227001,-68.45905737761035,1778554670,DyLam
227041,-76.16754830726639,1778554670,DyLam
227141,-49.742491971656435,1778554670,DyLam
227174,-214.60644655106785,1778554670,DyLam
227367,-79.76955387523401,1778554670,DyLam
227714,-165.66058502697348,1778554670,DyLam
227952,-31.47774861060848,1778554670,DyLam
228072,-18.706262027786753,1778554670,DyLam
228297,-81.17233502148659,1778554670,DyLam
228307,-72.50042742227839,1778554670,DyLam
228313,-140.33349361609575,1778554670,DyLam
228328,-14.245704500163658,1778554670,DyLam
228352,-209.4306063335346,1778554670,DyLam
228446,-111.76692847087023,1778554670,DyLam
228451,-264.6564567074629,1778554670,DyLam
228691,-60.83909410271803,1778554670,DyLam
228721,-109.22000049600145,1778554670,DyLam
228816,-99.66669369420282,1778554670,DyLam
229057,-72.68149379146513,1778554670,DyLam
229111,-189.93054544069506,1778554670,DyLam
229218,-94.44583492425339,1778554670,DyLam
229572,-271.08810159425434,1778554670,DyLam
229800,-31.89484852947882,1778554670,DyLam
229814,-168.83894335050334,1778554670,DyLam
229887,-150.29770245882037,1778554670,DyLam
230049,-158.16034383322722,1778554670,DyLam
230108,-14.003507915428138,1778554670,DyLam
230117,-118.87431314104487,1778554670,DyLam
230156,-79.05637438066701,1778554670,DyLam
230612,-237.81978024456964,1778554670,DyLam
230635,-42.6274579050248,1778554670,DyLam
230669,-135.8426264159476,1778554670,DyLam
230764,-53.703093926858884,1778554670,DyLam
230996,-111.46648152192876,1778554670,DyLam
231046,-112.50440297299485,1778554670,DyLam
231092,-62.11066459771301,1778554670,DyLam
231124,-58.718934054716605,1778554670,DyLam
231154,-75.91811611970358,1778554670,DyLam
231157,-85.76390361356336,1778554670,DyLam
231188,-206.68299494480186,1778554670,DyLam
231211,-247.71755066950928,1778554670,DyLam
231356,-76.13687617164197,1778554670,DyLam
231381,-80.08600193412244,1778554670,DyLam
231418,-27.590804848856376,1778554670,DyLam
231423,-167.45092576369439,1778554670,DyLam
231623,-59.57144103842044,1778554670,DyLam
231649,-90.99401974540127,1778554670,DyLam
231823,-74.5390289070657,1778554670,DyLam
231840,-171.15287134249127,1778554670,DyLam
231889,-94.14772780193721,1778554670,DyLam
231919,-130.86324769854687,1778554670,DyLam
232097,-121.41449672790272,1778554670,DyLam
232098,-53.16468140431308,1778554670,DyLam
232500,-151.1510324157825,1778554670,DyLam
232596,-166.91206548712663,1778554670,DyLam
232689,-69.77106824808003,1778554670,DyLam
233020,-201.61627797931266,1778554670,DyLam
233027,-134.59752994422598,1778554670,DyLam
233036,-183.0851386960647,1778554670,DyLam
233262,-236.9655993262248,1778554670,DyLam
233399,-12.012510258501647,1778554670,DyLam
233529,-77.84477072922985,1778554670,DyLam
233544,-55.38427246026109,1778554670,DyLam
233664,-215.80180940517656,1778554670,DyLam
233724,-75.33429473344884,1778554670,DyLam
233763,-119.76168853869123,1778554670,DyLam
233835,-73.70136455331583,1778554670,DyLam
233988,-97.51778790739395,1778554670,DyLam
234161,-140.32182810379513,1778554670,DyLam
234172,-149.40749723806755,1778554670,DyLam
234235,-54.85170772994957,1778554670,DyLam
234258,-150.51603643862444,1778554670,DyLam
234279,-147.47470778311512,1778554670,DyLam
234429,-65.71496332055477,1778554670,DyLam
234476,-53.63236814294566,1778554670,DyLam
234674,-75.38020726585933,1778554670,DyLam
234702,-135.73476872305486,1778554670,DyLam
234713,-64.70954089025635,1778554670,DyLam
234720,-230.82686971704905,1778554670,DyLam
234769,-78.97726430352691,1778554670,DyLam
234865,-98.43386189633021,1778554670,DyLam
234882,-131.57582232050282,1778554670,DyLam
234953,-68.75890601765144,1778554670,DyLam
235168,-121.78384474734786,1778554670,DyLam
235385,-85.16236843108082,1778554670,DyLam
235392,-65.19501226766684,1778554670,DyLam
235689,-157.29154221969296,1778554670,DyLam
235735,-110.33816379038359,1778554670,DyLam
235790,-109.12430463305354,1778554670,DyLam
235892,-118.41738867872985,1778554670,DyLam
235908,-33.65975528880331,1778554670,DyLam
236000,-16.47520524784332,1778554670,DyLam
236261,-50.56263764191257,1778554670,DyLam
236393,-94.10238637764925,1778554670,DyLam
236408,-126.68589715152402,1778554670,DyLam
236461,-223.0144745509759,1778554670,DyLam
236530,-54.01633467465198,1778554670,DyLam
236540,-67.37915081405994,1778554670,DyLam
236739,-35.64013422586023,1778554670,DyLam
236748,-44.65313356485118,1778554670,DyLam
236768,-147.9203260263188,1778554670,DyLam
236905,-84.8279862700001,1778554670,DyLam
236936,-218.3090204493634,1778554670,DyLam
237111,-126.14681788994324,1778554670,DyLam
237189,-56.95367667794326,1778554670,DyLam
237237,-175.1748541245938,1778554670,DyLam
237310,-134.6378704143537,1778554670,DyLam
237679,-63.43788881345095,1778554670,DyLam
237695,-222.42073943177397,1778554670,DyLam
237807,-278.3096611406874,1778554670,DyLam
237812,-69.72870483413953,1778554670,DyLam
237849,-113.68336316471643,1778554670,DyLam
237880,-145.18542479483864,1778554670,DyLam
238224,-152.06805127679212,1778554670,DyLam
238256,-164.45786262076248,1778554670,DyLam
238278,-69.11202044902846,1778554670,DyLam
238330,-51.70148174613591,1778554670,DyLam
238346,-146.27845883553994,1778554670,DyLam
238437,-279.053551505727,1778554670,DyLam
238562,-53.36965755953225,1778554670,DyLam
238593,-27.977768026027015,1778554670,DyLam
238633,-86.51869833742525,1778554670,DyLam
238697,-270.75322154083585,1778554670,DyLam
238699,-103.96628202024547,1778554670,DyLam
239030,-251.24484551627827,1778554670,DyLam
239277,-146.7158581469918,1778554670,DyLam
239382,-50.5529446944274,1778554670,DyLam
239404,-87.46934782865527,1778554670,DyLam
239431,-40.765415662131154,1778554670,DyLam
239484,-84.5800709264756,1778554670,DyLam
239517,-205.7614578664778,1778554670,DyLam
239564,-52.04794498001263,1778554670,DyLam
239572,-46.893606396234134,1778554670,DyLam
239647,-166.72247750920096,1778554670,DyLam
239693,-120.75376236681001,1778554670,DyLam
239785,-91.76411818962434,1778554670,DyLam
239964,-125.16029757108319,1778554670,DyLam
240043,-51.60838339982222,1778554670,DyLam
240197,-215.5119494527474,1778554670,DyLam
240287,-127.84427077433266,1778554670,DyLam
240343,-222.6376861644416,1778554670,DyLam
240371,-44.302040752604185,1778554670,DyLam
240456,-97.72602288521657,1778554670,DyLam
240490,-176.19967777327216,1778554670,DyLam
240506,-196.74573024972221,1778554670,DyLam
240585,-97.83768129304677,1778554670,DyLam
240601,-70.14579648960044,1778554670,DyLam
240633,-161.16239358218738,1778554670,DyLam
240729,-195.10663780695825,1778554670,DyLam
240746,-51.387650046096965,1778554670,DyLam
240840,-125.99132836240761,1778554670,DyLam
240892,-91.35437754485942,1778554670,DyLam
240988,-76.56613053395044,1778554670,DyLam
241076,-80.5453012432014,1778554670,DyLam
241276,-146.09307225368616,1778554670,DyLam
241346,-66.11974373676344,1778554670,DyLam
241551,-88.28659604980894,1778554670,DyLam
241617,-26.310384503620366,1778554670,DyLam
241681,-95.58044571314363,1778554670,DyLam
241813,-159.07316977240407,1778554670,DyLam
241820,-49.49498735819917,1778554670,DyLam
242017,-124.03345706436255,1778554670,DyLam
242179,-146.63314154037027,1778554670,DyLam
242233,-134.48649041519658,1778554670,DyLam
242350,-96.02540037416232,1778554670,DyLam
242478,-65.10041936370571,1778554670,DyLam
242508,-159.01730132055945,1778554670,DyLam
242560,-80.01602220416764,1778554670,DyLam
242613,-55.04370340677569,1778554670,DyLam
242735,-112.18169975015593,1778554670,DyLam
242787,-171.47904757983315,1778554670,DyLam
242919,-162.2435615629226,1778554670,DyLam
242922,-129.45943436122758,1778554670,DyLam
242941,-29.2478720149347,1778554670,DyLam
243044,-92.76874895769112,1778554670,DyLam
243097,-59.905951186260396,1778554670,DyLam
243378,-78.7181189754602,1778554670,DyLam
243904,-103.13321819886069,1778554670,DyLam
243965,-72.78513540109711,1778554670,DyLam
244008,-69.07576440920221,1778554670,DyLam
244036,-263.1655394677925,1778554670,DyLam
244178,-126.1106181360809,1778554670,DyLam
244288,-169.3964050373523,1778554670,DyLam
244363,-220.7276801083046,1778554670,DyLam
244373,-56.61891685535886,1778554670,DyLam
244471,-170.06420263203776,1778554670,DyLam
244496,-35.191566441797505,1778554670,DyLam
244515,-174.2873625970332,1778554670,DyLam
244530,-149.51413237362888,1778554670,DyLam
244607,-75.21496789104269,1778554670,DyLam
244857,-218.5759654992778,1778554670,DyLam
245046,-191.17490897281922,1778554670,DyLam
245083,-80.57382070937406,1778554670,DyLam
245183,-61.77119665612134,1778554670,DyLam
245218,-122.20901367371533,1778554670,DyLam
245238,-74.38009081195698,1778554670,DyLam
245295,-50.46317012495839,1778554670,DyLam
245420,-220.8458345932649,1778554670,DyLam
245452,-103.17339334296236,1778554670,DyLam
245791,-142.19858971023262,1778554670,DyLam
245809,-43.566286054599004,1778554670,DyLam
246071,-24.243494560570188,1778554670,DyLam
246078,-39.931669949950766,1778554670,DyLam
246164,-56.29307695874213,1778554670,DyLam
246231,-100.54891759400502,1778554670,DyLam
246242,-104.63264363065775,1778554670,DyLam
246295,-183.81149400938034,1778554670,DyLam
246327,-60.0133251609226,1778554670,DyLam
246463,-150.0057584424546,1778554670,DyLam
246512,-134.6615461158536,1778554670,DyLam
246549,-61.6548222632794,1778554670,DyLam
246629,-59.95230282680463,1778554670,DyLam
246664,-71.39736926149584,1778554670,DyLam
246823,-152.4882472445868,1778554670,DyLam
246921,-137.59739047927752,1778554670,DyLam
247063,-52.776097041002174,1778554670,DyLam
247271,-182.47300929848078,1778554670,DyLam
247342,-209.05736357465074,1778554670,DyLam
247376,-110.82198349715486,1778554670,DyLam
247622,-69.64574994131513,1778554670,DyLam
247634,-130.49924052824218,1778554670,DyLam
247921,-150.77282722862248,1778554670,DyLam
247925,-143.5389502859599,1778554670,DyLam
248220,-104.87956291337575,1778554670,DyLam
248308,-49.285651686410944,1778554670,DyLam
248380,-144.03312511749104,1778554670,DyLam
248399,-274.10184499849686,1778554670,DyLam
248417,-191.67170648436274,1778554670,DyLam
248626,-275.53493816438896,1778554670,DyLam
248716,-103.69306908196126,1778554670,DyLam
248761,-40.25680671046999,1778554670,DyLam
248799,-213.50988818772208,1778554670,DyLam
248854,-162.64054663619973,1778554670,DyLam
248880,-37.20921072445058,1778554670,DyLam
248902,-156.97605758403586,1778554670,DyLam
249112,-59.422412745122635,1778554670,DyLam
249244,-254.29608589905305,1778554670,DyLam
249279,-81.04978507254057,1778554670,DyLam
249457,-278.94930095241637,1778554670,DyLam
249496,-49.282758090083426,1778554670,DyLam
249969,-171.24049055023048,1778554670,DyLam
250138,-186.00341159950767,1778554670,DyLam
250206,-270.2370179804839,1778554670,DyLam
250335,-114.06111603422855,1778554670,DyLam
250365,-78.50804920544337,1778554670,DyLam
250435,-187.29320301107077,1778554670,DyLam
250531,-146.23488541890384,1778554670,DyLam
250568,-46.3547850914647,1778554670,DyLam
250877,-219.1246442640912,1778554670,DyLam
250932,-34.40839434173092,1778554670,DyLam
251451,-105.31096070220741,1778554670,DyLam
251472,-184.08116823821715,1778554670,DyLam
251599,-246.93310266470442,1778554670,DyLam
251610,-136.49990144968362,1778554670,DyLam
251785,-127.54626523467327,1778554670,DyLam
251991,-190.95998369509527,1778554670,DyLam
252031,-39.895460669566,1778554670,DyLam
252076,-148.8437433707765,1778554670,DyLam
252091,-64.73450493731937,1778554670,DyLam
252151,-32.07195544939901,1778554670,DyLam
252207,-47.360608383875494,1778554670,DyLam
252244,-30.829460386267456,1778554670,DyLam
252277,-83.15260867610324,1778554670,DyLam
252282,-28.62868731319799,1778554670,DyLam
252549,-238.27714302394045,1778554670,DyLam
252584,-153.6966121283736,1778554670,DyLam
252683,-79.58566121107518,1778554670,DyLam
252775,-18.306159003538838,1778554670,DyLam
252874,-206.07942385713724,1778554670,DyLam
253076,-235.9898033996167,1778554670,DyLam
253136,-98.66467510383855,1778554670,DyLam
253295,-85.88337935406138,1778554670,DyLam
253396,-61.03708510973817,1778554670,DyLam
253521,-93.5247934695143,1778554670,DyLam
253717,-31.951460044483657,1778554670,DyLam
253830,-45.13010041633498,1778554670,DyLam
253842,-202.42328489582107,1778554670,DyLam
254069,-148.30507272909904,1778554670,DyLam
254270,-199.65720211536896,1778554670,DyLam
254295,-62.03440908539797,1778554670,DyLam
254492,-49.53775800019311,1778554670,DyLam
254570,-81.5099837722905,1778554670,DyLam
254670,-115.22522580275587,1778554670,DyLam
254714,-63.46388226414938,1778554670,DyLam
254812,-167.80598077719006,1778554670,DyLam
254966,-133.79907198276283,1778554670,DyLam
254977,-138.37016664502144,1778554670,DyLam
254978,-113.40225021302673,1778554670,DyLam
255106,-80.68632105581723,1778554670,DyLam
255115,-107.9931362584911,1778554670,DyLam
255237,-38.34168833725131,1778554670,DyLam
255267,-169.80062759226752,1778554670,DyLam
255272,-89.25255322612036,1778554670,DyLam
255280,-86.23761319474812,1778554670,DyLam
255293,-136.1120102481675,1778554670,DyLam
255337,-250.0413683486508,1778554670,DyLam
255356,-68.12228859128233,1778554670,DyLam
255463,-112.42628954250692,1778554670,DyLam
255564,-82.38356956588656,1778554670,DyLam
255692,-151.78789190276783,1778554670,DyLam
