_step,ep_info/ctrl,seed,method
2999,-335.17229555795586,1778498961,DyLam
3999,-331.0022355814773,1778498961,DyLam
4999,-334.21360505123897,1778498961,DyLam
5999,-359.29043396810687,1778498961,DyLam
6999,-350.319132249803,1778498961,DyLam
7999,-350.2280356834335,1778498961,DyLam
8999,-339.019854379197,1778498961,DyLam
9999,-343.7642248123888,1778498961,DyLam
10999,-338.53670144205273,1778498961,DyLam
11999,-331.7629035736122,1778498961,DyLam
12999,-332.60599354902917,1778498961,DyLam
13999,-323.31888200963573,1778498961,DyLam
14999,-322.17532725135476,1778498961,DyLam
15999,-319.79426215092315,1778498961,DyLam
16999,-314.8981056784588,1778498961,DyLam
17999,-304.61599141359335,1778498961,DyLam
18999,-295.68741564204294,1778498961,DyLam
19999,-289.4150971230123,1778498961,DyLam
20999,-276.14270948370284,1778498961,DyLam
21999,-263.43948798378295,1778498961,DyLam
22999,-256.0267207672199,1778498961,DyLam
23999,-238.03841075549545,1778498961,DyLam
24999,-225.726697695752,1778498961,DyLam
25999,-205.02885251554358,1778498961,DyLam
26999,-185.77761926501975,1778498961,DyLam
27999,-170.89231037658962,1778498961,DyLam
28999,-147.65616478770986,1778498961,DyLam
29999,-135.92373162818458,1778498961,DyLam
30999,-124.09052475417637,1778498961,DyLam
31999,-113.81901827578736,1778498961,DyLam
32999,-260.74714806924277,1778498961,DyLam
33999,-244.6537139788271,1778498961,DyLam
34999,-236.68988951295623,1778498961,DyLam
35999,-221.69064586857954,1778498961,DyLam
36999,-221.05998549982897,1778498961,DyLam
37999,-235.50247088819748,1778498961,DyLam
38999,-256.9995945480964,1778498961,DyLam
39999,-278.6191354580227,1778498961,DyLam
40999,-314.9690921703971,1778498961,DyLam
41999,-334.4654029545688,1778498961,DyLam
42999,-359.9380468800662,1778498961,DyLam
43999,-387.1394163047275,1778498961,DyLam
44999,-415.6974182327584,1778498961,DyLam
45999,-472.1274705330531,1778498961,DyLam
46999,-528.917553946376,1778498961,DyLam
47999,-525.771311223507,1778498961,DyLam
48999,-563.4596701587238,1778498961,DyLam
49999,-569.6977859983846,1778498961,DyLam
50999,-530.7793888126818,1778498961,DyLam
51999,-538.0054399669174,1778498961,DyLam
52999,-539.3148153995471,1778498961,DyLam
53999,-529.0572347926595,1778498961,DyLam
54999,-538.364023153981,1778498961,DyLam
55999,-535.8769276253882,1778498961,DyLam
56999,-533.6787691265349,1778498961,DyLam
57999,-523.6758462811507,1778498961,DyLam
58999,-519.1161836596823,1778498961,DyLam
59999,-499.111796205242,1778498961,DyLam
60999,-493.82420997073234,1778498961,DyLam
61999,-492.23537483066275,1778498961,DyLam
62999,-468.8360913644229,1778498961,DyLam
63999,-457.90182800094306,1778498961,DyLam
64999,-441.7823009143273,1778498961,DyLam
65999,-427.6474908913179,1778498961,DyLam
66999,-405.0276069765289,1778498961,DyLam
67999,-392.42351977030427,1778498961,DyLam
68999,-373.31865072995447,1778498961,DyLam
69999,-351.68191118165913,1778498961,DyLam
70999,-339.5345926135778,1778498961,DyLam
71999,-329.0315918388468,1778498961,DyLam
72999,-317.8664573803542,1778498961,DyLam
73999,-305.2247514948249,1778498961,DyLam
74999,-296.62431909889,1778498961,DyLam
75999,-282.5818350004652,1778498961,DyLam
76999,-280.9760738921664,1778498961,DyLam
77999,-272.5693472754212,1778498961,DyLam
78999,-267.22675794487174,1778498961,DyLam
79999,-259.23819762406237,1778498961,DyLam
80999,-266.07239638020565,1778498961,DyLam
81999,-257.81142651910574,1778498961,DyLam
82999,-262.8091421962405,1778498961,DyLam
83999,-262.6753197008123,1778498961,DyLam
84999,-273.2519652489573,1778498961,DyLam
85999,-269.25652668873477,1778498961,DyLam
86999,-267.19580479214585,1778498961,DyLam
87999,-283.05761673673993,1778498961,DyLam
88999,-281.6882130283242,1778498961,DyLam
89999,-290.7964531530937,1778498961,DyLam
90999,-291.6654728824892,1778498961,DyLam
91999,-295.5412013089901,1778498961,DyLam
92999,-308.74308445677156,1778498961,DyLam
93999,-307.44646123796696,1778498961,DyLam
94999,-308.5336053706708,1778498961,DyLam
95999,-315.1884959278002,1778498961,DyLam
96999,-329.5285083198301,1778498961,DyLam
97999,-327.486489482224,1778498961,DyLam
98999,-335.56578920781635,1778498961,DyLam
99999,-348.60800627246493,1778498961,DyLam
100999,-347.4821330420672,1778498961,DyLam
101999,-356.0199297244349,1778498961,DyLam
102999,-361.8168330229819,1778498961,DyLam
103999,-368.20269741055887,1778498961,DyLam
104999,-373.95584469288576,1778498961,DyLam
105999,-365.97455386196566,1778498961,DyLam
106999,-373.76169511675806,1778498961,DyLam
107999,-370.63824263215105,1778498961,DyLam
108999,-365.5383441584803,1778498961,DyLam
109999,-360.1817354920007,1778498961,DyLam
110999,-384.6066810948149,1778498961,DyLam
111999,-370.0415405693153,1778498961,DyLam
112999,-378.6582620951036,1778498961,DyLam
113999,-368.4575840122999,1778498961,DyLam
114999,-374.8740124950806,1778498961,DyLam
115999,-366.02729161580424,1778498961,DyLam
116999,-366.4248493115106,1778498961,DyLam
117999,-377.50035408511735,1778498961,DyLam
118999,-375.0189888949196,1778498961,DyLam
119999,-376.04185109833924,1778498961,DyLam
120999,-370.29098511363065,1778498961,DyLam
121999,-364.24781975150154,1778498961,DyLam
122999,-365.56612541278173,1778498961,DyLam
123999,-360.0611562008658,1778498961,DyLam
124999,-364.58200309177204,1778498961,DyLam
125999,-361.10915184020985,1778498961,DyLam
126999,-358.19147999087943,1778498961,DyLam
127999,-367.10655218859523,1778498961,DyLam
128999,-364.7532649909456,1778498961,DyLam
129999,-364.1111557583016,1778498961,DyLam
130999,-362.31839872648317,1778498961,DyLam
131999,-363.72095307707804,1778498961,DyLam
132999,-364.1859567413726,1778498961,DyLam
133999,-349.19314873094396,1778498961,DyLam
134999,-350.29986677939684,1778498961,DyLam
135999,-343.7950216618679,1778498961,DyLam
136999,-352.41064870605874,1778498961,DyLam
137999,-350.50024497260625,1778498961,DyLam
138999,-349.1285978232822,1778498961,DyLam
139999,-357.04113395884616,1778498961,DyLam
140999,-344.36324892068933,1778498961,DyLam
141999,-343.139886190494,1778498961,DyLam
142999,-351.7452687174082,1778498961,DyLam
143999,-349.53727497036243,1778498961,DyLam
144999,-347.8902018976711,1778498961,DyLam
145999,-346.05915769065507,1778498961,DyLam
146999,-343.6365778868401,1778498961,DyLam
147999,-347.3394511900844,1778498961,DyLam
148999,-341.6888509951532,1778498961,DyLam
149999,-351.55566113131704,1778498961,DyLam
150999,-344.9352192766969,1778498961,DyLam
151999,-354.48241449892487,1778498961,DyLam
152999,-354.4632537687816,1778498961,DyLam
153999,-354.24322689697107,1778498961,DyLam
154999,-356.65597434466054,1778498961,DyLam
155999,-359.92926620195294,1778498961,DyLam
156999,-353.92869101961514,1778498961,DyLam
157999,-352.04683688903856,1778498961,DyLam
158999,-360.50640269865573,1778498961,DyLam
159999,-362.8909826974075,1778498961,DyLam
160999,-361.7422580855587,1778498961,DyLam
161999,-353.7326381777723,1778498961,DyLam
162999,-353.05876448253747,1778498961,DyLam
163999,-358.6073160652693,1778498961,DyLam
164999,-356.8258745024602,1778498961,DyLam
165999,-357.00493506838865,1778498961,DyLam
166999,-358.3960454277688,1778498961,DyLam
167999,-363.02121745298297,1778498961,DyLam
168999,-356.2227740765861,1778498961,DyLam
169999,-355.1141120158143,1778498961,DyLam
170999,-359.520258759459,1778498961,DyLam
171999,-361.82879180212797,1778498961,DyLam
172999,-362.9121350944043,1778498961,DyLam
173999,-364.6060334083936,1778498961,DyLam
174999,-364.3354600233337,1778498961,DyLam
175999,-359.7796929298588,1778498961,DyLam
176999,-367.9331415581207,1778498961,DyLam
177999,-368.1611802863578,1778498961,DyLam
178999,-373.1892024564248,1778498961,DyLam
179999,-370.038590227564,1778498961,DyLam
180999,-379.0010766511163,1778498961,DyLam
181999,-376.31512598817534,1778498961,DyLam
182999,-376.4646177956219,1778498961,DyLam
183999,-377.2744317017501,1778498961,DyLam
184999,-382.6592626869681,1778498961,DyLam
185999,-387.6606490413348,1778498961,DyLam
186999,-380.0817190135522,1778498961,DyLam
187999,-382.51219611118194,1778498961,DyLam
188999,-380.01602085555527,1778498961,DyLam
189999,-385.4080106206239,1778498961,DyLam
190999,-378.29930389672523,1778498961,DyLam
191999,-373.8700997283064,1778498961,DyLam
192999,-371.87953034540027,1778498961,DyLam
193999,-374.7621816570559,1778498961,DyLam
194999,-388.54595049346494,1778498961,DyLam
195999,-375.65194019426906,1778498961,DyLam
196999,-379.8745170359805,1778498961,DyLam
197999,-378.239971439044,1778498961,DyLam
198999,-374.6407355554401,1778498961,DyLam
199999,-367.09809506187804,1778498961,DyLam
200999,-370.16144779386565,1778498961,DyLam
201999,-367.06744507700233,1778498961,DyLam
202999,-369.840412192047,1778498961,DyLam
203999,-366.528001379222,1778498961,DyLam
204999,-365.33911675711425,1778498961,DyLam
205999,-365.55685224259935,1778498961,DyLam
206999,-365.8382992533347,1778498961,DyLam
207999,-368.1884009614591,1778498961,DyLam
208999,-369.22829253102384,1778498961,DyLam
209999,-369.5889732589323,1778498961,DyLam
210999,-368.17148634791357,1778498961,DyLam
211999,-369.9043666341651,1778498961,DyLam
212999,-361.7936478617284,1778498961,DyLam
213999,-365.99724250410975,1778498961,DyLam
214999,-356.31932908917486,1778498961,DyLam
215999,-368.0986677085358,1778498961,DyLam
216999,-364.04368974144234,1778498961,DyLam
217999,-363.3164777010685,1778498961,DyLam
218999,-359.9063696252804,1778498961,DyLam
219999,-357.2460797491174,1778498961,DyLam
220999,-367.2191671406233,1778498961,DyLam
221999,-362.92171845274635,1778498961,DyLam
222999,-363.01747877399157,1778498961,DyLam
223999,-363.51463226663526,1778498961,DyLam
224999,-362.1933282762764,1778498961,DyLam
225999,-364.4480563439431,1778498961,DyLam
226999,-362.45609341685946,1778498961,DyLam
227999,-365.24873361363996,1778498961,DyLam
228999,-362.8009671916563,1778498961,DyLam
229999,-361.6340469780061,1778498961,DyLam
230999,-365.8861548174174,1778498961,DyLam
231999,-366.7532724204159,1778498961,DyLam
232999,-363.0164096162965,1778498961,DyLam
233999,-360.5171470629673,1778498961,DyLam
234999,-376.1138851704697,1778498961,DyLam
235999,-364.91652959709364,1778498961,DyLam
236999,-362.5624090085431,1778498961,DyLam
237999,-369.09449960291374,1778498961,DyLam
238999,-370.0209618521232,1778498961,DyLam
239999,-367.9961327339208,1778498961,DyLam
240999,-373.87775701656966,1778498961,DyLam
241999,-375.3049870176861,1778498961,DyLam
242999,-375.23286310459184,1778498961,DyLam
243999,-381.5124617616339,1778498961,DyLam
244999,-369.107298981398,1778498961,DyLam
245999,-375.25417882079876,1778498961,DyLam
246999,-375.2670794253542,1778498961,DyLam
247999,-370.14784934620104,1778498961,DyLam
248999,-366.08064886430907,1778498961,DyLam
249999,-369.67753449082386,1778498961,DyLam
250999,-369.80333469745983,1778498961,DyLam
251999,-363.74496150265094,1778498961,DyLam
252999,-369.2816409145792,1778498961,DyLam
253999,-364.6163364375633,1778498961,DyLam
254999,-359.8709755403305,1778498961,DyLam
255999,-363.54567595198773,1778498961,DyLam
256999,-366.2882810657217,1778498961,DyLam
257999,-363.9897926884388,1778498961,DyLam
258999,-365.4758081628632,1778498961,DyLam
259999,-360.1867461477722,1778498961,DyLam
260999,-363.9707662711538,1778498961,DyLam
261999,-363.7911318273588,1778498961,DyLam
262999,-370.41324315468495,1778498961,DyLam
263999,-366.67824409529595,1778498961,DyLam
264999,-365.6237304322426,1778498961,DyLam
265999,-367.4775599154337,1778498961,DyLam
266999,-371.1680604865155,1778498961,DyLam
267999,-372.54128619283466,1778498961,DyLam
268999,-374.7468091895182,1778498961,DyLam
269999,-362.26676060011005,1778498961,DyLam
270999,-373.8561932245889,1778498961,DyLam
271999,-371.3977825057999,1778498961,DyLam
272999,-371.02570349971467,1778498961,DyLam
273999,-365.05530048906814,1778498961,DyLam
274999,-368.0447258179383,1778498961,DyLam
275999,-375.6028183934588,1778498961,DyLam
276999,-371.55978290488355,1778498961,DyLam
277999,-374.8739540800448,1778498961,DyLam
278999,-367.4968431542314,1778498961,DyLam
279999,-369.48029591515666,1778498961,DyLam
280999,-365.24907027184963,1778498961,DyLam
281999,-366.18585768466136,1778498961,DyLam
282999,-363.64196777343693,1778498961,DyLam
283999,-361.07366068909596,1778498961,DyLam
284999,-363.78282586236776,1778498961,DyLam
285999,-362.5829523601569,1778498961,DyLam
286999,-365.4343711386127,1778498961,DyLam
287999,-369.56611962119734,1778498961,DyLam
288999,-360.9392373232793,1778498961,DyLam
289999,-353.7346227516731,1778498961,DyLam
290999,-367.8198265458149,1778498961,DyLam
291999,-366.5746425439918,1778498961,DyLam
292999,-360.2565338388083,1778498961,DyLam
293999,-358.9560865784683,1778498961,DyLam
294999,-360.6968545913696,1778498961,DyLam
295999,-360.257365234196,1778498961,DyLam
296999,-358.86833118274745,1778498961,DyLam
297999,-359.1287507414816,1778498961,DyLam
298999,-366.98178329567105,1778498961,DyLam
299999,-361.82325455794734,1778498961,DyLam
300999,-365.5285697331026,1778498961,DyLam
301999,-365.00998926038585,1778498961,DyLam
302999,-365.8906101783119,1778498961,DyLam
303999,-366.7066205888987,1778498961,DyLam
304999,-366.6851297790815,1778498961,DyLam
305999,-365.6983535202842,1778498961,DyLam
306999,-358.25896319001873,1778498961,DyLam
307999,-363.7583076457183,1778498961,DyLam
308999,-365.58137578020467,1778498961,DyLam
309999,-358.68167536705687,1778498961,DyLam
310999,-368.0529487083355,1778498961,DyLam
311999,-367.6200143744552,1778498961,DyLam
312999,-365.06632467856014,1778498961,DyLam
313999,-375.09062735239615,1778498961,DyLam
314999,-360.3687047064306,1778498961,DyLam
315999,-363.92896292110225,1778498961,DyLam
316999,-363.02753616869416,1778498961,DyLam
317999,-374.4228429868809,1778498961,DyLam
318999,-357.9068307032194,1778498961,DyLam
319999,-360.88564913719915,1778498961,DyLam
320999,-368.64179962376716,1778498961,DyLam
321999,-369.56804192562873,1778498961,DyLam
322999,-365.454130334159,1778498961,DyLam
323999,-376.4745954523482,1778498961,DyLam
324999,-378.89885231107525,1778498961,DyLam
325999,-373.9008439704774,1778498961,DyLam
326999,-363.22803604851157,1778498961,DyLam
327999,-360.02176348989235,1778498961,DyLam
328999,-368.4405041063826,1778498961,DyLam
329999,-372.16545777271176,1778498961,DyLam
330999,-366.00053009639146,1778498961,DyLam
331999,-364.9451708222427,1778498961,DyLam
332999,-382.170166507363,1778498961,DyLam
333999,-371.73140237480396,1778498961,DyLam
334999,-371.49156033247675,1778498961,DyLam
335999,-362.9652143456038,1778498961,DyLam
336999,-370.14785536626965,1778498961,DyLam
337999,-370.5002500613527,1778498961,DyLam
338999,-364.1636182939013,1778498961,DyLam
339999,-355.74727269262064,1778498961,DyLam
340999,-362.75306804974844,1778498961,DyLam
341999,-364.2182410210371,1778498961,DyLam
342999,-361.83584414422523,1778498961,DyLam
343999,-365.05345058441105,1778498961,DyLam
344999,-358.446966146429,1778498961,DyLam
345999,-361.33682494362165,1778498961,DyLam
346999,-362.5546128799523,1778498961,DyLam
347999,-129.60098628203073,1778498961,DyLam
348999,-378.26805767416937,1778498961,DyLam
349999,-378.1402687268946,1778498961,DyLam
350999,-370.04419290274427,1778498961,DyLam
351999,-367.964619850119,1778498961,DyLam
352999,-370.09771979351797,1778498961,DyLam
353999,-370.7052875558537,1778498961,DyLam
354999,-371.7562564834951,1778498961,DyLam
355999,-370.25428795566137,1778498961,DyLam
356999,-375.8578361396995,1778498961,DyLam
357999,-359.6348335618772,1778498961,DyLam
358999,-377.43090526511253,1778498961,DyLam
359999,-364.7915530602136,1778498961,DyLam
360999,-365.9398389408986,1778498961,DyLam
361999,-373.4003575568399,1778498961,DyLam
362999,-357.18091857930045,1778498961,DyLam
363999,-371.3011529743671,1778498961,DyLam
364999,-380.74706753591704,1778498961,DyLam
365999,-249.6597258461021,1778498961,DyLam
366999,-375.50621369108507,1778498961,DyLam
367999,-370.54547323783237,1778498961,DyLam
368999,-224.96974871183448,1778498961,DyLam
369999,-368.28123180071503,1778498961,DyLam
370999,-374.07297804951645,1778498961,DyLam
371999,-368.4056654100618,1778498961,DyLam
372999,-381.64325390259415,1778498961,DyLam
373999,-369.43615369001986,1778498961,DyLam
374999,-371.18440172572883,1778498961,DyLam
375999,-368.0505785519876,1778498961,DyLam
376999,-360.94587726394326,1778498961,DyLam
377999,-362.32951859633107,1778498961,DyLam
378999,-356.80217918753607,1778498961,DyLam
379999,-352.8870830759407,1778498961,DyLam
380999,-368.83315195267323,1778498961,DyLam
381999,-359.37924402952234,1778498961,DyLam
382999,-364.50492403159524,1778498961,DyLam
383999,-357.00856791685055,1778498961,DyLam
384999,-343.59120107193786,1778498961,DyLam
385999,-347.8169382313883,1778498961,DyLam
386999,-359.1891484980781,1778498961,DyLam
387999,-345.63654161741334,1778498961,DyLam
388999,-351.87546579291416,1778498961,DyLam
389999,-360.6181347618503,1778498961,DyLam
390999,-370.8449630737305,1778498961,DyLam
391999,-360.5155079116426,1778498961,DyLam
392999,-361.39683068046963,1778498961,DyLam
393999,-363.3321326896548,1778498961,DyLam
394999,-351.3969483847421,1778498961,DyLam
395999,-354.95195421700674,1778498961,DyLam
396999,-362.16453963021416,1778498961,DyLam
397999,-371.31355480849777,1778498961,DyLam
398999,-377.69209412733727,1778498961,DyLam
399999,-355.0205291720727,1778498961,DyLam
400999,-371.90748889744253,1778498961,DyLam
401999,-347.97707409163297,1778498961,DyLam
402999,-369.7939284592868,1778498961,DyLam
403999,-373.3676970402399,1778498961,DyLam
404999,-362.2558367699389,1778498961,DyLam
405999,-367.4590322797498,1778498961,DyLam
406999,-367.34292019406917,1778498961,DyLam
407999,-352.1569254373508,1778498961,DyLam
408999,-364.8484413872168,1778498961,DyLam
409999,-358.4478381052612,1778498961,DyLam
410999,-362.2164990107214,1778498961,DyLam
411999,-351.2695032805204,1778498961,DyLam
412999,-355.3281243493158,1778498961,DyLam
413999,-372.01202069222967,1778498961,DyLam
414999,-366.3562545354166,1778498961,DyLam
415999,-358.2137662197151,1778498961,DyLam
416999,-354.12329121679085,1778498961,DyLam
417999,-362.5785412738724,1778498961,DyLam
418999,-369.4569304337098,1778498961,DyLam
419999,-361.0319653501117,1778498961,DyLam
420999,-371.99978368481,1778498961,DyLam
421999,-354.8765956188242,1778498961,DyLam
422999,-352.83497191717237,1778498961,DyLam
423999,-360.5205019339924,1778498961,DyLam
424999,-352.0864888355134,1778498961,DyLam
425999,-356.4859943936263,1778498961,DyLam
426999,-364.1457498446109,1778498961,DyLam
427999,-360.7366271292167,1778498961,DyLam
428999,-359.00221761564427,1778498961,DyLam
429999,-356.8675864413386,1778498961,DyLam
430999,-362.1098045433561,1778498961,DyLam
431999,-353.6850413233042,1778498961,DyLam
432999,-360.4340596695738,1778498961,DyLam
433999,-353.492930278182,1778498961,DyLam
434999,-218.90354990338278,1778498961,DyLam
435999,-351.1423880457882,1778498961,DyLam
436999,-353.6278900206092,1778498961,DyLam
437999,-362.80645586053566,1778498961,DyLam
438999,-348.4882365639011,1778498961,DyLam
439999,-359.32589836915355,1778498961,DyLam
440999,-351.6504329144955,1778498961,DyLam
441999,-356.69766508042784,1778498961,DyLam
442999,-358.9247722104193,1778498961,DyLam
443999,-353.47179332623887,1778498961,DyLam
444999,-351.42688174049084,1778498961,DyLam
445999,-349.5214087292555,1778498961,DyLam
446999,-355.38843399782974,1778498961,DyLam
447999,-361.29102607071394,1778498961,DyLam
448999,-366.0764079093929,1778498961,DyLam
449999,-367.3035299479965,1778498961,DyLam
450999,-370.85375461727375,1778498961,DyLam
451999,-371.7800243174031,1778498961,DyLam
452999,-311.41786563023976,1778498961,DyLam
453999,-364.1108319709701,1778498961,DyLam
454999,-366.6716751207909,1778498961,DyLam
455999,-366.3000669827064,1778498961,DyLam
456999,-361.3286717260875,1778498961,DyLam
457999,-355.79905740047525,1778498961,DyLam
458999,-359.37649979442364,1778498961,DyLam
459999,-361.88217082371244,1778498961,DyLam
460999,-357.0762845128774,1778498961,DyLam
461999,-358.23801068216585,1778498961,DyLam
462999,-347.50219975908595,1778498961,DyLam
463999,-346.8130820443238,1778498961,DyLam
464999,-355.20622148613126,1778498961,DyLam
465999,-368.24248890454544,1778498961,DyLam
466999,-364.3089107101162,1778498961,DyLam
467999,-357.96332422892294,1778498961,DyLam
468999,-364.4974483524763,1778498961,DyLam
469999,-349.3805446475741,1778498961,DyLam
470999,-351.0928836464886,1778498961,DyLam
471999,-354.59458232174313,1778498961,DyLam
472999,-342.681651440759,1778498961,DyLam
473999,-342.070207218329,1778498961,DyLam
474999,-344.4181241070234,1778498961,DyLam
475999,-348.88723201801434,1778498961,DyLam
476999,-348.6383599204319,1778498961,DyLam
477999,-350.84562629461254,1778498961,DyLam
478999,-351.07905274132895,1778498961,DyLam
479999,-351.81381167968084,1778498961,DyLam
480999,-342.8266568928954,1778498961,DyLam
481999,-359.17570820823346,1778498961,DyLam
482999,-353.0252660339074,1778498961,DyLam
483999,-346.2506477311257,1778498961,DyLam
484999,-347.20561312635783,1778498961,DyLam
485999,-348.878363405665,1778498961,DyLam
486999,-348.67062089840556,1778498961,DyLam
487999,-338.4890948068349,1778498961,DyLam
488999,-350.16651904086297,1778498961,DyLam
489999,-349.5218490039308,1778498961,DyLam
490999,-351.1186316162345,1778498961,DyLam
491999,-358.2513553897541,1778498961,DyLam
492999,-347.2440306755407,1778498961,DyLam
493999,-350.3920103410884,1778498961,DyLam
494999,-351.66189454992633,1778498961,DyLam
495999,-347.0846916176378,1778498961,DyLam
496999,-351.9374004552759,1778498961,DyLam
497999,-360.3260501449302,1778498961,DyLam
498999,-354.84170193970215,1778498961,DyLam
499999,-363.18770639350015,1778498961,DyLam
999,-331.5157309770583,1778498957,DyLam
1999,-337.6452477797863,1778498957,DyLam
2999,-338.43701679756265,1778498957,DyLam
3999,-331.64126471181714,1778498957,DyLam
4999,-336.4106056938566,1778498957,DyLam
5999,-361.87686430414567,1778498957,DyLam
6999,-355.2720521390435,1778498957,DyLam
7999,-348.44958987086983,1778498957,DyLam
8999,-344.5393198380871,1778498957,DyLam
9999,-345.80122875298025,1778498957,DyLam
10999,-343.218715019524,1778498957,DyLam
11999,-335.5813486377398,1778498957,DyLam
12999,-332.64546305934584,1778498957,DyLam
13999,-328.14455328385026,1778498957,DyLam
14999,-322.125681221485,1778498957,DyLam
15999,-317.340188054989,1778498957,DyLam
16999,-315.66201192637266,1778498957,DyLam
17999,-301.5130163505675,1778498957,DyLam
18999,-301.8809415648384,1778498957,DyLam
19999,-288.8983243082964,1778498957,DyLam
20999,-278.05327819536126,1778498957,DyLam
21999,-263.25823400914663,1778498957,DyLam
22999,-252.51071125517237,1778498957,DyLam
23999,-237.81596244374884,1778498957,DyLam
24999,-219.44754339009523,1778498957,DyLam
25999,-205.04875775178294,1778498957,DyLam
26999,-188.22711674372346,1778498957,DyLam
27999,-169.46916040653983,1778498957,DyLam
28999,-154.89630658179522,1778498957,DyLam
29999,-133.7263880632818,1778498957,DyLam
30999,-121.61126918345681,1778498957,DyLam
31999,-110.76311219856134,1778498957,DyLam
32999,-255.73745352899027,1778498957,DyLam
33999,-269.04460879042756,1778498957,DyLam
34999,-266.7377859801053,1778498957,DyLam
35999,-245.32146563380948,1778498957,DyLam
36999,-263.12943477183563,1778498957,DyLam
37999,-268.6137583355111,1778498957,DyLam
38999,-301.97492973506445,1778498957,DyLam
39999,-330.39784717559803,1778498957,DyLam
40999,-359.6852769106633,1778498957,DyLam
41999,-361.7548597926895,1778498957,DyLam
42999,-365.7204525594907,1778498957,DyLam
43999,-382.2060519481702,1778498957,DyLam
44999,-384.84520640720945,1778498957,DyLam
45999,-406.72941214963816,1778498957,DyLam
46999,-414.1448385119436,1778498957,DyLam
47999,-420.4868882993857,1778498957,DyLam
48999,-434.08184758822154,1778498957,DyLam
49999,-453.0893236696722,1778498957,DyLam
50999,-472.0118214115497,1778498957,DyLam
51999,-485.55029759556083,1778498957,DyLam
52999,-495.868878717224,1778498957,DyLam
53999,-506.4924443985022,1778498957,DyLam
54999,-506.31388896207034,1778498957,DyLam
55999,-528.9333855335916,1778498957,DyLam
56999,-513.4711562146739,1778498957,DyLam
57999,-537.2391917537896,1778498957,DyLam
58999,-542.4839123139778,1778498957,DyLam
59999,-542.4274503439673,1778498957,DyLam
60999,-550.3035421073438,1778498957,DyLam
61999,-535.1637212485069,1778498957,DyLam
62999,-522.9666056285298,1778498957,DyLam
63999,-517.3709561228756,1778498957,DyLam
64999,-500.19771388669795,1778498957,DyLam
65999,-483.60300992925914,1778498957,DyLam
66999,-494.390577107668,1778498957,DyLam
67999,-495.28527331352285,1778498957,DyLam
68999,-488.1922669808071,1778498957,DyLam
69999,-492.88082873572904,1778498957,DyLam
70999,-464.8027647982047,1778498957,DyLam
71999,-455.9501080264643,1778498957,DyLam
72999,-457.2131744921202,1778498957,DyLam
73999,-435.5421299835045,1778498957,DyLam
74999,-429.3089499672252,1778498957,DyLam
75999,-409.6545966838803,1778498957,DyLam
76999,-398.6634607066716,1778498957,DyLam
77999,-391.93816243360436,1778498957,DyLam
78999,-396.4657091684638,1778498957,DyLam
79999,-379.70059592276806,1778498957,DyLam
80999,-360.6657024547459,1778498957,DyLam
81999,-353.31413971384353,1778498957,DyLam
82999,-345.8150086613994,1778498957,DyLam
83999,-336.804870103796,1778498957,DyLam
84999,-340.5933839331073,1778498957,DyLam
85999,-335.4919352158902,1778498957,DyLam
86999,-315.5098791370792,1778498957,DyLam
87999,-310.2772976768516,1778498957,DyLam
88999,-317.9350925634306,1778498957,DyLam
89999,-314.1516431172698,1778498957,DyLam
90999,-320.7521031548578,1778498957,DyLam
91999,-324.13891056676675,1778498957,DyLam
92999,-325.9086674451825,1778498957,DyLam
93999,-326.27660522361606,1778498957,DyLam
94999,-335.7620333638043,1778498957,DyLam
95999,-331.5621646344666,1778498957,DyLam
96999,-336.57147656877794,1778498957,DyLam
97999,-346.30710579206533,1778498957,DyLam
98999,-353.1835132241251,1778498957,DyLam
99999,-350.5293335119885,1778498957,DyLam
100999,-354.1360022922358,1778498957,DyLam
101999,-352.2580985824262,1778498957,DyLam
102999,-356.1848887999849,1778498957,DyLam
103999,-353.7923018236961,1778498957,DyLam
104999,-358.36069610466603,1778498957,DyLam
105999,-359.0646847287817,1778498957,DyLam
106999,-364.70313030233035,1778498957,DyLam
107999,-364.5392536893486,1778498957,DyLam
108999,-371.9735482434431,1778498957,DyLam
109999,-371.8445716388526,1778498957,DyLam
110999,-368.54287364582234,1778498957,DyLam
111999,-371.51944081485277,1778498957,DyLam
112999,-379.37607325613516,1778498957,DyLam
113999,-372.4809985955552,1778498957,DyLam
114999,-382.631837770343,1778498957,DyLam
115999,-383.11415156473754,1778498957,DyLam
116999,-384.37451434756275,1778498957,DyLam
117999,-385.0712829430902,1778498957,DyLam
118999,-386.7517642776169,1778498957,DyLam
119999,-381.3920772870385,1778498957,DyLam
120999,-380.00411359469086,1778498957,DyLam
121999,-382.7712716460226,1778498957,DyLam
122999,-381.3785273457559,1778498957,DyLam
123999,-382.5805237765111,1778498957,DyLam
124999,-377.80722200373845,1778498957,DyLam
125999,-385.7096737722553,1778498957,DyLam
126999,-386.6901447077587,1778498957,DyLam
127999,-384.66609739263856,1778498957,DyLam
128999,-372.17155057191826,1778498957,DyLam
129999,-372.6492068767546,1778498957,DyLam
130999,-366.03082898755855,1778498957,DyLam
131999,-367.03541213149833,1778498957,DyLam
132999,-368.7558895076314,1778498957,DyLam
133999,-358.87703005721124,1778498957,DyLam
134999,-359.04624079664586,1778498957,DyLam
135999,-355.16161470611905,1778498957,DyLam
136999,-353.3487786104285,1778498957,DyLam
137999,-355.4804366280632,1778498957,DyLam
138999,-350.95546372731553,1778498957,DyLam
