_step,ep_info/Ball,seed,method
134738,15.64912607243905,1778554670,DyLam
135138,11.242490649416137,1778554670,DyLam
135496,39.96925233967141,1778554670,DyLam
135868,-0.5252493716470685,1778554670,DyLam
135942,26.070015818994676,1778554670,DyLam
135949,23.928546082147566,1778554670,DyLam
136104,11.498782659636857,1778554670,DyLam
136126,6.8807232561461005,1778554670,DyLam
136255,14.555434000758336,1778554670,DyLam
136398,29.945432007192917,1778554670,DyLam
136456,30.966503137963876,1778554670,DyLam
136641,13.364866844826896,1778554670,DyLam
136642,44.5118006969928,1778554670,DyLam
136994,29.809956321896657,1778554670,DyLam
137044,10.979840769565127,1778554670,DyLam
137063,-12.622013611588931,1778554670,DyLam
137165,21.77988500481367,1778554670,DyLam
137272,9.601409401049041,1778554670,DyLam
137374,1.9919453579916877,1778554670,DyLam
137528,-13.14377377081572,1778554670,DyLam
137564,28.496457248737716,1778554670,DyLam
137565,-23.50025285550118,1778554670,DyLam
137655,24.67640069193256,1778554670,DyLam
137862,17.01722237172916,1778554670,DyLam
137932,26.374774130481775,1778554670,DyLam
137964,-15.03745546988843,1778554670,DyLam
138451,14.302389101031642,1778554670,DyLam
138663,12.845975200963423,1778554670,DyLam
138697,11.280973942896361,1778554670,DyLam
138759,14.705426800134507,1778554670,DyLam
138791,-17.761599192394936,1778554670,DyLam
139000,35.810933779440475,1778554670,DyLam
139336,11.811325536753058,1778554670,DyLam
139717,42.94812982200892,1778554670,DyLam
139744,20.297303279603607,1778554670,DyLam
139998,8.156017392226369,1778554670,DyLam
140005,13.078115996783149,1778554670,DyLam
140036,17.290340982720974,1778554670,DyLam
140057,6.527299522691074,1778554670,DyLam
140073,18.407578730482452,1778554670,DyLam
140121,41.68711016983007,1778554670,DyLam
140204,10.98605295227614,1778554670,DyLam
140234,2.234699525677686,1778554670,DyLam
140256,22.72539399128522,1778554670,DyLam
140379,20.29085464551958,1778554670,DyLam
140418,17.15757136632831,1778554670,DyLam
140429,30.040252199927835,1778554670,DyLam
140460,7.885442761804432,1778554670,DyLam
140478,13.342544985416996,1778554670,DyLam
140521,31.96553127548346,1778554670,DyLam
140692,18.57676626337699,1778554670,DyLam
140759,13.785562845276582,1778554670,DyLam
140836,11.994216240145445,1778554670,DyLam
140967,11.552043031461798,1778554670,DyLam
141301,-40.24854801477221,1778554670,DyLam
141490,35.0148079847518,1778554670,DyLam
141586,0.7741996165947815,1778554670,DyLam
141670,9.234030535951442,1778554670,DyLam
141809,-6.474244660131758,1778554670,DyLam
141870,21.258906101826057,1778554670,DyLam
142012,34.65050186251221,1778554670,DyLam
142101,9.376316210374977,1778554670,DyLam
142184,10.414863171611799,1778554670,DyLam
142270,3.899185709248908,1778554670,DyLam
142512,12.258716487864893,1778554670,DyLam
142584,10.564154545860049,1778554670,DyLam
142601,-6.79150224486192,1778554670,DyLam
142650,30.8559174582948,1778554670,DyLam
143001,-0.9352170936024196,1778554670,DyLam
143004,-16.032280537869298,1778554670,DyLam
143029,28.983313491899764,1778554670,DyLam
143170,13.08805688626064,1778554670,DyLam
143274,11.438267765095276,1778554670,DyLam
143587,8.37194918541902,1778554670,DyLam
143778,10.205441309570997,1778554670,DyLam
143789,9.56932423234897,1778554670,DyLam
143826,11.639887050677988,1778554670,DyLam
143902,15.882390220097983,1778554670,DyLam
143935,13.449075819623065,1778554670,DyLam
143951,-4.66155610238141,1778554670,DyLam
144198,19.909188201964035,1778554670,DyLam
144492,7.9555286966776215,1778554670,DyLam
144728,-3.5142364689364527,1778554670,DyLam
144796,32.80487017285248,1778554670,DyLam
144875,32.72126140836286,1778554670,DyLam
145023,6.641247205709208,1778554670,DyLam
145252,32.26553008342629,1778554670,DyLam
145432,-2.9407728317685127,1778554670,DyLam
145612,26.31919862598224,1778554670,DyLam
145926,7.306863496707962,1778554670,DyLam
146064,38.758162981891346,1778554670,DyLam
146226,20.18089018530399,1778554670,DyLam
146363,14.928009171314855,1778554670,DyLam
146396,0.6524332558217006,1778554670,DyLam
146489,36.28670429817927,1778554670,DyLam
146671,-27.147501245560502,1778554670,DyLam
146709,5.228220085048478,1778554670,DyLam
146713,1.735676189488612,1778554670,DyLam
146796,5.3658025769184885,1778554670,DyLam
147246,21.943633182593047,1778554670,DyLam
147342,-22.4762074422889,1778554670,DyLam
147350,-0.5408764250136855,1778554670,DyLam
147461,15.699022493656456,1778554670,DyLam
147513,-2.8220429923098482,1778554670,DyLam
147823,9.008095420748024,1778554670,DyLam
147843,13.5327646199656,1778554670,DyLam
147858,22.252103812940273,1778554670,DyLam
148040,0.21400643965450517,1778554670,DyLam
148115,-19.13561765804481,1778554670,DyLam
148146,3.493964874653652,1778554670,DyLam
148189,10.687789970519102,1778554670,DyLam
148200,16.65029313374873,1778554670,DyLam
148397,1.0637807632931813,1778554670,DyLam
148445,27.249118212996027,1778554670,DyLam
148678,35.64857729491636,1778554670,DyLam
148873,10.440824910354593,1778554670,DyLam
148929,7.792337266249506,1778554670,DyLam
148993,10.418366691877932,1778554670,DyLam
149022,7.097670415708207,1778554670,DyLam
149084,38.79791570249205,1778554670,DyLam
149241,37.39722856645998,1778554670,DyLam
149334,30.773261826347024,1778554670,DyLam
149387,15.59355774069891,1778554670,DyLam
149524,44.899947643683554,1778554670,DyLam
149595,27.419248239584046,1778554670,DyLam
149961,27.58677373277793,1778554670,DyLam
149997,25.724120948232123,1778554670,DyLam
150120,39.560690917202734,1778554670,DyLam
150490,40.09139692516354,1778554670,DyLam
150554,31.757607264713737,1778554670,DyLam
150601,7.815249936287174,1778554670,DyLam
150695,-12.63756485512235,1778554670,DyLam
151074,-0.48050182985643897,1778554670,DyLam
151146,-2.8911207010472038,1778554670,DyLam
151168,11.301019898848232,1778554670,DyLam
151299,-22.062493838175694,1778554670,DyLam
151311,25.121870691156264,1778554670,DyLam
151330,-6.122313607879935,1778554670,DyLam
151426,21.897091702039216,1778554670,DyLam
151438,23.13818123930974,1778554670,DyLam
151561,18.211219105858564,1778554670,DyLam
151735,39.03361763015832,1778554670,DyLam
151798,13.482064501683885,1778554670,DyLam
151953,8.825936588910228,1778554670,DyLam
151969,10.41484689516178,1778554670,DyLam
152181,-16.716552114539986,1778554670,DyLam
152293,30.133785858941362,1778554670,DyLam
152574,36.11585360262009,1778554670,DyLam
152722,27.55225676799475,1778554670,DyLam
152750,24.918338111515688,1778554670,DyLam
152865,23.888343841147353,1778554670,DyLam
152978,8.549868121470151,1778554670,DyLam
153055,43.948903144579866,1778554670,DyLam
153099,17.31049568241417,1778554670,DyLam
153160,11.614026904088226,1778554670,DyLam
153249,16.497376103187975,1778554670,DyLam
153281,-0.6941986720346072,1778554670,DyLam
153343,33.31130680130977,1778554670,DyLam
153455,17.003952145567002,1778554670,DyLam
153789,21.560732783906406,1778554670,DyLam
153858,17.308791546034946,1778554670,DyLam
153871,34.7557209385412,1778554670,DyLam
154159,38.97696039496645,1778554670,DyLam
154164,11.883761558947047,1778554670,DyLam
154255,-1.9328902183786094,1778554670,DyLam
154500,-4.7995302843044545,1778554670,DyLam
154503,29.233669770652003,1778554670,DyLam
154520,11.39292579214557,1778554670,DyLam
154955,15.167709567231812,1778554670,DyLam
155026,0.7244878631485774,1778554670,DyLam
155151,31.967370436376928,1778554670,DyLam
155162,11.816820348313293,1778554670,DyLam
155266,22.521014926499745,1778554670,DyLam
155320,11.752170437265809,1778554670,DyLam
155445,20.365723226993683,1778554670,DyLam
155470,22.435339201485707,1778554670,DyLam
155508,12.987109494293406,1778554670,DyLam
155634,-35.08340111564201,1778554670,DyLam
155666,19.28802434159326,1778554670,DyLam
155858,17.628317877569767,1778554670,DyLam
156012,-1.6111037600402667,1778554670,DyLam
156095,20.315847550712107,1778554670,DyLam
156157,5.391069750670649,1778554670,DyLam
156170,22.926298451773526,1778554670,DyLam
156371,-0.6311272458810839,1778554670,DyLam
156534,23.71344895814062,1778554670,DyLam
156684,10.698986656412222,1778554670,DyLam
156773,12.855101870009431,1778554670,DyLam
156906,19.245694444581204,1778554670,DyLam
156975,17.825530534343237,1778554670,DyLam
156976,3.606140483011778,1778554670,DyLam
157092,7.760386500271177,1778554670,DyLam
157237,20.949891325956994,1778554670,DyLam
157327,-21.477742597098384,1778554670,DyLam
157574,40.718921812412646,1778554670,DyLam
157743,-4.464844395117909,1778554670,DyLam
157820,12.659984158746338,1778554670,DyLam
157859,8.360321411569611,1778554670,DyLam
157892,17.30106335177783,1778554670,DyLam
157903,30.865682495981712,1778554670,DyLam
157942,-20.63451158750065,1778554670,DyLam
157974,5.01077949570359,1778554670,DyLam
158034,27.548305967834818,1778554670,DyLam
158129,34.52610059406196,1778554670,DyLam
158159,32.17091822587724,1778554670,DyLam
158217,6.623485439224266,1778554670,DyLam
158245,14.070089273808524,1778554670,DyLam
158371,20.822469778618,1778554670,DyLam
158394,13.283120828345325,1778554670,DyLam
158456,2.588474813733066,1778554670,DyLam
158469,36.586583100114964,1778554670,DyLam
158659,-19.19092501782434,1778554670,DyLam
158984,12.909572459506016,1778554670,DyLam
158989,36.10397129217286,1778554670,DyLam
159082,12.524076941384596,1778554670,DyLam
159100,-7.093595529359499,1778554670,DyLam
159148,-4.659118792124383,1778554670,DyLam
159173,34.089637774695895,1778554670,DyLam
159212,25.71625118276783,1778554670,DyLam
159337,43.31718560255872,1778554670,DyLam
159378,-18.519694668871278,1778554670,DyLam
159573,-4.160618219950716,1778554670,DyLam
159627,28.353059053316493,1778554670,DyLam
159942,22.125112369337128,1778554670,DyLam
160083,1.5329650894214912,1778554670,DyLam
160173,10.396959694520866,1778554670,DyLam
160309,9.6696210876857,1778554670,DyLam
160342,24.576324324636253,1778554670,DyLam
160441,7.887000997857567,1778554670,DyLam
160602,9.1196602916641,1778554670,DyLam
160637,33.60773334104991,1778554670,DyLam
160775,42.586326676637384,1778554670,DyLam
160916,7.3465891203315685,1778554670,DyLam
160980,0.0,1778554670,DyLam
161353,29.930820628069238,1778554670,DyLam
161377,5.794804170288984,1778554670,DyLam
161444,20.67087308705184,1778554670,DyLam
161600,-8.784255282909337,1778554670,DyLam
161629,12.167782679234204,1778554670,DyLam
161634,-8.6122337562557,1778554670,DyLam
161736,30.74928706327663,1778554670,DyLam
161779,37.121132734672116,1778554670,DyLam
162034,34.730199287127725,1778554670,DyLam
162180,20.820297734152632,1778554670,DyLam
162358,15.620957909660973,1778554670,DyLam
162401,3.0935576890699883,1778554670,DyLam
162477,38.48675915004772,1778554670,DyLam
162492,-1.4554957935157644,1778554670,DyLam
162875,-15.0873214224391,1778554670,DyLam
162973,19.593065730550066,1778554670,DyLam
163029,7.6452015745948225,1778554670,DyLam
163047,-1.0164651039077943,1778554670,DyLam
163052,35.32411975715403,1778554670,DyLam
163058,-18.429714193016117,1778554670,DyLam
163291,-9.887142797054056,1778554670,DyLam
163420,4.862446449315048,1778554670,DyLam
163613,-3.4977533806927337,1778554670,DyLam
163649,6.744638279062031,1778554670,DyLam
163764,21.874139210655507,1778554670,DyLam
164115,8.931917635908937,1778554670,DyLam
164248,30.33695785330268,1778554670,DyLam
164329,22.11684821041973,1778554670,DyLam
164403,19.73432227523164,1778554670,DyLam
164613,33.57418883801707,1778554670,DyLam
164622,22.941436743707317,1778554670,DyLam
164818,-7.409495661038722,1778554670,DyLam
164845,28.402726239782105,1778554670,DyLam
164966,28.439008334999322,1778554670,DyLam
165022,-3.2486251136828836,1778554670,DyLam
165422,-0.1629449176415687,1778554670,DyLam
165695,32.36233164401631,1778554670,DyLam
165748,32.573343655533854,1778554670,DyLam
165799,0.34559824317411914,1778554670,DyLam
165816,-27.335820514442894,1778554670,DyLam
165980,24.248725822810094,1778554670,DyLam
166029,24.930606784863038,1778554670,DyLam
166032,27.582599433863642,1778554670,DyLam
166171,-0.251899961878016,1778554670,DyLam
166284,12.602155898926904,1778554670,DyLam
166293,11.606617172039003,1778554670,DyLam
166323,31.468609014502412,1778554670,DyLam
166509,11.749565380197726,1778554670,DyLam
166723,19.090061864965318,1778554670,DyLam
166851,-25.092432469049324,1778554670,DyLam
166999,-19.536954486463305,1778554670,DyLam
167279,-1.289146302902485,1778554670,DyLam
167574,14.483351797819644,1778554670,DyLam
167577,42.782468624747715,1778554670,DyLam
167600,0.678633089471149,1778554670,DyLam
167679,12.084863378377424,1778554670,DyLam
167682,10.045954453893106,1778554670,DyLam
168003,11.745677412903584,1778554670,DyLam
168005,-0.29723310968438055,1778554670,DyLam
168121,17.265904145682477,1778554670,DyLam
168144,14.511305997762044,1778554670,DyLam
168197,-24.382471328012866,1778554670,DyLam
168424,22.35494517233214,1778554670,DyLam
168569,17.664518657265255,1778554670,DyLam
168646,11.67892860998835,1778554670,DyLam
168661,-9.77732857885305,1778554670,DyLam
169173,21.420640389505174,1778554670,DyLam
169186,6.290218807996583,1778554670,DyLam
169866,14.996148567444205,1778554670,DyLam
170207,27.979277938577276,1778554670,DyLam
170327,24.921337181260412,1778554670,DyLam
170336,1.2293769231809606,1778554670,DyLam
170388,36.132044865975494,1778554670,DyLam
170573,28.195026796371792,1778554670,DyLam
170678,8.602535770371514,1778554670,DyLam
170685,4.755122732133069,1778554670,DyLam
170788,13.300760271338449,1778554670,DyLam
170869,32.44279539092672,1778554670,DyLam
171071,34.97807644367096,1778554670,DyLam
171098,-16.992480981853724,1778554670,DyLam
171099,4.011594443692284,1778554670,DyLam
171229,-0.42673743662741126,1778554670,DyLam
171422,-8.451668103193782,1778554670,DyLam
171513,7.097482826249267,1778554670,DyLam
171514,5.523471432302707,1778554670,DyLam
171669,10.23010569799671,1778554670,DyLam
171677,25.610401751679515,1778554670,DyLam
171689,13.267560884633536,1778554670,DyLam
171909,4.412221533071461,1778554670,DyLam
171925,43.25914676567569,1778554670,DyLam
172072,5.376384425204364,1778554670,DyLam
172309,11.98522703102569,1778554670,DyLam
172516,-2.8253308387546383,1778554670,DyLam
172655,-16.12406260588594,1778554670,DyLam
172713,30.433296766174443,1778554670,DyLam
172736,-11.032883908944676,1778554670,DyLam
172937,17.255143336451017,1778554670,DyLam
173186,17.071140453060412,1778554670,DyLam
173190,8.129447360204024,1778554670,DyLam
173260,19.472440526741448,1778554670,DyLam
173307,9.607277043814761,1778554670,DyLam
173374,-20.879502473440855,1778554670,DyLam
173632,-15.356489160276753,1778554670,DyLam
173640,-4.482142382510755,1778554670,DyLam
173672,34.3452308602817,1778554670,DyLam
173732,9.700272228036226,1778554670,DyLam
174067,22.70929341303825,1778554670,DyLam
174072,-14.830950097815563,1778554670,DyLam
174145,11.246067907600116,1778554670,DyLam
174174,5.200470367649325,1778554670,DyLam
174193,21.244908659698453,1778554670,DyLam
174229,19.23296972526051,1778554670,DyLam
174283,23.89771222597389,1778554670,DyLam
174308,25.464583884826496,1778554670,DyLam
174424,0.0,1778554670,DyLam
174564,28.42511567486075,1778554670,DyLam
174629,13.730260364890535,1778554670,DyLam
174666,20.23456366943808,1778554670,DyLam
174980,-14.840306375050586,1778554670,DyLam
175014,29.957696280058908,1778554670,DyLam
175495,15.367318630001071,1778554670,DyLam
175561,5.657431903311755,1778554670,DyLam
175614,15.734763250397252,1778554670,DyLam
175694,-5.171440116749671,1778554670,DyLam
175726,38.917544350172136,1778554670,DyLam
175747,17.849692058200006,1778554670,DyLam
176111,13.77198451677371,1778554670,DyLam
176185,-10.014389766814073,1778554670,DyLam
176403,22.605849132291155,1778554670,DyLam
176479,12.253318982011724,1778554670,DyLam
176555,27.680717983342532,1778554670,DyLam
176803,-4.349472333121608,1778554670,DyLam
176819,-1.9873195553072192,1778554670,DyLam
176845,0.1114068114084732,1778554670,DyLam
176872,27.132088091188454,1778554670,DyLam
176967,26.85615993905066,1778554670,DyLam
177045,36.30910720801601,1778554670,DyLam
177046,7.668257843417795,1778554670,DyLam
177124,0.0,1778554670,DyLam
177151,11.903058862529065,1778554670,DyLam
177232,-27.4568396675122,1778554670,DyLam
177385,3.393332801855829,1778554670,DyLam
177398,-14.80296456847959,1778554670,DyLam
177665,11.73518828646694,1778554670,DyLam
177694,-22.684918276455114,1778554670,DyLam
177881,-24.559752471957086,1778554670,DyLam
177969,35.203626639594205,1778554670,DyLam
178048,-0.49120911456196037,1778554670,DyLam
178094,9.163164656372814,1778554670,DyLam
178111,23.818195925625403,1778554670,DyLam
178134,9.069696357173552,1778554670,DyLam
178148,17.22605903559342,1778554670,DyLam
178181,4.278897872729864,1778554670,DyLam
178426,2.5984882269588123,1778554670,DyLam
178567,29.355495224431642,1778554670,DyLam
178907,-5.476350495357774,1778554670,DyLam
178967,24.251097603756538,1778554670,DyLam
179164,2.109171756881921,1778554670,DyLam
179198,31.543614484304122,1778554670,DyLam
179273,-6.49084979326586,1778554670,DyLam
179335,13.184006817681949,1778554670,DyLam
179395,24.559490671558216,1778554670,DyLam
179747,-20.33475137141816,1778554670,DyLam
179988,18.95443153186741,1778554670,DyLam
180059,22.85337564925765,1778554670,DyLam
180086,30.127275167870966,1778554670,DyLam
180372,24.441000769046457,1778554670,DyLam
180400,14.677424963464787,1778554670,DyLam
180437,22.283983183055014,1778554670,DyLam
180514,28.207516062445254,1778554670,DyLam
180734,4.163838651644285,1778554670,DyLam
180852,34.362505339836574,1778554670,DyLam
180896,43.23235542881023,1778554670,DyLam
180930,39.88812793678028,1778554670,DyLam
180941,15.130407648260594,1778554670,DyLam
181380,26.660024874180213,1778554670,DyLam
181381,17.646318695899286,1778554670,DyLam
181663,12.104564225938658,1778554670,DyLam
181772,0.5377174428268356,1778554670,DyLam
181814,35.371342007161275,1778554670,DyLam
182190,-18.357333674975443,1778554670,DyLam
182225,5.492979205061554,1778554670,DyLam
182397,7.135720805177755,1778554670,DyLam
182476,23.885197035545705,1778554670,DyLam
182566,20.546108904031126,1778554670,DyLam
182606,11.406768457341883,1778554670,DyLam
182966,0.0,1778554670,DyLam
183012,22.7056064933443,1778554670,DyLam
183268,12.623750698522754,1778554670,DyLam
183339,3.912405668431039,1778554670,DyLam
183509,41.78779376049054,1778554670,DyLam
183531,26.77166200375018,1778554670,DyLam
183718,10.060807636824567,1778554670,DyLam
183889,21.377964531543554,1778554670,DyLam
183914,-1.1339583948369212,1778554670,DyLam
183928,20.012127381817045,1778554670,DyLam
183944,9.232465203860453,1778554670,DyLam
184078,15.4228790470914,1778554670,DyLam
184125,27.136765643787808,1778554670,DyLam
184277,24.96925132997325,1778554670,DyLam
184316,17.35857321347397,1778554670,DyLam
184354,29.24439093009628,1778554670,DyLam
184677,12.937514890163596,1778554670,DyLam
184684,38.38550336308795,1778554670,DyLam
184731,29.0853371683447,1778554670,DyLam
184733,-0.125252146627583,1778554670,DyLam
184777,14.226028145898661,1778554670,DyLam
184835,28.905484208053032,1778554670,DyLam
184863,32.28758184619816,1778554670,DyLam
185168,11.308574454954876,1778554670,DyLam
185289,30.482201187904785,1778554670,DyLam
185371,6.968918331107933,1778554670,DyLam
185380,30.616131915674632,1778554670,DyLam
185386,20.916692329312944,1778554670,DyLam
185417,4.039962174405573,1778554670,DyLam
185668,9.465900199683508,1778554670,DyLam
185813,34.63851816815042,1778554670,DyLam
185824,5.336000553332225,1778554670,DyLam
186016,15.313759157858096,1778554670,DyLam
186205,40.57561944889118,1778554670,DyLam
186289,39.39899300180065,1778554670,DyLam
186306,36.59878527637529,1778554670,DyLam
186316,22.145174653193532,1778554670,DyLam
186402,27.592459801207916,1778554670,DyLam
186467,40.673800453101116,1778554670,DyLam
186571,3.636572710576137,1778554670,DyLam
186836,20.03236572415282,1778554670,DyLam
187115,29.15624929602349,1778554670,DyLam
187257,29.275886816868088,1778554670,DyLam
187274,23.954803703416857,1778554670,DyLam
187634,22.764980720228305,1778554670,DyLam
188136,28.02992408715248,1778554670,DyLam
188165,38.669942171304726,1778554670,DyLam
188298,26.912948807698278,1778554670,DyLam
188299,-0.4058090773446895,1778554670,DyLam
188468,22.93166203533969,1778554670,DyLam
188475,24.344909854933388,1778554670,DyLam
188672,10.01328463691196,1778554670,DyLam
188682,16.09728340215855,1778554670,DyLam
188837,-5.2038913859762665,1778554670,DyLam
188839,18.307837938524965,1778554670,DyLam
188880,11.851104349296232,1778554670,DyLam
188936,-8.901367207595976,1778554670,DyLam
189068,10.164639425574904,1778554670,DyLam
189220,34.89656222064528,1778554670,DyLam
189268,39.216340508485224,1778554670,DyLam
189329,38.93491882568139,1778554670,DyLam
189457,32.215167774429865,1778554670,DyLam
189883,25.070674938546322,1778554670,DyLam
189888,35.867912352655615,1778554670,DyLam
190020,13.319665909448315,1778554670,DyLam
190135,19.124935012831862,1778554670,DyLam
190353,7.113857556563996,1778554670,DyLam
190410,5.542184753833246,1778554670,DyLam
190450,2.144468228675638,1778554670,DyLam
190456,25.140332288362035,1778554670,DyLam
190468,23.972885628903416,1778554670,DyLam
190497,-15.377952686629538,1778554670,DyLam
190523,6.8068438331751295,1778554670,DyLam
190687,34.341167620338375,1778554670,DyLam
190784,25.425191497265697,1778554670,DyLam
190871,40.74090705762582,1778554670,DyLam
190883,22.92901166711173,1778554670,DyLam
190966,32.64842059249595,1778554670,DyLam
191009,15.33584802072234,1778554670,DyLam
191093,33.36159055916366,1778554670,DyLam
191107,-28.10283188955384,1778554670,DyLam
191351,0.8265361968192009,1778554670,DyLam
191354,-5.765362555906431,1778554670,DyLam
191408,13.081525896743535,1778554670,DyLam
191531,21.992757264784043,1778554670,DyLam
191684,-2.1888622303561753,1778554670,DyLam
191878,17.85654012575588,1778554670,DyLam
191931,11.331294933864728,1778554670,DyLam
192061,21.256646908384315,1778554670,DyLam
192182,16.25275633376341,1778554670,DyLam
192293,-11.223416202299758,1778554670,DyLam
192364,40.04067487727501,1778554670,DyLam
192405,16.075291449142295,1778554670,DyLam
192422,32.21445432841087,1778554670,DyLam
192442,7.200528435846419,1778554670,DyLam
192454,38.34017491834946,1778554670,DyLam
192560,4.86917929713966,1778554670,DyLam
192668,27.75722897251109,1778554670,DyLam
192745,27.49720112786374,1778554670,DyLam
192958,21.545659972624364,1778554670,DyLam
193230,-27.132145644338326,1778554670,DyLam
193388,40.441766969344,1778554670,DyLam
193421,40.79861505557946,1778554670,DyLam
193424,11.497863187340732,1778554670,DyLam
193506,20.037432794402534,1778554670,DyLam
193524,25.53140580488287,1778554670,DyLam
193694,26.817441943749294,1778554670,DyLam
193893,16.468563846955988,1778554670,DyLam
193901,-11.373957729667014,1778554670,DyLam
193965,40.459183744340805,1778554670,DyLam
194002,-10.32256808079116,1778554670,DyLam
194009,26.377846428570248,1778554670,DyLam
194061,22.00671082437509,1778554670,DyLam
194158,39.75179533083816,1778554670,DyLam
194254,34.73590506764902,1778554670,DyLam
194426,17.687462436008268,1778554670,DyLam
194431,-6.252306805948842,1778554670,DyLam
194549,24.091571872386865,1778554670,DyLam
194693,35.36206260796162,1778554670,DyLam
194702,27.459991305389096,1778554670,DyLam
194731,-7.417654094715107,1778554670,DyLam
194850,0.0,1778554670,DyLam
194950,0.0,1778554670,DyLam
194975,34.81688923771107,1778554670,DyLam
195092,1.3923708092542992,1778554670,DyLam
195780,32.205855261610964,1778554670,DyLam
195863,13.122800191375077,1778554670,DyLam
195969,-18.382425169491075,1778554670,DyLam
196039,12.37720029326826,1778554670,DyLam
196399,3.8506139001678292,1778554670,DyLam
196537,28.597416219735273,1778554670,DyLam
196642,39.09149499774011,1778554670,DyLam
196732,25.388479096764577,1778554670,DyLam
196742,26.541644820281675,1778554670,DyLam
196876,11.762817010017741,1778554670,DyLam
197112,19.56325069310154,1778554670,DyLam
197208,-4.570981066947362,1778554670,DyLam
197210,-22.002499984375582,1778554670,DyLam
197653,26.266357139841126,1778554670,DyLam
197745,23.162780567597757,1778554670,DyLam
198030,36.6756796141127,1778554670,DyLam
198125,26.054712330468337,1778554670,DyLam
198476,38.818384192712244,1778554670,DyLam
198537,16.068224070996123,1778554670,DyLam
198541,12.244200436851555,1778554670,DyLam
198660,32.77204812821619,1778554670,DyLam
198674,39.737987080433285,1778554670,DyLam
198828,27.807389260134606,1778554670,DyLam
198853,-14.170467719238626,1778554670,DyLam
198961,-23.97188555498271,1778554670,DyLam
199046,18.412707762010307,1778554670,DyLam
199059,22.162881251088017,1778554670,DyLam
199068,21.174698602053443,1778554670,DyLam
199182,14.448902329578496,1778554670,DyLam
199228,8.08620346746093,1778554670,DyLam
199246,12.127494399925714,1778554670,DyLam
199249,15.2360855300503,1778554670,DyLam
199341,22.822687982469027,1778554670,DyLam
199357,13.184406027142453,1778554670,DyLam
199443,9.925509313952213,1778554670,DyLam
199495,17.161713489375778,1778554670,DyLam
199497,20.947967297365068,1778554670,DyLam
199567,-1.715184000530963,1778554670,DyLam
199633,9.43556271386295,1778554670,DyLam
199636,6.8529028495150985,1778554670,DyLam
199667,7.28240963733362,1778554670,DyLam
199698,44.22336815501316,1778554670,DyLam
199764,24.601123931052314,1778554670,DyLam
199897,-5.815533479713844,1778554670,DyLam
200013,8.338205165175596,1778554670,DyLam
200090,30.304681112330158,1778554670,DyLam
200220,15.881809417191977,1778554670,DyLam
200428,-28.04216796455201,1778554670,DyLam
200493,-5.714616843219348,1778554670,DyLam
200555,25.492585647327658,1778554670,DyLam
201001,36.39093617821666,1778554670,DyLam
201392,27.15028004322173,1778554670,DyLam
201401,13.030572221678884,1778554670,DyLam
201428,0.10807282201572921,1778554670,DyLam
201443,3.3863576659477843,1778554670,DyLam
201668,14.148422850097344,1778554670,DyLam
202074,9.076477188310871,1778554670,DyLam
202301,26.51529617023666,1778554670,DyLam
202460,4.690069818739224,1778554670,DyLam
202489,40.65198056030241,1778554670,DyLam
202501,30.467240555499252,1778554670,DyLam
202695,24.02271806779887,1778554670,DyLam
202797,43.14987158772883,1778554670,DyLam
203132,10.716840078127339,1778554670,DyLam
203195,24.61074860584088,1778554670,DyLam
203227,27.90511379479804,1778554670,DyLam
203240,14.906137977821027,1778554670,DyLam
203436,13.744836655417314,1778554670,DyLam
203458,31.529517934853644,1778554670,DyLam
203508,12.915230861242383,1778554670,DyLam
203544,5.99012464609957,1778554670,DyLam
203595,-19.83537060973165,1778554670,DyLam
203596,37.11515297630911,1778554670,DyLam
203700,24.7803618895323,1778554670,DyLam
203861,9.29893245984743,1778554670,DyLam
203967,10.555622735952417,1778554670,DyLam
203995,9.794981715582646,1778554670,DyLam
204068,39.42518326627746,1778554670,DyLam
204100,13.778084808906417,1778554670,DyLam
204214,32.91452725826094,1778554670,DyLam
204267,18.884012359517016,1778554670,DyLam
204355,12.960337718429319,1778554670,DyLam
204366,11.661255891480183,1778554670,DyLam
204384,36.45301196169783,1778554670,DyLam
204462,4.4046990760036575,1778554670,DyLam
204468,-26.731951888106654,1778554670,DyLam
204862,27.08296268230279,1778554670,DyLam
204945,4.009683694206376,1778554670,DyLam
205096,34.78184959200988,1778554670,DyLam
205362,27.000233458907857,1778554670,DyLam
205407,30.254130029443058,1778554670,DyLam
205571,35.71233038425142,1778554670,DyLam
205644,3.776667729029728,1778554670,DyLam
205746,0.847700112428921,1778554670,DyLam
205761,5.702764109196692,1778554670,DyLam
205863,12.580263571577374,1778554670,DyLam
205987,33.84757126892224,1778554670,DyLam
206003,-18.086300281927194,1778554670,DyLam
206088,34.80326680753049,1778554670,DyLam
206121,22.076510396925443,1778554670,DyLam
206132,2.7979648251122233,1778554670,DyLam
206139,3.1147304467299213,1778554670,DyLam
206140,42.76368242690699,1778554670,DyLam
206238,-0.6310684970168676,1778554670,DyLam
206264,18.535717413130648,1778554670,DyLam
206383,18.459533245030023,1778554670,DyLam
206421,7.212567429294689,1778554670,DyLam
206561,-7.308090081923814,1778554670,DyLam
206575,39.502324958284206,1778554670,DyLam
206595,-28.85796649227225,1778554670,DyLam
206692,31.271635183809817,1778554670,DyLam
206821,21.61263091878918,1778554670,DyLam
206891,35.086700509443205,1778554670,DyLam
206909,25.767277306275847,1778554670,DyLam
