obj1,obj2,wall_time_min,seed,point_index
721.9659698477656,-36.195096741487575,574.8837839802106,6,84
726.1004936231999,-36.54279663150364,574.8837839802106,6,85
725.1183463559195,-36.23342089576695,574.8837839802106,6,86
725.2872728560236,-36.4416137884743,574.8837839802106,6,87
715.9620315512293,-36.55227203387776,574.8837839802106,6,88
733.1423203926475,-36.11293134330672,574.8837839802106,6,89
729.8879396295408,-35.870639749908335,574.8837839802106,6,90
724.1665314067795,-36.2011111517606,574.8837839802106,6,91
724.2995284057863,-36.17188819717417,574.8837839802106,6,92
722.170246749901,-36.55016859374937,574.8837839802106,6,93
723.8633667341143,-36.0306158439188,574.8837839802106,6,94
734.0702512611985,-36.235439162198375,574.8837839802106,6,95
728.0623134398163,-36.81775613027012,574.8837839802106,6,96
719.6984520230908,-36.4042586650663,574.8837839802106,6,97
725.8729014116922,-36.31444019413293,574.8837839802106,6,98
725.7938764166436,-36.29871837571727,574.8837839802106,6,99
